,php/php-src,python/cpython,ruby/ruby
2008-06-01,22,29,4.2440015872
2008-06-02,23,13,8.489339392
2008-06-03,16,7,8.8169111552
2008-06-04,13,14,4.342496665600001
2008-06-05,15,13,8.8848157696
2008-06-06,8,19,1.3367606272000003
2008-06-07,19,11,0.5260575743999993
2008-06-08,6,10,6.388010496
2008-06-09,13,8,17.778006528
2008-06-10,11,38,13.2267695104
2008-06-11,29,56,0.5944480768
2008-06-12,27,36,2.581896294399999
2008-06-13,24,42,7.258687488
2008-06-14,5,18,-2.2219984896000007
2008-06-15,10,6,4.498555187199999
2008-06-16,8,13,7.123724288
2008-06-17,5,23,9.465324032000002
2008-06-18,17,18,14.6678438912
2008-06-19,20,19,18.261543936000002
2008-06-20,20,16,3.6748484608
2008-06-21,18,13,20.402086092799998
2008-06-22,38,13,-6.1424299008
2008-06-23,24,7,-0.31142686720000157
2008-06-24,29,15,4.518830284799999
2008-06-25,18,9,2.2545227776
2008-06-26,6,8,3.7190892544
2008-06-27,24,16,8.799613952000001
2008-06-28,14,15,3.9912258560000007
2008-06-29,11,5,11.6199514112
2008-06-30,13,8,13.360119603200001
2008-07-01,38,26,20.4422233088
2008-07-02,19,29,3.2038784000000007
2008-07-03,18,7,7.146649702399999
2008-07-04,11,7,3.290730291199999
2008-07-05,27,18,6.1456196607999996
2008-07-06,38,10,1.0847623167999991
2008-07-07,46,12,1.1675551743999995
2008-07-08,38,4,7.7954528256
2008-07-09,27,0,7.010930278400002
2008-07-10,13,10,7.859780915200001
2008-07-11,39,15,2.7181750272
2008-07-12,18,6,5.5630137344
2008-07-13,32,26,-1.512037888
2008-07-14,39,10,2.8757158911999996
2008-07-15,41,25,7.8573540352
2008-07-16,42,54,1.9195483136
2008-07-17,26,22,3.5700774911999997
2008-07-18,26,28,5.637417779200001
2008-07-19,20,21,-0.6785728511999998
2008-07-20,27,11,2.4445191167999996
2008-07-21,62,10,7.4454502399999996
2008-07-22,51,11,16.5423469568
2008-07-23,67,14,4.151733145600001
2008-07-24,76,12,2.1495566335999996
2008-07-25,58,17,8.987163033599998
2008-07-26,36,10,-1.9370590208000005
2008-07-27,23,5,5.7329711103999985
2008-07-28,39,5,11.1582501888
2008-07-29,41,7,1.7714017280000007
2008-07-30,37,14,10.810515456000001
2008-07-31,56,20,9.563666432000002
2008-08-01,42,22,7.223434751999999
2008-08-02,24,25,-2.647205068800001
2008-08-03,32,27,-0.7067891712000014
2008-08-04,29,46,6.085160140799999
2008-08-05,35,5,14.2432011264
2008-08-06,36,7,16.255144960000003
2008-08-07,44,6,6.728015667200001
2008-08-08,31,13,12.512802304
2008-08-09,10,15,4.703228928000001
2008-08-10,35,4,6.769247948799999
2008-08-11,57,8,13.8951779328
2008-08-12,31,13,30.4670839808
2008-08-13,27,1,34.2580219904
2008-08-14,66,25,18.8906687488
2008-08-15,33,10,3.649525043199997
2008-08-16,11,21,-1.232152473600003
2008-08-17,23,42,4.373838438399998
2008-08-18,54,53,10.9674427392
2008-08-19,14,38,5.1741800448
2008-08-20,20,31,19.991023616
2008-08-21,44,12,9.596943052800004
2008-08-22,19,14,5.545890713600002
2008-08-23,19,13,9.982637670399999
2008-08-24,19,16,19.9651760128
2008-08-25,24,8,17.93364736
2008-08-26,33,7,6.0368314368
2008-08-27,9,5,0.7072902143999968
2008-08-28,11,4,21.6731587584
2008-08-29,55,5,6.669676748800001
2008-08-30,23,14,15.171901951999999
2008-08-31,45,12,27.185914368
2008-09-01,24,27,22.185697996800002
2008-09-02,16,30,5.3322160128
2008-09-03,7,26,22.0280526848
2008-09-04,7,22,20.149915443199998
2008-09-05,1,16,12.407185408
2008-09-06,13,24,22.275530854399996
2008-09-07,22,17,7.843435315199999
2008-09-08,19,19,6.7883198464
2008-09-09,7,24,4.0830180352
2008-09-10,32,20,2.641538048000001
2008-09-11,38,10,-0.9464027135999995
2008-09-12,25,5,11.678422220800002
2008-09-13,23,32,7.447378124800002
2008-09-14,14,4,5.849451929600002
2008-09-15,28,9,12.413371392000002
2008-09-16,19,6,11.6097093632
2008-09-17,9,8,-0.7065035775999995
2008-09-18,16,14,13.50226176
2008-09-19,6,8,0.8961728511999993
2008-09-20,6,1,0.5546765311999993
2008-09-21,6,23,5.4791574528
2008-09-22,15,13,5.235012608
2008-09-23,9,9,35.2579386368
2008-09-24,3,8,11.297193574400001
2008-09-25,3,9,14.608114278399999
2008-09-26,14,9,21.3100014592
2008-09-27,2,12,-9.433227673600001
2008-09-28,5,12,8.647723724799997
2008-09-29,10,11,6.7786955776
2008-09-30,14,16,10.854462975999999
2008-10-01,23,7,-0.8616970239999997
2008-10-02,12,27,-1.9219097599999992
2008-10-03,9,19,0.7373432832000004
2008-10-04,8,20,9.296127078400001
2008-10-05,12,4,5.1579227136000005
2008-10-06,19,13,2.561401139199999
2008-10-07,11,17,1.069705216
2008-10-08,5,11,7.7617680384000005
2008-10-09,13,5,11.901018828800002
2008-10-10,30,8,11.6943956992
2008-10-11,15,3,-2.1009033216000006
2008-10-12,31,1,3.013064191999999
2008-10-13,12,4,0.11889428479999964
2008-10-14,16,4,10.933466112
2008-10-15,8,10,6.3032092672
2008-10-16,28,21,12.311927296
2008-10-17,19,12,6.9980123136
2008-10-18,2,3,12.2846468096
2008-10-19,19,6,0.3471639551999992
2008-10-20,21,3,7.179602534399999
2008-10-21,22,9,11.698560819199999
2008-10-22,13,4,3.5824431104
2008-10-23,17,6,2.4829876223999996
2008-10-24,19,5,24.2325282816
2008-10-25,1,8,2.3556662272000004
2008-10-26,23,4,7.541174988799999
2008-10-27,23,0,6.528267468799999
2008-10-28,11,1,21.8213317632
2008-10-29,21,5,14.8509350912
2008-10-30,22,20,-1.499001036800001
2008-10-31,9,5,4.386309119999998
2008-11-01,10,0,-6.253963571199999
2008-11-02,21,0,2.1921675263999996
2008-11-03,40,10,3.2596914176000005
2008-11-04,40,8,-1.7797385215999997
2008-11-05,20,8,-2.663525171199999
2008-11-06,43,13,9.247822540800001
2008-11-07,15,17,11.715023974400001
2008-11-08,24,15,10.493455564800001
2008-11-09,14,3,-5.1607967744000005
2008-11-10,51,3,5.464729087999999
2008-11-11,27,5,9.6857204736
2008-11-12,20,7,-3.4678176768
2008-11-13,30,0,-1.5246046208000017
2008-11-14,7,2,0.1086023679999999
2008-11-15,3,3,0.2240326656000009
2008-11-16,13,8,-0.539854335999999
2008-11-17,19,10,0.8968355840000002
2008-11-18,21,7,12.975686144
2008-11-19,19,18,3.5495774208000013
2008-11-20,29,12,-2.9349455872000005
2008-11-21,34,15,6.573695897599999
2008-11-22,28,21,3.4470009856
2008-11-23,8,11,0.4557975551999993
2008-11-24,23,9,9.9980649472
2008-11-25,13,13,4.3819795456
2008-11-26,24,9,0.5452582912000001
2008-11-27,34,8,8.2912687104
2008-11-28,27,18,2.2709199872
2008-11-29,21,4,1.8748195839999995
2008-11-30,17,16,0.1713051647999997
2008-12-01,27,6,2.7557257215999993
2008-12-02,25,14,9.6103144448
2008-12-03,40,19,13.177626419200001
2008-12-04,12,20,23.705447628800002
2008-12-05,28,53,4.6075454464
2008-12-06,10,15,-1.6362891264000012
2008-12-07,10,19,3.390689177599998
2008-12-08,24,6,6.532198911999999
2008-12-09,53,4,8.0828991488
2008-12-10,14,8,6.520843264
2008-12-11,32,13,12.4848474112
2008-12-12,23,7,13.290698035200002
2008-12-13,15,18,8.4695885824
2008-12-14,7,13,2.0066613247999996
2008-12-15,12,21,19.419551231999996
2008-12-16,10,4,11.657139404799999
2008-12-17,34,7,4.624637849599999
2008-12-18,24,7,-0.1589870592000011
2008-12-19,6,11,-2.5438302208000003
2008-12-20,4,12,-0.061289267200000275
2008-12-21,1,10,5.53382912
2008-12-22,12,6,16.0080889856
2008-12-23,3,12,19.732422246400002
2008-12-24,21,4,5.59445504
2008-12-25,19,0,10.139255296
2008-12-26,9,1,0.9348651007999988
2008-12-27,37,41,17.601665331199996
2008-12-28,4,19,10.1537886208
2008-12-29,5,19,18.198245990399997
2008-12-30,31,13,-1.5729883135999998
2008-12-31,57,14,8.2711808
2009-01-01,14,28,21.9430562816
2009-01-02,36,37,6.2583138304000006
2009-01-03,34,55,-0.25684961280000174
2009-01-04,15,33,8.753210060799999
2009-01-05,23,6,6.0852610048
2009-01-06,22,5,-4.5025185792
2009-01-07,47,6,9.8769831936
2009-01-08,46,9,0.5744058368000005
2009-01-09,30,34,1.7256181760000011
2009-01-10,17,39,5.2151716864000015
2009-01-11,20,14,0.0764414976000003
2009-01-12,40,15,20.0564205568
2009-01-13,35,28,9.599246848000002
2009-01-14,28,9,4.761960140799999
2009-01-15,13,12,19.6012762112
2009-01-16,30,5,5.930739302399999
2009-01-17,28,21,15.151873945599998
2009-01-18,24,38,-3.2400507903999998
2009-01-19,42,24,17.561153638399997
2009-01-20,40,33,0.9588609024000014
2009-01-21,29,12,4.809383628799999
2009-01-22,39,16,6.179262361599999
2009-01-23,31,8,1.2042566656000009
2009-01-24,16,23,-2.765421568
2009-01-25,35,28,5.818979430400001
2009-01-26,21,25,4.1004659712
2009-01-27,16,37,7.272046592000001
2009-01-28,24,16,0.6344240128000012
2009-01-29,8,27,6.7659167744
2009-01-30,12,9,7.1042159616000005
2009-01-31,7,23,9.718053171200001
2009-02-01,21,24,2.959272243199999
2009-02-02,21,25,38.7737613312
2009-02-03,14,23,11.947376230400002
2009-02-04,7,9,16.2777627648
2009-02-05,11,35,4.666610585599997
2009-02-06,13,45,9.488491007999997
2009-02-07,1,28,-1.6022108160000013
2009-02-08,6,24,22.6266290176
2009-02-09,25,17,12.1206800384
2009-02-10,13,24,5.317270220800001
2009-02-11,22,8,17.5395258368
2009-02-12,13,25,9.1083532288
2009-02-13,23,40,7.9325546496
2009-02-14,17,13,5.609266687999998
2009-02-15,28,9,3.4058892287999996
2009-02-16,20,28,3.3783150592
2009-02-17,31,18,8.9284255744
2009-02-18,21,11,17.4491046912
2009-02-19,5,28,6.562877952000001
2009-02-20,9,16,-5.428223078399999
2009-02-21,7,18,6.545440358399999
2009-02-22,3,17,21.9266711552
2009-02-23,9,17,7.698601062400002
2009-02-24,7,13,15.636528025599999
2009-02-25,4,17,2.3501455359999994
2009-02-26,1,17,3.176800256
2009-02-27,1,18,13.0152776704
2009-02-28,1,20,-2.2629631999999997
2009-03-01,17,3,14.075986227199998
2009-03-02,6,23,7.004783001600002
2009-03-03,12,32,10.3653327872
2009-03-04,2,25,2.9939070976
2009-03-05,5,18,5.199445708799999
2009-03-06,3,6,12.5236243456
2009-03-07,5,18,9.240455168
2009-03-08,11,6,1.1454209023999997
2009-03-09,22,25,7.711063039999999
2009-03-10,6,17,7.1759161343999995
2009-03-11,12,6,16.1656059904
2009-03-12,15,10,4.3488556032000005
2009-03-13,11,7,7.660411903999999
2009-03-14,7,9,13.5848324096
2009-03-15,12,21,0.3771921408000001
2009-03-16,30,2,-0.6372250624000015
2009-03-17,47,9,9.6668919808
2009-03-18,49,18,-0.5801792511999997
2009-03-19,25,10,0.8927249408
2009-03-20,17,11,8.4631836672
2009-03-21,1,11,-1.4911049727999988
2009-03-22,5,13,-1.0253869055999996
2009-03-23,15,26,4.753194496000001
2009-03-24,19,20,3.2543085568
2009-03-25,25,11,-2.7137843199999994
2009-03-26,22,26,5.463903334399999
2009-03-27,15,7,1.6270356480000006
2009-03-28,12,17,0.9330109440000003
2009-03-29,13,30,0.22113361919999996
2009-03-30,28,69,2.6255566848
2009-03-31,16,122,1.3556349952000002
2009-04-01,21,64,7.464442675200001
2009-04-02,16,55,-1.6508263423999998
2009-04-03,7,29,1.5208207359999995
2009-04-04,7,65,-0.5514180607999999
2009-04-05,2,65,0.9243828223999999
2009-04-06,30,13,9.9173992448
2009-04-07,24,33,0.14853509120000075
2009-04-08,29,17,6.047982182399999
2009-04-09,14,17,2.2941534208000003
2009-04-10,10,26,-0.40249282560000044
2009-04-11,8,29,-0.6791128064000005
2009-04-12,4,29,-0.25577400320000043
2009-04-13,10,28,1.9629869055999998
2009-04-14,7,7,-0.3202940927999993
2009-04-15,10,9,1.0094442496000002
2009-04-16,29,19,6.0388630528
2009-04-17,1,16,-1.9603116031999992
2009-04-18,3,33,6.105314303999999
2009-04-19,16,15,0.053724467200000126
2009-04-20,24,19,4.6556619775999994
2009-04-21,13,8,12.011831193599999
2009-04-22,7,18,5.1601491968
2009-04-23,18,8,-1.6136838144000007
2009-04-24,19,28,-2.3133262848000005
2009-04-25,62,66,11.537753907199999
2009-04-26,9,38,12.386955776
2009-04-27,22,56,-3.0406483968
2009-04-28,24,26,-1.8871702528000012
2009-04-29,11,34,-0.03424215039999989
2009-04-30,30,9,5.216518246400001
2009-05-01,21,22,0.5096500223999998
2009-05-02,25,32,2.0874811391999994
2009-05-03,23,25,-1.9674613759999997
2009-05-04,45,30,-1.196859187199999
2009-05-05,29,56,5.2423786496
2009-05-06,10,37,1.3728105472000003
2009-05-07,29,28,8.5968377856
2009-05-08,15,29,1.2138519552000004
2009-05-09,23,27,6.8562445312
2009-05-10,33,27,5.0510251008000004
2009-05-11,30,10,0.9029417983999997
2009-05-12,17,19,3.5753932799999992
2009-05-13,15,15,0.35006156799999966
2009-05-14,53,32,1.8604143615999993
2009-05-15,17,14,2.9004607488000005
2009-05-16,31,21,19.734240768
2009-05-17,18,46,6.357488230400001
2009-05-18,32,16,-1.0286135296000012
2009-05-19,58,11,2.593703628799999
2009-05-20,32,17,6.768420966399999
2009-05-21,15,1,4.0751778816
2009-05-22,20,20,3.242141900799999
2009-05-23,29,36,2.4369065983999993
2009-05-24,6,24,4.703071744000001
2009-05-25,22,20,3.422582067200001
2009-05-26,58,19,2.7194806272
2009-05-27,40,17,7.006746726399999
2009-05-28,51,23,-3.7351245824
2009-05-29,49,28,1.9916569599999994
2009-05-30,11,21,-2.1258115072
2009-05-31,20,14,2.7387569151999998
2009-06-01,20,28,1.3216623616000005
2009-06-02,10,14,2.4392828928000005
2009-06-03,18,24,2.3229770752000003
2009-06-04,28,30,1.3011915776000005
2009-06-05,16,10,-1.507344384
2009-06-06,3,7,-0.7822740480000002
2009-06-07,16,14,3.4405853183999997
2009-06-08,26,24,0.8070097920000001
2009-06-09,27,16,4.9609293824
2009-06-10,19,9,-0.7759521791999997
2009-06-11,41,36,3.9313915903999996
2009-06-12,23,16,3.3696154624
2009-06-13,9,17,9.1802047488
2009-06-14,17,11,0.8646195199999998
2009-06-15,35,3,4.672486911999999
2009-06-16,38,16,13.2556780544
2009-06-17,38,10,6.3203843072
2009-06-18,24,6,4.492722585599999
2009-06-19,5,7,10.820897689599999
2009-06-20,5,2,-0.3665464319999998
2009-06-21,28,8,0.1585039359999989
2009-06-22,23,6,10.8566424576
2009-06-23,37,20,3.2600402943999995
2009-06-24,23,8,4.849418035199999
2009-06-25,26,11,0.8093730816000004
2009-06-26,18,9,5.7007589376
2009-06-27,6,19,2.2473073664000003
2009-06-28,34,63,7.7206231039999995
2009-06-29,16,33,12.96987392
2009-06-30,22,19,7.4313416704
2009-07-01,33,27,5.536418918399999
2009-07-02,21,29,0.9234469887999994
2009-07-03,22,24,4.984828006399999
2009-07-04,3,21,-0.19702528000000008
2009-07-05,7,15,3.7583980543999993
2009-07-06,25,4,2.5790944256
2009-07-07,37,26,10.7658658816
2009-07-08,17,5,2.311990067200001
2009-07-09,7,22,3.2488700928
2009-07-10,0,11,13.530103193599999
2009-07-11,6,28,-2.3346299904
2009-07-12,7,17,5.700461158399999
2009-07-13,27,14,15.1918930944
2009-07-14,12,1,1.0324605951999999
2009-07-15,27,12,4.575355289599999
2009-07-16,26,10,13.6079304704
2009-07-17,44,41,12.9387359232
2009-07-18,19,13,3.0411000832
2009-07-19,52,18,1.3392182271999982
2009-07-20,32,19,2.4218692607999985
2009-07-21,20,25,9.774015078400001
2009-07-22,12,32,10.625125478400001
2009-07-23,26,8,-1.0561630208000006
2009-07-24,30,4,-0.26305064960000024
2009-07-25,52,6,4.572764364800001
2009-07-26,57,15,0.30261258240000055
2009-07-27,13,12,2.1615262719999997
2009-07-28,33,17,5.2820856832
2009-07-29,33,17,-3.2246289407999993
2009-07-30,19,8,17.2101889024
2009-07-31,4,1,3.043270553600001
2009-08-01,33,2,1.146493439999999
2009-08-02,23,16,3.9088820223999994
2009-08-03,44,2,11.7722303488
2009-08-04,37,18,4.1887862784
2009-08-05,14,2,8.726116351999998
2009-08-06,28,16,14.012327116799998
2009-08-07,16,0,-5.465676287999999
2009-08-08,7,0,2.390905446399999
2009-08-09,15,0,1.5447635967999997
2009-08-10,10,0,0.9008112639999997
2009-08-11,29,0,7.2721999872000005
2009-08-12,8,4,7.288139776
2009-08-13,8,60,8.8454831104
2009-08-14,5,9,0.20295239680000066
2009-08-15,5,13,2.5388463103999994
2009-08-16,3,14,16.8858955776
2009-08-17,34,12,0.14355445760000052
2009-08-18,15,19,3.8981503999999987
2009-08-19,6,1,2.9851971584
2009-08-20,14,9,7.241634304
2009-08-21,2,7,6.6122704896
2009-08-22,3,0,3.4178075648000004
2009-08-23,0,1,-2.0572682240000013
2009-08-24,20,8,6.2560869376
2009-08-25,17,0,6.3913753600000005
2009-08-26,33,2,15.1011823616
2009-08-27,18,10,0.08513249280000057
2009-08-28,8,13,6.8513533951999985
2009-08-29,5,6,2.3704769536000008
2009-08-30,23,19,5.068262809599999
2009-08-31,16,8,-1.0599427072000003
2009-09-01,19,13,5.1093414911999995
2009-09-02,10,5,1.5116222464
2009-09-03,17,11,3.010510848000001
2009-09-04,10,23,3.0329365504000005
2009-09-05,18,6,8.1991648256
2009-09-06,9,26,7.208208281600001
2009-09-07,6,11,1.8717345792
2009-09-08,8,14,6.644238950399999
2009-09-09,9,10,21.1094678528
2009-09-10,15,0,5.8656775168
2009-09-11,13,9,11.962553856
2009-09-12,0,9,15.0987309056
2009-09-13,4,30,20.8987923456
2009-09-14,10,7,2.899523993599999
2009-09-15,13,19,3.1837556735999977
2009-09-16,13,43,12.261716377599999
2009-09-17,9,36,6.087655936000001
2009-09-18,10,49,7.721767423999999
2009-09-19,2,15,-5.1194714112
2009-09-20,0,29,-0.4887232512000015
2009-09-21,40,24,12.228082483200001
2009-09-22,40,23,7.399503462400002
2009-09-23,19,5,11.5497827328
2009-09-24,25,9,1.6525925376000004
2009-09-25,23,13,7.0431519744
2009-09-26,9,12,11.792668774400001
2009-09-27,0,16,5.742448639999999
2009-09-28,15,21,9.342196531199999
2009-09-29,14,30,17.7690942464
2009-09-30,20,6,-5.291366502399999
2009-10-01,12,23,-1.8645640192000013
2009-10-02,9,6,18.3200771072
2009-10-03,4,25,10.221252812800001
2009-10-04,0,24,4.0785600512
2009-10-05,9,15,-1.9222315008000006
2009-10-06,15,6,2.855216435199999
2009-10-07,8,5,1.9745960960000009
2009-10-08,14,11,3.4016466944
2009-10-09,11,13,-0.431544627200001
2009-10-10,1,25,16.3482472448
2009-10-11,9,37,7.456822067200002
2009-10-12,18,2,2.7666317312000004
2009-10-13,11,7,4.732674457599999
2009-10-14,5,25,3.8258386944
2009-10-15,9,13,5.0206308351999995
2009-10-16,12,8,11.912774553599998
2009-10-17,0,16,2.471681331199999
2009-10-18,0,33,3.495123660799999
2009-10-19,29,35,-0.25791887359999954
2009-10-20,18,14,14.8156018688
2009-10-21,5,5,-0.5298931711999995
2009-10-22,17,27,3.1883848703999993
2009-10-23,5,11,5.3338098687999995
2009-10-24,1,36,5.051784294400001
2009-10-25,3,10,4.9846117376
2009-10-26,16,33,11.0348382208
2009-10-27,24,153,6.8027173888
2009-10-28,3,27,8.8992845824
2009-10-29,2,25,4.389042892799999
2009-10-30,3,13,7.070915583999999
2009-10-31,1,28,0.7887854591999997
2009-11-01,11,43,8.8826819584
2009-11-02,13,21,1.9097360384000002
2009-11-03,23,22,4.7962763264
2009-11-04,15,7,6.70701312
2009-11-05,20,13,2.3885110272000007
2009-11-06,4,4,4.0766905344
2009-11-07,3,7,2.1663672320000003
2009-11-08,6,6,1.6255685631999999
2009-11-09,13,26,1.0557014016000004
2009-11-10,3,13,3.4245751808
2009-11-11,10,14,5.2881416192
2009-11-12,23,9,7.854377574400001
2009-11-13,4,24,3.1140566016000006
2009-11-14,6,15,0.6261645311999997
2009-11-15,17,40,7.3375541248
2009-11-16,10,18,3.4330776576
2009-11-17,9,6,8.70701568
2009-11-18,12,29,12.750513766400001
2009-11-19,7,35,2.3467426816000003
2009-11-20,7,10,-3.4847818752000013
2009-11-21,8,9,2.252176281599999
2009-11-22,6,4,-0.7987371008000004
2009-11-23,24,25,1.8917008383999998
2009-11-24,20,23,9.786294272
2009-11-25,43,20,4.2793413632
2009-11-26,3,4,6.503054131200001
2009-11-27,20,12,-3.8476233727999993
2009-11-28,17,21,2.071022284799999
2009-11-29,11,10,1.9447914495999998
2009-11-30,34,14,4.935737344
2009-12-01,6,5,-0.6164005888000004
2009-12-02,11,10,0.1513682944000001
2009-12-03,21,20,3.4334548992000005
2009-12-04,8,12,9.081308876800001
2009-12-05,0,11,4.783932416000001
2009-12-06,10,13,2.8934686719999996
2009-12-07,12,2,4.1461551104
2009-12-08,36,21,2.0134175744
2009-12-09,30,5,2.3502456832
2009-12-10,21,24,6.4950474752
2009-12-11,24,11,-1.2749175808000004
2009-12-12,0,7,-0.18535014400000005
2009-12-13,16,58,5.2154935296
2009-12-14,16,15,2.5072078848000006
2009-12-15,23,4,3.6846683136
2009-12-16,18,13,2.5180111872
2009-12-17,10,5,0.6662446079999995
2009-12-18,10,4,-1.9012992
2009-12-19,3,30,4.8728653824
2009-12-20,3,46,4.0604388352
2009-12-21,21,42,1.7586609152000001
2009-12-22,18,4,-0.00753633279999999
2009-12-23,15,4,3.495806976
2009-12-24,18,37,3.0956491776000004
2009-12-25,21,4,-0.011698688000000068
2009-12-26,6,1,-1.4708851712000004
2009-12-27,6,17,4.1113262079999995
2009-12-28,8,14,4.3386131456
2009-12-29,16,24,0.9367556096000005
2009-12-30,4,30,12.3634975744
2009-12-31,0,30,2.2816315392
2010-01-01,0,22,0.0385812479999994
2010-01-02,0,32,1.8007178239999995
2010-01-03,12,35,0.8928468991999994
2010-01-04,15,21,3.14211072
