,canonical/lxd,moby/moby,containerd/containerd
2016-01-27,6,38.9114331136,2.75634765625
2016-01-28,1,-4.209088921599999,-3.490142822265625
2016-01-29,3,16.244768972799996,-0.2697296142578125
2016-01-30,2,6.371841638399999,-1.2767791748046875
2016-01-31,1,-6.129522790399999,-0.6363525390625
2016-02-01,1,29.935530700799998,-0.3609161376953125
2016-02-02,5,36.27098112,1.7367095947265625
2016-02-03,5,37.66821847040001,5.800445556640625
2016-02-04,9,18.128886476800005,-2.8577880859375
2016-02-05,3,14.6344138752,-1.5706634521484375
2016-02-06,0,-8.419966464000002,-0.653717041015625
2016-02-07,0,-5.990907699200003,-0.4015350341796875
2016-02-08,1,11.914749644799997,-0.271484375
2016-02-09,13,24.4287571968,-0.203125
2016-02-10,16,23.271345152000002,-0.15948486328125
2016-02-11,19,39.9717707776,9.87042236328125
2016-02-12,5,22.9069034496,0.9105377197265625
2016-02-13,1,-10.0997769216,-4.2609100341796875
2016-02-14,1,-7.369623859200004,-1.375
2016-02-15,4,1.9334970367999968,-0.765625
2016-02-16,2,21.206409727999997,2.4921875
2016-02-17,20,29.802737664000002,0.130859375
2016-02-18,15,27.354908774400002,-1.6591796875
2016-02-19,9,14.814161817600002,2.33489990234375
2016-02-20,1,0.18636144640000118,-1.929840087890625
2016-02-21,6,-3.0736047104000033,0.399383544921875
2016-02-22,3,6.786164531199997,0.1962890625
2016-02-23,11,22.4550263808,3.16845703125
2016-02-24,30,20.2777903104,-2.341033935546875
2016-02-25,11,25.9037861888,9.277999877929688
2016-02-26,17,7.948372992000003,4.613433837890625
2016-02-27,8,4.383645593600001,-6.493377685546875
2016-02-28,0,0.4283212799999987,-2.0537261962890625
2016-02-29,10,43.470461030399996,6.873138427734375
2016-03-01,7,41.0926241792,0.2474822998046875
2016-03-02,16,24.233383014399998,-4.0417938232421875
2016-03-03,4,22.814675455999996,-1.53485107421875
2016-03-04,1,12.070508441599998,-0.91705322265625
2016-03-05,0,-7.793416499200001,-0.654083251953125
2016-03-06,0,-3.5584811008000035,-0.409881591796875
2016-03-07,19,7.6936897535999975,2.7685546875
2016-03-08,15,18.116222464000003,-0.685302734375
2016-03-09,10,15.942041497600005,0.972259521484375
2016-03-10,19,15.608697241600002,-1.3670501708984375
2016-03-11,12,31.6303377408,6.5703125
2016-03-12,1,1.4069339136000014,-1.74609375
2016-03-13,0,-2.4672020480000025,-2.0419921875
2016-03-14,0,23.4364540928,2.18896484375
2016-03-15,28,29.9316401152,2.005157470703125
2016-03-16,5,25.7037751296,0.2774200439453125
2016-03-17,8,27.4940234752,7.5771636962890625
2016-03-18,4,18.2062615552,-1.917816162109375
2016-03-19,2,-1.9188179967999996,-1.799652099609375
2016-03-20,3,0.40993198079999793,-2.5156402587890625
2016-03-21,8,28.656839577599996,8.875152587890625
2016-03-22,6,26.4370306048,5.280059814453125
2016-03-23,17,23.4878867456,0.7239837646484375
2016-03-24,3,22.885687193600003,-3.380767822265625
2016-03-25,7,34.580883968,6.1527557373046875
2016-03-26,4,-9.028239667199998,-5.771820068359375
2016-03-27,1,2.098889727999996,-2.82568359375
2016-03-28,8,33.8381051904,6.505523681640625
2016-03-29,3,28.720338739200002,0.99261474609375
2016-03-30,2,17.863454924800003,-0.75604248046875
2016-03-31,15,28.880334335999997,3.2444915771484375
2016-04-01,7,-7.862880153600003,-1.995697021484375
2016-04-02,6,-10.557332377600002,-2.2578887939453125
2016-04-03,5,-6.375239270400001,-1.9190673828125
2016-04-04,8,7.864475647999998,4.0418243408203125
2016-04-05,7,5.519466086400001,0.845458984375
2016-04-06,8,51.529598054400005,3.88006591796875
2016-04-07,9,11.738652262400004,1.368011474609375
2016-04-08,12,27.648093696,-4.524444580078125
2016-04-09,3,7.578478592,-1.6122283935546875
2016-04-10,3,1.427185663999996,-0.9061737060546875
2016-04-11,3,6.839661977599995,0.4007110595703125
2016-04-12,0,13.083027353599999,-0.937530517578125
2016-04-13,5,16.0672785408,1.5322418212890625
2016-04-14,4,26.0151150592,1.705535888671875
2016-04-15,0,31.3562390528,0.0560150146484375
2016-04-16,0,-3.9059191808,-1.592803955078125
2016-04-17,0,-8.57360384,2.4638671875
2016-04-18,4,17.391236915199997,4.18701171875
2016-04-19,2,17.711326412800002,-2.589263916015625
2016-04-20,0,11.3196804096,0.4031524658203125
2016-04-21,1,14.7203771392,3.26727294921875
2016-04-22,4,8.223131545600001,5.77777099609375
2016-04-23,0,-0.7288552447999983,-5.5735626220703125
2016-04-24,13,-3.2065899520000007,-1.736175537109375
2016-04-25,2,27.029981491199997,-0.968963623046875
2016-04-26,6,9.2945011712,15.343307495117188
2016-04-27,6,7.089575526400001,-7.45941162109375
2016-04-28,8,11.9152586752,0.1977691650390625
2016-04-29,4,15.491170611200001,0.1427001953125
2016-04-30,0,-1.4427079680000006,-2.7348785400390625
2016-05-01,6,-0.5906195456000018,-1.1372528076171875
2016-05-02,1,15.827846758399998,3.33984375
2016-05-03,2,10.460127334400001,-2.4775390625
2016-05-04,5,16.1985467392,1.130859375
2016-05-05,2,10.0501653504,-1.547515869140625
2016-05-06,1,17.5002484736,2.4952239990234375
2016-05-07,2,8.134265344,-1.8063812255859375
2016-05-08,0,-3.8029792256000015,-0.5678863525390625
2016-05-09,6,13.151475404799998,7.693359375
2016-05-10,3,4.4052857856,-4.2105712890625
2016-05-11,6,12.256040345599999,-1.15789794921875
2016-05-12,0,25.277842124800003,0.41229248046875
2016-05-13,0,1.1574759424000014,1.117340087890625
2016-05-14,2,8.1417928704,-1.383026123046875
2016-05-15,0,-2.7447947264000003,-0.5092926025390625
2016-05-16,0,8.686875852799998,-0.29296875
2016-05-17,5,3.8591308800000004,0.789794921875
2016-05-18,1,10.3906397184,4.3375244140625
2016-05-19,3,8.5246979072,-1.68212890625
2016-05-20,1,10.400226406400002,-1.232818603515625
2016-05-21,0,5.9813833728,-0.5136566162109375
2016-05-22,0,4.776567603199999,-0.306976318359375
2016-05-23,1,15.318713753599999,0.8037109375
2016-05-24,0,34.58185728,-0.64599609375
2016-05-25,6,42.6253804544,1.760833740234375
2016-05-26,5,7.974344704,0.8450164794921875
2016-05-27,4,18.628850073599995,-0.3567047119140625
2016-05-28,0,-6.863851520000001,-0.9132537841796875
2016-05-29,0,-1.0947299328000035,-0.3486328125
2016-05-30,0,1.5256828927999981,-0.21142578125
2016-05-31,10,23.2365889536,0.852142333984375
2016-06-01,17,16.535818137600003,-0.6114959716796875
2016-06-02,13,23.928521523200004,-0.20391845703125
2016-06-03,11,36.163148288,0.873382568359375
2016-06-04,0,1.8121180159999994,-0.573974609375
2016-06-05,13,19.3077138432,-0.1632537841796875
2016-06-06,3,38.1749363712,0.9169921875
2016-06-07,4,33.627216588799996,0.44482421875
2016-06-08,3,21.6600510464,-0.665435791015625
2016-06-09,4,18.414756863999997,4.7810821533203125
2016-06-10,8,22.3294139392,-2.61767578125
2016-06-11,1,2.976665087999997,-0.704498291015625
2016-06-12,0,4.707489894399998,-0.3712615966796875
2016-06-13,8,22.734225100799996,2.76806640625
2016-06-14,2,82.3620013056,-1.665924072265625
2016-06-15,1,29.341388697600003,0.4984588623046875
2016-06-16,11,44.3160702976,1.2210235595703125
2016-06-17,0,28.1731536896,0.692352294921875
2016-06-18,0,3.810557235199994,-1.4490814208984375
2016-06-19,0,2.2582763519999958,-0.4755859375
2016-06-20,1,13.756796313599995,-0.27880859375
2016-06-21,4,29.6911949824,-0.192596435546875
2016-06-22,10,10.758674432000007,1.8554534912109375
2016-06-23,5,17.0791017472,-1.086334228515625
2016-06-24,2,22.795298099200004,-0.3193206787109375
2016-06-25,0,-9.863697817599999,-0.173004150390625
2016-06-26,0,-4.422965760000002,-0.099945068359375
2016-06-27,3,21.3338527744,1.9453125
2016-06-28,5,15.107925811200001,-0.041015625
2016-06-29,1,23.722599936,0.2177734375
2016-06-30,2,24.770194841600002,0.22381591796875
2016-07-01,2,16.5579776,3.212554931640625
2016-07-02,0,3.2397174783999994,-2.28125
2016-07-03,0,14.175049830399999,-0.669921875
2016-07-04,0,2.7858045951999983,0.630859375
2016-07-05,11,15.7248695296,5.25360107421875
2016-07-06,3,8.212762726400001,-3.305908203125
2016-07-07,6,21.1496068096,-0.9346466064453125
2016-07-08,8,15.116021760000002,-0.5025177001953125
2016-07-09,0,-6.707832627199998,-0.3249969482421875
2016-07-10,0,-5.265112166400002,-0.22821044921875
2016-07-11,0,21.0578501632,-0.13916015625
2016-07-12,4,36.376707072,-0.109771728515625
2016-07-13,0,36.4773638144,0.9105377197265625
2016-07-14,0,6.295713792000001,1.434539794921875
2016-07-15,0,22.0732258304,-0.125
2016-07-16,0,-1.3164452864000005,-0.8125
2016-07-17,0,-7.306733260800003,-0.2890625
2016-07-18,0,20.179887103999995,-0.16796875
2016-07-19,2,37.7905103872,-0.1142578125
2016-07-20,9,30.477591449600002,-0.08447265625
2016-07-21,0,13.846403072000001,-0.065826416015625
2016-07-22,8,24.019797504,-0.0532073974609375
2016-07-23,0,0.13802926079999978,-0.034912109375
2016-07-24,0,10.194846719999997,-0.0109100341796875
2016-07-25,1,33.5888754688,0.0
2016-07-26,9,42.1919003648,0.0
2016-07-27,0,16.7712914432,0.0
2016-07-28,2,9.070408908799998,0.0
2016-07-29,0,28.775595929599998,0.0
2016-07-30,0,-7.5018517504,0.0
2016-07-31,0,-4.548479897600004,0.0
2016-08-01,3,24.3733559296,0.0
2016-08-02,5,27.532739891200002,1.0
2016-08-03,8,21.990941696000004,0.5
2016-08-04,7,9.7139836928,-0.625
2016-08-05,7,33.0335501312,-0.1875
2016-08-06,0,-7.444688588799998,-0.1015625
2016-08-07,4,-9.429805977600003,-0.06640625
2016-08-08,1,23.486026751999997,-0.0478515625
2016-08-09,0,10.308985651200002,-0.03662109375
2016-08-10,0,27.750938316800003,1.970794677734375
2016-08-11,5,29.62256384,-1.0240020751953125
2016-08-12,2,26.5349169152,-0.2609100341796875
2016-08-13,0,-9.282017792000001,-0.125
2016-08-14,0,-8.969926246400004,-0.078125
2016-08-15,7,18.745413734399996,0.9453125
2016-08-16,3,38.4988957696,-0.541015625
2016-08-17,3,19.846411776,-0.1572265625
2016-08-18,2,12.3532000256,-0.08868408203125
2016-08-19,2,9.6840332288,-0.060882568359375
2016-08-20,2,-2.970581811199999,-0.02734375
2016-08-21,0,-4.489801420800001,-0.0205078125
2016-08-22,0,17.069616435199997,-0.01611328125
2016-08-23,2,20.2860752896,-0.013092041015625
2016-08-24,4,9.131915264000002,-0.0109100341796875
2016-08-25,1,29.182793420800003,0.0
2016-08-26,3,27.934986752,7.0
2016-08-27,0,-7.743373516799998,-3.5
2016-08-28,0,-0.9183977472000038,-0.875
2016-08-29,0,11.899355238399998,-0.4375
2016-08-30,10,51.5702503424,0.7265625
2016-08-31,3,29.974527692800002,-0.69140625
2016-09-01,2,9.293359718399998,-0.2685546875
2016-09-02,2,4.469807103999997,-0.17529296875
2016-09-03,3,-6.0753022976,-0.130706787109375
2016-09-04,2,-4.262878310400001,-0.1037139892578125
2016-09-05,2,10.950885171199998,-0.0205078125
2016-09-06,0,20.3152498688,-0.01611328125
2016-09-07,13,39.713902182400005,3.986907958984375
2016-09-08,14,21.386831872000002,-0.0109100341796875
2016-09-09,2,16.163947827199998,-0.5
2016-09-10,0,-7.728226508800002,-1.0
2016-09-11,2,-7.589248409600003,-0.40625
2016-09-12,6,31.319872409599995,4.75
2016-09-13,8,22.4557113344,-2.67578125
2016-09-14,9,19.981747507199998,0.2421875
2016-09-15,44,8.3890751488,-0.9176025390625
2016-09-16,37,15.256150016,3.59375
2016-09-17,14,12.1393938432,-2.234130859375
2016-09-18,13,-1.2386924544000024,-0.6525115966796875
2016-09-19,14,40.7920403456,3.64208984375
2016-09-20,5,29.984534425600003,6.757781982421875
2016-09-21,2,16.1455644672,-4.1800384521484375
2016-09-22,36,16.6764181504,1.029876708984375
2016-09-23,25,27.222909132799998,-2.4191131591796875
2016-09-24,0,-7.580587212800001,-0.9508056640625
2016-09-25,0,-7.806175948800002,-0.59832763671875
2016-09-26,8,37.5542651904,-0.3935546875
2016-09-27,8,19.834103808000002,3.7000732421875
2016-09-28,5,-0.3896605696000002,0.760894775390625
2016-09-29,9,22.553796096,-2.1596221923828125
2016-09-30,3,8.292715212800001,1.3248138427734375
2016-10-01,11,-3.0204499968,-1.3764801025390625
2016-10-02,3,-1.8259022848000015,-0.4765625
2016-10-03,12,16.074027110399996,1.7109375
2016-10-04,16,11.641345228800002,-0.2041015625
2016-10-05,5,15.185516544000002,0.0946044921875
2016-10-06,7,9.5251395584,4.126068115234375
2016-10-07,4,9.2593270784,-2.8305816650390625
2016-10-08,0,-5.477409075199999,-0.80743408203125
2016-10-09,4,-3.197071974400002,-0.441741943359375
2016-10-10,1,22.277691084799997,-0.275390625
2016-10-11,15,20.185844633600002,-0.19952392578125
2016-10-12,6,13.3070835712,-0.153564453125
2016-10-13,1,11.484173823999999,-0.1045684814453125
2016-10-14,15,19.7527297024,-0.0763702392578125
2016-10-15,0,0.22372976639999997,-0.0545501708984375
2016-10-16,2,-3.8484216832000024,0.0
2016-10-17,19,34.5567874048,0.0
2016-10-18,13,32.2985142272,0.0
2016-10-19,2,18.1524775936,0.0
2016-10-20,6,27.916748492799996,0.0
2016-10-21,11,40.0973273088,0.0
2016-10-22,3,-6.590849126400002,0.0
2016-10-23,0,-12.733118873600004,0.0
2016-10-24,12,13.247462297599997,0.0
2016-10-25,5,43.177576038400005,0.0
2016-10-26,12,9.304759296000004,0.0
2016-10-27,14,10.341651046399999,0.0
2016-10-28,3,59.6411568128,1.0
2016-10-29,3,-10.434527948799996,-0.5
2016-10-30,0,-10.653336678400002,-0.125
2016-10-31,4,28.193374924799997,-0.0625
2016-11-01,0,13.349529088,-0.0390625
2016-11-02,0,41.6610169856,3.97265625
2016-11-03,2,45.1318330368,-2.0205078125
2016-11-04,3,50.4583791616,0.48388671875
2016-11-05,4,-12.387127193599998,-0.763092041015625
2016-11-06,1,-10.687684300800006,-0.2921600341796875
2016-11-07,0,15.701807001599994,3.828125
2016-11-08,0,60.6618857472,-2.12109375
2016-11-09,8,102.7805735936,-0.591796875
2016-11-10,1,72.7736354816,-0.3228759765625
2016-11-11,2,26.6306509824,-0.21600341796875
2016-11-12,1,-21.1804116992,-0.122467041015625
2016-11-13,0,-2.6767438848000076,-0.0929412841796875
2016-11-14,2,18.252162764799994,-0.064453125
2016-11-15,7,13.757298175999999,-0.0523681640625
2016-11-16,6,20.1303387136,1.95635986328125
2016-11-17,21,31.346728140800007,-1.0
2016-11-18,7,25.29911347200001,-0.25
2016-11-19,2,-6.872547225599995,-0.125
2016-11-20,8,-4.789270630400003,-0.078125
2016-11-21,3,41.8468641792,-0.0546875
2016-11-22,9,50.667632332800004,-0.041015625
2016-11-23,12,18.963054592,-0.0322265625
2016-11-24,4,-1.3405810688000024,-0.02618408203125
2016-11-25,15,2.748687564799999,-0.021820068359375
2016-11-26,5,0.9696839680000018,0.0
2016-11-27,5,-6.850424934400001,0.0
2016-11-28,7,44.383028428799996,2.0
2016-11-29,3,22.099952844800004,6.0
2016-11-30,0,33.84346050560001,1.25
2016-12-01,6,4.281918771200004,16.5
2016-12-02,2,24.7902411776,-2.140625
2016-12-03,1,-3.0079091712000015,-5.640625
2016-12-04,0,-5.5789001728000045,-3.802734375
2016-12-05,6,15.401142988799997,1.09375
2016-12-06,12,25.1869267968,1.23504638671875
2016-12-07,4,4.099306905600002,-2.30340576171875
2016-12-08,3,21.906521907200002,4.1091461181640625
2016-12-09,3,12.843631206400001,4.0053863525390625
2016-12-10,0,-5.2656514048,-5.419036865234375
2016-12-11,0,-0.4019438592000011,-1.7093353271484375
2016-12-12,4,22.084794675199998,5.086090087890625
2016-12-13,1,20.561859072,5.399200439453125
2016-12-14,26,16.8521591808,6.3069915771484375
2016-12-15,33,11.534190592,7.182525634765625
2016-12-16,8,19.3823214592,3.9847564697265625
2016-12-17,0,-3.9102819328000002,-10.310821533203125
2016-12-18,1,0.10056652799999721,-2.6126708984375
2016-12-19,0,27.569849753599996,-2.5703125
2016-12-20,12,12.0107226112,-0.55169677734375
2016-12-21,10,21.5365362688,-1.62957763671875
2016-12-22,3,15.875796992000001,-0.9481658935546875
2016-12-23,15,-9.9619791872,-0.642730712890625
2016-12-24,0,1.1657054207999984,-0.4065093994140625
2016-12-25,0,-2.085703168,-0.196197509765625
2016-12-26,0,8.4458206208,-0.033599853515625
2016-12-27,0,29.2818188288,0.9729766845703125
2016-12-28,0,9.579591270400002,-0.513092041015625
2016-12-29,0,23.9753043968,-0.1359100341796875
2016-12-30,0,-0.41810298879999763,-0.0625
2016-12-31,3,-1.9030141952000026,-0.0390625
2017-01-01,0,-3.703081676800002,-0.02734375
2017-01-02,0,7.880118988799998,-0.0205078125
2017-01-03,0,27.7017831424,0.98388671875
2017-01-04,3,20.1831477248,0.486907958984375
2017-01-05,0,16.056103936,0.3640899658203125
2017-01-06,0,9.128779776000002,-0.6875
2017-01-07,5,-2.7274033152,-0.2265625
2017-01-08,0,-3.649176166400002,-0.12890625
2017-01-09,1,27.225857433599998,1.9130859375
2017-01-10,0,6.293490995200001,2.93603515625
2017-01-11,17,8.666274099199999,5.700286865234375
2017-01-12,1,25.795730636800002,16.334884643554688
2017-01-13,2,11.676107264000002,-4.8521270751953125
2017-01-14,5,8.7050478592,-3.8468475341796875
2017-01-15,3,-3.3063787520000005,-4.150390625
2017-01-16,0,0.6005235711999983,-0.9658203125
2017-01-17,0,25.4510440448,3.21014404296875
2017-01-18,2,4.114715955200001,5.432647705078125
2017-01-19,3,13.207744409599998,8.10015869140625
2017-01-20,1,15.324961075200001,-2.013092041015625
2017-01-21,0,-9.571407769599999,-6.4042510986328125
2017-01-22,2,-2.994739507200001,-2.3744354248046875
2017-01-23,5,17.3098722304,5.6181488037109375
2017-01-24,13,30.3110823936,1.565521240234375
2017-01-25,3,5.011852595200001,-2.5749053955078125
2017-01-26,2,25.3310698496,17.270980834960938
2017-01-27,4,23.5043738624,3.7072906494140625
2017-01-28,2,-6.915475046400001,-9.795166015625
2017-01-29,0,0.12344535039999727,-4.0871124267578125
2017-01-30,3,18.548921855999996,0.86572265625
2017-01-31,1,9.7475459072,-2.924652099609375
2017-02-01,2,36.9610315776,0.5784759521484375
2017-02-02,1,22.675898163200003,4.063629150390625
2017-02-03,5,5.560012185599998,13.086944580078125
2017-02-04,5,5.3626814464,-8.887725830078125
2017-02-05,0,-7.975671296000002,-3.3163909912109375
2017-02-06,0,18.860911001599995,3.4641876220703125
2017-02-07,0,28.6863879168,6.529083251953125
2017-02-08,4,10.102484992,-3.3169097900390625
2017-02-09,6,7.725070950399999,-1.56134033203125
2017-02-10,0,9.853168537600002,11.409881591796875
2017-02-11,3,7.383067955200001,-5.26898193359375
2017-02-12,0,6.306280447999999,-4.0667266845703125
2017-02-13,1,19.0140552192,-1.7067108154296875
2017-02-14,35,10.9291067392,0.922821044921875
2017-02-15,39,16.202151424,8.225173950195312
2017-02-16,29,9.3509516288,-1.79974365234375
2017-02-17,3,16.3757744128,3.2789764404296875
2017-02-18,1,-1.561930137600001,-1.956573486328125
2017-02-19,2,-1.549312512000002,-2.2623291015625
2017-02-20,10,3.1822431231999992,5.1840667724609375
2017-02-21,18,10.4415616,20.5673828125
2017-02-22,40,7.338178867200002,0.98455810546875
2017-02-23,43,14.5509559296,-10.544342041015625
2017-02-24,24,9.2204727296,5.425933837890625
2017-02-25,10,-7.4178048,-0.434600830078125
2017-02-26,10,0.013911961599998968,-6.3573455810546875
2017-02-27,27,10.643144294399999,6.3794708251953125
2017-02-28,19,26.011407769599998,2.8315277099609375
2017-03-01,15,8.0454815744,4.1622467041015625
2017-03-02,17,18.2099117056,-3.0692291259765625
2017-03-03,14,10.6149889024,0.7295074462890625
2017-03-04,6,-4.8832666624000005,-5.1647796630859375
2017-03-05,36,-2.576505036800002,-2.12359619140625
2017-03-06,8,23.884470271999998,6.7229461669921875
2017-03-07,14,5.5087407104000015,0.140472412109375
2017-03-08,18,22.7313869824,0.8401336669921875
2017-03-09,4,11.853244313600001,-1.0708160400390625
2017-03-10,7,13.5042829312,7.9678497314453125
2017-03-11,1,-2.7263586304,-6.7346649169921875
2017-03-12,9,-1.5912284160000016,-2.124053955078125
2017-03-13,2,26.977728102399997,1.8271484375
2017-03-14,2,20.2393059328,0.700439453125
2017-03-15,6,14.869667020800001,9.529388427734375
2017-03-16,4,31.0687954944,-0.9564361572265625
2017-03-17,3,-4.345806335999999,0.9242401123046875
2017-03-18,1,-6.259026124800002,-2.8759613037109375
2017-03-19,0,-3.181544243200001,-2.8573150634765625
2017-03-20,20,14.2911209472,-1.29736328125
2017-03-21,0,9.845784064000002,7.142852783203125
2017-03-22,8,27.4510851072,27.369400024414062
2017-03-23,1,13.887220736000002,-16.464248657226562
2017-03-24,17,16.5099513856,3.65283203125
2017-03-25,1,-7.9160403968,-7.113739013671875
2017-03-26,0,4.823103999999997,-2.747894287109375
2017-03-27,5,12.7807715328,-1.662445068359375
2017-03-28,5,37.3168631808,-0.1640625
2017-03-29,3,17.5770640384,0.613037109375
2017-03-30,0,15.1514975232,3.1680908203125
2017-03-31,4,8.526276096,2.680267333984375
2017-04-01,17,-5.900882944000001,-2.9178009033203125
2017-04-02,0,-0.16889671680000262,-1.7661590576171875
2017-04-03,2,11.023007436799999,7.2294921875
2017-04-04,0,26.5738674176,11.50927734375
2017-04-05,8,7.818644582400001,1.649017333984375
2017-04-06,0,12.3910272,-4.2680511474609375
2017-04-07,0,26.4510370816,2.1080322265625
2017-04-08,0,-3.3274309631999994,-5.6804656982421875
2017-04-09,0,-5.042195558400003,-2.23480224609375
2017-04-10,11,43.582221824,9.637527465820312
2017-04-11,3,35.4610757632,-2.470947265625
2017-04-12,2,17.4421015552,3.8775634765625
2017-04-13,4,-0.20777308160000274,5.285919189453125
2017-04-14,2,-2.1416764416000014,-0.4648590087890625
2017-04-15,11,-2.535574220800001,-2.967315673828125
2017-04-16,0,0.3361586175999989,-3.7863311767578125
2017-04-17,5,3.3299682303999987,0.27978515625
2017-04-18,8,3.4001655808000013,-1.134246826171875
2017-04-19,5,-0.48536053759999653,6.4145355224609375
2017-04-20,10,4.921643622400003,2.19879150390625
2017-04-21,21,1.9721611264000014,3.953765869140625
2017-04-22,0,0.7466844160000004,-0.2287445068359375
2017-04-23,3,0.38927933439999984,-5.0590057373046875
2017-04-24,6,13.8501902336,5.1098480224609375
2017-04-25,1,8.4653166592,4.37567138671875
2017-04-26,11,17.1781776384,-3.162841796875
2017-04-27,17,23.1299800064,4.3604278564453125
2017-04-28,28,17.62668032,1.342071533203125
2017-04-29,1,-5.0289197056,-5.5213470458984375
2017-04-30,1,-6.181175910400003,-2.0585784912109375
2017-05-01,2,6.104765542399998,0.805145263671875
2017-05-02,11,12.1496275968,0.209625244140625
2017-05-03,3,7.5707262976,8.151992797851562
2017-05-04,16,3.6943095808000006,10.215072631835938
2017-05-05,6,23.4628774912,-5.7033843994140625
2017-05-06,0,-7.945742335999999,2.063262939453125
2017-05-07,4,-4.517411020800002,-5.5626983642578125
2017-05-08,3,11.255592447999998,7.9033203125
2017-05-09,19,31.20460544,-1.29473876953125
2017-05-10,5,25.095309312,10.329925537109375
2017-05-11,1,23.2473546752,4.566009521484375
2017-05-12,2,0.17184829439999838,8.895294189453125
2017-05-13,0,5.794032127999998,-12.9959716796875
2017-05-14,0,-0.4772980736000001,-3.313018798828125
2017-05-15,3,32.5213597696,6.0154266357421875
2017-05-16,9,17.983642112,10.73089599609375
2017-05-17,8,10.6600602624,-2.910400390625
2017-05-18,1,19.665683865600002,1.4072723388671875
2017-05-19,0,12.538835456000001,3.4055023193359375
