,emberjs/ember.js,angular/angular,facebook/react
2018-11-21,3,9.0,-0.5342319558484375
2018-11-22,4,0.0,4.6809439420593755
2018-11-23,3,0.0,2.2938289331265627
2018-11-24,0,0.0,0.33512408444843755
2018-11-25,0,0.0,-0.4839424150359375
2018-11-26,5,10.0,1.6843949937500005
2018-11-27,0,23.0,3.5588997924218755
2018-11-28,9,9.0,1.3140462987890627
2018-11-29,2,2.0,0.43513102617812505
2018-11-30,2,56.0,2.560390333671875
2018-12-01,0,1.0,0.40132360202343775
2018-12-02,0,0.0,1.5696191043765628
2018-12-03,0,14.0,2.5333697049640627
2018-12-04,22,12.0,1.4135603139687503
2018-12-05,39,52.0,1.448566887865625
2018-12-06,56,31.0,1.4637464800750002
2018-12-07,35,16.0,1.4859698806625001
2018-12-08,32,0.0,-0.5111967628328122
2018-12-09,30,0.0,-0.3169968006234371
2018-12-10,16,6.0,-0.21769909231718704
2018-12-11,12,12.0,-0.16757256161874945
2018-12-12,32,10.0,1.874921898860938
2018-12-13,0,16.0,1.7155542513968751
2018-12-14,10,26.0,1.651878276396875
2018-12-15,5,0.0,-0.3829343311031252
2018-12-16,0,0.0,-0.2051227050718749
2018-12-17,5,14.0,-0.1305584999999998
2018-12-18,4,26.0,2.9001174750000005
2018-12-19,18,7.0,-0.3807449175
2018-12-20,5,13.0,2.7973519564687503
2018-12-21,5,8.0,-0.4436217236031252
2018-12-22,4,0.0,-0.23292183110312478
2018-12-23,2,0.0,-0.15064795507187487
2018-12-24,3,0.0,-0.10147353749999966
2018-12-25,0,0.0,0.9183686612500003
2018-12-26,1,8.0,-0.1681909765468749
2018-12-27,1,0.0,-0.10347764635781237
2018-12-28,1,0.0,-0.057204939046874945
2018-12-29,0,0.0,-0.04585905760781236
2018-12-30,0,0.0,-0.016116749999999947
2018-12-31,0,0.0,-0.01316201249999996
2019-01-01,0,0.0,-0.011093696249999967
2019-01-02,7,0.0,0.990431686984375
2019-01-03,0,16.0,-0.10839885253593756
2019-01-04,7,14.0,-0.04500000000000003
2019-01-05,4,3.0,-0.028500000000000022
2019-01-06,0,3.0,-0.020662499999999924
2019-01-07,3,31.0,0.9838832500000001
2019-01-08,3,16.0,1.8868379874999999
2019-01-09,9,34.0,0.7439063037499998
2019-01-10,1,22.0,1.7719316869843749
2019-01-11,1,36.0,-0.33106135253593766
2019-01-12,3,5.0,0.8240582500000001
2019-01-13,1,0.0,-0.2230580124999999
2019-01-14,2,27.0,1.8601405287500004
2019-01-15,2,22.0,4.694348781984375
2019-01-16,7,8.0,1.3243843001828122
2019-01-17,5,14.0,4.4533298394125
2019-01-18,2,10.0,9.185477508932813
2019-01-19,0,0.0,-0.4454374013218756
2019-01-20,0,0.0,-0.850301088015625
2019-01-21,2,0.0,9.438057692464064
2019-01-22,9,43.0,1.5833621177187505
2019-01-23,6,20.0,9.91553327485
2019-01-24,2,8.0,2.215663755039062
2019-01-25,1,19.0,0.6241367548500005
2019-01-26,3,0.0,-1.0654260890859368
2019-01-27,2,0.0,2.2951852866250015
2019-01-28,1,21.0,1.2242438974640635
2019-01-29,1,26.0,2.285461643593751
2019-01-30,0,17.0,8.20489432684375
2019-01-31,4,8.0,6.644865689220312
2019-02-01,4,6.0,1.4669767275421872
2019-02-02,8,3.0,-0.10293907367500021
2019-02-03,3,0.0,-0.7737155688218743
2019-02-04,2,19.0,4.468770880953127
2019-02-05,3,22.0,9.084506115110939
2019-02-06,1,32.0,12.45534523963125
2019-02-07,1,18.0,-0.24816373224843868
2019-02-08,7,22.0,4.583108221801563
2019-02-09,3,3.0,0.5168017944156253
2019-02-10,1,0.0,0.921982566876564
2019-02-11,3,25.0,2.076553041214064
2019-02-12,3,11.0,2.053744797421876
2019-02-13,1,45.0,10.050661334664063
2019-02-14,1,29.0,15.286837124921874
2019-02-15,7,2.0,1.3956722359656242
2019-02-16,3,0.0,1.2884432493343745
2019-02-17,2,8.0,-0.37134092124687434
2019-02-18,1,0.0,-0.9862482073531231
2019-02-19,7,27.0,9.289299379631252
2019-02-20,2,23.0,4.445359132095313
2019-02-21,0,17.0,19.509298362970313
2019-02-22,2,40.0,4.989973728339061
2019-02-23,0,2.0,1.6498781535765623
2019-02-24,4,1.0,-0.7170365454406249
2019-02-25,6,12.0,3.795002004376564
2019-02-26,0,10.0,1.6389403599640642
2019-02-27,2,21.0,8.796268429843751
2019-02-28,6,19.0,12.157708375296876
2019-03-01,5,11.0,5.55234544145625
2019-03-02,3,2.0,-2.1680304548796876
2019-03-03,6,0.0,1.803656918900001
2019-03-04,7,17.0,1.8834392580906265
2019-03-05,2,16.0,2.952923868635939
2019-03-06,3,19.0,3.8846616607734386
2019-03-07,7,27.0,8.791024964735938
2019-03-08,13,13.0,-1.756032227578125
2019-03-09,0,2.0,4.042883272871876
2019-03-10,0,0.0,0.9072625534625003
2019-03-11,0,10.0,8.173157172203126
2019-03-12,1,26.0,-0.45775384415468734
2019-03-13,11,14.0,4.084129084079688
2019-03-14,11,27.0,2.884217312278125
2019-03-15,3,12.0,10.924816544664063
2019-03-16,10,0.0,3.146005718390625
2019-03-17,6,0.0,2.538083679921875
2019-03-18,19,16.0,12.695630082539063
2019-03-19,10,19.0,4.7852667190375
2019-03-20,1,50.0,6.066011982910938
2019-03-21,5,25.0,4.0642068973859375
2019-03-22,1,12.0,6.207556067757814
2019-03-23,0,0.0,-1.9248036975812493
2019-03-24,0,0.0,3.8136119944906266
2019-03-25,4,7.0,2.691377650257814
2019-03-26,11,10.0,4.762495733887501
2019-03-27,5,31.0,2.5962822283875004
2019-03-28,2,12.0,3.805490750623438
2019-03-29,14,20.0,6.77241598161875
2019-03-30,5,0.0,4.479808318159375
2019-03-31,3,0.0,-1.4571578515374997
2019-04-01,5,30.0,11.163032074921876
2019-04-02,9,29.0,10.183638507757813
2019-04-03,24,11.0,17.8059008642625
2019-04-04,2,16.0,30.771868551471872
2019-04-05,2,4.0,14.860891379778122
2019-04-06,10,0.0,6.273546055695311
2019-04-07,3,0.0,23.14180415161875
2019-04-08,5,16.0,24.868678379784377
2019-04-09,4,9.0,15.9990961388125
2019-04-10,4,15.0,46.24588916338125
2019-04-11,8,16.0,3.2872498367562493
2019-04-12,4,6.0,38.91801699425
2019-04-13,0,3.0,11.585590257215626
2019-04-14,1,0.0,-4.763637167640621
2019-04-15,4,16.0,6.558372008182817
2019-04-16,1,10.0,13.674482123560944
2019-04-17,6,17.0,7.31221143257813
2019-04-18,2,6.0,16.90509804989688
2019-04-19,3,34.0,19.273462330693754
2019-04-20,0,4.0,9.984232483865625
2019-04-21,0,0.0,2.547164345570314
2019-04-22,4,15.0,15.767625939500002
2019-04-23,5,20.0,9.043468419256252
2019-04-24,10,26.0,17.274616870323438
2019-04-25,8,44.0,22.572256226915627
2019-04-26,3,38.0,8.713695548740626
2019-04-27,0,1.0,-4.452885696879687
2019-04-28,0,0.0,5.284238482653128
2019-04-29,1,27.0,2.3298133796015668
2019-04-30,4,6.0,13.754362521201566
2019-05-01,0,7.0,16.849057273864062
2019-05-02,4,1.0,2.178282369954688
2019-05-03,4,0.0,13.221721397823439
2019-05-04,0,0.0,-0.3172052506890619
2019-05-05,0,0.0,-0.13426156800312272
2019-05-06,0,11.0,7.420082814625002
2019-05-07,0,12.0,4.941427724634377
2019-05-08,0,19.0,12.022211229070313
2019-05-09,1,14.0,6.3359224716125
2019-05-10,0,12.0,11.6099318936875
2019-05-11,0,0.0,-2.756779487215625
2019-05-12,0,0.0,1.4076756653781266
2019-05-13,6,13.0,12.653092462610939
2019-05-14,3,19.0,1.6658376790375011
2019-05-15,0,11.0,3.2425277760671887
2019-05-16,0,43.0,6.382152708779688
2019-05-17,1,23.0,1.1643642498562512
2019-05-18,0,0.0,-0.35981659254218634
2019-05-19,0,0.0,-0.9659126992531238
2019-05-20,0,8.0,9.386951513453127
2019-05-21,0,23.0,5.5112407126734375
2019-05-22,1,23.0,24.464365481184377
2019-05-23,2,20.0,19.574210667278123
2019-05-24,5,16.0,3.958891131945311
2019-05-25,0,0.0,-0.988794455584376
2019-05-26,0,0.0,0.9680727543765641
2019-05-27,0,0.0,-0.7237429025359343
2019-05-28,0,7.0,8.656463421093754
2019-05-29,11,2.0,7.957111893531252
2019-05-30,6,31.0,5.759259780092188
2019-05-31,2,16.0,6.842472289706251
2019-06-01,3,0.0,6.900864707548438
2019-06-02,0,0.0,5.96643695243125
2019-06-03,5,10.0,14.02381603463125
2019-06-04,3,10.0,9.191281541876563
2019-06-05,2,5.0,8.200671704807814
2019-06-06,1,11.0,0.20676991198437555
2019-06-07,6,7.0,6.024629591765627
2019-06-08,2,0.0,6.887236996321877
2019-06-09,2,0.0,8.77276524003594
2019-06-10,1,2.0,5.540148783051563
2019-06-11,1,29.0,1.736659428962501
2019-06-12,0,3.0,10.200885406987501
2019-06-13,3,3.0,1.675046887646876
2019-06-14,8,25.0,4.275115750557814
2019-06-15,0,0.0,2.3200475345171885
2019-06-16,0,0.0,-1.4770493961781235
2019-06-17,5,5.0,6.050710264004689
2019-06-18,8,15.0,10.626305182979689
2019-06-19,0,16.0,9.01441302265
2019-06-20,6,9.0,5.8242709736687495
2019-06-21,0,21.0,5.96009279000625
2019-06-22,0,0.0,6.030352676762501
2019-06-23,0,0.0,-1.9894889547781243
2019-06-24,0,5.0,7.800220316106252
2019-06-25,1,35.0,1.232881316390626
2019-06-26,5,26.0,2.5998275173109393
2019-06-27,11,18.0,1.6794826563968759
2019-06-28,3,8.0,0.8855579479796889
2019-06-29,0,0.0,-0.8885251444124991
2019-06-30,1,0.0,-0.5686956869124989
2019-07-01,0,11.0,4.610025375962501
2019-07-02,0,13.0,4.238280794109375
2019-07-03,3,3.0,3.0546110656296874
2019-07-04,1,0.0,2.1094250765796874
2019-07-05,2,0.0,1.1896997583093751
2019-07-06,0,0.0,0.3227705663609379
2019-07-07,0,0.0,-0.5213415175718744
2019-07-08,0,8.0,4.65026695625
2019-07-09,1,13.0,0.2258666536718753
2019-07-10,4,7.0,1.4484073497421879
2019-07-11,4,31.0,3.4565106215078125
2019-07-12,3,13.0,2.280537745809375
2019-07-13,0,0.0,1.3063268701109374
2019-07-14,1,0.0,0.40138216941250016
2019-07-15,0,7.0,1.532587153714063
2019-07-16,1,8.0,1.4862862136718755
2019-07-17,1,9.0,3.465426731804688
2019-07-18,1,30.0,4.288707698932813
2019-07-19,3,3.0,4.090882179115625
2019-07-20,0,2.0,1.9897917458093748
2019-07-21,0,0.0,-0.8641344048890625
2019-07-22,0,9.0,4.479843064412501
2019-07-23,0,11.0,7.128232828932813
2019-07-24,0,30.0,13.686309571396876
2019-07-25,1,8.0,8.772800249115624
2019-07-26,2,11.0,5.717296006028125
2019-07-27,0,0.0,0.9084993334921876
2019-07-28,0,0.0,0.4511192357734386
2019-07-29,0,6.0,2.7820001111421893
2019-07-30,6,16.0,3.7478944274218766
2019-07-31,5,8.0,8.642350151945314
2019-08-01,1,8.0,1.1332824757281252
2019-08-02,1,10.0,6.633146661289063
2019-08-03,0,0.0,-0.6163184957703125
2019-08-04,1,0.0,0.996560048165626
2019-08-05,0,21.0,5.149326968860938
2019-08-06,1,0.0,5.825690186615626
2019-08-07,4,0.0,2.5915435247781256
2019-08-08,6,29.0,5.780303668414063
2019-08-09,3,17.0,7.54968645309375
2019-08-10,0,3.0,0.2905012170171877
2019-08-11,0,0.0,-1.1778858508031245
2019-08-12,4,8.0,12.258163756432813
2019-08-13,5,18.0,12.139708743084375
2019-08-14,6,11.0,23.574744071175
2019-08-15,5,16.0,13.074087293935936
2019-08-16,15,5.0,7.235646607496873
2019-08-17,4,0.0,0.7281130726078127
2019-08-18,2,0.0,2.591808038645315
2019-08-19,4,13.0,8.890918068678127
2019-08-20,7,9.0,8.437815608296876
2019-08-21,3,21.0,6.247233969814064
2019-08-22,3,17.0,3.4239854523406263
2019-08-23,4,3.0,-1.1820814459499984
2019-08-24,1,0.0,-0.3892885337828107
2019-08-25,1,0.0,-1.0101579987078106
2019-08-26,0,21.0,9.309224478528128
2019-08-27,2,14.0,12.466402522898438
2019-08-28,2,7.0,6.736766587682812
2019-08-29,2,41.0,9.91065686496406
2019-08-30,5,29.0,-1.3678802596671877
2019-08-31,4,0.0,-1.4179976244812489
2019-09-01,12,0.0,-0.9481842905515611
2019-09-02,10,0.0,0.27489525996406483
2019-09-03,12,9.0,1.3164835098437515
2019-09-04,1,18.0,5.2631509261718765
2019-09-05,2,15.0,6.93151487985625
2019-09-06,3,4.0,4.650834374739063
2019-09-07,2,1.0,-1.2987962934468755
2019-09-08,0,0.0,-0.6757693650359373
2019-09-09,1,23.0,6.529581778750001
2019-09-10,3,25.0,8.936363219484376
2019-09-11,3,14.0,17.388905743932813
2019-09-12,1,30.0,2.2085707718343732
2019-09-13,5,12.0,5.0218607031593745
2019-09-14,5,0.0,-0.9105429483812497
2019-09-15,2,0.0,-1.253782202715623
2019-09-16,8,12.0,3.136693251250002
2019-09-17,7,15.0,8.918285358890627
2019-09-18,8,13.0,2.255454860842188
2019-09-19,2,1.0,4.60649420859375
2019-09-20,9,0.0,0.5541123504890626
2019-09-21,2,0.0,-0.9751581500390616
2019-09-22,0,0.0,-0.6258258307671866
2019-09-23,0,4.0,11.570164237464063
2019-09-24,4,8.0,3.4601162354375
2019-09-25,1,9.0,8.6751410997
2019-09-26,1,2.0,6.217852020078125
2019-09-27,0,12.0,3.2463573192625
2019-09-28,0,0.0,4.488756758753125
2019-09-29,0,0.0,0.4850493949281258
2019-09-30,0,9.0,4.862098082500001
2019-10-01,6,11.0,1.604845137562501
2019-10-02,4,38.0,2.8035803919906264
2019-10-03,6,13.0,8.863737474664063
2019-10-04,8,19.0,-0.7166840857343748
2019-10-05,2,0.0,-1.0306065878656243
2019-10-06,0,0.0,-0.6615638582734368
2019-10-07,5,14.0,5.524830043753126
2019-10-08,2,11.0,1.0580332780843755
2019-10-09,5,8.0,0.2587902857375004
2019-10-10,1,35.0,-0.5485687846703122
2019-10-11,0,8.0,1.6336527634500007
2019-10-12,2,0.0,-0.4600823383749995
2019-10-13,0,0.0,-0.23026692753593714
2019-10-14,2,41.0,2.8339970475000005
2019-10-15,0,13.0,5.56591571690625
2019-10-16,0,17.0,5.152143062503125
2019-10-17,2,37.0,2.9918099569124994
2019-10-18,0,28.0,5.066426254964062
2019-10-19,0,0.0,2.85753812396875
2019-10-20,0,0.0,-1.0609592425718748
2019-10-21,4,28.0,2.357396336250001
2019-10-22,28,17.0,1.2233188084531257
2019-10-23,9,22.0,1.2838328367984384
2019-10-24,14,29.0,-0.6711168533093745
2019-10-25,13,29.0,-0.4168640947781243
2019-10-26,10,0.0,0.7179446767625006
2019-10-27,1,0.0,-0.30171090477812446
2019-10-28,13,12.0,0.8295659761062504
2019-10-29,2,19.0,3.794283643453125
2019-10-30,2,13.0,3.467816923860937
2019-10-31,1,23.0,2.3394489188968746
2019-11-01,4,13.0,3.355377782428125
2019-11-02,0,1.0,0.24113955374999985
2019-11-03,0,0.0,-0.5353473255156247
2019-11-04,0,7.0,3.642404901214063
2019-11-05,0,24.0,2.3339086019843753
2019-11-06,0,16.0,3.304337572901563
2019-11-07,2,20.0,2.1770854490437497
2019-11-08,1,13.0,0.23201285330937516
2019-11-09,0,0.0,1.4499819940796879
2019-11-10,0,0.0,1.4426879768406256
2019-11-11,1,23.0,4.462785824964063
2019-11-12,4,21.0,1.1597848591875
2019-11-13,0,23.0,0.31439707830937524
2019-11-14,3,9.0,2.4840285890796876
2019-11-15,15,18.0,6.362735929559376
2019-11-16,8,8.0,-1.0686850381234376
2019-11-17,1,0.0,2.431071066432813
2019-11-18,7,20.0,0.3046689126468751
2019-11-19,2,25.0,-0.5279764251499992
2019-11-20,5,24.0,-0.3550278724609369
2019-11-21,0,13.0,3.757731305662501
2019-11-22,7,28.0,-0.5837724153328123
2019-11-23,0,0.0,-0.32777753621718725
2019-11-24,1,0.0,-0.2192350690015623
2019-11-25,1,18.0,0.8775513647031254
2019-11-26,5,19.0,-0.19923187062343728
2019-11-27,0,21.0,1.8939530974640626
2019-11-28,0,0.0,0.7271252149999999
2019-11-29,0,0.0,0.7510642479375
2019-11-30,0,0.0,-0.25171216014375003
2019-12-01,0,0.0,-0.12798701249999986
2019-12-02,0,28.0,-0.09248969624999981
2019-12-03,2,23.0,3.927328411984375
2019-12-04,2,17.0,3.540134992464062
2019-12-05,1,21.0,-0.6233923347812503
2019-12-06,1,10.0,0.6685402856624999
2019-12-07,0,0.0,-0.31461716555156233
2019-12-08,0,0.0,-0.200515852535937
2019-12-09,0,6.0,3.8543849500000005
2019-12-10,5,12.0,0.482314665
2019-12-11,0,22.0,2.6212352129375
2019-12-12,0,18.0,2.45596932529375
2019-12-13,0,12.0,0.4091608936062501
2019-12-14,0,0.0,2.584802186984375
2019-12-15,0,0.0,-0.5696511525359373
2019-12-16,0,18.0,2.6686254525000006
2019-12-17,0,8.0,10.4566342641875
2019-12-18,0,21.0,7.570964900590624
2019-12-19,0,1.0,2.3876028571671863
2019-12-20,0,1.0,3.715031269595312
2019-12-21,0,0.0,-1.2801837093734372
2019-12-22,0,0.0,3.221163420917189
2019-12-23,0,0.0,-0.9734605338578115
2019-12-24,2,0.0,-0.6169732102968738
2019-12-25,1,0.0,-0.47752306702968655
2019-12-26,2,0.0,-0.37133704253593636
2019-12-27,0,0.0,-0.23379840613593683
2019-12-28,0,0.0,-0.13408502522187463
2019-12-29,0,0.0,4.913630952320313
2019-12-30,0,0.0,0.4617267479374997
2019-12-31,0,0.0,-0.3585954101437502
2020-01-01,0,0.0,0.8124999999999999
2020-01-02,2,0.0,2.7681875000000002
2020-01-03,0,0.0,3.5537537500000003
2020-01-04,1,0.0,1.3545731874999998
2020-01-05,4,0.0,0.44520700624999987
2020-01-06,1,12.0,7.558960488671875
2020-01-07,53,20.0,0.9022751618046874
2020-01-08,1,18.0,1.2467294137140625
2020-01-09,2,11.0,7.333606548234375
2020-01-10,1,47.0,1.7637806484171876
2020-01-11,0,0.0,-0.9860782146703122
2020-01-12,0,0.0,2.3943196675750005
2020-01-13,2,20.0,-0.7244731130874993
2020-01-14,3,23.0,4.540621725839063
2020-01-15,1,35.0,1.1523388111812503
2020-01-16,10,7.0,-0.6511574386031247
2020-01-17,1,4.0,3.592524452053125
2020-01-18,0,0.0,-0.6956942968343747
2020-01-19,0,0.0,-0.360386396357812
2020-01-20,4,0.0,1.7592514984531253
2020-01-21,0,17.0,2.610360936142188
2020-01-22,0,23.0,2.475504042421875
2020-01-23,2,28.0,-0.6057789387109376
2020-01-24,4,19.0,3.6770025099281254
2020-01-25,2,1.0,0.3820057479375001
2020-01-26,0,5.0,-0.4502571851437497
2020-01-27,0,16.0,0.7309763200000002
2020-01-28,0,14.0,0.6969462477187505
2020-01-29,4,28.0,5.69108676713125
2020-01-30,7,12.0,5.203833703345312
2020-01-31,7,21.0,2.998104144892187
2020-02-01,1,8.0,-0.9271461983125004
2020-02-02,3,2.0,0.45258251434062535
2020-02-03,0,12.0,4.532669938714063
2020-02-04,5,26.0,7.176015415734375
2020-02-05,1,6.0,-0.28146841805156275
2020-02-06,0,28.0,3.1918185418703127
2020-02-07,3,22.0,2.055392971690625
2020-02-08,1,8.0,-0.8562121297781242
2020-02-09,0,0.0,-0.5090956688937494
2020-02-10,3,5.0,5.645400355734376
2020-02-11,5,18.0,3.115393499885938
2020-02-12,1,4.0,1.0993672369453127
2020-02-13,0,19.0,2.288380044196875
2020-02-14,2,10.0,0.29207180665156274
2020-02-15,0,0.0,-0.5336508491906244
2020-02-16,0,0.0,-0.34046063260781195
2020-02-17,0,0.0,2.7580687725000006
2020-02-18,3,17.0,8.50287856190625
2020-02-19,1,15.0,8.798543452721875
2020-02-20,4,18.0,1.4103248625749991
2020-02-21,8,11.0,3.8749161596312494
2020-02-22,5,0.0,0.8109223793765628
2020-02-23,3,0.0,-0.9100606400359366
2020-02-24,0,51.0,1.3926057987500011
2020-02-25,4,22.0,4.331168919703126
2020-02-26,3,23.0,10.026356875251563
2020-02-27,1,24.0,7.315402545770312
2020-02-28,16,19.0,8.22668902934375
2020-02-29,3,0.0,0.05072848481406189
2020-03-01,0,1.0,-1.301826163710937
2020-03-02,0,19.0,2.156958089928126
2020-03-03,0,20.0,4.071937005218752
2020-03-04,2,19.0,2.857379458600001
2020-03-05,3,13.0,7.878557402898438
2020-03-06,0,15.0,4.399749317464062
2020-03-07,27,0.0,0.5358770545203126
2020-03-08,1,0.0,-1.0323449388906245
2020-03-09,4,19.0,-0.6273183563218739
2020-03-10,0,23.0,6.537152779703126
2020-03-11,5,48.0,6.9261034798140635
2020-03-12,1,23.0,5.593683644007813
2020-03-13,0,15.0,4.527903570215624
2020-03-14,0,1.0,-1.4428244434171875
2020-03-15,0,0.0,-0.8171469912468741
2020-03-16,0,10.0,3.446496707428126
2020-03-17,1,20.0,5.180255776250001
2020-03-18,0,48.0,7.875437651390625
2020-03-19,0,3.0,5.424033579373438
2020-03-20,3,30.0,3.440618811103125
2020-03-21,2,1.0,1.6238561541546876
2020-03-22,6,9.0,0.8897958347843757
2020-03-23,6,21.0,1.1094648900000008
2020-03-24,3,28.0,4.185076707937501
2020-03-25,3,4.0,2.927446108012501
2020-03-26,3,2.0,6.9483508813937505
2020-03-27,0,19.0,-0.4335808826828127
2020-03-28,3,9.0,0.12421535342031298
2020-03-29,1,4.0,3.344555630773438
2020-03-30,1,19.0,3.1644023613609384
2020-03-31,1,24.0,6.097852637646875
2020-04-01,2,29.0,15.75491059485
2020-04-02,2,10.0,7.590054152757812
2020-04-03,2,16.0,5.753985376981249
2020-04-04,1,1.0,1.915894620446875
2020-04-05,1,0.0,-0.6240697505515613
2020-04-06,0,22.0,2.828209272901564
2020-04-07,0,21.0,8.741253751543752
2020-04-08,0,18.0,4.159129437496876
2020-04-09,1,17.0,15.313184148482813
2020-04-10,5,2.0,2.266372006732812
2020-04-11,2,0.0,-0.9251638269843747
2020-04-12,0,0.0,-1.2638483185999991
2020-04-13,7,5.0,5.145378366840627
2020-04-14,8,12.0,3.757621607901564
2020-04-15,1,7.0,1.709158819700001
2020-04-16,3,35.0,9.892081947796875
2020-04-17,0,14.0,4.21684006976875
2020-04-18,1,0.0,1.4177712455609377
2020-04-19,1,0.0,-1.1566059006953124
2020-04-20,0,7.0,5.277591157464063
2020-04-21,13,10.0,6.860876353156251
2020-04-22,6,15.0,0.4950140934562506
2020-04-23,5,17.0,4.948947814523438
2020-04-24,12,11.0,-0.27847121577968714
2020-04-25,0,0.0,4.127921155260939
2020-04-26,1,1.0,-0.044329129262499656
2020-04-27,1,5.0,-0.7067633351078116
2020-04-28,1,12.0,3.5226535269062507
2020-04-29,0,18.0,2.223971663159376
2020-04-30,0,3.0,3.2527021136812504
2020-05-01,1,17.0,12.183771908084374
2020-05-02,0,0.0,-1.7767419219812508
2020-05-03,0,3.0,1.1072113861359376
2020-05-04,3,22.0,3.194289124304688
2020-05-05,0,28.0,8.084660824964063
2020-05-06,0,49.0,4.5292798591875005
2020-05-07,1,13.0,2.5618937033093747
2020-05-08,2,20.0,2.750928639079688
2020-05-09,4,1.0,0.8142629956531258
2020-05-10,0,2.0,0.05295372453281355
2020-05-11,0,7.0,2.3346799764687507
2020-05-12,1,11.0,10.216996701615626
2020-05-13,0,23.0,4.3917875452156245
2020-05-14,0,42.0,2.536581614082812
2020-05-15,0,15.0,4.779030572721875
2020-05-16,0,0.0,-1.3338558172062496
2020-05-17,0,2.0,-0.7885710199249989
2020-05-18,5,28.0,2.445220255662501
2020-05-19,2,13.0,2.2734514746671888
2020-05-20,1,27.0,2.2186412717203132
2020-05-21,2,16.0,9.206355884010938
2020-05-22,5,2.0,-1.4377160447781254
2020-05-23,0,0.0,1.2631569617625003
2020-05-24,0,0.0,-0.6852169027156247
2020-05-25,0,2.0,-0.41774237624999894
2020-05-26,1,6.0,3.680360434703126
2020-05-27,2,2.0,10.339872289595313
2020-05-28,2,4.0,7.522928040845311
2020-05-29,5,13.0,5.343796287235937
2020-05-30,0,0.0,-1.6073259178593755
2020-05-31,2,1.0,-0.8823911260312494
2020-06-01,0,8.0,0.36780749492812637
2020-06-02,1,7.0,-0.5788451724999986
2020-06-03,0,14.0,-0.43657927331249885
2020-06-04,0,16.0,-0.3593242070656241
2020-06-05,1,8.0,-0.27682056878593675
2020-06-06,0,3.0,-0.15868461393281208
2020-06-07,0,0.0,-0.07195398025156231
2020-06-08,0,14.0,-0.011093696249999967
2020-06-09,0,15.0,-0.009568313015624975
2020-06-10,0,14.0,-0.008398852535937478
2020-06-11,0,12.0,1.0
2020-06-12,0,32.0,2.9
2020-06-13,0,2.0,0.6549999999999997
2020-06-14,0,3.0,-0.2635000000000002
2020-06-15,0,18.0,0.8488374999999999
2020-06-16,0,6.0,1.7933957500000002
2020-06-17,0,18.0,0.6728252375000001
2020-06-18,1,6.0,-0.28519648374999995
2020-06-19,1,0.0,1.8213260857343752
