,getsentry/sentry,grafana/grafana,elastic/kibana
2017-10-24,7,32,10.6572778496
2017-10-25,11,12,14.145377279999998
2017-10-26,10,22,37.831208448
2017-10-27,4,6,3.1109134336000004
2017-10-28,0,5,-8.479618150400004
2017-10-29,0,5,-4.758942720000003
2017-10-30,11,8,7.657061887999998
2017-10-31,12,30,10.230144409600001
2017-11-01,10,21,10.051282432
2017-11-02,5,8,22.560385536
2017-11-03,6,8,5.706522214400003
2017-11-04,0,1,-6.6373630976
2017-11-05,0,0,-4.124397056000002
2017-11-06,1,3,30.324398079999998
2017-11-07,2,1,3.3684295680000016
2017-11-08,2,4,6.327118745599999
2017-11-09,0,4,7.615913471999999
2017-11-10,0,1,-1.4158828543999995
2017-11-11,4,2,-3.5842415616
2017-11-12,0,0,-2.8908103680000004
2017-11-13,12,14,8.061435289599999
2017-11-14,14,10,4.483006464000002
2017-11-15,19,41,8.3485283328
2017-11-16,7,22,6.7786734592
2017-11-17,9,23,13.651408076800001
2017-11-18,0,0,-4.8435961856
2017-11-19,1,0,-3.0565104640000014
2017-11-20,5,18,7.034801049599999
2017-11-21,9,24,17.74186752
2017-11-22,3,14,12.91911936
2017-11-23,0,20,-3.7638556671999996
2017-11-24,0,8,-4.063406796800001
2017-11-25,0,0,-2.5004923904
2017-11-26,0,1,-1.7413512192
2017-11-27,5,18,10.8202013696
2017-11-28,8,11,11.650294272
2017-11-29,9,15,12.242739814400002
2017-11-30,6,15,9.2379969536
2017-12-01,8,25,12.2367192064
2017-12-02,1,7,-5.463840051200002
2017-12-03,0,5,-3.5593856000000024
2017-12-04,6,13,21.608335359999998
2017-12-05,5,22,4.390317056000001
2017-12-06,6,20,12.4271178752
2017-12-07,5,52,4.289213440000001
2017-12-08,8,39,3.2726956032
2017-12-09,1,8,-3.989409792
2017-12-10,0,9,-3.062823219200001
2017-12-11,8,35,12.015324569599999
2017-12-12,11,39,20.669486592000002
2017-12-13,11,69,14.6296489984
2017-12-14,10,36,2.1362692096
2017-12-15,5,32,20.014117580799997
2017-12-16,0,1,-5.537082982400001
2017-12-17,0,0,-4.950215065600002
2017-12-18,25,11,8.8540445696
2017-12-19,19,38,5.253010432
2017-12-20,10,18,3.164324454400001
2017-12-21,22,7,4.618712576000001
2017-12-22,2,9,-1.2427839487999996
2017-12-23,0,2,-1.8959861759999992
2017-12-24,0,0,0.9913281536000005
2017-12-25,0,2,3.2244953088
2017-12-26,0,7,-1.123974144
2017-12-27,0,10,-1.4669902847999994
2017-12-28,0,16,1.1002419200000004
2017-12-29,0,3,0.00693882880000074
2017-12-30,0,0,0.2451195904000003
2017-12-31,1,6,-0.6062559232
2018-01-01,0,3,-0.3558948864
2018-01-02,17,3,5.7410546688
2018-01-03,6,9,4.623271936
2018-01-04,10,6,8.2277124096
2018-01-05,18,5,4.165869056
2018-01-06,2,0,-0.7458531328000007
2018-01-07,0,0,-0.8216730624000008
2018-01-08,6,6,11.6797418496
2018-01-09,18,41,12.50930688
2018-01-10,11,18,13.073873408
2018-01-11,11,10,2.9379168256000003
2018-01-12,6,4,4.151626137599999
2018-01-13,0,0,-3.5332577280000006
2018-01-14,0,2,-2.763937996800001
2018-01-15,0,11,2.139717427199999
2018-01-16,5,31,19.7817204736
2018-01-17,17,7,3.1357308928000025
2018-01-18,20,20,6.4277758976
2018-01-19,6,10,17.3628930048
2018-01-20,1,3,-6.811984281599999
2018-01-21,0,2,-3.360519065600002
2018-01-22,12,13,6.814966169599999
2018-01-23,9,13,6.566106112
2018-01-24,16,18,1.974743654400001
2018-01-25,20,35,5.5285573632
2018-01-26,14,19,2.2947231744000005
2018-01-27,0,3,-0.22751651839999942
2018-01-28,0,1,-2.4271449088
2018-01-29,6,22,10.65975552
2018-01-30,8,45,13.603246592000001
2018-01-31,17,58,5.8444632064
2018-02-01,13,41,6.301458944
2018-02-02,14,11,9.333647769599999
2018-02-03,1,6,-2.3349625855999996
2018-02-04,0,3,-2.414836838400001
2018-02-05,5,41,8.6496857088
2018-02-06,11,13,4.139580416000001
2018-02-07,12,8,7.2085619712
2018-02-08,16,14,20.6793510912
2018-02-09,6,17,2.7471758336
2018-02-10,1,1,-5.487495782400001
2018-02-11,0,0,-2.0332655616000013
2018-02-12,9,16,4.7976839168
2018-02-13,18,6,13.0147352576
2018-02-14,7,30,7.987461529600001
2018-02-15,16,21,-3.1350756352000007
2018-02-16,22,23,1.8651411456000004
2018-02-17,2,2,-2.976391679999999
2018-02-18,0,2,-1.6259978240000004
2018-02-19,0,13,1.9010964479999994
2018-02-20,10,19,2.5313427456000004
2018-02-21,16,29,11.253926195200002
2018-02-22,16,26,5.413452697600001
2018-02-23,7,6,13.5916894208
2018-02-24,0,1,-5.051885260800001
2018-02-25,0,1,-0.4545771520000015
2018-02-26,7,9,0.017136639999999037
2018-02-27,24,13,1.2625315839999995
2018-02-28,14,12,-1.7889774592000003
2018-03-01,11,8,-1.1397477375999996
2018-03-02,15,2,1.1583827968000007
2018-03-03,0,4,2.0504551424000015
2018-03-04,0,6,5.8767020032
2018-03-05,22,6,0.14008473600000015
2018-03-06,30,26,0.7243057151999996
2018-03-07,25,39,7.8840261632
2018-03-08,23,14,7.5539263488
2018-03-09,26,9,11.84290816
2018-03-10,0,2,-3.5728291839999997
2018-03-11,0,1,-1.4609184768000016
2018-03-12,16,20,9.2213429248
2018-03-13,21,37,3.5788664832000006
2018-03-14,27,26,3.8450173951999993
2018-03-15,24,22,5.822736691199999
2018-03-16,25,18,13.378433126400001
2018-03-17,0,1,-4.349960703999999
2018-03-18,0,1,-2.849023488000001
2018-03-19,15,29,8.2667954176
2018-03-20,19,38,9.7187531776
2018-03-21,16,11,4.5920649216000005
2018-03-22,17,32,10.9668344832
2018-03-23,12,38,1.7950420991999998
2018-03-24,1,6,-1.0979019776000003
2018-03-25,0,2,-0.945022668800001
2018-03-26,15,14,3.842865049599999
2018-03-27,21,21,-0.6700236799999999
2018-03-28,17,24,15.97394176
2018-03-29,27,6,3.119698636800001
2018-03-30,5,6,5.1035147264
2018-03-31,0,0,-3.9038079999999997
2018-04-01,0,0,-2.046746828800001
2018-04-02,23,5,4.6309506048
2018-04-03,15,20,7.7804751872
2018-04-04,9,19,7.7184731136
2018-04-05,30,21,1.1088095232000006
2018-04-06,10,11,1.9465095168
2018-04-07,0,1,-2.6464602112
2018-04-08,0,6,-1.4997569536000006
2018-04-09,16,22,5.005255679999999
2018-04-10,21,24,9.024009728
2018-04-11,5,14,12.6852888576
2018-04-12,21,19,6.162264064
2018-04-13,16,29,-0.5033350144000002
2018-04-14,0,5,-3.105101312000001
2018-04-15,0,5,-1.851415552000001
2018-04-16,15,56,6.703546879999999
2018-04-17,16,56,9.385323008
2018-04-18,14,22,12.129230745600001
2018-04-19,16,21,-0.17927536639999886
2018-04-20,7,19,7.449718681599999
2018-04-21,1,1,-4.1702017024
2018-04-22,0,5,-2.1773398016000014
2018-04-23,17,19,1.5148646399999992
2018-04-24,19,16,1.2576368640000002
2018-04-25,13,10,12.2337251328
2018-04-26,29,11,1.1268140032000016
2018-04-27,13,24,6.177557913599999
2018-04-28,1,2,-3.270019584
2018-04-29,0,0,-1.7054572544000006
2018-04-30,14,12,12.93042944
2018-05-01,16,3,3.3899735040000003
2018-05-02,25,19,16.830486732799997
2018-05-03,9,10,7.260671180800001
2018-05-04,19,4,12.594750054399999
2018-05-05,1,2,-5.38454016
2018-05-06,0,1,-3.5129793536000022
2018-05-07,21,23,10.728504319999999
2018-05-08,18,38,15.686740992
2018-05-09,14,3,6.5873583104
2018-05-10,16,2,15.1876585472
2018-05-11,14,4,-0.39833702399999993
2018-05-12,0,1,-5.1459750912
2018-05-13,0,0,-3.019930419200001
2018-05-14,12,8,5.985339289599999
2018-05-15,14,5,13.837394944
2018-05-16,14,10,9.6823400448
2018-05-17,20,4,5.321110016
2018-05-18,3,11,18.9324694528
2018-05-19,0,3,-5.538058342399999
2018-05-20,0,2,-3.036827852800002
2018-05-21,9,21,6.252656639999999
2018-05-22,13,2,22.227416064
2018-05-23,17,15,1.5289724928000012
2018-05-24,13,11,15.499048243199999
2018-05-25,15,10,0.7116600320000002
2018-05-26,0,3,-5.352174182400001
2018-05-27,0,4,-3.143161753600001
2018-05-28,0,23,-0.04223969280000084
2018-05-29,8,24,18.0290313216
2018-05-30,20,18,18.568062054400002
2018-05-31,18,15,2.5314159616000005
2018-06-01,12,8,1.5030201343999998
2018-06-02,1,1,-4.4520300544
2018-06-03,2,0,-1.4977324032000014
2018-06-04,9,48,5.072706559999999
2018-06-05,8,19,9.171838976
2018-06-06,9,10,4.890025779200001
2018-06-07,13,15,1.9634391040000017
2018-06-08,3,5,13.6816354304
2018-06-09,0,2,-5.139788288
2018-06-10,0,0,-2.5040457728000014
2018-06-11,14,1,2.374555647999999
2018-06-12,8,8,10.9754208256
2018-06-13,8,11,10.111036723200002
2018-06-14,11,40,20.2400284672
2018-06-15,8,38,3.6352953344000003
2018-06-16,0,4,-4.7303512064
2018-06-17,0,0,-3.3760621568000015
2018-06-18,7,20,13.86121472
2018-06-19,8,18,11.180398592
2018-06-20,18,17,7.2208922624
2018-06-21,10,12,2.3150496767999993
2018-06-22,24,2,6.3135135744
2018-06-23,2,1,-4.897101311999999
2018-06-24,0,0,-2.587787366400001
2018-06-25,9,22,13.2610743296
2018-06-26,13,24,7.659506688000001
2018-06-27,11,6,6.305913241600001
2018-06-28,7,14,9.3733195776
2018-06-29,9,23,5.7766028288
2018-06-30,0,4,-3.8922596352000003
2018-07-01,0,6,-0.8716268544000014
2018-07-02,16,12,7.741657599999999
2018-07-03,15,8,12.421242880000001
2018-07-04,2,30,3.7576140800000006
2018-07-05,20,8,3.577676083199999
2018-07-06,16,17,12.9797144576
2018-07-07,2,9,-5.6555800576
2018-07-08,0,8,-2.8446680064000014
2018-07-09,21,23,17.1480032256
2018-07-10,9,12,8.801009459200001
2018-07-11,8,23,13.575220224
2018-07-12,18,9,14.3562976256
2018-07-13,11,10,8.454519910399998
2018-07-14,1,5,-5.091929907200001
2018-07-15,0,13,-3.284030156800002
2018-07-16,16,12,15.07360512
2018-07-17,15,11,24.251656192
2018-07-18,11,12,12.847265894400001
2018-07-19,21,0,17.121068646399998
2018-07-20,10,5,6.118919270399999
2018-07-21,0,2,9.650010009599999
2018-07-22,0,5,-6.246210150400001
2018-07-23,15,24,13.999736627199997
2018-07-24,17,31,28.7457806336
2018-07-25,24,16,17.6110076928
2018-07-26,16,12,10.423586304
2018-07-27,13,36,21.5755758592
2018-07-28,1,3,-9.1467290624
2018-07-29,0,4,-5.990185062400002
2018-07-30,9,18,24.233987788799997
2018-07-31,12,10,8.838905651200001
2018-08-01,19,15,19.4188642304
2018-08-02,12,39,5.5655422976
2018-08-03,13,12,2.4149817343999995
2018-08-04,0,0,-5.9752854528
2018-08-05,0,13,-4.299992268800001
2018-08-06,4,21,10.229002956799999
2018-08-07,0,19,13.2674236416
2018-08-08,3,20,17.6241050624
2018-08-09,0,17,14.987615436800002
2018-08-10,4,13,9.3932320768
2018-08-11,0,0,-6.9034691584
2018-08-12,0,4,-2.4271729664000024
2018-08-13,11,36,11.670100889599999
2018-08-14,12,49,7.6178595840000005
2018-08-15,21,8,20.3135679488
2018-08-16,18,8,26.6204776448
2018-08-17,7,18,7.785636454400002
2018-08-18,0,8,-6.2713981952
2018-08-19,0,0,-5.5846894592000025
2018-08-20,14,11,13.447344025599998
2018-08-21,22,15,2.9318894592000007
2018-08-22,11,4,10.724832767999999
2018-08-23,16,10,14.670627532800001
2018-08-24,16,8,6.306132889600002
2018-08-25,1,7,-5.745085952
2018-08-26,0,5,-2.722794393600002
2018-08-27,19,8,11.4248025088
2018-08-28,13,9,18.341551616
2018-08-29,13,18,14.799595315200001
2018-08-30,30,33,12.0449721344
2018-08-31,15,22,8.881009561599999
2018-09-01,0,1,-5.6869438464
2018-09-02,0,5,-4.538416537600002
2018-09-03,0,20,2.0565144575999983
2018-09-04,20,27,17.7694345216
2018-09-05,52,29,15.612235878400002
2018-09-06,18,23,5.339779276800002
2018-09-07,23,15,11.5733082112
2018-09-08,0,1,-2.0571115519999994
2018-09-09,0,0,-4.682354380800001
2018-09-10,18,34,9.198830899199999
2018-09-11,27,25,9.54639872
2018-09-12,14,11,10.609901056
2018-09-13,26,26,26.8101682176
2018-09-14,14,89,4.176609075200002
2018-09-15,1,5,-7.490545971200001
2018-09-16,0,2,-3.140636467200002
2018-09-17,11,31,9.059153407999998
2018-09-18,7,14,8.470424576
2018-09-19,17,14,3.7384579072
2018-09-20,17,16,9.3010407424
2018-09-21,10,22,4.515985817600002
2018-09-22,0,3,-4.9285773312
2018-09-23,0,4,-2.5430112256000013
2018-09-24,13,17,10.336693248
2018-09-25,9,27,6.3174675456000005
2018-09-26,11,34,5.0096238592
2018-09-27,19,60,14.0911469568
2018-09-28,14,47,3.3138806784000003
2018-09-29,0,1,-4.6328800256000005
2018-09-30,0,3,-2.5115991040000014
2018-10-01,16,25,1.325967359999999
2018-10-02,19,36,18.112173056
2018-10-03,23,43,15.716607795200002
2018-10-04,17,24,3.3132769279999996
2018-10-05,5,16,5.7356565504
2018-10-06,0,7,-5.1105457152
2018-10-07,0,1,-2.7498305536000016
2018-10-08,9,29,5.140387839999999
2018-10-09,16,20,-1.8356623360000004
2018-10-10,11,71,5.074192588800001
2018-10-11,23,51,0.23848704000000165
2018-10-12,17,20,-2.0351273983999993
2018-10-13,1,11,-1.0713103359999996
2018-10-14,0,14,-0.6849004543999999
2018-10-15,10,24,7.58153216
2018-10-16,16,30,9.062749696000001
2018-10-17,14,38,12.8785533952
2018-10-18,24,28,17.3720365056
2018-10-19,16,26,13.3927514112
2018-10-20,0,1,-2.1392960512000014
2018-10-21,0,1,-3.6379264000000022
2018-10-22,7,62,27.93209344
2018-10-23,14,31,26.618051584
2018-10-24,21,33,32.8149992448
2018-10-25,15,27,6.6023899136
2018-10-26,8,15,10.576146329599997
2018-10-27,0,9,-10.8267583488
2018-10-28,0,17,-6.111705088000003
2018-10-29,27,27,23.798345215999998
2018-10-30,23,26,19.174753177600003
2018-10-31,22,41,14.534307737600002
2018-11-01,18,23,10.541618688000002
2018-11-02,13,9,7.2920187904
2018-11-03,1,3,-2.5141940224000017
2018-11-04,0,3,-5.969340108800003
2018-11-05,21,51,10.314045439999997
2018-11-06,18,54,28.417019904
2018-11-07,20,25,26.8401174528
2018-11-08,25,17,17.6431986688
2018-11-09,22,84,0.913397247999999
2018-11-10,1,4,-6.883911782400002
2018-11-11,0,4,-5.575732428800002
2018-11-12,19,22,3.256798617599998
2018-11-13,26,40,14.768317952
2018-11-14,22,37,9.337926246400002
2018-11-15,26,48,11.163248742400002
2018-11-16,18,33,17.818897715200002
2018-11-17,1,3,-1.6201262079999985
2018-11-18,0,2,-4.620662579200002
2018-11-19,21,97,11.495051059199998
2018-11-20,19,42,10.535169536
2018-11-21,20,28,16.6792020992
2018-11-22,8,20,7.9051259904
2018-11-23,14,38,6.637805977599999
2018-11-24,0,1,-6.8276969472
2018-11-25,0,0,-2.805182464000001
2018-11-26,22,15,18.3206372352
2018-11-27,27,15,20.8720490496
2018-11-28,21,15,15.381076992
2018-11-29,23,32,7.9111422976
2018-11-30,27,53,2.8988914687999987
2018-12-01,1,0,-6.576822374400001
2018-12-02,0,0,-3.8123744256000016
2018-12-03,22,32,39.366509568
2018-12-04,13,51,63.5343640576
2018-12-05,18,37,9.155248537600002
2018-12-06,17,33,9.069551411199997
2018-12-07,21,39,3.186750566399997
2018-12-08,2,7,-6.441155788800003
2018-12-09,0,14,-6.091236454400003
2018-12-10,13,34,14.942402559999998
2018-12-11,20,34,17.128239616000002
2018-12-12,11,32,18.239454515200006
2018-12-13,14,23,7.231178342400003
2018-12-14,6,36,25.2030050304
2018-12-15,1,7,-8.5523234816
2018-12-16,0,7,-6.445763174400003
2018-12-17,14,34,16.894672486399998
2018-12-18,10,53,36.758554009600005
2018-12-19,21,42,23.100229632
2018-12-20,7,10,18.481542144
2018-12-21,0,17,9.657484492799998
2018-12-22,0,7,-8.667066675200001
2018-12-23,0,12,-6.2053098496000025
2018-12-24,0,4,-3.830232371200003
2018-12-25,0,7,-1.7963064320000006
2018-12-26,0,2,4.625872793600003
2018-12-27,0,5,5.003665510400003
2018-12-28,0,2,2.044959641600003
2018-12-29,0,0,-3.197881548799998
2018-12-30,0,1,-1.5991857152
2018-12-31,0,19,0.0957319167999997
2019-01-01,0,4,-0.8555649024
2019-01-02,31,52,14.4062662656
2019-01-03,20,18,27.537046323200002
2019-01-04,34,14,19.2355954688
2019-01-05,1,5,-6.824086425600001
2019-01-06,0,3,-4.647244902400002
2019-01-07,15,59,9.10243328
2019-01-08,21,32,9.484364288
2019-01-09,18,55,42.5836650496
2019-01-10,22,24,21.3608064
2019-01-11,21,29,12.153861631999998
2019-01-12,1,5,-7.609703526400001
2019-01-13,0,8,-6.0128974848000025
2019-01-14,17,32,25.397809459199998
2019-01-15,26,38,10.629566976000001
2019-01-16,28,67,21.9210780672
2019-01-17,20,46,14.672846438400002
2019-01-18,19,37,7.7338697728
2019-01-19,1,5,-9.677866393599999
2019-01-20,0,0,-5.319395328000002
2019-01-21,7,33,15.442141286399998
2019-01-22,29,74,17.481736089600002
2019-01-23,16,48,33.477104128
2019-01-24,30,28,15.244352000000001
2019-01-25,20,25,18.1673619456
2019-01-26,0,11,-11.1451536384
2019-01-27,0,3,-6.593128857600004
2019-01-28,20,109,25.654789119999997
2019-01-29,24,65,22.691374592000003
2019-01-30,38,40,36.5351686144
2019-01-31,16,36,35.3841035264
2019-02-01,23,45,15.961200947199998
2019-02-02,1,8,-5.822979891200003
2019-02-03,0,10,-7.599284224000005
2019-02-04,24,56,29.854679449599995
2019-02-05,25,66,50.4813952
2019-02-06,24,42,18.402937344
2019-02-07,40,35,1.5803686912000003
2019-02-08,29,19,16.7040933888
2019-02-09,1,6,-9.761304678399998
2019-02-10,0,7,-5.372048793600003
2019-02-11,9,101,30.950072319999997
2019-02-12,13,56,10.262384844800003
2019-02-13,11,41,28.1963656192
2019-02-14,17,29,32.1942821888
2019-02-15,22,18,9.9674733568
2019-02-16,6,16,-5.233574297600002
2019-02-17,0,4,-2.998469120000003
2019-02-18,3,38,14.201733222399998
2019-02-19,11,36,9.148879564800001
2019-02-20,17,17,26.1215014912
2019-02-21,23,50,13.000887603200002
2019-02-22,13,12,14.725519462400001
2019-02-23,0,9,-7.2267131904
2019-02-24,0,5,-6.685517926400002
2019-02-25,14,18,22.7889794048
2019-02-26,11,7,22.4993529856
2019-02-27,17,9,8.2176736256
2019-02-28,12,3,22.6395209728
2019-03-01,24,5,11.366870016
2019-03-02,4,10,-4.556593152000001
2019-03-03,0,1,-5.9393475584000015
2019-03-04,11,25,15.515424358399997
2019-03-05,18,58,23.740704256
2019-03-06,15,73,12.6050511872
2019-03-07,13,35,29.1017501696
2019-03-08,10,48,21.9652521984
2019-03-09,1,16,-7.6282457088
2019-03-10,0,15,-4.235040051200004
2019-03-11,22,60,24.081240985599997
2019-03-12,9,51,23.925281689600002
2019-03-13,12,66,36.63119616
2019-03-14,9,59,15.6597666816
2019-03-15,10,31,13.374932172799998
2019-03-16,0,1,-9.593630105599999
2019-03-17,0,4,-7.293948416000003
2019-03-18,14,23,19.474788249599996
2019-03-19,14,104,11.9120195584
2019-03-20,21,49,22.5561984
2019-03-21,15,25,4.341638758400002
2019-03-22,14,38,15.739395686400002
2019-03-23,0,7,-9.0500108288
2019-03-24,0,11,-3.513795379200002
2019-03-25,9,28,9.048810086399998
2019-03-26,17,10,13.5620791296
2019-03-27,13,18,30.909608448
2019-03-28,18,13,25.659453337600002
2019-03-29,6,12,11.0873085952
2019-03-30,0,2,-6.171354726400001
2019-03-31,0,1,-5.083533312000003
2019-04-01,8,3,25.1849926656
2019-04-02,15,6,21.5388869632
2019-04-03,17,12,11.6885869568
2019-04-04,14,6,14.384889446399999
2019-04-05,11,7,13.098362060800001
2019-04-06,0,0,-8.643842252799999
2019-04-07,0,6,-4.102336409600003
2019-04-08,18,11,23.628455424
2019-04-09,18,12,8.248039219200002
2019-04-10,12,9,17.863801856000002
2019-04-11,14,9,16.3468015616
2019-04-12,17,16,1.8185412608
2019-04-13,0,0,-3.7459578880000004
2019-04-14,0,0,-3.2496116736000014
2019-04-15,19,17,18.2915121152
2019-04-16,28,11,17.934166323200003
2019-04-17,9,10,12.138191564800001
2019-04-18,25,6,19.3033562112
2019-04-19,12,6,7.7466085376
2019-04-20,0,2,-5.8552121344
2019-04-21,0,1,-4.4184700928000025
2019-04-22,9,3,8.257183334399997
2019-04-23,12,8,26.8625508352
2019-04-24,26,9,11.470065971200002
2019-04-25,16,10,6.098249727999999
2019-04-26,12,10,4.324584345600001
2019-04-27,0,1,-1.6689615872
2019-04-28,0,3,-0.7324357632000016
2019-04-29,12,9,13.275105996799999
2019-04-30,17,11,14.0979782656
2019-05-01,14,7,10.701635891200002
2019-05-02,15,5,26.5217124352
2019-05-03,9,14,11.3437193216
2019-05-04,0,1,-7.6161536000000005
2019-05-05,0,0,-5.544087244800004
2019-05-06,10,12,7.365724159999998
2019-05-07,26,15,18.0958546944
2019-05-08,28,12,13.392014643200001
2019-05-09,13,13,31.847620096
2019-05-10,15,15,22.719524044800004
2019-05-11,0,1,-10.0360370176
2019-05-12,0,3,-6.140745932800003
2019-05-13,10,11,-1.681251020800003
2019-05-14,17,17,-3.998024192000001
2019-05-15,16,9,0.07674664960000044
2019-05-16,16,8,-0.8352218111999985
2019-05-17,19,5,0.7425775616000028
2019-05-18,0,1,-1.0541608959999964
2019-05-19,0,0,-1.194603519999999
2019-05-20,17,11,23.5296160768
2019-05-21,27,15,42.8832091136
