,twbs/bootstrap,ant-design/ant-design,mui/material-ui
2021-04-22,2,1.6919722530124996,8
2021-04-23,1,5.99466586301875,21
2021-04-24,0,-1.2918259118015625,14
2021-04-25,5,0.25474299944843837,3
2021-04-26,0,1.3658835604015633,9
2021-04-27,5,-0.6595272972062489,11
2021-04-28,0,5.568578480293751,7
2021-04-29,1,1.08678040948125,15
2021-04-30,2,5.299006616915626,12
2021-05-01,3,-0.9985702612171878,6
2021-05-02,0,1.4528153109984379,2
2021-05-03,0,-0.5407812055156247,7
2021-05-04,1,-0.3527160535671867,8
2021-05-05,6,3.7366155924281257,4
2021-05-06,7,8.40010565440625,7
