,php/php-src,python/cpython,ruby/ruby
2015-02-11,27,11,9
2015-02-12,20,4,7
2015-02-13,37,6,10
2015-02-14,5,16,6
2015-02-15,11,13,5
2015-02-16,24,13,9
2015-02-17,36,14,8
2015-02-18,43,11,6
2015-02-19,17,3,1
2015-02-20,29,21,7
2015-02-21,12,6,8
2015-02-22,18,6,10
2015-02-23,9,8,9
2015-02-24,8,0,18
2015-02-25,19,14,18
2015-02-26,2,9,5
2015-02-27,30,16,11
2015-02-28,14,10,5
2015-03-01,19,13,11
2015-03-02,6,28,14
2015-03-03,46,6,22
2015-03-04,28,7,9
2015-03-05,57,16,21
2015-03-06,22,14,9
2015-03-07,40,6,11
2015-03-08,48,15,14
2015-03-09,50,8,6
2015-03-10,40,16,15
2015-03-11,26,8,17
2015-03-12,13,15,11
2015-03-13,26,18,10
2015-03-14,11,8,7
2015-03-15,8,4,4
2015-03-16,28,9,6
2015-03-17,41,10,9
2015-03-18,51,28,19
2015-03-19,34,23,11
2015-03-20,32,26,10
2015-03-21,24,12,7
2015-03-22,17,17,11
2015-03-23,58,6,9
2015-03-24,15,35,12
2015-03-25,37,17,10
2015-03-26,9,5,6
2015-03-27,9,18,5
2015-03-28,5,11,4
2015-03-29,30,19,9
2015-03-30,29,35,9
2015-03-31,44,27,7
2015-04-01,47,23,8
2015-04-02,21,33,5
2015-04-03,3,17,5
2015-04-04,22,16,8
2015-04-05,8,4,3
2015-04-06,35,13,7
2015-04-07,8,15,5
2015-04-08,25,12,7
2015-04-09,8,10,13
2015-04-10,7,22,20
2015-04-11,14,11,19
2015-04-12,6,10,34
2015-04-13,15,55,9
2015-04-14,64,41,14
2015-04-15,47,12,8
2015-04-16,23,17,6
2015-04-17,21,3,5
2015-04-18,15,3,5
2015-04-19,16,14,3
2015-04-20,13,20,18
2015-04-21,22,8,3
2015-04-22,21,18,2
2015-04-23,7,11,11
2015-04-24,21,4,4
2015-04-25,7,4,9
2015-04-26,11,14,1
2015-04-27,13,4,0
2015-04-28,54,2,0
2015-04-29,10,4,4
2015-04-30,11,5,8
2015-05-01,2,0,9
2015-05-02,3,15,0
2015-05-03,0,22,10
2015-05-04,13,3,0
2015-05-05,31,5,2
2015-05-06,17,14,6
2015-05-07,20,7,4
2015-05-08,6,9,11
2015-05-09,3,12,0
2015-05-10,15,2,15
2015-05-11,4,17,3
2015-05-12,39,33,6
2015-05-13,31,39,7
2015-05-14,11,17,6
2015-05-15,15,6,6
2015-05-16,3,35,13
2015-05-17,10,13,9
2015-05-18,17,19,8
2015-05-19,11,14,10
2015-05-20,37,14,12
2015-05-21,28,15,18
2015-05-22,11,20,12
2015-05-23,25,35,8
2015-05-24,13,13,3
2015-05-25,20,8,4
2015-05-26,17,12,3
2015-05-27,10,17,12
2015-05-28,21,23,8
2015-05-29,24,13,11
2015-05-30,5,46,15
2015-05-31,22,25,14
2015-06-01,12,14,15
2015-06-02,9,32,19
2015-06-03,11,13,19
2015-06-04,10,11,18
2015-06-05,10,6,9
2015-06-06,2,3,8
2015-06-07,1,9,3
2015-06-08,37,23,0
2015-06-09,21,9,6
2015-06-10,46,8,15
2015-06-11,29,0,10
2015-06-12,10,14,19
2015-06-13,10,3,25
2015-06-14,14,3,21
2015-06-15,35,6,9
2015-06-16,16,1,9
2015-06-17,35,6,17
2015-06-18,30,0,24
2015-06-19,19,2,12
2015-06-20,22,2,4
2015-06-21,3,15,9
2015-06-22,27,3,8
2015-06-23,51,7,5
2015-06-24,17,20,17
2015-06-25,14,11,15
2015-06-26,18,3,9
2015-06-27,17,12,1
2015-06-28,18,11,9
2015-06-29,50,6,9
2015-06-30,13,8,11
2015-07-01,21,15,14
2015-07-02,41,16,21
2015-07-03,25,20,5
2015-07-04,3,20,9
2015-07-05,11,29,11
2015-07-06,25,16,14
2015-07-07,62,14,18
2015-07-08,23,6,4
2015-07-09,20,9,9
2015-07-10,23,6,11
2015-07-11,12,3,5
2015-07-12,18,0,3
2015-07-13,41,1,7
2015-07-14,14,7,17
2015-07-15,7,2,13
2015-07-16,10,8,13
2015-07-17,18,11,15
2015-07-18,11,14,6
2015-07-19,15,0,5
2015-07-20,28,14,7
2015-07-21,16,12,23
2015-07-22,14,26,20
2015-07-23,20,20,9
2015-07-24,19,11,11
2015-07-25,2,21,15
2015-07-26,15,9,8
2015-07-27,21,12,20
2015-07-28,24,14,3
2015-07-29,25,24,23
2015-07-30,10,15,12
2015-07-31,14,15,11
2015-08-01,8,15,6
2015-08-02,18,23,2
2015-08-03,9,17,3
2015-08-04,32,20,11
2015-08-05,8,36,11
2015-08-06,9,18,3
2015-08-07,31,6,8
2015-08-08,2,9,2
2015-08-09,33,18,3
2015-08-10,40,4,4
2015-08-11,31,4,13
2015-08-12,15,6,15
2015-08-13,27,10,9
2015-08-14,19,12,11
2015-08-15,10,8,6
2015-08-16,6,4,3
2015-08-17,16,19,5
2015-08-18,32,26,5
2015-08-19,31,14,8
2015-08-20,14,0,5
2015-08-21,12,1,11
2015-08-22,1,0,8
2015-08-23,16,2,0
2015-08-24,14,16,5
2015-08-25,6,17,2
2015-08-26,23,8,23
2015-08-27,11,15,12
2015-08-28,10,3,6
2015-08-29,8,5,5
2015-08-30,9,15,4
2015-08-31,3,5,2
2015-09-01,37,7,4
2015-09-02,29,29,8
2015-09-03,13,34,14
2015-09-04,18,34,8
2015-09-05,9,13,10
2015-09-06,9,24,6
2015-09-07,14,36,10
2015-09-08,8,19,14
2015-09-09,26,56,12
2015-09-10,10,41,8
2015-09-11,11,44,5
2015-09-12,3,24,19
2015-09-13,1,37,6
2015-09-14,17,4,3
2015-09-15,19,15,13
2015-09-16,10,3,14
2015-09-17,11,0,10
2015-09-18,11,39,4
2015-09-19,13,11,8
2015-09-20,21,14,2
2015-09-21,7,56,9
2015-09-22,46,18,3
2015-09-23,55,38,4
2015-09-24,24,22,8
2015-09-25,18,11,9
2015-09-26,0,19,7
2015-09-27,3,37,11
2015-09-28,8,30,10
2015-09-29,46,54,11
2015-09-30,28,16,3
2015-10-01,7,30,9
2015-10-02,23,19,6
2015-10-03,11,22,6
2015-10-04,18,8,20
2015-10-05,17,10,19
2015-10-06,22,22,15
2015-10-07,22,16,9
2015-10-08,18,15,10
2015-10-09,14,22,12
2015-10-10,17,25,9
2015-10-11,3,36,0
2015-10-12,20,21,9
2015-10-13,14,10,3
2015-10-14,13,29,9
2015-10-15,9,3,9
2015-10-16,7,8,5
2015-10-17,7,8,13
2015-10-18,36,6,34
2015-10-19,18,14,10
2015-10-20,13,14,5
2015-10-21,5,4,4
2015-10-22,8,10,24
2015-10-23,12,7,30
2015-10-24,8,10,11
2015-10-25,4,6,8
2015-10-26,12,5,11
2015-10-27,20,4,19
2015-10-28,9,9,18
2015-10-29,14,9,32
2015-10-30,11,15,23
2015-10-31,0,13,21
2015-11-01,3,6,4
2015-11-02,12,15,8
2015-11-03,1,4,7
2015-11-04,6,15,16
2015-11-05,28,10,8
2015-11-06,15,13,14
2015-11-07,23,16,9
2015-11-08,12,4,15
2015-11-09,25,19,13
2015-11-10,13,16,17
2015-11-11,25,2,10
2015-11-12,85,32,10
2015-11-13,9,17,16
2015-11-14,13,21,10
2015-11-15,14,0,3
2015-11-16,15,33,21
2015-11-17,23,13,24
2015-11-18,9,10,21
2015-11-19,10,10,15
2015-11-20,17,30,13
2015-11-21,8,20,14
2015-11-22,3,11,15
2015-11-23,33,19,9
2015-11-24,19,17,9
2015-11-25,31,19,8
2015-11-26,5,11,10
2015-11-27,12,0,5
2015-11-28,2,2,4
2015-11-29,8,3,6
2015-11-30,4,11,20
2015-12-01,11,7,18
2015-12-02,2,12,22
2015-12-03,24,5,7
2015-12-04,7,7,15
2015-12-05,3,25,10
2015-12-06,13,18,10
2015-12-07,13,11,18
2015-12-08,27,6,49
2015-12-09,57,7,34
2015-12-10,40,2,8
2015-12-11,22,13,18
2015-12-12,10,7,15
2015-12-13,14,17,37
2015-12-14,16,10,14
2015-12-15,14,8,22
2015-12-16,20,2,16
2015-12-17,28,27,8
2015-12-18,20,17,21
2015-12-19,17,5,12
2015-12-20,7,9,13
2015-12-21,12,10,11
2015-12-22,29,6,23
2015-12-23,35,0,7
2015-12-24,36,6,25
2015-12-25,2,4,15
2015-12-26,10,5,5
2015-12-27,7,10,32
2015-12-28,3,8,13
2015-12-29,6,16,14
2015-12-30,7,6,13
2015-12-31,3,0,8
2016-01-01,15,18,9
2016-01-02,9,9,5
2016-01-03,7,3,10
2016-01-04,17,3,13
2016-01-05,20,1,7
2016-01-06,22,15,2
2016-01-07,24,13,12
2016-01-08,9,8,14
2016-01-09,5,8,16
2016-01-10,2,5,8
2016-01-11,31,32,4
2016-01-12,29,9,17
2016-01-13,9,2,9
2016-01-14,20,11,8
2016-01-15,24,14,11
2016-01-16,0,27,9
2016-01-17,9,5,13
2016-01-18,31,14,8
2016-01-19,13,15,17
2016-01-20,15,16,5
2016-01-21,16,16,7
2016-01-22,7,23,15
2016-01-23,2,4,13
2016-01-24,9,3,8
2016-01-25,14,3,8
2016-01-26,10,6,8
2016-01-27,5,6,12
2016-01-28,15,22,2
2016-01-29,80,4,14
2016-01-30,10,15,3
2016-01-31,9,5,7
2016-02-01,14,6,9
2016-02-02,44,8,12
2016-02-03,16,4,4
2016-02-04,23,8,13
2016-02-05,13,2,6
2016-02-06,2,5,12
2016-02-07,4,5,12
2016-02-08,10,19,10
2016-02-09,11,3,17
2016-02-10,8,14,8
2016-02-11,12,9,2
2016-02-12,3,0,5
2016-02-13,13,5,6
2016-02-14,16,3,5
2016-02-15,59,5,14
2016-02-16,13,2,7
2016-02-17,9,0,16
2016-02-18,46,9,5
2016-02-19,2,8,9
2016-02-20,2,4,5
2016-02-21,2,11,5
2016-02-22,22,10,11
2016-02-23,6,3,6
2016-02-24,32,14,7
2016-02-25,2,9,9
2016-02-26,5,13,8
2016-02-27,2,4,7
2016-02-28,9,7,9
2016-02-29,36,1,8
2016-03-01,26,13,5
2016-03-02,39,22,5
2016-03-03,21,0,7
2016-03-04,3,6,12
