,getsentry/sentry,elastic/kibana,grafana/grafana
2016-07-29,8,8,9
2016-07-30,6,1,1
2016-07-31,0,0,2
2016-08-01,4,4,14
2016-08-02,3,6,2
2016-08-03,1,7,0
2016-08-04,10,7,1
2016-08-05,19,9,1
2016-08-06,0,13,0
2016-08-07,3,0,1
2016-08-08,27,12,1
2016-08-09,21,14,2
2016-08-10,12,9,19
2016-08-11,11,7,19
2016-08-12,25,18,8
2016-08-13,2,4,5
2016-08-14,0,0,9
2016-08-15,3,16,21
2016-08-16,14,4,17
2016-08-17,10,6,18
2016-08-18,8,14,20
2016-08-19,26,17,6
2016-08-20,1,5,2
2016-08-21,0,1,0
2016-08-22,4,4,14
2016-08-23,0,3,2
2016-08-24,6,5,3
2016-08-25,11,19,1
2016-08-26,11,3,3
2016-08-27,0,0,2
2016-08-28,0,0,0
2016-08-29,6,6,10
2016-08-30,14,25,9
2016-08-31,9,10,6
2016-09-01,11,5,7
2016-09-02,7,10,2
2016-09-03,0,0,0
2016-09-04,0,0,0
2016-09-05,1,1,13
2016-09-06,6,26,12
2016-09-07,13,18,18
2016-09-08,9,19,14
2016-09-09,11,12,4
2016-09-10,1,2,3
2016-09-11,0,0,0
2016-09-12,11,11,8
2016-09-13,37,13,20
2016-09-14,10,12,13
2016-09-15,5,10,18
2016-09-16,15,7,5
2016-09-17,0,0,2
2016-09-18,0,0,4
2016-09-19,19,24,16
2016-09-20,20,26,21
2016-09-21,15,13,25
2016-09-22,16,15,27
2016-09-23,11,12,10
2016-09-24,3,0,1
2016-09-25,1,0,0
2016-09-26,26,2,10
2016-09-27,19,0,9
2016-09-28,26,1,24
2016-09-29,13,5,3
2016-09-30,12,4,12
2016-10-01,4,1,8
2016-10-02,0,1,1
2016-10-03,14,4,13
2016-10-04,12,12,3
2016-10-05,16,9,8
2016-10-06,26,6,9
2016-10-07,14,5,9
2016-10-08,0,0,3
2016-10-09,1,0,0
2016-10-10,17,8,13
2016-10-11,20,4,20
2016-10-12,10,5,15
2016-10-13,17,25,9
2016-10-14,12,3,19
2016-10-15,1,1,11
2016-10-16,1,0,4
2016-10-17,15,21,9
2016-10-18,17,14,8
2016-10-19,12,18,13
2016-10-20,4,12,6
2016-10-21,4,10,9
2016-10-22,0,0,9
2016-10-23,0,4,2
2016-10-24,5,0,9
2016-10-25,14,21,6
2016-10-26,7,4,5
2016-10-27,5,11,6
2016-10-28,1,7,15
2016-10-29,0,2,7
2016-10-30,0,1,6
2016-10-31,15,4,3
2016-11-01,6,4,13
2016-11-02,4,3,17
2016-11-03,4,2,31
2016-11-04,10,4,17
2016-11-05,0,1,5
2016-11-06,0,0,7
2016-11-07,1,5,20
2016-11-08,0,2,35
2016-11-09,6,1,16
2016-11-10,5,2,19
2016-11-11,7,11,6
2016-11-12,1,0,0
2016-11-13,1,0,1
2016-11-14,5,4,8
2016-11-15,13,5,7
2016-11-16,4,4,37
2016-11-17,25,15,22
2016-11-18,15,4,11
2016-11-19,4,1,1
2016-11-20,0,0,0
2016-11-21,6,6,9
2016-11-22,8,1,8
2016-11-23,6,6,9
2016-11-24,1,0,25
2016-11-25,0,0,0
2016-11-26,2,0,0
2016-11-27,4,0,8
2016-11-28,11,4,8
2016-11-29,4,6,35
2016-11-30,3,6,1
2016-12-01,2,3,6
2016-12-02,3,7,17
2016-12-03,2,0,2
2016-12-04,0,0,0
2016-12-05,0,1,21
2016-12-06,9,5,30
2016-12-07,3,3,14
2016-12-08,13,2,12
2016-12-09,3,1,18
2016-12-10,0,2,1
2016-12-11,0,0,0
2016-12-12,3,3,27
2016-12-13,7,5,10
2016-12-14,7,10,27
2016-12-15,12,21,17
2016-12-16,2,14,25
2016-12-17,2,4,0
2016-12-18,0,0,0
2016-12-19,3,6,15
2016-12-20,6,4,15
2016-12-21,1,6,17
2016-12-22,2,7,0
2016-12-23,0,8,3
2016-12-24,0,1,0
2016-12-25,0,0,0
2016-12-26,0,3,0
2016-12-27,0,7,4
2016-12-28,2,0,1
2016-12-29,0,1,0
2016-12-30,1,3,3
2016-12-31,0,0,0
2017-01-01,0,0,0
2017-01-02,5,1,6
2017-01-03,3,5,3
2017-01-04,1,6,2
2017-01-05,1,2,2
2017-01-06,5,5,18
2017-01-07,0,0,2
2017-01-08,0,0,1
2017-01-09,16,20,7
2017-01-10,3,18,7
2017-01-11,7,32,26
2017-01-12,7,23,11
2017-01-13,7,10,10
2017-01-14,2,4,0
2017-01-15,0,1,2
2017-01-16,1,5,32
2017-01-17,4,15,8
2017-01-18,12,11,1
2017-01-19,3,15,8
2017-01-20,8,12,1
2017-01-21,1,1,2
2017-01-22,0,3,0
2017-01-23,4,43,7
2017-01-24,1,32,12
2017-01-25,6,41,11
2017-01-26,18,7,2
2017-01-27,96,38,8
2017-01-28,0,11,3
2017-01-29,0,9,0
2017-01-30,2,20,11
2017-01-31,17,17,26
2017-02-01,16,2,2
2017-02-02,8,16,6
2017-02-03,1,17,3
2017-02-04,6,0,2
2017-02-05,1,0,2
2017-02-06,6,16,9
2017-02-07,10,36,17
2017-02-08,17,12,8
2017-02-09,29,46,3
2017-02-10,30,36,20
2017-02-11,3,7,0
2017-02-12,0,0,0
2017-02-13,14,34,5
2017-02-14,8,22,24
2017-02-15,21,26,12
2017-02-16,10,19,6
2017-02-17,9,11,15
2017-02-18,0,1,2
2017-02-19,1,0,1
2017-02-20,5,1,8
2017-02-21,13,8,5
2017-02-22,8,10,14
2017-02-23,36,8,3
2017-02-24,10,10,9
2017-02-25,0,1,0
2017-02-26,0,0,0
2017-02-27,25,8,7
2017-02-28,17,2,5
2017-03-01,22,13,5
2017-03-02,13,4,3
2017-03-03,13,6,4
2017-03-04,2,4,0
2017-03-05,0,1,2
2017-03-06,10,0,10
2017-03-07,13,0,10
2017-03-08,5,2,9
2017-03-09,4,2,13
2017-03-10,29,0,4
2017-03-11,1,1,4
2017-03-12,0,2,0
2017-03-13,4,0,9
2017-03-14,23,1,6
2017-03-15,9,1,1
2017-03-16,19,2,3
2017-03-17,4,2,7
2017-03-18,2,2,2
2017-03-19,4,0,0
2017-03-20,7,4,19
2017-03-21,18,4,10
2017-03-22,17,8,9
2017-03-23,23,4,12
2017-03-24,9,7,3
2017-03-25,3,0,0
2017-03-26,1,0,1
2017-03-27,15,4,4
2017-03-28,6,4,4
2017-03-29,3,9,17
2017-03-30,4,3,9
2017-03-31,15,4,15
2017-04-01,2,0,0
2017-04-02,0,0,0
2017-04-03,13,5,2
2017-04-04,11,3,2
2017-04-05,14,10,1
2017-04-06,12,6,2
2017-04-07,5,12,8
2017-04-08,0,0,1
2017-04-09,0,0,0
2017-04-10,0,11,8
2017-04-11,2,13,14
2017-04-12,3,12,24
2017-04-13,5,8,4
2017-04-14,8,4,14
2017-04-15,0,1,0
2017-04-16,1,2,1
2017-04-17,3,5,6
2017-04-18,6,9,11
2017-04-19,40,10,8
2017-04-20,11,8,9
2017-04-21,11,8,8
2017-04-22,2,1,1
2017-04-23,0,0,6
2017-04-24,13,7,14
2017-04-25,10,5,20
2017-04-26,3,9,7
2017-04-27,8,5,9
2017-04-28,9,15,8
2017-04-29,4,1,0
2017-04-30,1,0,0
2017-05-01,5,3,1
2017-05-02,4,36,13
2017-05-03,11,10,11
2017-05-04,13,20,11
2017-05-05,21,22,12
2017-05-06,0,8,0
2017-05-07,0,0,1
2017-05-08,13,10,7
2017-05-09,3,51,7
2017-05-10,4,20,10
2017-05-11,5,38,12
2017-05-12,12,14,9
2017-05-13,3,4,0
2017-05-14,2,0,0
2017-05-15,23,10,3
2017-05-16,5,15,6
2017-05-17,6,11,14
2017-05-18,5,59,8
2017-05-19,3,22,7
2017-05-20,9,0,8
2017-05-21,0,1,3
2017-05-22,6,4,9
2017-05-23,4,20,17
2017-05-24,4,16,18
2017-05-25,10,27,5
2017-05-26,6,15,8
2017-05-27,0,5,0
2017-05-28,0,0,0
2017-05-29,1,1,16
2017-05-30,23,5,2
2017-05-31,16,14,5
2017-06-01,8,5,1
2017-06-02,15,13,4
2017-06-03,1,0,2
2017-06-04,0,0,5
2017-06-05,6,3,17
2017-06-06,7,15,8
2017-06-07,29,5,17
2017-06-08,14,5,17
2017-06-09,11,6,1
2017-06-10,0,0,0
2017-06-11,0,0,0
2017-06-12,4,10,44
2017-06-13,6,13,10
2017-06-14,7,11,9
2017-06-15,5,3,9
2017-06-16,4,1,10
2017-06-17,0,0,10
2017-06-18,0,0,3
2017-06-19,6,10,20
2017-06-20,17,13,6
2017-06-21,19,13,10
2017-06-22,6,18,17
2017-06-23,14,12,15
2017-06-24,1,0,1
2017-06-25,1,0,3
2017-06-26,27,9,1
2017-06-27,21,16,9
2017-06-28,19,12,5
2017-06-29,17,13,5
2017-06-30,13,15,1
2017-07-01,0,2,0
2017-07-02,0,0,0
2017-07-03,11,7,7
2017-07-04,0,0,10
2017-07-05,11,7,12
2017-07-06,21,11,5
2017-07-07,5,8,4
2017-07-08,2,0,0
2017-07-09,0,1,1
2017-07-10,1,14,3
2017-07-11,9,20,1
2017-07-12,14,14,10
2017-07-13,12,13,1
2017-07-14,4,19,2
2017-07-15,0,0,0
2017-07-16,0,1,0
2017-07-17,3,10,1
2017-07-18,12,23,4
2017-07-19,12,13,3
2017-07-20,2,16,2
2017-07-21,7,22,3
2017-07-22,0,1,0
2017-07-23,0,0,0
2017-07-24,9,16,13
2017-07-25,6,9,1
2017-07-26,13,18,1
2017-07-27,21,7,2
2017-07-28,10,12,1
2017-07-29,0,1,1
2017-07-30,0,0,0
2017-07-31,7,13,25
2017-08-01,3,27,16
2017-08-02,2,16,14
2017-08-03,9,12,9
2017-08-04,6,14,10
2017-08-05,2,1,1
2017-08-06,0,0,0
2017-08-07,10,14,26
2017-08-08,8,16,26
2017-08-09,9,20,17
2017-08-10,5,16,16
2017-08-11,3,7,6
2017-08-12,0,1,0
2017-08-13,0,0,0
2017-08-14,9,11,10
2017-08-15,4,5,15
2017-08-16,9,14,5
2017-08-17,5,20,9
2017-08-18,7,18,11
2017-08-19,0,2,3
2017-08-20,2,0,2
2017-08-21,10,11,10
