,rust-lang/rust,JetBrains/kotlin,apple/swift
2011-05-20,29,8,0.0
2011-05-21,27,2,0.0
2011-05-22,31,0,0.0
2011-05-23,8,2,0.0
2011-05-24,19,5,0.0
2011-05-25,17,0,0.0
2011-05-26,6,16,0.0
2011-05-27,39,9,0.0
2011-05-28,6,0,0.0
2011-05-29,0,4,0.0
2011-05-30,1,17,0.0
2011-05-31,26,0,2.0
2011-06-01,30,4,-0.6000000000000001
2011-06-02,20,6,-0.20999999999999985
2011-06-03,15,7,-0.11899999999999994
2011-06-04,19,5,-0.080325
2011-06-05,3,1,5.9405595
2011-06-06,4,1,-1.8465617250000002
2011-06-07,5,0,-0.6679145474999996
2011-06-08,19,2,-0.3887534335312499
2011-06-09,29,0,-0.26814182646562507
2011-06-10,26,5,-0.17832149999999997
2011-06-11,10,0,-0.13968517499999997
2011-06-12,6,6,-0.11374364250000002
2011-06-13,4,2,-0.09526030059375026
2011-06-14,33,3,-0.08150047939687514
2011-06-15,46,20,0.0
2011-06-16,48,4,0.0
2011-06-17,39,24,0.0
2011-06-18,14,4,0.0
2011-06-19,24,0,0.0
2011-06-20,25,2,0.0
2011-06-21,13,0,0.0
2011-06-22,10,3,0.0
2011-06-23,15,8,0.0
2011-06-24,18,2,0.0
2011-06-25,8,0,0.0
2011-06-26,3,0,0.0
2011-06-27,38,2,0.0
2011-06-28,50,4,0.0
2011-06-29,38,9,0.0
2011-06-30,38,17,0.0
2011-07-01,33,0,0.0
2011-07-02,6,0,0.0
2011-07-03,8,0,0.0
2011-07-04,9,3,0.0
2011-07-05,26,9,0.0
2011-07-06,68,25,0.0
2011-07-07,32,3,0.0
2011-07-08,58,14,0.0
2011-07-09,15,0,0.0
2011-07-10,13,1,0.0
2011-07-11,35,2,0.0
2011-07-12,50,16,0.0
2011-07-13,32,14,1.0
2011-07-14,25,18,1.7
2011-07-15,28,10,-0.7050000000000001
2011-07-16,10,1,-0.26949999999999985
2011-07-17,8,0,0.8408375000000001
2011-07-18,15,0,2.58995475
2011-07-19,22,3,17.912278637500002
2011-07-20,22,0,-6.1400189987500005
2011-07-21,24,0,-2.2674537642656234
2011-07-22,29,0,-1.326044596764062
2011-07-23,11,0,2.097304061034375
2011-07-24,4,0,9.44651538875
2011-07-25,16,0,-3.130084925515625
2011-07-26,41,0,1.9450982352203132
2011-07-27,40,4,-2.4223953582453133
2011-07-28,51,0,-1.2685331014234378
2011-07-29,32,0,4.3250721625
2011-07-30,16,4,-2.0033315587500002
2011-07-31,4,0,17.076677975953125
2011-08-01,12,0,-2.024974847870313
2011-08-02,48,0,-1.5319358573265616
2011-08-03,32,1,8.683308469704688
2011-08-04,29,0,-3.6416629654312507
2011-08-05,40,3,-2.364400868749999
2011-08-06,4,0,-0.45714510882812487
2011-08-07,0,0,-1.3629994436640624
2011-08-08,14,0,0.11974302821874927
2011-08-09,27,0,0.0087674097468744
2011-08-10,31,0,1.2369395397874998
2011-08-11,38,0,3.9850117653624997
2011-08-12,76,0,26.00176237517344
2011-08-13,3,0,14.853576563017185
2011-08-14,4,0,-6.586702829265624
2011-08-15,46,0,-5.70207454948281
2011-08-16,49,4,-2.202546965515624
2011-08-17,33,2,-0.5178459899984373
2011-08-18,31,0,-2.3709233655140625
2011-08-19,38,0,0.41552422470625006
2011-08-20,20,0,3.180274344398436
2011-08-21,0,0,-2.657251117893752
2011-08-22,23,4,5.8837698528499995
2011-08-23,10,4,4.40232234831875
2011-08-24,21,1,7.8509557357343756
2011-08-25,6,0,21.308000178235936
2011-08-26,30,5,-2.834123186465625
2011-08-27,52,0,-6.100219052281249
2011-08-28,4,0,-3.201345697793749
2011-08-29,17,3,1.8487682300859376
2011-08-30,14,9,3.2462085788906245
2011-08-31,29,16,15.551904903760937
2011-09-01,51,8,3.506417067948437
2011-09-02,20,13,-3.5075630977171883
2011-09-03,15,5,-0.009661761412499636
2011-09-04,0,5,-0.299116342629687
2011-09-05,0,20,-2.7204865199999997
2011-09-06,4,17,4.3800028529375
2011-09-07,8,8,-1.9941823922750004
2011-09-08,4,10,0.16910080330624955
2011-09-09,9,18,3.2661152429046867
2011-09-10,9,3,-2.353194378357813
2011-09-11,1,2,-0.023612928010937395
2011-09-12,46,8,-0.9491942282281252
2011-09-13,17,11,-0.5430277446984375
2011-09-14,33,4,0.6311194506562497
2011-09-15,27,15,2.4081414438374997
2011-09-16,30,4,0.8251565344859373
2011-09-17,3,0,-1.10433127279375
2011-09-18,2,4,0.4844631600859376
2011-09-19,9,7,4.414915533234375
2011-09-20,37,4,1.1886499742671874
2011-09-21,30,3,-1.6327403612499998
2011-09-22,27,4,-0.7719727630156248
2011-09-23,42,11,6.491839138970312
2011-09-24,19,6,1.5351267142703118
2011-09-25,6,1,-2.1866891627156244
2011-09-26,23,4,0.9829943269843755
2011-09-27,31,8,3.731023681689062
2011-09-28,23,6,-0.19423896646093786
2011-09-29,7,8,-0.5665972771984373
2011-09-30,33,4,-1.1136493662499998
2011-10-01,6,4,-0.6712191123593751
2011-10-02,3,1,-0.4935787346921878
2011-10-03,4,5,-0.3082555129312501
2011-10-04,9,2,-0.20282177728125012
2011-10-05,39,6,-0.1677458202937503
2011-10-06,16,1,-0.11862777344531272
2011-10-07,14,2,-0.04304354323125009
2011-10-08,0,3,-0.013583413232812524
2011-10-09,4,3,0.0
2011-10-10,6,3,0.0
2011-10-11,16,2,0.0
2011-10-12,49,7,0.0
2011-10-13,7,20,0.0
2011-10-14,2,4,0.0
2011-10-15,3,1,0.0
2011-10-16,2,1,1.0
2011-10-17,10,20,-0.30000000000000004
2011-10-18,17,7,9.895
2011-10-19,0,12,0.9404999999999997
2011-10-20,13,8,6.709837500000001
2011-10-21,46,16,0.2552797500000006
2011-10-22,4,1,8.1920941375
2011-10-23,5,6,-4.73230977375
2011-10-24,34,16,-2.122028841765624
2011-10-25,7,4,-1.3789118507328122
2011-10-26,9,5,0.9952074748437496
2011-10-27,19,18,0.6099973368593745
2011-10-28,46,18,1.6608573136781246
2011-10-29,10,0,-1.623287597407813
2011-10-30,7,2,-0.7433025373531252
2011-10-31,18,30,-0.46768304556093765
2011-11-01,13,24,25.773510275
2011-11-02,49,23,-5.973637022500001
2011-11-03,7,40,0.5304894314687516
2011-11-04,2,32,-3.0727920812468743
2011-11-05,29,3,-1.6580219767624997
2011-11-06,5,1,-1.1318017396984374
2011-11-07,17,28,2.174607075
2011-11-08,11,13,8.4416681575
2011-11-09,17,39,11.141167366593749
2011-11-10,19,30,7.810748727415624
2011-11-11,16,8,-6.581161193528125
2011-11-12,6,26,-2.9076194029312483
2011-11-13,2,3,-1.8024825874999995
2011-11-14,6,25,-1.29775919625
2011-11-15,8,17,-1.002499325296875
2011-11-16,59,24,0.19019141139531204
2011-11-17,33,17,11.060613283687498
2011-11-18,36,19,4.868974766789061
2011-11-19,7,2,-4.2096677852593745
2011-11-20,1,1,-1.699162499999999
2011-11-21,13,7,-1.0471702499999997
2011-11-22,17,18,-0.7413863624999999
2011-11-23,11,36,-0.5658098737499999
2011-11-24,4,41,-0.45289176426562505
2011-11-25,9,38,-0.3747194781703131
2011-11-26,4,2,-0.30589140968437567
2011-11-27,0,0,-0.12225071909531271
2011-11-28,6,29,0.0
2011-11-29,37,21,3.0
2011-11-30,11,19,-0.9000000000000001
2011-12-01,13,24,-0.3149999999999998
2011-12-02,25,26,-0.1784999999999999
2011-12-03,6,5,-0.1204875
2011-12-04,4,1,-0.08916074999999998
2011-12-05,7,13,3.9301574125
2011-12-06,12,22,11.74312817875
2011-12-07,28,35,0.6323698497031245
2011-12-08,15,36,-2.143750239698437
2011-12-09,13,17,-1.7591499999999993
2011-12-10,1,1,0.9565065000000001
2011-12-11,3,4,-1.3397991999999999
2011-12-12,4,23,-0.7772440574999998
2011-12-13,21,28,1.4249240116874997
2011-12-14,33,38,6.9408767978656245
2011-12-15,12,20,6.055634270395312
2011-12-16,42,46,-3.7893555079296872
2011-12-17,25,3,-1.5528229607328117
2011-12-18,16,3,-0.9479939335312498
2011-12-19,46,18,-0.672953051465625
2011-12-20,33,36,-0.4916436974999999
2011-12-21,25,27,5.60706061396875
2011-12-22,21,12,22.875203975659375
2011-12-23,11,12,0.6184422432468732
2011-12-24,5,1,-5.804250719095311
2011-12-25,1,8,-2.6734749999999985
2011-12-26,1,11,-1.7178839999999997
2011-12-27,0,29,-1.2441539249999998
2011-12-28,12,3,-0.9632474549999999
2011-12-29,5,26,-0.7787199068437503
2011-12-30,9,34,-0.6490338622875014
2011-12-31,9,0,-0.4824757817109385
2012-01-01,2,0,-0.12225071909531271
2012-01-02,23,5,0.0
2012-01-03,11,11,0.0
2012-01-04,13,18,0.0
2012-01-05,23,3,3.0
2012-01-06,28,21,5.1
2012-01-07,29,5,-2.115
2012-01-08,10,6,-0.8084999999999994
2012-01-09,25,2,-0.47748749999999984
2012-01-10,18,19,-0.33013574999999995
2012-01-11,22,12,7.7518359125
2012-01-12,21,22,21.40344300375
2012-01-13,32,13,-2.2013737927968755
2012-01-14,31,4,2.067989459707814
2012-01-15,15,9,-4.560800479396875
2012-01-16,43,15,-0.2936619999999994
2012-01-17,63,21,8.8429921
2012-01-18,41,38,17.32014211
2012-01-19,76,16,-1.8037152291250003
2012-01-20,76,14,-5.911243188237499
2012-01-21,31,1,-3.0991911344312495
2012-01-22,8,8,-1.86619697175625
2012-01-23,20,19,-1.3240709276296876
2012-01-24,66,24,2.0394958302187502
2012-01-25,41,39,-1.6818367708875006
2012-01-26,32,20,6.053593769345311
2012-01-27,36,51,-2.6884721084812515
2012-01-28,14,15,-0.950571392629687
2012-01-29,13,2,-0.5056607499999998
2012-01-30,15,39,-0.3509800875
2012-01-31,31,25,0.7350864287500001
2012-02-01,22,16,0.4894038122031248
2012-02-02,25,20,1.4215488440515625
2012-02-03,29,30,-0.8756370173593753
2012-02-04,43,7,-0.4047463926296875
2012-02-05,17,9,-0.18888274999999993
2012-02-06,21,26,1.8666738875
2012-02-07,10,24,0.29832136374999996
2012-02-08,31,62,0.408604284484375
2012-02-09,12,26,-0.5913746774984374
2012-02-10,45,18,0.7098381532359375
2012-02-11,21,4,0.5137301735343749
2012-02-12,28,7,-0.521444475
2012-02-13,34,32,0.7445843400000001
2012-02-14,25,15,-0.47365406978125013
2012-02-15,24,12,-0.23688356698125002
2012-02-16,6,8,3.8580387575015624
2012-02-17,17,22,-0.29598404948281276
2012-02-18,26,0,-0.7845542405156248
2012-02-19,3,7,-0.39574099249843736
2012-02-20,8,38,-0.2526906869828125
2012-02-21,24,50,-0.17492021676562503
2012-02-22,18,30,0.8635728867671875
2012-02-23,31,27,-0.39910995750000006
2012-02-24,21,36,-0.18746414081250012
2012-02-25,12,0,-0.1297103696968751
2012-02-26,0,2,9.946254086767187
2012-02-27,14,21,-3.0297202500000004
2012-02-28,17,18,-1.0732808624999994
2012-02-29,37,66,0.38604272625000025
2012-03-01,14,30,13.282498283234375
2012-03-02,25,43,1.3842140867671864
2012-03-03,17,7,-0.5623086249999991
2012-03-04,8,0,5.4072647625000005
2012-03-05,5,22,2.17723758234375
2012-03-06,49,45,-3.6346734948281245
2012-03-07,20,54,0.2503016512500009
2012-03-08,30,22,-1.7884244742656248
2012-03-09,10,37,-0.10818067795156283
2012-03-10,29,23,2.8741316928968743
2012-03-11,24,14,26.19420100530625
2012-03-12,13,40,-9.220448116323439
2012-03-13,23,37,-2.4686518314562482
2012-03-14,25,40,-0.27578527689687427
2012-03-15,60,10,-0.003465296031250009
2012-03-16,40,25,7.159085449784375
2012-03-17,8,12,-0.8127324617656249
2012-03-18,9,3,-0.6819391952953122
2012-03-19,20,35,9.88757191513125
2012-03-20,21,13,4.144742430731249
2012-03-21,30,31,-3.5673227392656237
2012-03-22,25,7,0.5787350932359381
2012-03-23,34,25,-1.3812688112468754
2012-03-24,11,8,-1.66609632360625
2012-03-25,13,1,2.921689483107812
2012-03-26,15,28,3.0807735292703122
2012-03-27,25,22,5.539092996096874
2012-03-28,20,61,3.4125884790656245
2012-03-29,49,27,11.383569880389063
2012-03-30,12,28,-4.110864337279688
2012-03-31,3,1,-3.2111516564640614
2012-04-01,22,2,-1.8272163207328118
2012-04-02,15,42,10.725980614187499
2012-04-03,13,27,0.4255297857406246
2012-04-04,24,39,2.5037148459609377
2012-04-05,17,20,7.410274845528125
2012-04-06,53,21,0.9194008083859364
2012-04-07,7,31,-4.104960132023438
2012-04-08,17,29,-0.9806134264656241
2012-04-09,9,28,2.3789994025000003
2012-04-10,7,13,23.7021101050625
2012-04-11,12,25,10.929960827378125
2012-04-12,12,16,0.4804449469921881
2012-04-13,15,63,10.792741743681251
2012-04-14,10,7,-5.071064708654687
2012-04-15,17,3,-5.4545577031468735
2012-04-16,9,14,0.8159617632343759
2012-04-17,10,15,4.506275852204688
2012-04-18,12,13,16.4053031111625
2012-04-19,20,59,20.223787658134373
2012-04-20,44,37,6.5935601901875
2012-04-21,9,3,-3.932125129109375
2012-04-22,3,3,-6.302806255253124
2012-04-23,19,10,12.729252602068751
2012-04-24,9,19,23.0494620804375
2012-04-25,16,21,7.755082601693751
2012-04-26,12,10,-2.248879934190624
2012-04-27,21,22,-1.030813452842187
2012-04-28,7,20,-4.301340131048438
2012-04-29,0,5,-4.883694055032812
2012-04-30,4,23,5.028308749354688
2012-05-01,11,20,2.442936303001561
2012-05-02,10,20,10.34774288155781
2012-05-03,33,38,4.069522750204686
2012-05-04,8,44,8.721680376954687
2012-05-05,2,13,5.613880812296875
2012-05-06,1,6,-6.2825236061593746
2012-05-07,10,15,0.19953428280156427
2012-05-08,5,7,8.383212162125
2012-05-09,2,2,2.192330833028125
2012-05-10,6,12,6.7844966571359375
2012-05-11,5,33,6.690224348335937
2012-05-12,1,14,-0.8941247182953127
2012-05-13,1,1,-3.0791722401953123
2012-05-14,7,1,9.729127466207814
2012-05-15,20,21,11.163420034704687
2012-05-16,30,11,2.11277895588125
2012-05-17,16,2,8.36270030958125
2012-05-18,20,18,3.1716293591999998
2012-05-19,25,2,-4.068829394246875
2012-05-20,2,0,-4.466779682620312
2012-05-21,5,16,9.375386865821875
2012-05-22,42,28,12.54526232683125
2012-05-23,61,25,9.907315517957812
2012-05-24,23,17,0.9767054636359376
2012-05-25,24,21,9.9046925174375
2012-05-26,12,3,-1.7358349041640633
2012-05-27,4,1,-3.214307545857811
2012-05-28,5,36,11.729617450301564
2012-05-29,18,19,-0.4622720536875011
2012-05-30,22,32,15.232296836925
2012-05-31,46,42,7.568841010028123
2012-06-01,18,42,-4.341769047096875
2012-06-02,28,10,4.100556678906251
2012-06-03,19,0,-2.359374913567187
2012-06-04,15,24,10.536615789573437
2012-06-05,22,45,4.862566513301561
2012-06-06,29,14,-6.085575290334375
2012-06-07,59,33,6.222474589042188
2012-06-08,23,41,1.5769306433453112
2012-06-09,28,63,-1.7302515462859382
2012-06-10,7,0,-2.278531766320312
2012-06-11,7,0,-1.2259157056406247
2012-06-12,10,6,-1.7050925519156257
2012-06-13,30,37,-1.1390669484296883
2012-06-14,22,36,-0.7202397005593754
2012-06-15,46,55,-0.444776834639063
2012-06-16,15,57,-0.35684408343750057
2012-06-17,2,7,3.815047820823437
2012-06-18,10,17,7.724415769785937
2012-06-19,17,28,4.850539870001563
2012-06-20,16,22,5.403416586767188
2012-06-21,55,9,0.7638500000000006
2012-06-22,19,16,1.5986565000000006
2012-06-23,5,3,-1.2424056999999995
2012-06-24,4,0,-2.3070813574999995
2012-06-25,25,20,16.6038360191875
2012-06-26,33,48,-3.4268238063218757
2012-06-27,14,7,1.444789520529688
2012-06-28,25,27,-0.40818893800312495
2012-06-29,53,7,1.3305926033265623
2012-06-30,16,1,-2.6531671974921878
2012-07-01,3,0,-1.4071992746953121
2012-07-02,22,16,6.054670908534375
2012-07-03,31,46,7.191132214468748
2012-07-04,25,23,-2.3106415447375
2012-07-05,24,29,1.663370905223438
2012-07-06,51,5,1.5224861885390624
2012-07-07,17,35,1.5470761432390625
2012-07-08,28,0,-2.4528271904312495
2012-07-09,37,31,4.75639995875
2012-07-10,52,35,8.335197520140625
2012-07-11,42,25,-0.5944200577859382
2012-07-12,22,4,-0.16742111085937417
2012-07-13,44,10,-1.4751012385281248
2012-07-14,34,4,1.33322138500625
2012-07-15,5,1,-1.92859844499375
2012-07-16,10,5,-1.0380352829312498
2012-07-17,14,0,4.295262988156249
2012-07-18,28,21,-0.05202379631875065
2012-07-19,19,47,8.492762153626563
2012-07-20,15,94,4.301736335521875
2012-07-21,3,3,-3.8833112777140624
2012-07-22,0,5,11.274860186470313
2012-07-23,20,53,11.005779947801562
2012-07-24,43,11,12.07514940625
2012-07-25,49,33,6.258631243671875
2012-07-26,26,23,-1.4446026371953113
2012-07-27,23,18,11.827944565878127
2012-07-28,14,4,-6.831610578953125
2012-07-29,1,3,-4.8012279146124985
2012-07-30,18,13,4.040008664546875
2012-07-31,35,36,-2.289979729026564
2012-08-01,30,17,-0.9166068740218756
2012-08-02,20,15,4.666067455842187
2012-08-03,54,10,35.587181631648434
2012-08-04,8,15,-8.26114609191094
2012-08-05,4,0,-1.5904864092218727
2012-08-06,21,28,3.1074925322843763
2012-08-07,43,9,6.807507460140625
2012-08-08,31,20,-3.4251201611609376
2012-08-09,27,29,2.915011436253126
2012-08-10,22,7,2.407056917424999
2012-08-11,13,0,0.3413214722609359
2012-08-12,6,0,-4.018800468657814
2012-08-13,24,5,7.109872560007813
2012-08-14,48,76,4.021060077210937
2012-08-15,34,18,5.7271199842
2012-08-16,26,37,12.969600687159375
2012-08-17,28,33,6.311545014192188
2012-08-18,10,0,-5.574789528739062
2012-08-19,0,0,-4.164382238957812
2012-08-20,10,8,2.512093070085938
2012-08-21,28,31,1.7564032341093743
2012-08-22,27,26,7.620698784279687
2012-08-23,41,34,11.883462023981249
2012-08-24,34,24,21.513108908390624
2012-08-25,31,0,-5.993603770409376
2012-08-26,14,0,10.214785718709377
2012-08-27,28,24,-1.7035427577156241
2012-08-28,19,20,1.6577838099218765
2012-08-29,23,27,1.9990324262578127
2012-08-30,20,34,-4.757563616835938
2012-08-31,51,24,-3.5111495943265627
2012-09-01,12,0,-2.3112028661609387
2012-09-02,13,0,-1.5929809755953133
2012-09-03,14,1,7.0517230193375
2012-09-04,35,11,4.890319617682811
2012-09-05,24,57,-3.6370366792546878
2012-09-06,21,12,0.42936168626250026
2012-09-07,27,43,-1.5218440226281251
2012-09-08,29,1,-0.7826454132328123
2012-09-09,6,0,-0.5430088999999998
2012-09-10,28,10,-0.41823009
2012-09-11,14,16,1.6618875758749996
2012-09-12,28,13,8.1177572350125
2012-09-13,29,85,7.9434181466375
2012-09-14,13,19,-3.39575343353125
2012-09-15,19,7,-2.0979918264656243
2012-09-16,8,2,-1.1804029999999996
2012-09-17,5,33,2.184668525
2012-09-18,25,33,9.48547244
2012-09-19,29,19,6.8968213652187496
2012-09-20,43,39,-0.035368151106250245
2012-09-21,6,15,4.254160622732813
2012-09-22,15,1,-2.2757425123265627
2012-09-23,11,13,-2.589636250732812
2012-09-24,13,8,-0.5266965587499994
2012-09-25,27,4,-1.401150899046875
2012-09-26,49,12,-0.963415447870313
2012-09-27,44,27,3.275964801267187
2012-09-28,47,6,-0.6671835443890632
2012-09-29,21,0,-0.9825655977890627
2012-09-30,5,6,-0.50670160189375
2012-10-01,23,11,12.733725899784375
2012-10-02,35,2,4.9250797832343745
2012-10-03,15,24,0.7985728867671877
2012-10-04,49,6,2.6823900425000007
2012-10-05,32,17,3.5349233591875002
2012-10-06,25,23,-2.845536119696875
2012-10-07,13,0,-2.1765293757328115
2012-10-08,21,29,7.63295142875
2012-10-09,11,7,2.2876239057968744
2012-10-10,18,6,6.452849383332812
2012-10-11,76,4,10.326435767076562
2012-10-12,41,2,6.412378354492187
2012-10-13,24,0,-5.790052020506249
2012-10-14,1,3,-2.4579348718953113
2012-10-15,10,28,-1.4020240519828118
2012-10-16,4,22,8.078141031609375
