,php/php-src,ruby/ruby,python/cpython
2014-11-10,31,14,19
2014-11-11,22,21,6
2014-11-12,30,4,4
2014-11-13,20,18,0
2014-11-14,25,14,3
2014-11-15,7,23,7
2014-11-16,5,13,0
2014-11-17,22,8,2
2014-11-18,26,15,8
2014-11-19,12,19,4
2014-11-20,49,13,8
2014-11-21,36,12,6
2014-11-22,14,6,7
2014-11-23,19,9,10
2014-11-24,68,4,10
2014-11-25,19,24,6
2014-11-26,22,17,9
2014-11-27,10,32,20
2014-11-28,19,6,17
2014-11-29,28,11,2
2014-11-30,2,3,7
2014-12-01,74,23,23
2014-12-02,26,10,10
2014-12-03,20,20,4
2014-12-04,5,3,8
2014-12-05,40,14,20
2014-12-06,20,3,12
2014-12-07,2,11,7
2014-12-08,14,2,12
2014-12-09,8,10,2
2014-12-10,17,16,15
2014-12-11,10,9,10
2014-12-12,36,40,20
2014-12-13,15,18,12
2014-12-14,21,1,2
2014-12-15,19,20,17
2014-12-16,34,13,10
2014-12-17,29,11,8
2014-12-18,3,7,6
2014-12-19,17,13,7
2014-12-20,1,6,6
2014-12-21,6,8,2
2014-12-22,15,6,6
2014-12-23,14,26,3
2014-12-24,12,26,6
2014-12-25,10,28,4
2014-12-26,12,11,6
2014-12-27,5,7,3
2014-12-28,8,14,2
2014-12-29,18,12,3
2014-12-30,26,9,10
2014-12-31,5,7,0
2015-01-01,1,7,7
2015-01-02,4,14,0
2015-01-03,2,19,7
2015-01-04,23,16,9
2015-01-05,40,12,6
2015-01-06,11,6,21
2015-01-07,9,9,13
2015-01-08,13,15,12
2015-01-09,18,5,20
2015-01-10,14,11,1
2015-01-11,3,9,10
2015-01-12,18,11,1
2015-01-13,14,17,12
2015-01-14,12,3,12
2015-01-15,29,9,38
2015-01-16,14,11,0
2015-01-17,18,19,7
2015-01-18,12,12,17
2015-01-19,23,6,3
2015-01-20,43,19,6
2015-01-21,33,6,9
2015-01-22,41,7,11
2015-01-23,18,7,15
2015-01-24,7,8,2
2015-01-25,10,3,8
2015-01-26,25,11,43
2015-01-27,28,8,11
2015-01-28,16,5,13
2015-01-29,21,10,27
2015-01-30,38,2,10
2015-01-31,9,11,13
2015-02-01,56,4,17
2015-02-02,31,4,31
2015-02-03,37,11,15
2015-02-04,38,16,10
2015-02-05,24,12,12
2015-02-06,33,11,22
2015-02-07,15,7,8
2015-02-08,8,9,12
2015-02-09,24,3,6
2015-02-10,68,10,8
2015-02-11,27,9,11
2015-02-12,20,7,4
2015-02-13,37,10,6
2015-02-14,5,6,16
2015-02-15,11,5,13
2015-02-16,24,9,13
2015-02-17,36,8,14
2015-02-18,43,6,11
2015-02-19,17,1,3
2015-02-20,29,7,21
2015-02-21,12,8,6
2015-02-22,18,10,6
2015-02-23,9,9,8
2015-02-24,8,18,0
2015-02-25,19,18,14
2015-02-26,2,5,9
2015-02-27,30,11,16
2015-02-28,14,5,10
2015-03-01,19,11,13
2015-03-02,6,14,28
2015-03-03,46,22,6
2015-03-04,28,9,7
2015-03-05,57,21,16
2015-03-06,22,9,14
2015-03-07,40,11,6
2015-03-08,48,14,15
2015-03-09,50,6,8
2015-03-10,40,15,16
2015-03-11,26,17,8
2015-03-12,13,11,15
2015-03-13,26,10,18
