,facebook/react-native,flutter/flutter,NativeScript/NativeScript
2016-05-11,15,9.95860511918125,3
2016-05-12,21,8.90695654124375,1
2016-05-13,13,8.013508043720314,16
2016-05-14,13,-1.7962700963578118,3
2016-05-15,2,-0.7533212108390606,0
2016-05-16,16,14.691678689964064,8
2016-05-17,20,17.40716395571875,12
2016-05-18,15,11.466255320884375,11
2016-05-19,5,10.58734225279375,12
2016-05-20,16,8.649085739595312,15
2016-05-21,11,-0.15891138235312363,0
2016-05-22,1,-2.194914087160935,0
2016-05-23,20,11.53326719444844,0
2016-05-24,18,8.560119526714065,0
2016-05-25,16,5.383189980362501,11
2016-05-26,17,13.661392106546876,8
2016-05-27,15,8.025337937242188,8
2016-05-28,5,0.24950996955937566,0
2016-05-29,0,2.105818418021876,0
2016-05-30,1,0.3777692536421895,17
2016-05-31,14,7.697629672046878,10
2016-06-01,19,10.142949953860938,4
2016-06-02,6,13.715784590479688,7
2016-06-03,18,15.115907475212499,9
2016-06-04,9,-1.4057582224968757,0
2016-06-05,3,-2.0507918769421867,1
2016-06-06,26,6.668883685329689,4
2016-06-07,31,16.202687547575003,8
2016-06-08,14,8.061944422787501,14
2016-06-09,15,7.224941705989062,5
2016-06-10,16,8.34681020381875,5
2016-06-11,3,-2.6931576673562487,0
2016-06-12,1,0.4269989283218769,0
2016-06-13,17,9.760127249928127,14
2016-06-14,21,10.000529825875002,16
2016-06-15,17,6.5776445116812505,7
2016-06-16,11,11.69302511118125,8
2016-06-17,14,3.2833778331984376,12
2016-06-18,4,-1.127298243531249,0
2016-06-19,0,-0.40772040789531094,0
2016-06-20,10,5.950562815218753,16
2016-06-21,26,12.503258884256251,7
2016-06-22,31,14.647818424667188,3
2016-06-23,31,14.012535879928125,0
2016-06-24,24,4.685975504957812,10
2016-06-25,3,2.3491582276531253,0
2016-06-26,1,-1.0845862119812484,0
2016-06-27,9,2.54186153569844,5
2016-06-28,14,7.51877224635469,5
2016-06-29,9,-1.9458418987203108,4
2016-06-30,18,8.805619556981252,9
2016-07-01,24,5.184731803123438,6
2016-07-02,1,-0.6883869909859368,0
2016-07-03,1,-1.0238248816156246,0
2016-07-04,5,1.3344795268046887,4
2016-07-05,17,-0.6808203708484362,4
2016-07-06,19,4.525189897715626,9
2016-07-07,29,4.1482225271765625,2
2016-07-08,15,9.04717398359375,2
2016-07-09,2,-1.5617939127187506,1
2016-07-10,2,-0.7904968057671873,0
2016-07-11,23,2.500517504964063,5
2016-07-12,18,4.327844561468751,8
2016-07-13,29,3.0657562511781253,6
2016-07-14,22,3.054569828671875,5
2016-07-15,17,3.0147397097421877,4
2016-07-16,2,0.01665985716406282,0
2016-07-17,2,-0.6807083128593744,0
2016-07-18,11,6.594791848750001,10
2016-07-19,11,1.9875615297031253,10
2016-07-20,18,7.129809542314063,8
2016-07-21,8,8.672092900257812,7
2016-07-22,11,9.280457040293749,7
2016-07-23,3,-1.035767108456251,0
2016-07-24,0,-1.2289480606593746,0
2016-07-25,10,5.180400236214064,4
2016-07-26,7,8.777489620140626,5
2016-07-27,11,13.224186648201563,4
2016-07-28,10,6.505421088267187,5
2016-07-29,13,7.71795837830625,7
2016-07-30,3,-2.3361591647812503,0
2016-07-31,7,-1.3585327659109359,0
2016-08-01,8,2.080705094964064,4
2016-08-02,26,5.982547221906252,3
2016-08-03,21,1.572892698378126,3
2016-08-04,27,9.840523388156251,2
2016-08-05,17,22.18047793232031,3
2016-08-06,4,-2.344760552979689,0
2016-08-07,4,-1.791779312859375,1
2016-08-08,13,5.8699470737500015,1
2016-08-09,20,11.452468899703128,1
2016-08-10,10,3.7072975250328133,0
2016-08-11,14,12.073967384451564,2
2016-08-12,10,2.4050037767203127,3
2016-08-13,3,-0.015550336520311347,0
2016-08-14,1,-1.4607676113781236,0
2016-08-15,18,8.124363611214065,2
2016-08-16,18,9.423884682640626,4
2016-08-17,18,9.939080860545314,5
2016-08-18,12,8.628549728939062,2
2016-08-19,15,7.594395496315625,0
2016-08-20,1,-1.3969511430812496,0
2016-08-21,2,-1.468323251210936,0
2016-08-22,9,4.987888391178127,7
2016-08-23,11,5.621501124109377,3
2016-08-24,14,6.389422391504689,1
2016-08-25,9,7.237025332167188,1
2016-08-26,10,5.0863883513968755,0
2016-08-27,4,-0.7735022043015622,0
2016-08-28,0,-1.122146163374999,0
2016-08-29,10,7.273508382464064,9
2016-08-30,12,4.641449898156251,5
2016-08-31,11,4.581941261175,7
2016-09-01,9,8.558567424373438,7
2016-09-02,12,4.149576476321875,2
2016-09-03,4,-0.6275705601828123,0
2016-09-04,2,-1.0493318807671868,0
2016-09-05,11,-0.6954459975359361,2
2016-09-06,29,-0.5357232566249983,0
2016-09-07,14,3.5598539991187512,2
2016-09-08,13,7.286171219190626,2
2016-09-09,22,13.794199564628125,2
2016-09-10,2,-2.1264920997031265,0
2016-09-11,2,-1.04561142823125,0
2016-09-12,14,8.334334147464062,3
2016-09-13,9,5.608480450000001,2
2016-09-14,14,5.5035778650000005,6
2016-09-15,14,9.4040469904375,9
2016-09-16,11,12.92299014198125,10
2016-09-17,0,-1.6949037655218753,12
2016-09-18,1,-1.5903956505390617,0
2016-09-19,19,5.995417896250002,4
2016-09-20,15,15.528373471609378,5
2016-09-21,8,9.357580374817188,6
2016-09-22,9,14.374152244889062,0
2016-09-23,18,2.7872516328265617,0
2016-09-24,4,-0.4180855193796864,0
2016-09-25,1,-0.7041199385546859,0
2016-09-26,19,13.784527561214066,6
2016-09-27,12,9.586525072640626,10
2016-09-28,12,6.380142643482813,9
2016-09-29,8,3.5544388394515627,7
2016-09-30,14,5.970611995803126,3
2016-10-01,2,-0.051741026204686236,0
2016-10-02,1,-0.38841712499687353,0
2016-10-03,7,8.962258638162501,4
2016-10-04,12,9.23249348472969,3
2016-10-05,9,6.831623114523438,7
2016-10-06,6,5.9083446749281245,2
2016-10-07,11,4.010685104082813,7
2016-10-08,1,-0.7672440243406242,0
2016-10-09,4,-1.1902880175687487,0
2016-10-10,4,2.191564131912502,1
2016-10-11,21,7.074020246057814,9
2016-10-12,17,2.5532576652187506,1
2016-10-13,9,12.792159409964063,5
2016-10-14,16,8.898152133051562,5
2016-10-15,8,2.8066553553687497,0
2016-10-16,8,1.29496853426875,0
2016-10-17,8,10.660781958714063,7
2016-10-18,14,7.899475440953125,5
2016-10-19,12,8.763517228267188,9
2016-10-20,12,14.559870792649999,10
2016-10-21,6,8.8683072363875,3
2016-10-22,3,-2.9963158974249997,0
2016-10-23,3,2.255590818276564,0
2016-10-24,14,9.39400956827344,13
2016-10-25,10,7.80232983620469,13
2016-10-26,17,1.655344768162501,7
2016-10-27,15,10.218073045218752,5
2016-10-28,7,8.655072445839064,7
2016-10-29,7,0.5518424507015633,0
2016-10-30,1,-1.670760652931249,0
2016-10-31,14,5.947158964187501,13
2016-11-01,17,17.491379634184376,3
2016-11-02,23,16.155338806948436,9
2016-11-03,16,12.596981480078124,4
2016-11-04,13,-0.4510693625812512,5
2016-11-05,7,-2.306223512353124,0
2016-11-06,2,-0.5030321544421847,0
2016-11-07,13,7.824751081142191,10
2016-11-08,23,6.207307842640627,7
2016-11-09,12,7.0561874062015635,1
2016-11-10,19,13.904476177020314,13
2016-11-11,26,1.2189684548171873,6
2016-11-12,4,1.1369006578781256,0
2016-11-13,1,-1.4056448663578116,0
2016-11-14,31,5.0606415707343775,6
2016-11-15,32,11.672260647823439,5
2016-11-16,19,11.840973856801563,4
2016-11-17,15,2.4121969225718747,3
2016-11-18,17,6.062981496426563,1
2016-11-19,4,0.004751018612500824,0
2016-11-20,5,-1.3425651741906235,0
2016-11-21,22,6.090188102392189,13
2016-11-22,17,14.611220145656251,3
2016-11-23,30,6.51883800558125,6
2016-11-24,8,-0.2556395464359378,5
2016-11-25,5,-1.4861365955812496,4
2016-11-26,2,-0.9306454093046859,0
2016-11-27,2,2.320707966181252,0
2016-11-28,23,7.208578471178126,4
2016-11-29,17,7.669831056390626,6
2016-11-30,20,10.316447732748436,5
2016-12-01,10,1.8623286497843745,4
2016-12-02,20,3.4951234511453126,3
2016-12-03,6,-0.39318024257187467,0
2016-12-04,3,0.029422061250001352,0
2016-12-05,16,5.200536378453126,7
2016-12-06,14,9.79919002201719,1
2016-12-07,10,1.1611757075718752,2
2016-12-08,25,2.6966264734890624,0
2016-12-09,4,6.8037182737562505,0
2016-12-10,2,-0.4951806839718744,0
2016-12-11,2,0.04509990305468825,0
2016-12-12,5,5.266688269448438,4
2016-12-13,6,2.8694075731203132,21
2016-12-14,13,0.9103298028625006,1
2016-12-15,4,5.141457548057813,7
2016-12-16,22,2.8905268578296877,4
2016-12-17,2,-1.0407481230187496,0
2016-12-18,1,0.37638309544687554,0
2016-12-19,254,1.4926141069484382,16
2016-12-20,4,0.4391419593703133,19
2016-12-21,13,0.5272071652218755,14
2016-12-22,11,-0.3946047636749996,10
2016-12-23,5,-0.24952411816562453,0
2016-12-24,0,-0.18322437977812456,0
2016-12-25,0,-0.10779238139374966,0
2016-12-26,2,-0.061034468015624815,0
2016-12-27,2,-0.051791187317187355,20
2016-12-28,0,-0.0374597143374999,12
2016-12-29,4,-0.017967165551562456,2
2016-12-30,4,-0.008398852535937478,8
2016-12-31,1,0.0,0
2017-01-01,0,0.0,0
2017-01-02,3,0.0,0
2017-01-03,6,2.0,19
2017-01-04,6,2.8,18
2017-01-05,4,15.61,7
2017-01-06,17,9.207999999999998,14
2017-01-07,7,-0.9468250000000014,0
2017-01-08,4,-1.1452210000000005,0
2017-01-09,19,5.2362257250000015,8
2017-01-10,11,18.82467107,6
2017-01-11,14,12.26904333521875,10
2017-01-12,11,8.045099328381248,11
2017-01-13,13,6.217542762892187,12
2017-01-14,7,-0.5831772799968737,0
2017-01-15,2,-1.7317002659109355,0
2017-01-16,5,-1.1537400300359353,9
2017-01-17,1,5.103039259406253,1
2017-01-18,10,3.6606772932218767,3
2017-01-19,10,12.645775982796875,0
2017-01-20,13,7.846598477539062,1
2017-01-21,6,1.902835412464062,0
2017-01-22,1,2.4562607011453124,0
2017-01-23,13,12.669371469928127,4
2017-01-24,9,10.741368260000002,0
2017-01-25,12,13.41503596565625,5
2017-01-26,15,9.88371644720625,1
2017-01-27,13,16.916222342601564,2
2017-01-28,4,2.1544630993406253,0
2017-01-29,3,-1.7615224874218738,0
2017-01-30,12,4.135232927793752,1
2017-01-31,21,14.038870206387504,0
2017-02-01,12,10.064612692793752,2
2017-02-02,20,20.021900607532814,2
2017-02-03,19,8.959292540221874,1
2017-02-04,3,10.486923966720312,0
2017-02-05,2,-2.4824332000624993,0
2017-02-06,14,5.877628944268753,1
2017-02-07,12,19.702288216870315,3
2017-02-08,6,20.262276787784376,15
2017-02-09,21,23.450672113971876,12
2017-02-10,18,8.653840741423437,3
2017-02-11,9,-1.413544437529687,0
2017-02-12,0,0.062000238564065224,0
2017-02-13,15,7.695181906481254,3
2017-02-14,20,23.394061025839065,0
2017-02-15,21,16.66439923336875,5
2017-02-16,18,6.425356311834375,5
2017-02-17,14,13.294741739700001,10
2017-02-18,5,3.066216120525001,0
2017-02-19,1,-0.9426380882999976,0
2017-02-20,13,1.927709965845315,12
2017-02-21,6,12.096235197235941,12
2017-02-22,18,14.233863327484377,14
2017-02-23,11,10.6367681394875,10
2017-02-24,16,8.758762229823438,6
2017-02-25,0,-2.0272705979109373,0
2017-02-26,0,0.0995088732796896,0
2017-02-27,26,3.54316869621719,2
2017-02-28,32,11.473778582865627,5
2017-03-01,20,17.6635236963875,2
2017-03-02,19,10.62155709573125,4
2017-03-03,14,5.770930757170312,0
2017-03-04,3,11.280982337059376,0
2017-03-05,7,-2.025119748446874,0
2017-03-06,19,9.147779877682815,8
2017-03-07,17,10.572305428600002,7
2017-03-08,18,14.16964981811719,9
2017-03-09,21,8.580881796720313,11
2017-03-10,20,13.8350508758125,10
2017-03-11,2,-3.5425692626437497,1
2017-03-12,1,-2.033202138792185,0
2017-03-13,10,13.573276180231252,10
2017-03-14,21,11.47371394054219,10
2017-03-15,13,15.087702816651564,15
2017-03-16,17,6.513775028267187,11
2017-03-17,15,18.034869414451563,6
2017-03-18,8,-1.8574738016968748,0
2017-03-19,2,0.6322298193890648,0
2017-03-20,22,13.164099881250003,6
2017-03-21,17,4.177167332265627,11
2017-03-22,24,9.56847742224219,5
2017-03-23,22,11.286126205215625,3
2017-03-24,13,6.996058127946876,5
2017-03-25,6,-0.7049852786874995,0
2017-03-26,1,0.164008944464064,0
2017-03-27,9,10.638281824631251,1
2017-03-28,15,9.816419223407813,11
2017-03-29,17,7.490153990851563,6
2017-03-30,17,12.583897903560938,6
2017-03-31,17,4.05581289985,3
2017-04-01,3,-2.363129483159374,0
2017-04-02,1,4.574217306109377,0
2017-04-03,12,2.402392163896877,6
2017-04-04,23,19.54724930874063,5
2017-04-05,14,17.91220961338125,1
2017-04-06,13,9.262016108162499,7
2017-04-07,20,5.6719804056562495,3
2017-04-08,6,8.146187445851563,0
2017-04-09,0,-0.8258664452515605,0
2017-04-10,8,4.063248824406252,2
2017-04-11,20,2.0029834989718776,2
2017-04-12,13,5.262057982778128,12
2017-04-13,19,8.090404109667189,6
2017-04-14,6,7.869402123792188,1
