,apache/superset,metabase/metabase,getredash/redash
2019-10-02,2.0,10.0,2.0
2019-10-03,-0.20000000000000018,2.0000000000000004,0.3999999999999999
2019-10-04,5.91,1.3999999999999995,-0.5099999999999999
2019-10-05,-0.6570000000000006,-0.4000000000000006,0.776
2019-10-06,2.688675,-0.9680000000000004,5.560175
2019-10-07,-0.5032335000000003,8.386239999999999,-0.004603000000000357
2019-10-08,0.7147009750000004,4.7447680000000005,-1.3657819749999995
2019-10-09,0.6956121075000002,7.5188096,-0.6683579099999997
2019-10-10,2.6949037989687503,-1.2904064000000002,2.55959404271875
2019-10-11,1.494789867428125,-2.0918533120000005,0.7750290942687499
2019-10-12,0.51894158440625,-1.2149912576000004,-1.1466663619828124
2019-10-13,-0.39595345396562487,-0.8464069632000002,-0.5646820842656248
2019-10-14,-0.2219712015468747,-0.6303714304000003,0.6137542386734374
2019-10-15,1.832372483642188,6.496663552,4.417260337071875
2019-10-16,0.6869559532343752,-0.8230629375999992,0.23855008603437478
2019-10-17,2.7163109706984376,-0.025016012799999654,1.7120664537500003
2019-10-18,0.5255468034171873,-0.7694689279999998,-1.5332071977968749
2019-10-19,-0.3602518798890624,0.6118612991999999,1.2629635767703127
2019-10-20,-0.20976201808749984,-0.4603520000000001,-1.057873938965625
2019-10-21,2.8586728724640627,5.7178624,-0.5252895862499999
2019-10-22,1.5956378450000002,-1.41245184,1.6346144394843751
2019-10-23,3.57916689021875,1.348330496,2.1189508679390623
2019-10-24,2.3516908806625,-0.8321358847999998,3.674017179054687
2019-10-25,2.3528150121671874,-0.40888586240000013,-1.0553587017625001
2019-10-26,0.3265598793765625,-0.27861207040000013,-1.1624897871984372
2019-10-27,-0.48326839003593725,-0.20416051200000002,0.3858185664687501
2019-10-28,4.683440386250001,0.8348983295999999,2.276798198534375
2019-10-29,1.2576218684531253,-0.3271838719999996,-0.30152088499999996
2019-10-30,4.377793243860937,2.8113304576,0.09075018271875002
2019-10-31,4.123545166615624,7.323224576,0.18347329198749995
2019-11-01,0.005944049559374998,-1.8985387007999999,-0.7537988472765627
2019-11-02,1.3455960570953127,-0.8095360000000007,0.5991021045703124
2019-11-03,-0.623620933123437,-0.5052288000000004,-0.5317660244828125
2019-11-04,6.607412391214063,2.63766528,-0.270912150515625
2019-11-05,6.005914729921875,-0.879962112,0.8073280502203124
2019-11-06,1.7451488175390624,1.5333200895999997,0.5609724072859373
2019-11-07,1.0199967361,3.2774231040000004,1.5168623462515625
2019-11-08,1.193608950992188,6.786690252800001,-0.8172409924984376
2019-11-09,-0.7067047181953117,-1.1923628032,-0.3422031869828124
2019-11-10,1.5585256839328134,-1.1604864000000008,0.795240533234375
2019-11-11,-0.5332629163218744,0.29974783999999954,3.5530904742671874
2019-11-12,7.652321397640626,1.297035264,-1.4066786362500001
2019-11-13,3.9253912273890625,1.1291353088,3.439104284484375
2019-11-14,0.9626666757015623,-0.8934487040000001,2.4544628225015623
2019-11-15,8.248245923860937,0.47206789120000003,-1.8557070967640625
2019-11-16,-0.3600583561031252,1.4293581824000006,-0.8273286889656246
2019-11-17,-0.8332315975718745,-0.7328433151999997,-0.5107307237499998
2019-11-18,2.4521585239687504,2.6706743295999997,0.6287631882343749
2019-11-19,6.281946662428126,3.181301248,-0.5890947302953127
2019-11-20,11.840947739625001,-1.2078342144,1.67171380206875
2019-11-21,1.0277053596343744,1.4107850751999997,0.2011640379374997
2019-11-22,1.6793763325390625,-0.7755230208,-0.6680030199937501
2019-11-23,0.8875060315375003,-0.4192491520000002,-0.30805390293124996
2019-11-24,0.0734262266609389,-0.3006751744,4.8368941375
2019-11-25,1.3191807212140636,3.7753659392,-0.6185602737500002
2019-11-26,2.310195274703126,0.03805798400000027,1.0828413082343753
2019-11-27,7.215945912532813,2.3441835008,4.922721176767188
2019-11-28,0.6991568367953125,-0.9557308416,-2.3210232072812502
2019-11-29,0.09956311423593767,-0.4511754240000002,-0.9808072932312496
2019-11-30,-0.6014719016546872,-0.3046827008000001,-0.5970329757328123
2019-12-01,-0.3974011548890616,-0.2080512000000001,-0.41848273125
2019-12-02,4.713201551912501,6.83525632,0.6767759174218748
2019-12-03,12.280991332682813,3.4642360320000005,0.4386064945703123
2019-12-04,13.29830701088125,-0.6750452736000001,3.4359195107359373
2019-12-05,3.635407533267186,1.0083675135999997,1.5130728729406246
2019-12-06,3.153766357431249,3.0073919487999996,-1.501162979396875
2019-12-07,-1.5730622680874997,-1.3547520000000002,-0.6228827499999996
2019-12-08,6.0103358349640645,-0.7202816000000005,-0.3921511124999999
2019-12-09,-0.43480089374999875,3.4946329599999997,-0.28160663625
2019-12-10,6.995497196171876,-0.19124838399999966,0.782881809484375
2019-12-11,2.463156399367188,10.1608476672,5.524868187501562
2019-12-12,1.6817804817984383,2.335696896000001,-1.0389621015453128
2019-12-13,0.9196591026171879,2.8286483455999996,-0.09146380322812475
2019-12-14,-0.8207855177937492,6.853766451199999,0.15708726030156273
2019-12-15,-0.5198961489296865,-2.9667286016000003,-0.7351952499999999
2019-12-16,3.633177512640626,0.502968319999999,0.5937351375000002
2019-12-17,4.300566849232813,2.573125632,0.41197480124999997
2019-12-18,2.1189603208390624,4.2573169663999995,-0.6277839717656251
2019-12-19,1.1959308139,4.7966642176,-0.3453021000765627
2019-12-20,3.355362258309375,0.3832057856000004,0.7607221675874999
2019-12-21,-0.7876126836390622,-1.9200977920000002,-0.4183001537484376
2019-12-22,0.5509829949281255,-1.11243776,-0.18746124249843749
2019-12-23,-0.4138600974999996,-0.7602087936,-0.1153215494828125
2019-12-24,-0.2931112708124992,-0.4986071040000001,4.925003509484375
2019-12-25,-0.23400908897187445,-0.4036594687999998,5.440819620001562
2019-12-26,-0.166197144226562,0.6840228864000004,0.3381357242671874
2019-12-27,-0.10482471863906219,0.5736897536000007,-1.9514572737499993
2019-12-28,-0.06823296963437482,-0.41044858879999957,-0.9481892167656245
2019-12-29,-0.04468910639374988,-0.1654080512,-0.6218221632328124
2019-12-30,-0.009568313015624975,-0.08160000000000005,4.5550664375
2019-12-31,2.9916011474640625,-0.05913600000000002,-0.8469131562500003
2020-01-01,-0.30000000000000027,-0.04596480000000003,-0.10692708757812497
2020-01-02,0.8649999999999999,-0.03735552000000002,-0.9384259047734378
2020-01-03,2.8145,1.9686855680000002,-0.5080265429265627
