,ionic-team/ionic-framework,flutter/flutter,NativeScript/NativeScript
2017-03-25,0,-0.7049852786874995,0
2017-03-26,0,0.164008944464064,0
2017-03-27,9,10.638281824631251,1
2017-03-28,7,9.816419223407813,11
2017-03-29,10,7.490153990851563,6
2017-03-30,1,12.583897903560938,6
2017-03-31,1,4.05581289985,3
2017-04-01,4,-2.363129483159374,0
2017-04-02,4,4.574217306109377,0
2017-04-03,0,2.402392163896877,6
2017-04-04,1,19.54724930874063,5
2017-04-05,7,17.91220961338125,1
2017-04-06,13,9.262016108162499,7
2017-04-07,8,5.6719804056562495,3
2017-04-08,2,8.146187445851563,0
2017-04-09,0,-0.8258664452515605,0
2017-04-10,1,4.063248824406252,2
2017-04-11,0,2.0029834989718776,2
2017-04-12,1,5.262057982778128,12
2017-04-13,6,8.090404109667189,6
2017-04-14,4,7.869402123792188,1
2017-04-15,0,1.8274949161421876,0
2017-04-16,0,-0.6261050834953119,0
2017-04-17,8,8.88482351857344,0
2017-04-18,12,15.262491044334375,5
2017-04-19,7,7.279740133971875,5
2017-04-20,3,9.521739811246874,7
2017-04-21,4,13.324698139592186,6
2017-04-22,0,-1.1746384530156244,0
2017-04-23,2,-0.007585348671873771,0
2017-04-24,8,8.467027601840627,9
2017-04-25,3,2.9047040560578146,8
2017-04-26,6,9.178276040875001,2
2017-04-27,13,20.734261321732813,5
2017-04-28,8,3.4210100534531245,6
2017-04-29,2,-2.61537065618125,0
2017-04-30,3,-0.5856970341062488,0
2017-05-01,15,7.835296893896878,11
2017-05-02,12,14.226945796021877,1
2017-05-03,13,19.2970957133125,6
2017-05-04,15,7.308302692898437,5
2017-05-05,5,15.861806298995312,3
2017-05-06,0,3.2290354380640625,0
2017-05-07,0,-2.769286776501561,0
2017-05-08,1,13.241640220734377,0
2017-05-09,4,20.169051165323438,5
2017-05-10,3,14.956618113926563,5
2017-05-11,2,11.80768932683125,1
2017-05-12,5,12.9866219847875,5
2017-05-13,0,-1.030329948942187,4
2017-05-14,0,-1.7082593267921848,3
2017-05-15,1,8.11575805099844,13
2017-05-16,0,7.611611553515628,13
2017-05-17,18,3.4181013338515642,10
2017-05-18,5,2.819762341876564,4
2017-05-19,19,16.18150816981719,5
2017-05-20,0,3.0927214369093754,0
