,lvgl/lvgl,ocornut/imgui,Immediate-Mode-UI/Nuklear
2018-06-09,3,-0.6498252499999998,0
2018-06-10,0,3.5850009625000006,3
2018-06-11,6,6.28817558625,0
2018-06-12,5,4.869247570953124,0
2018-06-13,1,2.761205545548437,0
2018-06-14,5,0.89001020595625,0
2018-06-15,3,0.14700890577343806,0
2018-06-16,1,1.3622265163609384,0
2018-06-17,1,-0.6346570775718742,0
2018-06-18,3,-0.41919320081249917,0
2018-06-19,14,-0.3296798287531243,0
2018-06-20,0,1.7556575941546881,0
2018-06-21,1,1.6437507277218752,2
2018-06-22,2,2.619850242575,0
2018-06-23,0,0.5044465894124998,0
2018-06-24,0,-0.3608604785671875,0
2018-06-25,0,3.779143794928125,0
2018-06-26,1,1.4509549750000001,0
2018-06-27,0,1.5024758325,0
2018-06-28,0,2.49907319396875,0
2018-06-29,0,2.3879725676468753,3
2018-06-30,0,1.34561165963125,0
2018-07-01,0,0.4185285793765626,0
2018-07-02,3,0.5511813374640628,0
2018-07-03,2,0.6008775804375004,0
2018-07-04,0,3.6224192838250007,0
2018-07-05,0,1.364902542646875,0
2018-07-06,2,2.44961299213125,2
2018-07-07,16,-0.6300301516546876,2
