,canonical/lxd,moby/moby,containerd/containerd
2016-04-08,12,23.141441932398436,-4.993922252800001
2016-04-09,3,2.033427850617187,-1.4641009664
2016-04-10,3,-2.5658873353437475,-0.7822145535999998
2016-04-11,3,4.046562961251565,0.49831393280000014
2016-04-12,0,10.319295208814063,-0.9577779200000003
2016-04-13,5,12.778904861785938,1.6051189759999998
2016-04-14,4,22.235110577549996,1.5600566271999996
2016-04-15,0,26.345057504825,-0.1951565824000001
2016-04-16,0,-10.012631062910941,-1.7458604032000002
2016-04-17,0,-11.736133156906249,2.5080448
2016-04-18,4,15.883033235925001,3.92857856
2016-04-19,2,14.516063962223436,-3.1395947520000007
2016-04-20,0,7.5207353394312495,0.38168545279999977
2016-04-21,1,11.239344331721874,3.150232576
2016-04-22,4,4.487104566868748,5.3599799296
2016-04-23,0,-3.9227610540671876,-6.379140505600001
2016-04-24,13,-5.266951194164061,-1.6063596544
2016-04-25,2,25.788279750175,-0.843024896
2016-04-26,6,5.506172854909373,15.4493758464
2016-04-27,6,4.022097894740625,-8.976611635200001
2016-04-28,8,9.240559592620311,0.23539322880000002
2016-04-29,4,12.519950025987498,-0.0010348544000002846
2016-04-30,0,-4.871117363117188,-2.889173504
2016-05-01,6,-2.539076747314061,-1.0036866048
2016-05-02,1,14.418499266342188,3.4402688
2016-05-03,2,7.740624409318748,-2.7929062400000007
2016-05-04,5,13.498153528003126,1.222819328
2016-05-05,2,6.731764505326563,-1.6594153472000004
2016-05-06,1,14.5111755829625,2.5473005568000002
2016-05-07,2,4.48589691796875,-2.0599192576000003
2016-05-08,0,-6.815021906712499,-0.5197270016
2016-05-09,6,11.565540619793751,7.73460224
2016-05-10,3,1.780207091024998,-4.975671808
2016-05-11,6,10.143504962829688,-1.0884031488
2016-05-12,0,22.582689733184374,0.48105369600000003
2016-05-13,0,-3.060292928634375,1.0754195456
2016-05-14,2,5.629350522670315,-1.5338050560000003
2016-05-15,0,-5.319302902084374,-0.4555478016000001
2016-05-16,0,7.252509176731251,-0.24900352000000003
2016-05-17,5,1.820883392789062,0.827229184
2016-05-18,1,8.656194883639063,4.2695322624
2016-05-19,3,6.271044538909374,-2.1664358400000006
2016-05-20,1,8.132126160310936,-1.292191232
2016-05-21,0,3.4967975696296882,-0.4627827712
2016-05-22,0,2.6449506292062495,-0.2638521343999999
2016-05-23,1,13.450609846946875,0.8354048000000001
2016-05-24,0,31.790676111617188,-0.7195494400000002
2016-05-25,6,37.511678979584374,1.788277248
2016-05-26,5,0.9423538806718739,0.6708707327999996
2016-05-27,4,13.97525452054063,-0.5264506880000002
2016-05-28,0,-11.78463967975781,-0.9833500672000001
2016-05-29,0,-3.539431466660936,-0.31595519999999994
2016-05-30,0,-0.4048034801984368,-0.18182143999999995
2016-05-31,10,21.455812217360936,0.876853248
2016-06-01,17,12.770069099204683,-0.6907113472000002
2016-06-02,13,20.022516028362496,-0.18328678400000004
2016-06-03,11,31.367171055554685,0.8933897216
2016-06-04,0,-4.620445333570313,-0.6609444864
2016-06-05,13,15.489512806690628,-0.1513500672
2016-06-06,3,33.59522678449531,0.9272448
2016-06-07,4,26.916969493246874,0.3534745599999999
2016-06-08,3,14.39605394918594,-0.7531883520000001
2016-06-09,4,11.890057406593751,4.7987427328
2016-06-10,8,16.32048556716719,-3.1025254400000004
2016-06-11,1,-3.2048364996640615,-0.666788352
2016-06-12,0,0.40973712606093926,-0.3281052672
2016-06-13,8,19.119632643324998,2.8023193600000003
2016-06-14,2,77.39721606098593,-1.9375057920000003
2016-06-15,1,17.921170733829683,0.5373815808
2016-06-16,11,35.26893415898594,1.1588707327999999
2016-06-17,0,18.181580224626565,0.5274982399999999
2016-06-18,0,-5.050565346489066,-1.6070543360000002
2016-06-19,0,-3.804392720140619,-0.43586559999999996
2016-06-20,1,9.108575709814062,-0.24082431999999995
2016-06-21,4,24.725230595529688,-0.16067225599999996
2016-06-22,10,4.239268644335937,1.8823619584
2016-06-23,5,11.82847448452656,-1.2697016320000003
2016-06-24,2,17.466736420151562,-0.2950336512
2016-06-25,0,-15.66649734892344,-0.14968483840000002
2016-06-26,0,-7.113004911507812,-0.08420413439999996
2016-06-27,3,19.50452285990469,1.954304
2016-06-28,5,11.331076938409373,-0.23351040000000012
2016-06-29,1,19.85967384429687,0.1341491199999999
2016-06-30,2,19.941843793321873,0.14731929599999993
2016-07-01,2,11.185355519234374,3.1397958656
2016-07-02,0,-1.6320263450249968,-2.6552960000000003
2016-07-03,0,10.775807211560942,-0.6259584
2016-07-04,0,-1.0412913069734344,0.6769459200000001
2016-07-05,11,12.9394484294,5.192390656
2016-07-06,3,4.583518774092187,-3.8684171264000007
2016-07-07,6,17.981756279149998,-0.8747886592
2016-07-08,8,10.850033901007812,-0.4401441792
2016-07-09,0,-10.81828913883125,-0.2743114751999999
2016-07-10,0,-7.176447663982811,-0.18785146880000006
2016-07-11,0,19.98351841090156,-0.11345664000000005
2016-07-12,4,33.208657153210936,-0.08789299200000006
2016-07-13,0,30.978760106849997,0.9294558207999999
2016-07-14,0,-0.35842797311718755,1.3489875967999998
2016-07-15,0,17.69032072509219,-0.3200000000000003
2016-07-16,0,-6.461144256639059,-0.8960000000000001
2016-07-17,0,-10.37838896361406,-0.26559999999999995
2016-07-18,0,18.60255157030469,-0.14604799999999996
2016-07-19,2,34.265164843878125,-0.09605119999999998
2016-07-20,9,24.473234226493748,-0.06928384000000003
2016-07-21,0,7.3907123324921855,-0.05294643200000003
2016-07-22,8,18.829960809000003,-0.04210821120000004
2016-07-23,0,-5.606637487401564,-0.027344486400000027
2016-07-24,0,6.619181110148439,-0.00850206720000001
2016-07-25,1,29.933788686426563,0.0
2016-07-26,9,36.30004434262969,0.0
2016-07-27,0,9.04173435796406,0.0
2016-07-28,2,2.895439069856252,0.0
2016-07-29,0,23.873999295306252,0.0
2016-07-30,0,-13.759109369076565,0.0
2016-07-31,0,-7.684766419329684,0.0
2016-08-01,3,22.27797352568125,0.0
2016-08-02,5,23.226202114424996,1.0
2016-08-03,8,16.547078415867183,0.3999999999999999
2016-08-04,7,4.24667917091875,-0.7200000000000001
2016-08-05,7,28.703409437714065,-0.176
2016-08-06,0,-13.631634719973441,-0.08959999999999996
2016-08-07,4,-12.349729228649995,-0.05644799999999997
2016-08-08,1,22.110492566562503,-0.03960320000000001
2016-08-09,0,6.5303203416046856,-0.029680640000000015
2016-08-10,0,24.395144001442187,1.9767342079999999
2016-08-11,5,24.62672868160937,-1.2188424192000002
2016-08-12,2,20.644838186245313,-0.2485020672
2016-08-13,0,-15.374830628289061,-0.11199999999999999
2016-08-14,0,-11.703910858349996,-0.06719999999999994
2016-08-15,7,17.413899239139063,0.954304
2016-08-16,3,35.24104381004844,-0.6335104000000001
2016-08-17,3,13.923745060937499,-0.14585088000000002
2016-08-18,2,7.042769838767185,-0.07668070400000002
2016-08-19,2,5.177177191231252,-0.050604134399999987
2016-08-20,2,-6.895196901917192,-0.022848000000000004
2016-08-21,0,-6.836378709387496,-0.01675520000000001
2016-08-22,0,15.65952989685469,-0.012925440000000009
2016-08-23,2,17.28303509012656,-0.01034035200000001
2016-08-24,4,5.208216145679685,-0.00850206720000001
2016-08-25,1,25.903372599278125,0.0
2016-08-26,3,22.882245625429686,7.0
2016-08-27,0,-13.428933806645311,-4.200000000000001
2016-08-28,0,-3.457235137745311,-0.84
2016-08-29,0,9.967837605092189,-0.39199999999999996
2016-08-30,10,48.80287142270937,0.7648000000000001
2016-08-31,3,22.969389846942185,-0.7599360000000002
2016-09-01,2,2.534855892185938,-0.23728640000000006
2016-09-02,2,-0.43692397976562347,-0.14647808000000007
2016-09-03,3,-9.805581069720313,-0.10598246400000003
2016-09-04,2,-6.334404037404687,-0.08236247040000007
2016-09-05,2,9.579123171995313,-0.01675520000000001
2016-09-06,0,17.915503863090624,-0.012925440000000009
2016-09-07,13,36.04107723888906,3.989659648
2016-09-08,14,15.194135239296873,-0.40850206720000015
2016-09-09,2,10.61539134913594,-0.6800000000000002
2016-09-10,0,-12.665071118332811,-1.064
2016-09-11,2,-9.921740909517185,-0.36639999999999984
2016-09-12,6,30.134329849790625,4.785408
2016-09-13,8,18.074228622053123,-3.1463168000000006
2016-09-14,9,15.208475555604686,0.29193983999999995
2016-09-15,44,3.5127187249499983,-0.9639674880000001
2016-09-16,37,11.40229740678125,3.6443855872
2016-09-17,14,8.029536735651561,-2.5975844864000006
2016-09-18,13,-5.076546297060936,-0.6058780672
2016-09-19,14,38.4188111000875,3.6885248
2016-09-20,5,24.06992929643906,6.39714304
2016-09-21,2,9.813489581604685,-5.026827776
2016-09-22,36,11.31317798681875,1.0186388479999997
2016-09-23,25,22.124207503223438,-2.6186038272000003
2016-09-24,0,-13.602394388793748,-0.8511534079999998
2016-09-25,0,-10.754902109660932,-0.5082610688
2016-09-26,8,35.928717438506254,-0.32614656000000003
2016-09-27,8,14.476487964906248,3.757010432
2016-09-28,5,-5.463830136610937,0.40973752319999956
2016-09-29,9,19.444916016257814,-2.4056352768000004
2016-09-30,3,3.7484859168171845,1.3764768768
2016-10-01,11,-6.64288562885625,-1.5279062016
2016-10-02,3,-3.959167940418748,-0.4321919999999999
2016-10-03,12,14.554546486857813,1.7524351999999999
2016-10-04,16,8.744137373348435,-0.36916736000000006
2016-10-05,5,12.202842489492188,0.034166271999999887
2016-10-06,7,6.1136647691156245,4.0694602752
2016-10-07,4,6.229654412724999,-3.2945570816000003
2016-10-08,0,-8.353102553760937,-0.7559767039999999
2016-10-09,4,-4.516993029514062,-0.38696253439999995
2016-10-10,1,21.45102162104375,-0.23345407999999987
2016-10-11,15,17.155215826759374,-0.16460134400000004
2016-10-12,6,9.581867616065624,-0.12404592640000009
2016-10-13,1,8.011561056718751,-0.08346961920000005
2016-10-14,15,16.476601448865626,-0.06020382720000006
2016-10-15,0,-3.818075799454686,-0.04251033600000005
2016-10-16,2,-6.285753060987497,0.0
2016-10-17,19,33.17526480927032,0.0
2016-10-18,13,27.630437285128124,0.0
2016-10-19,2,12.335693027759373,0.0
2016-10-20,6,22.793679432621875,0.0
2016-10-21,11,34.13993901731719,0.0
2016-10-22,3,-14.176789925342188,0.0
2016-10-23,0,-16.487679963173434,0.0
2016-10-24,12,11.639833437376565,0.0
2016-10-25,5,40.13735866894375,0.0
2016-10-26,12,2.8632551742499963,0.0
2016-10-27,14,5.777601116990624,0.0
2016-10-28,3,55.59375421666094,1.0
2016-10-29,3,-19.12578180340313,-0.6000000000000001
2016-10-30,0,-14.36336482149062,-0.12
2016-10-31,4,26.41580066672344,-0.055999999999999994
2016-11-01,0,8.787065014171873,-0.03359999999999997
2016-11-02,0,37.54100701603281,3.977152
2016-11-03,2,38.25684004275469,-2.4167552000000003
2016-11-04,3,42.02248635607187,0.50707456
2016-11-05,4,-22.2663712609625,-0.8343403520000001
2016-11-06,1,-15.178676734684366,-0.26290206719999987
2016-11-07,0,13.246933740907817,3.852608
2016-11-08,0,56.78863992747188,-2.5006208000000005
2016-11-09,8,94.0183448677125,-0.55454976
2016-11-10,1,57.61978245435312,-0.28211660800000005
2016-11-11,2,11.237361356693754,-0.18133370879999994
2016-11-12,1,-32.74881651204218,-0.10173235200000003
2016-11-13,0,-8.089882614465619,-0.07552286720000004
2016-11-14,2,13.871896214145316,-0.051701760000000034
2016-11-15,7,8.231067251679686,-0.04136140800000004
2016-11-16,6,14.79107120080625,1.9659917312
2016-11-17,21,25.498873474551555,-1.2000000000000002
2016-11-18,7,18.20630880094531,-0.24
2016-11-19,2,-13.811406908907816,-0.11199999999999999
2016-11-20,8,-8.42530998955312,-0.06719999999999994
2016-11-21,3,39.503231458175,-0.04569600000000001
2016-11-22,9,44.4615204400125,-0.03351040000000002
2016-11-23,12,10.31186207285156,-0.025850880000000017
2016-11-24,4,-8.133931073043748,-0.02068070400000002
2016-11-25,15,-1.4622408461281253,-0.01700413440000002
2016-11-26,5,-2.478311341609377,0.0
2016-11-27,5,-9.5641357541625,0.0
2016-11-28,7,42.95180789509844,2.0
2016-11-29,3,16.25074043534062,5.8
2016-11-30,0,28.386345403079687,0.5599999999999987
2016-12-01,6,-2.424390413989066,16.048
2016-12-02,2,20.44842603942344,-4.059200000000002
2016-12-03,1,-8.45793801945625,-6.360896
2016-12-04,0,-8.648122901660933,-3.7614464
2016-12-05,6,13.586705353926565,1.3266227200000005
2016-12-06,12,21.988335314004686,1.1337052159999996
2016-12-07,4,-0.5450974839515652,-2.5219497984000006
2016-12-08,3,18.716766291370313,4.1857821695999995
2016-12-09,3,8.445539480248435,3.5560432639999995
2016-12-10,0,-9.206795175715627,-6.067899392000001
2016-12-11,0,-2.388907760284374,-1.5684569088
2016-12-12,4,20.498823723628124,5.2047507456
2016-12-13,1,17.06052870447656,4.8946339839999995
2016-12-14,26,12.724153905098436,5.516891750399999
2016-12-15,33,7.390563029335937,6.128057139199999
2016-12-16,8,15.689818269792188,2.680452300799999
2016-12-17,0,-8.226338822590627,-11.445223219200003
2016-12-18,1,-2.15406819766406,-2.2973797375999996
2016-12-19,0,25.79722846324375,-2.39052544
2016-12-20,12,7.8353449254328105,-0.31255347199999983
2016-12-21,10,17.9181919240125,-1.5263808512000006
2016-12-22,3,11.416444362328125,-0.7826572288000004
2016-12-23,15,-14.232252168628126,-0.5169342464000004
2016-12-24,0,-0.504851097323435,-0.3226511360000002
2016-12-25,0,-3.722489396109375,-0.15480238080000014
2016-12-26,0,7.3497138150125005,-0.027095552000000016
2016-12-27,0,27.46202742785625,0.9785724928
2016-12-28,0,5.430762054474997,-0.6103403520000001
2016-12-29,0,20.755249169145312,-0.12850206720000001
2016-12-30,0,-4.826872240387502,-0.055999999999999994
2016-12-31,3,-4.403921394049998,-0.03359999999999997
2017-01-01,0,-5.294619618090623,-0.022848000000000004
2017-01-02,0,6.962283580825,-0.01675520000000001
2017-01-03,0,26.020591447865623,0.98707456
2017-01-04,3,16.27341885367656,0.38965964799999986
2017-01-05,0,11.887720180289062,0.2714979327999999
2017-01-06,0,5.101294395828125,-0.776
2017-01-07,5,-6.085207388604687,-0.20959999999999995
2017-01-08,0,-5.5541059936546855,-0.11244799999999996
2017-01-09,1,26.089995339571875,1.9267968
2017-01-10,0,2.521099913596874,2.7474713599999996
2017-01-11,17,5.901723387940624,5.319979008
2017-01-12,1,23.085452969098437,15.576232140799998
2017-01-13,2,7.310353987843749,-6.870042419200001
2017-01-14,5,5.038022003651562,-4.356598067200001
2017-01-15,3,-6.480951203265622,-4.209702399999999
2017-01-16,0,-1.1561098529265603,-0.7332556799999992
2017-01-17,0,23.95737778130156,3.310567936
2017-01-18,2,0.3588270795499984,5.105635737599999
2017-01-19,3,10.655594308259374,7.3700042751999995
2017-01-20,1,12.276960921260937,-3.2195076096000026
2017-01-21,0,-13.017953161775,-6.864550195200001
2017-01-22,2,-4.143888552901561,-2.1479307264
2017-01-23,5,16.50475119423281,5.8097603584
2017-01-24,13,27.79572969199375,1.0191636479999993
2017-01-25,3,0.521151942635937,-3.011041587200001
2017-01-26,2,22.384971706314065,17.254183936
2017-01-27,4,19.0370935926625,1.877038387199999
2017-01-28,2,-11.844992355264061,-11.064947404800002
2017-01-29,0,-2.093063827587498,-3.9010888703999997
2017-01-30,3,16.755202905218752,1.1312947200000005
2017-01-31,1,6.452333192706249,-3.000405504
2017-02-01,2,33.95026034678281,0.7811685375999997
2017-02-02,1,17.001887247135937,4.0276220928
2017-02-03,5,0.13734276199375017,12.6247520256
2017-02-04,5,1.554394570787501,-10.438616064000001
2017-02-05,0,-11.118019266242186,-3.23133696
2017-02-06,0,17.447073555228126,3.6334256128
2017-02-07,0,25.438907648746873,6.171180544
2017-02-08,4,5.204163045632811,-4.1739042816000005
2017-02-09,6,3.8814805486078114,-1.6859197440000004
2017-02-10,0,6.573301333462499,11.3964660736
2017-02-11,3,4.178362746323437,-6.497963827200001
2017-02-12,0,3.454884440328126,-4.1599314944
2017-02-13,1,16.45707067276094,-1.5204252671999998
2017-02-14,35,7.2656442643937496,1.0846822400000002
2017-02-15,39,12.874078248335938,8.161127424
2017-02-16,29,5.573678610293751,-2.685009408000001
2017-02-17,3,13.101312489598438,3.0105913343999995
2017-02-18,1,-5.3399650279859365,-2.5077453824000013
2017-02-19,2,-3.742865093421873,-2.3957459968
2017-02-20,10,1.6622102198078128,5.226103398399999
2017-02-21,18,8.860042275085936,19.992005119999998
2017-02-22,40,5.105141423135937,-1.373691904000001
2017-02-23,43,12.393548536204687,-11.783539814400001
2017-02-24,24,6.3650960406343735,5.67482624
2017-02-25,10,-10.0428457893125,-1.1218582527999992
2017-02-26,10,-0.8916295999437489,-6.7519473664000005
2017-02-27,27,9.768383716560937,6.6784753664
2017-02-28,19,24.2194728647125,2.1938034687999997
2017-03-01,15,4.356177617654687,3.5276599295999995
2017-03-02,17,15.417863942306251,-3.8920704000000015
2017-03-03,14,7.043491508912499,0.4891878399999996
2017-03-04,6,-8.050900312904687,-5.5264156672
2017-03-05,36,-4.08376944495781,-1.883431936
2017-03-06,8,22.8899153129375,6.9180317696
2017-03-07,14,2.210965663599998,-0.5095393280000007
2017-03-08,18,20.31652291625625,0.5073743871999987
2017-03-09,4,7.975135137267186,-1.4034208768000003
2017-03-10,7,10.087307664135938,7.8284228608
2017-03-11,1,-6.2058167618656235,-7.695336448000001
2017-03-12,9,-3.488869602968748,-1.9552940032
2017-03-13,2,25.662617956771875,1.98178048
2017-03-14,2,16.43179098336406,0.5307299839999997
2017-03-15,6,10.6942899572625,9.3540609024
2017-03-16,4,27.118156601771876,-2.0452956160000006
2017-03-17,3,-9.904574749578124,0.47548876799999995
2017-03-18,1,-9.026027805481247,-3.300594073600001
2017-03-19,0,-4.648161990464061,-2.8715323392
2017-03-20,20,13.250922388542188,-1.14081792
2017-03-21,0,7.406631859835935,7.2784522240000005
2017-03-22,8,24.92715393108125,26.6835482624
2017-03-23,1,9.525540594609373,-19.533370265600002
2017-03-24,17,12.681845576790625,3.8368700415999992
2017-03-25,1,-11.910932182184375,-7.7197053952
2017-03-26,0,3.1838957586250025,-2.4656771071999994
2017-03-27,5,10.889885496254688,-1.4197817344000003
2017-03-28,5,34.659594550504686,0.035182080000000004
2017-03-29,3,12.154050569810934,0.6812759039999996
2017-03-30,0,10.424433506995314,3.1173699583999994
2017-03-31,4,4.123463388960936,2.3052645375999994
2017-04-01,17,-9.537715242242186,-3.447165235200001
2017-04-02,0,-2.0186974563328093,-1.7665666048
2017-04-03,2,9.456401112129686,7.3135488
2017-04-04,0,24.166061279642186,10.78172416
2017-04-05,8,3.561485507873435,0.14934476799999885
2017-04-06,0,9.165627657289061,-5.185189171200001
2017-04-07,0,23.11105480909531,1.9521862656
2017-04-08,0,-8.082768278846874,-6.133861888
2017-04-09,0,-7.455686840467184,-1.9945623551999998
2017-04-10,11,42.27186318772657,9.8422832128
2017-04-11,3,29.897932727354686,-3.400429056000002
2017-04-12,2,10.902014928760934,3.6774011903999995
2017-04-13,4,-5.667134490962496,4.685234892799999
2017-04-14,2,-5.541985487767185,-1.3789622272000006
2017-04-15,11,-4.833109695934375,-3.4601187328000007
2017-04-16,0,-1.2888446610218747,-3.8600136704
2017-04-17,5,1.8820244543578122,0.4864153600000005
2017-04-18,8,1.8615686500359354,-1.154015232
2017-04-19,5,-2.0072638649234404,6.4766691328
2017-04-20,10,3.8607585128109356,1.5232586751999992
2017-04-21,21,0.6597083098499992,3.3942959103999986
2017-04-22,0,-0.29479607938281305,-0.9719775232000005
2017-04-23,3,-0.39353444843906216,-5.4876939264
2017-04-24,6,13.24015552699375,5.2899037184
2017-04-25,1,6.613548630229687,3.834016255999999
2017-04-26,11,15.333073198764062,-3.8952664064
2017-04-27,17,20.331696558326563,4.2584122368
2017-04-28,28,13.767064640445312,0.7435408383999995
2017-04-29,1,-8.91981920218906,-6.020466278400001
2017-04-30,1,-7.964311217709373,-1.8502791168
2017-05-01,2,5.301848104271876,0.9783687168000001
2017-05-02,11,10.673103758301561,0.14303897599999993
2017-05-03,3,5.3075229228218745,8.0746684416
2017-05-04,16,1.548225109129687,9.3197704192
2017-05-05,6,21.713487702159377,-7.177907097600002
2017-05-06,0,-11.493925118406253,1.8667049983999995
2017-05-07,4,-5.68646361611406,-6.050720870400001
2017-05-08,3,10.698527033835939,8.11055872
2017-05-09,19,29.47161210359375,-2.106051584000001
2017-05-10,5,20.92400147515625,10.038385561599998
2017-05-11,1,18.53936994032344,3.285828505599998
2017-05-12,2,-4.8012517541656266,7.764545535999998
2017-05-13,0,2.865350307718751,-14.584352563200003
2017-05-14,0,-3.158844275517188,-2.9561827327999994
2017-05-15,3,30.68850745426719,6.2503351296
2017-05-16,9,13.285612672781248,10.10236928
2017-05-17,8,6.2001348924281245,-4.335288832000002
2017-05-18,1,15.851552493071875,0.9254794239999988
2017-05-19,0,8.069138453804687,2.844872704
2017-05-20,1,-12.639887537351562,-9.237082828800002
2017-05-21,0,-7.659191951010936,-2.8064775168
2017-05-22,0,2.2003722661328133,12.487308288
2017-05-23,3,5.559072440278123,5.569428684799998
2017-05-24,10,3.4732275972015607,13.562167091199997
2017-05-25,3,2.892312818656249,-8.111894118400002
2017-05-26,14,-3.5683914053390637,10.386340454399999
2017-05-27,1,0.7776315868921868,-7.214134476800002
2017-05-28,1,-1.800850154867188,-9.9908155392
2017-05-29,1,2.4802967535359377,-3.59548416
