,cfengine/core,saltstack/salt,ansible/ansible
2016-06-07,0,2.5673958399999997,14
2016-06-08,8,20.477913804800004,8
2016-06-09,0,16.503973273600007,9
2016-06-10,11,-2.9825915903999984,9
2016-06-11,1,-17.2622138368,0
2016-06-12,0,-8.772338688000001,0
2016-06-13,4,43.551798272,11
2016-06-14,1,33.99832739840001,20
2016-06-15,0,7.085385216000006,18
2016-06-16,2,-3.2212688895999975,7
2016-06-17,0,8.2284024832,15
2016-06-18,0,-20.8343806976,4
2016-06-19,0,-12.840452403200002,1
2016-06-20,0,26.3462158336,11
2016-06-21,0,27.9109542912,4
2016-06-22,0,15.901525708800001,10
2016-06-23,6,6.146849382400006,14
2016-06-24,6,16.1448380416,9
2016-06-25,0,-16.137537126399998,1
2016-06-26,0,-15.956254822400002,0
2016-06-27,1,20.598601932799998,9
2016-06-28,4,28.605903872,15
2016-06-29,5,4.716229324800004,8
2016-06-30,0,16.075228774400003,8
2016-07-01,1,-11.541803110399997,10
2016-07-02,0,-12.304805683200001,5
2016-07-03,0,-9.800762060800002,3
2016-07-04,6,-2.656745164800002,4
2016-07-05,3,31.797051392,21
2016-07-06,4,112.7209105408,21
2016-07-07,1,-10.248286924799991,19
2016-07-08,9,-0.14965626879999405,10
2016-07-09,0,-26.277846323199995,10
2016-07-10,0,-15.082510643200006,3
2016-07-11,2,29.065945292799995,9
2016-07-12,5,13.552594943999999,7
2016-07-13,4,23.723376025600004,2
2016-07-14,2,14.882435686400008,10
2016-07-15,3,10.354676531200003,12
2016-07-16,0,-4.5676122112,0
2016-07-17,0,-10.675955507200001,0
2016-07-18,1,48.439190835199994,3
2016-07-19,0,9.798275686400004,1
2016-07-20,2,71.62486374400001,5
2016-07-21,0,-4.84966184959999,7
2016-07-22,5,15.132260044800006,3
2016-07-23,0,-35.6994055168,8
2016-07-24,0,-0.12919490560000568,4
2016-07-25,0,28.963024896,8
2016-07-26,5,40.5557423104,6
2016-07-27,4,33.028426956800004,1
2016-07-28,0,5.033615564800009,4
2016-07-29,0,-1.201003110400002,7
2016-07-30,1,-18.100992511999998,1
2016-07-31,0,-14.539675340800002,1
2016-08-01,0,52.596750336,3
2016-08-02,0,63.194953216,4
2016-08-03,0,-21.15517163519999,2
2016-08-04,0,-9.004661452799994,21
2016-08-05,2,17.898277375999996,8
2016-08-06,0,20.4699382784,2
2016-08-07,0,-24.011640115199995,0
2016-08-08,4,15.233337343999999,20
2016-08-09,0,47.6753091584,9
2016-08-10,0,18.502311526400007,7
2016-08-11,0,14.403647180800007,12
2016-08-12,0,-6.782579814399995,10
2016-08-13,1,-27.822903808,2
2016-08-14,0,-11.487458611200003,0
2016-08-15,0,24.600219443199997,13
2016-08-16,0,38.348207104,10
2016-08-17,0,33.187663564800005,11
2016-08-18,0,9.605724262400003,12
2016-08-19,1,-13.007806259199995,12
2016-08-20,0,16.3450923008,17
2016-08-21,0,-9.5594902528,2
2016-08-22,0,52.5207043072,8
2016-08-23,0,35.928873369600005,23
2016-08-24,0,-9.79472025599999,28
2016-08-25,0,-9.115596083199996,22
2016-08-26,0,3.8356754431999995,22
2016-08-27,0,-19.1692393472,4
2016-08-28,0,-11.631808409600003,0
2016-08-29,0,84.837678592,12
2016-08-30,0,15.388706713600001,12
2016-08-31,0,16.644789350400004,40
2016-09-01,0,14.658746368000003,13
2016-09-02,2,2.861663027199995,11
2016-09-03,0,-8.098338611199999,8
2016-09-04,0,-21.5309750272,8
2016-09-05,0,-11.698075648000003,3
2016-09-06,0,44.232508518399996,22
2016-09-07,1,11.428505292800004,22
2016-09-08,0,59.052373196800005,12
2016-09-09,6,-11.634944716799993,23
2016-09-10,0,-19.580617830399998,4
2016-09-11,0,-7.24210944,4
2016-09-12,7,32.6989431808,40
2016-09-13,1,10.2064838656,19
2016-09-14,11,22.826369638400003,18
2016-09-15,2,23.50698209280001,17
2016-09-16,6,-4.225183743999999,18
2016-09-17,0,-12.153551052799997,12
2016-09-18,0,-9.269820723199999,0
2016-09-19,0,44.8398047232,26
2016-09-20,3,11.165034291200001,24
2016-09-21,2,16.786079846400003,11
2016-09-22,5,12.085918310400004,14
2016-09-23,8,12.5350227968,21
2016-09-24,0,-24.444368896,3
2016-09-25,2,-10.604863180800002,1
2016-09-26,7,22.003087359999995,4
2016-09-27,3,32.9171785728,11
2016-09-28,1,42.7711676416,19
2016-09-29,22,23.92825098240001,9
2016-09-30,1,1.1573158912000068,20
2016-10-01,0,-23.292271718400002,2
2016-10-02,0,-17.835149414400004,8
2016-10-03,3,14.261658419199996,20
2016-10-04,17,4.706237439999999,8
2016-10-05,3,22.7472132096,8
2016-10-06,26,2.7971547136000083,9
2016-10-07,22,15.3045799936,3
2016-10-08,0,-13.251130367999998,2
2016-10-09,0,-9.3773138944,2
2016-10-10,6,14.742288691199999,4
2016-10-11,9,15.9344850944,4
2016-10-12,0,23.756679987200002,5
2016-10-13,0,8.726772121600003,110
2016-10-14,0,7.226449715200001,11
2016-10-15,0,-19.476449894399998,8
2016-10-16,0,-8.096526233600002,1
2016-10-17,0,34.384353075199996,11
2016-10-18,1,20.355399168,10
2016-10-19,0,5.567022284800004,11
2016-10-20,0,36.2724472832,11
2016-10-21,3,23.45095208960001,16
2016-10-22,3,-21.898149683199996,3
2016-10-23,0,-11.225360076800001,10
2016-10-24,0,50.8692084736,19
2016-10-25,0,38.727274905600005,14
2016-10-26,5,-13.964042649599989,11
2016-10-27,0,16.286156902400002,14
2016-10-28,5,-3.7851045887999994,11
2016-10-29,1,-15.522503475199997,5
2016-10-30,0,5.767486054399999,7
2016-10-31,3,31.2814163968,14
2016-11-01,0,9.500071628800004,18
2016-11-02,0,40.753006592000006,9
2016-11-03,0,9.0458541056,17
2016-11-04,0,41.7134947328,13
2016-11-05,0,-32.24962099199999,0
2016-11-06,0,6.601769369599996,4
2016-11-07,0,22.308297728,22
2016-11-08,0,4.8849357823999995,19
2016-11-09,0,-3.331610419199997,3
2016-11-10,0,17.890715545600003,13
2016-11-11,4,34.1498070016,16
2016-11-12,0,-26.919202918399996,0
2016-11-13,0,-11.982343372799999,1
2016-11-14,4,2.2664610815999993,9
2016-11-15,3,20.381084672,7
2016-11-16,2,15.331101798399999,6
2016-11-17,1,-5.047257804799997,15
2016-11-18,0,5.160391168,29
2016-11-19,1,-12.936506572799999,8
2016-11-20,0,-6.3260527616,2
2016-11-21,33,42.794549247999996,13
2016-11-22,1,3.561466982400006,11
2016-11-23,4,15.520711680000002,10
2016-11-24,0,-4.437211443199999,5
2016-11-25,0,-12.4857975808,1
2016-11-26,0,-4.297012326400001,1
2016-11-27,0,1.5808052223999969,2
2016-11-28,5,54.1300563968,16
2016-11-29,5,17.01372252160001,15
2016-11-30,10,15.163570892800006,8
2016-12-01,2,0.08931696640000553,12
2016-12-02,6,11.418195456,11
2016-12-03,0,-20.6561352704,0
2016-12-04,6,-6.580216627200004,4
2016-12-05,0,19.960037888,12
2016-12-06,0,7.789127884800003,6
2016-12-07,0,21.4363940864,1
2016-12-08,0,8.998567219200005,5956
2016-12-09,1,22.170831052800004,32
2016-12-10,0,-20.613017907199996,22
2016-12-11,0,-13.062429696,7
2016-12-12,0,14.018833100799998,13
2016-12-13,0,5.843961139200001,26
2016-12-14,0,1.3863587840000005,19
2016-12-15,9,45.9621829632,32
2016-12-16,6,20.255365632000007,9
2016-12-17,0,-28.850847334399997,3
2016-12-18,0,3.953792,0
2016-12-19,3,31.8582088704,25
2016-12-20,0,14.503785779200001,15
2016-12-21,0,-4.422231449599998,12
2016-12-22,0,26.958418432000002,20
2016-12-23,0,-20.4861959168,8
2016-12-24,0,-13.229784371200001,1
2016-12-25,0,-7.920105984000003,0
2016-12-26,0,-3.8129611776000036,3
2016-12-27,0,17.0567117824,2
2016-12-28,0,11.894817587200002,0
2016-12-29,1,5.6380221440000025,5
2016-12-30,1,3.4120792064000014,16
2016-12-31,0,-10.493567385599999,1
2017-01-01,0,6.0256623615999985,0
2017-01-02,0,-5.2615315456000005,4
2017-01-03,3,7.927381299199999,29
2017-01-04,1,35.8204365824,29
2017-01-05,1,35.6858138624,50
2017-01-06,1,48.63528007680001,33
2017-01-07,0,-41.71256576,4
2017-01-08,0,-16.2849924096,10
2017-01-09,0,6.573813862399996,33
2017-01-10,1,18.094092902399996,31
2017-01-11,4,-10.080433766399999,30
2017-01-12,0,-0.06839408639999967,13
2017-01-13,0,4.5691680768000005,32
2017-01-14,0,-7.1299987456,5
2017-01-15,0,24.6154667008,0
2017-01-16,0,-1.2113543167999978,29
2017-01-17,0,44.796328448,24
2017-01-18,0,20.549276979200005,33
2017-01-19,0,-13.001962188799997,33
2017-01-20,2,3.3837390847999984,21
2017-01-21,0,-17.0192244736,1
2017-01-22,0,-7.0865189888000035,1
2017-01-23,4,24.363717631999997,8
2017-01-24,3,16.0624205824,21
2017-01-25,0,60.905076224,33
2017-01-26,2,-1.7467667455999916,25
2017-01-27,1,9.906623692800004,34
2017-01-28,0,-24.7806032896,8
2017-01-29,0,-14.299331481600005,3
2017-01-30,0,36.5411054592,27
2017-01-31,0,53.9502009344,32
2017-02-01,0,3.75505848320001,25
2017-02-02,2,1.3552603136000059,27
2017-02-03,1,19.281601331200005,14
2017-02-04,0,-24.0514788352,8
2017-02-05,0,-15.014149120000003,0
2017-02-06,0,33.695162572799994,22
2017-02-07,1,28.454625280000002,29
2017-02-08,1,6.233054208000006,31
2017-02-09,0,46.8757175296,30
2017-02-10,0,-22.01416345599999,32
2017-02-11,0,-17.322988544000005,8
2017-02-12,0,-6.950935142400002,7
2017-02-13,0,60.26377308159999,26
2017-02-14,3,16.1749110784,51
2017-02-15,6,4.3710670848000035,33
2017-02-16,4,24.918260633600003,28
2017-02-17,0,25.6060220416,44
2017-02-18,0,-34.39101952,23
2017-02-19,0,0.8177279999999989,6
2017-02-20,0,-14.2877275136,25
2017-02-21,2,20.570609561599998,31
2017-02-22,0,45.7799358464,27
2017-02-23,5,60.896127078400006,28
2017-02-24,8,46.32839956480001,47
2017-02-25,0,-46.55155865599999,13
2017-02-26,0,-5.7054235648,10
2017-02-27,2,5.357314047999999,38
2017-02-28,15,39.632591052799995,21
2017-03-01,0,28.124404428800005,46
2017-03-02,1,22.365590630400007,54
2017-03-03,2,-2.2568439807999923,23
2017-03-04,0,-23.794527948799995,3
2017-03-05,0,-11.168701030400001,9
2017-03-06,0,27.701773414399998,19
2017-03-07,1,8.725557862400002,20
2017-03-08,2,20.396638924800005,26
2017-03-09,5,33.894676172800004,9
2017-03-10,0,8.674758451200006,10
2017-03-11,0,-21.086434816,4
2017-03-12,0,-15.788434329600001,8
2017-03-13,0,15.893026918399997,18
2017-03-14,0,62.136918015999996,11
2017-03-15,0,20.63999477760001,34
2017-03-16,0,2.732139520000004,24
2017-03-17,0,25.170773299200008,9
2017-03-18,0,-34.798326579199994,5
2017-03-19,0,-16.9523014656,1
2017-03-20,0,81.0967822336,13
2017-03-21,0,31.69437767680001,17
2017-03-22,0,37.850078617600005,12
2017-03-23,0,15.70952427520001,26
2017-03-24,0,6.857950822399999,29
2017-03-25,0,-38.5781371904,7
2017-03-26,0,-17.895051059200004,1
2017-03-27,0,47.298036940799996,15
2017-03-28,0,71.2485537792,22
2017-03-29,2,-28.45653493759999,22
2017-03-30,0,24.5814367232,19
2017-03-31,0,22.559837184000003,15
2017-04-01,0,35.2018777088,0
2017-04-02,0,-40.62298798079999,0
2017-04-03,1,21.612904448,19
2017-04-04,0,73.1915250688,32
