,ruby/ruby,php/php-src,python/cpython
2012-03-05,20.0,19,41
2012-03-06,9.999999999999998,19,19
2012-03-07,3.899999999999998,5,13
2012-03-08,7.289999999999998,16,17
2012-03-09,4.07475,2,11
2012-03-10,2.253715000000001,3,11
2012-03-11,14.49288375,31,6
2012-03-12,8.386518925,11,41
2012-03-13,10.3935115596875,3,46
2012-03-14,16.101832403093752,6,57
2012-03-15,18.469421550225,3,45
2012-03-16,21.83362634014375,2,39
2012-03-17,-4.965363285917189,9,52
2012-03-18,8.189947105221878,6,14
2012-03-19,1.9183815103562525,26,8
2012-03-20,-0.5207228724968709,24,9
2012-03-21,1.1253445491515652,36,20
2012-03-22,15.36295582723594,37,27
2012-03-23,4.1688860629734386,17,19
2012-03-24,2.749258218303126,41,8
2012-03-25,-0.7999318871843746,17,22
2012-03-26,11.888843300578127,3,21
2012-03-27,9.891975377026563,27,8
2012-03-28,4.652204060039063,43,8
2012-03-29,8.96202418213125,28,13
2012-03-30,4.626946934876563,13,12
2012-03-31,10.869643072029689,6,37
2012-04-01,6.4446281084203125,10,22
2012-04-02,2.6216704730546883,18,20
2012-04-03,9.044532885760939,19,18
2012-04-04,3.5906273995953137,23,8
2012-04-05,-0.014909417790623714,0,27
2012-04-06,4.555331302826564,4,15
2012-04-07,6.409087017245314,3,10
2012-04-08,7.222907384295313,2,15
2012-04-09,3.0354239811421877,4,27
2012-04-10,18.386357528348437,49,33
2012-04-11,8.016367591648436,4,20
2012-04-12,4.291646776510937,8,15
2012-04-13,6.745248731253125,9,21
2012-04-14,2.6962509843343767,2,16
2012-04-15,0.053284551909376754,0,28
2012-04-16,12.524563881321876,33,30
2012-04-17,13.57863294959844,5,17
2012-04-18,15.017111480757812,20,29
2012-04-19,6.489748769859374,21,12
2012-04-20,-0.9125273977546873,9,21
2012-04-21,3.0540662088578143,7,9
2012-04-22,6.16532019459844,13,24
2012-04-23,16.994238663789066,6,32
2012-04-24,12.829838047709375,14,35
2012-04-25,0.5794703987468748,3,16
2012-04-26,4.648743987643751,8,9
2012-04-27,0.8076185691968769,0,19
2012-04-28,4.370292017359377,4,6
2012-04-29,0.32151492235000156,8,58
2012-04-30,10.695482304445314,32,21
2012-05-01,6.885059292415626,8,33
2012-05-02,5.881494671067188,10,13
2012-05-03,11.0251776961125,16,20
2012-05-04,3.5904897349968747,7,26
2012-05-05,0.027253390701563074,8,9
2012-05-06,4.586411271798439,15,35
2012-05-07,29.420341291253127,14,18
2012-05-08,11.902750422490623,25,11
2012-05-09,1.249217719928124,12,11
2012-05-10,6.364965196801562,11,17
2012-05-11,9.397296908009377,10,11
2012-05-12,-0.8454736785609351,3,15
2012-05-13,7.098205193753127,21,18
2012-05-14,1.7727493830843768,3,22
2012-05-15,8.154679228800003,16,37
2012-05-16,3.7413899693859385,22,37
2012-05-17,13.177793378096876,12,10
2012-05-18,16.429741790179687,5,25
2012-05-19,6.651853065989062,10,18
2012-05-20,8.1599433272875,8,30
2012-05-21,10.2229545677875,17,10
2012-05-22,2.981889287614064,9,10
2012-05-23,1.5953858447000018,41,7
2012-05-24,13.013162915296878,35,7
2012-05-25,6.166785085800002,18,23
2012-05-26,14.414007414664063,22,24
2012-05-27,8.739751350410938,9,18
2012-05-28,1.9916654052187508,12,23
2012-05-29,4.711800575401563,20,28
2012-05-30,7.828286816439064,19,9
2012-05-31,6.647035326471877,7,24
2012-06-01,1.6530689158718763,17,17
2012-06-02,10.126144158570314,1,17
2012-06-03,17.606872338410938,18,27
2012-06-04,14.593667181951563,6,24
2012-06-05,15.372395455740625,2,7
2012-06-06,9.069215471210937,3,6
2012-06-07,0.41838258584218835,45,8
2012-06-08,20.4068177225,14,10
2012-06-09,15.956583470114063,5,4
2012-06-10,24.66896393366875,8,8
2012-06-11,2.5104149892562493,13,11
2012-06-12,4.063202423750002,12,5
2012-06-13,27.699721355806254,4,6
2012-06-14,9.759385160114064,4,8
2012-06-15,13.578460651220315,2,25
2012-06-16,1.4900271029968755,1,16
2012-06-17,3.5814753401109414,3,28
2012-06-18,0.06793945182812822,9,13
2012-06-19,17.783438564832817,17,7
2012-06-20,8.566351404337501,5,12
2012-06-21,8.806031807478126,0,26
2012-06-22,15.832647518651562,18,38
2012-06-23,11.299491062679689,10,66
2012-06-24,2.4069838650093756,3,95
2012-06-25,3.328256354925001,19,27
2012-06-26,3.649196518201565,7,26
2012-06-27,11.83521292707969,21,16
2012-06-28,2.1272743505937513,5,14
2012-06-29,-0.14549190286874847,24,23
2012-06-30,0.42736280352187683,4,34
2012-07-01,6.7328873540828145,15,14
2012-07-02,6.395126081367189,5,9
2012-07-03,15.302457904190625,3,20
2012-07-04,7.309516696690624,4,3
2012-07-05,14.543324496315625,8,5
2012-07-06,-0.14267091808125087,0,7
2012-07-07,3.9811891187890636,6,26
2012-07-08,-1.9300897511031236,7,33
2012-07-09,9.726222008303127,11,29
2012-07-10,6.929077464337501,6,8
2012-07-11,10.868131433446877,9,11
2012-07-12,5.418257002982813,7,8
2012-07-13,-0.22769051037499954,5,21
2012-07-14,13.46820564034219,18,9
2012-07-15,-2.459051823201562,23,23
2012-07-16,17.602300363534376,0,21
2012-07-17,6.126040128078125,10,17
2012-07-18,31.474812653714064,21,13
2012-07-19,11.096697412973436,0,12
2012-07-20,5.8155633329078125,11,23
2012-07-21,4.5660863599312504,11,20
2012-07-22,4.036023612193753,16,14
2012-07-23,8.32120937071094,6,21
2012-07-24,15.163357361453127,16,9
2012-07-25,10.345561612176564,2,13
2012-07-26,-1.5071030803546868,11,6
2012-07-27,3.662008193028127,3,8
2012-07-28,5.950842321768752,6,11
2012-07-29,4.910650459265627,11,16
2012-07-30,8.008924604853126,7,20
2012-07-31,3.7527933815765633,6,15
2012-08-01,2.0422467153234387,12,16
2012-08-02,9.385133304634376,22,11
2012-08-03,11.920978910965626,0,19
2012-08-04,4.450766259334375,5,17
2012-08-05,7.8409338819093755,3,24
2012-08-06,11.670167451103126,25,9
2012-08-07,5.210255424592188,6,4
2012-08-08,5.584172674046876,2,6
2012-08-09,8.726592548971876,6,16
2012-08-10,0.4752648116843763,6,8
2012-08-11,2.1504457411359392,3,20
2012-08-12,0.37749873588750193,10,27
2012-08-13,1.7631955545921896,14,16
2012-08-14,9.844737672421877,32,25
2012-08-15,7.149337602871876,3,26
2012-08-16,4.1084539793375,16,8
2012-08-17,7.328907597790625,9,12
2012-08-18,3.106071123057813,5,22
2012-08-19,-1.5643899896703117,25,13
2012-08-20,13.018678987575,19,29
2012-08-21,19.88884558463125,20,12
2012-08-22,16.61237340797031,23,7
2012-08-23,18.166893764964062,19,12
2012-08-24,4.685072120332811,15,38
2012-08-25,1.6678140863937512,8,14
2012-08-26,0.3924820870984398,27,1
2012-08-27,5.954719714820316,2,7
2012-08-28,4.740711050281253,3,19
2012-08-29,5.766611728153127,12,10
2012-08-30,2.775768303896877,8,8
2012-08-31,12.182716484187502,6,10
2012-09-01,4.507584408318751,9,15
2012-09-02,1.9873743233484382,13,13
2012-09-03,9.402170640773438,10,10
2012-09-04,3.8659462145171886,2,0
2012-09-05,13.131999356103126,17,7
2012-09-06,1.3459576218734375,3,12
2012-09-07,-0.900232720365624,0,8
2012-09-08,3.684986181351564,3,19
2012-09-09,13.560642950887502,2,21
2012-09-10,0.624030796435938,9,54
2012-09-11,0.39453128168437557,8,20
