,jquery/jquery,angular/angular,facebook/react
2015-06-08,0,11.99866465724844,15
2015-06-09,0,21.110958143593752,7
2015-06-10,0,13.751540495125,11
2015-06-11,1,18.762972848501562,13
2015-06-12,0,23.3343910075,8
2015-06-13,7,0.5717071150718747,5
2015-06-14,0,2.3600951570718767,1
2015-06-15,0,13.069094934412503,11
2015-06-16,6,17.364244580245316,13
2015-06-17,2,9.584119732121877,16
2015-06-18,0,6.980831041106251,11
2015-06-19,1,13.483353384993752,4
2015-06-20,0,2.1075988747359395,2
2015-06-21,0,-1.8759588765999977,2
2015-06-22,1,5.1308736041906275,13
2015-06-23,1,3.934731330284378,3
2015-06-24,0,13.023130151096877,15
2015-06-25,1,7.257019843276563,8
2015-06-26,0,13.502845460075001,10
2015-06-27,3,-3.049065139160938,7
2015-06-28,0,-1.715056154954686,1
2015-06-29,0,20.87903437301875,8
2015-06-30,0,4.968863091354688,5
2015-07-01,1,17.53790458540469,4
2015-07-02,0,0.49755302704999904,17
2015-07-03,0,6.6182599418046895,8
2015-07-04,0,-2.406950033609374,8
2015-07-05,0,-1.485129915574997,8
2015-07-06,1,5.9891575825000025,6
2015-07-07,1,14.487077793656251,6
2015-07-08,3,25.404106015084373,10
2015-07-09,0,8.859110021899998,23
2015-07-10,0,5.533268930968749,11
2015-07-11,1,1.1538725227156252,8
2015-07-12,1,1.820358239676565,5
2015-07-13,1,7.155370426250003,13
2015-07-14,1,7.797506068890627,5
2015-07-15,0,12.559684616498439,9
2015-07-16,0,14.981412431237501,4
2015-07-17,0,12.477523243540624,14
2015-07-18,0,-3.481498485107813,2
2015-07-19,0,-1.9808008223859361,2
2015-07-20,2,5.626991696543753,9
2015-07-21,0,5.251221122715627,14
2015-07-22,0,9.152537528270315,8
2015-07-23,0,12.74770804690625,13
2015-07-24,0,16.185150937679687,8
2015-07-25,0,0.5497728961031241,4
2015-07-26,0,-2.2491204780749996,1
2015-07-27,3,11.621488288750001,11
2015-07-28,2,15.662245047640628,7
2015-07-29,0,8.780900744889063,5
2015-07-30,2,8.974505907826563,6
2015-07-31,0,20.979047148120312,7
2015-08-01,0,-4.215598270335937,5
2015-08-02,0,-2.3290091127453105,1
2015-08-03,2,8.459919313606253,6
2015-08-04,0,11.828680248296878,3
2015-08-05,0,-0.8092852222484361,3
2015-08-06,0,3.1699882431656263,11
2015-08-07,0,12.322520303381252,5
2015-08-08,0,-0.46286824280624916,5
2015-08-09,0,0.42734791413750095,1
2015-08-10,1,8.8802488625,6
2015-08-11,0,5.2058223473437515,14
2015-08-12,0,11.220098137421875,11
2015-08-13,0,10.649984282215625,8
2015-08-14,0,3.43036645735,13
2015-08-15,0,0.9142329376015628,2
2015-08-16,2,-0.6124578290343736,0
2015-08-17,0,5.876864368896877,7
2015-08-18,0,14.474764378521876,2
2015-08-19,0,21.43152106978125,16
2015-08-20,0,11.205117086795312,12
2015-08-21,0,7.463624382829686,6
2015-08-22,0,-1.1154553123109374,13
2015-08-23,0,7.941406161987502,0
2015-08-24,0,8.576747555626564,3
2015-08-25,0,10.35519676635469,5
2015-08-26,0,0.025826876498438622,1
2015-08-27,0,7.887432765800002,1
2015-08-28,0,8.612593160153127,9
2015-08-29,0,-2.4664384987109362,4
2015-08-30,0,-1.418748353926561,1
2015-08-31,0,23.025907093521877,5
2015-09-01,0,6.838600942718751,18
2015-09-02,0,1.3610390891515625,4
2015-09-03,0,11.072390877985937,7
2015-09-04,0,12.496189653485938,9
2015-09-05,0,10.01833303146875,3
2015-09-06,0,-2.9975931778953124,0
2015-09-07,12,-1.7434483349999983,0
2015-09-08,15,4.716820225125002,5
2015-09-09,0,10.376899711481252,26
2015-09-10,0,6.856572233828126,15
2015-09-11,2,34.893504914403124,1
2015-09-12,0,2.032097170548435,3
2015-09-13,0,-1.2165213572421876,2
2015-09-14,4,10.862979342032812,11
2015-09-15,0,28.276430422500002,6
2015-09-16,0,10.20805040440625,10
2015-09-17,0,12.828307149846875,2
2015-09-18,0,1.751152103678125,4
2015-09-19,0,-2.1761524031515593,4
2015-09-20,0,0.7649139600609414,3
2015-09-21,0,11.260817217467192,0
2015-09-22,0,10.456019704475002,13
2015-09-23,0,15.11617455729844,11
2015-09-24,0,8.494941714901563,19
2015-09-25,0,12.934168950695312,15
2015-09-26,0,-3.3819003549546873,12
2015-09-27,0,-0.9077914294812479,4
2015-09-28,0,1.5535204946671899,7
2015-09-29,0,8.600280096939066,1
2015-09-30,0,0.987428165329689,12
2015-10-01,0,8.518706227751563,21
2015-10-02,0,20.058397508165626,5
2015-10-03,0,17.74248349881875,2
2015-10-04,0,-3.7831163743250014,0
2015-10-05,0,7.9985552232343755,3
2015-10-06,0,15.598230708417189,9
2015-10-07,0,15.67573809848594,30
2015-10-08,0,14.153353548093751,16
2015-10-09,2,8.984031732235938,22
2015-10-10,0,3.2879484670468764,5
2015-10-11,0,5.001981545881252,4
2015-10-12,12,3.3121276592453155,14
2015-10-13,1,19.736338099843753,15
2015-10-14,0,2.243930136609376,11
2015-10-15,0,16.257112762056252,9
2015-10-16,0,-1.6180689712140621,12
2015-10-17,3,-2.2357948885999974,2
2015-10-18,14,1.5460715809234398,3
2015-10-19,0,2.6622470756234407,11
2015-10-20,1,1.669822659118752,1
2015-10-21,2,5.824730083440626,7
2015-10-22,0,-0.4902763876343743,0
2015-10-23,1,1.1141212949875008,9
2015-10-24,0,-0.7891553617140619,8
2015-10-25,1,-0.41421459382187414,0
2015-10-26,1,15.696954488453125,12
2015-10-27,0,31.153673264079686,8
2015-10-28,0,29.79464826455937,5
2015-10-29,2,35.529407530032806,14
2015-10-30,4,6.008352326732809,21
2015-10-31,0,-2.0812659785671865,6
2015-11-01,0,-0.5152676550718716,2
2015-11-02,1,6.187522447500006,8
2015-11-03,1,12.983407340500005,12
2015-11-04,2,2.271030594909378,23
2015-11-05,3,20.084729765032815,23
2015-11-06,2,9.878121341387502,0
2015-11-07,2,1.3768411005734382,1
2015-11-08,0,-2.456972223264062,1
2015-11-09,2,3.4397250370953154,7
2015-11-10,3,4.329757160251566,10
2015-11-11,1,3.2480818539265646,3
2015-11-12,2,7.375701542581251,12
2015-11-13,1,13.109101375425,1
2015-11-14,0,0.3653427782046874,1
2015-11-15,0,-1.6627485630812497,0
2015-11-16,1,9.994518931070314,3
2015-11-17,2,10.179297944921876,5
