,gcc-mirror/gcc,llvm/llvm-project,golang/go
2020-09-23,36,137,10.886074395917188
2020-09-24,37,145,8.8060469290375
2020-09-25,22,97,2.9237635378687505
2020-09-26,15,34,3.596349341132814
2020-09-27,6,25,-0.10629870156718546
2020-09-28,24,100,9.529747994340628
2020-09-29,26,130,14.863817632089063
2020-09-30,32,121,9.984216460946875
2020-10-01,35,112,15.994641194670312
2020-10-02,31,106,4.393041055809374
2020-10-03,6,46,0.19487093897500074
2020-10-04,2,40,-2.0188697733093734
2020-10-05,18,96,12.619580137503128
2020-10-06,24,102,16.56123360300625
2020-10-07,23,91,7.629733512089063
2020-10-08,28,94,4.014404858935937
2020-10-09,21,117,7.555006362235939
2020-10-10,19,36,-0.5161277910578113
2020-10-11,26,30,-0.6631696843343731
2020-10-12,35,110,24.772491707392188
2020-10-13,17,122,20.48903900153125
2020-10-14,44,121,10.68546087095
2020-10-15,63,116,11.15199835989531
2020-10-16,56,107,18.291031693495313
2020-10-17,5,28,4.592739997092188
2020-10-18,4,32,-0.4706706726406229
2020-10-19,51,157,18.485620829412504
2020-10-20,62,133,35.091319861557814
2020-10-21,55,122,16.717123690440623
2020-10-22,77,124,15.338394875153124
2020-10-23,57,135,27.639210336726563
2020-10-24,7,51,4.479395771867189
2020-10-25,3,25,-1.8678636741812475
2020-10-26,60,129,38.60932152937969
2020-10-27,61,146,34.36967417781406
2020-10-28,45,151,21.084262362885937
2020-10-29,47,120,26.60378776798906
2020-10-30,29,150,22.305342454595312
2020-10-31,6,52,-0.5342129290203106
2020-11-01,8,15,-1.2474984406078082
2020-11-02,37,127,11.133419178057817
2020-11-03,67,166,4.689049886985943
2020-11-04,28,132,7.168581743600004
2020-11-05,30,119,18.478152671073442
2020-11-06,51,94,2.680261158926564
2020-11-07,10,46,5.865871949559377
2020-11-08,5,30,-1.7750869896874986
2020-11-09,35,129,21.28171197393594
2020-11-10,32,138,8.477548490871875
2020-11-11,36,151,5.814027711070313
2020-11-12,30,109,8.221750229004687
2020-11-13,64,133,2.162641499510939
2020-11-14,9,37,-0.23489347564999807
2020-11-15,13,20,-1.5765902686421853
2020-11-16,22,101,7.89690460041094
2020-11-17,48,134,5.282350730604689
2020-11-18,38,133,13.22047248173594
2020-11-19,34,106,10.521524731178125
2020-11-20,31,99,14.376903877754687
2020-11-21,17,43,0.8353954145265616
2020-11-22,7,33,-2.1378437512109367
2020-11-23,24,90,0.6163611911781268
2020-11-24,61,110,32.76401887160938
2020-11-25,67,98,30.673285779817185
2020-11-26,61,86,-3.7217559267359395
2020-11-27,54,63,-0.2769367434921879
2020-11-28,6,20,0.56152031076719
2020-11-29,12,21,-1.9705347701734326
2020-11-30,67,105,34.67079752235625
2020-12-01,39,140,32.363286263968746
2020-12-02,54,126,16.812938508646873
2020-12-03,48,116,24.278524378231246
2020-12-04,19,119,38.780786408960935
2020-12-05,47,50,-5.92899923286875
2020-12-06,7,40,-0.6792911966546855
2020-12-07,25,103,25.325375664892192
2020-12-08,38,147,7.392032682687505
2020-12-09,21,123,14.208019588378129
2020-12-10,32,137,11.117686306810938
2020-12-11,31,85,1.50505714495469
2020-12-12,6,44,-2.354873354281247
2020-12-13,20,33,-2.2512633876484336
2020-12-14,51,122,32.59928743911563
2020-12-15,73,154,18.484284223653127
2020-12-16,65,109,8.263309778504688
2020-12-17,73,129,25.132429004735936
2020-12-18,25,115,6.764579603567188
2020-12-19,4,38,-3.101592214918748
2020-12-20,6,24,-1.6132676032312476
2020-12-21,18,74,17.015958937464067
2020-12-22,17,86,21.559580431218752
2020-12-23,17,84,48.37088790066875
2020-12-24,4,28,-5.800502268779691
2020-12-25,5,20,2.7608432220796884
2020-12-26,5,13,-2.5059229384796855
2020-12-27,6,21,-1.3415577271968688
2020-12-28,6,50,22.202189543198443
2020-12-29,10,60,21.184503131417188
2020-12-30,6,73,6.244944300176563
2020-12-31,11,52,1.2228073667734374
2021-01-01,26,41,12.225389553314065
2021-01-02,10,35,-1.0498961049312485
2021-01-03,4,20,6.956951472982815
2021-01-04,28,67,3.688637061948439
2021-01-05,42,104,13.887315841339065
2021-01-06,18,121,4.961802742496876
2021-01-07,23,136,7.522682574679688
2021-01-08,26,113,24.58201583827656
2021-01-09,12,46,-4.1314649629140625
2021-01-10,2,27,1.7528972446796889
2021-01-11,28,122,10.114874100287501
2021-01-12,21,114,14.485150209082814
2021-01-13,35,102,3.7869919315343754
2021-01-14,45,106,15.4331105553
2021-01-15,42,101,13.62567925080625
2021-01-16,9,47,0.35085547321875055
2021-01-17,6,29,7.474289796529689
2021-01-18,22,78,3.4556059304375015
2021-01-19,25,133,15.765493909918753
2021-01-20,20,118,11.710345599553126
2021-01-21,19,92,19.614708570779687
2021-01-22,30,162,13.754595011717187
2021-01-23,6,74,9.779038923087501
2021-01-24,1,34,-2.836501782673437
2021-01-25,19,132,22.6072543072
2021-01-26,19,132,8.774874626546877
2021-01-27,24,114,9.275369019253127
2021-01-28,21,133,4.369427720368751
2021-01-29,25,88,-0.018187944898434782
2021-01-30,9,31,-0.23590825260780957
2021-01-31,3,24,-1.666409986615622
2021-02-01,23,103,4.874081432731253
2021-02-02,22,174,4.589147608323439
2021-02-03,46,100,8.456451216148439
2021-02-04,20,115,8.164957740329687
2021-02-05,15,118,9.009688299157812
2021-02-06,1,37,-2.173758651834375
2021-02-07,1,21,0.7933692413609383
2021-02-08,9,101,10.956375542428127
2021-02-09,19,114,10.06595281940625
2021-02-10,22,121,10.675355669190626
2021-02-11,20,136,3.3748796546281246
2021-02-12,31,139,15.891114185734375
2021-02-13,6,54,0.9025850064687502
2021-02-14,3,35,-2.1155324203953114
2021-02-15,10,71,0.6633021189687516
2021-02-16,11,100,18.78152652124063
2021-02-17,11,116,2.0984523871312506
2021-02-18,13,144,21.949880297865626
2021-02-19,22,125,61.344745456439064
2021-02-20,5,66,-0.43498103449687875
2021-02-21,3,31,-3.0504241227093765
2021-02-22,18,101,4.691993197356251
2021-02-23,18,123,44.845314886468756
2021-02-24,28,130,22.990590503365624
2021-02-25,28,109,15.104142861703124
2021-02-26,17,97,5.786446368695313
2021-02-27,6,58,-1.1043204018781214
2021-02-28,7,25,-3.710434411460932
2021-03-01,6,119,6.733068883681256
2021-03-02,23,123,10.362779495803128
2021-03-03,30,111,9.870103992462504
2021-03-04,20,162,32.70183322030625
2021-03-05,20,125,25.610296632578123
2021-03-06,10,69,-5.8481325469781265
2021-03-07,2,33,-1.1566478449937492
2021-03-08,19,106,5.658587411106254
2021-03-09,22,135,19.48782046910938
2021-03-10,26,129,21.06535250672344
2021-03-11,26,124,15.199706395329688
2021-03-12,10,115,9.252917564720313
2021-03-13,7,38,11.778690580221877
2021-03-14,3,27,0.9410210788859397
2021-03-15,21,127,19.167380778968752
2021-03-16,16,109,16.840934160803126
2021-03-17,11,90,11.392989137118752
2021-03-18,17,122,22.63669481881875
2021-03-19,20,117,9.679099728789064
2021-03-20,5,53,-3.5047236354374984
2021-03-21,2,40,-2.829261450003122
2021-03-22,17,129,9.00905771434688
2021-03-23,37,162,16.430353279726567
2021-03-24,11,146,12.424003443381253
2021-03-25,23,106,25.388954352245314
2021-03-26,30,80,-1.9610810482468768
2021-03-27,2,31,-1.0122591599546862
2021-03-28,11,32,-1.0786514885546854
2021-03-29,18,86,17.486911751214066
2021-03-30,16,125,19.942002878078128
2021-03-31,23,98,11.893441922307812
2021-04-01,14,116,4.096729564817187
2021-04-02,8,105,13.944327918221877
2021-04-03,15,27,5.394923182410939
2021-04-04,2,33,0.10020963261093918
2021-04-05,15,60,29.847459465662503
2021-04-06,25,137,17.272359486417187
2021-04-07,15,94,12.152108112457814
2021-04-08,38,111,26.532191350923437
2021-04-09,28,94,24.28047065655
2021-04-10,17,26,1.7810075546968749
2021-04-11,5,31,-1.4226917990015604
2021-04-12,17,116,27.821620583129693
2021-04-13,22,140,19.61830764589219
2021-04-14,22,134,30.29481610875625
2021-04-15,21,105,13.11437746419375
2021-04-16,23,118,33.10110706590469
2021-04-17,7,36,-6.517831176582812
2021-04-18,2,25,-3.34158430645312
2021-04-19,15,106,11.981196344415629
2021-04-20,18,160,18.225338382657817
2021-04-21,39,133,23.285098680995315
2021-04-22,23,162,18.456097755539062
2021-04-23,22,125,28.44740463214375
2021-04-24,11,42,-5.539723217078126
2021-04-25,2,36,-3.7927659456671847
2021-04-26,26,103,9.564894115698442
2021-04-27,40,134,33.91765178472969
2021-04-28,66,126,26.228370530617187
2021-04-29,64,110,23.610438594771875
2021-04-30,30,121,30.402394931618748
2021-05-01,4,38,-2.4579022996437505
2021-05-02,5,26,2.2694068007625035
