,golang/go,rust-lang/rust,swiftlang/swift
2010-10-29,7,-5.159942626953125,-0.016116749999999947
2010-10-30,4,-1.7699737548828125,-0.01316201249999996
2010-10-31,4,-0.95050048828125,-0.011093696249999967
2010-11-01,18,-0.5570068359375,-0.009568313015624975
2010-11-02,6,1.65966796875,-0.008398852535937478
2010-11-03,6,7.738250732421875,0.0
2010-11-04,10,-1.9596405029296875,0.0
2010-11-05,14,5.123443603515625,0.0
2010-11-06,4,3.8970947265625,0.0
2010-11-07,0,-6.09375,0.0
2010-11-08,6,-0.029296875,0.0
2010-11-09,5,-0.173828125,0.0
2010-11-10,9,-1.05303955078125,0.0
2010-11-11,4,0.52685546875,5.0
2010-11-12,8,1.2209320068359375,-0.5000000000000004
2010-11-13,3,-1.2277984619140625,-0.22500000000000017
2010-11-14,0,5.660125732421875,-0.1425000000000001
2010-11-15,0,-3.0894012451171875,-0.10331249999999961
2010-11-16,0,-0.68829345703125,-0.08058374999999973
2010-11-17,2,-1.288726806640625,-0.06581006249999981
2010-11-18,8,0.383056640625,-0.05546848124999983
2010-11-19,5,3.1010894775390625,-0.04784156507812488
2010-11-20,1,2.58782958984375,-0.041994262679687394
2010-11-21,1,2.7310333251953125,0.0
2010-11-22,4,1.9467620849609375,0.0
2010-11-23,2,2.6483306884765625,0.0
2010-11-24,1,-0.9741973876953125,0.0
2010-11-25,0,6.2698516845703125,4.0
2010-11-26,1,3.483978271484375,-0.40000000000000036
2010-11-27,1,-5.2043914794921875,0.8199999999999998
2010-11-28,1,-3.551483154296875,-0.2140000000000002
2010-11-29,5,3.2516632080078125,0.8723500000000003
2010-11-30,10,2.372100830078125,-0.1929669999999999
2010-12-01,4,1.5968017578125,-0.11831054999999979
2010-12-02,9,3.3878631591796875,-0.08899153499999984
2010-12-03,5,8.302978515625,-0.07209776456249978
2010-12-04,0,-4.018341064453125,-0.06080585639374983
2010-12-05,3,-5.386260986328125,-0.022730325515624934
2010-12-06,13,-1.201995849609375,-0.019492548785937445
2010-12-07,28,7.136688232421875,-0.009568313015624975
2010-12-08,29,-0.5969696044921875,-0.008398852535937478
2010-12-09,17,7.615753173828125,0.0
2010-12-10,5,2.275115966796875,0.0
2010-12-11,1,3.45745849609375,0.0
2010-12-12,4,-4.18011474609375,0.0
2010-12-13,18,4.1392974853515625,0.0
2010-12-14,17,0.333099365234375,0.0
2010-12-15,14,6.9664764404296875,0.0
2010-12-16,17,1.0433807373046875,0.0
2010-12-17,12,-3.1218109130859375,0.0
2010-12-18,0,0.3968505859375,0.0
2010-12-19,0,-5.45135498046875,0.0
2010-12-20,2,4.7304534912109375,0.0
2010-12-21,2,2.115386962890625,0.0
2010-12-22,0,0.6495208740234375,0.0
2010-12-23,5,-2.9868011474609375,0.0
2010-12-24,1,-0.9373016357421875,0.0
2010-12-25,0,1.638916015625,0.0
2010-12-26,0,-3.0774383544921875,0.0
2010-12-27,3,-1.188995361328125,0.0
2010-12-28,0,-0.710296630859375,0.0
2010-12-29,0,0.4833526611328125,0.0
2010-12-30,1,6.1624603271484375,0.0
2010-12-31,0,13.169097900390625,0.0
2011-01-01,0,-8.549957275390625,0.0
2011-01-02,0,-3.175750732421875,0.0
2011-01-03,2,7.46807861328125,0.0
2011-01-04,13,8.5615234375,0.0
2011-01-05,14,-4.78857421875,0.0
2011-01-06,6,1.185638427734375,0.0
2011-01-07,8,-0.1235504150390625,0.0
2011-01-08,5,-2.6080169677734375,0.0
2011-01-09,3,-2.9221954345703125,0.0
2011-01-10,5,10.650711059570312,0.0
2011-01-11,15,-1.909820556640625,0.0
2011-01-12,16,5.3161773681640625,0.0
2011-01-13,11,-5.834014892578125,0.0
2011-01-14,11,4.2249755859375,0.0
2011-01-15,1,-2.93658447265625,0.0
2011-01-16,3,-2.7916717529296875,0.0
2011-01-17,1,5.682281494140625,0.0
2011-01-18,14,2.6314697265625,0.0
2011-01-19,31,-0.022552490234375,0.0
2011-01-20,32,2.7876739501953125,0.0
2011-01-21,9,2.8880615234375,0.0
2011-01-22,3,-3.7871246337890625,0.0
2011-01-23,0,-3.0703277587890625,0.0
2011-01-24,10,3.561676025390625,0.0
2011-01-25,12,0.564117431640625,0.0
2011-01-26,12,2.6859893798828125,0.0
2011-01-27,13,6.7141265869140625,0.0
2011-01-28,7,-0.0114288330078125,0.0
2011-01-29,4,-5.7563018798828125,0.0
2011-01-30,4,0.87774658203125,0.0
2011-01-31,16,1.284332275390625,0.0
2011-02-01,24,1.797821044921875,0.0
2011-02-02,18,5.1919097900390625,0.0
2011-02-03,23,-2.9351806640625,0.0
2011-02-04,13,-1.498046875,1.0
2011-02-05,6,-2.5153656005859375,-0.10000000000000009
2011-02-06,0,-1.1325225830078125,-0.04500000000000003
2011-02-07,6,4.305450439453125,-0.028500000000000022
2011-02-08,7,-2.0103912353515625,-0.020662499999999924
2011-02-09,25,8.504669189453125,-0.016116749999999947
2011-02-10,11,4.3007659912109375,-0.01316201249999996
2011-02-11,16,2.3224945068359375,-0.011093696249999967
2011-02-12,3,-6.6096954345703125,-0.009568313015624975
2011-02-13,2,-2.292327880859375,-0.008398852535937478
2011-02-14,9,3.67236328125,0.0
2011-02-15,7,7.588348388671875,0.0
2011-02-16,19,0.1950531005859375,0.0
2011-02-17,14,-4.6750335693359375,0.0
2011-02-18,13,0.357147216796875,0.0
2011-02-19,2,1.1441650390625,0.0
2011-02-20,1,-3.2124481201171875,0.0
2011-02-21,5,-0.22412109375,0.0
2011-02-22,10,2.719207763671875,10.0
2011-02-23,24,9.304855346679688,-1.0000000000000009
2011-02-24,10,1.0388336181640625,-0.45000000000000034
2011-02-25,17,5.9911041259765625,-0.2850000000000002
2011-02-26,1,-2.0482330322265625,2.7933750000000006
2011-02-27,0,-5.6837310791015625,0.5388325000000003
2011-02-28,7,-0.28240966796875,-0.3666201249999998
2011-03-01,9,6.613861083984375,3.7585630375
2011-03-02,11,21.266799926757812,5.41382936984375
2011-03-03,14,0.51019287109375,-0.9330012753593753
2011-03-04,10,-0.56768798828125,0.5603972124999999
2011-03-05,10,-7.434814453125,-0.40009310124999975
2011-03-06,12,0.44873046875,0.7267593647031257
2011-03-07,31,12.229461669921875,1.687386579376563
2011-03-08,19,5.43133544921875,-0.3974082125359373
2011-03-09,12,10.52685546875,-0.23945217956249976
2011-03-10,14,1.9780120849609375,-0.18182980073749969
2011-03-11,14,2.4363861083984375,-0.11892856146562462
2011-03-12,6,-9.8468017578125,-0.05496382551562483
2011-03-13,2,-5.249298095703125,3.9541834262140627
2011-03-14,4,22.355514526367188,6.568244294484375
2011-03-15,13,-4.202972412109375,1.0924645214328117
2011-03-16,20,3.72021484375,-0.6457977050718755
2011-03-17,16,-3.0002593994140625,6.6278500000000005
2011-03-18,7,14.923080444335938,3.0338955
2011-03-19,1,-0.7939453125,2.0782097000000004
2011-03-20,1,0.1996612548828125,6.1517576275
2011-03-21,8,20.6123046875,7.7641093491875
2011-03-22,11,8.37762451171875,18.381271756246875
2011-03-23,18,2.5673675537109375,1.098982818717186
2011-03-24,7,-2.507476806640625,-1.8965893788218753
2011-03-25,19,14.106216430664062,-1.199618763609374
2011-03-26,6,-15.553512573242188,2.10521885393594
2011-03-27,3,0.133087158203125,2.036600664559377
2011-03-28,11,-2.8895111083984375,-0.9547252649671863
2011-03-29,31,8.093032836914062,-0.6399287598921864
2011-03-30,8,-0.706329345703125,-0.4588182181359365
2011-03-31,10,12.261489868164062,-0.3165880527812491
2011-04-01,3,10.233367919921875,-0.12143169764374964
2011-04-02,6,-12.408309936523438,1.9272328737500002
2011-04-03,3,0.631744384765625,-0.261986027796875
2011-04-04,13,-8.28857421875,0.8560985033453126
2011-04-05,20,3.4857025146484375,1.8178034423921874
2011-04-06,11,-0.670196533203125,-0.28632500000000005
2011-04-07,10,16.136428833007812,-0.15073349999999996
2011-04-08,24,9.463470458984375,-0.10398652499999989
2011-04-09,1,-12.857925415039062,0.9203708575000003
2011-04-10,2,-5.746978759765625,12.83546786146875
2011-04-11,7,3.287506103515625,4.600784573678124
2011-04-12,9,12.3133544921875,-1.245255705515626
2011-04-13,22,3.6529083251953125,-0.6886979785671878
2011-04-14,24,1.69940185546875,0.527473044928126
2011-04-15,28,-6.586395263671875,-0.4466547624999989
2011-04-16,1,0.9329833984375,-0.32390035874999923
2011-04-17,3,1.6595001220703125,-0.2612584392656243
2011-04-18,11,7.4292755126953125,-0.22001159923906188
2011-04-19,9,12.350570678710938,-0.18271171106093703
2011-04-20,13,0.5468597412109375,-0.06355512771562483
2011-04-21,18,-3.31317138671875,-0.011093696249999967
2011-04-22,14,7.9425201416015625,1.990431686984375
2011-04-23,7,-8.275741577148438,-0.20839885253593765
2011-04-24,1,-4.426300048828125,-0.09000000000000007
2011-04-25,14,3.8179168701171875,-0.057000000000000044
2011-04-26,13,4.65716552734375,-0.04132499999999985
2011-04-27,13,4.886871337890625,-0.032233499999999894
2011-04-28,18,15.5074462890625,0.973675975
2011-04-29,7,7.1828765869140625,6.8778126075
2011-04-30,0,-14.512161254882812,-0.7641366260312505
2011-05-01,4,4.3197784423828125,-0.3602977050718752
2011-05-02,20,-3.94384765625,-0.22016250000000007
2011-05-03,14,20.847564697265625,-0.16075424999999943
2011-05-04,7,0.527008056640625,-0.1259792624999996
2011-05-05,6,29.163406372070312,-0.10322778374999969
2011-05-06,5,-7.6893463134765625,-0.08722418676562474
2011-05-07,2,-14.960586547851562,0.9246229563546877
2011-05-08,6,-7.5217437744140625,-0.15879196775156243
2011-05-09,4,8.99285888671875,-0.04500000000000003
2011-05-10,4,-0.1996307373046875,-0.028500000000000022
2011-05-11,10,26.986984252929688,-0.020662499999999924
2011-05-12,14,-3.8457489013671875,-0.016116749999999947
2011-05-13,22,9.184677124023438,-0.01316201249999996
2011-05-14,5,8.439834594726562,-0.011093696249999967
2011-05-15,4,-16.979476928710938,-0.009568313015624975
2011-05-16,14,12.398513793945312,-0.008398852535937478
2011-05-17,12,5.8751373291015625,0.0
2011-05-18,12,13.716339111328125,0.0
2011-05-19,5,10.823883056640625,0.0
2011-05-20,9,5.4501953125,0.0
2011-05-21,4,4.210205078125,0.0
2011-05-22,5,9.023666381835938,0.0
2011-05-23,7,-15.860702514648438,0.0
2011-05-24,12,6.1684112548828125,0.0
2011-05-25,17,1.0711517333984375,0.0
2011-05-26,12,-9.056442260742188,0.0
2011-05-27,17,29.760101318359375,0.0
2011-05-28,1,-18.073028564453125,0.0
2011-05-29,5,-10.767044067382812,0.0
2011-05-30,12,-4.1056976318359375,0.0
2011-05-31,21,22.339767456054688,2.0
2011-06-01,16,14.841217041015625,-0.20000000000000018
2011-06-02,21,0.1970977783203125,-0.09000000000000007
2011-06-03,16,-1.4295501708984375,-0.057000000000000044
2011-06-04,1,5.4093017578125,-0.04132499999999985
2011-06-05,2,-12.032363891601562,5.9677665
2011-06-06,16,-3.028839111328125,-0.6263240250000005
2011-06-07,14,-0.742584228515625,-0.29218739250000014
2011-06-08,13,13.415298461914062,-0.1901366260312501
2011-06-09,13,16.681976318359375,-0.1407727050718745
2011-06-10,14,7.353729248046875,-0.09670049999999969
2011-06-11,5,-8.899444580078125,-0.07897207499999977
2011-06-12,1,-5.4841766357421875,-0.0665621774999998
2011-06-13,10,-3.9409027099609375,-0.05740987809374985
2011-06-14,20,27.261093139648438,-0.05039311521562487
2011-06-15,11,26.513458251953125,0.0
2011-06-16,19,18.813400268554688,0.0
2011-06-17,15,5.6562042236328125,0.0
2011-06-18,3,-16.714401245117188,0.0
2011-06-19,7,5.832489013671875,0.0
2011-06-20,24,4.750823974609375,0.0
2011-06-21,7,-7.803863525390625,0.0
2011-06-22,14,-4.939544677734375,0.0
2011-06-23,7,2.9566802978515625,0.0
2011-06-24,12,4.758880615234375,0.0
2011-06-25,3,-6.443450927734375,0.0
2011-06-26,1,-6.4417877197265625,0.0
2011-06-27,21,32.379241943359375,0.0
2011-06-28,16,28.008026123046875,0.0
2011-06-29,19,6.3461151123046875,0.0
2011-06-30,14,9.155471801757812,0.0
2011-07-01,8,3.79901123046875,0.0
2011-07-02,3,-21.206924438476562,0.0
2011-07-03,0,-5.480316162109375,0.0
2011-07-04,6,-2.100189208984375,0.0
2011-07-05,8,15.681686401367188,0.0
2011-07-06,16,49.777496337890625,0.0
2011-07-07,11,-8.621124267578125,0.0
2011-07-08,12,29.737823486328125,0.0
2011-07-09,8,-24.61907958984375,0.0
2011-07-10,6,-7.8692474365234375,0.0
2011-07-11,14,19.042205810546875,0.0
2011-07-12,24,24.778289794921875,0.0
2011-07-13,29,-2.5499114990234375,1.0
2011-07-14,16,-3.234466552734375,1.9
2011-07-15,10,4.24932861328125,-0.24500000000000022
2011-07-16,0,-13.65191650390625,-0.11850000000000009
2011-07-17,5,-6.43609619140625,0.9223375
2011-07-18,23,4.2252349853515625,2.84255825
2011-07-19,16,9.035690307617188,18.6096044875
2011-07-20,16,5.4039764404296875,-2.100917721250002
2011-07-21,18,6.785064697265625,-0.9929182055156256
2011-07-22,10,10.737640380859375,-0.6471397285671876
2011-07-23,12,-10.109054565429688,2.529102532428127
2011-07-24,3,-8.9588623046875,10.34320201625
2011-07-25,10,8.366729736328125,-0.5279276392656254
2011-07-26,10,28.934112548828125,3.071615979667188
2011-07-27,15,14.728988647460938,-1.0274820049046873
2011-07-28,18,22.908477783203125,-0.6437159481828113
2011-07-29,14,-3.043975830078125,4.648567212500001
2011-07-30,0,-11.814849853515625,-0.7768299762499996
2011-07-31,6,-14.724075317382812,17.546635389703127
2011-08-01,7,1.6430511474609375,1.8633102529703112
2011-08-02,4,36.12139892578125,0.5403570240890623
2011-08-03,2,2.348236083984375,9.979744145401561
2011-08-04,14,3.2072296142578125,-0.7753304726437493
2011-08-05,5,15.974029541015625,-1.080219981249999
2011-08-06,2,-25.143325805664062,0.250950209921876
2011-08-07,1,-12.244140625,-0.6823498451796858
2011-08-08,11,7.5875244140625,0.5141248057187513
2011-08-09,5,15.76409912109375,0.49896112229062595
2011-08-10,14,12.63031005859375,1.6464127925750005
2011-08-11,7,15.910400390625,4.5772404055062506
2011-08-12,12,49.435272216796875,27.24571979658906
2011-08-13,3,-44.02952575683594,20.86172820121406
2011-08-14,2,-12.10009765625,0.11732792448437213
2011-08-15,12,35.72003173828125,-2.4462005612859388
2011-08-16,17,20.05059814453125,-0.5701197842656232
2011-08-17,18,-1.4803466796875,0.7328663794484409
2011-08-18,15,2.3903961181640625,-1.165992309817185
2011-08-19,3,11.284408569335938,1.1258819348500022
2011-08-20,4,-9.649322509765625,4.093533712882814
2011-08-21,3,-21.192657470703125,-1.156623918381249
2011-08-22,17,14.180526733398438,6.432758774575
2011-08-23,16,-7.1942138671875,6.045161868606249
2011-08-24,19,8.99383544921875,9.817698294484375
2011-08-25,15,-9.979812622070312,24.251056746432813
2011-08-26,23,21.063217163085938,3.456067339928123
2011-08-27,1,32.75999450683594,-2.5155598572812505
2011-08-28,1,-28.366851806640625,-1.5528781076499991
2011-08-29,27,5.02252197265625,2.8742065260703153
2011-08-30,10,-0.478851318359375,4.746910797640627
2011-08-31,14,15.930160522460938,17.517169607389064
2011-09-01,7,31.013427734375,8.171386399076562
2011-09-02,8,-12.630905151367188,0.3725306099484369
2011-09-03,3,-5.577362060546875,2.1897096429562506
2011-09-04,1,-16.124298095703125,1.550771982248439
2011-09-05,10,-7.09088134765625,-1.2223526099999984
2011-09-06,7,-0.199798583984375,5.156814582937502
2011-09-07,17,2.9852447509765625,-0.2630679044874986
2011-09-08,18,-2.67449951171875,1.1098377412375011
2011-09-09,6,4.1360321044921875,4.184890969895314
2011-09-10,0,2.2837982177734375,-0.9474281394421871
2011-09-11,0,-5.711456298828125,0.5038861015796879
2011-09-12,12,43.19181823730469,-0.4412141741906246
2011-09-13,7,-7.376953125,-0.2854667476078117
2011-09-14,20,17.8265380859375,0.7960886506562506
2011-09-15,20,4.81744384765625,2.73137861676875
2011-09-16,9,9.01904296875,1.5558792901828125
