,canonical/lxd,containerd/containerd,moby/moby
2016-03-31,15,3.5912788992000007,19.031505920000004
2016-04-01,7,-1.3513211904000002,-19.5224594432
2016-04-02,6,-1.9935381504,-15.565547827200003
2016-04-03,5,-1.8809548800000004,-8.325719756800003
2016-04-04,8,3.9794501631999997,6.7608330239999965
2016-04-05,7,1.2782141440000006,2.3941178367999996
2016-04-06,8,4.2409998336,48.328596172800005
2016-04-07,9,2.0351526912000004,-0.6934280191999953
2016-04-08,12,-3.9393574911999996,19.564636672000002
2016-04-09,3,-1.6375847936000003,-2.609383935999997
2016-04-10,3,-0.9633741824000005,-5.56025344
2016-04-11,3,0.34423224319999957,2.197254451199999
2016-04-12,0,-0.8897151999999999,8.397161267199998
2016-04-13,5,1.489013248,10.3009765376
2016-04-14,4,1.8684940288000003,19.2891137024
2016-04-15,0,0.3378786304000003,22.2255138816
2016-04-16,0,-1.3947409407999998,-15.152884633599996
2016-04-17,0,2.4618368,-13.760124415999998
2016-04-18,4,4.46892544,15.2843449344
2016-04-19,2,-1.994138112,12.0017130496
2016-04-20,0,0.5096671232000001,4.479490867199999
2016-04-21,1,3.439850496,8.592713318400001
2016-04-22,4,6.248739430400001,1.577948979200002
2016-04-23,0,-4.6869074944,-6.271959961599999
2016-04-24,13,-1.7316391936000002,-6.549547520000001
2016-04-25,2,-1.0225576960000002,25.1602668544
2016-04-26,6,15.2822142976,2.214271078400003
2016-04-27,6,-5.913069772799998,1.6659196928000028
2016-04-28,8,0.3383688192000003,7.261491302400001
2016-04-29,4,0.3892900864000004,10.1968303104
2016-04-30,0,-2.4899921920000003,-7.637964287999999
2016-05-01,6,-1.1880154112000003,-3.7825590272000014
2016-05-02,1,3.2858368,13.5928030208
2016-05-03,2,-2.1315481599999995,5.5179327488
2016-05-04,5,1.100392448,11.393659494400001
2016-05-05,2,-1.3999275007999996,4.002599628800002
2016-05-06,1,2.4802230272,12.182204211200002
2016-05-07,2,-1.5316696063999997,1.5017640960000023
2016-05-08,0,-0.5734472704000001,-9.0943880192
2016-05-09,6,7.67461376,10.674313113599998
2016-05-10,3,-3.431349247999999,-0.2795337727999989
2016-05-11,6,-1.1377897472,8.6536896512
2016-05-12,0,0.388798976,20.4566762496
2016-05-13,0,1.1864920063999997,-6.674246451199998
2016-05-14,2,-1.2050831359999998,3.873012428800001
2016-05-15,0,-0.5261000704000001,-7.235532492799999
2016-05-16,0,-0.31656448000000004,6.439367577599999
2016-05-17,5,0.765602304,0.2796871680000006
2016-05-18,1,4.4147475456,7.4431162368
2016-05-19,3,-1.1842969599999997,4.493444710400002
2016-05-20,1,-1.1158968319999998,6.376678604800002
2016-05-21,0,-0.5247095808,1.5277193216000011
2016-05-22,0,-0.32754831360000025,1.0254731263999997
2016-05-23,1,0.7856767999999998,12.0813990912
2016-05-24,0,-0.56313856,29.464232448
2016-05-25,6,1.750028288,32.956907724800004
2016-05-26,5,1.0290527232000002,-5.267381759999999
2016-05-27,4,-0.1607464959999998,10.466000691200001
2016-05-28,0,-0.8107501568,-15.637223935999998
2016-05-29,0,-0.3541632000000001,-4.884880281600001
2016-05-30,0,-0.2254745600000001,-1.4586850304000016
2016-05-31,10,0.8374138879999999,20.418410803199997
2016-06-01,17,-0.5254176768,9.668574003200003
2016-06-02,13,-0.21001574399999998,16.916362854400003
2016-06-03,11,0.8617217024,27.394592256000003
2016-06-04,0,-0.48235202559999996,-10.162804223999995
2016-06-05,13,-0.16275015680000002,12.7889757184
2016-06-06,3,0.9130368,29.9742321664
2016-06-07,4,0.5400294400000001,21.231370137600003
2016-06-08,3,-0.5651077119999999,8.4099801088
2016-06-09,4,4.7802386432,6.825948672000003
2016-06-10,8,-2.1239705599999996,11.776392806399997
2016-06-11,1,-0.686707712,-7.946246656
2016-06-12,0,-0.3857133568,-2.4416750592000014
2016-06-13,8,2.7506662399999997,16.7445523456
2016-06-14,2,-1.3832862719999999,73.5557020672
2016-06-15,1,0.49723013120000004,7.683841331200007
2016-06-16,11,1.3033490432000001,28.028279091200005
2016-06-17,0,0.8794214400000002,10.024376627200006
2016-06-18,0,-1.2578467839999998,-11.913362841600005
2016-06-19,0,-0.47848960000000007,-7.875492864000002
2016-06-20,1,-0.2962636800000001,6.195216179199999
2016-06-21,4,-0.2115343360000001,21.284850380800002
2016-06-22,10,1.8374045695999999,-0.8113822719999959
2016-06-23,5,-0.8978232319999998,8.140350566400002
2016-06-24,2,-0.3198507008,13.497503334400001
2016-06-25,0,-0.18390773759999998,-20.1667336192
2016-06-26,0,-0.10879631360000008,-8.518254592
2016-06-27,3,1.940096,18.6390437888
2016-06-28,5,0.15407360000000014,8.321059430399998
2016-06-29,1,0.32325888000000014,16.863698944
2016-06-30,2,0.3216885760000001,16.001185587200006
2016-07-01,2,3.3072036864000003,6.773454848000004
2016-07-02,0,-1.8855039999999996,-5.4427912191999965
2016-07-03,0,-0.6614784,8.4318737408
2016-07-04,0,0.6127436799999999,-3.9634308095999984
2016-07-05,11,5.332002816,11.0865728512
2016-07-06,3,-2.7218937855999994,1.8035217408000008
2016-07-07,6,-0.9221772288,15.6816735232
2016-07-08,8,-0.5270361088,7.405085696
2016-07-09,0,-0.35297300480000027,-14.037864550399998
2016-07-10,0,-0.2538678272000001,-8.1983387648
2016-07-11,0,-0.15614976000000003,19.5855826944
2016-07-12,4,-0.12537907199999995,30.560589312
2016-07-13,0,0.8962675712,26.116329164800003
2016-07-14,0,1.5232110592,-6.094366207999997
2016-07-15,0,0.08000000000000018,14.454682828800003
2016-07-16,0,-0.704,-10.554478284799998
2016-07-17,0,-0.2896000000000001,-12.3549531136
2016-07-18,0,-0.17715200000000011,17.940319232
2016-07-19,2,-0.12446720000000008,31.4686239744
2016-07-20,9,-0.09424896000000003,19.317439283200002
2016-07-21,0,-0.07486003199999999,2.037886464000003
2016-07-22,8,-0.06148014079999998,14.864963584000002
2016-07-23,0,-0.040752025599999984,-10.2020184064
2016-07-24,0,-0.012798156799999997,4.264626176
2016-07-25,1,0.0,27.3065261056
2016-07-26,9,0.0,31.399395225600003
2016-07-27,0,0.0,2.5283426304000045
2016-07-28,2,0.0,-1.8109584383999966
2016-07-29,0,0.0,20.3746506752
2016-07-30,0,0.0,-18.7555749888
2016-07-31,0,0.0,-9.4635318272
2016-08-01,3,0.0,21.255839027199997
2016-08-02,5,1.0,19.8021986304
2016-08-03,8,0.6000000000000001,12.103446528000003
2016-08-04,7,-0.5199999999999999,-0.11216035839999705
2016-08-05,7,-0.184,25.4968633344
2016-08-06,0,-0.10560000000000005,-18.777265561599997
2016-08-07,4,-0.07155200000000006,-14.058335539200002
2016-08-08,1,-0.05291520000000002,21.668947967999998
2016-08-09,0,-0.04133376,3.467413606400001
2016-08-10,0,1.966473728,21.9014496256
2016-08-11,5,-0.8279538687999998,20.460573184000005
2016-08-12,2,-0.2527981568,15.713908838400002
2016-08-13,0,-0.128,-20.369574911999997
2016-08-14,0,-0.0832000000000001,-13.234175180800001
2016-08-15,7,0.9400959999999999,16.981340876799997
2016-08-16,3,-0.44592639999999995,32.6710111232
2016-08-17,3,-0.15674111999999998,8.799102464000004
2016-08-18,2,-0.09431142399999999,2.7896691712000035
2016-08-19,2,-0.06719631360000004,1.7877165056000024
2016-08-20,2,-0.029952000000000017,-9.764017766400002
2016-08-21,0,-0.022963200000000007,-8.217759129600001
2016-08-22,0,-0.018370559999999994,15.010239590399998
2016-08-23,2,-0.015155711999999993,14.901306163200001
2016-08-24,4,-0.012798156799999997,2.010299904
2016-08-25,1,0.0,23.4431118336
2016-08-26,3,7.0,18.581060608
2016-08-27,0,-2.7999999999999994,-18.206615449599997
2016-08-28,0,-0.84,-4.9490028544
2016-08-29,0,-0.448,8.850298060799998
2016-08-30,10,0.7087999999999997,46.7264877568
2016-08-31,3,-0.609664,16.691918745600006
2016-09-01,2,-0.28074240000000006,-3.090667827199997
2016-09-02,2,-0.19259391999999997,-4.070987263999996
2016-09-03,3,-0.147689984,-12.3458998272
2016-09-04,2,-0.11953909759999999,-7.374399692800001
2016-09-05,2,-0.022963200000000007,8.995390566399998
2016-09-06,0,-0.018370559999999994,16.1650482176
2016-09-07,13,3.984844288,33.0493815808
2016-09-08,14,0.3872018432000004,9.793374208000003
2016-09-09,2,-0.2799999999999998,6.0834545664
2016-09-10,0,-0.8959999999999999,-16.5495689216
2016-09-11,2,-0.4144000000000002,-11.204611891200003
2016-09-12,6,4.732991999999999,29.766519091199996
2016-09-13,8,-2.1933567999999997,14.326800588800001
2016-09-14,9,0.2506393600000001,11.307792998400004
2016-09-15,44,-0.840327168,-0.37701591039999727
2016-09-16,37,3.5721253888,8.586912256000002
2016-09-17,14,-1.8545120255999996,4.8488305664
2016-09-18,13,-0.6492141568,-7.994854092800001
2016-09-19,14,3.6221952,36.9359798272
2016-09-20,5,7.13485824,18.925911859200003
2016-09-21,2,-3.2821693439999997,4.5726511104000025
2016-09-22,36,1.156991488,7.1697174528000005
2016-09-23,25,-2.1486803968,18.219193241600003
2016-09-24,0,-0.9788308480000004,-18.4529371136
2016-09-25,0,-0.6462134272000002,-12.426829721600003
2016-09-26,8,-0.4349030400000002,35.3201696768
2016-09-27,8,3.661222912,9.903263744
2016-09-28,5,1.1251458048000003,-9.474551603199998
2016-09-29,9,-1.8654508031999997,17.417264128000003
2016-09-30,3,1.3257347072,0.0965897216000009
2016-10-01,11,-1.1967944704,-9.298545561600001
2016-10-02,3,-0.4846080000000002,-5.195147673600001
2016-10-03,12,1.6902911999999999,13.7357974528
2016-10-04,16,-0.025571840000000012,6.439498649600001
2016-10-05,5,0.18436147200000008,9.908023296000003
2016-10-06,7,4.2094138368000005,3.3670110208000033
2016-10-07,4,-2.3423355903999994,3.8962879488000013
2016-10-08,0,-0.795815424,-10.532296806399998
2016-10-09,4,-0.4630747136000001,-5.178860748800002
2016-10-10,1,-0.29765632000000025,21.1220161536
2016-10-11,15,-0.2214051840000001,14.5213693952
2016-10-12,6,-0.1739385856,6.426196070400003
2016-10-13,1,-0.11980666879999996,5.220865536000002
2016-10-14,15,-0.08857671679999997,13.9118220288
2016-10-15,0,-0.06399078399999998,-7.152557875199999
2016-10-16,2,0.0,-7.9290742784
2016-10-17,19,0.0,32.4721939456
2016-10-18,13,0.0,23.518433894400005
2016-10-19,2,0.0,7.355929907200007
2016-10-20,6,0.0,18.705483673600003
2016-10-21,11,0.0,29.242223001600003
2016-10-22,3,0.0,-20.5826859008
2016-10-23,0,0.0,-18.8285576192
2016-10-24,12,0.0,11.173778227199998
2016-10-25,5,0.0,37.9569046528
2016-10-26,12,0.0,-2.6875724799999965
2016-10-27,14,0.0,2.3858638848000027
2016-10-28,3,1.0,52.6282479616
2016-10-29,3,-0.3999999999999999,-26.802851737599994
2016-10-30,0,-0.12,-16.6410042368
2016-10-31,4,-0.064,25.7256406016
2016-11-01,0,-0.04160000000000005,5.0529991679999995
2016-11-02,0,3.970048,34.4370906112
2016-11-03,2,-1.6229631999999996,32.396733337600004
2016-11-04,3,0.5016294400000001,34.82673131520001
2016-11-05,4,-0.6711557119999999,-30.622241587199994
2016-11-06,1,-0.29919815680000017,-17.848748441600005
2016-11-07,0,3.816192,12.164317491199995
2016-11-08,0,-1.7334527999999998,53.996974694399995
2016-11-09,8,-0.58343424,86.36918200320001
2016-11-10,1,-0.339586048,44.01676779520001
2016-11-11,2,-0.23596318720000017,-1.7704722431999897
2016-11-12,1,-0.13496371200000007,-41.5466804224
2016-11-13,0,-0.10465095680000003,-10.889883545600007
2016-11-14,2,-0.07348223999999998,11.461497241599993
2016-11-15,7,-0.06062284799999997,4.392141823999999
2016-11-16,6,1.9488073728,11.133540147200002
2016-11-17,21,-0.7999999999999998,21.265084313600006
2016-11-18,7,-0.24,12.657106432000006
2016-11-19,2,-0.128,-19.2405804032
2016-11-20,8,-0.0832000000000001,-10.620192972800002
2016-11-21,3,-0.059904000000000034,38.2736513024
2016-11-22,9,-0.04592640000000001,39.1755237376
2016-11-23,12,-0.03674111999999999,2.8702484480000052
2016-11-24,4,-0.030311423999999986,-13.386469273599992
2016-11-25,15,-0.025596313599999993,-4.1568989184
2016-11-26,5,0.0,-4.658345472000001
2016-11-27,5,0.0,-11.208211148800002
2016-11-28,7,2.0,42.4121133056
2016-11-29,3,6.2,11.114018713600004
2016-11-30,0,1.9600000000000009,24.0033467392
2016-12-01,6,17.032,-8.018081177599996
2016-12-02,2,-0.13119999999999798,17.3321956352
2016-12-03,1,-4.671104,-12.838472806399999
2016-12-04,0,-3.6235904000000003,-10.555451801600002
2016-12-05,6,1.0047564799999988,12.746771865599998
2016-12-06,12,1.4248386559999995,19.5760126976
2016-12-07,4,-1.9955710976,-4.336191180799997
2016-12-08,3,4.1286503424,16.4676603904
2016-12-09,3,4.5208335360000005,4.8792649728000015
2016-12-10,0,-4.669361663999999,-12.2656352256
2016-12-11,0,-1.7197924352,-3.4917249024000014
2016-12-12,4,5.0358872064,19.5840246784
2016-12-13,1,5.945575424,14.13161984
2016-12-14,26,7.1852169216,9.321670553600004
2016-12-15,33,8.3757227008,4.069567488000004
2016-12-16,8,5.483703091200002,12.845941350400004
2016-12-17,0,-8.920146636799998,-11.698055577599998
2016-12-18,1,-2.6489324544000006,-3.5178117120000003
2016-12-19,0,-2.5963161600000007,24.7383933952
2016-12-20,12,-0.6835077120000008,4.283070566399999
2016-12-21,10,-1.6614130688000002,15.1210909696
2016-12-22,3,-1.0556951552,7.771860480000001
2016-12-23,15,-0.7320534015999998,-17.6077681664
2016-12-24,0,-0.46871551999999994,-1.2628670464000002
2016-12-25,0,-0.22749675519999993,-4.684999680000001
2016-12-26,0,-0.038118912,6.812352409599999
2016-12-27,0,0.9688312832,26.111119257600002
2016-12-28,0,-0.4151557119999999,1.7767497728000023
2016-12-29,0,-0.13279815679999998,18.2223415296
2016-12-30,0,-0.064,-8.554955673599999
2016-12-31,3,-0.04160000000000005,-6.1128530944
2017-01-01,0,-0.029952000000000017,-6.2311658496
2017-01-02,0,-0.022963200000000007,6.5986226175999985
2017-01-03,0,0.98162944,24.7795335168
2017-01-04,3,0.5848442880000001,12.830905241600004
2017-01-05,0,0.46720184320000013,8.399214592000003
2017-01-06,0,-0.5839999999999999,1.8329390080000039
2017-01-07,5,-0.22560000000000005,-8.6374257664
2017-01-08,0,-0.13555200000000006,-6.708429516800001
2017-01-09,1,1.9054848,25.5729073152
2017-01-10,0,3.1287142400000003,-0.7512933375999964
2017-01-11,17,6.103510528,3.8529204224000004
2017-01-12,1,17.1456755712,21.0652563456
2017-01-13,2,-2.7271538687999985,3.5936414720000016
2017-01-14,5,-3.0711021568000003,2.161788006400002
2017-01-15,3,-3.8825344000000004,-8.874419199999998
2017-01-16,0,-1.0498099200000008,-2.1659073536000015
2017-01-17,0,3.2003087359999993,23.081151385600002
2017-01-18,2,5.8301251584,-2.848376729599998
2017-01-19,3,8.927181516800001,8.798141747200003
2017-01-20,1,-0.6597387263999988,9.873401446400003
2017-01-21,0,-5.7239149568,-15.7858025472
2017-01-22,2,-2.4181774336000004,-4.588193894400002
2017-01-23,5,5.5284509696,16.196519628799997
2017-01-24,13,2.175794688,25.6587569152
2017-01-25,3,-2.0250605567999997,-3.4656772095999955
2017-01-26,2,17.413677568,20.1869786112
2017-01-27,4,5.628842700800002,15.2401584128
2017-01-28,2,-8.272528179199998,-15.950616780799997
2017-01-29,0,-3.9932414976,-3.375948083200001
2017-01-30,3,0.7617228799999989,15.680636415999999
2017-01-31,1,-2.7492797440000007,3.790643814399999
2017-02-01,2,0.4725935103999994,31.6858796032
2017-02-02,1,4.1590884352,12.063153766400006
2017-02-03,5,13.607967846400001,-4.3164295167999995
2017-02-04,5,-7.239525376,-1.182716211199999
2017-02-05,0,-3.1832176640000003,-13.310602240000001
2017-02-06,0,3.4145861631999996,16.869408563199997
2017-02-07,0,6.957694463999999,22.8451501056
2017-02-08,4,-2.363698790399999,1.0631633920000034
2017-02-09,6,-1.2808611839999995,0.9683135488000048
2017-02-10,0,11.5402066944,4.200833843200002
2017-02-11,3,-3.9505666047999988,1.7835280384
2017-02-12,0,-3.7798603776,1.3645926399999997
2017-02-13,1,-1.7633389568000002,14.6209583104
2017-02-14,35,0.8373222399999993,4.280188006400003
2017-02-15,39,8.339286015999999,10.339065344000002
2017-02-16,29,-0.8615306239999994,2.5756000256000036
2017-02-17,3,3.6772166656000005,10.6234182656
2017-02-18,1,-1.2960879615999996,-8.3493307392
2017-02-19,2,-1.9965453312,-5.119767040000001
2017-02-20,10,5.2417591296,0.8221113343999988
2017-02-21,18,21.21061888,7.839358464
2017-02-22,40,3.455666176000001,3.3821292544000006
2017-02-23,43,-8.990834073599999,10.7575677952
2017-02-24,24,5.4927600640000005,4.021718323200002
2017-02-25,10,0.43497850879999955,-12.104293887999999
2017-02-26,10,-5.750967193600001,-1.2316776448000013
2017-02-27,27,6.2728958976,9.2802080768
2017-02-28,19,3.5834478592000005,22.7552038912
2017-03-01,15,4.9622785024,1.057726156800003
2017-03-02,17,-2.060956159999999,13.2244933632
2017-03-03,14,1.1780239360000007,4.0640483328000006
2017-03-04,6,-4.6409171968,-10.535189196800001
2017-03-05,36,-2.2079083520000005,-4.9122477056000005
2017-03-06,8,6.6169370624,22.419546112
2017-03-07,14,0.8463083520000003,-0.6499863551999994
2017-03-08,18,1.2918110208000004,18.5242160128
2017-03-09,4,-0.6235282431999996,4.692103475200003
2017-03-10,7,8.2204183552,7.378462822400003
2017-03-11,1,-5.682541055999999,-8.959294156799999
2017-03-12,9,-2.1302545408,-4.649995264000001
2017-03-13,2,1.7596595199999998,24.941719756799998
2017-03-14,2,0.9246295039999999,13.1274177536
2017-03-15,6,9.7716217856,7.233068441600004
2017-03-16,4,0.2005237760000007,23.9681845248
2017-03-17,3,1.53166592,-14.621595648
2017-03-18,1,-2.3077633023999997,-10.7840147456
2017-03-19,0,-2.7027253248000003,-5.295282790400002
2017-03-20,20,-1.3570252800000004,12.831928422399997
2017-03-21,0,7.0665507839999995,5.476882432000002
2017-03-22,8,28.095000473600003,22.997378662400003
2017-03-23,1,-13.288169574399998,5.7501552640000035
2017-03-24,17,3.8473380864000006,9.609856819200001
2017-03-25,1,-6.3052643328,-15.1293689856
2017-03-26,0,-2.8219163648000016,2.329954815999999
2017-03-27,5,-1.7853659136000009,9.6004033536
2017-03-28,5,-0.28613888000000065,32.5736354816
2017-03-29,3,0.5983651840000004,7.364634316800004
2017-03-30,0,3.2675926016000005,6.609255014400006
2017-03-31,4,3.1059682304000007,0.6884049920000024
2017-04-01,17,-2.3187995647999995,-12.221953024000001
2017-04-02,0,-1.6683354112,-2.9788343296000015
2017-04-03,2,7.2051327999999994,8.5751960576
2017-04-04,0,12.27234304,22.3604713472
2017-04-05,8,3.2519751680000013,-0.06262097919999832
2017-04-06,0,-3.1346935807999987,6.748692992000002
2017-04-07,0,2.4886385664000006,20.505435443200003
2017-04-08,0,-5.062511616,-12.108797542399998
2017-04-09,0,-2.3084822528000006,-9.000276172800001
2017-04-10,11,9.5289541632,41.668582912
2017-04-11,3,-1.478777855999999,24.8993219584
2017-04-12,2,4.231530393600001,5.288234086400003
2017-04-13,4,6.010292019200001,-9.964291379199999
2017-04-14,2,0.5964035072000016,-7.788855603199998
2017-04-15,11,-2.2851546111999994,-6.143437721600003
2017-04-16,0,-3.5387902976000003,-2.099491532800002
2017-04-17,5,0.20085503999999954,1.0756272127999988
2017-04-18,8,-1.0365726720000001,0.8903894016000002
2017-04-19,5,6.4245737472,-2.9859546111999986
2017-04-20,10,2.9268871168000006,3.2484569087999997
2017-04-21,21,4.6262183936,-0.32565125120000005
2017-04-22,0,0.6445146112000009,-1.04330752
2017-04-23,3,-4.4717326336,-0.9149484032000004
2017-04-24,6,5.075085209599999,12.8569572352
2017-04-25,1,4.999548416,4.958692454400001
2017-04-26,11,-2.3076269055999994,13.7917815808
2017-04-27,17,4.6229814272,17.877315788800004
2017-04-28,28,2.0612105216000005,10.370075648000004
2017-04-29,1,-4.8722758656,-12.176521523199998
2017-04-30,1,-2.1132280832,-9.024510668800001
2017-05-01,2,0.7172923391999997,5.075945676799999
2017-05-02,11,0.32886937599999966,9.633346457599998
2017-05-03,3,8.2855302144,3.4884529152
2017-05-04,16,11.1636425728,-0.10068490239999761
2017-05-05,6,-4.099434086399999,20.4689480704
2017-05-06,0,2.4884207616000005,-14.587721727999998
2017-05-07,4,-4.9154174976,-6.262544793600002
2017-05-08,3,7.856212479999999,10.550601215999999
2017-05-09,19,-0.39031654399999915,28.04473856
2017-05-10,5,10.7819674624,17.137343488000003
2017-05-11,1,5.987400806400002,14.474660966400002
2017-05-12,2,10.259302400000001,-8.972840755199996
2017-05-13,0,-11.141507276799999,0.8572042239999984
2017-05-14,0,-3.336674611200001,-5.042059059200001
2017-05-15,3,5.964211302399999,29.5670188032
2017-05-16,9,11.48241408,9.213647872000003
2017-05-17,8,-1.3138913280000004,2.6231625728000054
2017-05-18,1,2.1575848960000004,12.989245235200002
2017-05-19,0,4.194455040000001,4.496333312000004
2017-05-20,1,-7.458863923199999,-15.712351744000003
2017-05-21,0,-3.2061883392000006,-8.475600998400001
2017-05-22,0,12.111118848,1.9429381119999984
2017-05-23,3,8.0276273152,4.746759577599999
2017-05-24,10,16.2640642048,2.2142184448
2017-05-25,3,-3.4527446015999974,1.6404505600000014
2017-05-26,14,12.0167371776,-4.743090278399999
2017-05-27,1,-3.5252242432000003,0.30347345919999924
2017-05-28,1,-8.7115445248,-2.3845212159999996
2017-05-29,1,-4.190435840000001,2.1864549375999998
2017-05-30,16,3.1890616319999987,5.4085942272
2017-05-31,7,22.5012021248,10.6581820416
2017-06-01,7,0.9736340480000027,8.3941540864
2017-06-02,10,-1.2879615999999992,14.9738314752
2017-06-03,2,-7.869186559999999,-7.899387903999999
2017-06-04,0,-3.6840747008000014,-5.688898150400001
2017-06-05,1,4.779933388799999,-0.6992558080000011
2017-06-06,4,13.67604224,13.5926948864
2017-06-07,2,-1.2179921919999988,11.308904448000002
2017-06-08,5,2.2421501952000007,5.677033676800001
2017-06-09,0,12.2737347584,12.842235187200002
2017-06-10,0,-9.466039603199999,-12.125219225599999
2017-06-11,0,0.5961381887999995,-6.304218112000001
2017-06-12,1,5.50805248,24.668287795199998
2017-06-13,9,-0.3444336640000003,3.6097475584000005
2017-06-14,2,17.7532888064,2.2592851968000005
2017-06-15,7,1.2487996416000016,-4.600842854399998
2017-06-16,0,15.479449497600001,-1.0580697087999997
2017-06-17,0,-14.117448499199998,-3.9047425023999995
2017-06-18,0,-5.5483174912000015,-2.700860416000001
2017-06-19,2,4.760242483199999,3.6518859775999997
2017-06-20,2,12.516699136,10.1397041152
2017-06-21,2,19.151239680000003,30.6172858368
2017-06-22,2,7.489732403200001,3.231905177600005
2017-06-23,24,10.884554137600002,18.713350144000003
2017-06-24,0,-5.5496848383999975,-7.866379161599998
2017-06-25,8,-10.24119552,-11.692217753600001
2017-06-26,2,8.230289919999997,3.3589241855999976
2017-06-27,20,-3.312344576000001,5.735846502399998
2017-06-28,8,8.1835600896,-1.9201330175999995
2017-06-29,6,16.3234794496,5.111029760000001
2017-06-30,8,0.3536903168000016,2.7653367808000002
2017-07-01,14,-11.6623734784,-8.7941835776
2017-07-02,11,-5.107032268800001,-1.8891364352000006
2017-07-03,20,0.9582175231999988,14.9776600064
2017-07-04,5,-3.6824014848000006,-2.9338247167999985
2017-07-05,4,1.9280099327999998,-1.8330716159999998
2017-07-06,10,2.0177928192000003,11.6300044288
2017-07-07,10,2.4920207360000006,-1.5925602304000002
2017-07-08,2,-3.935895756799999,-5.1589069824
2017-07-09,0,-0.49022515200000005,-2.2137686016000004
2017-07-10,8,4.8147097599999995,7.747831295999999
2017-07-11,12,16.928164352,8.5450927104
2017-07-12,15,19.796797132800002,9.122541465600001
2017-07-13,15,-7.7158548479999975,4.216364851200002
2017-07-14,7,7.923253452800001,-1.4271931392
2017-07-15,3,-10.285600255999999,-5.2021142528
2017-07-16,0,-3.4063787008000013,-4.135273369600001
2017-07-17,0,6.831548927999999,10.6232717312
2017-07-18,8,5.8676595712,6.1079544832
2017-07-19,7,19.3833761792,4.943238144
2017-07-20,0,-6.113083903999996,0.4703812608
2017-07-21,7,19.574882508800002,-0.1554395135999993
2017-07-22,5,-14.041761689599998,-5.9793370112
2017-07-23,107,-6.207397068800002,-2.777394278400001
2017-07-24,8,16.472076288,1.2252888063999996
2017-07-25,10,1.5267756032000008,4.504868864
2017-07-26,5,-5.069816831999999,5.821449625600001
2017-07-27,8,6.297331814400001,8.278522265600001
2017-07-28,2,6.115865190400001,9.195828633600001
2017-07-29,0,-8.939355750399999,-7.722329395199999
2017-07-30,0,-2.8065921024,-4.5201406976000005
2017-07-31,9,9.4292242432,8.57422592
2017-08-01,7,-2.4772377599999995,7.941778944
2017-08-02,4,25.68979968,4.837941145600002
2017-08-03,4,-0.04573224959999678,5.467389542400001
2017-08-04,11,14.524598988800001,-5.211987455999999
2017-08-05,0,-12.514545049599999,2.5025655808
