,django/django,pallets/flask,rails/rails
2010-11-07,9.0,0.8855212088359374,28
2010-11-08,2.0,0.6620854525,8
2010-11-09,5.0,-0.43675343353125007,10
2010-11-10,0.0,-0.19166682646562494,4
2010-11-11,21.0,-0.09966249999999996,28
2010-11-12,9.0,-0.06988275,2
2010-11-13,7.0,-0.05300111249999999,9
2010-11-14,5.0,-0.04223813625,18
2010-11-15,0.0,-0.03483399051562505,32
2010-11-16,10.0,-0.02946012999843757,26
2010-11-17,16.0,-0.013583413232812524,52
2010-11-18,6.0,0.0,15
2010-11-19,9.0,2.0,107
2010-11-20,13.0,-0.6000000000000001,13
2010-11-21,15.0,-0.20999999999999985,21
2010-11-22,7.0,-0.11899999999999994,32
2010-11-23,4.0,-0.080325,42
2010-11-24,4.0,-0.05944049999999999,29
2010-11-25,1.0,-0.04656172499999999,13
2010-11-26,15.0,-0.037914547500000007,37
2010-11-27,8.0,-0.03175343353125009,6
2010-11-28,6.0,-0.027166826465625047,7
2010-11-29,3.0,1.0,40
2010-11-30,4.0,-0.30000000000000004,27
2010-12-01,5.0,0.895,38
2010-12-02,11.0,-0.35950000000000004,29
2010-12-03,3.0,-0.14516249999999992,18
2010-12-04,20.0,-0.08922024999999997,11
2010-12-05,11.0,-0.06344336249999999,11
2010-12-06,7.0,0.95132247625,5
2010-12-07,2.0,0.6608424207343749,27
2010-12-08,6.0,-0.4375406869828125,24
2010-12-09,3.0,-0.18037671676562494,42
2010-12-10,1.0,-0.1132459132328125,22
2010-12-11,3.0,-0.06988275,18
2010-12-12,23.0,-0.05300111249999999,3
2010-12-13,5.0,-0.04223813625,9
2010-12-14,4.0,-0.03483399051562505,18
2010-12-15,1.0,-0.02946012999843757,81
2010-12-16,2.0,-0.013583413232812524,7
2010-12-17,0.0,0.0,10
2010-12-18,31.0,0.0,6
2010-12-19,9.0,0.0,28
2010-12-20,0.0,0.0,19
2010-12-21,16.0,0.0,11
2010-12-22,11.0,0.0,14
2010-12-23,6.0,3.0,48
2010-12-24,1.0,-0.9000000000000001,19
2010-12-25,3.0,-0.3149999999999998,16
2010-12-26,4.0,-0.1784999999999999,22
2010-12-27,7.0,-0.1204875,15
2010-12-28,9.0,-0.08916074999999998,23
2010-12-29,14.0,-0.06984258749999998,10
2010-12-30,2.0,-0.05687182125000001,3
2010-12-31,6.0,0.9523698497031249,18
2011-01-01,1.0,-0.3407502396984376,9
2011-01-02,5.0,-0.10499999999999993,2
2011-01-03,7.0,-0.05949999999999997,21
2011-01-04,4.0,-0.0401625,28
2011-01-05,6.0,-0.029720249999999997,20
2011-01-06,0.0,-0.023280862499999996,6
2011-01-07,0.0,0.98104272625,13
2011-01-08,8.0,-0.31587671676562507,8
2011-01-09,1.0,-0.11858341323281245,10
2011-01-10,2.0,-0.05949999999999997,5
2011-01-11,2.0,-0.0401625,29
2011-01-12,2.0,-0.029720249999999997,24
2011-01-13,10.0,1.9767191375,5
2011-01-14,4.0,-0.6189572737500001,14
2011-01-15,10.0,-0.2258767167656249,16
2011-01-16,7.0,1.8674165867671875,15
2011-01-17,5.0,-0.6803250000000001,6
2011-01-18,3.0,-0.26944049999999986,20
2011-01-19,6.0,-0.16556172499999994,13
2011-01-20,4.0,2.8817604525,3
2011-01-21,25.0,-0.9911939335312502,7
2011-01-22,3.0,-0.3887285514656248,10
2011-01-23,0.0,-0.21641454749999992,4
2011-01-24,11.0,3.84775906646875,0
2011-01-25,6.0,-1.3163275764656253,3
2011-01-26,14.0,-0.4898425874999997,0
2011-01-27,10.0,-0.2948718212499999,3
2011-01-28,6.0,-0.20828015029687513,10
2011-01-29,3.0,-0.15963123969843757,19
2011-01-30,11.0,-0.09312344999999998,25
2011-01-31,3.0,-0.07582909500000001,7
2011-02-01,9.0,-0.06350686706250018,24
2011-02-02,5.0,-0.054333652931250094,28
2011-02-03,2.0,0.0,19
2011-02-04,8.0,0.0,10
2011-02-05,8.0,2.0,12
2011-02-06,7.0,0.3999999999999999,9
2011-02-07,7.0,-0.5099999999999999,20
2011-02-08,6.0,-0.22399999999999987,19
2011-02-09,7.0,-0.13982499999999998,30
2011-02-10,3.0,0.900397,13
2011-02-11,1.0,-0.37628197500000005,8
2011-02-12,20.0,-0.16619540999999993,19
2011-02-13,4.0,-0.11021070728125007,14
2011-02-14,11.0,-0.08320604323125008,22
2011-02-15,2.0,-0.04330366323281252,21
2011-02-16,9.0,-0.023280862499999996,9
2011-02-17,4.0,1.98104272625,6
2011-02-18,4.0,-0.6158767167656252,32
2011-02-19,14.0,-0.2235834132328124,9
2011-02-20,4.0,-0.11899999999999994,11
2011-02-21,12.0,1.919675,43
2011-02-22,4.0,-0.6594405000000001,8
2011-02-23,3.0,-0.25656172499999985,4
2011-02-24,2.0,-0.15691454749999995,6
2011-02-25,5.0,-0.11207843353125008,7
2011-02-26,7.0,-0.08660732646562504,6
2011-02-27,5.0,-0.04656172499999999,7
2011-02-28,4.0,-0.037914547500000007,14
2011-03-01,23.0,-0.03175343353125009,11
2011-03-02,6.0,-0.027166826465625047,16
2011-03-03,19.0,0.0,7
2011-03-04,11.0,0.0,20
2011-03-05,2.0,0.0,39
2011-03-06,2.0,0.0,28
2011-03-07,6.0,0.0,15
2011-03-08,4.0,0.0,6
2011-03-09,7.0,0.0,11
2011-03-10,4.0,0.0,8
2011-03-11,0.0,0.0,5
2011-03-12,0.0,0.0,15
2011-03-13,0.0,0.0,12
2011-03-14,12.0,18.0,6
2011-03-15,29.0,0.5999999999999996,3
2011-03-16,10.0,-3.689999999999999,7
2011-03-17,10.0,-1.7009999999999992,6
2011-03-18,4.0,2.920075,4
2011-03-19,3.0,-0.9759395000000002,4
2011-03-20,3.0,-1.3173770249999996,0
2011-03-21,1.0,-0.8239161024999999,10
2011-03-22,9.0,-0.6196745442812508,21
2011-03-23,4.0,-0.49880523878437566,9
2011-03-24,5.0,-0.20434417939687513,10
2011-03-25,1.0,-0.09910995750000001,23
2011-03-26,6.0,-0.08246414081250018,9
2011-03-27,1.0,-0.07021036969687514,21
2011-03-28,16.0,-0.013583413232812524,24
2011-03-29,1.0,0.0,35
2011-03-30,17.0,0.0,23
2011-03-31,2.0,0.0,22
2011-04-01,2.0,0.0,1
2011-04-02,39.0,0.0,2
2011-04-03,2.0,0.0,12
2011-04-04,3.0,0.0,5
2011-04-05,2.0,0.0,10
2011-04-06,4.0,0.0,10
2011-04-07,1.0,0.0,9
2011-04-08,0.0,0.0,3
2011-04-09,1.0,0.0,0
2011-04-10,0.0,0.0,10
2011-04-11,2.0,0.0,42
2011-04-12,0.0,0.0,4
2011-04-13,1.0,0.0,66
2011-04-14,0.0,0.0,39
2011-04-15,1.0,0.0,26
2011-04-16,0.0,0.0,28
2011-04-17,7.0,1.0,29
2011-04-18,4.0,7.7,25
2011-04-19,3.0,-2.5050000000000003,34
2011-04-20,12.0,-0.8994999999999994,4
2011-04-21,1.0,-0.5161624999999997,5
2011-04-22,25.0,-0.35102025,48
2011-04-23,3.0,-0.2610428625,12
2011-04-24,2.0,-0.20520417374999997,7
2011-04-25,2.0,1.832465093234375,29
2011-04-26,3.0,-0.740597147357813,34
2011-04-27,3.0,1.6813326941375,23
2011-04-28,10.0,-0.7190000000000001,30
2011-04-29,5.0,-0.29032499999999983,31
2011-04-30,7.0,-0.17844049999999995,13
2011-05-01,4.0,0.873113275,35
2011-05-02,0.0,-0.39735504750000006,34
2011-05-03,9.0,-0.18331515853125002,33
2011-05-04,5.0,-0.12458137396562502,33
2011-05-05,7.0,-0.07191593353125009,30
2011-05-06,5.0,-0.05688707646562505,38
2011-05-07,12.0,0.9767191375000001,38
2011-05-08,0.0,1.6810427262499998,30
2011-05-09,16.0,-0.720876716765625,26
2011-05-10,5.0,-0.28308341323281233,64
2011-05-11,2.0,-0.15916249999999993,32
2011-05-12,2.0,0.88995475,24
2011-05-13,3.0,-0.38272136250000005,22
2011-05-14,5.0,-0.17051899874999993,20
2011-05-15,3.0,-0.11329126426562502,13
2011-05-16,0.0,-0.08549934676406261,17
2011-05-17,3.0,0.9431129235343749,41
2011-05-18,6.0,-0.32328086250000004,44
2011-05-19,0.0,0.8760427262500001,20
2011-05-20,5.0,-0.37537671676562506,19
2011-05-21,4.0,-0.15874591323281245,40
2011-05-22,8.0,-0.08922024999999997,38
2011-05-23,5.0,-0.06344336249999999,46
2011-05-24,4.0,6.95132247625,70
2011-05-25,0.0,-2.1391575792656257,67
2011-05-26,2.0,-0.767540686982812,30
2011-05-27,5.0,5.567623283234375,27
2011-05-28,2.0,-0.09472091323281262,22
2011-05-29,3.0,3.5619582500000004,9
2011-05-30,5.0,0.7700339625000003,10
2011-05-31,5.0,-1.9176759162499997,30
2011-06-01,6.0,-0.9822835173593749,22
2011-06-02,5.0,0.32647793237031253,2
2011-06-03,4.0,-0.7293941175,14
2011-06-04,6.0,-0.4437399105937501,17
2011-06-05,1.0,19.662617130821875,17
