,JuliaLang/julia,python/cpython,rust-lang/rust
2010-09-29,13.082434611468749,29,-2.8457946112000005
2010-09-30,8.854517086178124,3,3.2615090175999994
2010-10-01,2.0308641907343747,16,-1.7135814656000004
2010-10-02,5.704977936948439,20,-1.2092750847999998
2010-10-03,7.665398204151565,15,-1.3861221376000001
2010-10-04,4.4665817877156275,12,0.45459968000000006
2010-10-05,4.6943680162078145,11,1.0501565439999998
2010-10-06,-2.1807089227999983,51,3.4267945984
2010-10-07,-1.3616646239328103,16,-0.46983628800000066
2010-10-08,3.084729021987502,14,3.3515900927999995
2010-10-09,3.9735477594906268,12,4.59383552
2010-10-10,8.885570933195313,17,-4.5457956864
2010-10-11,7.32833608830625,4,-0.8859779072
2010-10-12,2.1962274097812498,18,8.665888768
2010-10-13,1.6164503411390627,45,-0.5355635712000009
2010-10-14,-0.1351487677515617,61,1.8871545855999994
2010-10-15,0.1936851525000013,43,-4.6707768320000005
2010-10-16,3.316437391687501,30,-2.2046836736
2010-10-17,9.089213449778127,89,-1.9779648512
2010-10-18,-0.5676814590859376,30,8.0319066112
2010-10-19,0.04525658500000029,17,-1.0031350784000006
2010-10-20,-0.6890727761359371,17,-0.5145636864000007
2010-10-21,-0.43114805794062383,18,11.1703328768
2010-10-22,0.6911633831265633,13,1.752756633599999
2010-10-23,18.66925867444844,14,-1.6992546816000011
2010-10-24,12.868112170401561,17,-7.506781286400001
2010-10-25,1.4629657509499987,11,-2.4359990271999994
2010-10-26,6.258186965374999,9,3.581368832
2010-10-27,1.165828584448438,22,-1.9742261248000004
2010-10-28,1.588283384964064,19,5.538400255999999
2010-10-29,-0.2485731837499987,55,-5.798260428800001
2010-10-30,0.031954270734376844,37,-1.595018752
2010-10-31,0.16932820641718915,68,-0.8141876224000001
2010-11-01,8.263388471582815,30,-0.4662885375999999
2010-11-02,1.6649956023984376,26,1.7190784
2010-11-03,0.04681170948125002,14,7.58840576
2010-11-04,0.3293818894156252,27,-2.8065945600000006
2010-11-05,9.489263544595314,48,4.9082730496
2010-11-06,5.660441170626562,49,3.2007834623999996
2010-11-07,7.604968275698437,28,-6.876096
2010-11-08,4.305924280698437,23,0.1320576
2010-11-09,16.43180147907344,33,-0.2179916799999999
2010-11-10,4.239144679379687,17,-1.112459264
2010-11-11,1.842741558126563,10,0.5594827775999998
2010-11-12,-0.7180639655515617,21,1.1390600191999996
2010-11-13,-0.24832146894218532,18,-1.4334539776000002
2010-11-14,0.9764789422812523,6,5.6541138944
2010-11-15,-0.9173524373921857,1,-3.7139278848000012
2010-11-16,2.371550329082814,11,-0.7057827840000002
2010-11-17,0.25329407675312576,9,-1.2982646784000003
2010-11-18,0.4318639157437507,24,0.4624910336000001
2010-11-19,6.615945571435938,6,3.0657497088
2010-11-20,12.083931055590625,84,2.2453149695999994
2010-11-21,16.247332691948436,29,2.2980721663999994
2010-11-22,4.311699233932811,43,1.4318348287999996
2010-11-23,-2.1044950563218756,14,2.1599717375999994
2010-11-24,5.7376096022031255,15,-1.550989619200001
2010-11-25,7.381064595626564,9,6.0197116928
2010-11-26,3.0835317981984387,59,2.643493887999999
2010-11-27,0.3261714301046883,17,-6.0113098752
2010-11-28,6.698861843045314,7,-3.5181298688
2010-11-29,2.309649659001564,15,3.4732165120000005
2010-11-30,3.6243451257437513,34,2.0529666047999995
2010-12-01,2.715185295998438,14,1.161671372799999
2010-12-02,2.830834980140626,23,2.9566217215999995
2010-12-03,0.8392167088578133,54,7.6758234112
2010-12-04,2.0873057695984385,64,-5.2261150720000025
2010-12-05,2.130237741289063,23,-5.656165376000001
2010-12-06,0.1573539433031257,10,-0.9720505343999997
2010-12-07,5.360127396400001,20,7.2370304
2010-12-08,-1.0031808102218749,14,-1.3240186880000007
2010-12-09,-0.5598040747421869,12,7.298729164799999
2010-12-10,-0.3735548422062495,12,1.2639326207999986
2010-12-11,-0.26559091242499916,13,2.6773433343999997
2010-12-12,-0.18864624536874944,28,-5.033117900800001
2010-12-13,2.8560327320953127,14,3.9963274240000004
2010-12-14,0.5986729518765626,33,-0.31662131200000054
2010-12-15,-0.3008087306296875,36,6.5306651647999985
2010-12-16,0.819106884784375,33,0.019394355199999325
2010-12-17,5.8095125,22,-3.825948160000001
2010-12-18,2.28598725,34,0.21653903360000015
2010-12-19,13.345897212499999,17,-5.7579991040000005
2010-12-20,5.226894398749999,6,4.9984764928
2010-12-21,5.404609614703125,19,1.632152883199999
2010-12-22,0.37938511687656207,9,0.15967621119999897
2010-12-23,3.8494101262140634,21,-3.376057446400001
2010-12-24,11.724611471984376,20,-0.9262887936000004
2010-12-25,6.877187255620313,2,1.6145889279999999
2010-12-26,-2.1081861392625,15,-3.3353748480000003
2010-12-27,0.7600110989234383,17,-1.0550648832
2010-12-28,5.905761724637502,42,-0.6002877440000001
2010-12-29,0.6007521361390638,11,0.5769440255999999
2010-12-30,-1.0215539875328117,16,6.1276901376
2010-12-31,-0.6581404338999991,6,12.5154352128
2011-01-01,0.49990340186718885,15,-10.185386598400001
2011-01-02,3.5242338248921885,29,-3.1239655424
2011-01-03,1.3328553471765627,51,7.6359437312
2011-01-04,5.46838347521875,30,7.7961088
2011-01-05,20.06937421131875,31,-6.032227840000003
2011-01-06,11.396304656217186,33,1.0074951679999993
2011-01-07,8.348248282428123,23,-0.4837722111999998
2011-01-08,23.451549753749998,26,-2.8682578944
2011-01-09,0.8951198769843742,25,-2.8959442944000005
2011-01-10,-1.7590583220984364,19,10.8276041728
2011-01-11,7.085381523825002,22,-2.958128128000001
2011-01-12,1.7065473705843779,31,5.0050435072
2011-01-13,5.092730426456253,10,-6.6394149888000005
2011-01-14,-0.012321519223435828,12,4.3226120192
2011-01-15,4.591839206325002,32,-3.4507410432000007
2011-01-16,9.473005239948439,17,-2.81049344
2011-01-17,-0.0318680397624993,21,5.8500345856
2011-01-18,5.775803858054688,17,2.0736885759999986
2011-01-19,12.509268957823437,13,-0.5668721664000014
2011-01-20,3.6861691763640625,14,2.446178304
2011-01-21,4.150157681246875,8,2.353450495999999
2011-01-22,10.264856091217188,5,-4.421871411200001
2011-01-23,8.734345483084375,9,-3.0774175744
2011-01-24,5.569424461612501,22,3.7377913856000005
2011-01-25,3.768876447323438,14,0.21262745599999944
2011-01-26,3.063789781318751,10,2.4362054655999996
2011-01-27,-1.756971102470311,10,6.258568089599999
2011-01-28,-0.13808439109687298,3,-0.9638067200000009
2011-01-29,4.118881514190627,17,-6.272728166400001
2011-01-30,11.862447369846876,19,1.0785347584
2011-01-31,-2.0078430686031252,14,1.1526598656
2011-02-01,-0.049468622020312214,4,1.5495372799999996
2011-02-02,9.230001570368751,10,4.846332415999999
2011-02-03,5.494407057206251,5,-3.6803166208
2011-02-04,0.49308422857031253,7,-1.6181783552000004
2011-02-05,0.9431945432343751,18,-2.5395628032000004
2011-02-06,0.0872997811359385,3,-0.9899515903999998
2011-02-07,0.2676506556171888,18,4.415069184
2011-02-08,0.3919588457828136,0,-2.4180356096000004
2011-02-09,0.5403021369843757,3,8.5019994112
2011-02-10,1.5655421185578131,4,3.3921397759999987
2011-02-11,0.4902426160312504,19,1.442609459199999
2011-02-12,-0.36855724878281226,4,-7.3540269056000005
2011-02-13,1.8010307101468752,4,-2.0996281343999996
2011-02-14,0.6634365231625001,5,3.8501376
2011-02-15,-0.28511887430156235,8,7.236940799999999
2011-02-16,0.8264983631984376,0,-0.7552890880000014
2011-02-17,4.7768584294484375,2,-5.191956787200001
2011-02-18,0.36347482518281227,3,0.47124684799999983
2011-02-19,8.5776932069125,6,1.0260761600000001
2011-02-20,0.8480892424640618,10,-3.4628226048000004
2011-02-21,-0.78315957228125,32,-0.09047040000000006
2011-02-22,-0.4872742805874998,29,2.7411839999999996
2011-02-23,3.6556181387140634,16,9.013568511999999
2011-02-24,-0.6645745567656245,16,-0.056488243200000454
2011-02-25,1.6019742736359381,60,5.3267480576
2011-02-26,1.5082701330546877,40,-3.0804728832000006
2011-02-27,0.5106489378234379,6,-6.0662148096
2011-02-28,0.5938067011453128,10,-0.04893050879999983
2011-03-01,2.687229244928125,11,6.614911488000001
2011-03-02,4.508566715,10,20.5452136448
2011-03-03,2.2190067229375,18,-1.9916464128000015
2011-03-04,2.27061392235625,9,-1.8515841024000004
2011-03-05,2.28990971896875,26,-8.2497494016
2011-03-06,0.2676472101468753,42,0.5535906816000002
2011-03-07,2.4599829981625003,15,11.9858439168
2011-03-08,1.342103933198438,17,3.9538319360000003
2011-03-09,-0.6058960603328121,8,9.201886617599998
2011-03-10,0.609682001064063,21,0.11827845119999836
2011-03-11,-0.37857057797656196,23,1.1457396735999996
2011-03-12,3.7649801520953132,23,-11.0298888192
2011-03-13,3.4347852695953125,21,-5.1214081024
2011-03-14,3.3049675156265623,69,22.632651366399998
2011-03-15,0.23059206591718717,97,-6.488704819200002
2011-03-16,0.4658548038609377,52,2.997482086399998
2011-03-17,-0.4340084013218746,38,-4.010451558400002
2011-03-18,-0.28283336301562434,4,14.5066768384
2011-03-19,1.7809488124640631,28,-2.754131353600002
2011-03-20,-0.3720753370624996,55,-0.826313830400002
2011-03-21,1.7644777902937503,40,19.8061417472
2011-03-22,1.64687562904375,32,5.685341081599997
2011-03-23,3.614417580590625,36,0.2813295615999962
2011-03-24,3.4027993344484373,27,-4.227103846400002
2011-03-25,2.2869521224640623,31,13.141643263999999
2011-03-26,-0.6897458925000002,53,-17.825922252800005
2011-03-27,-0.40934415103124966,22,0.31565598719999954
2011-03-28,0.7020738774281257,15,-3.281022464000001
2011-03-29,0.6795734314687506,20,7.9292033023999995
2011-03-30,0.6736925838968755,14,-1.8300253184000024
2011-03-31,0.6875682203656253,23,11.588195123199998
2011-04-01,-0.2993122509562498,11,8.419742003199996
2011-04-02,-0.17257959919062477,0,-14.502589542400003
2011-04-03,-0.10363782010781228,21,0.6070584319999988
2011-04-04,0.9389650412500002,22,-8.7759741952
2011-04-05,3.8500592282343753,13,3.867855564800001
2011-04-06,3.5127771256984373,18,-1.059925401600001
2011-04-07,1.362439138198437,14,15.909372313599999
2011-04-08,-0.5326296655515628,16,7.593474457599996
2011-04-09,4.6888343974640625,19,-14.777149337600001
2011-04-10,20.2827209875,11,-5.605489459199999
2011-04-11,17.505466253749997,23,3.574329036800001
2011-04-12,-1.226324648015627,30,11.937248256
2011-04-13,-1.919183414598438,45,2.1403040767999997
2011-04-14,-0.26855230470624836,15,0.5460680703999969
2011-04-15,2.9727561513250027,37,-7.492098867200001
2011-04-16,4.842671551178126,27,0.9548589056000001
2011-04-17,7.615217063671876,6,1.3199555583999985
2011-04-18,4.204210713992188,24,6.9285617664
2011-04-19,-1.664696306067187,24,11.251705548799997
2011-04-20,-0.9152176892499992,53,-1.3119320064000028
2011-04-21,4.465797548678126,23,-4.395930009600001
2011-04-22,5.098059076984375,3,7.483872256
2011-04-23,8.846607105401564,6,-9.5554799616
2011-04-24,17.3176793705125,20,-4.395023052800001
2011-04-25,3.1726173901437487,18,4.0310721536
2011-04-26,7.922441699082812,28,4.2106988543999995
2011-04-27,0.7689713222843748,32,4.113988915199998
2011-04-28,-1.6091955562499984,30,14.530089881599999
2011-04-29,-1.096217117578123,19,5.002156543999998
2011-04-30,2.150755159226565,32,-16.4179007488
2011-05-01,2.0410164508781268,29,4.6060829696
2011-05-02,3.052680974843751,30,-4.607423692800001
2011-05-03,4.012088923723438,21,20.7642756096
2011-05-04,9.993155165878125,24,-1.7773751296000029
2011-05-05,8.33796878559375,29,27.9282510848
2011-05-06,5.166817154892187,16,-11.471159193600005
2011-05-07,3.2959533737499997,54,-16.193977856000004
2011-05-08,-1.5225053277968743,17,-7.118280089600001
2011-05-09,7.027504405845314,54,9.4950183936
2011-05-10,-0.5120254284203114,29,-1.0879137792000027
2011-05-11,-1.0112175089718736,16,26.46718208
2011-05-12,10.29609949414844,14,-6.965628518400003
2011-05-13,1.374663555698438,16,7.941732761600001
2011-05-14,13.84896830228125,52,6.550540902399998
2011-05-15,-1.1765463828296885,23,-19.086138572800003
2011-05-16,0.768306654820313,15,12.7483172864
2011-05-17,4.000588049625001,17,4.391027404799999
2011-05-18,-0.19832902080312365,11,12.2442580992
2011-05-19,7.185670701214064,25,8.477492735999995
2011-05-20,-1.3809044694218748,20,2.9821288447999983
2011-05-21,2.1752942268078135,23,2.0837935103999996
2011-05-22,-0.8353852240921871,17,7.157815295999995
2011-05-23,0.4600346939453137,45,-18.1085103104
2011-05-24,1.589400027682813,39,6.2457201664
2011-05-25,0.5119834336000005,38,0.014587596799998437
2011-05-26,4.5928376043046875,24,-9.9747648512
2011-05-27,0.25290610583906237,17,29.90573056
2011-05-28,6.488586340962501,30,-21.333518438400002
2011-05-29,3.0177370484531245,36,-10.681791692800001
2011-05-30,3.0744564711421876,28,-3.4658750464
2011-05-31,1.0743360319843749,28,22.7398033408
2011-06-01,1.240806512682813,32,12.602581094399998
2011-06-02,1.3055362381625006,7,-2.3814187008000047
2011-06-03,9.346414798635939,26,-2.9008006144000014
2011-06-04,3.5653415005546876,19,4.491713228799998
2011-06-05,1.7470416213546875,18,-13.3324259328
2011-06-06,8.948677470185938,27,-2.7770130432
2011-06-07,3.36326142029375,13,-0.6340177919999999
2011-06-08,4.598776546325,12,13.3706615808
2011-06-09,18.557686901396874,26,15.199986892799997
2011-06-10,7.119843393896875,29,4.862956543999999
2011-06-11,14.457084646021874,26,-11.024387584000003
2011-06-12,5.7787099458124995,4,-5.926434816
2011-06-13,10.29260327327344,6,-3.9925500928
2011-06-14,20.026219755985938,4,27.3339643904
2011-06-15,9.8844374820625,3,23.636757811199995
2011-06-16,17.281654559226563,12,14.736470015999998
2011-06-17,-4.375613800528125,21,1.5954890751999926
2011-06-18,3.400533620375003,12,-19.681386700800005
2011-06-19,14.623940474625002,18,5.463385292799998
2011-06-20,6.69461335099844,29,3.320505855999997
2011-06-21,5.086147319223439,11,-9.3607565312
2011-06-22,13.380554707673438,6,-5.279531724800002
2011-06-23,23.746939388204687,6,2.8836296703999977
2011-06-24,11.47389966616875,7,4.057551052799997
2011-06-25,7.935840206745312,42,-7.562453913600001
2011-06-26,-1.5266568393437496,15,-6.6384601088
2011-06-27,7.558957001018753,28,32.5913690112
2011-06-28,3.2644423567328156,12,24.646338867199997
2011-06-29,12.693773493015629,46,1.8643773439999975
2011-06-30,4.979868172712501,17,6.079010406399995
2011-07-01,19.386972118003126,20,0.887830527999995
2011-07-02,3.188047093279687,15,-23.503550464000003
2011-07-03,6.272353085737501,33,-5.018433945600002
2011-07-04,8.441116856037501,47,-1.9409883136000001
2011-07-05,2.3355177997718766,23,15.6255668224
2011-07-06,-0.16380594720312303,6,47.9484555264
2011-07-07,6.390488594550002,3,-14.692013056000008
2011-07-08,27.05643705283594,21,27.455733350399996
2011-07-09,22.928595557118747,20,-29.403136409600002
2011-07-10,29.14871289935,4,-8.227658649600002
2011-07-11,19.02821899385781,0,18.8374366208
2011-07-12,25.209719877754686,3,22.2835692544
2011-07-13,10.513014314526561,20,-6.5176480768000005
2011-07-14,0.5232439287890642,20,-5.249133363200002
2011-07-15,3.9165322620531295,35,2.9769406463999957
2011-07-16,7.310333628509381,6,-15.355185766400005
2011-07-17,-1.6900289099640577,19,-6.380287897599999
2011-07-18,37.44158379524844,14,4.308758015999999
2011-07-19,47.2420718921375,21,8.313122406399998
2011-07-20,2.7126245718671846,6,3.929171967999995
2011-07-21,-0.43849327737968835,9,5.274443775999998
2011-07-22,30.202044421295316,15,8.981176729599998
2011-07-23,6.0464231969093785,24,-12.359297536
2011-07-24,4.324914594040628,7,-9.362048921600001
2011-07-25,30.05754473357344,6,8.616704512
2011-07-26,12.937612985553127,24,27.9051521024
2011-07-27,-3.5133349125156226,25,11.182304767999995
2011-07-28,-0.4567310338265598,16,19.587627417599997
2011-07-29,21.545565484526566,48,-7.319350886400002
2011-07-30,2.8485436272890654,31,-14.016288460800002
2011-07-31,12.839224316340628,21,-15.2568567808
2011-08-01,1.4926140424281256,18,2.2318256128000016
2011-08-02,0.398233180895315,34,35.7839470592
2011-08-03,-0.041471863518747654,21,-1.6642563072000058
2011-08-04,6.5511985370359405,4,0.9104693247999975
2011-08-05,16.259434058381252,6,14.028270079999999
2011-08-06,8.097344606267187,15,-28.1973005312
2011-08-07,0.26046489552812524,8,-11.6861799424
2011-08-08,10.187627005248437,11,8.4377146368
2011-08-09,1.608812680596876,21,15.054727987199998
2011-08-10,5.2589283057734395,8,10.573803417599997
2011-08-11,6.168729271360938,17,13.500571750399999
2011-08-12,11.036886870803126,17,46.3416252416
2011-08-13,0.4635118491812502,22,-50.83494778880001
2011-08-14,5.230239472431251,4,-11.322512896
2011-08-15,4.209518028057813,9,36.331557171200004
