,golang/go,gcc-mirror/gcc,llvm/llvm-project
2020-09-19,0.0017997180812496794,14,43
2020-09-20,-1.685534953779686,6,29
2020-09-21,6.160049216028128,30,121
2020-09-22,14.84804996414844,32,133
2020-09-23,10.886074395917188,36,137
2020-09-24,8.8060469290375,37,145
2020-09-25,2.9237635378687505,22,97
2020-09-26,3.596349341132814,15,34
2020-09-27,-0.10629870156718546,6,25
2020-09-28,9.529747994340628,24,100
2020-09-29,14.863817632089063,26,130
2020-09-30,9.984216460946875,32,121
2020-10-01,15.994641194670312,35,112
2020-10-02,4.393041055809374,31,106
2020-10-03,0.19487093897500074,6,46
2020-10-04,-2.0188697733093734,2,40
2020-10-05,12.619580137503128,18,96
2020-10-06,16.56123360300625,24,102
2020-10-07,7.629733512089063,23,91
2020-10-08,4.014404858935937,28,94
2020-10-09,7.555006362235939,21,117
2020-10-10,-0.5161277910578113,19,36
2020-10-11,-0.6631696843343731,26,30
2020-10-12,24.772491707392188,35,110
2020-10-13,20.48903900153125,17,122
2020-10-14,10.68546087095,44,121
2020-10-15,11.15199835989531,63,116
2020-10-16,18.291031693495313,56,107
2020-10-17,4.592739997092188,5,28
2020-10-18,-0.4706706726406229,4,32
2020-10-19,18.485620829412504,51,157
2020-10-20,35.091319861557814,62,133
2020-10-21,16.717123690440623,55,122
2020-10-22,15.338394875153124,77,124
2020-10-23,27.639210336726563,57,135
2020-10-24,4.479395771867189,7,51
2020-10-25,-1.8678636741812475,3,25
2020-10-26,38.60932152937969,60,129
2020-10-27,34.36967417781406,61,146
2020-10-28,21.084262362885937,45,151
2020-10-29,26.60378776798906,47,120
2020-10-30,22.305342454595312,29,150
2020-10-31,-0.5342129290203106,6,52
2020-11-01,-1.2474984406078082,8,15
2020-11-02,11.133419178057817,37,127
2020-11-03,4.689049886985943,67,166
2020-11-04,7.168581743600004,28,132
2020-11-05,18.478152671073442,30,119
2020-11-06,2.680261158926564,51,94
2020-11-07,5.865871949559377,10,46
2020-11-08,-1.7750869896874986,5,30
2020-11-09,21.28171197393594,35,129
2020-11-10,8.477548490871875,32,138
2020-11-11,5.814027711070313,36,151
2020-11-12,8.221750229004687,30,109
2020-11-13,2.162641499510939,64,133
2020-11-14,-0.23489347564999807,9,37
2020-11-15,-1.5765902686421853,13,20
2020-11-16,7.89690460041094,22,101
2020-11-17,5.282350730604689,48,134
2020-11-18,13.22047248173594,38,133
2020-11-19,10.521524731178125,34,106
2020-11-20,14.376903877754687,31,99
2020-11-21,0.8353954145265616,17,43
2020-11-22,-2.1378437512109367,7,33
2020-11-23,0.6163611911781268,24,90
2020-11-24,32.76401887160938,61,110
2020-11-25,30.673285779817185,67,98
2020-11-26,-3.7217559267359395,61,86
2020-11-27,-0.2769367434921879,54,63
2020-11-28,0.56152031076719,6,20
2020-11-29,-1.9705347701734326,12,21
2020-11-30,34.67079752235625,67,105
2020-12-01,32.363286263968746,39,140
2020-12-02,16.812938508646873,54,126
2020-12-03,24.278524378231246,48,116
2020-12-04,38.780786408960935,19,119
2020-12-05,-5.92899923286875,47,50
2020-12-06,-0.6792911966546855,7,40
2020-12-07,25.325375664892192,25,103
2020-12-08,7.392032682687505,38,147
2020-12-09,14.208019588378129,21,123
2020-12-10,11.117686306810938,32,137
2020-12-11,1.50505714495469,31,85
2020-12-12,-2.354873354281247,6,44
2020-12-13,-2.2512633876484336,20,33
2020-12-14,32.59928743911563,51,122
2020-12-15,18.484284223653127,73,154
2020-12-16,8.263309778504688,65,109
2020-12-17,25.132429004735936,73,129
2020-12-18,6.764579603567188,25,115
2020-12-19,-3.101592214918748,4,38
2020-12-20,-1.6132676032312476,6,24
2020-12-21,17.015958937464067,18,74
2020-12-22,21.559580431218752,17,86
2020-12-23,48.37088790066875,17,84
2020-12-24,-5.800502268779691,4,28
2020-12-25,2.7608432220796884,5,20
2020-12-26,-2.5059229384796855,5,13
2020-12-27,-1.3415577271968688,6,21
2020-12-28,22.202189543198443,6,50
2020-12-29,21.184503131417188,10,60
2020-12-30,6.244944300176563,6,73
2020-12-31,1.2228073667734374,11,52
2021-01-01,12.225389553314065,26,41
2021-01-02,-1.0498961049312485,10,35
2021-01-03,6.956951472982815,4,20
2021-01-04,3.688637061948439,28,67
2021-01-05,13.887315841339065,42,104
2021-01-06,4.961802742496876,18,121
2021-01-07,7.522682574679688,23,136
2021-01-08,24.58201583827656,26,113
2021-01-09,-4.1314649629140625,12,46
2021-01-10,1.7528972446796889,2,27
2021-01-11,10.114874100287501,28,122
2021-01-12,14.485150209082814,21,114
2021-01-13,3.7869919315343754,35,102
2021-01-14,15.4331105553,45,106
2021-01-15,13.62567925080625,42,101
2021-01-16,0.35085547321875055,9,47
2021-01-17,7.474289796529689,6,29
2021-01-18,3.4556059304375015,22,78
2021-01-19,15.765493909918753,25,133
2021-01-20,11.710345599553126,20,118
2021-01-21,19.614708570779687,19,92
2021-01-22,13.754595011717187,30,162
2021-01-23,9.779038923087501,6,74
2021-01-24,-2.836501782673437,1,34
2021-01-25,22.6072543072,19,132
2021-01-26,8.774874626546877,19,132
2021-01-27,9.275369019253127,24,114
2021-01-28,4.369427720368751,21,133
2021-01-29,-0.018187944898434782,25,88
2021-01-30,-0.23590825260780957,9,31
2021-01-31,-1.666409986615622,3,24
2021-02-01,4.874081432731253,23,103
2021-02-02,4.589147608323439,22,174
2021-02-03,8.456451216148439,46,100
2021-02-04,8.164957740329687,20,115
2021-02-05,9.009688299157812,15,118
2021-02-06,-2.173758651834375,1,37
2021-02-07,0.7933692413609383,1,21
2021-02-08,10.956375542428127,9,101
2021-02-09,10.06595281940625,19,114
2021-02-10,10.675355669190626,22,121
2021-02-11,3.3748796546281246,20,136
2021-02-12,15.891114185734375,31,139
2021-02-13,0.9025850064687502,6,54
2021-02-14,-2.1155324203953114,3,35
2021-02-15,0.6633021189687516,10,71
2021-02-16,18.78152652124063,11,100
2021-02-17,2.0984523871312506,11,116
2021-02-18,21.949880297865626,13,144
2021-02-19,61.344745456439064,22,125
2021-02-20,-0.43498103449687875,5,66
2021-02-21,-3.0504241227093765,3,31
2021-02-22,4.691993197356251,18,101
2021-02-23,44.845314886468756,18,123
2021-02-24,22.990590503365624,28,130
2021-02-25,15.104142861703124,28,109
2021-02-26,5.786446368695313,17,97
2021-02-27,-1.1043204018781214,6,58
2021-02-28,-3.710434411460932,7,25
2021-03-01,6.733068883681256,6,119
2021-03-02,10.362779495803128,23,123
2021-03-03,9.870103992462504,30,111
2021-03-04,32.70183322030625,20,162
2021-03-05,25.610296632578123,20,125
2021-03-06,-5.8481325469781265,10,69
2021-03-07,-1.1566478449937492,2,33
2021-03-08,5.658587411106254,19,106
2021-03-09,19.48782046910938,22,135
2021-03-10,21.06535250672344,26,129
2021-03-11,15.199706395329688,26,124
2021-03-12,9.252917564720313,10,115
2021-03-13,11.778690580221877,7,38
2021-03-14,0.9410210788859397,3,27
2021-03-15,19.167380778968752,21,127
2021-03-16,16.840934160803126,16,109
2021-03-17,11.392989137118752,11,90
2021-03-18,22.63669481881875,17,122
2021-03-19,9.679099728789064,20,117
2021-03-20,-3.5047236354374984,5,53
2021-03-21,-2.829261450003122,2,40
2021-03-22,9.00905771434688,17,129
2021-03-23,16.430353279726567,37,162
2021-03-24,12.424003443381253,11,146
2021-03-25,25.388954352245314,23,106
2021-03-26,-1.9610810482468768,30,80
2021-03-27,-1.0122591599546862,2,31
2021-03-28,-1.0786514885546854,11,32
2021-03-29,17.486911751214066,18,86
2021-03-30,19.942002878078128,16,125
2021-03-31,11.893441922307812,23,98
2021-04-01,4.096729564817187,14,116
2021-04-02,13.944327918221877,8,105
2021-04-03,5.394923182410939,15,27
2021-04-04,0.10020963261093918,2,33
2021-04-05,29.847459465662503,15,60
2021-04-06,17.272359486417187,25,137
2021-04-07,12.152108112457814,15,94
2021-04-08,26.532191350923437,38,111
2021-04-09,24.28047065655,28,94
2021-04-10,1.7810075546968749,17,26
2021-04-11,-1.4226917990015604,5,31
2021-04-12,27.821620583129693,17,116
2021-04-13,19.61830764589219,22,140
2021-04-14,30.29481610875625,22,134
2021-04-15,13.11437746419375,21,105
2021-04-16,33.10110706590469,23,118
2021-04-17,-6.517831176582812,7,36
2021-04-18,-3.34158430645312,2,25
2021-04-19,11.981196344415629,15,106
2021-04-20,18.225338382657817,18,160
2021-04-21,23.285098680995315,39,133
2021-04-22,18.456097755539062,23,162
2021-04-23,28.44740463214375,22,125
2021-04-24,-5.539723217078126,11,42
2021-04-25,-3.7927659456671847,2,36
2021-04-26,9.564894115698442,26,103
2021-04-27,33.91765178472969,40,134
2021-04-28,26.228370530617187,66,126
2021-04-29,23.610438594771875,64,110
2021-04-30,30.402394931618748,30,121
2021-05-01,-2.4579022996437505,4,38
2021-05-02,2.2694068007625035,5,26
