,grafana/grafana,elastic/kibana,getsentry/sentry
2017-12-11,35,14,6.9986103296
2017-12-12,39,25,8.661987328
2017-12-13,69,22,7.571653017600001
2017-12-14,36,10,6.113726976000001
2017-12-15,32,26,1.0206027775999997
2017-12-16,1,3,-3.096263168
2017-12-17,0,0,-1.8080689152000007
2017-12-18,11,12,23.7705040896
2017-12-19,38,10,13.050627584
2017-12-20,18,8,3.4238184448
2017-12-21,7,9,16.7131611136
2017-12-22,9,3,-5.317673574399999
2017-12-23,2,1,-4.113432064000001
2017-12-24,0,3,-2.6102507520000016
2017-12-25,2,5,-1.901875200000001
2017-12-26,7,1,-1.5145804799999991
2017-12-27,10,0,-1.2548730879999983
2017-12-28,16,2,-0.794040217599999
2017-12-29,3,1,-0.4750766079999983
2017-12-30,0,1,-0.3031011327999991
2017-12-31,6,0,0.9750612992000001
2018-01-01,3,0,-0.19999999999999996
2018-01-02,3,6,16.92
2018-01-03,9,6,2.5520000000000005
2018-01-04,6,10,7.406399999999999
2018-01-05,5,7,14.678464
2018-01-06,0,2,-3.2796288000000002
2018-01-07,0,1,-2.972638720000002
2018-01-08,6,13,4.125106687999999
2018-01-09,41,16,15.4210436096
2018-01-10,18,18,5.842712576000001
2018-01-11,10,9,6.1856371712
2018-01-12,4,9,1.2901682175999998
2018-01-13,0,1,-3.78354176
2018-01-14,2,0,-2.2130445312000004
2018-01-15,11,4,-1.4327134208000007
2018-01-16,31,22,3.9017799679999996
2018-01-17,7,9,15.102078361600002
2018-01-18,20,11,15.508520140800002
2018-01-19,10,22,0.0030119936000003733
2018-01-20,3,0,-3.007489126400001
2018-01-21,2,0,-2.413696102400001
2018-01-22,13,9,10.423744
2018-01-23,13,10,5.4077568
2018-01-24,18,6,12.2849152
2018-01-25,35,9,14.710418944
2018-01-26,19,6,7.263077683200001
2018-01-27,3,3,-6.129472000000001
2018-01-28,1,0,-3.181773414400002
2018-01-29,22,12,3.847974809599999
2018-01-30,45,17,5.167026176
2018-01-31,58,11,13.603970867200001
2018-02-01,41,11,7.705034854400001
2018-02-02,11,14,8.7301620736
2018-02-03,6,3,-4.528830976
2018-02-04,3,1,-3.016631705600001
2018-02-05,41,11,3.112097279999999
2018-02-06,13,8,8.580602368000001
2018-02-07,8,11,8.2656495616
2018-02-08,14,25,11.6040675328
2018-02-09,17,10,0.4875779072000004
2018-02-10,1,0,-2.9337362432000003
2018-02-11,0,1,-2.4231986176000007
2018-02-12,16,7,7.4661482496
2018-02-13,6,16,15.03854592
2018-02-14,30,13,1.7425909760000007
2018-02-15,21,2,11.9992482816
2018-02-16,23,5,16.5717752832
2018-02-17,2,0,-5.153386598399999
2018-02-18,2,0,-3.895911014400002
2018-02-19,13,3,-2.4648802304000013
2018-02-20,19,4,8.179052032
2018-02-21,29,13,12.5544571904
2018-02-22,26,9,10.9035045888
2018-02-23,6,17,1.3092657152000005
2018-02-24,1,0,-4.3338927104
2018-02-25,1,2,-2.424061132800001
2018-02-26,9,2,5.488597299199999
2018-02-27,13,3,21.460096
2018-02-28,12,0,7.719682560000001
2018-03-01,8,0,5.175273984
2018-03-02,2,2,9.7445999616
2018-03-03,4,3,-5.8373755904
2018-03-04,6,7,-3.041551052800002
2018-03-05,6,2,19.944117759999997
2018-03-06,26,2,24.022145536
2018-03-07,39,9,15.962678579200002
2018-03-08,14,10,13.550681702399999
2018-03-09,9,15,16.6340634624
2018-03-10,2,1,-10.162770534400002
2018-03-11,1,1,-5.426553856000003
2018-03-12,20,11,12.355548159999998
2018-03-13,37,7,15.004020736000001
2018-03-14,26,7,19.2570765312
2018-03-15,22,9,14.497763328000001
2018-03-16,18,17,15.411654144
2018-03-17,1,1,-9.9910515712
2018-03-18,1,0,-5.246519910400003
2018-03-19,29,10,11.604295679999998
2018-03-20,38,13,13.409893888000001
2018-03-21,11,9,8.9126358016
2018-03-22,32,15,9.9927141376
2018-03-23,38,7,4.7988544512
2018-03-24,6,3,-5.208397209599999
2018-03-25,2,2,-3.6169497600000016
2018-03-26,14,6,12.722176
2018-03-27,21,2,16.25040384
2018-03-28,24,18,10.181444096
2018-03-29,6,8,20.1744431104
2018-03-30,6,9,-3.9396501503999986
2018-03-31,0,0,-5.466198220800002
2018-04-01,0,0,-3.2739079168000016
2018-04-02,5,6,20.723313049599998
2018-04-03,20,10,8.623961600000001
2018-04-04,19,11,2.7038059520000006
2018-04-05,21,5,24.8303870976
2018-04-06,11,5,1.1021192192000022
2018-04-07,1,0,-6.331939020800002
2018-04-08,6,0,-3.457649152000002
2018-04-09,22,6,13.586429439999998
2018-04-10,24,11,15.929242624
2018-04-11,14,16,-2.003175219199999
2018-04-12,19,11,16.523380736
2018-04-13,29,4,9.141277286400001
2018-04-14,5,0,-6.752133632
2018-04-15,5,0,-3.443810304000002
2018-04-16,56,8,12.698887679999999
2018-04-17,56,12,11.238335488
2018-04-18,22,16,8.176134041600001
2018-04-19,21,5,10.183883161599999
2018-04-20,19,11,0.772683776
2018-04-21,1,0,-3.7646997504
2018-04-22,5,0,-2.9129176064000006
2018-04-23,19,3,15.108134399999999
2018-04-24,16,3,14.135577600000001
2018-04-25,10,14,6.646569472000001
2018-04-26,11,5,23.2236973056
2018-04-27,24,9,4.133109862400001
2018-04-28,2,0,-5.933662310400002
2018-04-29,0,0,-4.0029467648000026
2018-04-30,12,14,11.3012612096
2018-05-01,3,7,11.142882816
2018-05-02,19,20,19.0166039552
2018-05-03,10,13,0.8420568064000005
2018-05-04,4,18,13.1417786368
2018-05-05,2,1,-6.180682137599999
2018-05-06,1,0,-3.8630684672000015
2018-05-07,23,13,18.490895769599998
2018-05-08,38,20,11.900800512
2018-05-09,3,13,7.1894145024
2018-05-10,2,21,9.626773913600001
2018-05-11,4,7,7.327140352000001
2018-05-12,1,0,-6.2955734016000005
2018-05-13,0,0,-3.4983581696000017
2018-05-14,8,8,9.6972471296
2018-05-15,5,17,9.828197888000002
2018-05-16,10,15,8.797825945600001
2018-05-17,4,11,14.5212930048
2018-05-18,11,24,-3.836948377599999
2018-05-19,3,2,-4.049769574400001
2018-05-20,2,1,-2.447620505600001
2018-05-21,21,9,7.337372159999999
2018-05-22,2,26,9.892850176
2018-05-23,15,9,12.6067817472
2018-05-24,11,21,7.352180326400001
2018-05-25,10,8,9.6004946944
2018-05-26,3,0,-5.815174144
2018-05-27,4,0,-2.948435251200002
2018-05-28,23,2,-2.008826880000001
2018-05-29,24,20,6.467205632
2018-05-30,18,24,17.1643669504
2018-05-31,15,10,12.426827980800002
2018-06-01,8,7,5.7630799872
2018-06-02,1,0,-4.4467172352
2018-06-03,0,1,-1.087328256000001
2018-06-04,48,7,6.665049599999999
2018-06-05,19,12,4.58516224
2018-06-06,10,9,5.422613503999999
2018-06-07,15,6,9.0979283968
2018-06-08,5,17,-1.7893872639999993
2018-06-09,2,0,-3.0255091711999995
2018-06-10,0,0,-1.7524205568000006
2018-06-11,1,4,12.8323603456
2018-06-12,8,13,4.293530931200001
2018-06-13,11,14,4.5581512704
2018-06-14,40,25,7.5774220288
2018-06-15,38,11,3.9555554304000005
2018-06-16,4,1,-3.6955686912000005
2018-06-17,0,0,-1.9644992512000012
2018-06-18,20,16,5.641707519999999
2018-06-19,18,16,5.550031872000001
2018-06-20,17,13,14.9859088384
2018-06-21,12,8,4.8595191808000004
2018-06-22,2,11,19.5473666048
2018-06-23,1,0,-5.1638165504
2018-06-24,0,0,-3.851844403200002
2018-06-25,22,15,6.610434559999998
2018-06-26,24,12,9.438393856000001
2018-06-27,6,11,6.2885798911999995
2018-06-28,14,14,2.2586359808000003
2018-06-29,23,11,4.9781756928
2018-06-30,4,1,-4.058476031999999
2018-07-01,6,2,-2.2694670336000002
2018-07-02,12,10,14.609050419199999
2018-07-03,8,16,10.744594432000001
2018-07-04,30,9,-3.1382839296
2018-07-05,8,8,17.0092873728
2018-07-06,17,17,10.1921826816
2018-07-07,9,0,-4.025350860800001
2018-07-08,8,0,-3.529324953600002
2018-07-09,23,19,18.77166848
2018-07-10,12,14,3.130718208000001
2018-07-11,23,19,3.1864692736
2018-07-12,9,21,13.73971712
2018-07-13,10,16,4.998021939200001
2018-07-14,5,2,-4.37609984
2018-07-15,13,1,-3.099913830400001
2018-07-16,12,18,14.018652979199999
2018-07-17,11,30,10.304839168
2018-07-18,12,22,5.5110260736
2018-07-19,0,26,16.0497403904
2018-07-20,5,16,3.0970436608000007
2018-07-21,2,18,-5.5202158592
