,nim-lang/Nim,rust-lang/rust,golang/go
2010-12-03,0,7.150018098337499,5
2010-12-04,0,-6.308683373921877,0
2010-12-05,0,-5.731057764796875,3
2010-12-06,0,-0.6079699545031243,13
2010-12-07,3,7.400728033671875,28
2010-12-08,0,-2.0069651674765634,29
2010-12-09,0,7.0947795371468745,17
2010-12-10,0,0.3513527936156233,5
2010-12-11,0,2.0617450485187483,1
2010-12-12,0,-5.715272271600002,4
2010-12-13,1,4.039046484367187,18
2010-12-14,0,-0.8429106730156262,17
2010-12-15,0,6.244802557482812,14
2010-12-16,0,-0.8660285347171879,17
2010-12-17,0,-4.336316480570314,12
2010-12-18,0,0.22179024157500038,0
2010-12-19,0,-5.9308467256875,0
2010-12-20,0,5.390104095045313,2
2010-12-21,0,1.206709238853124,2
2010-12-22,0,-0.2293765969984385,0
2010-12-23,0,-3.6504874030890626,5
2010-12-24,0,-0.8043217938015621,1
2010-12-25,0,1.66003402990625,0
2010-12-26,0,-3.539664822476563,0
2010-12-27,0,-0.8550480660093747,3
2010-12-28,0,-0.4603450286093747,0
2010-12-29,0,0.6863054100046877,0
2010-12-30,0,6.101277576770313,1
2010-12-31,0,11.876095691709374,0
2011-01-01,0,-11.744704764284377,0
2011-01-02,0,-2.8711461328156247,0
2011-01-03,2,7.897156078493751,2
2011-01-04,2,7.076491887499999,13
2011-01-05,6,-7.160699326250002,14
2011-01-06,8,1.019894804484375,6
2011-01-07,1,-0.7217538964859376,8
2011-01-08,0,-3.010378038901562,5
2011-01-09,4,-2.7648852531671873,3
2011-01-10,3,11.072897283373438,5
2011-01-11,2,-3.9724955983906263,15
2011-01-12,0,4.832449119392187,16
2011-01-13,2,-7.336927192334375,11
2011-01-14,1,4.568742339150001,11
2011-01-15,3,-3.889559893587501,1
2011-01-16,2,-2.721640587914062,3
2011-01-17,0,6.086386636746875,1
2011-01-18,2,1.5494567900624991,14
2011-01-19,0,-1.022976073346876,31
2011-01-20,0,2.2122628417109373,32
2011-01-21,0,1.9157995632187497,9
2011-01-22,0,-4.942881702735939,3
2011-01-23,0,-2.9534578611671876,0
2011-01-24,0,3.9923458554968754,10
2011-01-25,0,-0.10028141610937524,12
2011-01-26,0,2.2575221362546873,12
2011-01-27,0,5.874593719785937,13
2011-01-28,2,-1.8240920817421884,7
2011-01-29,3,-6.638646971760938,4
2011-01-30,0,1.4139463209562506,4
2011-01-31,1,1.0817922704968748,16
2011-02-01,2,1.3633028611718747,24
2011-02-02,2,4.570850518554687,18
2011-02-03,0,-4.343386705850001,23
2011-02-04,1,-1.61161090793125,13
2011-02-05,0,-2.4789883915015625,6
2011-02-06,3,-0.7878003663859372,0
2011-02-07,0,4.553619247203125,6
2011-02-08,1,-2.809816631942188,7
2011-02-09,0,8.558183333415625,25
2011-02-10,0,2.518311088476561,11
2011-02-11,0,0.678949751314061,16
2011-02-12,1,-7.950210152160938,3
2011-02-13,5,-1.7527361482531245,2
2011-02-14,1,4.09697994375,9
2011-02-15,0,6.9218542774218745,7
2011-02-16,2,-1.6351517386484389,19
2011-02-17,0,-5.567339060532813,14
2011-02-18,0,0.7157286048281253,13
2011-02-19,0,0.97612171534375,2
2011-02-20,7,-3.649314698389063,1
2011-02-21,2,0.11349556875000033,5
2011-02-22,3,2.795663727421875,10
2011-02-23,0,8.749499022445312,24
2011-02-24,0,-1.0985454302515638,10
2011-02-25,2,4.804957371848436,17
2011-02-26,0,-3.973515733173439,1
2011-02-27,0,-6.266862288192188,0
2011-02-28,0,0.3246848397437505,7
2011-03-01,0,6.681556983234375,9
2011-03-02,0,19.87888579506094,11
2011-03-03,1,-4.375539472693756,14
2011-03-04,0,-2.8143542486437525,10
2011-03-05,0,-8.7711347167,10
2011-03-06,2,0.9093689398875009,12
2011-03-07,0,11.888162652740625,31
2011-03-08,3,2.610069840218747,19
2011-03-09,0,8.12195396210625,12
2011-03-10,1,-1.4642706735609394,14
2011-03-11,0,0.20776685158281083,14
2011-03-12,1,-11.8787296184625,6
2011-03-13,0,-4.672198557315624,2
2011-03-14,1,23.097178440776563,4
2011-03-15,0,-8.660198965290629,13
2011-03-16,0,2.6043988619562484,20
2011-03-17,0,-4.76036560951094,16
2011-03-18,1,14.358832943307812,7
2011-03-19,0,-4.503054601793753,1
2011-03-20,0,-1.5132603909640636,1
2011-03-21,0,19.2983566587125,8
2011-03-22,0,3.2599479440749946,11
2011-03-23,2,-1.5603998926046891,18
2011-03-24,3,-5.463938989753128,7
2011-03-25,2,12.632155383460937,19
2011-03-26,1,-19.720628212014066,6
2011-03-27,0,0.9757374407281265,3
2011-03-28,1,-3.3985652986015626,11
2011-03-29,0,8.010953742354687,31
2011-03-30,0,-2.7562243057531255,8
2011-03-31,4,11.178437690454686,10
2011-04-01,1,6.842855183446872,3
2011-04-02,0,-16.259338051870316,6
2011-04-03,6,0.9901280668593753,3
2011-04-04,6,-9.02434585918125,13
2011-04-05,0,4.466986925482813,20
2011-04-06,0,-1.336292845528126,11
2011-04-07,0,15.821742063660936,10
2011-04-08,0,5.847784532371872,24
2011-04-09,0,-16.41902464956719,1
2011-04-10,1,-5.117058935384374,2
2011-04-11,3,4.041259186334376,7
2011-04-12,0,11.66045107446875,9
2011-04-13,0,0.7503886554984351,22
2011-04-14,0,-0.369365353606252,24
2011-04-15,0,-8.145264744853126,28
2011-04-16,1,1.2188495573562506,1
2011-04-17,1,1.1294726522921863,3
2011-04-18,2,6.570211563354687,11
2011-04-19,0,10.300466739764062,9
2011-04-20,1,-2.962329555667189,13
2011-04-21,2,-5.166878152012503,18
2011-04-22,2,7.309792261398437,14
2011-04-23,7,-10.616718525707814,7
2011-04-24,2,-4.090610138865625,1
2011-04-25,1,4.407686588239063,14
2011-04-26,1,3.864901952268749,13
2011-04-27,0,3.4727755471343738,13
2011-04-28,0,13.72256436898125,18
2011-04-29,4,3.0257053922109343,7
2011-04-30,1,-17.98395121590469,0
2011-05-01,3,5.2684542465359385,4
2011-05-02,1,-5.084812742537501,20
2011-05-03,0,20.885645431371877,14
2011-05-04,0,-3.9351892886843807,7
2011-05-05,0,27.034564319154686,6
2011-05-06,0,-14.936766467785944,5
2011-05-07,2,-16.85541190752344,2
2011-05-08,3,-6.279824748442186,6
2011-05-09,3,10.227867053575,4
2011-05-10,0,-1.8471547392203131,4
2011-05-11,0,26.15738972169531,10
2011-05-12,0,-9.890000911432818,14
2011-05-13,3,7.14729444142656,22
2011-05-14,5,5.030612204010936,5
2011-05-15,2,-20.776986713701568,4
2011-05-16,0,13.55469894210469,14
2011-05-17,4,3.143152604904685,12
2011-05-18,0,11.102808112071873,12
2011-05-19,1,6.49129913767187,5
2011-05-20,1,0.9766602384124958,9
2011-05-21,0,0.4806840503312486,4
2011-05-22,5,5.814692381664059,5
2011-05-23,0,-19.85007486921407,7
2011-05-24,0,6.86432618554219,12
2011-05-25,0,-0.7153489099859414,17
2011-05-26,0,-10.54198550587656,12
2011-05-27,0,30.384421175953126,17
2011-05-28,0,-24.38081399700313,1
2011-05-29,0,-10.103073662342187,5
2011-05-30,0,-2.5554202199015608,12
2011-05-31,0,23.270108427951563,21
2011-06-01,0,10.443000849690623,16
2011-06-02,1,-4.657086134670319,21
2011-06-03,0,-3.9448362357453135,16
2011-06-04,2,3.9576198013812487,1
2011-06-05,2,-14.30887635527969,2
2011-06-06,1,-2.1857922210093736,16
2011-06-07,1,-0.33951489426562453,14
2011-06-08,0,13.460994238717188,13
2011-06-09,1,13.836461069740622,13
2011-06-10,4,2.618268759640621,14
2011-06-11,5,-12.754900857765627,5
2011-06-12,1,-5.940495432945312,1
2011-06-13,3,-3.754989317451562,10
2011-06-14,1,27.604586243057813,20
2011-06-15,4,20.89870252091562,11
2011-06-16,4,11.059773763320308,19
2011-06-17,0,-1.8347980383578175,15
2011-06-18,0,-21.898776361826563,3
2011-06-19,6,5.812599335053125,7
2011-06-20,3,2.3554388831406214,24
2011-06-21,0,-10.450026758071875,7
2011-06-22,0,-5.149119992271874,14
2011-06-23,0,3.158591296354688,7
2011-06-24,0,3.6218943766781244,12
2011-06-25,0,-8.404996009434377,3
2011-06-26,5,-6.529545829404688,1
2011-06-27,2,33.019906936103126,21
2011-06-28,0,21.41741579807187,16
2011-06-29,1,-2.1714692998671907,19
2011-06-30,0,3.6894964686984295,14
2011-07-01,0,-1.3491529527500035,8
2011-07-02,0,-25.11794650242969,3
2011-07-03,0,-3.9166452571531227,0
2011-07-04,0,-1.426629975809373,6
2011-07-05,0,15.830422461776564,8
2011-07-06,0,46.34157078490937,16
2011-07-07,1,-20.396439525921878,11
2011-07-08,1,26.012149969846874,12
2011-07-09,0,-33.515759400075005,8
2011-07-10,2,-7.702097808020312,6
2011-07-11,1,19.173617874865627,14
2011-07-12,0,20.18313939359687,24
2011-07-13,0,-9.939266676795313,29
2011-07-14,0,-6.516531929853127,16
2011-07-15,0,2.352703772893747,10
