,elastic/kibana,grafana/grafana,getsentry/sentry
2017-08-29,9,8,2.6820769792000005
2017-08-30,16,2,5.2626191360000005
2017-08-31,7,5,5.052546560000001
2017-09-01,7,6,2.107510169600001
2017-09-02,0,1,-2.2599359488000004
2017-09-03,3,0,-1.9683590144000007
2017-09-04,2,14,-1.2926690304000006
2017-09-05,9,8,7.016801792000001
2017-09-06,7,4,1.601699430400001
2017-09-07,24,18,8.0427758592
2017-09-08,14,10,6.932297318400001
2017-09-09,0,0,-3.4762771455999997
2017-09-10,0,0,-1.707891814400001
2017-09-11,22,5,4.905956249599999
2017-09-12,24,18,13.991511039999999
2017-09-13,18,17,4.6775434240000004
2017-09-14,29,27,2.101139148799999
2017-09-15,18,23,4.747378278399999
2017-09-16,0,0,-3.471386624
2017-09-17,0,0,-0.8862423040000007
2017-09-18,5,40,4.556154879999999
2017-09-19,16,8,2.756971008
2017-09-20,21,4,12.6877792256
2017-09-21,12,30,-2.3155897343999987
2017-09-22,15,16,20.5988998144
2017-09-23,0,0,-6.011562598399999
2017-09-24,0,9,-1.806934323200002
2017-09-25,0,1,3.0276679679999994
2017-09-26,20,7,9.6062667776
2017-09-27,3,11,4.1231589376
2017-09-28,20,15,10.384521728
2017-09-29,4,54,3.1853337600000007
2017-09-30,1,0,-3.0111648767999997
2017-10-01,0,4,-2.4930977792
2017-10-02,10,20,6.5171450879999995
2017-10-03,16,11,5.274737049600001
2017-10-04,8,14,5.865695744
2017-10-05,10,42,3.4853256192
2017-10-06,17,6,1.7701746688000002
2017-10-07,0,3,-1.7716873216
2017-10-08,1,2,-1.7202609152000006
2017-10-09,10,11,11.903662489599999
2017-10-10,9,17,5.570873344000001
2017-10-11,9,31,9.4885214208
2017-10-12,9,41,-0.41941125119999967
2017-10-13,4,16,8.9731994624
2017-10-14,9,3,-4.1545187328
2017-10-15,1,2,-2.160932864000001
2017-10-16,0,18,4.541256089599999
2017-10-17,0,24,1.6897008640000006
2017-10-18,11,18,7.8202144768
2017-10-19,1,6,16.7798831104
2017-10-20,0,7,7.383626956800001
2017-10-21,0,0,-5.190145945600001
2017-10-22,1,14,-2.7103490048000016
2017-10-23,20,19,6.265364479999999
2017-10-24,15,32,4.094158848
2017-10-25,19,12,7.9178218496
2017-10-26,44,22,6.0581366784
2017-10-27,15,6,-0.1172951039999992
2017-10-28,0,5,-3.0039152639999998
2017-10-29,0,5,-1.6738839552000004
2017-10-30,11,8,9.912688639999999
2017-10-31,15,30,8.951934464
2017-11-01,16,21,6.0269052928
2017-11-02,29,8,1.0154673152
2017-11-03,15,8,2.9056531455999997
2017-11-04,1,1,-2.946340352
2017-11-05,0,0,-1.6370262016000008
2017-11-06,33,3,-0.14269952000000052
2017-11-07,12,1,0.9050465280000004
2017-11-08,13,4,0.7855574016000009
2017-11-09,14,4,-1.1087157247999992
2017-11-10,5,1,-0.5877923839999997
2017-11-11,1,2,3.6625909760000006
2017-11-12,0,0,-1.0135169023999997
2017-11-13,10,14,11.57114368
2017-11-14,8,10,11.318901248
2017-11-15,12,41,15.0305017856
2017-11-16,11,22,1.3481418751999996
2017-11-17,18,23,4.898146099199998
2017-11-18,1,0,-4.116538880000001
2017-11-19,0,0,-1.3546004480000011
2017-11-20,9,18,3.108614758399999
2017-11-21,21,24,6.641074176
2017-11-22,19,14,-0.29349345279999906
2017-11-23,3,20,-2.343883673599999
2017-11-24,0,8,-1.3555081215999996
2017-11-25,0,0,-0.8112836607999996
2017-11-26,0,1,-0.5619188735999998
2017-11-27,12,18,4.640511488
2017-11-28,15,11,6.701965209600001
2017-11-29,17,15,6.75738368
2017-11-30,15,15,3.1646127104
2017-12-01,18,25,5.4905919488
2017-12-02,1,7,-1.9084800000000008
2017-12-03,0,5,-1.736832000000001
2017-12-04,24,13,4.8565119999999995
2017-12-05,11,22,2.93877248
2017-12-06,18,20,3.829750272
2017-12-07,11,52,2.5922290688000005
2017-12-08,9,39,5.7240070144
2017-12-09,1,8,-1.8160605183999996
2017-12-10,0,9,-1.6459953152000006
2017-12-11,14,35,6.9986103296
2017-12-12,25,39,8.661987328
2017-12-13,22,69,7.571653017600001
2017-12-14,10,36,6.113726976000001
2017-12-15,26,32,1.0206027775999997
2017-12-16,3,1,-3.096263168
2017-12-17,0,0,-1.8080689152000007
2017-12-18,12,11,23.7705040896
2017-12-19,10,38,13.050627584
2017-12-20,8,18,3.4238184448
2017-12-21,9,7,16.7131611136
2017-12-22,3,9,-5.317673574399999
2017-12-23,1,2,-4.113432064000001
2017-12-24,3,0,-2.6102507520000016
2017-12-25,5,2,-1.901875200000001
2017-12-26,1,7,-1.5145804799999991
2017-12-27,0,10,-1.2548730879999983
2017-12-28,2,16,-0.794040217599999
2017-12-29,1,3,-0.4750766079999983
2017-12-30,1,0,-0.3031011327999991
2017-12-31,0,6,0.9750612992000001
2018-01-01,0,3,-0.19999999999999996
2018-01-02,6,3,16.92
2018-01-03,6,9,2.5520000000000005
2018-01-04,10,6,7.406399999999999
2018-01-05,7,5,14.678464
2018-01-06,2,0,-3.2796288000000002
2018-01-07,1,0,-2.972638720000002
2018-01-08,13,6,4.125106687999999
2018-01-09,16,41,15.4210436096
2018-01-10,18,18,5.842712576000001
2018-01-11,9,10,6.1856371712
2018-01-12,9,4,1.2901682175999998
2018-01-13,1,0,-3.78354176
2018-01-14,0,2,-2.2130445312000004
2018-01-15,4,11,-1.4327134208000007
2018-01-16,22,31,3.9017799679999996
2018-01-17,9,7,15.102078361600002
2018-01-18,11,20,15.508520140800002
2018-01-19,22,10,0.0030119936000003733
2018-01-20,0,3,-3.007489126400001
2018-01-21,0,2,-2.413696102400001
2018-01-22,9,13,10.423744
2018-01-23,10,13,5.4077568
2018-01-24,6,18,12.2849152
2018-01-25,9,35,14.710418944
2018-01-26,6,19,7.263077683200001
2018-01-27,3,3,-6.129472000000001
2018-01-28,0,1,-3.181773414400002
2018-01-29,12,22,3.847974809599999
2018-01-30,17,45,5.167026176
2018-01-31,11,58,13.603970867200001
2018-02-01,11,41,7.705034854400001
2018-02-02,14,11,8.7301620736
2018-02-03,3,6,-4.528830976
2018-02-04,1,3,-3.016631705600001
2018-02-05,11,41,3.112097279999999
2018-02-06,8,13,8.580602368000001
2018-02-07,11,8,8.2656495616
2018-02-08,25,14,11.6040675328
2018-02-09,10,17,0.4875779072000004
2018-02-10,0,1,-2.9337362432000003
2018-02-11,1,0,-2.4231986176000007
2018-02-12,7,16,7.4661482496
2018-02-13,16,6,15.03854592
2018-02-14,13,30,1.7425909760000007
2018-02-15,2,21,11.9992482816
2018-02-16,5,23,16.5717752832
2018-02-17,0,2,-5.153386598399999
2018-02-18,0,2,-3.895911014400002
2018-02-19,3,13,-2.4648802304000013
2018-02-20,4,19,8.179052032
2018-02-21,13,29,12.5544571904
2018-02-22,9,26,10.9035045888
2018-02-23,17,6,1.3092657152000005
2018-02-24,0,1,-4.3338927104
2018-02-25,2,1,-2.424061132800001
2018-02-26,2,9,5.488597299199999
2018-02-27,3,13,21.460096
2018-02-28,0,12,7.719682560000001
2018-03-01,0,8,5.175273984
2018-03-02,2,2,9.7445999616
2018-03-03,3,4,-5.8373755904
2018-03-04,7,6,-3.041551052800002
2018-03-05,2,6,19.944117759999997
2018-03-06,2,26,24.022145536
2018-03-07,9,39,15.962678579200002
2018-03-08,10,14,13.550681702399999
2018-03-09,15,9,16.6340634624
2018-03-10,1,2,-10.162770534400002
2018-03-11,1,1,-5.426553856000003
2018-03-12,11,20,12.355548159999998
2018-03-13,7,37,15.004020736000001
2018-03-14,7,26,19.2570765312
2018-03-15,9,22,14.497763328000001
2018-03-16,17,18,15.411654144
2018-03-17,1,1,-9.9910515712
2018-03-18,0,1,-5.246519910400003
2018-03-19,10,29,11.604295679999998
2018-03-20,13,38,13.409893888000001
2018-03-21,9,11,8.9126358016
2018-03-22,15,32,9.9927141376
2018-03-23,7,38,4.7988544512
2018-03-24,3,6,-5.208397209599999
2018-03-25,2,2,-3.6169497600000016
2018-03-26,6,14,12.722176
2018-03-27,2,21,16.25040384
2018-03-28,18,24,10.181444096
2018-03-29,8,6,20.1744431104
2018-03-30,9,6,-3.9396501503999986
2018-03-31,0,0,-5.466198220800002
2018-04-01,0,0,-3.2739079168000016
2018-04-02,6,5,20.723313049599998
2018-04-03,10,20,8.623961600000001
2018-04-04,11,19,2.7038059520000006
2018-04-05,5,21,24.8303870976
2018-04-06,5,11,1.1021192192000022
2018-04-07,0,1,-6.331939020800002
2018-04-08,0,6,-3.457649152000002
2018-04-09,6,22,13.586429439999998
2018-04-10,11,24,15.929242624
2018-04-11,16,14,-2.003175219199999
2018-04-12,11,19,16.523380736
2018-04-13,4,29,9.141277286400001
2018-04-14,0,5,-6.752133632
2018-04-15,0,5,-3.443810304000002
2018-04-16,8,56,12.698887679999999
2018-04-17,12,56,11.238335488
2018-04-18,16,22,8.176134041600001
2018-04-19,5,21,10.183883161599999
2018-04-20,11,19,0.772683776
2018-04-21,0,1,-3.7646997504
2018-04-22,0,5,-2.9129176064000006
2018-04-23,3,19,15.108134399999999
2018-04-24,3,16,14.135577600000001
2018-04-25,14,10,6.646569472000001
2018-04-26,5,11,23.2236973056
2018-04-27,9,24,4.133109862400001
2018-04-28,0,2,-5.933662310400002
2018-04-29,0,0,-4.0029467648000026
2018-04-30,14,12,11.3012612096
2018-05-01,7,3,11.142882816
2018-05-02,20,19,19.0166039552
2018-05-03,13,10,0.8420568064000005
2018-05-04,18,4,13.1417786368
2018-05-05,1,2,-6.180682137599999
2018-05-06,0,1,-3.8630684672000015
2018-05-07,13,23,18.490895769599998
2018-05-08,20,38,11.900800512
2018-05-09,13,3,7.1894145024
2018-05-10,21,2,9.626773913600001
2018-05-11,7,4,7.327140352000001
2018-05-12,0,1,-6.2955734016000005
2018-05-13,0,0,-3.4983581696000017
2018-05-14,8,8,9.6972471296
2018-05-15,17,5,9.828197888000002
2018-05-16,15,10,8.797825945600001
2018-05-17,11,4,14.5212930048
2018-05-18,24,11,-3.836948377599999
2018-05-19,2,3,-4.049769574400001
2018-05-20,1,2,-2.447620505600001
2018-05-21,9,21,7.337372159999999
2018-05-22,26,2,9.892850176
2018-05-23,9,15,12.6067817472
2018-05-24,21,11,7.352180326400001
2018-05-25,8,10,9.6004946944
2018-05-26,0,3,-5.815174144
2018-05-27,0,4,-2.948435251200002
2018-05-28,2,23,-2.008826880000001
2018-05-29,20,24,6.467205632
2018-05-30,24,18,17.1643669504
2018-05-31,10,15,12.426827980800002
2018-06-01,7,8,5.7630799872
2018-06-02,0,1,-4.4467172352
2018-06-03,1,0,-1.087328256000001
2018-06-04,7,48,6.665049599999999
2018-06-05,12,19,4.58516224
2018-06-06,9,10,5.422613503999999
2018-06-07,6,15,9.0979283968
2018-06-08,17,5,-1.7893872639999993
2018-06-09,0,2,-3.0255091711999995
2018-06-10,0,0,-1.7524205568000006
2018-06-11,4,1,12.8323603456
2018-06-12,13,8,4.293530931200001
2018-06-13,14,11,4.5581512704
2018-06-14,25,40,7.5774220288
2018-06-15,11,38,3.9555554304000005
2018-06-16,1,4,-3.6955686912000005
2018-06-17,0,0,-1.9644992512000012
2018-06-18,16,20,5.641707519999999
2018-06-19,16,18,5.550031872000001
2018-06-20,13,17,14.9859088384
2018-06-21,8,12,4.8595191808000004
