,elastic/kibana,grafana/grafana,getsentry/sentry
2021-09-12,1,-3.240612352000003,0
2021-09-13,41,22.92231936,31
2021-09-14,41,10.527737856000002,25
2021-09-15,46,17.5068874752,29
2021-09-16,31,7.937327104000001,20
2021-09-17,6,13.9135678464,18
2021-09-18,3,-8.8381018112,0
2021-09-19,5,-3.6855798784000022,0
2021-09-20,25,19.712199167999998,31
2021-09-21,31,7.944737177600002,33
2021-09-22,39,7.1965684736,34
2021-09-23,45,17.5410710528,29
2021-09-24,3,-6.367048703999998,18
2021-09-25,0,-2.6322654208000014,0
2021-09-26,3,-3.3265548288000004,0
2021-09-27,35,14.869961728,26
2021-09-28,39,12.940645273600001,35
2021-09-29,41,19.691851980800003,38
2021-09-30,32,12.657360896,25
2021-10-01,28,12.6902129664,18
2021-10-02,2,-8.528805273600002,3
2021-10-03,1,-4.422251724800002,0
2021-10-04,58,10.942052659199998,28
2021-10-05,59,6.877723136,20
2021-10-06,61,16.6036867072,44
2021-10-07,51,11.585005260800003,31
2021-10-08,12,7.411793817600001,52
2021-10-09,2,-6.9007023104,0
2021-10-10,2,-3.7054915584000017,0
2021-10-11,42,15.59768832,14
2021-10-12,64,21.556833792,33
2021-10-13,57,6.669201510400001,25
2021-10-14,56,15.8817984512,25
2021-10-15,51,6.497606963200001,24
2021-10-16,6,-6.3795813376,0
2021-10-17,5,-4.252230656000003,0
2021-10-18,57,18.187901439999997,34
2021-10-19,80,15.638239744,27
2021-10-20,69,19.1666802688,25
2021-10-21,68,12.5582292992,22
2021-10-22,5,8.886112768,30
2021-10-23,1,-8.450993459200001,1
2021-10-24,0,-4.595424768000003,0
2021-10-25,48,11.889963929599999,20
2021-10-26,75,20.607300608000003,22
2021-10-27,33,15.6555109376,26
2021-10-28,39,8.9970998272,24
2021-10-29,46,12.7701169152,28
2021-10-30,8,-8.5819445248,0
2021-10-31,0,-4.545216307200002,0
2021-11-01,38,12.989286399999997,19
2021-11-02,70,30.4885504,16
2021-11-03,53,10.648663552000002,30
2021-11-04,44,7.7488060416,41
2021-11-05,41,11.7406956544,21
2021-11-06,2,-6.512766259199999,1
2021-11-07,2,-4.029613158400002,0
2021-11-08,36,12.566279679999997,18
2021-11-09,54,22.249317888,31
2021-11-10,43,16.0738620416,32
2021-11-11,69,17.4599591936,29
2021-11-12,8,9.8070245376,19
2021-11-13,1,-8.2633914368,3
2021-11-14,0,-3.2729579520000023,0
2021-11-15,47,22.132239667199997,31
2021-11-16,60,15.003187097600001,16
2021-11-17,35,27.1025688576,13
2021-11-18,39,19.044831948800002,18
2021-11-19,40,23.832162816,14
2021-11-20,1,-11.526947020800002,1
2021-11-21,2,-7.393704960000004,0
2021-11-22,36,12.199902105599996,19
2021-11-23,49,17.9790134272,31
2021-11-24,45,26.7557287936,34
2021-11-25,25,3.8680101888000014,14
2021-11-26,6,10.6036647936,9
2021-11-27,2,-9.2204729344,0
2021-11-28,1,-5.0409616384000016,0
2021-11-29,40,27.759691059199998,21
2021-11-30,48,7.3162280960000015,26
2021-12-01,49,17.3013855232,30
2021-12-02,38,11.722905088000001,35
2021-12-03,40,4.9727655936,21
2021-12-04,3,-7.4964798464,0
2021-12-05,0,-4.259255808000002,0
2021-12-06,36,11.132410879999998,37
2021-12-07,59,4.965777408000001,14
2021-12-08,47,5.053569945600001,13
2021-12-09,40,5.327333273600001,36
2021-12-10,10,-0.6012497919999991,21
2021-12-11,0,-3.2367883263999997,1
2021-12-12,0,-1.8519341056000005,0
2021-12-13,40,16.77537792,9
2021-12-14,37,22.435256832,45
2021-12-15,37,12.3658527744,39
2021-12-16,34,10.456446975999999,45
2021-12-17,35,9.562922495999999,17
2021-12-18,1,-5.349092352000001,0
2021-12-19,0,-3.4030678016000024,0
2021-12-20,31,19.852221439999997,12
2021-12-21,49,13.068575744,13
2021-12-22,36,3.291518668800001,11
2021-12-23,25,2.7349307392,14
2021-12-24,3,-3.2753136639999996,0
2021-12-25,0,-3.4306496512,0
2021-12-26,2,-2.1998635008000003,0
2021-12-27,12,2.4834870271999994,0
2021-12-28,13,3.9963380736000014,1
2021-12-29,4,-1.515674419199998,4
2021-12-30,5,2.5271500800000006,1
2021-12-31,2,-1.6029057023999993,0
2022-01-01,2,-0.8127435776,0
2022-01-02,0,-0.4854699008000002,0
2022-01-03,4,7.64978432,18
2022-01-04,25,22.118316032,24
2022-01-05,28,13.325154406400001,26
2022-01-06,23,7.739089305599999,24
2022-01-07,4,20.189179801599998,21
2022-01-08,0,-8.292565401600001,0
2022-01-09,0,-4.166694400000003,0
2022-01-10,36,18.17071104,32
2022-01-11,37,11.659405824,25
2022-01-12,45,8.0033932288,27
2022-01-13,29,12.2112461824,26
2022-01-14,27,6.551959654400001,18
2022-01-15,2,-6.7297074176,1
2022-01-16,0,-3.7488559104000014,0
2022-01-17,24,16.58338048,14
2022-01-18,44,9.331161088000002,19
2022-01-19,28,12.9596128256,28
2022-01-20,45,12.0401251328,27
2022-01-21,3,14.624219136,24
2022-01-22,0,-7.259529625599999,1
2022-01-23,3,-3.456158105600003,0
2022-01-24,28,13.912376319999998,17
2022-01-25,45,11.332201472000001,39
2022-01-26,27,8.4341197824,27
2022-01-27,41,14.533415936,43
2022-01-28,35,9.2841631744,25
2022-01-29,0,-6.396114841599999,0
2022-01-30,1,-4.159041740800002,0
2022-01-31,57,27.3534590976,22
2022-02-01,65,13.993297305600002,26
2022-02-02,36,16.5928123392,27
2022-02-03,33,23.6439186432,23
2022-02-04,34,14.538634752,21
2022-02-05,2,-10.068654182400001,2
2022-02-06,0,-6.105022668800004,0
2022-02-07,32,20.955095449599998,22
2022-02-08,34,30.9209728,25
2022-02-09,35,27.714535424,19
2022-02-10,49,21.9307149312,20
2022-02-11,41,18.640948224,18
2022-02-12,2,-14.151295795200001,0
2022-02-13,0,-7.557214822400004,0
2022-02-14,35,-4.047400550400003,31
2022-02-15,43,22.93491712,38
2022-02-16,48,16.391951872000003,28
2022-02-17,43,20.446674534400003,21
2022-02-18,2,17.095086592,17
2022-02-19,0,-9.056427110399998,0
2022-02-20,0,-6.041389363200002,0
2022-02-21,14,13.281095679999996,9
2022-02-22,22,6.814990847999999,24
2022-02-23,37,13.8208224256,50
2022-02-24,34,17.3167547392,27
2022-02-25,4,12.94662912,25
2022-02-26,0,-8.041701887999999,1
2022-02-27,1,-4.889174835200002,0
2022-02-28,30,13.935012659199998,27
2022-03-01,34,12.301185536,40
2022-03-02,24,20.1963343872,43
2022-03-03,40,23.9960066048,41
2022-03-04,32,11.802903552,38
2022-03-05,0,-10.220102144,3
2022-03-06,1,-5.426851020800003,0
2022-03-07,39,4.429786009599998,46
2022-03-08,41,6.683662336,30
2022-03-09,59,5.970542387200001,29
2022-03-10,46,6.894639308800001,23
2022-03-11,3,5.722418483200002,28
2022-03-12,0,-4.004293939199998,3
2022-03-13,0,-2.7567214592000004,0
2022-03-14,37,15.34777344,36
2022-03-15,61,13.349955584,44
2022-03-16,56,15.0361448448,32
2022-03-17,38,11.7951988736,34
2022-03-18,42,9.5683618816,32
2022-03-19,2,-6.2917357568000005,0
2022-03-20,1,-4.136088166400002,0
2022-03-21,51,22.261402009599998,21
2022-03-22,36,11.917339136,23
2022-03-23,39,14.5177219072,28
2022-03-24,64,9.658976460800002,29
2022-03-25,9,4.044594073599999,22
2022-03-26,0,-2.6712354816,1
2022-03-27,3,-4.585470668800001,0
2022-03-28,59,-2.8863765504000014,31
2022-03-29,79,20.81441792,53
2022-03-30,58,19.633961472000003,60
2022-03-31,50,22.754582118400002,28
2022-04-01,40,13.797859635200002,32
2022-04-02,3,-7.765607731200001,1
2022-04-03,0,-5.476111052800002,0
2022-04-04,37,24.462724198399997,42
2022-04-05,27,23.78552064,48
2022-04-06,32,24.275631104,29
2022-04-07,44,6.369032908800001,52
2022-04-08,6,11.7058789376,28
2022-04-09,1,-10.1559163904,0
2022-04-10,1,-5.565198233600002,0
2022-04-11,41,11.259231539199998,27
2022-04-12,39,27.116097024000002,33
2022-04-13,46,16.848077004800004,32
2022-04-14,52,12.5663695872,30
2022-04-15,21,3.069818368,17
2022-04-16,5,-7.781287321600001,1
2022-04-17,2,-4.474645708800002,0
2022-04-18,28,0.9856767999999985,28
2022-04-19,63,9.849896959999999,46
2022-04-20,39,36.159313408,43
2022-04-21,29,24.113154252800005,31
2022-04-22,5,10.0739628032,24
2022-04-23,0,-8.180779315200002,0
2022-04-24,1,-3.7933847552000035,0
2022-04-25,16,14.827742719999998,47
2022-04-26,33,15.195860992,35
2022-04-27,36,15.7090868224,42
2022-04-28,29,28.6158614528,39
2022-04-29,28,15.306469273600003,38
2022-04-30,1,-11.844051968,0
2022-05-01,1,-6.157293772800004,0
2022-05-02,25,17.941580595199998,16
2022-05-03,36,18.5278477312,45
2022-05-04,55,21.5890089984,33
2022-05-05,27,24.8291474432,44
2022-05-06,34,11.0128543744,23
2022-05-07,0,-11.4800832512,3
2022-05-08,1,-5.152111411200003,1
2022-05-09,27,1.743247359999998,40
2022-05-10,35,-0.3956131840000001,47
2022-05-11,48,4.150564659200001,42
2022-05-12,46,8.888524697600001,38
2022-05-13,2,3.030115225600003,25
2022-05-14,0,-4.126246502399998,14
2022-05-15,3,-0.07370792960000028,1
2022-05-16,35,26.377248768,42
2022-05-17,50,28.3092990976,37
2022-05-18,53,18.9263568896,43
2022-05-19,45,19.440343142399996,36
2022-05-20,51,15.5859191808,33
2022-05-21,0,-6.401068851200002,0
2022-05-22,1,-3.1737746432000042,0
2022-05-23,51,56.537724415999996,22
2022-05-24,70,19.7540549632,33
2022-05-25,61,23.834077388799997,33
2022-05-26,28,20.168869888,31
2022-05-27,2,-6.5857519616,10
2022-05-28,0,-9.273729536000001,0
2022-05-29,0,-6.620599500800003,0
2022-05-30,28,19.377704959999996,25
2022-05-31,38,30.582303334400002,29
2022-06-01,32,22.329939763200002,49
2022-06-02,25,23.8992254976,35
2022-06-03,33,17.9445684224,36
2022-06-04,1,-8.558576742400001,1
2022-06-05,1,-5.124807065600004,0
2022-06-06,31,9.111606169599998,35
2022-06-07,52,25.779512832,37
2022-06-08,40,19.862162022400003,36
2022-06-09,44,25.9416351744,20
2022-06-10,8,15.142820352000001,14
2022-06-11,0,-9.8875327488,0
2022-06-12,0,-7.456457932800003,0
2022-06-13,46,27.266022911999997,35
2022-06-14,45,30.066133708800002,37
2022-06-15,49,10.635798528000002,45
2022-06-16,34,13.2942338048,50
2022-06-17,25,22.5993558016,12
2022-06-18,1,-12.0550111232,1
2022-06-19,2,-7.006335897600003,0
2022-06-20,34,25.438920908799997,11
2022-06-21,36,20.543433216000004,41
