,cfengine/core,ansible/ansible,saltstack/salt
2012-05-06,0,13.3650168832,-5.635360639176561
2012-05-07,8,1.4082494463999993,-0.17980467390156107
2012-05-08,3,20.67426304,2.4021799406140625
2012-05-09,6,-2.6323496960000003,6.351138507495312
2012-05-10,4,31.0459563008,31.262366581849996
2012-05-11,6,5.778279731200001,-2.6443760556218763
2012-05-12,3,-5.987788595200001,6.789082997823439
2012-05-13,0,1.2349465599999974,29.722957590240625
2012-05-14,13,5.6110444544,4.8498523756968765
2012-05-15,1,3.1290990591999996,-3.1450230097734355
2012-05-16,0,-2.4308246528,-2.4514982897703117
2012-05-17,1,-1.09256704,6.6536228242015625
2012-05-18,5,-2.3252055039999986,-1.50488054713594
2012-05-19,21,2.3843137536000016,9.463708412217187
2012-05-20,0,4.2983786496,0.8023187679578108
2012-05-21,5,-2.0822345728,6.359664294417186
2012-05-22,5,1.8819634176000002,6.683995040593748
2012-05-23,13,0.6630937600000006,25.54012539695625
2012-05-24,20,-0.10612766719999978,-1.2619065359359372
2012-05-25,8,4.2073546751999995,-8.116228409846872
2012-05-26,9,1.5079816192,13.107631788632814
2012-05-27,0,0.6490808319999999,12.611094946621874
2012-05-28,0,-1.1621620735999998,2.749099037385937
2012-05-29,5,5.3360101376,2.458795151703125
2012-05-30,10,7.378074624,22.42295494325625
2012-05-31,7,0.39093780480000007,-0.8778256022734396
2012-06-01,11,8.1556815872,-3.233604802868749
2012-06-02,16,-3.0496456704,-3.288238481807811
2012-06-03,1,-1.5389793280000008,14.618002957487501
2012-06-04,9,-0.9993802752000003,9.567914947232811
2012-06-05,1,2.2770337792,9.824196101659375
2012-06-06,5,-0.15531315199999973,17.175293164803126
2012-06-07,3,3.1006263296000007,-4.617220774778126
2012-06-08,2,3.6513455104000005,2.9592000055796888
2012-06-09,0,0.3499148288000007,3.5918975156140647
2012-06-10,0,0.7730984959999998,0.9054723778078131
2012-06-11,0,1.9787775999999997,7.934697060506251
2012-06-12,6,-0.19735296000000035,1.4872322417968746
2012-06-13,5,2.1273149439999997,5.734956385764063
2012-06-14,4,10.8360813568,-4.726807647843751
2012-06-15,7,4.9646166016,6.239996593590624
2012-06-16,4,1.9892649984,12.014284882217186
2012-06-17,0,1.4714019839999994,-5.426164961231251
2012-06-18,2,0.8112689151999994,20.225590109065624
2012-06-19,0,4.1184530432,42.73042632942031
2012-06-20,5,11.6479904768,-14.432153262398437
2012-06-21,3,4.8917364736,-9.163144759031248
2012-06-22,7,-0.8585623552000001,26.971476691426563
2012-06-23,0,-1.7012907008000004,17.139913610879685
2012-06-24,1,-1.7963026432000002,-9.714740081092186
2012-06-25,1,4.82284544,11.763066855262503
2012-06-26,6,1.9407719424000005,12.288328407410937
2012-06-27,15,0.06522439680000014,-0.3058815743984393
2012-06-28,3,-1.5234069503999994,-6.434209688182811
2012-06-29,3,2.0711307264000007,-2.459407967412499
2012-06-30,3,0.8440699904000004,79.75359902225156
2012-07-01,0,1.0162874367999999,1.063528888582809
2012-07-02,2,7.049183129599999,-7.183202809560932
2012-07-03,1,5.8483092480000005,-0.5595683139749976
2012-07-04,10,7.3539716096,-2.588554389014062
2012-07-05,2,-1.2822112256000002,3.729051969459375
2012-07-06,3,1.9795515391999992,35.672986353410934
2012-07-07,0,10.969037823999999,-16.73661041374375
2012-07-08,0,-1.8197553152000001,10.878450246990624
2012-07-09,5,2.6928817151999986,14.142917850992184
2012-07-10,21,8.5507858432,2.7174522138125
2012-07-11,2,5.340074700800001,3.006015383770313
2012-07-12,9,12.3216314368,-1.9032486941671856
2012-07-13,10,-2.1538222080000002,35.31108291920157
2012-07-14,0,8.8473254912,-7.382894923979691
2012-07-15,0,16.6357889024,32.34374607099219
2012-07-16,2,-3.5716513792000004,-2.4559675792781235
2012-07-17,10,6.167693619199998,-6.1884608555625
2012-07-18,26,9.572379136,-3.076940694803124
2012-07-19,9,-0.3547981823999997,5.8964660760562495
2012-07-20,0,32.1245906944,6.7677763343656245
2012-07-21,0,0.44059381759999994,10.039322548215623
2012-07-22,0,3.5274318847999986,1.5719727420828118
2012-07-23,5,5.2396536832,15.527250629249998
2012-07-24,9,29.4224301056,-3.689801078510939
2012-07-25,0,12.864300748800002,-0.5877577340843736
2012-07-26,1,22.334448128,27.79936356052656
2012-07-27,10,-2.605119385600002,27.2538637089
2012-07-28,0,16.125244415999997,-6.375379674760936
2012-07-29,0,-2.709317734399999,-6.738536302039062
2012-07-30,0,20.415699456,8.137106327389063
2012-07-31,2,12.423192064,28.445182611331248
2012-08-01,15,30.384007065600002,21.5447538570375
2012-08-02,0,22.603077120000002,3.2816775067781236
2012-08-03,3,-1.9317855232000003,2.6662879135890645
2012-08-04,1,-9.706423500800003,1.5706279651937507
2012-08-05,10,-5.721385881600002,-1.5692652124828115
2012-08-06,4,-2.1134734336000003,5.910681802378127
2012-08-07,19,25.612210483200002,7.253735788085937
2012-08-08,7,16.667860275200002,1.53939277368125
2012-08-09,12,19.879658291200002,2.9194707625593743
2012-08-10,13,35.520947712,4.672958663309373
2012-08-11,4,19.6329788416,-0.1043499741531253
2012-08-12,0,-10.643033804800003,-6.487632114675
2012-08-13,12,4.232911359999996,22.505254865101563
2012-08-14,9,15.411485695999998,3.8696156124374994
2012-08-15,9,7.521158451200002,17.381823731492187
2012-08-16,11,-8.9369276416,10.993660876354689
2012-08-17,33,13.854006272,2.7065619812687487
2012-08-18,18,15.644527206400003,14.681942033253126
2012-08-19,7,0.36277391360000166,-4.812709031151563
2012-08-20,16,12.873783910399998,18.458547501637504
2012-08-21,5,1.7909352448,-5.997002143406251
2012-08-22,8,8.2217121792,1.5353420162281246
2012-08-23,5,1.7587386368000004,-6.793998904915625
2012-08-24,8,11.976326963199998,14.326636601587499
2012-08-25,0,-3.3461242880000004,9.305667750410937
2012-08-26,1,-4.1525467136,-8.445077345132812
2012-08-27,0,12.3959446528,13.200723506304687
2012-08-28,12,29.256577638400003,16.728344050215625
2012-08-29,1,11.698276454400002,1.5721474753546865
2012-08-30,0,24.487036518399997,24.113728278464063
2012-08-31,2,-1.0547132416000018,-3.436099825343751
2012-09-01,2,-7.568566067200003,1.2427201782203134
2012-09-02,0,0.48060190719999785,0.33450269804531274
2012-09-03,4,-4.1109440512000015,16.595143605043752
2012-09-04,3,14.200983039999999,-5.298003121264063
2012-09-05,2,10.398806016000002,10.71965737141875
2012-09-06,8,5.783030374400001,13.425952579976562
2012-09-07,2,15.4704019456,7.45648222595781
2012-09-08,2,1.843290316800001,-7.181215294854688
2012-09-09,3,-4.237039104000002,-3.5181640937328114
2012-09-10,4,5.840995839999998,20.203830258548436
2012-09-11,7,4.999006207999999,-1.5357443389703143
2012-09-12,5,6.832779776,8.473212266818752
2012-09-13,5,-1.6897317887999996,-0.7175035649281263
2012-09-14,6,2.8485815295999997,1.2282991749499992
2012-09-15,0,-3.124767436799999,4.943783444598437
2012-09-16,0,-1.8155556863999998,-2.4865673522359373
2012-09-17,0,8.8674924544,8.586752590521876
2012-09-18,6,3.202775961600001,28.485660577410936
2012-09-19,9,16.3575901184,8.24541143828906
2012-09-20,5,-5.203841945599999,16.749743972654688
2012-09-21,2,1.574113689599999,-4.485589523349999
2012-09-22,0,-1.2926943232,14.316614748762502
2012-09-23,0,7.409279897599999,11.438924752215625
2012-09-24,4,3.150976,37.59224284112656
2012-09-25,33,13.26401536,7.052073222865623
2012-09-26,8,9.219628544,12.431423006176566
2012-09-27,9,8.8741661696,23.336037204257813
2012-09-28,21,23.5555226624,6.150353185175
2012-09-29,0,26.458847232,-6.901346671407811
2012-09-30,1,27.7898456064,8.694901357796876
2012-10-01,5,9.609716121599998,19.5168381562875
2012-10-02,1,11.512714854399997,16.996017351115626
2012-10-03,1,1.943459225599998,-7.411767572326564
2012-10-04,3,14.021493145599997,30.127615149014062
2012-10-05,8,-1.0945857536000005,30.84004757062656
2012-10-06,0,-2.605100953600001,-4.699893685215628
2012-10-07,0,1.1566864384000004,13.784875730793754
2012-10-08,5,25.806507008000004,13.5102032773625
2012-10-09,0,5.638160998400004,8.847223357596874
2012-10-10,4,16.4785538048,-4.1695682592125
2012-10-11,8,5.1021109248,11.448130676914063
2012-10-12,7,35.5921445888,18.879334259034373
2012-10-13,0,-3.8115356671999994,-16.22824953655781
2012-10-14,4,-4.037382553600002,0.6051065035640644
2012-10-15,0,2.3385149439999973,6.324510605609374
2012-10-16,0,13.5681994752,29.43659226328281
2012-10-17,2,7.672941977600001,-5.687454187887504
2012-10-18,2,17.084018176,10.383343726012502
2012-10-19,7,6.3046554623999995,17.0466652631
2012-10-20,0,4.490013798400001,-6.721758123351563
2012-10-21,0,5.3620072448,-7.327752408446873
2012-10-22,8,0.03722403839999888,28.28591801212813
2012-10-23,9,6.354117222399999,6.9557542024374985
2012-10-24,9,17.8404466688,55.307441473898436
2012-10-25,1,10.356961382400002,35.276268238248434
2012-10-26,21,17.492576256,13.36669806361094
2012-10-27,0,-3.0301623295999995,-19.253797379092184
2012-10-28,0,-2.803082240000002,-9.009571840376559
2012-10-29,1,7.8793101312,36.121581840606254
2012-10-30,5,8.8803372032,21.735680404753122
2012-10-31,5,11.2658861056,18.72113655800625
2012-11-01,1,6.3665028096,19.098186772048436
2012-11-02,14,-2.2033226752,2.1793836519499976
2012-11-03,0,10.8201801728,-9.035095782606248
2012-11-04,0,0.43331020800000086,18.438536283629688
2012-11-05,2,-1.0700150784000009,33.580848853026566
2012-11-06,2,7.9393077248,2.7024765863687463
2012-11-07,2,21.7614671872,19.278363922135938
2012-11-08,3,2.470435430400001,29.123722318082812
2012-11-09,3,24.3648259072,15.978026444549997
2012-11-10,0,2.909665996800001,1.1581040170671884
2012-11-11,1,-1.8630358016000015,16.05136296079219
2012-11-12,2,9.051200511999998,32.510746019189064
2012-11-13,9,14.1253180416,23.606260442753122
2012-11-14,1,1.6306643967999994,41.547441408704685
2012-11-15,10,-1.839806566400001,77.28286220260469
2012-11-16,20,0.7008925695999997,25.035822406373434
2012-11-17,1,11.356906496,-11.768757346529682
2012-11-18,4,5.677510144000001,-8.68903417168437
2012-11-19,7,3.1286551551999997,12.458135182384378
2012-11-20,4,1.7436876799999999,23.237817582025
2012-11-21,8,5.303939174400001,24.014436117881246
2012-11-22,1,6.034632704000001,2.17559065403281
2012-11-23,7,3.8814633983999993,11.530826552203123
2012-11-24,5,7.161678438399999,-8.659257660746881
2012-11-25,1,-0.40340275199999986,-0.07350160447656151
2012-11-26,16,11.766884352,32.46236573645781
2012-11-27,3,8.090155929600002,16.633570099067185
2012-11-28,10,7.891402444799999,10.55770136762031
2012-11-29,4,-4.312299110400001,24.05617831676406
2012-11-30,7,-3.086375833600001,18.00385276664531
2012-12-01,1,3.96845568,2.013528550489063
2012-12-02,4,8.3510734848,10.454959800885941
2012-12-03,4,-1.7597569023999995,22.696734949509377
2012-12-04,4,2.6551491583999995,34.19403789830781
2012-12-05,4,2.495843328000001,0.4816832779484379
2012-12-06,7,-0.3848845311999991,8.953840186904689
2012-12-07,9,-0.6871580672000002,1.120854686364062
2012-12-08,0,-1.1578184704000005,-9.587403692132817
2012-12-09,2,0.21494220799999997,9.056920820815625
2012-12-10,1,0.1880416256000007,28.491390342978125
2012-12-11,8,3.2826121216000006,20.084063132609373
2012-12-12,3,14.8240955392,11.618410612331246
2012-12-13,0,1.2098324480000011,3.985291698276562
2012-12-14,26,7.360815103999999,14.154645624014062
2012-12-15,0,5.6123087872,-14.049180381560937
2012-12-16,0,0.4704311295999992,-1.198920298996871
2012-12-17,9,0.310394367999999,19.921313394559377
2012-12-18,6,2.7628952575999994,5.680043305454685
2012-12-19,24,5.5672482815999995,16.947619489846875
2012-12-20,12,-1.0772263935999993,35.45020700992187
2012-12-21,4,-1.1075185664,-0.5822875253078124
2012-12-22,0,-1.4288875519999997,14.491325755178128
2012-12-23,0,5.044343808000001,-9.774133153529686
2012-12-24,0,1.1578128384000004,5.883502707428127
2012-12-25,0,-1.5057765376,-8.844054605298439
2012-12-26,19,-0.8391539712,3.4726214809359366
2012-12-27,1,0.42266931200000046,51.903902546124996
2012-12-28,1,-0.5994729471999997,92.38999378796875
2012-12-29,2,-0.31850721280000005,39.10380402003281
2012-12-30,0,-0.22331607040000012,-18.41439441335625
2012-12-31,0,-0.17070643199999969,70.56561146440782
2013-01-01,0,-0.1435152383999996,-23.65193529962813
2013-01-02,0,-0.0578368511999999,-6.24824618650468
2013-01-03,16,9.98307328,-1.3323104866203082
2013-01-04,4,3.9856122880000004,20.88653287975156
2013-01-05,2,2.9875306495999996,-1.7491358932656311
2013-01-06,0,1.0399999999999994,-8.980733245820318
2013-01-07,20,4.3759999999999994,16.099407695551562
2013-01-08,9,-0.1369600000000002,12.02928883114687
2013-01-09,5,11.450496,29.407726856104688
2013-01-10,30,4.43168,54.57944692503125
2013-01-11,5,-2.3617894400000004,18.382412475031245
2013-01-12,0,-0.04135577600000051,-12.56004283278125
2013-01-13,34,12.3280203776,8.586015951843752
2013-01-14,7,-2.8566958079999996,33.70179115247188
2013-01-15,8,-2.077050163200001,47.64349124146875
2013-01-16,13,-0.3318052864000005,-3.109342445689066
2013-01-17,4,0.8627064832000007,8.107964415762503
2013-01-18,3,8.793908428800002,39.882157393353125
2013-01-19,1,0.3324648448000005,-12.037388014490631
2013-01-20,0,4.171752345599999,9.045153862610942
2013-01-21,11,5.7439706112,41.37244157185469
2013-01-22,13,9.179540582400001,10.109484083403125
2013-01-23,45,12.2455863296,4.706673973004687
2013-01-24,9,0.9252628479999991,24.363969976771877
2013-01-25,10,10.250185625599999,3.229957136518749
2013-01-26,29,20.0023432192,11.515827227084372
2013-01-27,0,-4.68487936,-2.3743519697124995
2013-01-28,6,5.613530316799998,24.445979509875002
2013-01-29,8,1.2164847616000003,33.30807922604687
2013-01-30,14,-2.0073116671999998,31.71813393519062
2013-01-31,1,7.1334008832,48.739992622203125
2013-02-01,2,1.1058620416000005,-3.864168149451558
2013-02-02,0,18.8863415296,-5.599739379395309
2013-02-03,3,6.710252134400003,-3.107255450767184
2013-02-04,3,5.366191103999999,15.533061833520314
2013-02-05,6,-3.0430630912000005,4.862324067435935
2013-02-06,18,2.7799587839999993,41.682129846595316
2013-02-07,2,17.7384052736,30.061741531773432
2013-02-08,2,-0.18045102079999964,41.73976471227969
2013-02-09,0,24.649309696,-23.69384431292343
2013-02-10,0,15.635687424,-7.6843794587593734
2013-02-11,12,-2.955233484800001,13.951132410846878
2013-02-12,7,2.2733513727999988,39.07130881479375
2013-02-13,10,1.9438806015999992,28.186294994176563
2013-02-14,16,4.535757107199999,-10.117025314257816
2013-02-15,29,-2.6294175743999997,6.231996073624998
2013-02-16,1,33.7926352896,-1.6564689596281283
2013-02-17,0,16.547638169600003,8.06534959855
2013-02-18,23,9.2909410304,36.140007088768755
2013-02-19,9,5.382969958399999,20.680152463753124
2013-02-20,33,21.6454639616,10.837132716857809
2013-02-21,51,-5.044098867200001,-5.196446352629689
2013-02-22,24,5.699170099199997,9.937737623648438
2013-02-23,2,40.5539789824,1.5210042714203134
2013-02-24,0,-3.3174299647999987,4.898707287181251
2013-02-25,22,6.312398643199998,28.55276732818281
2013-02-26,13,0.9861410815999996,50.013449458098435
2013-02-27,9,24.6030034944,2.5132396436890616
2013-02-28,8,12.902214246400002,17.872016652209375
2013-03-01,8,34.131816038400004,2.16122195933594
2013-03-02,6,13.951716864,-12.55540547586406
2013-03-03,17,-11.796977868799999,6.347785927915627
2013-03-04,29,-5.284112588800002,25.4185443207625
