,ansible/ansible,saltstack/salt,cfengine/core
2013-03-27,7,-14.394259744107814,13
2013-03-28,3,14.178695124859377,10
2013-03-29,7,20.554326974995313,4
2013-03-30,9,-15.182586437403124,3
2013-03-31,8,8.026505412476563,31
2013-04-01,8,11.827774580359375,13
2013-04-02,3,-3.4037898662078145,7
2013-04-03,9,14.58515534200625,12
2013-04-04,9,11.048028393551562,33
2013-04-05,38,41.81121358397188,10
2013-04-06,26,-13.90443000959219,2
2013-04-07,0,93.57375327957813,0
2013-04-08,12,-3.4595434122078146,18
2013-04-09,6,17.847057726204692,44
2013-04-10,19,36.66894097475938,28
2013-04-11,19,7.984954261550001,42
2013-04-12,20,-16.367919368193746,33
2013-04-13,13,-8.499547994695313,4
2013-04-14,2,-8.39328889994375,6
2013-04-15,0,14.322498006249996,24
2013-04-16,11,6.206480211776558,32
2013-04-17,14,11.588495986665624,21
2013-04-18,7,13.585340457773436,42
2013-04-19,8,5.562536255709372,14
2013-04-20,20,8.609382793767189,0
2013-04-21,13,-10.116721081449999,0
2013-04-22,4,44.479019360828126,12
2013-04-23,31,8.641877790212497,18
2013-04-24,7,13.355007373351562,48
2013-04-25,10,0.0847956254703135,47
2013-04-26,18,8.747474125992188,38
2013-04-27,41,4.454685267403125,12
2013-04-28,8,-7.194940867982812,1
2013-04-29,11,28.18485876108125,16
2013-04-30,11,32.54299081223906,20
2013-05-01,1,55.43785346444062,3
2013-05-02,12,58.68505228151406,16
2013-05-03,8,33.044945604251566,6
2013-05-04,2,-3.978151050049995,14
