,ant-design/ant-design,twbs/bootstrap,mui/material-ui
2024-01-15,9,0,5.915154560075002
2024-01-16,5,0,9.5776379940375
2024-01-17,4,0,9.029210319004687
2024-01-18,7,0,6.810172322760938
2024-01-19,5,0,-0.10771204213749996
2024-01-20,2,0,6.566672432839064
2024-01-21,0,0,0.2864092821671884
2024-01-22,2,0,7.743413742095314
2024-01-23,8,0,10.236636705032813
2024-01-24,6,0,1.7359343178265627
2024-01-25,3,0,2.309434887682813
2024-01-26,13,0,6.553818312464063
2024-01-27,12,0,-1.6968006438546865
2024-01-28,7,0,2.0159592858031266
2024-01-29,6,1,13.980768137431252
2024-01-30,10,3,2.8465480727875003
2024-01-31,5,0,6.323133735989063
2024-02-01,9,0,7.19678213250625
2024-02-02,8,1,3.0785940177937503
2024-02-03,2,0,7.372308298231251
2024-02-04,3,0,4.074714153462501
2024-02-05,9,0,9.276683054703126
2024-02-06,6,5,9.795650915907814
2024-02-07,7,0,4.4864217143828125
2024-02-08,2,0,7.893280154445313
2024-02-09,1,0,0.6917797688218759
2024-02-10,0,0,3.323019170848439
2024-02-11,0,0,4.402508105179689
2024-02-12,2,0,7.357083390332814
2024-02-13,1,2,4.083441999112501
2024-02-14,0,1,6.255854117167188
2024-02-15,1,0,7.150753828459376
2024-02-16,2,0,1.032770750842188
2024-02-17,1,0,-1.4491597706562491
2024-02-18,6,1,4.088441087314064
2024-02-19,6,0,10.821384017976564
2024-02-20,7,1,15.05959554014375
2024-02-21,5,0,17.228942516582812
2024-02-22,2,1,5.523418576909373
2024-02-23,3,0,5.200379523821875
2024-02-24,9,0,-1.4897681743703113
2024-02-25,2,0,1.35765606114219
2024-02-26,3,0,-0.48601763257812247
2024-02-27,3,0,6.817502144882815
2024-02-28,10,0,1.3161239108031264
2024-02-29,1,0,-0.3058903696734361
2024-03-01,9,0,3.1119837996406257
2024-03-02,2,0,1.0853673393015633
2024-03-03,1,0,-0.7226237345531243
2024-03-04,1,1,7.573493662167188
2024-03-05,5,7,10.881232771876562
2024-03-06,6,7,2.202819542089062
2024-03-07,5,2,3.6401289944156248
2024-03-08,4,2,16.707236319376563
2024-03-09,1,0,-1.584743497098438
2024-03-10,0,0,0.5134208638250006
2024-03-11,8,1,5.810729074928126
2024-03-12,1,5,7.466672340875002
2024-03-13,1,1,12.125040576025
2024-03-14,7,0,-0.49338593874375025
2024-03-15,5,2,7.442343479778126
2024-03-16,9,0,-0.9394213682109369
2024-03-17,2,0,1.7286051113375018
2024-03-18,6,1,7.907891035182813
2024-03-19,1,11,9.350416662568751
2024-03-20,6,2,13.917244192607813
2024-03-21,6,0,3.220204189957812
2024-03-22,11,1,2.882461409715625
2024-03-23,3,0,-1.7518305059624992
2024-03-24,3,0,-1.1407814370890603
2024-03-25,8,1,9.19392780466719
2024-03-26,6,2,8.356052766501563
2024-03-27,8,0,8.032103919004687
2024-03-28,6,0,-1.1128526261453127
2024-03-29,6,0,5.711115000081251
2024-03-30,2,0,-1.4960271802937493
2024-03-31,8,0,-0.884906887679686
2024-04-01,7,4,7.376112912500001
2024-04-02,9,0,2.7010055323437507
2024-04-03,4,0,5.8234121194843755
2024-04-04,6,0,4.609100560734374
2024-04-05,12,1,0.6344872878750003
2024-04-06,1,0,0.04353895635468796
2024-04-07,13,0,-0.7341925677515616
2024-04-08,5,0,4.5198101300000015
2024-04-09,9,0,8.120419123375001
2024-04-10,4,0,3.5600119789
2024-04-11,5,0,4.742923446246875
2024-04-12,6,0,6.663636249154687
2024-04-13,3,0,0.44033031250312527
2024-04-14,2,0,0.9284606694125006
2024-04-15,8,0,3.095115803714063
2024-04-16,12,0,3.977504606171876
2024-04-17,10,0,7.830191363929688
2024-04-18,7,0,4.392151984598438
2024-04-19,3,0,3.5231387642265624
2024-04-20,1,0,2.630269463159375
2024-04-21,2,0,-1.2237091388187493
2024-04-22,7,0,5.262355071396876
2024-04-23,6,0,3.8569894491156256
2024-04-24,9,0,1.8065139335281257
2024-04-25,5,0,1.9790516801796878
2024-04-26,8,0,1.057408917832813
2024-04-27,0,0,1.2368775347062506
2024-04-28,5,0,-0.6773108397421869
2024-04-29,7,0,3.5766945998562507
2024-04-30,8,0,2.3009603531562504
2024-05-01,5,0,3.27543969345625
2024-05-02,10,2,6.188462184523438
2024-05-03,2,0,3.849437085845312
2024-05-04,3,0,-1.1219750761390626
2024-05-05,1,0,1.3559173688968755
2024-05-06,4,0,4.347736972428126
2024-05-07,6,0,0.06966785918750062
2024-05-08,8,0,7.338607028309376
2024-05-09,7,0,2.7642392540796874
2024-05-10,12,0,2.9199119174968753
2024-05-11,1,0,-1.0422038078296874
2024-05-12,3,0,-0.6054084676796867
2024-05-13,2,0,3.586648880218751
2024-05-14,12,0,1.2718539336000005
2024-05-15,7,0,2.362572804304688
2024-05-16,3,0,4.314031808339062
2024-05-17,1,0,3.07551114265
2024-05-18,6,0,-0.88816066220625
2024-05-19,4,0,-0.5029644601437496
2024-05-20,5,0,4.663638440000001
2024-05-21,4,0,6.2368195679375
2024-05-22,3,0,5.858709812575
2024-05-23,3,0,9.68888082463125
2024-05-24,3,0,6.164774592314062
2024-05-25,0,1,-1.7999887647421877
2024-05-26,1,0,-0.03036022264374938
2024-05-27,4,0,10.184292681250001
2024-05-28,2,0,7.294784223671876
2024-05-29,2,1,6.116155534960938
2024-05-30,6,2,3.1077405823890625
2024-05-31,8,0,1.3873027690765631
2024-06-01,4,0,0.7016573554796888
2024-06-02,2,0,3.9890825959625014
2024-06-03,5,0,6.842196415734376
2024-06-04,14,1,5.456639088042188
2024-06-05,9,0,6.374762922464063
2024-06-06,9,0,1.2743633043015625
2024-06-07,4,0,3.7199787508843754
2024-06-08,3,0,3.7047318432734384
2024-06-09,0,0,1.7062849851109383
2024-06-10,3,0,5.896055572350001
2024-06-11,10,0,4.569344509445314
2024-06-12,8,0,0.5531991311031257
2024-06-13,8,3,2.953499126873438
2024-06-14,3,0,6.928837946915626
2024-06-15,6,0,-1.4417848914359372
2024-06-16,2,0,0.17272349599218817
2024-06-17,2,0,2.329789349523438
2024-06-18,2,0,4.240172048782814
2024-06-19,9,0,3.016528711654688
2024-06-20,10,0,4.049636873753125
2024-06-21,5,0,1.9555752228656251
2024-06-22,5,0,0.08603332323125035
2024-06-23,1,0,1.3414956959625006
2024-06-24,1,0,6.393061035734376
2024-06-25,7,1,-0.10629157283281243
2024-06-26,5,0,10.275764279814062
2024-06-27,2,0,5.422836216507812
2024-06-28,6,0,0.4717489235281249
2024-06-29,3,0,-0.07009667297656241
2024-06-30,4,0,2.2180093993765633
2024-07-01,8,0,3.1577248851828137
2024-07-02,3,0,0.04270602006875068
2024-07-03,6,0,3.299078972982813
2024-07-04,4,0,2.145265555542188
2024-07-05,4,0,2.165784775995313
2024-07-06,3,0,2.2373621724671877
2024-07-07,4,0,-0.7315619068374998
2024-07-08,7,0,3.5584049109171882
2024-07-09,6,0,1.2769506940796878
2024-07-10,6,1,2.3826377043406257
2024-07-11,7,0,2.3282105191515625
2024-07-12,9,0,2.2902825245593754
2024-07-13,1,0,-0.7134745854046873
2024-07-14,2,0,0.578729453345313
2024-07-15,8,1,5.608266882392188
2024-07-16,6,0,7.1447155679375
2024-07-17,2,0,3.7276505875749995
2024-07-18,7,0,4.830067729631249
2024-07-19,7,2,-0.2802743354046875
2024-07-20,6,0,-0.8415640091546868
2024-07-21,0,0,1.4364911711421886
2024-07-22,4,0,1.3855146594843761
2024-07-23,22,2,5.372268636870313
2024-07-24,5,0,5.975503074409375
2024-07-25,6,0,1.7369184246343747
2024-07-26,13,0,10.029943662976562
2024-07-27,2,0,-0.6769939532312503
2024-07-28,6,0,1.0212517299640629
2024-07-29,3,1,0.14639915646875046
2024-07-30,7,1,5.3112316538968765
2024-07-31,0,0,3.9087037555843755
2024-08-01,5,0,5.848623717425
2024-08-02,2,1,3.6284144219515624
2024-08-03,7,0,-1.2654574720296874
2024-08-04,0,0,-0.7618180959109367
2024-08-05,10,1,5.514677500182813
2024-08-06,1,0,7.025131991912501
