,flutter/flutter,facebook/react-native,NativeScript/NativeScript
2015-09-08,9,12.54493452642344,0
2015-09-09,12,13.870802502418751,8
2015-09-10,12,9.454531096292188,11
2015-09-11,21,6.700082680548437,6
2015-09-12,1,6.036245195914064,1
2015-09-13,0,-1.7038854870109361,1
2015-09-14,11,12.27225053871094,7
2015-09-15,4,23.35685912187344,6
2015-09-16,29,28.823955485728124,7
2015-09-17,24,6.400804464445311,7
2015-09-18,24,17.77204461268594,21
2015-09-19,10,2.2387670081265636,1
2015-09-20,1,2.5016367862500033,0
2015-09-21,14,4.09551519166094,6
2015-09-22,28,22.317386250245317,0
2015-09-23,32,24.624397799840626,5
2015-09-24,26,29.58189462455,5
2015-09-25,39,11.512984705126561,10
2015-09-26,11,-0.2987968155249998,0
2015-09-27,3,-3.720080461899997,0
2015-09-28,5,0.5485187179046926,5
2015-09-29,24,11.845076674925005,11
2015-09-30,35,8.991198578107817,17
2015-10-01,42,25.891268265398438,22
2015-10-02,17,19.255058225910936,5
2015-10-03,15,2.093716795710937,0
2015-10-04,1,-1.3185914482249994,0
2015-10-05,26,21.748842973570316,11
2015-10-06,36,16.005253413453126,6
2015-10-07,13,13.657584842673439,7
2015-10-08,24,17.591848567059376,6
2015-10-09,23,25.15521639461563,18
2015-10-10,12,3.119761865332813,1
2015-10-11,4,-4.177886344471872,0
2015-10-12,25,21.38790594621719,10
2015-10-13,26,30.66382913255313,12
2015-10-14,19,33.868345471325,17
2015-10-15,20,1.6168208724999982,20
2015-10-16,17,21.993648768009376,12
2015-10-17,4,-0.9266569125093724,0
2015-10-18,4,0.9839450567812555,0
2015-10-19,27,17.872358679676566,10
2015-10-20,18,21.685162368875005,10
2015-10-21,20,31.675365871090627,17
2015-10-22,16,17.215693786867185,13
2015-10-23,27,12.892094970171875,6
2015-10-24,5,1.6346105820046883,0
2015-10-25,0,-3.029029327298433,0
2015-10-26,38,22.28626447599219,4
2015-10-27,22,29.45775109899219,2
2015-10-28,23,27.844137147089064,10
2015-10-29,31,15.135295554987499,20
2015-10-30,13,16.925009377545315,20
2015-10-31,4,5.161367955590626,0
2015-11-01,1,-4.579194898042184,0
2015-11-02,19,13.053744387982817,29
2015-11-03,39,24.18439322457344,14
2015-11-04,32,16.679983346570314,6
2015-11-05,21,22.749044516246876,8
2015-11-06,20,18.185398976184374,30
2015-11-07,14,3.349705386100001,0
2015-11-08,4,-1.1928612514984351,0
2015-11-09,15,18.03945863210469,18
2015-11-10,30,22.80805022175,27
2015-11-11,24,12.681843427487502,9
2015-11-12,27,8.107279197650001,12
2015-11-13,27,16.80084290727188,5
2015-11-14,4,5.3015240628687526,0
2015-11-15,0,-3.7199478792531226,0
2015-11-16,19,13.70014942937969,9
2015-11-17,31,25.708992595314065,10
2015-11-18,24,28.02941020032344,10
2015-11-19,24,6.958213533498435,2
2015-11-20,33,17.4177448389,2
2015-11-21,9,-3.003637118795311,0
2015-11-22,10,-1.192399483410933,0
2015-11-23,15,22.639348722140628,20
2015-11-24,21,32.779750638,7
2015-11-25,20,9.773045643221876,15
2015-11-26,19,22.955838120692185,6
2015-11-27,2,8.204768454610937,11
2015-11-28,2,-3.6516306368109346,0
2015-11-29,4,0.9899311631781291,0
2015-11-30,15,16.51931080014688,7
2015-12-01,16,21.273891508287505,10
2015-12-02,20,20.17466861502344,10
2015-12-03,23,17.775991027920313,5
2015-12-04,39,2.8346773349875,10
2015-12-05,27,2.196853250525002,0
2015-12-06,0,3.043413478981253,0
2015-12-07,30,8.437341104151567,3
2015-12-08,32,19.101228673809377,10
2015-12-09,26,12.902236282676563,3
2015-12-10,28,17.96619424746094,10
2015-12-11,9,13.486247842242188,4
2015-12-12,7,9.678386385048437,8
2015-12-13,0,7.121223986618752,0
2015-12-14,27,18.509042322940626,11
2015-12-15,30,31.556046411612503,9
2015-12-16,26,20.736076124510937,9
2015-12-17,11,10.771664380443749,3
2015-12-18,6,12.689902663045313,7
2015-12-19,0,-0.09001677507187189,0
2015-12-20,4,3.37067883838438,0
2015-12-21,7,5.834856103825004,4
2015-12-22,3,4.938952583260941,6
2015-12-23,0,25.149567964396876,2
2015-12-24,2,5.372066546034375,0
2015-12-25,1,-0.44170668473593633,0
2015-12-26,3,4.679036553857814,0
2015-12-27,0,-0.22261889697499715,0
2015-12-28,4,3.42749417996094,1
2015-12-29,2,14.385152295107815,0
2015-12-30,3,19.330632453051564,0
2015-12-31,4,2.2978311652749994,0
2016-01-01,0,1.3621878225875,0
2016-01-02,10,2.075142886843751,0
2016-01-03,0,3.356384796282815,0
2016-01-04,8,22.38346722496719,2
2016-01-05,8,18.54994681485,0
2016-01-06,15,32.91226233657031,0
2016-01-07,30,24.994125745581247,1
2016-01-08,16,11.692308781115624,3
2016-01-09,5,1.7102717852218747,0
2016-01-10,7,-0.9558064434562463,0
2016-01-11,30,3.9978927897781302,11
2016-01-12,23,14.091266194945318,16
2016-01-13,11,8.234196504043753,10
2016-01-14,15,10.541072103881252,4
2016-01-15,15,12.483316382685938,8
2016-01-16,9,2.4141842758546885,0
2016-01-17,0,1.4154925369937512,0
2016-01-18,13,16.002417006951564,6
2016-01-19,17,6.8540537650328135,13
2016-01-20,26,19.155311180982814,12
2016-01-21,23,30.034145303201562,3
2016-01-22,21,11.39739417235,5
2016-01-23,5,1.2563863287468742,0
2016-01-24,8,-2.4228250286687483,2
2016-01-25,12,11.66843347522188,8
2016-01-26,17,6.8784417180750035,16
2016-01-27,20,12.005108031696878,5
2016-01-28,18,10.638205703296876,3
2016-01-29,14,22.556945940428125,4
2016-01-30,4,-1.6177059974874997,0
2016-01-31,9,3.264342757545314,0
2016-02-01,12,19.64608044926875,10
2016-02-02,17,21.230918115245313,8
2016-02-03,26,19.294036315590624,12
2016-02-04,26,5.950637456906249,14
2016-02-05,16,6.968363189742188,11
2016-02-06,16,14.371255762340628,0
2016-02-07,0,0.8894796925187523,1
2016-02-08,11,17.10669243429844,5
2016-02-09,38,16.003301542190627,13
2016-02-10,26,16.573277321318752,15
2016-02-11,28,3.3301623779765626,17
2016-02-12,57,21.525395462215627,9
2016-02-13,19,-1.6572204160671866,1
2016-02-14,21,0.007426756573440496,1
2016-02-15,15,7.664613164275003,15
2016-02-16,20,16.402366789507816,5
2016-02-17,33,12.401986717718751,7
2016-02-18,8,11.362950743453126,17
2016-02-19,24,15.413773898870312,9
2016-02-20,9,0.03607922807187558,0
2016-02-21,12,-1.7228957161953105,0
2016-02-22,19,13.195777803345315,4
2016-02-23,22,7.16440913348594,7
2016-02-24,21,20.266915949843753,24
2016-02-25,42,8.008215612317187,15
2016-02-26,38,26.612611135440627,1
2016-02-27,23,-2.009193782835938,3
2016-02-28,5,-1.0347803339953106,0
2016-02-29,9,11.850175458090627,9
2016-03-01,23,12.045637202229692,8
2016-03-02,24,15.632744918054689,6
2016-03-03,46,19.10428029528125,2
2016-03-04,28,11.415701210485938,1
2016-03-05,8,3.84048726535,0
2016-03-06,16,6.703035167375002,0
2016-03-07,18,10.00546913136094,9
2016-03-08,27,19.75347698145938,7
2016-03-09,21,12.632216853012501,15
2016-03-10,31,19.785413050914062,4
2016-03-11,44,9.087275362457813,7
2016-03-12,30,-0.21589156157656042,1
2016-03-13,9,2.0710809803000028,0
2016-03-14,34,9.541296960806253,1
2016-03-15,19,25.0976371791875,5
2016-03-16,8,7.375478081423438,9
2016-03-17,22,11.223868685407814,7
2016-03-18,42,11.253086447014063,7
2016-03-19,6,1.2653353094187518,1
2016-03-20,0,7.329011181184377,0
2016-03-21,35,23.261063819778126,12
2016-03-22,13,8.630429586132813,8
2016-03-23,24,11.20068271263125,8
2016-03-24,37,16.172967991556252,14
2016-03-25,23,4.779581068084376,13
2016-03-26,10,2.628255910476564,0
2016-03-27,11,-0.7214288906171848,0
2016-03-28,18,-0.978720907835934,9
2016-03-29,30,8.456289597484378,7
2016-03-30,25,12.856570321112503,7
2016-03-31,23,3.290432684298438,3
2016-04-01,28,25.890939610398437,2
2016-04-02,5,-4.067219820359377,0
2016-04-03,2,0.9295460440828136,0
2016-04-04,8,7.324030187503126,2
2016-04-05,11,8.955016331912503,0
2016-04-06,13,15.608771498557815,3
2016-04-07,21,10.72390075190625,1
2016-04-08,19,6.748171088867188,11
2016-04-09,3,5.126869832846875,0
2016-04-10,0,-0.5851163222562485,0
2016-04-11,10,15.302293157203128,7
2016-04-12,15,12.079482241501562,4
2016-04-13,13,10.786736676504688,18
2016-04-14,10,11.718692115323439,15
2016-04-15,15,8.557635209634375,16
2016-04-16,3,3.813737089340626,0
2016-04-17,0,3.3949971155156264,0
2016-04-18,10,8.735077529931253,11
2016-04-19,10,16.4106661049125,10
2016-04-20,15,6.456914376654688,8
2016-04-21,17,12.010418985992189,8
2016-04-22,10,25.698144926762502,7
2016-04-23,3,3.172697757023437,0
2016-04-24,2,5.575548013459375,0
2016-04-25,12,11.95408425790469,5
2016-04-26,7,7.5279913378625025,6
2016-04-27,11,6.7532617748078145,8
2016-04-28,14,15.95923836541094,5
2016-04-29,17,22.226985238156253,1
