,scikit-learn/scikit-learn,mlpack/mlpack,statsmodels/statsmodels
2018-12-11,1,-0.8528115730124993,0
2018-12-12,0,0.486488688564063,2
2018-12-13,4,2.5299604532734383,1
2018-12-14,8,3.391453033267188,1
2018-12-15,4,-0.7619194425687499,0
2018-12-16,1,-0.39638934058749975,0
2018-12-17,2,2.7279425566515627,0
2018-12-18,5,1.4935373883093754,2
2018-12-19,9,-0.4752432913578123,0
2018-12-20,4,-0.27099745176562484,0
2018-12-21,1,-0.2004660765828121,0
2018-12-22,0,2.846854940329688,2
2018-12-23,3,1.5946850523562501,0
2018-12-24,0,-0.39460511375000007,0
2018-12-25,0,3.773607668453125,0
2018-12-26,0,5.436679316360937,0
2018-12-27,2,11.113527044928125,4
2018-12-28,3,1.3442804624999989,1
2018-12-29,1,-0.15325511375000023,0
2018-12-30,0,3.1836656684531253,0
2018-12-31,1,0.02786826636093853,0
2019-01-01,0,-0.7040330650718739,0
2019-01-02,2,9.509207670437501,0
2019-01-03,4,4.6091175692625,0
2019-01-04,0,12.653214527346876,1
2019-01-05,3,16.835650334271875,0
2019-01-06,1,17.00007333187656,0
2019-01-07,4,14.403091699151561,1
2019-01-08,5,3.197740651840624,0
2019-01-09,4,-1.8965298900359362,0
2019-01-10,2,12.006018267343753,0
2019-01-11,0,17.114451611546876,0
2019-01-12,1,12.248391023815627,1
2019-01-13,6,5.2093482172000005,0
2019-01-14,4,12.861843171504688,0
2019-01-15,3,12.469090928750001,1
2019-01-16,4,8.357045591993751,0
2019-01-17,11,5.6932572217328135,0
2019-01-18,1,10.053527890245315,0
2019-01-19,1,7.759624551684377,0
2019-01-20,1,-0.07882352521874791,0
2019-01-21,0,3.846548702284377,0
2019-01-22,2,-2.0262892210734353,0
2019-01-23,0,6.668637633675003,0
2019-01-24,0,12.269577424487501,0
2019-01-25,2,5.591773513678126,0
2019-01-26,2,4.883805061723438,0
2019-01-27,4,5.049010310110938,0
2019-01-28,1,7.1511365055578135,0
2019-01-29,1,0.0066629642984381565,69
2019-01-30,7,1.5985176397843763,4
2019-01-31,1,0.7588908983750013,4
2019-02-01,1,-0.07281061000624822,1
2019-02-02,3,-0.8257961508781235,14
2019-02-03,3,1.473496002353126,15
2019-02-04,6,11.429887299889064,0
2019-02-05,2,-1.549476214892188,0
2019-02-06,1,6.232551837395313,0
2019-02-07,2,-0.16417704911875042,0
2019-02-08,5,-0.7506103798890617,0
2019-02-09,0,14.5094089569125,0
2019-02-10,2,4.1383321049640625,0
2019-02-11,1,16.43925926896875,0
2019-02-12,5,2.2626317012406236,0
2019-02-13,3,1.0174583833187505,1
2019-02-14,3,6.518201862640626,3
2019-02-15,2,5.188084031732814,1
2019-02-16,0,17.207309628714064,0
2019-02-17,0,1.9674256522656246,0
2019-02-18,0,4.782960488867188,0
2019-02-19,7,6.9423512317531255,0
2019-02-20,5,12.799497150525003,0
2019-02-21,6,1.2343863907734378,2
2019-02-22,4,8.013801577017189,2
2019-02-23,3,3.6829609473531257,2
2019-02-24,2,7.992819266201565,11
2019-02-25,12,4.717065000489064,0
2019-02-26,16,0.0016620924609385135,1
2019-02-27,13,-0.44910277864218595,0
2019-02-28,16,9.91206522194219,0
2019-03-01,17,8.138029922398438,0
2019-03-02,5,8.994896907200001,0
2019-03-03,5,6.739134546546874,0
2019-03-04,11,-2.173460394121875,0
2019-03-05,2,2.7112746285312515,0
2019-03-06,3,3.721240572467189,0
2019-03-07,4,-1.3232635518374987,0
2019-03-08,0,7.146579854292189,0
2019-03-09,0,11.546290720698439,0
2019-03-10,3,4.88313726521875,0
2019-03-11,3,1.1752660049640622,0
2019-03-12,3,2.6634254796765626,0
2019-03-13,2,0.774211766687501,0
2019-03-14,1,6.993611674778126,0
2019-03-15,3,6.519345254820314,0
2019-03-16,2,5.339101107125,0
2019-03-17,1,6.2974871992593755,0
2019-03-18,3,9.197374087173438,0
2019-03-19,2,6.888070283201563,0
2019-03-20,2,15.912475197829687,1
2019-03-21,4,10.956605043825,0
2019-03-22,0,17.903050633303124,0
2019-03-23,1,5.0670639518375,20
2019-03-24,2,0.8713235311031258,6
2019-03-25,3,10.641296256873439,2
2019-03-26,4,4.094751245290627,0
2019-03-27,5,8.514128847464065,1
2019-03-28,5,10.307265932895314,0
2019-03-29,1,6.035859038384377,0
2019-03-30,0,17.37633492491875,1
2019-03-31,0,6.406423582104688,0
2019-04-01,3,-0.9526118136359369,0
2019-04-02,2,11.004098259403127,0
2019-04-03,4,5.29739915467344,0
2019-04-04,5,16.602320425326564,1
