,apple/swift,JetBrains/kotlin,rust-lang/rust
2015-02-14,11,-6.209377475498436,25
2015-02-15,7,-3.8383244487218695,71
2015-02-16,21,66.37077688875,71
2015-02-17,23,-3.9969755765781247,86
2015-02-18,25,29.649476991732815,123
2015-02-19,18,25.090411838368748,36
2015-02-20,32,28.808859316625004,17
2015-02-21,30,-6.69853900735,53
2015-02-22,4,-3.5287248682906203,72
2015-02-23,10,-3.227561353749994,64
2015-02-24,27,5.4905614831718825,105
2015-02-25,16,7.133808341192193,32
2015-02-26,30,178.39750480177344,31
2015-02-27,57,-9.806797682757825,34
2015-02-28,14,-10.232778258462506,41
2015-03-01,17,-6.267079700559377,43
2015-03-02,31,3.690656734448452,32
2015-03-03,31,24.847474702464073,76
2015-03-04,44,28.009024770875005,31
2015-03-05,20,26.764546903306254,55
2015-03-06,27,84.1514098563125,59
2015-03-07,19,-14.04302193916094,15
2015-03-08,20,-6.468195375359374,38
2015-03-09,33,-4.342942432499997,35
2015-03-10,56,21.70530837962501,33
2015-03-11,36,91.84789300475938,24
2015-03-12,70,37.018019811426555,33
2015-03-13,39,22.290996316246872,29
2015-03-14,27,-9.096908283659378,18
2015-03-15,30,-5.234875683306241,42
2015-03-16,23,43.96049993750001,30
2015-03-17,39,30.064079881250006,53
2015-03-18,38,71.46947101335938,37
2015-03-19,49,-5.255070163414066,57
2015-03-20,35,19.825631218232814,41
2015-03-21,15,2.2317000219218786,10
2015-03-22,19,-5.691436095487491,23
2015-03-23,36,25.246738939448445,96
2015-03-24,44,24.165316665214068,65
2015-03-25,49,17.277573383681254,24
2015-03-26,46,8.720425142384375,44
2015-03-27,39,13.775089173000003,79
2015-03-28,29,-4.7923012972249985,26
2015-03-29,19,-2.9744518636624955,34
2015-03-30,24,31.96119440839063,37
2015-03-31,35,36.03948098504688,75
2015-04-01,49,38.06948673848906,95
2015-04-02,61,21.78791123029687,34
2015-04-03,35,36.548097615153125,37
2015-04-04,30,-1.735412735335938,42
2015-04-05,31,-4.732685873182808,18
2015-04-06,19,17.069043065000006,21
2015-04-07,51,82.89039274871875,43
2015-04-08,36,5.800786973887497,68
2015-04-09,41,32.821153772823436,38
2015-04-10,28,6.886716272914063,57
2015-04-11,11,-6.8785409850156185,45
2015-04-12,6,-4.4027226614406185,21
2015-04-13,17,26.94715099798282,36
2015-04-14,25,9.586118329135942,86
2015-04-15,36,19.134415506370317,49
2015-04-16,42,83.49323759630624,31
2015-04-17,51,6.251645680712496,75
2015-04-18,10,-3.779885962223438,35
2015-04-19,12,-5.013393265574999,22
2015-04-20,38,8.55099442500001,35
2015-04-21,24,22.110341115781257,99
2015-04-22,74,41.65409040618751,30
2015-04-23,44,38.14365550833594,45
2015-04-24,37,19.990563098246874,63
2015-04-25,9,-8.004228294979688,50
2015-04-26,53,-4.353569747709371,25
2015-04-27,63,38.95660565985626,51
2015-04-28,44,14.437546553812503,31
2015-04-29,53,37.066195582412504,97
2015-04-30,50,-1.002089267668751,70
2015-05-01,41,0.7420693408421908,44
2015-05-02,31,28.084855705893755,36
2015-05-03,10,-5.692810498542183,23
2015-05-04,34,-3.1909952549999963,43
2015-05-05,47,1.6504044445937538,52
2015-05-06,40,4.719250093912506,58
2015-05-07,69,25.85982268832344,56
2015-05-08,41,46.85512457234531,43
2015-05-09,36,-6.113350125845317,37
2015-05-10,15,-3.7586836317156256,54
2015-05-11,39,1.4887214188500022,54
2015-05-12,45,12.929934627500005,63
2015-05-13,41,128.9929177741875,66
2015-05-14,45,34.91242351624687,52
2015-05-15,57,10.64420474656093,53
2015-05-16,14,15.579349968946872,39
2015-05-17,20,-0.41975909234843023,40
2015-05-18,43,26.00876017496407,33
2015-05-19,58,16.504360654187508,84
2015-05-20,52,39.74516361462188,36
2015-05-21,31,42.49337004389844,35
2015-05-22,33,5.039596488225001,21
2015-05-23,37,-7.313788332406247,34
2015-05-24,22,2.4977450962828183,26
2015-05-25,9,20.054658352476572,34
2015-05-26,29,91.8580888657125,35
2015-05-27,40,108.058400832725,30
2015-05-28,32,8.267614922403116,41
2015-05-29,30,7.411985263998433,41
2015-05-30,13,-5.736531927618746,20
2015-05-31,18,-5.660913064324985,22
2015-06-01,15,33.03204363639064,28
2015-06-02,37,40.23547422112345,34
2015-06-03,25,30.229104592871877,26
2015-06-04,21,33.136645880373436,30
2015-06-05,11,9.181580666729687,25
2015-06-06,10,-6.054908576282809,30
2015-06-07,4,-4.498104474031244,20
2015-06-08,12,30.783841719340632,44
2015-06-09,5,8.054919582870317,58
2015-06-10,6,23.954969441384378,40
2015-06-11,0,51.9718986314,36
2015-06-12,6,9.822141197640624,35
2015-06-13,2,-2.7277868025921883,25
2015-06-14,3,-4.349501936198435,18
2015-06-15,19,51.04283654996407,35
2015-06-16,16,10.296308247468753,19
2015-06-17,57,41.87650046530938,52
2015-06-18,26,20.497955367043748,51
2015-06-19,25,14.249267842801565,36
2015-06-20,10,-6.828535679381248,37
2015-06-21,2,-4.007001625245307,28
2015-06-22,19,5.130612267356256,28
2015-06-23,23,53.929887214656254,44
2015-06-24,63,15.045468046278126,40
2015-06-25,64,39.68526016335312,36
2015-06-26,33,-1.349487316678129,25
2015-06-27,19,7.813733890114065,21
2015-06-28,8,-4.609963105790621,9
2015-06-29,19,51.05535546750001,32
2015-06-30,25,11.331878522125,57
2015-07-01,41,9.815377999071877,37
2015-07-02,35,4.495232341092189,28
2015-07-03,7,25.740646956704694,26
2015-07-04,3,0.23356454098750312,28
2015-07-05,0,-3.7657469619546844,35
2015-07-06,12,26.452184082032815,35
2015-07-07,21,28.209896168406253,29
2015-07-08,49,10.8430672507625,46
2015-07-09,40,61.07333095606719,32
2015-07-10,48,50.453439766768746,27
2015-07-11,25,-10.041348343328128,27
2015-07-12,8,-6.255189066671873,32
2015-07-13,44,2.8008335310343817,38
2015-07-14,22,8.100717233796885,39
2015-07-15,36,19.880725785692192,11
2015-07-16,48,88.88265509254845,47
2015-07-17,51,29.580289560357805,37
2015-07-18,28,-10.61428399455938,33
2015-07-19,13,-0.8639345526718749,24
2015-07-20,27,4.729924123714071,52
2015-07-21,50,83.97620965389063,46
2015-07-22,41,16.29850689106094,63
2015-07-23,38,20.95414978469375,45
2015-07-24,40,34.398524623168754,60
2015-07-25,36,-9.668522097534371,34
2015-07-26,30,-5.3135024002593685,35
2015-07-27,31,9.397414068671882,32
2015-07-28,31,42.855119300179695,52
2015-07-29,28,37.39889466180156,53
2015-07-30,39,21.1087107874,32
2015-07-31,60,20.367641299775,31
2015-08-01,31,-7.276558285749998,16
2015-08-02,12,-4.334556571545306,21
2015-08-03,25,25.094038611250006,20
2015-08-04,39,16.89986514454688,40
2015-08-05,16,2.63575849904844,37
2015-08-06,23,19.885332607607815,41
2015-08-07,17,46.058828750414065,23
2015-08-08,11,-6.833722340515626,16
2015-08-09,1,-3.2025727210062485,21
2015-08-10,22,38.17647823,27
2015-08-11,19,22.768640318062502,66
2015-08-12,28,2.5335746226500007,109
2015-08-13,40,4.390888142584376,78
2015-08-14,17,10.129449896087504,28
2015-08-15,3,2.964688616590629,36
2015-08-16,6,-3.228494251098434,40
2015-08-17,17,10.100479675698441,81
2015-08-18,36,32.32529926007344,42
2015-08-19,30,42.749592589823436,39
2015-08-20,16,-0.4436102319328157,26
2015-08-21,25,10.485399675035936,29
2015-08-22,16,-4.386790428792186,49
2015-08-23,6,7.227107473387506,25
2015-08-24,15,39.00167173974844,42
2015-08-25,19,17.7923695250625,67
2015-08-26,44,23.122940056521877,44
2015-08-27,35,33.58805007524219,44
2015-08-28,14,43.34547894341563,28
2015-08-29,11,-0.23324028798593943,23
2015-08-30,12,-6.11073877553906,29
2015-08-31,3,76.97010757734375,37
2015-09-01,20,19.811237755484377,51
2015-09-02,30,28.816494239865627,41
2015-09-03,31,52.757385224184375,60
2015-09-04,21,42.22230163458282,66
2015-09-05,20,-12.142775581484372,31
2015-09-06,11,-0.062373558973432,49
2015-09-07,17,144.48528704342658,27
2015-09-08,37,133.95089208698437,30
2015-09-09,32,23.66566550860468,29
2015-09-10,39,33.77284433429218,43
2015-09-11,35,18.51085634916563,32
2015-09-12,11,-3.9449268475718586,19
2015-09-13,0,-9.040821035690609,15
2015-09-14,21,19.843508708890642,40
2015-09-15,29,13.5724284411547,32
2015-09-16,34,9.83399321196876,25
2015-09-17,28,-0.5327444182640573,56
2015-09-18,34,84.96000020517657,25
2015-09-19,7,-2.468457512415627,52
2015-09-20,10,-6.5586045026640605,44
2015-09-21,28,49.961772587875004,29
2015-09-22,29,29.66011615354219,30
2015-09-23,21,36.43371623768594,19
2015-09-24,21,18.510963569928123,47
2015-09-25,35,161.66183869750938,32
2015-09-26,11,-20.199795739856256,44
2015-09-27,4,-8.73461036783906,31
2015-09-28,22,11.286390504676566,15
2015-09-29,32,35.41356607715627,27
2015-09-30,25,19.293440887215635,62
2015-10-01,35,79.23138289793125,53
2015-10-02,18,15.670448733945312,54
2015-10-03,8,40.09533973633751,23
2015-10-04,8,-9.980533633390625,11
2015-10-05,14,20.54206483963126,25
2015-10-06,25,18.65262919384532,37
2015-10-07,25,115.53972005089533,47
2015-10-08,32,17.887483368501556,60
2015-10-09,45,63.54422720608281,32
2015-10-10,17,-6.271128197381252,19
2015-10-11,19,38.604465730125014,19
2015-10-12,17,22.834232020885942,29
2015-10-13,31,35.86655795350626,53
2015-10-14,22,72.79042426687344,41
2015-10-15,11,45.640284264393756,46
2015-10-16,18,82.00334215503281,31
