,elastic/elasticsearch,blevesearch/bleve,apache/solr
2014-09-18,6.413703747010938,0,10
2014-09-19,3.7148230743562483,0,11
2014-09-20,-4.7670078522984385,0,6
2014-09-21,-3.729533413923437,0,8
2014-09-22,2.94825538125,0,15
2014-09-23,8.070789890859373,1,9
2014-09-24,13.111455728648437,1,12
2014-09-25,10.62151267841875,0,15
2014-09-26,6.678450123685938,0,5
2014-09-27,-7.046612570196874,0,8
2014-09-28,10.100495942159377,0,4
2014-09-29,9.560486801035937,0,5
2014-09-30,3.2200478636734378,0,8
2014-10-01,12.092105330665625,0,13
2014-10-02,15.869281421409376,1,11
2014-10-03,-2.652186824970313,0,15
2014-10-04,-8.806434054673437,0,13
2014-10-05,-3.686114814006249,0,3
2014-10-06,5.5994084182999995,0,9
2014-10-07,23.853888581492185,0,9
2014-10-08,0.5924109738546868,0,8
2014-10-09,7.573104463393751,0,9
2014-10-10,6.949281611937501,0,2
2014-10-11,-5.161411524209374,4,0
2014-10-12,-2.540156418578124,0,2
2014-10-13,7.867119806984376,0,13
2014-10-14,10.743270847126562,0,2
2014-10-15,24.64266940970156,1,4
2014-10-16,5.1013817350609365,0,8
2014-10-17,4.438920992956252,3,4
2014-10-18,-4.414939262474999,0,4
2014-10-19,-5.0581904000375,0,1
2014-10-20,14.348918499271877,1,8
2014-10-21,4.203902292864061,1,18
2014-10-22,21.768669434940627,2,15
2014-10-23,12.758321820526561,2,6
2014-10-24,14.261060189770312,1,10
2014-10-25,-9.674214937173438,0,1
2014-10-26,-3.3710840973187484,0,0
2014-10-27,24.597074173321875,0,8
2014-10-28,24.7065286212375,0,10
2014-10-29,11.376017693123437,2,7
2014-10-30,12.318447107504689,0,6
2014-10-31,4.132856239609374,3,7
2014-11-01,-10.526910244740625,0,1
2014-11-02,-3.700794260596872,0,1
2014-11-03,3.1842513387578126,0,5
2014-11-04,33.57608354910156,1,7
2014-11-05,30.318417751439057,0,13
2014-11-06,6.665052959699999,0,4
2014-11-07,13.329703781295311,0,5
2014-11-08,-9.899928443329685,0,4
2014-11-09,0.8964787112984407,0,5
2014-11-10,16.916292913240625,0,4
2014-11-11,-4.011337495070313,0,12
2014-11-12,11.87873671403125,0,6
2014-11-13,19.46815196697031,0,6
2014-11-14,-0.8029213776296888,0,5
2014-11-15,-7.676614080253124,0,2
2014-11-16,-2.263947616842187,0,0
2014-11-17,4.2046115767000005,0,2
2014-11-18,9.390090476034374,1,5
2014-11-19,26.558479302557814,6,10
2014-11-20,24.464338901328123,2,6
2014-11-21,9.938401166128124,4,9
2014-11-22,-14.382355882434375,0,1
2014-11-23,-0.33656455930468354,0,3
2014-11-24,42.42166997574063,2,4
2014-11-25,14.412529448679685,9,7
2014-11-26,19.200188180671876,8,19
2014-11-27,11.510041975228127,2,29
2014-11-28,4.469136192992188,0,9
2014-11-29,-8.871000133017187,2,8
2014-11-30,-8.088453819049999,0,6
2014-12-01,-1.4761630730906248,5,15
2014-12-02,37.06232877335625,0,13
2014-12-03,-0.7274290341718803,0,5
2014-12-04,19.334225752990626,0,0
2014-12-05,22.001418140653122,0,8
2014-12-06,-16.754182703325,0,3
2014-12-07,-6.134026147962496,0,0
2014-12-08,15.544156701340626,0,7
2014-12-09,-1.8771282477921893,3,5
2014-12-10,2.7544682291656244,0,6
2014-12-11,5.907192097740625,0,7
2014-12-12,14.630853161042186,2,5
2014-12-13,-9.185549595543751,0,2
2014-12-14,-3.6742436826281235,0,2
2014-12-15,16.230917488237502,0,9
2014-12-16,8.514436040207812,0,11
2014-12-17,8.9409216217375,0,7
2014-12-18,-2.6125217735171873,2,11
2014-12-19,0.28153889847031266,0,15
2014-12-20,-4.822976043368751,0,7
2014-12-21,-2.527372985385937,0,1
2014-12-22,5.528557602503125,0,5
2014-12-23,3.860290409471874,2,12
2014-12-24,2.406526335328124,0,17
2014-12-25,-4.298248630489063,0,2
2014-12-26,-2.0736404843,0,4
2014-12-27,-1.2240210462390628,2,5
2014-12-28,0.16493571685468722,2,4
2014-12-29,1.1245930300015625,14,3
2014-12-30,4.839778625142187,4,11
2014-12-31,2.5621180437624993,0,11
2015-01-01,-2.508966823221875,0,5
2015-01-02,23.91287085737031,3,4
2015-01-03,-7.121196362500001,2,3
2015-01-04,-3.3696529987499986,0,8
2015-01-05,3.065422310734376,2,16
2015-01-06,12.160952698235938,2,14
2015-01-07,0.974617754190624,8,10
2015-01-08,7.254874124275,0,13
2015-01-09,1.006557727585938,0,9
2015-01-10,-0.9434139428906256,0,11
2015-01-11,-1.8478076100859373,0,4
2015-01-12,15.415925530517189,4,14
2015-01-13,3.9875107724218743,7,14
2015-01-14,-1.3958308338984375,5,17
2015-01-15,7.3694524616484385,6,17
2015-01-16,17.926705639932813,10,9
2015-01-17,-10.130780796153125,0,2
2015-01-18,-3.377296082192186,0,10
2015-01-19,10.958041248537501,5,7
2015-01-20,14.736574948003124,0,9
2015-01-21,1.6639119586374989,0,14
2015-01-22,0.6068083856109387,7,21
2015-01-23,18.890092512648437,0,6
2015-01-24,-8.821319023668751,0,9
2015-01-25,1.5621959836625017,0,2
2015-01-26,12.784100588234375,1,4
2015-01-27,19.614125815798438,0,5
2015-01-28,2.551813001412498,0,8
2015-01-29,11.954846685189064,6,10
2015-01-30,-0.568891598435938,1,3
2015-01-31,-6.868480310003125,0,2
2015-02-01,-2.4216997056015614,0,4
2015-02-02,6.774722328675,0,3
2015-02-03,9.909485603089061,0,4
2015-02-04,5.973664661121873,1,10
2015-02-05,4.993936167996875,6,12
2015-02-06,4.338921046414063,4,18
2015-02-07,-5.34875886054375,0,8
2015-02-08,-4.1654312878421855,0,3
2015-02-09,9.481983211987501,0,14
2015-02-10,-0.43195582912031316,0,7
2015-02-11,17.83153394118906,1,12
2015-02-12,32.13613594480625,0,12
2015-02-13,9.939935886787499,1,6
2015-02-14,-12.37647502071406,0,5
2015-02-15,-7.2758009923249976,0,3
2015-02-16,8.571433576034377,0,2
2015-02-17,17.920758805062498,3,9
2015-02-18,6.667988572378125,1,2
2015-02-19,11.342304016242188,1,5
2015-02-20,3.0111561789874983,0,6
2015-02-21,-7.279054875951562,0,13
2015-02-22,-2.9375046400843736,0,3
2015-02-23,28.618327552284377,1,8
2015-02-24,7.250832313296872,0,5
2015-02-25,22.363296556332813,0,21
2015-02-26,3.1352125573984377,0,20
2015-02-27,13.177485849215625,0,11
2015-02-28,-3.2657185013562486,0,6
2015-03-01,-2.1969516325390614,0,5
2015-03-02,14.944836326254688,2,12
2015-03-03,2.261213557035937,0,11
2015-03-04,6.841815333004687,0,6
2015-03-05,1.6363099890625001,0,6
2015-03-06,8.108028226537499,5,4
2015-03-07,-7.6829971485796875,0,4
2015-03-08,-1.4127766559749997,0,4
2015-03-09,-1.447074900935938,2,12
2015-03-10,0.3865862135281244,3,11
2015-03-11,-1.4749057928234386,9,4
2015-03-12,-0.5019244177750006,0,4
2015-03-13,3.9223574951046865,0,3
2015-03-14,0.05724610869062374,0,3
2015-03-15,0.7434508590109372,0,6
2015-03-16,23.047565535221874,0,3
2015-03-17,3.4817298767718743,0,4
2015-03-18,9.108957620739064,1,5
2015-03-19,13.979164941037501,4,2
2015-03-20,7.670270260003125,1,4
2015-03-21,6.863902214190627,0,3
2015-03-22,-9.066267013443749,0,7
2015-03-23,15.64321841625469,0,3
2015-03-24,19.169080256160935,0,9
2015-03-25,2.4721717129921874,0,15
2015-03-26,1.1069492754562518,2,17
2015-03-27,-0.18226072056874898,0,12
2015-03-28,6.368991740846875,0,4
2015-03-29,-3.3857482594562516,0,2
2015-03-30,16.21698349702656,0,6
2015-03-31,12.05464529593906,0,35
2015-04-01,6.634379555907811,0,31
2015-04-02,12.279142500498438,0,12
2015-04-03,-0.0355790016625015,4,12
2015-04-04,-1.3111180546843748,1,7
2015-04-05,-1.3567605975640618,0,4
2015-04-06,-0.011492366587500413,0,10
2015-04-07,23.675163867492188,14,11
2015-04-08,9.110243375034374,3,11
2015-04-09,21.519259360846874,3,14
2015-04-10,7.726803391199999,15,10
2015-04-11,-10.751816470542188,0,3
2015-04-12,-5.527243260418747,0,8
2015-04-13,15.77419598854375,0,22
2015-04-14,7.191574418759375,0,12
2015-04-15,0.06365027314999949,0,16
2015-04-16,16.90763434292031,0,9
2015-04-17,19.22060378509531,0,6
2015-04-18,8.256261581457812,0,8
2015-04-19,-5.436230564651561,0,4
2015-04-20,11.172853915520314,0,12
2015-04-21,20.88779609270625,0,11
2015-04-22,35.65218458709531,0,17
2015-04-23,17.559810476135937,0,6
2015-04-24,20.04410062478125,6,10
2015-04-25,-13.168132746804687,0,7
2015-04-26,-0.1928612358265589,0,8
2015-04-27,12.565201936520314,1,6
2015-04-28,33.339206611325,0,17
2015-04-29,49.81434583759375,0,8
2015-04-30,7.032553546503124,0,7
2015-05-01,-2.892982867998434,0,5
2015-05-02,-7.675469695968747,0,0
2015-05-03,-8.230465918434373,0,2
2015-05-04,47.915783089203124,0,13
2015-05-05,32.9999158056,0,0
2015-05-06,4.912939166929689,2,8
2015-05-07,21.99646104395,0,9
2015-05-08,3.823168147128122,2,1
2015-05-09,-14.663627061689063,1,1
2015-05-10,-8.508889523042185,0,2
2015-05-11,29.9716269506125,0,2
2015-05-12,19.16969313194687,0,5
2015-05-13,27.09809808060625,0,5
2015-05-14,5.5291199612140645,1,5
2015-05-15,16.62613049511406,3,10
2015-05-16,-19.56514772417969,0,0
2015-05-17,-0.26574876684530935,1,3
2015-05-18,37.44570281479062,2,9
2015-05-19,20.013617476959375,0,5
2015-05-20,8.676579984842185,0,15
2015-05-21,43.93549078365156,5,11
2015-05-22,44.580572074354684,0,14
2015-05-23,-25.520598436064063,0,4
2015-05-24,-15.295837868146869,0,4
2015-05-25,0.39507805286094033,0,2
2015-05-26,31.406505104687497,1,8
2015-05-27,9.821557607432808,0,14
2015-05-28,7.469581008968749,3,15
2015-05-29,18.91924495053125,0,9
2015-05-30,-4.653843908807815,0,1
2015-05-31,-5.780567538135937,0,2
2015-06-01,13.548722258107814,0,4
2015-06-02,-0.5959359871359382,0,12
2015-06-03,9.816913082784374,0,7
2015-06-04,21.21300781052031,0,12
2015-06-05,35.272528674609376,0,4
2015-06-06,-10.515852303865628,0,4
2015-06-07,-11.492664655365623,0,10
2015-06-08,16.139579921132814,1,4
2015-06-09,18.680007923528123,0,15
2015-06-10,0.4129642069578132,0,15
2015-06-11,13.78658268464375,0,11
2015-06-12,15.610368270828126,0,9
2015-06-13,-10.172337701729688,0,7
2015-06-14,-6.540857673560936,0,8
2015-06-15,24.793815300175,0,14
2015-06-16,22.682021184909374,0,7
2015-06-17,11.907118557678125,0,8
2015-06-18,32.51026272903282,0,10
2015-06-19,5.440269114868748,0,8
2015-06-20,-16.650734227021875,0,2
2015-06-21,-7.971482756328122,0,0
2015-06-22,31.13923308405625,0,2
2015-06-23,35.799622423067184,0,7
2015-06-24,12.695337184970313,0,4
2015-06-25,-3.190963726334374,0,15
2015-06-26,-3.6088589952671857,0,10
2015-06-27,-7.044431090345313,0,4
2015-06-28,-8.15697932655,0,6
2015-06-29,27.978244487503126,0,3
2015-06-30,42.33121415144062,0,6
2015-07-01,10.734268145340621,0,10
2015-07-02,12.909398180831253,0,5
2015-07-03,0.7539621243375016,0,5
2015-07-04,-15.247676658128125,0,4
2015-07-05,-6.104012005121874,0,0
2015-07-06,29.87691360008594,4,5
2015-07-07,54.82889344173437,0,8
2015-07-08,37.75643045444218,2,7
2015-07-09,17.23598820518125,0,6
2015-07-10,-0.6652036781812498,0,3
2015-07-11,-18.16565269699531,0,4
2015-07-12,-10.934336362156245,0,10
2015-07-13,11.040625336468752,5,9
2015-07-14,37.50888303247187,0,7
2015-07-15,13.795867620024996,0,2
2015-07-16,7.981321203421874,0,11
