,grafana/grafana,elastic/kibana,getsentry/sentry
2021-08-22,0,4.0,0.0
2021-08-23,21,47.6,16.0
2021-08-24,19,42.019999999999996,13.8
2021-08-25,15,40.02599999999999,18.32
2021-08-26,15,46.73434999999999,25.272
2021-08-27,23,4.989232999999997,10.406399999999998
2021-08-28,1,-7.111889549999997,-8.643776000000003
2021-08-29,2,-4.647276134999993,-4.669772800000003
2021-08-30,9,34.48918999043751,22.759354879999997
2021-08-31,16,37.370748503856255,34.323027968
2021-09-01,25,38.55007870529063,17.5221431296
2021-09-02,17,16.58495973782656,11.8988726272
2021-09-03,5,38.15841627120157,-9.1753362432
2021-09-04,0,-9.236548084710936,-6.521909452800001
2021-09-05,0,-4.117413763039057,-4.1730478080000015
2021-09-06,12,15.293598742500006,-2.9665843200000017
2021-09-07,20,36.21515638290626,25.622069248
2021-09-08,19,45.67135128219688,9.422348185600004
2021-09-09,23,33.57968859918437,15.957557043200001
2021-09-10,21,16.583963514904685,7.942760960000001
2021-09-11,0,-7.870555327153124,-7.124839833600001
2021-09-12,1,-3.798918400403119,-3.6951467008000023
2021-09-13,26,37.65633369573438,28.453081599999997
2021-09-14,18,34.282129741417194,16.85383424
2021-09-15,25,37.90165302942656,19.950951424
2021-09-16,17,21.695122692448436,9.4020917248
2021-09-17,22,-2.3467919965765613,8.624676147199999
2021-09-18,0,-2.4370380599515586,-8.7406144512
2021-09-19,1,1.166131875315632,-4.845602406400003
2021-09-20,23,21.808039628234383,27.68800768
2021-09-21,15,26.10491194257344,24.222857728
2021-09-22,14,32.81882579738594,22.8146584576
2021-09-23,24,37.63346523855781,16.636769792
2021-09-24,2,-5.5246593851375,5.900353638399999
2021-09-25,2,-4.896821707957811,-9.960781824000001
2021-09-26,0,-0.18657359801249518,-5.6748291072000026
2021-09-27,17,32.29773133356407,22.09449728
2021-09-28,18,33.43933359067969,26.755475968
2021-09-29,26,33.859616016867186,26.431063961600003
2021-09-30,21,23.91328149502656,11.592735948800001
2021-10-01,21,20.28055182664531,6.260517478400001
2021-10-02,0,-5.224563090664061,-6.884525977600001
2021-10-03,0,-3.366863833857808,-6.166157107200003
2021-10-04,14,54.75971045470313,23.93052928
2021-10-05,12,50.67132982059532,11.269989888000001
2021-10-06,22,50.42575600738281,35.2178436096
2021-10-07,19,39.09571328745781,17.405345280000002
2021-10-08,15,0.2714717595265608,39.1797045248
2021-10-09,0,-5.959384450587494,-17.000500736
2021-10-10,0,-3.4335956682874906,-8.476737843200006
2021-10-11,18,37.884731611912514,8.418883788799997
2021-10-12,27,56.56232390130782,26.020926464
2021-10-13,15,46.01863197624375,13.937163468800001
2021-10-14,23,44.346519447676556,14.218527744
2021-10-15,15,38.951179151510935,13.0707400704
2021-10-16,1,-5.835476153020311,-10.601014886399998
2021-10-17,0,-2.3951492739624936,-5.737097420800001
2021-10-18,21,51.356506876396885,30.458475519999997
2021-10-19,22,70.06877637577188,17.484470272000003
2021-10-20,27,55.01203352424062,14.6838825984
2021-10-21,22,53.30005696830937,11.5233594368
2021-10-22,18,-10.102656957173439,20.08393216
2021-10-23,0,-8.188846695809367,-10.392462848
2021-10-24,0,-6.269507051176552,-6.179315609600003
2021-10-25,15,43.511857883456265,15.975313919999998
2021-10-26,26,66.5891858329297,14.925284352000002
2021-10-27,24,20.334072222951562,17.515292262400003
2021-10-28,18,28.788580041546872,14.3728468992
2021-10-29,21,36.18690339620781,18.235506176
2021-10-30,0,-2.2488487337718723,-10.7408037888
2021-10-31,0,-6.555457925695308,-5.624436224000003
2021-11-01,16,33.46326253996407,15.385226649599998
2021-11-02,36,62.66731909400001,9.455045120000001
2021-11-03,21,41.38315063835313,23.068689408
2021-11-04,17,32.35429100153906,31.181346099200002
2021-11-05,20,30.168892531204687,7.8501436416000026
2021-11-06,2,-8.505758717620308,-9.6449043456
2021-11-07,1,-4.485335195778117,-6.001865011200003
2021-11-08,16,31.36807009721251,14.119851519999997
2021-11-09,28,46.85895920540626,24.442365952000003
2021-11-10,25,33.06485549129063,21.9776405504
2021-11-11,27,59.04763608515625,17.4763227136
2021-11-12,20,-4.497394028342189,7.207333376000001
2021-11-13,1,-6.636839762721871,-6.9875600384
2021-11-14,2,-5.0448014225046816,-6.022778470400002
2021-11-15,26,43.46221117889689,27.106004889599998
2021-11-16,23,52.46786114136563,6.839627264000001
2021-11-17,36,24.531148104612498,4.9294583808
2021-11-18,31,29.7086466121375,10.8294132736
2021-11-19,36,30.72058666037656,6.3512430592000015
2021-11-20,2,-8.416898275354685,-5.8789738495999995
2021-11-21,0,-3.3970662208031186,-3.942749593600001
2021-11-22,17,31.925552923714072,16.4222348288
2021-11-23,25,42.25044382576563,25.239531008
2021-11-24,36,35.88722479362344,24.684376985600004
2021-11-25,16,15.413601488546874,2.8052299776
2021-11-26,20,-1.8216174088671853,0.675116748799999
2021-11-27,0,-3.347870990776557,-6.521586995200001
2021-11-28,0,-2.743575506953117,-3.9031218176000015
2021-11-29,31,37.32533659393282,18.2620061696
2021-11-30,16,41.873967597615625,19.647421952000002
2021-12-01,25,40.63400182719062,21.345727590400003
2021-12-02,21,28.548671658785935,24.6154346496
2021-12-03,14,31.074340857992187,8.8686736384
2021-12-04,0,-6.045700596492187,-10.153916313600003
2021-12-05,0,-5.57617043749687,-5.573164953600004
2021-12-06,14,32.04821378191251,33.163310079999995
2021-12-07,10,52.30699609433907,3.6455393280000017
2021-12-08,10,36.934361782562505,4.844997529599999
2021-12-09,10,29.75061653300937,28.7267255296
2021-12-10,4,0.2012764436453125,9.611688448000002
2021-12-11,0,-6.67396050574062,-8.857801216
2021-12-12,0,-4.350517240484367,-5.420025958400003
2021-12-13,18,36.929884389892194,5.458140159999998
2021-12-14,27,30.5311030651875,40.492210176
2021-12-15,20,29.424059117034375,27.091865907200003
2021-12-16,18,25.97438901364531,31.7424861184
2021-12-17,17,27.165584447685937,1.3616508928000002
2021-12-18,2,-6.925319731593749,-11.381789286400002
2021-12-19,1,-4.61530127535937,-6.439623270400003
2021-12-20,23,27.727912937500008,7.591990169599998
2021-12-21,20,43.320149255625005,7.1917649919999995
2021-12-22,11,27.572294380734377,4.666778726400001
2021-12-23,9,16.792742014592186,7.952766464000002
2021-12-24,2,-4.194559067610937,-6.128705945599997
2021-12-25,0,-4.594627388018745,-3.196943871999999
2021-12-26,0,-1.0926212892734308,-1.8306925568000003
2021-12-27,4,9.62049245121407,-1.2199910400000005
2021-12-28,6,9.93105248026563,0.02507929600000014
2021-12-29,1,0.597014606120315,2.991130419200001
2021-12-30,4,2.558843513426565,-0.437340467199999
2021-12-31,0,0.09446889456562646,-0.906590822399999
2022-01-01,0,0.7339862225546894,-0.48017090559999975
2022-01-02,0,-0.9299958501078112,-0.2079360000000001
2022-01-03,8,3.3618533564687514,17.8438272
2022-01-04,24,24.092607687490627,20.27582208
2022-01-05,19,24.911082352865623,19.657476608
2022-01-06,14,18.69951565872031,15.9290530816
2022-01-07,26,-0.48509839272187794,12.298934886399998
2022-01-08,0,-2.8973477812109367,-8.646517350400003
2022-01-09,0,-1.9055511311031221,-4.686182400000003
2022-01-10,21,34.56927069742813,28.726691839999997
2022-01-11,18,32.2625127416875,16.085167104
2022-01-12,15,38.72937998196562,17.4036046848
2022-01-13,19,21.02331285841406,15.5554089984
2022-01-14,14,19.777036144634373,7.339830681599999
2022-01-15,0,-4.863662360389062,-8.234558361600001
2022-01-16,0,-4.275060110143745,-5.349177958400003
2022-01-17,19,20.929666222500007,10.440552959999998
2022-01-18,15,39.1705101576875,13.448111616000002
2022-01-19,19,20.506221783378127,20.8398697472
2022-01-20,19,38.085343341717184,17.674448896
2022-01-21,22,-5.491183265320313,13.9417372672
2022-01-22,1,-4.943050567464059,-8.9000126464
2022-01-23,1,-0.2669809445015576,-5.366823219200003
2022-01-24,17,25.371243534928134,13.508201369599998
2022-01-25,17,40.191460252625006,32.961085952
2022-01-26,15,19.58065745895,15.720072806400001
2022-01-27,21,34.23884785523125,32.0513777664
2022-01-28,17,27.076576704540624,10.6325198848
2022-01-29,1,-7.941720840664061,-12.1794162688
2022-01-30,0,-3.453655246357809,-6.628045721600003
2022-01-31,30,53.68856625345313,17.568781209599997
2022-02-01,22,56.72332575920469,18.205641216
2022-02-02,25,24.837499482040624,17.293040435200002
2022-02-03,33,23.278032700710938,12.350658150400001
2022-02-04,26,25.026271529139066,10.8742879232
2022-02-05,1,-6.865123172020308,-7.667266867199999
2022-02-06,0,-5.517226997507804,-5.516303360000002
2022-02-07,25,28.181494688234384,18.466191359999996
2022-02-08,39,27.759906849323443,17.902870016
2022-02-09,40,27.63631108193594,10.0612539392
2022-02-10,36,41.321781415351566,11.5619373056
2022-02-11,33,31.873177281690623,9.4768914432
2022-02-12,0,-7.145433168717187,-8.1365824512
2022-02-13,0,-5.438539012253121,-4.416865382400002
2022-02-14,1,31.345646839928133,28.070769459199997
2022-02-15,27,36.662074623500004,29.556635136000004
2022-02-16,25,39.79558434506875,16.0961498112
2022-02-17,30,33.53158092948125,9.580646911999999
2022-02-18,28,-7.652660247773438,6.865047142399998
2022-02-19,2,-5.781605750401558,-9.000781824
2022-02-20,0,-3.82448026750468,-5.136909107200003
2022-02-21,17,11.309864888678133,5.462369279999998
2022-02-22,13,18.42195825570313,19.431303168
2022-02-23,20,32.333905244070316,42.2096521216
2022-02-24,25,27.587217352454687,13.068558028800002
2022-02-25,22,-2.818044773896876,13.206561996799998
2022-02-26,1,-4.044996785076561,-10.1026714624
2022-02-27,0,-1.4691468800718712,-6.184702156800004
2022-02-28,17,28.042279227500007,22.893368319999997
2022-03-01,18,29.459368337781253,31.465357312000002
2022-03-02,27,17.970970991903123,30.3125571584
2022-03-03,33,34.225701440131246,25.8920725504
2022-03-04,23,24.63455327863906,22.077267456
2022-03-05,0,-7.207023750784375,-12.6907639808
2022-03-06,0,-3.063418981393747,-8.951939072000004
2022-03-07,8,35.98481037448438,40.1737092096
2022-03-08,11,34.76060778449532,16.388248576000002
2022-03-09,11,51.230746571390625,15.7712212992
2022-03-10,12,35.742704751403124,9.927656448
2022-03-11,11,-7.184757511487501,16.2638199808
2022-03-12,1,-6.182517880437496,-9.123412582399999
2022-03-13,0,-4.119049714899992,-7.141203251200002
2022-03-14,17,34.031271770734385,31.473754828799997
2022-03-15,18,54.88367865610469,33.365800448
2022-03-16,21,46.206813013707816,17.538233241600004
2022-03-17,19,27.141820513104683,20.52274688
2022-03-18,17,32.20803171291094,18.0906369024
2022-03-19,1,-7.777784405699997,-13.794127155200002
2022-03-20,0,-4.825412770107806,-7.518525747200004
2022-03-21,25,46.71193747625001,15.958810828799997
2022-03-22,19,27.54992274717188,14.940121088000001
2022-03-23,22,30.34244339721719,18.584657817600004
2022-03-24,18,54.95108348393281,18.3137117184
2022-03-25,12,-2.5770951541062495,10.720543539200001
2022-03-26,4,-7.213679198021872,-9.257420697599999
2022-03-27,0,-1.6692852662906184,-5.708152012800003
2022-03-28,0,55.42656977316251,27.34926848
2022-03-29,23,70.33849113116719,44.008793088000004
2022-03-30,26,45.16662554835469,44.6654509056
2022-03-31,31,37.39753492859687,8.6165045248
2022-04-01,24,27.831291701848436,16.855197900799997
2022-04-02,2,-8.149353166940621,-13.7874835456
2022-04-03,0,-6.88207774907343,-8.395414220800003
2022-04-04,28,32.034071494703134,36.2911159296
2022-04-05,32,19.35263674572032,35.192928768
2022-04-06,35,24.37537846464532,12.452539801600004
2022-04-07,19,36.18251293225469,37.6666559488
2022-04-08,22,-2.8227954853656243,9.851699199999999
2022-04-09,0,-4.4821634861718715,-14.6637873152
2022-04-10,0,-2.57200575298437,-8.207544524800005
2022-04-11,15,38.468076343642196,21.464282009599998
2022-04-12,33,32.91864621967188,23.322126336000004
2022-04-13,27,38.605908174748436,19.757496627200002
2022-04-14,23,43.339671005029686,17.196031692800002
2022-04-15,13,10.985727506162497,4.365079654400002
2022-04-16,0,-2.6688393484249975,-9.1855341568
2022-04-17,0,-3.1167258869812446,-5.818607411200003
2022-04-18,4,24.174552300698444,24.147676159999996
2022-04-19,13,57.25671008507344,37.413948416000004
2022-04-20,41,29.028983910917187,29.126302003200003
2022-04-21,35,19.724119134879686,15.6234774528
2022-04-22,22,-3.2439606772156235,10.072366387199999
2022-04-23,2,-5.388973911446868,-12.240206336000002
2022-04-24,2,-2.487633960832805,-6.825829068800004
2022-04-25,19,13.32877307878907,42.282209689599995
2022-04-26,22,29.28736992924063,21.942060544
2022-04-27,24,30.218592142759377,28.2550176768
2022-04-28,38,22.148518328876563,23.336718745600002
2022-04-29,28,21.53227844239531,22.1923575808
2022-04-30,0,-5.3753008011203125,-15.844046950400001
2022-05-01,0,-2.7258829089296834,-8.476378009600005
2022-05-02,22,22.25617063448438,10.282524159999998
2022-05-03,26,31.37914796296407,37.400628736
2022-05-04,31,48.54336110240938,19.152357171200002
2022-05-05,36,17.81884580650156,30.554852352
2022-05-06,24,26.362695473753124,7.134351155200003
2022-05-07,0,-7.865003946729687,-9.6576137216
2022-05-08,1,-3.6010206927718693,-6.610616115200003
2022-05-09,6,23.717549228198443,34.94478848
2022-05-10,4,29.746432319573444,35.213559808
2022-05-11,8,41.18857228678907,26.3594663936
2022-05-12,13,37.259183369096874,21.559238655999998
2022-05-13,8,-7.428971263398438,8.919315148800003
2022-05-14,0,-5.361593423501559,0.39258224639999995
2022-05-15,2,-0.6089152699718685,-9.399428915200003
2022-05-16,28,32.149152450734384,35.441669836799996
2022-05-17,35,44.29550522729219,23.7960887296
2022-05-18,29,44.60765653098281,28.42098688
2022-05-19,30,35.100639583992184,19.6886172672
2022-05-20,27,41.05298753705625,17.3676470272
2022-05-21,5,-10.677681130184377,-14.950642995200003
2022-05-22,4,-4.989199231321869,-8.145730048000004
2022-05-23,62,46.58741481720313,16.452605542399997
2022-05-24,36,61.463599761845316,24.450423705600002
2022-05-25,39,48.901913796710936,21.277968179200002
2022-05-26,36,15.178295314624997,18.3404500992
2022-05-27,9,-8.051396028857809,-2.775921459199999
2022-05-28,1,-6.3459235904140545,-8.658283110400001
2022-05-29,0,-4.387282813082801,-5.100410163200002
2022-05-30,24,24.884640553234384,21.589173759999998
2022-05-31,39,32.63158168366719,21.323122176000002
2022-06-01,35,24.764391288323438,39.0036452352
2022-06-02,37,17.78346570853125,20.064700620800004
2022-06-03,32,26.59601983837031,21.821225164799998
2022-06-04,5,-5.827748497037499,-13.495226982400002
2022-06-05,3,-2.956470555071871,-7.7823575040000055
2022-06-06,15,28.071421530000006,29.749132799999998
2022-06-07,33,46.631061128062505,25.99706112
2022-06-08,31,31.541172391899998,22.573709312
2022-06-09,38,35.40268951838437,5.739982950400002
2022-06-10,29,-1.2258793452906254,2.4236411903999997
2022-06-11,3,-6.0440506016640585,-9.236271616
2022-06-12,0,-3.9844175304515557,-5.412724326400002
2022-06-13,32,43.17188360069844,31.3759338496
2022-06-14,40,38.117193738979694,27.153584640000002
2022-06-15,24,40.52027289457344,32.455785472
2022-06-16,25,24.35110841250625,34.7561388032
2022-06-17,34,16.316315555875,-5.5256249344
2022-06-18,1,-6.543779015706248,-10.147774976000004
2022-06-19,0,-2.6043596452874933,-6.906410905600004
2022-06-20,30,30.447653660000007,6.1665791999999975
2022-06-21,30,29.832670657531253,35.02284544
2022-06-22,40,20.581397906393754,32.828052992
2022-06-23,29,45.00052656311719,25.9661693952
2022-06-24,21,14.751870664457812,15.358344192000002
2022-06-25,1,-5.392006032862499,-14.111542784000001
2022-06-26,0,0.3900115560859412,-7.395712716800005
2022-06-27,29,24.32172739893282,44.9490359296
2022-06-28,22,43.47399923739688,23.139867648
2022-06-29,34,48.64430460021563,41.4820417536
2022-06-30,27,44.69842203926875,22.954021273600002
2022-07-01,2,-5.145926632818753,-14.01174528
2022-07-02,0,-5.917608799243746,-10.325262438400003
2022-07-03,0,-3.5496971681437426,-6.570421862400002
2022-07-04,17,18.60870637235001,0.364582399999998
2022-07-05,14,48.112370894132816,24.30340096
2022-07-06,39,30.503870417478126,36.736137216
2022-07-07,46,33.40515776509844,15.180284723200005
2022-07-08,27,40.979092249592185,10.5897255936
2022-07-09,1,-6.994783476320311,-9.811343564800001
2022-07-10,0,-3.7676446494812463,-5.870165401600004
2022-07-11,19,40.78400660444844,40.9898752
2022-07-12,20,41.29428537237032,28.936117760000002
2022-07-13,20,36.47282097563125,30.728417280000002
2022-07-14,37,40.88048549048594,21.5502808064
2022-07-15,22,-5.852141245557814,17.9194228736
2022-07-16,1,-4.734488821040619,-15.236175257600001
2022-07-17,1,-3.681821270843743,-8.323454771200005
2022-07-18,24,50.683853872610946,21.3303274496
2022-07-19,37,43.976317767975004,22.226493440000002
2022-07-20,33,43.191222883117184,30.88276224
2022-07-21,22,36.28482925577031,23.047515033600003
2022-07-22,23,43.3449845633,17.833437696
2022-07-23,7,-10.481786949410935,-14.4316895232
2022-07-24,3,-4.58565675996093,-6.701487513600004
2022-07-25,31,73.0808244844125,19.73040896
2022-07-26,28,58.40869112712032,28.032270336
2022-07-27,32,30.384362197496877,35.4080893952
2022-07-28,22,35.993544929553124,31.8713434112
2022-07-29,18,19.07401999386094,24.2769671168
2022-07-30,0,-9.166334193282806,-17.3946586112
2022-07-31,0,-5.412253217456241,-9.160767283200006
2022-08-01,30,33.45637833893282,12.952050687999996
2022-08-02,30,43.59354509220938,50.5840388096
2022-08-03,42,52.19642660610313,43.970343936000006
2022-08-04,18,31.435775492296873,22.345531699200002
2022-08-05,5,-3.530686882581252,1.0495387647999976
2022-08-06,0,-5.79224233395937,-14.038396723200002
2022-08-07,0,-3.5247121628796787,-8.132083916800003
2022-08-08,30,44.65698373944845,40.51059712
2022-08-09,26,50.53502421912032,25.511752192000003
2022-08-10,37,29.8171041848375,25.012519014400002
2022-08-11,34,20.394480837448434,30.9222329344
2022-08-12,26,25.51609904685,19.264563609600003
2022-08-13,2,-5.314413558904683,-14.388992307200002
2022-08-14,0,-1.157502077017181,-9.145015808000005
2022-08-15,9,26.917593689448445,33.888007679999994
2022-08-16,21,31.81087974021407,41.321479168
2022-08-17,21,24.284327698368752,31.216034713600003
2022-08-18,27,21.425314469790624,10.295693414399999
2022-08-19,15,-4.16767970190625,20.50185728
2022-08-20,0,-1.4650116073593704,-14.8600982528
2022-08-21,0,-1.3017995977687442,-8.804637388800003
