,JuliaLang/julia,python/cpython,rust-lang/rust
2010-09-16,2.0,8,16.0
2010-09-17,0.7999999999999998,16,-8.0
2010-09-18,7.81,19,-2.0
2010-09-19,-0.9020000000000008,23,-1.0
2010-09-20,-0.4298250000000001,20,0.375
2010-09-21,1.719104,32,11.0625
2010-09-22,-0.40774077499999944,4,1.546875
2010-09-23,0.7457165950000004,21,-1.8203125
2010-09-24,0.7074735777187503,13,4.00146484375
2010-09-25,3.6985594119125005,14,-5.670654296875
2010-09-26,8.409321143339062,6,-1.9111328125
2010-09-27,12.7773226547125,16,1.86279296875
2010-09-28,17.0220333575,31,2.707611083984375
2010-09-29,13.082434611468749,29,-2.4727020263671875
2010-09-30,8.854517086178124,3,3.22332763671875
2010-10-01,2.0308641907343747,16,-1.3232421875
2010-10-02,5.704977936948439,20,-1.11322021484375
2010-10-03,7.665398204151565,15,-1.3870849609375
2010-10-04,4.4665817877156275,12,0.37646484375
2010-10-05,4.6943680162078145,11,1.082305908203125
2010-10-06,-2.1807089227999983,51,3.5644073486328125
2010-10-07,-1.3616646239328103,16,-0.0290679931640625
2010-10-08,3.084729021987502,14,3.5818328857421875
2010-10-09,3.9735477594906268,12,5.1101837158203125
2010-10-10,8.885570933195313,17,-3.742919921875
2010-10-11,7.32833608830625,4,-0.8219451904296875
2010-10-12,2.1962274097812498,18,8.723236083984375
2010-10-13,1.6164503411390627,45,0.4301910400390625
2010-10-14,-0.1351487677515617,61,2.4171142578125
2010-10-15,0.1936851525000013,43,-4.0703887939453125
2010-10-16,3.316437391687501,30,-2.2191925048828125
2010-10-17,9.089213449778127,89,-2.08074951171875
2010-10-18,-0.5676814590859376,30,7.8639068603515625
2010-10-19,0.04525658500000029,17,-0.228179931640625
2010-10-20,-0.6890727761359371,17,-0.16143798828125
2010-10-21,-0.43114805794062383,18,11.403579711914062
2010-10-22,0.6911633831265633,13,3.1020965576171875
2010-10-23,18.66925867444844,14,-0.69598388671875
2010-10-24,12.868112170401561,17,-6.949951171875
2010-10-25,1.4629657509499987,11,-2.7037811279296875
2010-10-26,6.258186965374999,9,3.340667724609375
2010-10-27,1.165828584448438,22,-1.6763458251953125
2010-10-28,1.588283384964064,19,5.5615386962890625
2010-10-29,-0.2485731837499987,55,-5.159942626953125
2010-10-30,0.031954270734376844,37,-1.7699737548828125
2010-10-31,0.16932820641718915,68,-0.95050048828125
2010-11-01,8.263388471582815,30,-0.5570068359375
2010-11-02,1.6649956023984376,26,1.65966796875
2010-11-03,0.04681170948125002,14,7.738250732421875
2010-11-04,0.3293818894156252,27,-1.9596405029296875
2010-11-05,9.489263544595314,48,5.123443603515625
2010-11-06,5.660441170626562,49,3.8970947265625
2010-11-07,7.604968275698437,28,-6.09375
2010-11-08,4.305924280698437,23,-0.029296875
2010-11-09,16.43180147907344,33,-0.173828125
2010-11-10,4.239144679379687,17,-1.05303955078125
2010-11-11,1.842741558126563,10,0.52685546875
2010-11-12,-0.7180639655515617,21,1.2209320068359375
2010-11-13,-0.24832146894218532,18,-1.2277984619140625
2010-11-14,0.9764789422812523,6,5.660125732421875
2010-11-15,-0.9173524373921857,1,-3.0894012451171875
2010-11-16,2.371550329082814,11,-0.68829345703125
2010-11-17,0.25329407675312576,9,-1.288726806640625
2010-11-18,0.4318639157437507,24,0.383056640625
2010-11-19,6.615945571435938,6,3.1010894775390625
2010-11-20,12.083931055590625,84,2.58782958984375
2010-11-21,16.247332691948436,29,2.7310333251953125
2010-11-22,4.311699233932811,43,1.9467620849609375
2010-11-23,-2.1044950563218756,14,2.6483306884765625
2010-11-24,5.7376096022031255,15,-0.9741973876953125
2010-11-25,7.381064595626564,9,6.2698516845703125
2010-11-26,3.0835317981984387,59,3.483978271484375
2010-11-27,0.3261714301046883,17,-5.2043914794921875
2010-11-28,6.698861843045314,7,-3.551483154296875
2010-11-29,2.309649659001564,15,3.2516632080078125
2010-11-30,3.6243451257437513,34,2.372100830078125
2010-12-01,2.715185295998438,14,1.5968017578125
2010-12-02,2.830834980140626,23,3.3878631591796875
2010-12-03,0.8392167088578133,54,8.302978515625
2010-12-04,2.0873057695984385,64,-4.018341064453125
2010-12-05,2.130237741289063,23,-5.386260986328125
2010-12-06,0.1573539433031257,10,-1.201995849609375
2010-12-07,5.360127396400001,20,7.136688232421875
2010-12-08,-1.0031808102218749,14,-0.5969696044921875
2010-12-09,-0.5598040747421869,12,7.615753173828125
2010-12-10,-0.3735548422062495,12,2.275115966796875
2010-12-11,-0.26559091242499916,13,3.45745849609375
2010-12-12,-0.18864624536874944,28,-4.18011474609375
2010-12-13,2.8560327320953127,14,4.1392974853515625
2010-12-14,0.5986729518765626,33,0.333099365234375
2010-12-15,-0.3008087306296875,36,6.9664764404296875
2010-12-16,0.819106884784375,33,1.0433807373046875
2010-12-17,5.8095125,22,-3.1218109130859375
2010-12-18,2.28598725,34,0.3968505859375
2010-12-19,13.345897212499999,17,-5.45135498046875
2010-12-20,5.226894398749999,6,4.7304534912109375
2010-12-21,5.404609614703125,19,2.115386962890625
2010-12-22,0.37938511687656207,9,0.6495208740234375
2010-12-23,3.8494101262140634,21,-2.9868011474609375
2010-12-24,11.724611471984376,20,-0.9373016357421875
2010-12-25,6.877187255620313,2,1.638916015625
2010-12-26,-2.1081861392625,15,-3.0774383544921875
2010-12-27,0.7600110989234383,17,-1.188995361328125
2010-12-28,5.905761724637502,42,-0.710296630859375
2010-12-29,0.6007521361390638,11,0.4833526611328125
2010-12-30,-1.0215539875328117,16,6.1624603271484375
2010-12-31,-0.6581404338999991,6,13.169097900390625
2011-01-01,0.49990340186718885,15,-8.549957275390625
2011-01-02,3.5242338248921885,29,-3.175750732421875
2011-01-03,1.3328553471765627,51,7.46807861328125
2011-01-04,5.46838347521875,30,8.5615234375
2011-01-05,20.06937421131875,31,-4.78857421875
2011-01-06,11.396304656217186,33,1.185638427734375
2011-01-07,8.348248282428123,23,-0.1235504150390625
2011-01-08,23.451549753749998,26,-2.6080169677734375
2011-01-09,0.8951198769843742,25,-2.9221954345703125
2011-01-10,-1.7590583220984364,19,10.650711059570312
2011-01-11,7.085381523825002,22,-1.909820556640625
2011-01-12,1.7065473705843779,31,5.3161773681640625
2011-01-13,5.092730426456253,10,-5.834014892578125
2011-01-14,-0.012321519223435828,12,4.2249755859375
2011-01-15,4.591839206325002,32,-2.93658447265625
2011-01-16,9.473005239948439,17,-2.7916717529296875
2011-01-17,-0.0318680397624993,21,5.682281494140625
2011-01-18,5.775803858054688,17,2.6314697265625
2011-01-19,12.509268957823437,13,-0.022552490234375
2011-01-20,3.6861691763640625,14,2.7876739501953125
2011-01-21,4.150157681246875,8,2.8880615234375
2011-01-22,10.264856091217188,5,-3.7871246337890625
2011-01-23,8.734345483084375,9,-3.0703277587890625
2011-01-24,5.569424461612501,22,3.561676025390625
2011-01-25,3.768876447323438,14,0.564117431640625
2011-01-26,3.063789781318751,10,2.6859893798828125
2011-01-27,-1.756971102470311,10,6.7141265869140625
2011-01-28,-0.13808439109687298,3,-0.0114288330078125
2011-01-29,4.118881514190627,17,-5.7563018798828125
2011-01-30,11.862447369846876,19,0.87774658203125
2011-01-31,-2.0078430686031252,14,1.284332275390625
2011-02-01,-0.049468622020312214,4,1.797821044921875
2011-02-02,9.230001570368751,10,5.1919097900390625
2011-02-03,5.494407057206251,5,-2.9351806640625
2011-02-04,0.49308422857031253,7,-1.498046875
2011-02-05,0.9431945432343751,18,-2.5153656005859375
2011-02-06,0.0872997811359385,3,-1.1325225830078125
2011-02-07,0.2676506556171888,18,4.305450439453125
2011-02-08,0.3919588457828136,0,-2.0103912353515625
2011-02-09,0.5403021369843757,3,8.504669189453125
2011-02-10,1.5655421185578131,4,4.3007659912109375
2011-02-11,0.4902426160312504,19,2.3224945068359375
2011-02-12,-0.36855724878281226,4,-6.6096954345703125
2011-02-13,1.8010307101468752,4,-2.292327880859375
2011-02-14,0.6634365231625001,5,3.67236328125
2011-02-15,-0.28511887430156235,8,7.588348388671875
2011-02-16,0.8264983631984376,0,0.1950531005859375
2011-02-17,4.7768584294484375,2,-4.6750335693359375
2011-02-18,0.36347482518281227,3,0.357147216796875
2011-02-19,8.5776932069125,6,1.1441650390625
2011-02-20,0.8480892424640618,10,-3.2124481201171875
2011-02-21,-0.78315957228125,32,-0.22412109375
2011-02-22,-0.4872742805874998,29,2.719207763671875
2011-02-23,3.6556181387140634,16,9.304855346679688
2011-02-24,-0.6645745567656245,16,1.0388336181640625
2011-02-25,1.6019742736359381,60,5.9911041259765625
2011-02-26,1.5082701330546877,40,-2.0482330322265625
2011-02-27,0.5106489378234379,6,-5.6837310791015625
2011-02-28,0.5938067011453128,10,-0.28240966796875
2011-03-01,2.687229244928125,11,6.613861083984375
2011-03-02,4.508566715,10,21.266799926757812
2011-03-03,2.2190067229375,18,0.51019287109375
2011-03-04,2.27061392235625,9,-0.56768798828125
2011-03-05,2.28990971896875,26,-7.434814453125
2011-03-06,0.2676472101468753,42,0.44873046875
2011-03-07,2.4599829981625003,15,12.229461669921875
2011-03-08,1.342103933198438,17,5.43133544921875
2011-03-09,-0.6058960603328121,8,10.52685546875
2011-03-10,0.609682001064063,21,1.9780120849609375
2011-03-11,-0.37857057797656196,23,2.4363861083984375
2011-03-12,3.7649801520953132,23,-9.8468017578125
2011-03-13,3.4347852695953125,21,-5.249298095703125
2011-03-14,3.3049675156265623,69,22.355514526367188
2011-03-15,0.23059206591718717,97,-4.202972412109375
2011-03-16,0.4658548038609377,52,3.72021484375
2011-03-17,-0.4340084013218746,38,-3.0002593994140625
2011-03-18,-0.28283336301562434,4,14.923080444335938
2011-03-19,1.7809488124640631,28,-0.7939453125
2011-03-20,-0.3720753370624996,55,0.1996612548828125
2011-03-21,1.7644777902937503,40,20.6123046875
2011-03-22,1.64687562904375,32,8.37762451171875
2011-03-23,3.614417580590625,36,2.5673675537109375
2011-03-24,3.4027993344484373,27,-2.507476806640625
2011-03-25,2.2869521224640623,31,14.106216430664062
2011-03-26,-0.6897458925000002,53,-15.553512573242188
2011-03-27,-0.40934415103124966,22,0.133087158203125
2011-03-28,0.7020738774281257,15,-2.8895111083984375
2011-03-29,0.6795734314687506,20,8.093032836914062
2011-03-30,0.6736925838968755,14,-0.706329345703125
2011-03-31,0.6875682203656253,23,12.261489868164062
2011-04-01,-0.2993122509562498,11,10.233367919921875
2011-04-02,-0.17257959919062477,0,-12.408309936523438
2011-04-03,-0.10363782010781228,21,0.631744384765625
