,ceph/ceph,minio/minio,seaweedfs/seaweedfs
2023-07-06,34.0,5.9226557785375,3
2023-07-07,26.0,4.394220418753124,1
2023-07-08,1.0,4.841879773237499,1
2023-07-09,4.0,-2.772138077198437,0
2023-07-10,16.0,3.0227693162500007,1
2023-07-11,25.0,5.316671600953125,4
2023-07-12,11.0,-0.7713492914640625,1
2023-07-13,26.0,5.343571699485938,1
2023-07-14,25.0,0.12121558992499981,0
2023-07-15,1.0,-0.06956121248906211,0
2023-07-16,8.0,-2.511708713004688,1
2023-07-17,24.0,1.630961958621875,3
2023-07-18,16.0,2.2086202254390623,0
2023-07-19,17.0,2.807581978460937,1
2023-07-20,13.0,0.4112601538406251,0
2023-07-21,15.0,2.9030768436765624,0
2023-07-22,5.0,-0.5913567441750001,1
2023-07-23,6.0,-0.7949998907281248,0
2023-07-24,47.0,2.732665739051563,2
2023-07-25,37.0,0.046163192203124925,0
2023-07-26,14.0,2.4226876869890623,0
2023-07-27,15.0,4.945403629490625,0
2023-07-28,10.0,0.9137344397890619,0
2023-07-29,0.0,0.4464647664734378,0
2023-07-30,5.0,-0.1683417234453124,0
2023-07-31,22.0,4.28154713676875,0
2023-08-01,47.0,2.2346799722046873,1
2023-08-02,30.0,0.18674928103749977,0
2023-08-03,28.0,2.7320161902218754,0
2023-08-04,17.0,2.275942147209375,0
2023-08-05,2.0,0.15534169405781206,0
2023-08-06,12.0,-2.2711522757281246,0
2023-08-07,24.0,-0.20512487822968728,0
2023-08-08,38.0,0.8850301666906248,0
2023-08-09,63.0,1.6917510530249997,2
2023-08-10,32.0,4.414601352289062,1
2023-08-11,23.0,1.4410747202234373,0
2023-08-12,0.0,-2.3227177212421877,0
2023-08-13,3.0,-1.0957560789609373,1
2023-08-14,18.0,0.32559501155156256,0
2023-08-15,30.0,6.237394648234375,0
2023-08-16,25.0,1.4342251569859368,0
2023-08-17,25.0,-0.2761640692624998,8
2023-08-18,9.0,0.3114978647078126,0
2023-08-19,1.0,0.49613490354062484,1
2023-08-20,1.0,-0.37530626543125,3
2023-08-21,16.0,3.9898706887500004,5
2023-08-22,33.0,-0.10546658301562495,6
2023-08-23,20.0,1.4286232494078124,5
2023-08-24,24.0,3.249829967807812,1
2023-08-25,15.0,2.6649038910375,0
2023-08-26,5.0,-0.5525419199968749,1
2023-08-27,5.0,-0.7967098462468747,3
2023-08-28,28.0,-0.2818648869812499,7
2023-08-29,22.0,2.9258621179390625,2
2023-08-30,57.0,3.1336271165546874,0
2023-08-31,10.0,0.6349093419875,1
2023-09-01,12.0,4.005635332723438,2
2023-09-02,0.0,-0.811366309992188,1
2023-09-03,4.0,-1.870102135945312,0
2023-09-04,7.0,2.00878698301875,0
2023-09-05,20.0,-0.5708292874984378,4
2023-09-06,31.0,4.8846342634546875,3
2023-09-07,23.0,1.5267852669906246,3
2023-09-08,19.0,-2.2858400839609376,1
2023-09-09,5.0,-0.08024833779218743,0
2023-09-10,12.0,-0.9917917504281251,0
2023-09-11,74.0,2.4487089897843752,3
2023-09-12,31.0,2.7153464009531247,1
2023-09-13,17.0,4.1813434510359375,1
2023-09-14,21.0,4.387106941173437,1
2023-09-15,13.0,2.7432242910406246,1
2023-09-16,2.0,-0.21510167668124947,7
2023-09-17,2.0,-0.3920753042656244,4
2023-09-18,13.0,1.104962315517188,9
2023-09-19,24.0,4.999338829703125,8
2023-09-20,30.0,-0.21377578676093778,0
2023-09-21,40.0,2.595034205225,9
2023-09-22,45.0,1.2123482732437498,6
2023-09-23,10.0,-1.5675759894734376,10
2023-09-24,5.0,-1.58291701469375,2
2023-09-25,21.0,5.074685218020313,20
2023-09-26,33.0,2.5539082694874997,4
2023-09-27,14.0,-1.6142068908078127,1
2023-09-28,12.0,-0.5423441116765624,3
2023-09-29,9.0,4.8372812189734375,0
2023-09-30,10.0,3.505984793023437,3
2023-10-01,5.0,-1.8881592946968748,6
2023-10-02,28.0,0.39938588176718803,6
2023-10-03,21.0,-0.5460227818437502,8
2023-10-04,37.0,-0.19191869947500018,0
2023-10-05,47.0,-0.9849202316796875,4
2023-10-06,20.0,4.442565802501562,1
2023-10-07,5.0,-0.9049712188265628,0
2023-10-08,9.0,1.862837471259375,1
2023-10-09,33.0,-1.4907928561625001,1
2023-10-10,32.0,10.337112516985938,1
2023-10-11,15.0,-1.729264566981251,0
2023-10-12,26.0,6.948927807501564,3
2023-10-13,16.0,0.21468860551718771,6
2023-10-14,9.0,0.126029054921875,0
2023-10-15,9.0,-2.4034133541796874,1
2023-10-16,8.0,1.7087939489703128,1
2023-10-17,8.0,0.19752577405156257,0
2023-10-18,20.0,3.4235453055781244,1
2023-10-19,21.0,-2.422570642842188,2
2023-10-20,31.0,0.91978354014375,1
2023-10-21,1.0,0.690384842592187,0
2023-10-22,18.0,-1.2420593907281252,2
2023-10-23,5.0,1.3782149640515626,0
2023-10-24,15.0,6.998725989703125,2
2023-10-25,7.0,3.0829444580203123,0
2023-10-26,7.0,2.02844736470625,1
2023-10-27,13.0,-2.838718338664062,0
2023-10-28,1.0,1.6675915189687505,0
2023-10-29,6.0,-0.7817189849968751,0
2023-10-30,30.0,3.7545377260343753,3
2023-10-31,19.0,-0.25519804853125017,0
2023-11-01,21.0,2.310683984409375,5
2023-11-02,41.0,-0.13553722520625033,0
2023-11-03,65.0,2.399740599275,0
2023-11-04,23.0,-2.0249959999140623,0
2023-11-05,5.0,0.05791776345312516,1
2023-11-06,68.0,2.0648189497859377,1
2023-11-07,37.0,-1.4490954945609378,1
2023-11-08,15.0,3.2845576803046876,1
2023-11-09,26.0,2.3596258089718747,3
2023-11-10,10.0,0.06787606853749995,1
2023-11-11,16.0,2.538884693971875,0
2023-11-12,6.0,-1.9517835141812498,0
2023-11-13,16.0,1.1087204619843753,10
2023-11-14,34.0,3.808456986470312,1
2023-11-15,23.0,-1.1397932846984378,0
2023-11-16,9.0,2.7512213129375,1
2023-11-17,28.0,2.0682964825062498,2
2023-11-18,6.0,-0.10166918146249992,1
2023-11-19,14.0,0.4160008314718753,0
2023-11-20,16.0,0.5529772370687502,13
2023-11-21,24.0,5.6416483352187505,8
2023-11-22,12.0,3.1531628659562494,0
2023-11-23,34.0,-2.046511827929687,1
2023-11-24,16.0,2.314253399704688,21
2023-11-25,3.0,-2.20489479249375,0
2023-11-26,5.0,-0.09908010896249975,6
2023-11-27,15.0,1.9837151550031251,2
2023-11-28,7.0,8.473323398753125,0
2023-11-29,42.0,-2.7687093488250003,0
2023-11-30,73.0,3.1289125830265627,1
2023-12-01,17.0,1.4765859588375,0
2023-12-02,8.0,2.6243431072046874,0
2023-12-03,7.0,-2.6979985141812497,0
2023-12-04,46.0,2.7009100869843756,0
2023-12-05,18.0,1.9191815864703123,1
2023-12-06,38.0,3.725427506395312,2
2023-12-07,28.0,1.0537780821562501,2
2023-12-08,18.0,3.4861495954390627,0
2023-12-09,6.0,-1.0827413019765624,1
2023-12-10,11.0,-2.0546966867593746,0
2023-12-11,52.0,-1.1428411111640622,1
2023-12-12,19.0,1.2421228629374998,2
2023-12-13,35.0,3.8166458875062497,4
2023-12-14,12.0,5.8654512764749995,2
2023-12-15,16.0,-1.3493127139593755,0
2023-12-16,6.0,-1.0053335010249995,0
2023-12-17,8.0,-1.359506912928125,0
2023-12-18,18.0,1.2323701985343751,0
2023-12-19,20.0,1.86809414,0
2023-12-20,15.0,0.47761029771874997,1
2023-12-21,9.0,0.6315094247062498,3
2023-12-22,9.0,5.675048789710937,8
2023-12-23,0.0,-0.7683060131437509,3
2023-12-24,4.0,-1.7130910182312495,2
2023-12-25,2.0,0.11239395176718792,0
2023-12-26,9.0,-0.89476497978125,0
2023-12-27,11.0,2.4473600007375,1
2023-12-28,12.0,-0.29232475822968773,5
2023-12-29,0.0,1.106654598753125,3
2023-12-30,2.0,0.9105613586749997,0
2023-12-31,2.0,-1.1401056886609378,1
2024-01-01,6.0,0.4955526497843752,1
2024-01-02,42.0,3.385235445734375,8
2024-01-03,16.0,-1.5385015969828126,6
2024-01-04,23.0,1.3479103509531252,0
2024-01-05,24.0,1.9807342710359375,12
2024-01-06,11.0,-0.38362164426406253,2
2024-01-07,1.0,-0.9350821224968748,0
2024-01-08,25.0,2.4969274497843754,4
2024-01-09,47.0,0.7688661882343748,3
2024-01-10,56.0,1.8320247447046873,1
2024-01-11,12.0,2.51968896206875,4
2024-01-12,8.0,1.13360638271875,9
2024-01-13,2.0,2.2382599994875,0
2024-01-14,4.0,-2.0593975439640624,2
2024-01-15,3.0,0.0346722905171879,2
2024-01-16,31.0,4.067244214703125,15
2024-01-17,22.0,-0.07730969447968761,4
2024-01-18,32.0,5.4761503407375,15
2024-01-19,7.0,2.098085121989062,1
2024-01-20,24.0,-1.762325648228125,2
2024-01-21,4.0,-1.5979642192609373,3
2024-01-22,17.0,2.06722676081875,15
2024-01-23,25.0,-0.525579060515625,0
2024-01-24,38.0,11.902388667939062,6
2024-01-25,140.0,-2.561995978445313,4
2024-01-26,14.0,1.5986414249250007,3
2024-01-27,2.0,0.4937519997921873,2
2024-01-28,12.0,2.8555308795703125,12
2024-01-29,36.0,5.3865756530171875,5
2024-01-30,56.0,4.307170863453125,3
2024-01-31,36.0,2.873498259785938,3
2024-02-01,20.0,-0.05699197868593764,1
2024-02-02,11.0,3.7650892619421876,2
2024-02-03,12.0,-0.7595118272781249,1
2024-02-04,21.0,-1.7748965719781244,7
2024-02-05,25.0,4.141769336473438,2
2024-02-06,12.0,7.006926472210937,8
2024-02-07,38.0,-0.4795346562375009,1
2024-02-08,34.0,2.8050772942781252,0
2024-02-09,16.0,0.5531704865578124,0
2024-02-10,5.0,-2.8935698540406247,0
2024-02-11,9.0,-0.5362089916765622,0
2024-02-12,21.0,7.698964776035938,0
2024-02-13,27.0,3.4644885986734373,0
2024-02-14,31.0,5.320837082946874,5
2024-02-15,15.0,-0.4168705918906248,1
2024-02-16,23.0,-1.1781057985249994,0
2024-02-17,8.0,-0.2724079589593744,0
2024-02-18,6.0,-1.9003229391812497,0
2024-02-19,15.0,0.8934095319843753,2
2024-02-20,39.0,3.583091457126562,1
2024-02-21,29.0,2.653107849795312,0
2024-02-22,25.0,2.436194336479687,1
2024-02-23,11.0,-0.6730588586578126,0
2024-02-24,1.0,0.1932453660375002,3
2024-02-25,3.0,0.4376042650031251,1
2024-02-26,17.0,3.540100563534375,2
2024-02-27,25.0,0.6991296352187497,1
2024-02-28,35.0,4.99849340845625,0
2024-02-29,34.0,2.8590857562578122,6
2024-03-01,30.0,2.7944700775078126,2
2024-03-02,9.0,-1.2997355221953124,0
2024-03-03,7.0,1.8294626300031256,0
2024-03-04,46.0,0.5604340337531251,0
2024-03-05,39.0,4.81531523095625,1
2024-03-06,37.0,1.7004201922890623,2
2024-03-07,28.0,3.9610934254421872,11
2024-03-08,22.0,-0.6315180607234376,0
2024-03-09,2.0,0.3894029725093753,3
2024-03-10,6.0,1.7007201545718753,1
2024-03-11,40.0,-0.43375030227812506,0
2024-03-12,19.0,1.121901718021875,3
2024-03-13,14.0,-0.9672879133078127,0
2024-03-14,39.0,0.6391782697921875,1
2024-03-15,24.0,2.6115255077265624,1
2024-03-16,4.0,-1.9421373141765628,13
2024-03-17,7.0,-0.8790944599953123,12
2024-03-18,24.0,4.439940508239062,3
2024-03-19,41.0,3.1136697297874996,3
2024-03-20,90.0,1.7158030244875002,2
2024-03-21,47.0,3.789835046035938,6
2024-03-22,30.0,-1.8394784417640624,11
2024-03-23,5.0,-1.6080874435281247,0
2024-03-24,7.0,-0.9419892154312499,6
2024-03-25,31.0,0.3694533187500001,5
2024-03-26,37.0,8.214222597421875,0
2024-03-27,28.0,0.8024648300078119,5
2024-03-28,28.0,12.527051561773437,10
2024-03-29,15.0,-1.6642137272750013,2
2024-03-30,9.0,-1.5015599461624989,1
2024-03-31,7.0,-2.377496525732812,5
2024-04-01,26.0,-0.39780353624999965,5
2024-04-02,119.0,3.694930619484375,5
2024-04-03,35.0,0.6142781033765621,3
2024-04-04,24.0,5.892819357592187,1
2024-04-05,10.0,0.5324622755843742,0
2024-04-06,3.0,0.24579463694531256,1
2024-04-07,5.0,-2.1744566989624996,2
2024-04-08,22.0,4.874010837284375,4
2024-04-09,31.0,-0.5574176730156251,0
2024-04-10,190.0,2.1945457816890626,0
2024-04-11,20.0,6.783510393539062,2
2024-04-12,25.0,1.206589343676562,9
2024-04-13,2.0,-3.170692494175,6
2024-04-14,2.0,-1.5222394782281246,2
2024-04-15,16.0,5.021100892801563,1
2024-04-16,26.0,0.5054069519062496,1
2024-04-17,24.0,4.922787979571875,1
2024-04-18,20.0,1.8503065302218746,4
2024-04-19,29.0,7.053514527428125,5
2024-04-20,3.0,-2.4419433029234376,0
2024-04-21,9.0,-1.5254004911640617,0
2024-04-22,59.0,-0.6974404799999998,1
2024-04-23,18.0,3.6106755906562498,1
2024-04-24,14.0,4.5797366415562495,2
2024-04-25,83.0,4.736414749192187,14
2024-04-26,18.0,3.0870153110421876,6
2024-04-27,2.0,-2.874912393820313,1
2024-04-28,10.0,0.8494355478906255,15
2024-04-29,41.0,-0.1292468794812498,4
2024-04-30,50.0,1.2193879637515626,2
2024-05-01,17.0,8.051380936689062,0
2024-05-02,30.0,-0.0778860610234382,9
2024-05-03,26.0,1.0239348444953125,0
2024-05-04,3.0,-1.7035321844718752,1
2024-05-05,8.0,-0.6631799056453123,7
2024-05-06,27.0,1.7301768014703125,2
2024-05-07,29.0,6.293784880520312,3
2024-05-08,16.0,-2.2910366642625,0
2024-05-09,32.0,10.243147297645313,0
2024-05-10,26.0,1.3703412931093748,2
2024-05-11,10.0,-2.6900394062437494,0
2024-05-12,17.0,-1.0809347309468746,1
2024-05-13,41.0,1.4537508987515626,3
2024-05-14,19.0,5.101729383970312,10
2024-05-15,27.0,4.840924402426562,2
2024-05-16,25.0,-1.8750992326281248,1
2024-05-17,24.0,2.6521637305796877,3
2024-05-18,3.0,-1.8567976456375002,4
2024-05-19,14.0,0.3404811925875002,6
2024-05-20,29.0,-0.5698849887484374,14
2024-05-21,18.0,-0.20991437977968763,8
2024-05-22,21.0,6.937129077942187,4
2024-05-23,27.0,1.9490382632453116,7
2024-05-24,11.0,4.24240902935625,0
2024-05-25,8.0,-1.34295215904375,2
2024-05-26,15.0,-1.128509442929687,2
2024-05-27,11.0,0.5473505169859378,1
2024-05-28,25.0,4.498013533018749,1
2024-05-29,22.0,0.3446106175015622,4
2024-05-30,18.0,0.8530474463921873,11
2024-05-31,22.0,0.9506412190593752,0
2024-06-01,2.0,1.0658350064765623,0
2024-06-02,5.0,-0.8846653249109375,4
2024-06-03,34.0,2.77620848426875,2
2024-06-04,26.0,5.077928673235937,1
2024-06-05,30.0,0.9617102141906244,2
2024-06-06,42.0,4.44183171155625,1
2024-06-07,12.0,1.6580349512546873,6
2024-06-08,7.0,-1.0415515737453118,0
2024-06-09,17.0,-1.1106528637453121,2
2024-06-10,20.0,5.497059411035938,4
2024-06-11,28.0,-0.03576889654531312,0
2024-06-12,21.0,0.6723079472093749,3
2024-06-13,45.0,4.861201011557812,1
2024-06-14,14.0,-1.2111765140406257,7
2024-06-15,3.0,-2.077692136457812,5
2024-06-16,13.0,-1.1177420609453121,1
2024-06-17,30.0,1.26511470301875,2
2024-06-18,30.0,0.8601984106578122,0
2024-06-19,28.0,6.768007598323438,3
2024-06-20,26.0,3.0033569687546873,2
2024-06-21,32.0,0.9708731954421874,0
2024-06-22,9.0,0.4273971738390627,2
2024-06-23,11.0,-2.1314690514656247,2
2024-06-24,33.0,-1.1162132724999996,0
2024-06-25,31.0,6.22661361896875,5
2024-06-26,44.0,1.3103678750031245,1
2024-06-27,26.0,-1.3852084030906249,7
2024-06-28,22.0,5.51390071104375,5
2024-06-29,4.0,0.07398333229062448,1
2024-06-30,3.0,-2.165155553228125,0
2024-07-01,29.0,1.905740222801563,4
2024-07-02,21.0,4.38481788375,0
2024-07-03,49.0,0.34622377514062475,5
2024-07-04,26.0,-0.13817482094218736,2
2024-07-05,16.0,-1.6652413734468747,0
2024-07-06,15.0,-0.9002280018421877,0
2024-07-07,1.0,-0.6303656304265628,0
2024-07-08,19.0,1.5932070140515626,5
2024-07-09,40.0,3.1093431197031247,0
2024-07-10,30.0,4.3505559134578125,3
2024-07-11,39.0,-1.5060451771937502,8
2024-07-12,18.0,4.679171326770313,6
2024-07-13,1.0,-0.509257326465625,0
2024-07-14,5.0,0.3040822750000003,0
2024-07-15,37.0,1.4834780025000003,2
2024-07-16,35.0,1.2530370464687501,5
2024-07-17,19.0,0.17965530147187492,1
2024-07-18,23.0,-0.5415019022750001,3
2024-07-19,22.0,-0.12611056366249995,0
2024-07-20,9.0,-0.9269682363265628,2
2024-07-21,10.0,0.4450032020718748,0
2024-07-22,81.0,0.3552623312531249,4
2024-07-23,38.0,4.3468867269875,0
2024-07-24,31.0,4.156203950004687,0
2024-07-25,16.0,-0.5394043094796874,1
2024-07-26,23.0,4.34061643301875,4
2024-07-27,2.0,-1.6502737424984373,3
2024-07-28,8.0,-1.494397799482812,0
2024-07-29,14.0,5.128115196984375,4
2024-07-30,41.0,2.5761528262515623,1
2024-07-31,35.0,-0.6017563645609378,2
2024-08-01,29.0,-0.8524973392578126,2
2024-08-02,8.0,0.701246582071875,8
2024-08-03,2.0,0.6554815991906247,0
2024-08-04,4.0,-1.3354886211625001,0
2024-08-05,27.0,2.3276656317671875,3
2024-08-06,34.0,-0.36565364434375036,1
2024-08-07,77.0,0.02315502677499981,3
2024-08-08,21.0,1.1918700015546875,2
2024-08-09,14.0,-0.01250731573125008,3
2024-08-10,1.0,0.21792535573593752,2
2024-08-11,1.0,-0.7226455974968751,1
2024-08-12,31.0,3.618135239784375,5
2024-08-13,25.0,3.5510287134531247,4
2024-08-14,46.0,-0.11202870521406272,0
2024-08-15,22.0,6.516624210001563,1
2024-08-16,9.0,-1.1557249830140628,3
2024-08-17,4.0,0.05930568301875061,0
2024-08-18,9.0,0.3624901700015628,1
2024-08-19,16.0,-1.5155573207328126,4
2024-08-20,41.0,2.1480580391875,1
2024-08-21,9.0,1.4833558157406246,3
2024-08-22,30.0,2.3473440853046874,1
2024-08-23,30.0,0.008402666909374634,0
2024-08-24,1.0,-1.5438845118937499,2
2024-08-25,27.0,0.24551694250312517,0
2024-08-26,32.0,2.202426402503125,1
2024-08-27,39.0,-0.358087235215625,3
2024-08-28,44.0,2.0684340784531248,0
2024-08-29,23.0,0.5655662900046874,1
2024-08-30,22.0,-0.2668794042609377,4
2024-08-31,11.0,1.0728088010375,0
2024-09-01,9.0,-0.09017443771562483,0
2024-09-02,24.0,1.164984849484375,3
2024-09-03,18.0,0.9263835752203124,0
2024-09-04,35.0,0.8603942472859374,8
2024-09-05,34.0,1.8489880264703125,2
2024-09-06,26.0,4.522932078020313,2
2024-09-07,2.0,-0.4780044532312502,2
2024-09-08,6.0,0.3408786544859379,0
2024-09-09,39.0,2.5255521842687503,5
2024-09-10,33.0,0.011051130735937331,6
2024-09-11,19.0,2.4356761050031253,2
2024-09-12,42.0,3.956757243753125,2
2024-09-13,11.0,-1.7941928442625001,3
2024-09-14,7.0,-0.5876928127921872,2
2024-09-15,9.0,-0.22638241042812512,1
2024-09-16,22.0,1.994332920003125,1
2024-09-17,30.0,-0.5046956910281253,4
2024-09-18,36.0,0.9540158935375,1
2024-09-19,28.0,0.8189190514718749,3
2024-09-20,11.0,-0.21153983977500035,0
2024-09-21,3.0,1.1020614175875,0
2024-09-22,8.0,-0.052305241248437495,0
2024-09-23,17.0,1.1811216862515626,1
2024-09-24,31.0,2.9496644377203123,1
