,getsentry/sentry,grafana/grafana,elastic/kibana
2022-12-12,8.091291852799998,31,41
2022-12-13,17.076194816,32,23
2022-12-14,17.1981154304,41,43
2022-12-15,17.417638604800004,34,45
2022-12-16,7.533078016000005,15,35
2022-12-17,-17.7424576512,0,2
2022-12-18,-10.927778611200003,0,1
2022-12-19,17.005505843199998,34,37
2022-12-20,17.59376384,30,32
2022-12-21,24.631555072000005,31,37
2022-12-22,12.204608921600006,23,30
2022-12-23,-22.573194547199996,11,10
2022-12-24,-11.000135270400001,0,1
2022-12-25,-6.310831308800003,1,2
2022-12-26,-4.140710707200003,5,5
2022-12-27,-0.09691033600000054,6,13
2022-12-28,0.3363388416000004,5,12
2022-12-29,-2.7340755967999986,12,21
2022-12-30,0.7801767936000004,4,9
2022-12-31,-2.2046432256,0,1
2023-01-01,-0.7058523136000002,0,1
2023-01-02,-0.42229760000000016,7,3
2023-01-03,33.69828352,21,37
2023-01-04,19.168231424000002,31,54
2023-01-05,21.5337225216,22,34
2023-01-06,28.142539980800002,21,2
2023-01-07,-18.264665292799997,2,1
2023-01-08,-14.925562470400003,0,1
2023-01-09,54.2084352,25,43
2023-01-10,7.929487360000003,36,43
2023-01-11,48.429312512,32,35
2023-01-12,5.372592332800011,38,38
2023-01-13,23.0272280576,44,26
2023-01-14,-33.5184433152,1,2
2023-01-15,-16.441359360000003,0,5
2023-01-16,13.546842111999997,25,21
2023-01-17,21.259480575999998,39,44
2023-01-18,16.500318822400004,37,45
2023-01-19,11.268749721600006,38,39
2023-01-20,8.431607296000003,26,6
2023-01-21,-21.173523865599996,2,0
2023-01-22,-12.534620774400002,1,2
2023-01-23,41.022036992,48,36
2023-01-24,17.8873918464,35,52
2023-01-25,4.6884587520000025,44,43
2023-01-26,26.745886412800004,57,41
2023-01-27,4.759736115200003,60,49
2023-01-28,-26.2591581184,1,4
2023-01-29,-11.558375936000003,0,3
2023-01-30,32.8540540928,54,56
2023-01-31,22.835503104,43,49
2023-02-01,22.583181209600006,39,56
2023-02-02,27.830410342400008,47,59
2023-02-03,4.642501939200002,38,12
2023-02-04,-29.29483776,0,3
2023-02-05,-13.634751488000004,0,1
2023-02-06,31.694348799999997,26,53
2023-02-07,26.995054080000003,41,75
2023-02-08,9.949519360000004,26,59
2023-02-09,5.640278732800006,27,65
2023-02-10,38.056073420800004,25,46
2023-02-11,-33.259372134399996,3,4
2023-02-12,-15.407657984000002,2,1
2023-02-13,60.1942546432,2,36
2023-02-14,18.19683328,4,44
2023-02-15,22.1794304,0,57
2023-02-16,7.583051468800008,4,55
2023-02-17,14.256098508800008,1,4
2023-02-18,-33.3261487104,1,1
2023-02-19,-12.779315814400004,0,1
2023-02-20,-9.815761510400002,15,20
2023-02-21,27.199959551999996,16,68
2023-02-22,29.153953996800002,27,55
2023-02-23,12.235000934400006,33,42
2023-02-24,1.1571315712000043,24,44
2023-02-25,-19.287763763199997,0,2
2023-02-26,-10.189422489600002,0,4
2023-02-27,36.160843776,20,47
2023-02-28,32.0282430464,30,33
2023-03-01,12.575450112000006,31,36
2023-03-02,27.593026252800005,31,40
2023-03-03,-0.3265158143999969,32,3
2023-03-04,-26.4158574592,1,0
2023-03-05,-12.738972057600003,0,1
2023-03-06,28.102206566399996,40,38
2023-03-07,16.869654016000002,34,36
2023-03-08,3.4217539584000036,48,43
2023-03-09,25.301705625600004,37,38
2023-03-10,12.460595302400005,31,25
2023-03-11,-24.115833548799998,1,5
2023-03-12,-12.452392243200002,1,2
2023-03-13,35.8339192832,18,4
2023-03-14,24.720885248000002,25,7
2023-03-15,41.1433126912,20,6
2023-03-16,15.271834214400002,26,9
2023-03-17,-2.5232249855999953,21,3
2023-03-18,-26.9891913728,0,2
2023-03-19,-14.158955008000003,1,3
2023-03-20,41.363313049599995,36,37
2023-03-21,27.740619264000003,28,32
2023-03-22,2.528211353600007,41,34
2023-03-23,28.840079462400006,25,40
2023-03-24,4.491993292800004,0,21
2023-03-25,-29.5471357952,0,3
2023-03-26,-12.951016755200001,0,2
2023-03-27,36.9419428864,23,40
2023-03-28,38.146780160000006,38,37
2023-03-29,16.244646912000007,25,37
2023-03-30,9.134133452800008,43,45
2023-03-31,5.826892800000003,37,31
2023-04-01,-27.4588095488,1,2
2023-04-02,-13.103096115200003,0,1
2023-04-03,39.945254399999996,39,41
2023-04-04,24.916759040000002,26,37
2023-04-05,22.650288640000003,35,27
2023-04-06,3.4920484864000088,19,41
2023-04-07,-1.363875532799998,12,2
2023-04-08,-21.2791486464,0,1
2023-04-09,-11.701321113600002,1,1
2023-04-10,19.862598963199996,3,30
2023-04-11,28.977524224,33,55
2023-04-12,34.67272079360001,33,37
2023-04-13,13.06921830400001,47,42
2023-04-14,17.215804825600003,31,4
2023-04-15,-30.680181145599995,2,1
2023-04-16,-14.527708057600002,0,1
2023-04-17,46.316734566399994,29,54
2023-04-18,37.812184576,39,48
2023-04-19,24.240090726400005,30,50
2023-04-20,31.226223104000006,37,65
2023-04-21,-16.778291711999998,37,49
2023-04-22,-29.461844377600002,2,5
2023-04-23,-14.380429107200005,0,5
2023-04-24,31.845827686399996,36,40
2023-04-25,37.83886848,37,87
2023-04-26,20.367806464000004,35,67
2023-04-27,26.324388147200004,56,47
2023-04-28,26.6064830464,53,27
2023-04-29,-40.4586610688,1,2
2023-04-30,-18.1029115904,0,3
2023-05-01,35.155491839999996,13,22
2023-05-02,31.864411648,21,52
2023-05-03,41.336645939200004,33,52
2023-05-04,4.367298355200006,20,47
2023-05-05,19.752463872000007,27,62
2023-05-06,-38.16509583359999,3,4
2023-05-07,-16.206112972800003,1,3
2023-05-08,42.3147403264,21,60
2023-05-09,24.269293568000002,35,40
2023-05-10,15.638030131200004,41,35
2023-05-11,19.473260953600004,25,34
2023-05-12,22.507873075200003,27,30
2023-05-13,-38.020575027199996,0,3
2023-05-14,-15.957926809600004,1,2
2023-05-15,44.396908851199996,27,49
2023-05-16,47.4848566272,27,46
2023-05-17,21.784021913600007,22,45
2023-05-18,13.097562521600011,13,29
2023-05-19,2.713745100799997,0,2
2023-05-20,-32.8323416064,0,1
2023-05-21,-15.881057894400003,0,2
2023-05-22,22.249858559999996,33,34
2023-05-23,37.057224192,21,43
2023-05-24,22.77878958080001,22,40
2023-05-25,15.164587315200002,35,24
2023-05-26,13.9736270848,33,41
2023-05-27,-33.408473087999994,0,3
2023-05-28,-14.242764697600004,0,2
2023-05-29,5.2910815231999955,8,13
2023-05-30,56.110519296,29,36
2023-05-31,41.2503465984,20,42
2023-06-01,19.360179302400006,22,33
2023-06-02,0.9221288960000038,27,34
2023-06-03,-31.655510016,1,2
2023-06-04,-15.900532326400004,0,2
2023-06-05,44.42771456,22,35
2023-06-06,50.484157952000004,31,42
2023-06-07,6.567542988800007,22,49
2023-06-08,25.893713817600002,31,34
2023-06-09,10.780594176000001,14,32
2023-06-10,-33.9305747456,1,2
2023-06-11,-18.126054809600006,2,1
2023-06-12,49.2419006464,23,35
2023-06-13,49.275981312,18,52
2023-06-14,33.42248468480001,31,50
2023-06-15,23.59992033280001,28,63
2023-06-16,23.998160384000002,36,11
2023-06-17,-43.8505831424,4,1
2023-06-18,-23.648431001600002,0,2
2023-06-19,5.191546572799995,12,42
2023-06-20,27.58125312,27,79
2023-06-21,27.16081408,38,47
2023-06-22,20.952971571200003,26,51
2023-06-23,13.133348556800001,30,43
2023-06-24,-34.31194378239999,0,4
2023-06-25,-14.497340518400001,0,1
2023-06-26,68.46946641919999,26,40
2023-06-27,25.136630272000005,25,49
2023-06-28,31.293823180800004,34,44
2023-06-29,33.08694118400001,23,57
2023-06-30,29.191179776,15,46
2023-07-01,-50.252032512,0,4
2023-07-02,-21.852300083200003,0,4
2023-07-03,1.7499084799999967,1,29
2023-07-04,11.471507455999998,21,27
2023-07-05,48.0429261824,24,40
2023-07-06,32.5099997184,20,43
2023-07-07,15.369272320000007,25,35
2023-07-08,-39.19045416959999,0,4
2023-07-09,-15.251363942400005,0,1
2023-07-10,57.1365010432,20,31
2023-07-11,37.3572736,33,57
2023-07-12,32.353900544000005,31,39
2023-07-13,18.597790310400008,33,43
2023-07-14,6.795707289600003,32,44
2023-07-15,-39.066295603200004,1,3
2023-07-16,-18.291391897600004,1,2
2023-07-17,49.755181568,37,40
2023-07-18,64.3941025792,44,43
2023-07-19,9.495334502400013,35,33
2023-07-20,38.207683379200006,21,43
2023-07-21,3.7039827968000054,34,4
