,facebook/react,vuejs/core,sveltejs/svelte
2020-11-07,-0.2618912767999998,0,0
2020-11-08,0.8112437248000002,0,0
2020-11-09,2.6764193792,3,10
2020-11-10,4.237905408,4,3
2020-11-11,5.6419798016,1,0
2020-11-12,4.972522598399999,4,0
2020-11-13,6.673664,6,0
2020-11-14,-2.9610368000000005,3,0
2020-11-15,-1.497093120000001,0,0
2020-11-16,0.9867361279999995,6,1
2020-11-17,0.8355803136,8,1
2020-11-18,1.8393407488000002,0,5
