,pulsar-edit/pulsar,microsoft/vscode,neovim/neovim
2022-01-03,3,21.980153205000004,14
2022-01-04,1,43.980284800875005,15
2022-01-05,0,44.76770504386875,10
2022-01-06,0,36.855898759774995,8
2022-01-07,0,64.51938241342656,7
2022-01-08,0,1.3645570941703085,14
2022-01-09,0,-2.273302580767183,9
2022-01-10,1,49.96602983746407,5
2022-01-11,0,60.014042917625005,10
2022-01-12,0,60.983909234387504,7
