,python/cpython,php/php-src,ruby/ruby
2001-01-23,54,10,2.711210025182813
2001-01-24,48,7,1.5079939094125
2001-01-25,32,5,-0.47273195584843747
2001-01-26,23,10,0.7172814420593752
2001-01-27,18,9,-0.28096281687343727
2001-01-28,17,5,-0.16580442805156215
2001-01-29,29,2,1.8802879137140627
2001-01-30,8,9,-0.28983592676562486
2001-01-31,13,18,0.8345920659171877
2001-02-01,24,18,-0.21449519613906248
2001-02-02,37,12,0.8857835986781252
2001-02-03,8,6,-0.17030181301562497
2001-02-04,4,7,-0.10038537753593735
2001-02-05,8,18,-0.0668041424999999
2001-02-06,13,10,2.94703886146875
2001-02-07,3,7,1.6559918486781249
2001-02-08,3,9,2.6422696744843748
2001-02-09,69,8,1.505007451214062
2001-02-10,9,1,-0.4635558130156251
2001-02-11,6,3,1.7264258974640627
2001-02-12,20,10,-0.3907070374999998
2001-02-13,4,8,3.76071963625
2001-02-14,19,13,2.4203881309531248
2001-02-15,11,10,2.3747367026109374
2001-02-16,18,9,0.35107646338124987
2001-02-17,20,3,1.5261927913609377
2001-02-18,13,13,1.5040604024281252
2001-02-19,33,9,2.4993775739687503
2001-02-20,15,25,1.3833287224281252
2001-02-21,15,19,-0.5604821283124998
2001-02-22,16,11,0.6421980495593754
2001-02-23,17,7,-0.342540217904687
2001-02-24,1,8,2.782048461876563
2001-02-25,0,3,1.5500575914328125
2001-02-26,7,15,0.5487980551468751
2001-02-27,48,10,1.64069321338125
2001-02-28,55,6,1.5785173038609375
2001-03-01,48,15,-0.4360666513218749
2001-03-02,50,13,-0.2489503505156248
2001-03-03,7,10,-0.18244571628593714
2001-03-04,2,12,1.8623871559531255
2001-03-05,3,5,2.6860155951109377
2001-03-06,22,17,1.5351225644125
2001-03-07,3,10,0.5582771289328123
2001-03-08,7,6,0.647240668896875
2001-03-09,1,4,0.6869812949281252
2001-03-10,7,7,0.7105007250000003
2001-03-11,6,8,-0.2880694299999998
2001-03-12,3,20,0.8109790102187503
2001-03-13,6,23,5.753868700881251
2001-03-14,4,7,1.2496318576109373
2001-03-15,9,4,-0.5652384768375002
2001-03-16,7,18,1.6761146256984376
2001-03-17,4,7,-0.42615261180156216
2001-03-18,7,8,2.740845321948438
2001-03-19,5,6,0.5123018762140625
2001-03-20,16,22,1.6212204844843754
2001-03-21,25,19,4.549270376870313
2001-03-22,43,10,2.223658733753125
2001-03-23,55,15,-0.6899978475718751
2001-03-24,2,7,-0.3935644135312498
2001-03-25,1,1,-0.28428680632187436
2001-03-26,9,13,6.791306089703125
2001-03-27,8,9,0.1288874243765623
2001-03-28,6,11,3.4625100026828126
2001-03-29,9,8,-0.7424203589000002
2001-03-30,0,5,1.5761632982734382
2001-03-31,5,2,-0.47267630760781226
2001-04-01,0,6,1.7190991625000005
2001-04-02,2,9,4.58771511375
2001-04-03,3,11,0.23795506264062505
2001-04-04,7,13,-0.5269685657671874
2001-04-05,10,11,-0.3018211295984373
2001-04-06,8,9,-0.21982880264374938
2001-04-07,6,5,-0.1467069010312495
2001-04-08,6,7,-0.12091191007187464
2001-04-09,17,11,0.9122328802187503
2001-04-10,39,7,-0.17573296639999988
2001-04-11,22,3,-0.0965625756953124
2001-04-12,38,1,-0.0368988525359375
2001-04-13,44,8,-0.020662499999999924
2001-04-14,12,9,0.9838832500000001
2001-04-15,14,6,-0.11316201250000005
2001-04-16,19,11,-0.05609369625
2001-04-17,1,14,0.961931686984375
2001-04-18,23,7,-0.12906135253593748
2001-04-19,4,18,-0.061116749999999984
2001-04-20,6,8,-0.041662012499999984
2001-04-21,10,3,-0.03175619624999989
2001-04-22,2,9,0.9743149369843751
2001-04-23,5,8,-0.12156086503593752
2001-04-24,1,6,0.94390630375
2001-04-25,10,15,-0.13806831301562508
2001-04-26,2,12,0.9259386474640625
2001-04-27,4,12,-0.14461675000000007
2001-04-28,2,13,-0.07882451249999992
2001-04-29,1,17,-0.055710446249999934
2001-04-30,1,30,7.956607174484375
2001-05-01,6,23,-0.8356092987859381
2001-05-02,12,30,3.617269674484375
2001-05-03,13,14,0.352507451214062
2001-05-04,4,20,-0.4548683130156246
2001-05-05,11,12,-0.29633285253593716
2001-05-06,1,35,1.7835539000000007
2001-05-07,4,12,6.626120930000001
2001-05-08,11,18,0.0646886958749997
2001-05-09,30,18,-0.5967276177875
2001-05-10,25,16,2.6648080516875003
2001-05-11,27,23,2.4514652768406253
2001-05-12,7,25,0.39679737246406266
2001-05-13,4,12,0.5490617700000001
2001-05-14,13,19,-0.40244201228124965
2001-05-15,10,16,-0.27870734243124945
2001-05-16,1,14,9.794640931732813
2001-05-17,9,18,11.882054771214062
2001-05-18,8,16,-1.8412647902968762
2001-05-19,9,18,-0.9481572054046878
2001-05-20,2,24,-0.6229835668734369
2001-05-21,18,20,0.552252834448439
2001-05-22,37,16,0.5504632724640635
2001-05-23,9,21,-0.4270431249999993
2001-05-24,3,13,7.686598818593751
2001-05-25,2,2,0.9424609054374999
2001-05-26,4,1,2.2940356670328126
2001-05-27,1,25,0.3527212374999995
2001-05-28,2,20,2.5184442912500007
2001-05-29,22,9,-0.6214210092656247
2001-05-30,3,13,3.619015734448438
2001-05-31,2,6,0.32201480246406267
2001-06-01,1,18,5.503675815875001
2001-06-02,6,2,0.05987920243124978
2001-06-03,5,10,0.4227676221312503
2001-06-04,5,5,1.5308245406265626
2001-06-05,5,12,4.496656408417188
2001-06-06,6,10,3.1814036448921876
2001-06-07,8,7,1.1528817266874998
2001-06-08,7,4,1.297170336840625
2001-06-09,3,3,1.370389560620313
2001-06-10,5,6,-0.6076128994812495
2001-06-11,8,15,0.641243379448438
2001-06-12,9,15,2.633789490182813
2001-06-13,11,7,0.44610341985000035
2001-06-14,8,5,-0.42451243224218727
2001-06-15,3,6,-0.25240595367499974
2001-06-16,8,0,-0.16472597360312458
2001-06-17,4,0,-0.11810909360312463
2001-06-18,9,0,-0.08349418882187475
2001-06-19,19,16,5.943988585734375
2001-06-20,20,11,-0.648197487832813
2001-06-21,6,15,-0.3047648706234376
2001-06-22,10,6,3.820601147464062
2001-06-23,24,6,1.4760250000000001
2001-06-24,13,19,-0.47670049999999997
2001-06-25,8,3,0.717027925
2001-06-26,24,17,1.6937878225000005
2001-06-27,13,5,1.5917981219062503
2001-06-28,3,7,-0.4537746652156249
2001-06-29,9,5,-0.23836130999999983
2001-06-30,1,6,-0.17490239456249967
2001-07-01,2,5,-0.13945254867499957
2001-07-02,12,8,0.9135510736781253
2001-07-03,3,7,7.841920269484375
2001-07-04,12,8,-0.8947228710671882
2001-07-05,13,11,2.575565668896875
2001-07-06,26,14,-0.5654602050718753
2001-07-07,1,5,-0.31641674999999947
2001-07-08,2,5,1.7724039875000004
2001-07-09,6,15,1.6216227037500004
2001-07-10,19,17,-0.4366681330156248
2001-07-11,12,27,2.7285686058390626
2001-07-12,39,3,3.5012030909625
2001-07-13,25,20,12.362736560953126
2001-07-14,43,9,0.3507459173921865
2001-07-15,5,21,-1.0094989175000002
2001-07-16,31,16,0.36717573146875027
2001-07-17,42,13,1.4345001313968764
2001-07-18,16,16,3.401430406178126
2001-07-19,32,15,2.2050806134531253
2001-07-20,25,15,0.20832561407968786
2001-07-21,10,17,-0.5866126218468746
2001-07-22,0,4,0.6131327785015632
2001-07-23,20,13,-0.3091699263218745
2001-07-24,8,6,3.8015834944843756
2001-07-25,7,7,1.4439869489328125
2001-07-26,9,6,1.497823441615625
2001-07-27,5,10,0.506489204559375
2001-07-28,5,25,-0.3775768831234373
2001-07-29,14,12,-0.22728454878593718
2001-07-30,16,39,1.8357251369843754
2001-07-31,22,25,2.6680063374640626
2001-08-01,16,10,1.5070985804375
2001-08-02,16,21,-0.48008144117500007
2001-08-03,38,33,-0.2638530273531249
2001-08-04,10,30,-0.17758701808749966
2001-08-05,9,34,-0.12439812753593708
2001-08-06,14,21,4.906093070000001
2001-08-07,27,35,0.4212582602187498
2001-08-08,38,21,-0.39269003661875007
2001-08-09,34,22,-0.23183318363906252
2001-08-10,38,24,-0.14861020507187458
2001-08-11,22,29,-0.10124624999999965
2001-08-12,18,13,1.9180731875000003
2001-08-13,39,36,3.73136950625
2001-08-14,21,48,4.4510647386718745
2001-08-15,30,16,0.21143742430468704
2001-08-16,38,21,4.511276147464063
2001-08-17,29,20,0.19761649999999986
2001-08-18,17,16,-0.5476035249999996
2001-08-19,20,16,-0.3635816924999996
2001-08-20,25,17,2.722749276468751
2001-08-21,5,14,-0.5249477008843746
2001-08-22,8,14,-0.3094574839718746
2001-08-23,27,6,1.7943069305546877
2001-08-24,26,12,1.6706783861359378
2001-08-25,3,10,-0.38991282569531244
2001-08-26,0,16,-0.19488489003593745
2001-08-27,35,13,-0.1316060887499998
2001-08-28,21,15,-0.10226343904687467
2001-08-29,40,9,0.9162459173921877
2001-08-30,46,12,-0.14851141749999994
2001-08-31,6,22,-0.08632401853124991
2001-09-01,11,4,2.935565668896875
2001-09-02,16,3,-0.33746020507187513
2001-09-03,6,22,4.84888325
2001-09-04,43,20,-0.5986620125000005
2001-09-05,41,18,4.70191880375
2001-09-06,38,20,6.299581436984375
2001-09-07,14,20,0.9238026099640622
2001-09-08,7,9,0.22863516124999994
2001-09-09,6,14,-0.5873275015468746
2001-09-10,27,19,-0.40788628885781153
2001-09-11,37,14,-0.2962938775781242
2001-09-12,10,3,-0.24249283142968678
2001-09-13,11,3,-0.16793821382812452
2001-09-14,20,1,-0.14432185878906212
2001-09-15,5,5,-0.08902229003281227
2001-09-16,3,12,-0.026366018087499932
2001-09-17,18,17,-0.008398852535937478
2001-09-18,24,5,0.0
2001-09-19,13,20,1.0
2001-09-20,30,5,3.9
2001-09-21,12,8,-0.4450000000000004
2001-09-22,11,11,-0.20850000000000016
2001-09-23,9,7,-0.13466250000000002
2001-09-24,24,4,-0.09876674999999964
2001-09-25,25,13,0.9223709875000002
2001-09-26,26,26,0.8362582537500001
2001-09-27,17,13,-0.19894309801562496
2001-09-28,29,4,-0.12017210459843744
2001-09-29,12,7,-0.08275791014374986
2001-09-30,7,9,-0.036779249999999875
2001-10-01,24,4,0.9707212375000001
2001-10-02,12,4,1.87574429125
2001-10-03,13,3,1.7343379907343748
2001-10-04,28,11,1.6635328344484372
2001-10-05,24,15,3.6239386474640622
2001-10-06,5,12,-0.6044417500000003
2001-10-07,13,9,-0.3237205124999999
2001-10-08,16,16,-0.22497622124999972
2001-10-09,31,9,3.8270367694843754
2001-10-10,14,9,1.4594861039328126
2001-10-11,15,9,-0.490769773603125
2001-10-12,19,11,-0.2843091161031249
2001-10-13,22,9,-0.1947209571343746
2001-10-14,1,3,-0.13938741014374956
2001-10-15,27,12,1.9151184500000002
2001-10-16,26,3,2.72930119
2001-10-17,26,8,1.5495393554374999
2001-10-18,45,12,-0.4447320361750002
2001-10-19,22,10,0.7663772949281251
2001-10-20,7,5,-0.2512209999999998
2001-10-21,11,9,0.8390007250000003
2001-10-22,25,20,3.77759307
2001-10-23,21,14,-0.5444042397812501
2001-10-24,15,7,-0.2923067866187499
2001-10-25,14,2,-0.19215769613906236
2001-10-26,32,13,-0.12665815132187458
2001-10-27,21,15,-0.08719732551562473
2001-10-28,3,12,-0.07214059878593729
2001-10-29,24,18,1.9460569019843752
2001-10-30,25,12,2.7533278954015623
2001-10-31,16,10,1.5764045898562498
2001-11-01,15,8,1.6079999999999997
2001-11-02,25,10,0.5831749999999998
2001-11-03,6,10,0.6587790000000001
2001-11-04,7,12,-0.3179992749999998
2001-11-05,25,6,-0.20873192999999962
2001-11-06,14,9,0.8398622602187504
2001-11-07,7,7,0.7692066883812503
2001-11-08,3,15,3.7592006613609374
2001-11-09,31,3,1.4663099601468748
2001-11-10,5,15,-0.4666222143375002
2001-11-11,3,14,-0.25874641555156247
2001-11-12,4,8,-0.17732761503593714
2001-11-13,11,20,7.869952291250001
2001-11-14,8,8,0.09445644073437465
2001-11-15,14,5,1.4513340244484374
2001-11-16,9,7,-0.5418594970984377
2001-11-17,6,2,-0.3365320361749993
2001-11-18,7,12,1.7766057949281255
2001-11-19,10,6,2.63726215
2001-11-20,2,3,0.4758549175000001
2001-11-21,2,6,1.594035774625
2001-11-22,0,7,0.5292284741968751
2001-11-23,0,4,0.6597435214328127
2001-11-24,9,11,-0.31413448007187483
2001-11-25,3,8,1.8073848200000002
2001-11-26,6,8,1.65302427271875
