,JuliaLang/julia,rust-lang/rust,python/cpython
2010-11-13,1,-0.23112222719999953,18
2010-11-14,2,6.109226188800001,6
2010-11-15,0,-0.9036711935999997,1
2010-11-16,3,-0.04292966400000031,11
2010-11-17,1,-0.8377064448000002,9
2010-11-18,1,0.4767977471999999,24
2010-11-19,7,3.4271942656,6
2010-11-20,13,3.8328338432000004,84
2010-11-21,18,4.4157523968,29
2010-11-22,7,4.0238611456,43
2010-11-23,0,4.8014641152,14
2010-11-24,7,1.5145701375999998,15
2010-11-25,9,7.911608729599999,9
2010-11-26,5,6.804945408,59
2010-11-27,2,-1.6576425984000007,17
2010-11-28,8,-2.339101081600001,7
2010-11-29,4,3.5286210559999995,15
2010-11-30,5,3.9512953856000004,34
2010-12-01,4,3.6299150336,14
2010-12-02,4,5.5105364992,23
2010-12-03,2,11.0601206784,54
2010-12-04,3,0.6402959360000011,64
2010-12-05,3,-3.1144289280000006,23
2010-12-06,1,-0.7261611008000011,10
2010-12-07,6,7.58924032,20
2010-12-08,0,2.1808322560000004,14
2010-12-09,0,9.521760665599999,12
2010-12-10,0,6.205364121600001,12
2010-12-11,0,7.086247628800001,13
2010-12-12,0,-0.24076226559999991,28
2010-12-13,3,6.045987327999999,14
2010-12-14,1,3.440695807999999,33
2010-12-15,0,9.591302041599999,36
2010-12-16,1,5.4011326464,33
2010-12-17,6,0.5904727039999997,22
2010-12-18,3,2.5495575552,34
2010-12-19,14,-3.2300764159999997,17
2010-12-20,7,5.121976217599999,6
2010-12-21,7,4.3252117504,19
2010-12-22,2,3.0734465024000004,9
2010-12-23,5,-0.7949529087999996,21
2010-12-24,13,0.03561492480000039,20
2010-12-25,9,2.439855616,2
2010-12-26,0,-1.7280266239999997,15
2010-12-27,2,-0.9727207424000004,17
2010-12-28,7,-0.6520458239999999,42
2010-12-29,2,0.4841106432000005,11
2010-12-30,0,6.4495332352000005,16
2010-12-31,0,15.300839833600001,6
2011-01-01,1,-3.1294210048,15
2011-01-02,4,-2.0120895488000015,29
2011-01-03,2,7.7933865984,51
2011-01-04,6,11.3816192,30
2011-01-05,21,-0.1476403200000007,31
2011-01-06,14,3.142299647999999,33
2011-01-07,11,2.0842336255999996,23
2011-01-08,26,-0.7210272767999992,26
2011-01-09,5,-1.9901298688000002,25
2011-01-10,1,10.845442969599999,19
2011-01-11,9,1.7346053120000007,22
2011-01-12,4,7.3411881984,31
2011-01-13,7,-2.4628980736,10
2011-01-14,2,5.095105126399999,12
2011-01-15,6,-0.6150401024000001,32
2011-01-16,11,-1.8079477760000005,17
2011-01-17,2,5.884836659199999,21
2011-01-18,7,4.781689856000001,17
2011-01-19,14,2.3827812352000004,13
2011-01-20,6,4.686775808,14
2011-01-21,6,5.330374144,8
2011-01-22,12,-0.9609887744000001,5
2011-01-23,11,-1.9818144768000006,9
2011-01-24,8,3.8066926591999994,22
2011-01-25,6,2.135102976,14
2011-01-26,5,4.112877363200001,10
2011-01-27,0,8.7477865472,10
2011-01-28,1,3.6206679040000007,3
2011-01-29,5,-3.0663205888,17
2011-01-30,13,1.3775817727999993,19
2011-01-31,0,2.3498964991999998,14
2011-02-01,1,3.1816857599999997,4
2011-02-02,10,6.91107328,10
2011-02-03,7,0.04180080640000039,5
2011-02-04,2,-0.12257597440000012,7
2011-02-05,2,-1.6413072383999998,18
2011-02-06,1,-0.9538608128000003,3
2011-02-07,1,4.360361984,18
2011-02-08,1,-0.5072596991999996,0
2011-02-09,1,9.0134851584,3
2011-02-10,2,7.396526080000001,4
2011-02-11,1,5.7947592704,19
2011-02-12,0,-3.3074634752000005,4
2011-02-13,2,-1.688618700800001,4
2011-02-14,1,3.8715775999999993,5
2011-02-15,0,9.14908672,8
2011-02-16,1,3.719886336,0
2011-02-17,5,-2.0294728704000002,2
2011-02-18,1,1.123088896,3
2011-02-19,9,2.2325370880000004,6
2011-02-20,2,-1.8184641536,10
2011-02-21,0,0.014297599999999355,32
2011-02-22,0,3.08052992,29
2011-02-23,4,10.549464576,16
2011-02-24,0,4.813766041600001,16
2011-02-25,2,8.9802314752,60
2011-02-26,2,2.1007246335999996,40
2011-02-27,1,-3.1647316992000007,6
2011-02-28,1,0.22024867839999906,10
2011-03-01,3,7.377271808,11
2011-03-02,5,24.0953967616,10
2011-03-03,3,9.027694694400001,18
2011-03-04,3,5.550372659199999,9
2011-03-05,3,-2.7034396672000005,26
2011-03-06,1,2.258159923199999,42
2011-03-07,3,14.464399257599998,15
2011-03-08,2,11.231530496,17
2011-03-09,0,16.526457651199998,8
2011-03-10,1,9.8811265024,21
2011-03-11,0,9.1547011072,23
2011-03-12,4,-3.520363110400001,23
2011-03-13,4,-2.892986060800002,21
2011-03-14,4,23.4961671168,69
2011-03-15,1,4.125740441600001,97
2011-03-16,1,8.549415628799999,52
2011-03-17,0,2.3797891072000006,38
2011-03-18,0,18.5504846848,4
2011-03-19,2,7.0897241088000005,28
2011-03-20,0,5.982607155199999,55
2011-03-21,2,25.581740134399997,40
2011-03-22,2,18.880816435200003,32
2011-03-23,4,12.952050995199999,36
2011-03-24,4,6.516080435199999,27
2011-03-25,3,20.851629055999997,31
2011-03-26,0,-5.2805564416,53
2011-03-27,0,3.6482069503999988,22
2011-03-28,1,1.187765247999999,15
2011-03-29,1,11.1862135808,20
2011-03-30,1,4.894526259200001,14
2011-03-31,1,16.7256495104,23
2011-04-01,0,17.9000740864,11
2011-04-02,0,-3.3613754367999995,0
2011-04-03,0,3.968656895999999,21
2011-04-04,1,-4.523016294400001,22
2011-04-05,4,4.465907609599999,13
2011-04-06,4,1.9571350528,18
2011-04-07,2,18.3176891392,14
2011-04-08,0,16.4038228992,16
2011-04-09,5,-4.909059891199998,19
2011-04-10,21,-3.502113382400001,11
2011-04-11,20,4.164533657599999,23
2011-04-12,2,14.644340224,30
2011-04-13,0,9.4253070336,45
2011-04-14,1,7.085460684799999,15
2011-04-15,4,-1.7666827264,37
2011-04-16,6,2.9799959551999997,27
2011-04-17,9,4.2024654848,6
2011-04-18,6,10.2901587968,24
2011-04-19,0,17.0333357056,24
2011-04-20,0,7.892916531200001,53
2011-04-21,5,2.3784214527999996,23
2011-04-22,6,11.684523008,3
2011-04-23,10,-2.438273843200001,6
2011-04-24,19,-2.229800345600001,20
2011-04-25,6,4.889765171199999,18
2011-04-26,10,7.2669733888,28
2011-04-27,3,8.5666274304,32
2011-04-28,0,19.9768845312,30
2011-04-29,0,15.426128896,19
2011-04-30,3,-6.2632677376,32
2011-05-01,3,6.375490355199998,29
2011-05-02,4,-0.07475138560000083,30
2011-05-03,5,23.020991283199997,21
2011-05-04,11,9.028685004800002,24
2011-05-05,10,35.5620944896,29
2011-05-06,7,6.3431374848000015,16
2011-05-07,5,-6.992101376000001,54
2011-05-08,0,-5.048580403200003,17
2011-05-09,8,9.949673267199998,54
2011-05-10,1,4.2261395456,29
2011-05-11,0,30.629008384000002,16
2011-05-12,11,7.520532275200001,14
2011-05-13,3,16.330519347200003,16
2011-05-14,15,17.2577384448,52
2011-05-15,1,-7.311970713600001,23
2011-05-16,2,15.022846156799996,15
2011-05-17,5,12.845750681599998,17
2011-05-18,1,21.1348716544,11
2011-05-19,8,21.063675904,25
2011-05-20,0,16.7271709696,20
2011-05-21,3,14.855695052799998,23
2011-05-22,0,19.019757056,17
2011-05-23,1,-4.757581516800002,45
2011-05-24,2,10.524572876799997,39
2011-05-25,1,7.6987344896,38
2011-05-26,5,-2.8626499583999987,24
2011-05-27,1,32.590644224,17
2011-05-28,7,-5.845265100799997,30
2011-05-29,4,-7.1026221056,36
2011-05-30,4,-3.2939644928,28
2011-05-31,2,22.8778351616,28
2011-06-01,2,22.7390476288,32
2011-06-02,2,10.3389917184,7
2011-06-03,10,6.237379891199998,26
2011-06-04,5,11.3233668096,19
2011-06-05,3,-5.2249957376000005,18
2011-06-06,10,-0.900971622400002,27
2011-06-07,5,0.9659335679999979,13
2011-06-08,6,15.2116325376,12
2011-06-09,20,22.621215129600003,26
2011-06-10,10,16.925109248000002,29
2011-06-11,17,0.4497592319999981,26
2011-06-12,9,-0.8309821440000018,4
2011-06-13,13,-1.1575156736000007,6
2011-06-14,23,29.0581163008,4
2011-06-15,14,36.7562051584,3
2011-06-16,21,34.15330304,12
2011-06-17,0,22.5498399744,21
2011-06-18,6,-2.0864756736000025,12
2011-06-19,17,12.736356249599996,18
2011-06-20,10,13.467666943999998,29
2011-06-21,8,1.2411984895999986,11
2011-06-22,16,0.49781258239999815,6
2011-06-23,27,6.913566924800001,6
2011-06-24,16,9.912790425600004,7
2011-06-25,12,-0.24211486719999797,42
2011-06-26,2,-3.0326619136,15
2011-06-27,10,33.9280216064,28
2011-06-28,6,39.7048674304,12
2011-06-29,15,23.113078784,46
2011-06-30,8,23.343314124799996,17
2011-07-01,22,17.797971456,20
2011-07-02,7,-8.757087232000003,15
2011-07-03,9,-1.3842245632000036,33
2011-07-04,11,1.281258700799997,47
2011-07-05,5,18.9860604928,23
2011-07-06,2,58.038981324800005,6
2011-07-07,8,12.978417664000006,3
2011-07-08,29,42.7035890688,21
2011-07-09,27,-4.7410445312,20
2011-07-10,34,0.05817620479999519,4
2011-07-11,25,24.730944921599995,0
2011-07-12,31,36.415550668799995,3
2011-07-13,17,14.299868774399997,20
2011-07-14,6,9.0710670336,20
2011-07-15,8,13.9355276288,35
2011-07-16,11,-3.4627417087999994,6
2011-07-17,2,-1.6660933632000017,19
2011-07-18,40,7.610892287999998,14
2011-07-19,53,14.1350709248,21
2011-07-20,11,12.756804096000003,6
2011-07-21,5,14.516791296000003,9
2011-07-22,34,19.2387638272,15
2011-07-23,12,0.05447270400000015,24
2011-07-24,9,-3.907856691200001,7
2011-07-25,34,10.616678399999998,6
2011-07-26,19,34.2273440768,24
2011-07-27,2,27.85160704,25
2011-07-28,3,36.9471721472,16
2011-07-29,24,14.657033523199999,48
2011-07-30,7,0.8294068223999993,31
2011-07-31,16,-7.513419673600003,21
2011-08-01,5,4.345837977599997,18
2011-08-02,3,40.3432356864,34
2011-08-03,2,17.384904601600002,21
2011-08-04,8,15.0372878336,4
2011-08-05,18,26.729592832,6
2011-08-06,11,-11.2241183744,15
2011-08-07,3,-8.635003084800003,8
2011-08-08,12,8.527684505599996,11
2011-08-09,4,20.2347218944,21
2011-08-10,7,21.3498273792,8
2011-08-11,8,26.498893516800003,17
2011-08-12,13,62.5785531392,17
2011-08-13,3,-18.997530521599998,22
2011-08-14,7,-7.077400064000006,4
2011-08-15,6,38.405154918399994,9
2011-08-16,18,34.520289792,16
2011-08-17,11,15.4224021504,9
2011-08-18,6,15.0824963072,30
2011-08-19,6,22.8792559616,51
2011-08-20,29,3.815147212800003,41
2011-08-21,3,-12.886329446400001,22
2011-08-22,19,15.817112780799995,16
2011-08-23,5,0.1563121664000029,17
2011-08-24,11,13.047169433600002,7
2011-08-25,0,-3.001535385599997,22
2011-08-26,10,23.9579010048,13
2011-08-27,0,42.316854681600006,12
2011-08-28,2,-11.280411955199998,9
2011-08-29,2,9.019154431999995,17
2011-08-30,8,5.693594623999999,16
2011-08-31,4,21.226013900799998,5
2011-09-01,3,40.660468224,50
2011-09-02,9,4.2163741696,24
2011-09-03,2,3.1551358975999975,8
2011-09-04,8,-9.917142016,10
2011-09-05,3,-5.893858508800001,20
2011-09-06,5,0.1817862143999993,13
2011-09-07,4,4.2391293952,4
2011-09-08,1,-0.1666932735999982,0
2011-09-09,0,5.627649126400003,17
2011-09-10,0,5.1840080896000025,20
2011-09-11,6,-2.548146687999999,5
2011-09-12,4,44.040556544,18
2011-09-13,2,6.652318720000002,2
2011-09-14,2,25.065096192,7
2011-09-15,3,16.1520308224,8
2011-09-16,2,19.079358668799998,0
2011-09-17,2,-8.841992089600001,6
2011-09-18,6,-5.037277081600003,9
2011-09-19,2,3.917581414399997,14
2011-09-20,6,31.562319257600002,10
2011-09-21,9,18.9887794176,19
2011-09-22,5,15.707533107200002,3
2011-09-23,1,30.7014832128,6
2011-09-24,0,4.6670344192,8
2011-09-25,1,-5.043788288000002,4
2011-09-26,2,15.616330444799997,0
2011-09-27,0,21.513747251199998,1
2011-09-28,3,11.2571393024,42
2011-09-29,0,-4.078812364800001,31
2011-09-30,2,25.484365824,8
2011-10-01,1,-5.278064844799998,27
2011-10-02,0,-4.1089179648,20
2011-10-03,0,-0.8323792896000013,37
2011-10-04,0,4.9841238016,63
2011-10-05,5,34.4265817088,31
2011-10-06,2,5.523879321600003,49
2011-10-07,0,5.968328396799999,33
2011-10-08,0,-7.0814706688,15
2011-10-09,0,-0.058534195200000916,19
2011-10-10,0,2.6249506815999992,4
2011-10-11,0,12.557001420799999,32
2011-10-12,15,43.6041263104,28
2011-10-13,42,-5.732575641599997,11
2011-10-14,13,-5.345226137600002,19
2011-10-15,14,-1.485468774400001,3
2011-10-16,12,-1.5158265856000002,8
2011-10-17,19,7.291564031999999,16
2011-10-18,24,13.0420056064,15
2011-10-19,18,-5.7253023744,37
2011-10-20,14,9.952339865600003,20
2011-10-21,15,41.3900760064,11
2011-10-22,8,-7.274258636799999,10
2011-10-23,7,-0.8443552768000036,37
2011-10-24,9,29.452459724799997,20
2011-10-25,6,-2.7261380608000003,20
2011-10-26,5,2.6960849919999985,10
2011-10-27,6,13.366104883199998,12
2011-10-28,12,38.826535424,30
2011-10-29,9,-3.2492111871999967,6
2011-10-30,13,-1.4835057664000022,34
2011-10-31,14,11.883449958399998,40
2011-11-01,2,5.4753408000000015,28
2011-11-02,17,42.0481844224,20
2011-11-03,12,-6.672667340799999,24
2011-11-04,10,-6.096059801600003,27
2011-11-05,3,23.5805307904,25
2011-11-06,15,-4.478040678399999,26
2011-11-07,6,11.301873151999999,28
2011-11-08,9,3.9947251712,24
2011-11-09,8,10.7906285568,5
2011-11-10,6,11.969011916800001,15
2011-11-11,5,8.275119206400001,26
2011-11-12,12,-1.0487917568000018,21
2011-11-13,7,-3.1182015488,8
2011-11-14,11,2.3334672383999995,17
2011-11-15,9,4.4887946240000005,21
2011-11-16,15,55.1676787712,11
2011-11-17,10,19.021361561600003,8
2011-11-18,10,23.164582195199998,17
2011-11-19,6,-6.7035549696000025,7
2011-11-20,1,-7.492950118400003,23
2011-11-21,9,7.527993753599997,28
2011-11-22,3,10.479734067199999,35
2011-11-23,4,3.4947593215999984,18
2011-11-24,2,-2.639000371199998,4
2011-11-25,4,4.078814310400002,14
2011-11-26,2,-0.6195300351999968,17
2011-11-27,1,-3.3478237183999995,8
2011-11-28,11,4.163693875199999,12
2011-11-29,27,34.4914753536,11
2011-11-30,7,2.0811742208000013,4
2011-12-01,44,6.828046131199999,7
2011-12-02,25,19.1136306176,12
2011-12-03,15,-2.2114896896000005,26
2011-12-04,24,-1.4307798016000017,9
2011-12-05,15,2.895000678399999,12
2011-12-06,11,7.882700287999999,9
2011-12-07,31,22.949070233600004,12
2011-12-08,21,6.465985843200002,11
2011-12-09,13,5.976712089599999,14
2011-12-10,15,-5.4310218752,18
2011-12-11,17,-0.8160005120000005,9
2011-12-12,35,0.9809924095999989,10
2011-12-13,20,18.1664415744,8
2011-12-14,19,26.9301138432,15
2011-12-15,13,2.3297006592000002,20
2011-12-16,15,34.9355583488,13
2011-12-17,11,12.795962368000001,17
2011-12-18,10,5.109959372799997,42
2011-12-19,9,36.98576783359999,27
2011-12-20,1,18.4777975808,14
2011-12-21,1,10.883741286399996,17
2011-12-22,1,8.178218905599998,10
2011-12-23,2,-0.5439593472000013,15
2011-12-24,1,-3.8674009088000005,17
2011-12-25,14,-5.6646458368,17
2011-12-26,18,-3.4667166720000004,2
2011-12-27,5,-3.356502118399998,7
2011-12-28,3,9.522546585600002,4
2011-12-29,10,1.0393607168000027,4
2011-12-30,7,6.078650368000002,5
2011-12-31,11,5.673280409600001,9
2012-01-01,19,-1.4096569344,20
2012-01-02,6,20.879906816,9
2012-01-03,27,5.1059173376,21
2012-01-04,15,8.014042009599999,13
2012-01-05,35,17.677830655999998,10
2012-01-06,14,20.4503575552,4
2012-01-07,9,19.59403776,10
2012-01-08,6,-0.6071254016000012,6
2012-01-09,18,17.476201062399998,14
2012-01-10,10,8.4722476032,11
2012-01-11,8,13.0956223488,10
2012-01-12,16,11.5979319296,15
2012-01-13,10,22.5212377088,17
2012-01-14,2,19.2359861248,47
2012-01-15,2,2.5867793407999997,5
2012-01-16,4,33.420233318399994,48
2012-01-17,11,48.862043136,10
2012-01-18,7,21.009142783999998,41
2012-01-19,10,57.8502233088,18
2012-01-20,3,50.9167444992,13
2012-01-21,8,2.9837285375999976,25
2012-01-22,7,-12.891745484800005,10
2012-01-23,3,6.054195097599994,9
2012-01-24,13,52.667987968,10
2012-01-25,22,19.1444717568,29
2012-01-26,22,12.285099212799999,13
2012-01-27,6,18.7512790016,23
2012-01-28,18,-3.1856154623999977,8
2012-01-29,5,0.7833445375999997,11
2012-01-30,22,5.241337241599997,8
2012-01-31,6,21.918994636799997,11
2012-02-01,4,10.039610880000003,16
2012-02-02,2,13.915730841600002,18
2012-02-03,3,18.0490167296,11
2012-02-04,3,31.2998346752,26
2012-02-05,2,2.1723800576000016,25
2012-02-06,15,10.117403238399996,12
2012-02-07,10,-0.5888791552000008,6
2012-02-08,1,22.802488832,21
2012-02-09,8,0.6040692736000004,13
2012-02-10,9,36.4969562112,12
2012-02-11,8,6.875628032000002,10
2012-02-12,3,16.6299981824,23
2012-02-13,0,22.0246617088,17
2012-02-14,6,11.816887091199998,18
2012-02-15,4,11.905672601599997,37
2012-02-16,3,-5.6021852160000005,23
2012-02-17,3,9.072682393599997,14
2012-02-18,5,17.5352292352,12
2012-02-19,29,-7.32459008,22
2012-02-20,39,1.9385952255999994,56
2012-02-21,16,18.4358007808,62
2012-02-22,15,9.795823206400001,29
2012-02-23,10,23.225375232,45
2012-02-24,9,10.6580982784,13
2012-02-25,6,2.624523673599999,25
2012-02-26,35,-7.585934028800001,37
2012-02-27,21,9.5376807936,21
2012-02-28,15,11.2003145728,12
2012-02-29,20,30.157510348800002,17
2012-03-01,9,2.7495916544000014,9
2012-03-02,15,16.6825259008,13
2012-03-03,18,7.283483545599999,6
2012-03-04,34,-0.4698241024000005,26
2012-03-05,27,-1.3091278848000023,41
2012-03-06,18,44.101448192,19
2012-03-07,23,6.874946150400003,13
2012-03-08,33,19.6450696192,17
2012-03-09,16,-1.7575395327999992,11
2012-03-10,42,20.880471654399997,11
2012-03-11,26,13.242853376,6
2012-03-12,10,2.4685545471999983,41
2012-03-13,9,14.576241356799997,46
2012-03-14,16,15.259496960000002,57
2012-03-15,29,49.3782139904,45
2012-03-16,35,22.403615232000003,39
2012-03-17,44,-8.603891712000003,52
2012-03-18,37,-1.3210808320000034,14
2012-03-19,40,11.5887739904,8
2012-03-20,15,11.6335007744,9
2012-03-21,25,20.335845068799998,20
2012-03-22,16,13.3740689408,27
2012-03-23,7,22.67468032,19
2012-03-24,12,-2.099262463999999,8
2012-03-25,17,4.160951807999998,22
2012-03-26,4,7.285136588799998,21
2012-03-27,10,17.2828964864,8
2012-03-28,5,10.36812544,8
2012-03-29,10,39.7510690816,13
2012-03-30,4,-2.9699665919999987,12
2012-03-31,8,-6.7557242880000015,37
2012-04-01,26,15.668897894399999,22
2012-04-02,9,6.538056089600001,20
2012-04-03,6,5.2318747648,18
2012-04-04,1,16.850489344,8
2012-04-05,4,7.950149120000001,27
2012-04-06,1,44.771416064,15
2012-04-07,13,-8.215704473599999,10
2012-04-08,39,8.534016819199996,15
2012-04-09,24,0.4385230847999999,27
2012-04-10,25,0.0886080511999987,33
2012-04-11,30,6.347780608,20
2012-04-12,37,5.9801607168,15
2012-04-13,6,8.983514726400001,21
2012-04-14,38,3.558671667200003,16
2012-04-15,29,11.4088450048,28
2012-04-16,26,2.7431493632000006,30
2012-04-17,34,4.8444669951999995,17
2012-04-18,13,7.0837556224,29
2012-04-19,10,14.771949363200001,12
2012-04-20,27,37.0430144512,21
2012-04-21,13,-3.4238286847999984,9
2012-04-22,10,-4.7410908160000025,24
2012-04-23,19,13.863654912,32
2012-04-24,15,1.7829988352000008,35
2012-04-25,13,10.242218086399998,16
2012-04-26,18,5.302628351999999,9
2012-04-27,9,14.8069706752,19
2012-04-28,26,-0.8116572159999977,6
2012-04-29,31,-5.5404921856,58
2012-04-30,32,0.9593698303999991,21
2012-05-01,19,8.061992140800001,33
2012-05-02,22,5.826163814400001,13
2012-05-03,18,28.774695014400002,20
2012-05-04,10,-0.9330248703999988,26
2012-05-05,14,-3.7620051968000006,9
2012-05-06,21,-2.685181542400001,35
2012-05-07,9,7.512130867199999,18
2012-05-08,15,1.2644792319999998,11
2012-05-09,5,-1.1710478336000003,11
2012-05-10,19,3.6322758655999996,17
2012-05-11,4,2.2627046400000017,11
2012-05-12,3,-1.5802324991999992,15
2012-05-13,31,-0.43262494720000033,18
2012-05-14,14,5.916590387199999,22
2012-05-15,14,17.8689463296,37
2012-05-16,12,24.877661696,37
2012-05-17,10,7.710037504000001,10
2012-05-18,10,12.962936627199998,25
2012-05-19,8,17.2451378176,18
2012-05-20,9,-7.123382784,30
2012-05-21,17,-0.21760010240000405,10
2012-05-22,30,37.4948422656,10
2012-05-23,14,49.5435779072,7
2012-05-24,29,5.133978112000001,7
2012-05-25,13,10.831389695999999,23
2012-05-26,16,-0.05816944640000088,24
2012-05-27,21,-5.291189248000002,18
2012-05-28,36,-1.525648384000002,23
2012-05-29,38,12.656315699199997,28
2012-05-30,28,14.622913024000002,9
2012-05-31,23,37.1981990912,24
2012-06-01,7,4.162921369600003,17
2012-06-02,12,18.0145840128,17
2012-06-03,5,7.9113841663999995,27
2012-06-04,7,5.329072947199997,24
2012-06-05,19,13.480613478399999,7
2012-06-06,10,19.454113792,6
2012-06-07,14,47.6792665088,8
2012-06-08,8,5.021968179200002,10
2012-06-09,6,14.4710957056,4
2012-06-10,11,-6.0635359232,8
2012-06-11,0,-1.792786739200002,11
