,grafana/grafana,getsentry/sentry,elastic/kibana
2021-09-23,24,22.285257459148436,45
2021-09-24,2,11.354342983645312,3
2021-09-25,2,-5.595688434999998,0
2021-09-26,0,-3.43007948314687,3
2021-09-27,17,23.561567003750007,35
2021-09-28,18,30.45047114526563,39
2021-09-29,26,31.704895706870314,41
2021-09-30,21,17.72288180753281,32
2021-10-01,21,11.492546403825001,28
2021-10-02,0,-2.5660193578234356,2
2021-10-03,0,-3.6651529206468703,1
2021-10-04,14,25.473894460000004,58
2021-10-05,12,15.202444267843752,59
2021-10-06,22,39.08403910851875,61
2021-10-07,19,23.681835385398436,51
2021-10-08,15,44.97391320824375,12
2021-10-09,0,-9.12900103642969,2
2021-10-10,0,-5.003405634693746,2
2021-10-11,18,10.569265197392193,42
2021-10-12,27,28.957015510562506,64
2021-10-13,15,18.909249846181254,57
2021-10-14,23,18.998687942843752,56
2021-10-15,15,17.902185579934375,51
2021-10-16,1,-5.902913705426561,6
2021-10-17,0,-3.461923756868746,5
2021-10-18,21,31.806860590000003,57
2021-10-19,22,21.87208257903125,80
2021-10-20,27,19.34346701623125,69
2021-10-21,22,16.206399334673435,68
2021-10-22,18,24.48754715121094,5
2021-10-23,0,-5.247967825773436,1
2021-10-24,0,-3.6777956358624966,0
2021-10-25,15,17.509946240000005,48
2021-10-26,26,18.043153746218756,75
2021-10-27,24,21.28502288110625,33
2021-10-28,18,18.718984713639063,39
2021-10-29,21,22.623302900257812,46
2021-10-30,0,-5.880827842509375,8
2021-10-31,0,-3.3605676390937473,0
2021-11-01,16,16.767227447464066,38
2021-11-02,36,12.357008097187503,70
2021-11-03,21,26.110926660437503,53
2021-11-04,17,35.670164045803126,44
2021-11-05,20,13.942779326690623,41
2021-11-06,2,-4.9063034753000005,2
2021-11-07,1,-3.576489108506247,2
2021-11-08,16,15.604462571250005,36
2021-11-09,28,27.32264328770313,54
2021-11-10,25,26.54576114356719,43
2021-11-11,27,22.723208410206247,69
2021-11-12,20,12.51417895653125,8
2021-11-13,1,-2.6040202235515615,1
2021-11-14,2,-3.5651796912703086,0
2021-11-15,26,28.59244372746407,47
2021-11-16,23,11.017208131968752,60
2021-11-17,36,8.452300558368751,35
2021-11-18,31,13.909803876135939,39
2021-11-19,36,9.721951875146877,40
2021-11-20,2,-2.8693650095890604,1
2021-11-21,0,-2.365786024729685,2
2021-11-22,17,17.39486390864219,36
2021-11-23,25,27.846900494015628,49
2021-11-24,36,29.004111286885937,45
2021-11-25,16,8.004658832721873,25
2021-11-26,20,4.344024022751562,6
2021-11-27,0,-3.741985174115623,2
2021-11-28,0,-2.3833747360187454,1
2021-11-29,31,19.279054031214066,40
2021-11-30,16,22.515192043953128,48
2021-12-01,25,25.29229950083281,49
2021-12-02,21,29.372043068854687,38
2021-12-03,14,14.455726865309373,40
2021-12-04,0,-5.609375502643751,3
2021-12-05,0,-3.333402435323434,0
2021-12-06,14,34.61963005375001,36
2021-12-07,10,8.417770199171878,59
2021-12-08,10,8.377914883339065,47
2021-12-09,10,31.845398812346875,40
2021-12-10,4,14.831663347125001,10
2021-12-11,0,-4.470989162085937,0
2021-12-12,0,-3.2286173657546855,0
2021-12-13,18,6.808397313750005,40
2021-12-14,27,42.37693900842188,37
2021-12-15,20,32.67312132270156,37
2021-12-16,18,37.884635917793744,34
2021-12-17,17,8.576763514720309,35
2021-12-18,2,-6.425750210871874,1
2021-12-19,1,-3.882993578770308,0
2021-12-20,23,9.25660156871407,31
2021-12-21,20,9.624834114109381,49
2021-12-22,11,7.354906775223441,36
2021-12-23,9,10.49891688452344,25
2021-12-24,2,-3.460172170854686,3
2021-12-25,0,-1.94612318538281,0
2021-12-26,0,-1.1365298931109356,2
2021-12-27,4,-0.7707897674999975,12
2021-12-28,6,0.37054555506250186,13
2021-12-29,1,3.3685268666156265,4
2021-12-30,4,0.18525172636093812,5
2021-12-31,0,-0.5348437601140622,2
2022-01-01,0,-0.29724643550312474,2
2022-01-02,0,-0.12726674999999965,0
2022-01-03,8,17.9017084875,4
2022-01-04,24,22.12014150375,25
2022-01-05,19,22.722894889484373,28
2022-01-06,14,19.74923419915156,23
2022-01-07,26,16.330911276840624,4
2022-01-08,0,-4.715400352535937,0
2022-01-09,0,-2.7899432249999974,0
2022-01-10,21,29.970989667500003,36
2022-01-11,18,20.198594830718754,37
2022-01-12,15,21.736404989478125,45
2022-01-13,19,20.27000042823125,29
2022-01-14,14,12.130322700440626,27
2022-01-15,0,-4.174305534190624,2
2022-01-16,0,-3.2093665532546836,0
2022-01-17,19,11.785574157500005,24
2022-01-18,15,15.841636739750005,44
2022-01-19,19,24.009522769709378,28
2022-01-20,19,21.936215157679687,45
2022-01-21,22,18.520831298123436,3
2022-01-22,1,-4.432915496465625,0
2022-01-23,1,-3.179284083662497,3
2022-01-24,17,14.848054662464067,28
2022-01-25,17,35.62717478903125,45
2022-01-26,15,20.962155784700002,27
2022-01-27,21,37.001474188629686,41
2022-01-28,17,17.249314455071872,35
2022-01-29,1,-6.751824477095312,0
2022-01-30,0,-3.9718357363781216,1
2022-01-31,30,19.25355007371407,57
2022-02-01,22,21.63972743748438,65
2022-02-02,25,21.62564021302969,36
2022-02-03,33,17.111021048426565,33
2022-02-04,26,15.373876115607812,34
2022-02-05,1,-3.3966519844359357,2
2022-02-06,0,-3.276958588398434,0
2022-02-07,25,19.814836607500006,32
2022-02-08,39,21.084088923656253,34
2022-02-09,40,14.094416269553125,35
2022-02-10,36,15.30749460639375,49
2022-02-11,33,13.271793135920312,41
2022-02-12,0,-4.528926574154687,2
2022-02-13,0,-2.6605830542859343,0
2022-02-14,1,29.17762241492813,35
2022-02-15,27,33.46781646990625,43
2022-02-16,25,21.61689544006875,48
2022-02-17,30,14.755940589304686,43
2022-02-18,28,11.365831509004687,2
2022-02-19,2,-5.068000934999997,0
2022-02-20,0,-3.1136882331468705,0
2022-02-21,17,6.786257441250005,14
2022-02-22,13,21.323571239015628,22
2022-02-23,20,45.71002916929219,37
2022-02-24,25,19.61970900544687,34
2022-02-25,22,18.55534221941562,4
2022-02-26,1,-5.119987974520313,0
2022-02-27,0,-3.6756656056109334,1
2022-02-28,17,24.463043433750006,30
2022-03-01,18,35.30932109785938,34
2022-03-02,27,36.14613041480156,24
2022-03-03,33,32.80581502710625,40
2022-03-04,23,29.298321003031248,32
2022-03-05,0,-5.6092227901109375,0
2022-03-06,0,-5.286571463914058,1
2022-03-07,8,42.40740809871407,39
2022-03-08,11,22.60047941107813,41
2022-03-09,11,21.62940300965469,59
2022-03-10,12,15.688260167640626,46
2022-03-11,11,21.375027012314064,3
2022-03-12,1,-3.7639754373171845,0
2022-03-13,0,-4.251528910412494,0
2022-03-14,17,33.19400978989219,37
2022-03-15,18,38.210613101281254,61
2022-03-16,21,24.168903414128124,56
2022-03-17,19,26.592511732718748,38
2022-03-18,17,24.348402544598436,42
2022-03-19,1,-7.625720461514061,2
2022-03-20,0,-4.5170422600531195,1
2022-03-21,25,17.866040827392194,51
2022-03-22,19,18.437064196437504,36
2022-03-23,22,22.71339283101875,39
2022-03-24,18,23.09239439941875,64
2022-03-25,12,15.80150329631875,9
2022-03-26,4,-4.708436252721874,0
2022-03-27,0,-3.4109007936499967,3
2022-03-28,0,28.741824591250005,59
2022-03-29,23,48.124913312921876,79
2022-03-30,26,51.84100003988594,58
2022-03-31,31,17.64301541098593,50
2022-04-01,24,23.579090221540625,40
2022-04-02,2,-7.229895056135936,3
2022-04-03,0,-5.034303206306243,0
2022-04-04,28,38.44755490121407,37
2022-04-05,32,40.98472664526563,27
2022-04-06,35,19.971958356557813,32
2022-04-07,19,43.97583738965781,44
2022-04-08,22,18.11917079090625,6
2022-04-09,0,-8.187651083756247,1
2022-04-10,0,-4.94595261916562,1
2022-04-11,15,23.55405355496407,41
2022-04-12,33,27.567314070843757,39
2022-04-13,27,25.215558327490626,46
2022-04-14,23,22.919465445821874,52
2022-04-15,13,10.009870004645313,21
2022-04-16,0,-4.783667846306248,5
2022-04-17,0,-3.503594958506245,2
2022-04-18,4,25.601012788750005,28
2022-04-19,13,41.29111417232813,63
2022-04-20,41,35.55297074701406,39
2022-04-21,35,22.675969999814058,29
2022-04-22,22,16.31788247963125,5
2022-04-23,2,-6.8479645935937485,0
2022-04-24,2,-4.114243156126557,1
2022-04-25,19,44.05796732746407,16
2022-04-26,22,27.960291420562502,33
2022-04-27,24,34.437836404025,36
2022-04-28,38,30.427922439925,29
2022-04-29,28,29.317345427470315,28
2022-04-30,0,-8.722678690989062,1
2022-05-01,0,-5.073598298362494,1
2022-05-02,22,12.452184838750007,25
2022-05-03,26,40.595477144515634,36
2022-05-04,31,25.458672745264067,55
2022-05-05,36,36.590360385835936,27
2022-05-06,24,14.354423528381249,34
2022-05-07,0,-4.0993316434953115,0
2022-05-08,1,-3.5258648463656215,1
2022-05-09,6,36.89870754750001,27
2022-05-10,4,40.598469748,35
2022-05-11,8,33.52865099747187,48
2022-05-12,13,28.991435633867184,46
2022-05-13,8,16.13507429237656,2
2022-05-14,0,6.341128687809379,0
2022-05-15,2,-4.992764993623433,3
2022-05-16,28,37.99829419187657,35
2022-05-17,35,29.761661378089066,50
2022-05-18,29,34.937549719328125,53
2022-05-19,30,27.044477014154687,45
2022-05-20,27,24.348599967646877,51
2022-05-21,5,-8.313753981756248,0
2022-05-22,4,-4.9036331668671815,1
2022-05-23,62,18.54254779648126,51
2022-05-24,36,28.151233202057817,70
2022-05-25,39,26.520506473162502,61
2022-05-26,36,24.032085518998436,28
2022-05-27,9,2.948223096142188,2
2022-05-28,1,-4.990044020809372,0
2022-05-29,0,-3.1139416586859325,0
2022-05-30,24,22.864202020000008,28
2022-05-31,39,24.782814474906253,38
2022-06-01,35,43.53918905094375,32
2022-06-02,37,27.014058828048434,25
2022-06-03,32,28.267220700329688,33
2022-06-04,5,-6.929678808770314,1
2022-06-05,3,-4.610387087859371,1
2022-06-06,15,31.757050981250007,31
2022-06-07,33,30.95770012085938,52
2022-06-08,31,28.63242055539844,40
2022-06-09,38,12.146857369942186,44
2022-06-10,29,7.443342692692189,8
2022-06-11,3,-5.3041115535703085,0
2022-06-12,0,-3.312767191809369,0
2022-06-13,32,32.723874316214065,46
2022-06-14,40,31.669199833203127,45
2022-06-15,24,38.188764764664064,49
2022-06-16,25,41.77614108760781,34
2022-06-17,34,2.548275800893748,25
2022-06-18,1,-5.3630321829374985,1
2022-06-19,0,-4.169386623003119,2
2022-06-20,30,7.979347418750009,34
2022-06-21,30,37.480064220703134,36
2022-06-22,40,38.38563212341406,28
2022-06-23,29,32.87142265796719,52
2022-06-24,21,22.47656211760156,24
2022-06-25,1,-7.797802829234374,2
2022-06-26,0,-4.409235930946871,5
2022-06-27,29,46.87401172621407,28
2022-06-28,22,29.546292198078127,49
2022-06-29,34,48.026833694714064,57
2022-06-30,27,31.672209026573434,55
2022-07-01,2,-5.921778781507811,6
2022-07-02,0,-6.097320657457808,1
2022-07-03,0,-4.048884803614055,1
2022-07-04,17,2.0739577250000094,22
2022-07-05,14,26.114491387968755,53
2022-07-06,39,40.862511276625,39
2022-07-07,46,21.58733363479531,42
2022-07-08,27,16.183607826331247,50
2022-07-09,1,-4.9868213085718756,3
2022-07-10,0,-3.478766222643746,2
2022-07-11,19,42.52175015625001,45
2022-07-12,20,34.553865418671876,49
2022-07-13,20,37.272168519867186,46
2022-07-14,37,29.048230648989062,51
2022-07-15,22,25.14454217964375,5
2022-07-16,1,-8.43964786915156,2
2022-07-17,1,-4.998631733842181,1
2022-07-18,24,23.47331355371407,54
2022-07-19,37,26.507332305546882,52
2022-07-20,33,36.26740849599219,53
2022-07-21,22,29.846504077823436,47
2022-07-22,23,24.676382568789062,54
2022-07-23,7,-7.9763312888968745,1
2022-07-24,3,-3.6131588237218706,2
2022-07-25,31,21.760590551250008,78
2022-07-26,28,31.98139173107813,70
2022-07-27,32,41.10450680127969,44
2022-07-28,22,39.265729889178125,48
2022-07-29,18,32.36198222011093,31
2022-07-30,0,-9.54350398838125,1
2022-07-31,0,-5.463425892435932,1
2022-08-01,30,15.263690818234382,38
2022-08-02,30,54.16872096082344,51
2022-08-03,42,51.83982358502344,62
2022-08-04,18,31.84816148642031,43
2022-08-05,5,9.552553311024997,7
2022-08-06,0,-8.003819818381245,1
2022-08-07,0,-4.939630794009367,1
2022-08-08,30,42.57105178375001,48
2022-08-09,26,31.65452096145313,58
2022-08-10,37,31.740874325145313,40
2022-08-11,34,38.11453141767656,30
2022-08-12,26,27.292383610635937,34
2022-08-13,2,-7.054724919357811,3
2022-08-14,0,-5.432982875718745,4
2022-08-15,9,36.216063985000005,31
2022-08-16,21,47.02172319753126,38
2022-08-17,21,39.3404813882375,32
2022-08-18,27,18.779080544223437,29
2022-08-19,15,27.30704440057813,3
2022-08-20,0,-7.832906043267185,3
2022-08-21,0,-5.285641669860931,2
2022-08-22,30,0.36877251992813287,31
2022-08-23,22,0.7335335193750083,46
2022-08-24,26,-2.958797983031243,31
2022-08-25,28,-2.028051765956245,24
2022-08-26,34,-1.2982099292140592,24
2022-08-27,1,-0.7462366883546855,3
2022-08-28,1,-0.4290420543093738,1
2022-08-29,12,79.89457831246406,29
2022-08-30,19,35.917351962937495,42
2022-08-31,21,43.928131337793744,32
2022-09-01,28,31.506404589856242,44
2022-09-02,30,-0.34699999999999953,3
2022-09-03,0,-5.425489999999996,1
2022-09-04,0,-4.510047999999992,2
2022-09-05,24,2.5466422500000103,14
2022-09-06,28,24.586738423750006,41
2022-09-07,23,38.554858056937505,41
2022-09-08,20,32.712481802856246,41
2022-09-09,34,30.155978555740624,54
2022-09-10,1,-7.970811967364065,2
2022-09-11,0,-4.37454906083906,3
2022-09-12,27,58.93786561996407,42
2022-09-13,22,33.42299307690625,52
2022-09-14,34,40.06465448534688,38
2022-09-15,23,58.842922031306244,56
2022-09-16,26,18.24308251029375,12
2022-09-17,1,-10.168113496031248,1
2022-09-18,0,-6.186067171365618,2
2022-09-19,35,55.66045305750001,70
2022-09-20,42,38.54329748803126,108
2022-09-21,40,20.626012767365626,58
2022-09-22,29,13.034913426975,66
2022-09-23,29,64.38158804391094,73
2022-09-24,0,-11.908443528464062,5
2022-09-25,0,-6.331226678614058,1
2022-09-26,29,44.69640737500001,42
2022-09-27,47,39.743112911562505,58
2022-09-28,36,45.23791496434375,49
2022-09-29,23,32.05201115729062,47
2022-09-30,27,2.574924055042187,35
2022-10-01,1,-6.457714042915621,2
2022-10-02,0,-5.070197495087491,1
2022-10-03,23,27.63422353375001,35
2022-10-04,49,38.18461180473438,76
2022-10-05,32,35.927877119739065,61
2022-10-06,29,34.142846011165624,46
2022-10-07,28,12.794708087101561,2
2022-10-08,2,-6.2944016744984355,1
2022-10-09,0,-4.460562783482807,2
2022-10-10,32,35.79894351371407,34
2022-10-11,47,27.56003586151563,46
2022-10-12,24,52.73430962619844,42
2022-10-13,25,41.78523475198125,35
2022-10-14,27,47.286952198746874,32
2022-10-15,3,-9.763825491639064,1
2022-10-16,2,-6.787381056306245,1
2022-10-17,31,56.32698356871407,35
2022-10-18,32,61.266433369890635,38
2022-10-19,42,49.175979183567186,48
2022-10-20,34,27.634337802840623,51
2022-10-21,25,36.15484566353125,5
2022-10-22,3,-9.876049129274996,1
2022-10-23,0,-7.263017085615615,1
2022-10-24,26,48.067582936178134,30
2022-10-25,31,66.80304894729689,43
2022-10-26,26,27.780939091198437,34
2022-10-27,31,58.66109441672969,40
2022-10-28,25,22.422036364131248,32
2022-10-29,0,-10.168857121223432,3
2022-10-30,0,-6.906903710256241,3
2022-10-31,27,41.21676169367814,38
2022-11-01,24,50.60959348267188,39
2022-11-02,32,51.880621105157815,55
2022-11-03,41,41.436878436128126,44
2022-11-04,28,24.706355057432813,36
2022-11-05,2,-8.829430642328122,3
2022-11-06,1,-5.574005329309367,1
2022-11-07,32,45.32910213246407,50
2022-11-08,40,36.33930573503126,57
2022-11-09,25,29.223326026675004,49
2022-11-10,26,25.412713920395312,42
2022-11-11,21,19.93065085114219,5
2022-11-12,2,-7.165065023518746,2
2022-11-13,1,-4.932679741110931,1
2022-11-14,16,33.60341785691251,60
2022-11-15,17,65.60885192793282,54
2022-11-16,30,41.90311044625,64
2022-11-17,14,30.868292947023434,49
2022-11-18,26,25.601162091801562,42
2022-11-19,0,-6.667054362460934,2
2022-11-20,0,-6.112647999057804,1
2022-11-21,25,29.750456736214073,44
2022-11-22,38,35.24338612592188,41
2022-11-23,45,33.48736299279531,46
2022-11-24,29,8.841044085084373,36
2022-11-25,2,1.1246075664390647,4
2022-11-26,0,-4.953286663821871,1
2022-11-27,0,-3.196300555340618,1
2022-11-28,32,29.767984744892193,48
2022-11-29,30,43.000536089968755,60
2022-11-30,47,21.240784399621873,39
2022-12-01,32,25.96839641433437,22
2022-12-02,27,11.752068989209373,33
2022-12-03,0,-1.9467618497718728,2
2022-12-04,1,-4.056691720287495,2
2022-12-05,16,34.14247687,33
2022-12-06,17,33.041177951,39
2022-12-07,26,37.56202584035,33
2022-12-08,24,15.329236787071874,23
2022-12-09,21,36.87623816819219,4
2022-12-10,1,-7.667992115982813,1
2022-12-11,1,-5.007211662745307,3
2022-12-12,31,11.522465591106256,41
2022-12-13,32,23.796575702171882,23
2022-12-14,41,28.29617411731094,43
2022-12-15,34,31.29287665539531,45
2022-12-16,15,23.453189976007813,35
2022-12-17,0,-3.2329731798,2
2022-12-18,0,-4.608342012096871,1
2022-12-19,34,20.06001485371407,37
2022-12-20,30,26.43136938476563,32
2022-12-21,31,37.01149305002344,37
2022-12-22,23,29.194959641462496,30
2022-12-23,11,-6.039447014565626,10
2022-12-24,0,-4.761871634849997,1
2022-12-25,1,-3.1339707181765566,2
2022-12-26,5,-2.211305561393743,5
2022-12-27,6,1.2324129293906305,13
2022-12-28,5,2.2139517869390666,12
2022-12-29,12,-0.6435926745359348,21
2022-12-30,4,1.8971343668765641,9
2022-12-31,0,-0.8508816698609367,1
2023-01-01,0,-0.31129795507187463,1
2023-01-02,7,-0.21011553749999967,3
2023-01-03,21,33.83596661125,37
2023-01-04,31,29.46540801345312,54
2023-01-05,22,34.05595045657968,34
2023-01-06,21,43.56955518809062,2
2023-01-07,2,1.564871208417184,1
2023-01-08,0,-5.616528557607812,1
2023-01-09,25,58.339801325,43
2023-01-10,36,29.041789665000003,43
2023-01-11,32,66.19280439371875,35
2023-01-12,38,34.16976240551249,38
2023-01-13,44,46.22429372120469,26
2023-01-14,1,-7.753821362182812,2
2023-01-15,0,-5.943294531953118,5
2023-01-16,25,19.470152082140636,21
2023-01-17,39,32.30964094803126,44
2023-01-18,37,32.54494944192813,45
2023-01-19,38,28.989010928712503,39
2023-01-20,26,25.905834903070314,6
2023-01-21,2,-4.618756980345312,0
2023-01-22,1,-5.419928467162495,2
2023-01-23,48,44.52474646753907,36
2023-01-24,35,34.522073803287505,52
2023-01-25,44,22.45513020774219,43
2023-01-26,57,41.97544602245781,41
2023-01-27,60,25.26732373268281,49
2023-01-28,1,-8.973351136912498,4
2023-01-29,0,-5.281450690820307,3
2023-01-30,54,36.35085839485626,56
2023-01-31,43,37.13773834525001,49
2023-02-01,39,40.42889447286875,56
2023-02-02,47,48.315275240006244,59
2023-02-03,38,28.787440551854687,12
2023-02-04,0,-9.315153582343749,3
2023-02-05,0,-6.095039838757808,1
2023-02-06,26,35.80397785000001,53
2023-02-07,41,41.694434731875006,75
2023-02-08,26,29.570719784625002,59
2023-02-09,27,23.730571518153127,65
2023-02-10,25,54.29858420833281,46
2023-02-11,3,-8.434592163959374,4
2023-02-12,2,-6.543061164453119,1
2023-02-13,2,64.66199893496407,36
2023-02-14,4,41.74126762562501,44
2023-02-15,0,44.94585524454688,57
2023-02-16,4,32.065143004379685,55
2023-02-17,1,35.79058902033282,4
2023-02-18,1,-11.37575269242031,1
2023-02-19,0,-4.8301825113109285,1
2023-02-20,15,-4.826274248857803,20
2023-02-21,16,30.255566996921885,68
2023-02-22,27,41.50806410820782,55
2023-02-23,33,30.54937191675625,42
2023-02-24,24,18.52602126155,44
2023-02-25,0,-5.371109248315625,2
2023-02-26,0,-4.483202961689058,4
2023-02-27,20,39.09441344896876,47
2023-02-28,30,46.530799272428126,33
2023-03-01,31,32.96238419996875,36
2023-03-02,31,46.652897997778126,40
2023-03-03,32,23.029512046915624,3
2023-03-04,1,-8.497103092823437,0
2023-03-05,0,-5.746722919501556,1
2023-03-06,40,31.971676889928133,38
2023-03-07,34,30.223797427093757,36
2023-03-08,48,19.048487661162504,43
2023-03-09,37,38.67711950393907,38
2023-03-10,31,31.107724979615625,25
2023-03-11,1,-5.990967580793749,5
2023-03-12,1,-5.334168999237496,2
2023-03-13,18,39.44460636996407,4
2023-03-14,25,39.936329132687504,7
2023-03-15,20,60.096973853378124,6
2023-03-16,26,42.10525722724843,9
2023-03-17,21,22.116867195310935,3
2023-03-18,0,-8.263018576028124,2
2023-03-19,1,-6.382825327984367,3
2023-03-20,36,45.5923291661422,37
2023-03-21,28,45.529150454078135,32
2023-03-22,41,24.473630412970316,34
2023-03-23,25,46.51123881023281,40
2023-03-24,0,27.753155574676562,21
2023-03-25,0,-10.140160571971872,3
2023-03-26,0,-5.907290237253118,2
2023-03-27,23,40.885082557428134,40
2023-03-28,38,54.25347881421876,37
2023-03-29,25,40.08446315160938,37
2023-03-30,43,31.904505530012496,45
2023-03-31,37,26.445747978617188,31
2023-04-01,1,-8.938328699621872,2
2023-04-02,0,-5.963371811401554,1
2023-04-03,39,43.87479714375001,41
2023-04-04,26,41.92432135929688,37
2023-04-05,35,43.12008893266406,27
2023-04-06,19,26.093147027725,41
2023-04-07,12,17.234792287245313,2
2023-04-08,0,-6.408500936873434,1
2023-04-09,1,-5.322552456845305,1
2023-04-10,3,23.322802852464072,30
2023-04-11,33,39.377242250250006,55
2023-04-12,33,51.852001813743755,37
2023-04-13,47,36.480362184624994,42
2023-04-14,31,38.63459191026718,4
2023-04-15,2,-8.681254137751562,1
2023-04-16,0,-6.310783732001556,1
2023-04-17,29,50.66673943367813,54
2023-04-18,39,57.12576871732813,48
2023-04-19,30,50.152374783326565,50
2023-04-20,37,58.11187701869531,65
2023-04-21,37,13.569005494859374,49
2023-04-22,2,-10.897927049454683,5
2023-04-23,0,-6.782871587792179,5
2023-04-24,36,36.24008017617814,40
2023-04-25,37,53.102674806640636,87
2023-04-26,35,43.887973396492185,67
2023-04-27,56,50.28275154190938,47
2023-04-28,53,53.2286349236625,27
2023-04-29,1,-11.742930544489063,2
2023-04-30,0,-7.831369633506244,3
2023-05-01,13,40.60377944125001,22
2023-05-02,21,49.187109507609385,52
2023-05-03,33,64.67075138332345,52
2023-05-04,20,34.85167728694844,47
2023-05-05,27,44.26284472605469,62
2023-05-06,3,-12.185220408759374,4
2023-05-07,1,-6.745534968403115,3
2023-05-08,21,47.702660042428136,60
2023-05-09,35,43.57512701878126,40
2023-05-10,41,37.91781385094063,35
2023-05-11,25,41.65956968497812,34
