,rust-lang/rust,golang/go,swiftlang/swift
2011-03-05,3,10,-0.8978026837499998
2011-03-06,6,12,0.46855657595312494
2011-03-07,18,31,1.3124280935359374
2011-03-08,17,19,-0.9742601832328125
2011-03-09,23,12,-0.47647075956250007
2011-03-10,18,14,-0.3320373160250003
2011-03-11,17,14,-0.21050300314687515
2011-03-12,4,6,-0.09859807926562503
2011-03-13,2,2,3.9208975880171875
2011-03-14,27,4,5.746208735734375
2011-03-15,12,13,-0.5653368467640627
2011-03-16,15,20,-1.6001668264656246
2011-03-17,9,16,6.21285
2011-03-18,24,7,1.3809814999999999
2011-03-19,15,1,0.6835098000000004
2011-03-20,13,1,4.9652643675000006
2011-03-21,32,8,5.823092991687499
2011-03-22,29,11,15.814423032209376
2011-03-23,24,18,-3.8906718636609376
2011-03-24,17,7,-4.458789442715624
2011-03-25,30,19,-2.4363129498593743
2011-03-26,6,6,1.3128391315578125
2011-03-27,11,3,0.900752518021875
2011-03-28,8,11,-2.1220009708078127
2011-03-29,17,31,-1.2037432685203129
2011-03-30,12,8,-0.8146016494078135
2011-03-31,23,10,-0.5448233817187507
2011-04-01,26,3,-0.21333699043125007
2011-04-02,6,6,1.87328559125
2011-04-03,10,3,-0.7045019715468752
2011-04-04,1,13,0.7016196100046874
2011-04-05,8,20,1.5402497603015624
2011-04-06,6,11,-0.785325
2011-04-07,22,10,-0.3289404999999998
2011-04-08,23,24,-0.20572422499999993
2011-04-09,3,1,0.8520402025
2011-04-10,1,2,12.58552520396875
2011-04-11,7,7,1.902314174784375
2011-04-12,18,9,-3.2782912642656243
2011-04-13,15,22,-1.4889993467640616
2011-04-14,13,24,0.06400042353437518
2011-04-15,4,28,-0.9506191125
2011-04-16,7,1,-0.6049299862499998
2011-04-17,8,3,-0.461506450515625
2011-04-18,14,11,-0.3738868736859381
2011-04-19,22,9,-0.3015649226203131
2011-04-20,15,13,-0.10478134189687514
2011-04-21,9,18,-0.018957273750000003
2011-04-22,17,14,1.984123283234375
2011-04-23,4,7,-0.6135834132328126
2011-04-24,2,1,-0.20999999999999985
2011-04-25,8,14,-0.11899999999999994
2011-04-26,11,13,-0.080325
2011-04-27,13,13,-0.05944049999999999
2011-04-28,25,18,0.953438275
2011-04-29,23,7,6.6620854524999995
2011-04-30,2,0,-2.2367534335312507
2011-05-01,11,4,-0.8216668264656244
2011-05-02,5,20,-0.45666249999999975
2011-05-03,27,14,-0.31085775
2011-05-04,17,7,-0.23132261249999997
2011-05-05,43,6,-0.18192331124999997
2011-05-06,19,5,-0.14857763301562507
2011-05-07,3,2,0.8752795694078122
2011-05-08,1,6,-0.3950838926296877
2011-05-09,14,4,-0.10499999999999993
2011-05-10,10,4,-0.05949999999999997
2011-05-11,36,10,-0.0401625
2011-05-12,18,14,-0.029720249999999997
2011-05-13,25,22,-0.023280862499999996
2011-05-14,27,5,-0.018957273750000003
2011-05-15,3,4,-0.015876716765625045
2011-05-16,21,14,-0.013583413232812524
2011-05-17,21,12,0.0
2011-05-18,30,12,0.0
2011-05-19,32,5,0.0
2011-05-20,29,9,0.0
2011-05-21,27,4,0.0
2011-05-22,31,5,0.0
2011-05-23,8,7,0.0
2011-05-24,19,12,0.0
2011-05-25,17,17,0.0
2011-05-26,6,12,0.0
2011-05-27,39,17,0.0
2011-05-28,6,1,0.0
2011-05-29,0,5,0.0
2011-05-30,1,12,0.0
2011-05-31,26,21,2.0
2011-06-01,30,16,-0.6000000000000001
2011-06-02,20,21,-0.20999999999999985
2011-06-03,15,16,-0.11899999999999994
2011-06-04,19,1,-0.080325
2011-06-05,3,2,5.9405595
2011-06-06,4,16,-1.8465617250000002
2011-06-07,5,14,-0.6679145474999996
2011-06-08,19,13,-0.3887534335312499
2011-06-09,29,13,-0.26814182646562507
2011-06-10,26,14,-0.17832149999999997
2011-06-11,10,5,-0.13968517499999997
2011-06-12,6,1,-0.11374364250000002
2011-06-13,4,10,-0.09526030059375026
2011-06-14,33,20,-0.08150047939687514
2011-06-15,46,11,0.0
2011-06-16,48,19,0.0
2011-06-17,39,15,0.0
2011-06-18,14,3,0.0
2011-06-19,24,7,0.0
2011-06-20,25,24,0.0
2011-06-21,13,7,0.0
2011-06-22,10,14,0.0
2011-06-23,15,7,0.0
2011-06-24,18,12,0.0
2011-06-25,8,3,0.0
2011-06-26,3,1,0.0
2011-06-27,38,21,0.0
2011-06-28,50,16,0.0
2011-06-29,38,19,0.0
2011-06-30,38,14,0.0
2011-07-01,33,8,0.0
2011-07-02,6,3,0.0
2011-07-03,8,0,0.0
2011-07-04,9,6,0.0
2011-07-05,26,8,0.0
2011-07-06,68,16,0.0
2011-07-07,32,11,0.0
2011-07-08,58,12,0.0
2011-07-09,15,8,0.0
2011-07-10,13,6,0.0
2011-07-11,35,14,0.0
2011-07-12,50,24,0.0
2011-07-13,32,29,1.0
2011-07-14,25,16,1.7
2011-07-15,28,10,-0.7050000000000001
2011-07-16,10,0,-0.26949999999999985
2011-07-17,8,5,0.8408375000000001
2011-07-18,15,23,2.58995475
2011-07-19,22,16,17.912278637500002
2011-07-20,22,16,-6.1400189987500005
2011-07-21,24,18,-2.2674537642656234
2011-07-22,29,10,-1.326044596764062
2011-07-23,11,12,2.097304061034375
2011-07-24,4,3,9.44651538875
2011-07-25,16,10,-3.130084925515625
2011-07-26,41,10,1.9450982352203132
2011-07-27,40,15,-2.4223953582453133
2011-07-28,51,18,-1.2685331014234378
2011-07-29,32,14,4.3250721625
2011-07-30,16,0,-2.0033315587500002
2011-07-31,4,6,17.076677975953125
2011-08-01,12,7,-2.024974847870313
2011-08-02,48,4,-1.5319358573265616
2011-08-03,32,2,8.683308469704688
2011-08-04,29,14,-3.6416629654312507
2011-08-05,40,5,-2.364400868749999
2011-08-06,4,2,-0.45714510882812487
2011-08-07,0,1,-1.3629994436640624
2011-08-08,14,11,0.11974302821874927
2011-08-09,27,5,0.0087674097468744
2011-08-10,31,14,1.2369395397874998
2011-08-11,38,7,3.9850117653624997
2011-08-12,76,12,26.00176237517344
2011-08-13,3,3,14.853576563017185
2011-08-14,4,2,-6.586702829265624
2011-08-15,46,12,-5.70207454948281
2011-08-16,49,17,-2.202546965515624
2011-08-17,33,18,-0.5178459899984373
2011-08-18,31,15,-2.3709233655140625
2011-08-19,38,3,0.41552422470625006
2011-08-20,20,4,3.180274344398436
2011-08-21,0,3,-2.657251117893752
2011-08-22,23,17,5.8837698528499995
2011-08-23,10,16,4.40232234831875
2011-08-24,21,19,7.8509557357343756
2011-08-25,6,15,21.308000178235936
2011-08-26,30,23,-2.834123186465625
2011-08-27,52,1,-6.100219052281249
2011-08-28,4,1,-3.201345697793749
2011-08-29,17,27,1.8487682300859376
2011-08-30,14,10,3.2462085788906245
2011-08-31,29,14,15.551904903760937
2011-09-01,51,7,3.506417067948437
2011-09-02,20,8,-3.5075630977171883
2011-09-03,15,3,-0.009661761412499636
2011-09-04,0,1,-0.299116342629687
2011-09-05,0,10,-2.7204865199999997
2011-09-06,4,7,4.3800028529375
2011-09-07,8,17,-1.9941823922750004
2011-09-08,4,18,0.16910080330624955
2011-09-09,9,6,3.2661152429046867
2011-09-10,9,0,-2.353194378357813
2011-09-11,1,0,-0.023612928010937395
2011-09-12,46,12,-0.9491942282281252
2011-09-13,17,7,-0.5430277446984375
2011-09-14,33,20,0.6311194506562497
2011-09-15,27,20,2.4081414438374997
2011-09-16,30,9,0.8251565344859373
2011-09-17,3,8,-1.10433127279375
2011-09-18,2,2,0.4844631600859376
2011-09-19,9,22,4.414915533234375
2011-09-20,37,14,1.1886499742671874
2011-09-21,30,6,-1.6327403612499998
2011-09-22,27,8,-0.7719727630156248
2011-09-23,42,9,6.491839138970312
2011-09-24,19,2,1.5351267142703118
2011-09-25,6,2,-2.1866891627156244
2011-09-26,23,17,0.9829943269843755
2011-09-27,31,8,3.731023681689062
2011-09-28,23,10,-0.19423896646093786
2011-09-29,7,10,-0.5665972771984373
2011-09-30,33,10,-1.1136493662499998
2011-10-01,6,3,-0.6712191123593751
2011-10-02,3,0,-0.4935787346921878
2011-10-03,4,5,-0.3082555129312501
2011-10-04,9,8,-0.20282177728125012
2011-10-05,39,18,-0.1677458202937503
2011-10-06,16,18,-0.11862777344531272
2011-10-07,14,10,-0.04304354323125009
2011-10-08,0,5,-0.013583413232812524
2011-10-09,4,0,0.0
2011-10-10,6,5,0.0
2011-10-11,16,12,0.0
2011-10-12,49,17,0.0
2011-10-13,7,23,0.0
2011-10-14,2,22,0.0
2011-10-15,3,5,0.0
2011-10-16,2,2,1.0
2011-10-17,10,17,-0.30000000000000004
2011-10-18,17,34,9.895
2011-10-19,0,14,0.9404999999999997
2011-10-20,13,5,6.709837500000001
2011-10-21,46,6,0.2552797500000006
2011-10-22,4,1,8.1920941375
2011-10-23,5,2,-4.73230977375
2011-10-24,34,3,-2.122028841765624
2011-10-25,7,5,-1.3789118507328122
2011-10-26,9,39,0.9952074748437496
2011-10-27,19,6,0.6099973368593745
2011-10-28,46,17,1.6608573136781246
2011-10-29,10,1,-1.623287597407813
2011-10-30,7,0,-0.7433025373531252
2011-10-31,18,13,-0.46768304556093765
2011-11-01,13,11,25.773510275
2011-11-02,49,44,-5.973637022500001
2011-11-03,7,23,0.5304894314687516
2011-11-04,2,20,-3.0727920812468743
2011-11-05,29,2,-1.6580219767624997
2011-11-06,5,3,-1.1318017396984374
2011-11-07,17,17,2.174607075
2011-11-08,11,14,8.4416681575
2011-11-09,17,34,11.141167366593749
2011-11-10,19,8,7.810748727415624
2011-11-11,16,16,-6.581161193528125
2011-11-12,6,5,-2.9076194029312483
2011-11-13,2,4,-1.8024825874999995
2011-11-14,6,31,-1.29775919625
2011-11-15,8,19,-1.002499325296875
2011-11-16,59,16,0.19019141139531204
2011-11-17,33,10,11.060613283687498
2011-11-18,36,22,4.868974766789061
2011-11-19,7,6,-4.2096677852593745
2011-11-20,1,4,-1.699162499999999
2011-11-21,13,8,-1.0471702499999997
2011-11-22,17,10,-0.7413863624999999
2011-11-23,11,6,-0.5658098737499999
2011-11-24,4,6,-0.45289176426562505
2011-11-25,9,6,-0.3747194781703131
2011-11-26,4,2,-0.30589140968437567
2011-11-27,0,4,-0.12225071909531271
2011-11-28,6,20,0.0
2011-11-29,37,9,3.0
2011-11-30,11,16,-0.9000000000000001
2011-12-01,13,25,-0.3149999999999998
2011-12-02,25,22,-0.1784999999999999
2011-12-03,6,0,-0.1204875
2011-12-04,4,1,-0.08916074999999998
2011-12-05,7,13,3.9301574125
2011-12-06,12,15,11.74312817875
2011-12-07,28,25,0.6323698497031245
2011-12-08,15,12,-2.143750239698437
2011-12-09,13,23,-1.7591499999999993
2011-12-10,1,4,0.9565065000000001
2011-12-11,3,5,-1.3397991999999999
2011-12-12,4,30,-0.7772440574999998
2011-12-13,21,38,1.4249240116874997
2011-12-14,33,30,6.9408767978656245
2011-12-15,12,35,6.055634270395312
2011-12-16,42,19,-3.7893555079296872
2011-12-17,25,4,-1.5528229607328117
2011-12-18,16,2,-0.9479939335312498
2011-12-19,46,23,-0.672953051465625
2011-12-20,33,36,-0.4916436974999999
2011-12-21,25,41,5.60706061396875
2011-12-22,21,28,22.875203975659375
2011-12-23,11,15,0.6184422432468732
2011-12-24,5,1,-5.804250719095311
2011-12-25,1,3,-2.6734749999999985
2011-12-26,1,2,-1.7178839999999997
2011-12-27,0,2,-1.2441539249999998
2011-12-28,12,0,-0.9632474549999999
2011-12-29,5,0,-0.7787199068437503
2011-12-30,9,0,-0.6490338622875014
2011-12-31,9,0,-0.4824757817109385
2012-01-01,2,0,-0.12225071909531271
2012-01-02,23,0,0.0
2012-01-03,11,9,0.0
2012-01-04,13,7,0.0
2012-01-05,23,12,3.0
2012-01-06,28,5,5.1
2012-01-07,29,0,-2.115
2012-01-08,10,2,-0.8084999999999994
2012-01-09,25,19,-0.47748749999999984
2012-01-10,18,26,-0.33013574999999995
2012-01-11,22,27,7.7518359125
2012-01-12,21,26,21.40344300375
2012-01-13,32,18,-2.2013737927968755
2012-01-14,31,9,2.067989459707814
2012-01-15,15,8,-4.560800479396875
2012-01-16,43,15,-0.2936619999999994
2012-01-17,63,24,8.8429921
2012-01-18,41,20,17.32014211
2012-01-19,76,45,-1.8037152291250003
2012-01-20,76,22,-5.911243188237499
2012-01-21,31,7,-3.0991911344312495
2012-01-22,8,8,-1.86619697175625
2012-01-23,20,29,-1.3240709276296876
2012-01-24,66,19,2.0394958302187502
2012-01-25,41,31,-1.6818367708875006
2012-01-26,32,29,6.053593769345311
2012-01-27,36,16,-2.6884721084812515
2012-01-28,14,1,-0.950571392629687
2012-01-29,13,11,-0.5056607499999998
2012-01-30,15,30,-0.3509800875
2012-01-31,31,42,0.7350864287500001
2012-02-01,22,24,0.4894038122031248
2012-02-02,25,18,1.4215488440515625
2012-02-03,29,37,-0.8756370173593753
2012-02-04,43,17,-0.4047463926296875
2012-02-05,17,5,-0.18888274999999993
2012-02-06,21,35,1.8666738875
2012-02-07,10,14,0.29832136374999996
2012-02-08,31,48,0.408604284484375
2012-02-09,12,30,-0.5913746774984374
2012-02-10,45,29,0.7098381532359375
2012-02-11,21,26,0.5137301735343749
2012-02-12,28,5,-0.521444475
2012-02-13,34,46,0.7445843400000001
2012-02-14,25,47,-0.47365406978125013
2012-02-15,24,39,-0.23688356698125002
2012-02-16,6,36,3.8580387575015624
2012-02-17,17,36,-0.29598404948281276
2012-02-18,26,16,-0.7845542405156248
2012-02-19,3,32,-0.39574099249843736
2012-02-20,8,21,-0.2526906869828125
2012-02-21,24,30,-0.17492021676562503
2012-02-22,18,33,0.8635728867671875
2012-02-23,31,28,-0.39910995750000006
2012-02-24,21,31,-0.18746414081250012
2012-02-25,12,3,-0.1297103696968751
2012-02-26,0,4,9.946254086767187
2012-02-27,14,24,-3.0297202500000004
2012-02-28,17,20,-1.0732808624999994
2012-02-29,37,29,0.38604272625000025
2012-03-01,14,30,13.282498283234375
2012-03-02,25,21,1.3842140867671864
2012-03-03,17,6,-0.5623086249999991
2012-03-04,8,8,5.4072647625000005
2012-03-05,5,43,2.17723758234375
2012-03-06,49,35,-3.6346734948281245
2012-03-07,20,62,0.2503016512500009
2012-03-08,30,40,-1.7884244742656248
2012-03-09,10,12,-0.10818067795156283
2012-03-10,29,6,2.8741316928968743
2012-03-11,24,1,26.19420100530625
2012-03-12,13,33,-9.220448116323439
2012-03-13,23,31,-2.4686518314562482
2012-03-14,25,21,-0.27578527689687427
2012-03-15,60,21,-0.003465296031250009
2012-03-16,40,12,7.159085449784375
2012-03-17,8,4,-0.8127324617656249
2012-03-18,9,3,-0.6819391952953122
2012-03-19,20,7,9.88757191513125
2012-03-20,21,19,4.144742430731249
2012-03-21,30,9,-3.5673227392656237
2012-03-22,25,9,0.5787350932359381
2012-03-23,34,17,-1.3812688112468754
2012-03-24,11,0,-1.66609632360625
2012-03-25,13,2,2.921689483107812
2012-03-26,15,16,3.0807735292703122
2012-03-27,25,29,5.539092996096874
2012-03-28,20,7,3.4125884790656245
2012-03-29,49,0,11.383569880389063
2012-03-30,12,8,-4.110864337279688
2012-03-31,3,2,-3.2111516564640614
2012-04-01,22,0,-1.8272163207328118
2012-04-02,15,12,10.725980614187499
2012-04-03,13,10,0.4255297857406246
2012-04-04,24,5,2.5037148459609377
2012-04-05,17,15,7.410274845528125
2012-04-06,53,2,0.9194008083859364
2012-04-07,7,2,-4.104960132023438
2012-04-08,17,0,-0.9806134264656241
2012-04-09,9,8,2.3789994025000003
2012-04-10,7,16,23.7021101050625
2012-04-11,12,8,10.929960827378125
2012-04-12,12,6,0.4804449469921881
2012-04-13,15,3,10.792741743681251
2012-04-14,10,2,-5.071064708654687
2012-04-15,17,1,-5.4545577031468735
2012-04-16,9,4,0.8159617632343759
2012-04-17,10,7,4.506275852204688
2012-04-18,12,5,16.4053031111625
2012-04-19,20,7,20.223787658134373
2012-04-20,44,8,6.5935601901875
2012-04-21,9,4,-3.932125129109375
2012-04-22,3,1,-6.302806255253124
2012-04-23,19,9,12.729252602068751
2012-04-24,9,9,23.0494620804375
2012-04-25,16,18,7.755082601693751
2012-04-26,12,13,-2.248879934190624
2012-04-27,21,10,-1.030813452842187
2012-04-28,7,0,-4.301340131048438
2012-04-29,0,1,-4.883694055032812
2012-04-30,4,7,5.028308749354688
2012-05-01,11,7,2.442936303001561
2012-05-02,10,10,10.34774288155781
2012-05-03,33,7,4.069522750204686
2012-05-04,8,15,8.721680376954687
2012-05-05,2,0,5.613880812296875
2012-05-06,1,0,-6.2825236061593746
2012-05-07,10,7,0.19953428280156427
2012-05-08,5,2,8.383212162125
2012-05-09,2,4,2.192330833028125
2012-05-10,6,4,6.7844966571359375
2012-05-11,5,2,6.690224348335937
2012-05-12,1,0,-0.8941247182953127
2012-05-13,1,1,-3.0791722401953123
2012-05-14,7,7,9.729127466207814
2012-05-15,20,14,11.163420034704687
2012-05-16,30,6,2.11277895588125
2012-05-17,16,8,8.36270030958125
2012-05-18,20,5,3.1716293591999998
2012-05-19,25,1,-4.068829394246875
2012-05-20,2,3,-4.466779682620312
2012-05-21,5,5,9.375386865821875
2012-05-22,42,28,12.54526232683125
2012-05-23,61,10,9.907315517957812
2012-05-24,23,22,0.9767054636359376
2012-05-25,24,6,9.9046925174375
2012-05-26,12,1,-1.7358349041640633
2012-05-27,4,1,-3.214307545857811
2012-05-28,5,7,11.729617450301564
2012-05-29,18,23,-0.4622720536875011
2012-05-30,22,28,15.232296836925
2012-05-31,46,8,7.568841010028123
2012-06-01,18,5,-4.341769047096875
2012-06-02,28,9,4.100556678906251
2012-06-03,19,7,-2.359374913567187
2012-06-04,15,22,10.536615789573437
2012-06-05,22,8,4.862566513301561
2012-06-06,29,13,-6.085575290334375
2012-06-07,59,15,6.222474589042188
2012-06-08,23,9,1.5769306433453112
2012-06-09,28,0,-1.7302515462859382
2012-06-10,7,1,-2.278531766320312
2012-06-11,7,3,-1.2259157056406247
2012-06-12,10,2,-1.7050925519156257
2012-06-13,30,16,-1.1390669484296883
2012-06-14,22,5,-0.7202397005593754
2012-06-15,46,3,-0.444776834639063
2012-06-16,15,0,-0.35684408343750057
2012-06-17,2,0,3.815047820823437
2012-06-18,10,2,7.724415769785937
2012-06-19,17,7,4.850539870001563
2012-06-20,16,1,5.403416586767188
2012-06-21,55,1,0.7638500000000006
2012-06-22,19,3,1.5986565000000006
2012-06-23,5,1,-1.2424056999999995
2012-06-24,4,10,-2.3070813574999995
2012-06-25,25,20,16.6038360191875
2012-06-26,33,5,-3.4268238063218757
2012-06-27,14,7,1.444789520529688
2012-06-28,25,4,-0.40818893800312495
2012-06-29,53,2,1.3305926033265623
2012-06-30,16,6,-2.6531671974921878
2012-07-01,3,2,-1.4071992746953121
2012-07-02,22,6,6.054670908534375
2012-07-03,31,8,7.191132214468748
2012-07-04,25,1,-2.3106415447375
2012-07-05,24,2,1.663370905223438
2012-07-06,51,1,1.5224861885390624
2012-07-07,17,0,1.5470761432390625
2012-07-08,28,4,-2.4528271904312495
2012-07-09,37,1,4.75639995875
2012-07-10,52,3,8.335197520140625
2012-07-11,42,4,-0.5944200577859382
2012-07-12,22,7,-0.16742111085937417
2012-07-13,44,6,-1.4751012385281248
2012-07-14,34,2,1.33322138500625
2012-07-15,5,1,-1.92859844499375
2012-07-16,10,4,-1.0380352829312498
2012-07-17,14,1,4.295262988156249
2012-07-18,28,1,-0.05202379631875065
2012-07-19,19,3,8.492762153626563
2012-07-20,15,2,4.301736335521875
2012-07-21,3,2,-3.8833112777140624
2012-07-22,0,2,11.274860186470313
2012-07-23,20,4,11.005779947801562
2012-07-24,43,2,12.07514940625
2012-07-25,49,4,6.258631243671875
2012-07-26,26,4,-1.4446026371953113
2012-07-27,23,8,11.827944565878127
2012-07-28,14,2,-6.831610578953125
2012-07-29,1,6,-4.8012279146124985
2012-07-30,18,22,4.040008664546875
2012-07-31,35,5,-2.289979729026564
2012-08-01,30,7,-0.9166068740218756
2012-08-02,20,3,4.666067455842187
2012-08-03,54,13,35.587181631648434
2012-08-04,8,3,-8.26114609191094
2012-08-05,4,7,-1.5904864092218727
2012-08-06,21,5,3.1074925322843763
2012-08-07,43,12,6.807507460140625
2012-08-08,31,10,-3.4251201611609376
2012-08-09,27,10,2.915011436253126
2012-08-10,22,2,2.407056917424999
2012-08-11,13,0,0.3413214722609359
2012-08-12,6,1,-4.018800468657814
2012-08-13,24,4,7.109872560007813
2012-08-14,48,2,4.021060077210937
2012-08-15,34,11,5.7271199842
2012-08-16,26,3,12.969600687159375
2012-08-17,28,7,6.311545014192188
2012-08-18,10,2,-5.574789528739062
2012-08-19,0,0,-4.164382238957812
2012-08-20,10,10,2.512093070085938
2012-08-21,28,4,1.7564032341093743
2012-08-22,27,6,7.620698784279687
2012-08-23,41,9,11.883462023981249
2012-08-24,34,13,21.513108908390624
2012-08-25,31,1,-5.993603770409376
2012-08-26,14,2,10.214785718709377
2012-08-27,28,3,-1.7035427577156241
2012-08-28,19,4,1.6577838099218765
2012-08-29,23,5,1.9990324262578127
2012-08-30,20,5,-4.757563616835938
2012-08-31,51,17,-3.5111495943265627
2012-09-01,12,10,-2.3112028661609387
2012-09-02,13,2,-1.5929809755953133
2012-09-03,14,2,7.0517230193375
2012-09-04,35,8,4.890319617682811
2012-09-05,24,3,-3.6370366792546878
2012-09-06,21,8,0.42936168626250026
2012-09-07,27,12,-1.5218440226281251
2012-09-08,29,3,-0.7826454132328123
2012-09-09,6,2,-0.5430088999999998
2012-09-10,28,11,-0.41823009
2012-09-11,14,11,1.6618875758749996
2012-09-12,28,10,8.1177572350125
2012-09-13,29,12,7.9434181466375
2012-09-14,13,9,-3.39575343353125
2012-09-15,19,0,-2.0979918264656243
2012-09-16,8,3,-1.1804029999999996
2012-09-17,5,14,2.184668525
2012-09-18,25,22,9.48547244
2012-09-19,29,10,6.8968213652187496
