,getsentry/sentry,elastic/kibana,grafana/grafana
2014-02-19,0,1.8489387008000007,3
2014-02-20,3,-3.7536930816000007,3
2014-02-21,0,-2.062802944000001,5
2014-02-22,0,2.6027462656000004,0
2014-02-23,4,-1.8072607744,2
2014-02-24,0,38.990148608,3
2014-02-25,3,17.239517081600003,5
2014-02-26,0,12.9950936064,9
2014-02-27,0,15.135285657599999,5
2014-02-28,3,20.678999347199998,4
2014-03-01,0,-10.938746880000002,2
2014-03-02,0,-5.829838848000004,4
2014-03-03,0,17.933712998399997,2
2014-03-04,2,8.514099200000002,5
2014-03-05,0,2.538386432000001,5
2014-03-06,1,45.0041619456,2
2014-03-07,9,14.365367603200003,6
2014-03-08,4,-9.990287769600002,2
2014-03-09,0,-6.656090112000003,2
2014-03-10,7,-2.1722086400000027,4
2014-03-11,1,17.469218816,3
2014-03-12,1,29.1421268992,2
2014-03-13,1,2.1942721536,0
2014-03-14,1,-5.928472576,0
2014-03-15,0,-4.997318246399999,0
2014-03-16,0,-2.9486308352000004,1
2014-03-17,2,0.06010705919999926,3
2014-03-18,29,5.0811586559999995,6
2014-03-19,0,9.1869110272,5
2014-03-20,0,-4.096718950399997,0
2014-03-21,1,1.967009689600001,0
2014-03-22,0,-1.8531489791999998,0
2014-03-23,0,-0.9677483008000005,6
2014-03-24,6,24.32471296,5
2014-03-25,2,2.473191936000001,0
2014-03-26,0,3.9690826751999992,13
2014-03-27,0,6.218346803199999,6
2014-03-28,0,-1.0813390847999997,3
2014-03-29,0,-1.7487508480000011,2
2014-03-30,0,-1.953685401600001,3
2014-03-31,0,0.6491135999999991,4
2014-04-01,2,0.5373030400000012,4
2014-04-02,0,2.563254784000001,4
2014-04-03,0,18.4730539008,4
2014-04-04,2,1.2019591168000012,2
2014-04-05,3,-3.295055360000001,8
2014-04-06,0,-1.718125363200001,6
2014-04-07,0,16.8506756096,3
2014-04-08,6,3.543335936,3
2014-04-09,3,8.276786995199998,2
2014-04-10,1,19.552403251199998,5
2014-04-11,2,48.8120080384,3
2014-04-12,3,-12.760161279999998,0
2014-04-13,0,6.9179774975999955,2
2014-04-14,4,-3.2289433600000024,2
2014-04-15,3,10.849997823999999,2
2014-04-16,0,11.2778221568,3
2014-04-17,0,36.5838665728,4
2014-04-18,1,1.0164047872000026,1
2014-04-19,0,-9.2485769216,0
2014-04-20,8,-5.2911243264,2
2014-04-21,0,18.7690176512,7
2014-04-22,12,-6.864651673599999,3
2014-04-23,1,-1.6011329536000014,2
2014-04-24,1,10.0547326976,1
2014-04-25,2,13.406318284800003,3
2014-04-26,0,3.952128614400001,0
2014-04-27,5,-4.755204505600001,3
2014-04-28,10,24.475740159999997,3
2014-04-29,20,54.825844736,0
2014-04-30,4,6.070598451200002,7
2014-05-01,23,-2.5279011840000045,2
2014-05-02,8,25.835852083199995,0
2014-05-03,6,-11.9390195712,2
2014-05-04,27,-6.394335027200003,0
2014-05-05,0,-3.344492544000002,1
2014-05-06,11,8.540417536,4
2014-05-07,19,6.866818355200005,0
2014-05-08,10,-5.3445490687999975,0
2014-05-09,1,-0.5489235968000004,5
2014-05-10,7,-2.006142361599998,0
2014-05-11,1,-1.3140187135999992,0
2014-05-12,0,15.33549568,0
2014-05-13,3,8.270146048,2
2014-05-14,2,17.8806854656,0
2014-05-15,0,-0.49114234879999863,3
2014-05-16,1,7.742914355199998,0
2014-05-17,3,-4.776551424000001,0
2014-05-18,18,-2.645431500800002,0
2014-05-19,0,3.144634879999999,5
2014-05-20,29,4.560826368000001,16
2014-05-21,20,13.026445209600002,0
2014-05-22,4,23.1871322112,3
2014-05-23,16,1.0522273792000005,6
2014-05-24,3,-5.418348646400001,0
2014-05-25,2,5.967871795199999,4
2014-05-26,0,0.19098879999999951,1
2014-05-27,0,52.9453056,6
2014-05-28,0,46.812281344,0
2014-05-29,17,15.050303795200001,0
2014-05-30,1,25.7930699776,5
2014-05-31,6,9.633765580799999,7
2014-06-01,3,-13.856295833600004,1
2014-06-02,7,44.96983091199999,5
2014-06-03,14,16.5883126784,6
2014-06-04,18,19.6940811264,1
2014-06-05,41,22.194355097600003,0
2014-06-06,1,3.7871001600000014,14
2014-06-07,8,-12.6236874752,7
2014-06-08,2,2.589261721599999,6
2014-06-09,0,1.9739703295999984,2
2014-06-10,16,3.7214935040000006,1
2014-06-11,16,7.784880332800002,4
2014-06-12,15,21.665150156800003,4
2014-06-13,1,-1.0794547199999975,2
2014-06-14,17,-4.0437015552,7
2014-06-15,0,-3.712273408000001,0
2014-06-16,0,21.6571904,3
2014-06-17,17,15.410738688000002,2
2014-06-18,7,52.343430246400004,1
2014-06-19,1,66.073427968,1
2014-06-20,5,34.1839017984,8
2014-06-21,0,-22.890160947200005,6
2014-06-22,0,-7.7726134272000085,9
2014-06-23,0,-0.751973580800005,0
2014-06-24,1,-0.9061729280000002,2
2014-06-25,0,-2.0196468736,2
2014-06-26,4,-1.7888498687999972,1
2014-06-27,0,-4.816647167999994,4
2014-06-28,0,-2.9381772287999945,0
2014-06-29,2,-1.4931116031999985,0
2014-06-30,0,7.4019537920000005,10
2014-07-01,0,-0.08775413759999928,2
2014-07-02,0,2.5931824128,4
2014-07-03,0,0.42906910720000035,5
2014-07-04,0,-1.2046975999999998,1
2014-07-05,0,-0.6733654016000002,0
2014-07-06,0,-0.44490240000000025,0
2014-07-07,0,3.65438464,1
2014-07-08,1,-1.0817423359999994,1
2014-07-09,11,-0.5570947072,0
2014-07-10,1,1.6916570112000002,0
2014-07-11,0,15.3869471744,0
2014-07-12,0,-3.4870827007999994,0
2014-07-13,0,-1.4577152000000013,5
2014-07-14,2,-0.9029068800000006,5
2014-07-15,5,7.353777152,3
2014-07-16,0,6.9006889984,5
2014-07-17,1,1.1992857599999995,2
2014-07-18,7,21.796397056,1
2014-07-19,0,-6.075942092799998,3
2014-07-20,5,-2.8181976064000014,4
2014-07-21,0,8.3203456,2
2014-07-22,6,44.77218304,1
2014-07-23,9,24.637978624000002,5
2014-07-24,19,-4.3072422912000015,0
2014-07-25,8,0.30398371839999605,4
2014-07-26,13,-6.2313424896,0
2014-07-27,0,-3.962880409600001,0
2014-07-28,3,-2.7219456000000015,6
2014-07-29,4,7.83511552,5
2014-07-30,2,4.207616000000003,6
2014-07-31,10,2.1846693888000033,17
2014-08-01,0,10.980587929600002,4
2014-08-02,7,-2.2148564991999997,0
2014-08-03,0,-2.431914803200001,4
2014-08-04,0,26.557824,3
2014-08-05,0,19.3476864,5
2014-08-06,17,27.73343232,10
2014-08-07,13,34.697569279999996,16
2014-08-08,1,-8.732712755200001,15
2014-08-09,0,-8.506705510400003,7
2014-08-10,10,14.663111270399998,11
2014-08-11,12,14.217068339199999,25
2014-08-12,16,29.045356544,13
2014-08-13,0,109.2544749568,14
2014-08-14,2,50.088637337600005,9
2014-08-15,2,33.7537883136,12
2014-08-16,0,-10.043084390400004,9
2014-08-17,3,-9.540352102400007,3
2014-08-18,3,11.414571519999996,6
2014-08-19,9,12.495738367999998,5
2014-08-20,4,12.3880445952,11
2014-08-21,14,14.570308300800004,14
2014-08-22,5,16.536482099200008,10
2014-08-23,3,-13.780971110399996,2
2014-08-24,6,-7.188749721600001,3
2014-08-25,5,8.519444684799998,8
2014-08-26,15,11.1373400064,13
2014-08-27,6,21.018725376,6
2014-08-28,0,17.5666916352,3
2014-08-29,0,-1.1714444287999992,7
2014-08-30,1,-6.0147982336,0
2014-08-31,0,-0.2430362624000013,0
2014-09-01,7,-0.5015449600000013,3
2014-09-02,7,40.993327104,5
2014-09-03,4,12.072357580800002,11
2014-09-04,2,37.3203484672,10
2014-09-05,1,-6.465323315199999,10
2014-09-06,0,-8.583811788800002,5
2014-09-07,0,-5.047989145600003,1
2014-09-08,3,30.429804441599998,2
2014-09-09,10,-2.5766706175999996,14
2014-09-10,0,-0.3442235391999997,5
2014-09-11,5,20.769444966400002,10
2014-09-12,8,6.743168716800003,2
2014-09-13,0,-5.1725851648,7
2014-09-14,0,-4.022686003200002,0
2014-09-15,0,10.37467392,2
2014-09-16,23,12.405821952000002,9
2014-09-17,7,13.9523789824,15
2014-09-18,3,36.0447895552,11
2014-09-19,11,19.803544985600002,8
2014-09-20,4,-3.277040230400001,13
2014-09-21,0,-8.011502080000003,6
2014-09-22,6,17.196204339199998,9
2014-09-23,1,-2.8886184959999994,7
2014-09-24,2,66.4967825408,19
2014-09-25,0,13.032872243200003,2
2014-09-26,3,38.467227136,0
2014-09-27,9,-15.414721331199999,1
2014-09-28,13,-9.852822220800004,0
2014-09-29,0,9.749052006399996,8
2014-09-30,24,10.211547136,19
2014-10-01,30,24.4675110912,18
2014-10-02,0,20.409675264000004,15
2014-10-03,0,43.2561851392,3
2014-10-04,0,-11.5572547584,1
2014-10-05,3,-9.815347507200002,6
2014-10-06,0,-1.7618419712000026,7
2014-10-07,0,0.004213247999999226,10
2014-10-08,0,24.3775922176,4
2014-10-09,2,18.069873356800002,4
2014-10-10,7,20.963235532800002,5
2014-10-11,0,-11.328435404799997,2
2014-10-12,21,-5.744405094400001,1
2014-10-13,7,2.6195890175999983,4
2014-10-14,24,10.334308351999999,1
2014-10-15,8,28.7641155584,10
2014-10-16,10,-7.777904639999999,3
2014-10-17,6,21.7315922944,2
2014-10-18,0,-7.598307532799996,1
2014-10-19,5,-4.4650266624000015,3
2014-10-20,29,37.30101248,4
2014-10-21,0,8.975848448,0
2014-10-22,2,6.384317849599999,1
2014-10-23,8,5.285279846400001,4
2014-10-24,1,10.013816422399998,6
2014-10-25,0,-7.2501736448,1
2014-10-26,0,-4.141396172800002,1
2014-10-27,6,27.2864746496,1
2014-10-28,7,54.89328384,7
2014-10-29,9,0.27427225600000327,2
2014-10-30,13,3.099929702399997,1
2014-10-31,1,15.146165247999997,0
2014-11-01,1,-9.025572659200002,0
2014-11-02,17,-5.7968109568000035,2
2014-11-03,0,30.068672,2
2014-11-04,1,27.142791680000002,0
2014-11-05,2,25.379272192000002,0
2014-11-06,5,12.0250385408,9
2014-11-07,9,24.0015229952,8
2014-11-08,0,-13.7522267136,6
2014-11-09,0,-5.357863321600004,1
2014-11-10,0,19.684188569599996,3
2014-11-11,1,15.074698752000002,13
2014-11-12,0,16.054036582400002,9
2014-11-13,0,15.4291694592,4
2014-11-14,0,8.219650252800001,14
2014-11-15,0,3.544181657600001,1
2014-11-16,0,-4.847934054400001,0
2014-11-17,7,25.968229375999996,7
2014-11-18,13,36.3116424192,3
2014-11-19,7,9.625733632000001,6
2014-11-20,11,11.097645158399999,9
2014-11-21,5,11.8683262976,8
2014-11-22,9,-4.808119398400001,1
2014-11-23,17,-7.233086873600001,1
2014-11-24,0,10.360618188799998,6
2014-11-25,2,68.5995245568,1
2014-11-26,15,-12.913416294399994,5
2014-11-27,1,-7.851288166400003,9
2014-11-28,5,-6.126069145600001,4
2014-11-29,7,-2.0703127552,0
2014-11-30,4,-3.2923533312,0
2014-12-01,6,20.7587070976,2
2014-12-02,4,22.64503552,6
2014-12-03,10,25.884263424000004,0
2014-12-04,14,40.469547008000006,1
2014-12-05,15,30.4907508736,0
2014-12-06,5,-5.660520140800003,0
2014-12-07,1,-10.791181824000006,0
2014-12-08,0,32.26435153919999,1
2014-12-09,9,20.261727744,2
2014-12-10,26,26.3769724928,2
2014-12-11,10,14.522008678399999,6
2014-12-12,32,33.717665792,0
2014-12-13,10,-6.521138892799996,0
2014-12-14,10,-10.195266150400002,0
2014-12-15,50,10.115104665599997,18
2014-12-16,112,13.676265472,8
2014-12-17,13,19.345640038400003,6
2014-12-18,49,41.8341229568,5
2014-12-19,30,32.459659264,11
2014-12-20,16,-11.876625407999999,0
2014-12-21,5,-10.321201971200002,0
2014-12-22,15,13.757917593599997,1
2014-12-23,11,1.4903085055999998,2
2014-12-24,8,5.8450260992,1
2014-12-25,1,-7.102912716799999,0
2014-12-26,0,3.7318580224000026,3
2014-12-27,13,-4.538153779199996,0
2014-12-28,2,-2.4380604415999985,4
2014-12-29,6,31.666393497599998,6
2014-12-30,21,42.40860416,17
2014-12-31,32,-9.457599488,11
2015-01-01,0,-6.859164160000003,4
2015-01-02,54,3.873684684799998,0
2015-01-03,12,-3.4297896960000003,0
2015-01-04,6,12.9748947968,18
2015-01-05,8,60.65383424,14
2015-01-06,2,19.800354304000003,12
2015-01-07,2,16.3155309568,5
2015-01-08,7,9.344415232,16
2015-01-09,14,30.360104038399996,7
2015-01-10,2,-15.081865216000002,1
2015-01-11,0,-6.158166835200005,4
2015-01-12,21,8.924310937599998,17
2015-01-13,18,12.449718681600004,2
2015-01-14,24,4.2959625216000035,12
2015-01-15,31,7.8705601536000005,9
2015-01-16,26,29.0165385216,24
2015-01-17,0,-7.010976563199996,6
2015-01-18,0,-5.211518156800001,6
2015-01-19,11,27.224779776,8
2015-01-20,24,15.090496819200002,11
2015-01-21,16,25.617030144,13
2015-01-22,15,14.030491136,2
2015-01-23,27,7.711869644799998,3
2015-01-24,12,-5.951149568,0
2015-01-25,2,-5.513530982400002,2
2015-01-26,8,7.721355366399998,10
2015-01-27,14,6.445926297600002,11
2015-01-28,1,19.116977049600003,14
2015-01-29,10,13.697179750400002,6
2015-01-30,12,17.381433344,8
2015-01-31,11,15.4446626816,1
2015-02-01,9,-9.838972825600003,8
2015-02-02,7,34.8618686464,13
2015-02-03,16,28.4656454656,18
2015-02-04,21,11.101177651199999,19
2015-02-05,44,43.8287383552,15
2015-02-06,43,23.956921856,15
2015-02-07,1,-9.517014220800004,11
2015-02-08,2,-11.010487910400004,6
2015-02-09,23,15.018045439999996,4
2015-02-10,8,27.611486720000002,6
2015-02-11,24,35.857224704000004,8
2015-02-12,35,-4.684660735999998,8
2015-02-13,35,3.173001727999999,10
2015-02-14,8,-9.354973286399998,3
2015-02-15,1,-5.375480012800001,17
2015-02-16,11,-1.554472243200001,4
2015-02-17,10,7.879338496000001,3
2015-02-18,39,38.4012700672,11
2015-02-19,20,3.7685123072000053,3
2015-02-20,26,9.9441752064,8
2015-02-21,10,-6.635732172800001,2
2015-02-22,7,-4.301124505600002,6
2015-02-23,22,7.195381759999998,18
2015-02-24,39,9.870752256,6
2015-02-25,14,5.6892675072,8
2015-02-26,26,7.797010329600002,9
2015-02-27,15,13.434892492800001,2
2015-02-28,4,-3.556705791999999,17
2015-03-01,2,-2.914228019200001,3
2015-03-02,18,22.4625642496,6
2015-03-03,34,8.200064000000001,26
2015-03-04,32,12.588126208,8
2015-03-05,7,-1.2512382976000005,16
2015-03-06,26,19.987366809599997,4
2015-03-07,14,-4.0410770432,22
2015-03-08,2,-3.9171675136000017,0
2015-03-09,8,0.8118202367999983,3
2015-03-10,27,-1.079426150399999,19
2015-03-11,12,4.487470080000001,12
2015-03-12,6,-1.9604311039999986,13
2015-03-13,7,0.15593687040000015,8
2015-03-14,0,-0.5079885823999986,4
2015-03-15,0,40.837801472,0
2015-03-16,0,-1.9611815935999992,0
2015-03-17,0,20.852388761599997,13
2015-03-18,3,-2.078240665600001,6
2015-03-19,3,-1.2361730048000013,5
2015-03-20,11,1.0083325951999984,11
2015-03-21,14,-1.5765330944000011,9
2015-03-22,2,-2.750786252800001,8
2015-03-23,43,22.0459949056,8
2015-03-24,9,10.646761779200002,12
2015-03-25,6,7.840478515200001,24
2015-03-26,16,6.0565477376,14
2015-03-27,7,7.599741849599999,9
2015-03-28,2,-4.571733401600001,10
2015-03-29,6,-3.3019253760000016,20
2015-03-30,4,11.7568264192,16
2015-03-31,13,10.489705472,10
2015-04-01,5,9.488456806400002,9
2015-04-02,6,8.2203620352,8
2015-04-03,11,34.2219003904,0
2015-04-04,3,-10.0551031808,2
2015-04-05,1,-5.421532467200003,0
2015-04-06,16,12.590684569599997,5
2015-04-07,16,17.288735232,9
2015-04-08,10,24.1346694144,5
2015-04-09,24,30.509481984,5
2015-04-10,3,7.512434175999999,11
2015-04-11,1,-10.964382105600002,0
2015-04-12,1,-6.150550528000003,20
2015-04-13,41,17.0440887296,10
2015-04-14,29,13.774184448,5
2015-04-15,19,12.6740811776,16
2015-04-16,7,2.2417978368,3
2015-04-17,59,17.0620234752,1
2015-04-18,1,-7.743241318399999,0
2015-04-19,0,-4.580717158400002,14
2015-04-20,27,12.077678079999998,25
2015-04-21,46,20.778096128,11
2015-04-22,57,11.8093597696,15
2015-04-23,16,29.9339805696,11
2015-04-24,22,28.2012087296,6
2015-04-25,1,-6.756034662400001,7
2015-04-26,1,-8.380020121600005,9
2015-04-27,23,15.934961049599996,14
2015-04-28,29,30.0851456,13
2015-04-29,27,18.787410432,31
2015-04-30,16,13.5009232896,9
2015-05-01,3,41.174209536,11
2015-05-02,0,-17.1488868352,6
2015-05-03,0,-8.528460800000005,1
2015-05-04,15,25.571743027199997,5
2015-05-05,3,24.776613888,14
2015-05-06,1,17.3021254656,6
2015-05-07,3,13.2693244928,8
2015-05-08,1,18.0206534656,5
2015-05-09,4,-11.574367846399998,7
2015-05-10,5,-2.0439283712000025,2
2015-05-11,31,16.60058368,5
2015-05-12,39,15.828745728000001,4
2015-05-13,8,-0.5287501823999996,10
2015-05-14,5,1.1094466560000003,5
2015-05-15,0,14.384728576,5
2015-05-16,0,-5.315097190399998,4
2015-05-17,2,-4.221799424000001,3
2015-05-18,6,31.4342890496,12
2015-05-19,6,13.258735104000001,7
2015-05-20,6,5.3666783232,6
2015-05-21,1,14.7841844224,5
