,llvm/llvm-project,gcc-mirror/gcc,golang/go
2008-06-22,-18.0835968,5,1
2008-06-23,22.2693270528,9,2
2008-06-24,13.802406912000002,16,8
2008-06-25,6.916211200000003,14,9
2008-06-26,21.6294350848,23,17
2008-06-27,3.7677198336000046,23,12
2008-06-28,-1.5871688703999993,19,8
2008-06-29,-13.2279855104,16,1
2008-06-30,31.7253679104,13,6
2008-07-01,13.606440652800003,12,3
2008-07-02,30.776401305600004,37,2
2008-07-03,15.999052185600007,18,9
2008-07-04,-26.724463206399996,16,5
2008-07-05,-3.1316927488000026,7,2
2008-07-06,-14.1457127424,9,2
2008-07-07,34.5340945408,29,5
2008-07-08,22.185453465600006,15,11
2008-07-09,69.621664256,17,13
2008-07-10,-1.8552020991999854,14,4
2008-07-11,11.523888742400004,11,4
2008-07-12,-20.754084864,5,10
2008-07-13,-8.642595225600004,5,4
2008-07-14,19.944248012799996,20,6
2008-07-15,25.4853046272,17,14
2008-07-16,5.5198462976000044,18,9
2008-07-17,3.7889152000000053,11,10
2008-07-18,4.417923174400002,20,7
2008-07-19,-3.3272454143999965,13,7
2008-07-20,-12.627701043199998,8,2
2008-07-21,51.623708672,18,3
2008-07-22,13.098232217600003,7,5
2008-07-23,-3.320410521599996,11,4
2008-07-24,-0.5580631039999986,11,6
2008-07-25,52.9105926144,13,8
2008-07-26,-5.8163787775999936,6,4
2008-07-27,-11.147003904000002,7,5
2008-07-28,-4.735090688,11,8
2008-07-29,3.6440236031999973,27,5
2008-07-30,6.040254361599999,41,5
2008-07-31,-6.33957376,80,6
2008-08-01,-6.3661520896,69,5
2008-08-02,-5.870607462399999,5,2
2008-08-03,-2.2709914623999996,6,3
2008-08-04,12.0946953216,62,12
2008-08-05,37.6084588544,65,9
2008-08-06,13.429283328000004,54,2
2008-08-07,24.671344128000005,16,3
2008-08-08,18.404808601600003,31,7
2008-08-09,0.8129375232000022,16,3
2008-08-10,-2.0194567168000006,7,5
2008-08-11,4.131940761599999,8,8
2008-08-12,8.519724748800002,30,15
2008-08-13,18.2157103104,19,4
2008-08-14,0.6233974784000011,13,0
2008-08-15,-9.2363378688,7,0
2008-08-16,8.345368678399998,11,0
2008-08-17,34.2362883072,8,0
2008-08-18,0.021038592000003575,25,0
2008-08-19,24.8748109824,11,0
2008-08-20,29.2147652608,73,3
2008-08-21,23.854889881600002,21,2
2008-08-22,1.0978710528000022,59,2
2008-08-23,29.7058772992,13,0
2008-08-24,-14.758571417599995,14,0
2008-08-25,10.731439001599998,10,0
2008-08-26,19.7540841472,14,0
2008-08-27,12.627283865599999,14,0
2008-08-28,20.586555494400002,36,2
2008-08-29,-6.683735142399996,40,7
2008-08-30,-5.962908979199998,15,2
2008-08-31,-8.295854387200002,24,0
2008-09-01,2.944991027199997,21,1
2008-09-02,20.919096012799997,27,5
2008-09-03,31.101061222400006,32,11
2008-09-04,15.638316953600004,31,8
2008-09-05,15.778080768000002,21,3
2008-09-06,-24.8064093184,16,1
2008-09-07,-2.1671585792000023,9,0
2008-09-08,35.3149274112,17,5
2008-09-09,35.1349979136,38,8
2008-09-10,0.3298490367999989,22,9
2008-09-11,17.4133090304,28,11
2008-09-12,-12.1989056512,9,19
2008-09-13,-9.890310553600003,19,6
2008-09-14,-13.7471271936,9,1
2008-09-15,2.7495993343999956,10,4
2008-09-16,14.0083125248,11,8
2008-09-17,8.980061184,21,12
2008-09-18,6.099650457600003,28,9
2008-09-19,13.812076134400002,9,12
2008-09-20,-5.930424729599999,7,5
2008-09-21,10.1890688,12,1
2008-09-22,40.6359839744,19,11
2008-09-23,-1.1697048575999958,29,9
2008-09-24,40.6487517184,12,11
2008-09-25,-5.300441599999999,10,7
2008-09-26,30.111330304000003,27,19
2008-09-27,-15.390111846399996,3,7
2008-09-28,-9.988887040000002,8,2
2008-09-29,14.0143456256,10,7
2008-09-30,32.0117052416,14,18
2008-10-01,-0.02300999679999549,14,5
2008-10-02,2.1014977536000004,9,7
2008-10-03,27.754568601600003,9,7
2008-10-04,6.815376384000004,5,4
2008-10-05,29.680945971200003,8,3
2008-10-06,33.31508807680001,13,4
2008-10-07,-0.5904521215999949,18,7
2008-10-08,-16.621491199999994,15,11
2008-10-09,-14.343718502400002,11,2
2008-10-10,17.025822515199994,11,13
2008-10-11,-6.6822849536,10,2
2008-10-12,19.903479296,7,0
2008-10-13,10.381919334400003,10,1
2008-10-14,21.0455332864,13,6
2008-10-15,34.5658720256,17,9
2008-10-16,-1.8030384127999923,18,20
2008-10-17,36.421807718400004,7,10
2008-10-18,-20.1564176384,7,6
2008-10-19,-15.009090457600003,9,1
2008-10-20,31.918388735999997,10,13
2008-10-21,28.2143368192,14,11
2008-10-22,15.7733579776,13,10
2008-10-23,-6.196952883199998,7,7
2008-10-24,37.1233506304,16,14
2008-10-25,-15.416822579200002,3,8
2008-10-26,3.7725682688000006,2,4
2008-10-27,38.9646319616,11,3
2008-10-28,6.980928921600004,7,2
2008-10-29,16.754093158400003,19,22
2008-10-30,19.012716339200004,9,14
2008-10-31,16.023340544,14,11
2008-11-01,-30.3021041664,17,4
2008-11-02,2.5638603775999975,6,3
2008-11-03,26.047240294399998,23,12
2008-11-04,32.1322105856,11,10
2008-11-05,7.8865076224000035,22,15
2008-11-06,0.8060112896000078,17,15
2008-11-07,20.6555972608,21,8
2008-11-08,15.1213101056,1,4
2008-11-09,-15.475084185599997,5,0
2008-11-10,31.1977859072,17,6
2008-11-11,39.1034012672,11,5
2008-11-12,36.827753984000005,25,8
2008-11-13,19.293853184,16,8
2008-11-14,-11.9206986752,20,8
2008-11-15,-3.1307080704000043,14,5
2008-11-16,21.8019920896,17,1
2008-11-17,1.0001752064000016,9,9
2008-11-18,54.8791957504,15,17
2008-11-19,48.323748454400004,23,36
2008-11-20,7.4870075392000075,21,11
2008-11-21,21.098376396800006,17,9
2008-11-22,-7.283607142400001,15,2
2008-11-23,-15.206456320000001,9,2
2008-11-24,32.262159667199995,18,19
2008-11-25,2.0503283711999956,15,10
2008-11-26,23.382123315200005,12,3
2008-11-27,11.168872448000002,9,1
2008-11-28,-8.837873561599999,7,0
2008-11-29,-1.268056780800002,13,0
2008-11-30,20.383202611199998,6,0
2008-12-01,35.0460676096,15,2
2008-12-02,14.802964684800003,30,6
2008-12-03,19.0743488512,18,12
2008-12-04,-0.1400892415999948,12,8
2008-12-05,10.3841729536,26,11
2008-12-06,-14.342850764799998,16,2
2008-12-07,20.0557580288,7,0
2008-12-08,18.4966795264,16,2
2008-12-09,31.189121024000002,27,10
2008-12-10,0.8422886400000067,15,13
2008-12-11,7.886818508800005,12,10
2008-12-12,16.430976614400002,20,8
2008-12-13,-2.6344922111999978,8,1
2008-12-14,-12.4249334784,5,1
2008-12-15,18.7529153536,10,8
2008-12-16,26.121005670400002,7,6
2008-12-17,19.398582374400004,7,8
2008-12-18,13.404434841600008,17,4
2008-12-19,0.18700492800000035,11,21
2008-12-20,-4.430670335999999,4,2
2008-12-21,-1.980162969600002,18,6
2008-12-22,22.198289408,7,1
2008-12-23,23.0994987008,5,1
2008-12-24,-13.007858073599998,2,0
2008-12-25,-11.2717452288,1,0
2008-12-26,-0.7000465408000007,2,1
2008-12-27,-6.681870745600001,5,0
2008-12-28,-0.8322709504000017,2,0
2008-12-29,9.858602393600002,10,0
2008-12-30,-8.545210368,13,3
2008-12-31,11.6843308032,6,0
2009-01-01,0.41171886080000064,4,0
2009-01-02,30.516219289600002,10,0
2009-01-03,-6.342072627199997,12,0
2009-01-04,17.7597316096,16,0
2009-01-05,80.3496696832,27,4
2009-01-06,-5.427509350399987,25,18
2009-01-07,12.35197276160001,19,14
2009-01-08,24.7617857536,9,9
2009-01-09,18.7885869056,17,14
2009-01-10,-23.420461772799996,6,3
2009-01-11,5.034305228800001,11,0
2009-01-12,28.3341065216,22,0
2009-01-13,34.18739456,25,4
2009-01-14,-13.144493158399996,19,6
2009-01-15,10.278127411200003,13,11
2009-01-16,57.337152,20,38
2009-01-17,1.406553190400004,12,1
2009-01-18,0.823921459200001,10,0
2009-01-19,20.486408192,4,0
2009-01-20,27.2479814656,14,7
2009-01-21,33.8618138624,11,9
2009-01-22,9.483199078400006,13,3
2009-01-23,12.571741593600002,6,7
2009-01-24,-3.059299430400003,8,2
2009-01-25,-9.8873008128,3,0
2009-01-26,58.3853810688,9,11
2009-01-27,10.213884108800002,8,15
2009-01-28,38.3239919616,17,5
2009-01-29,10.66952417280001,12,4
2009-01-30,51.7071926272,13,11
2009-01-31,-26.66426480639999,8,3
2009-02-01,-29.7537215488,2,2
2009-02-02,40.7913038848,14,3
2009-02-03,59.260474880000004,12,5
2009-02-04,41.54129561600001,7,5
2009-02-05,7.327509913600011,11,11
2009-02-06,14.973178675200003,10,10
2009-02-07,17.2155444224,5,8
2009-02-08,-6.136099942400001,3,5
2009-02-09,9.1309802496,15,4
2009-02-10,15.764608409600001,16,7
2009-02-11,20.762144665600005,9,4
2009-02-12,16.028318617600007,17,4
2009-02-13,47.57305282560001,16,7
2009-02-14,-7.496888115199994,2,1
2009-02-15,-9.020924518400001,5,3
2009-02-16,29.1627165696,7,4
2009-02-17,58.8454320128,16,12
2009-02-18,42.748127436800004,16,4
2009-02-19,14.986066432000001,11,0
2009-02-20,33.835600998400004,8,7
2009-02-21,-21.54765567999999,15,1
2009-02-22,-4.614853324799995,5,1
2009-02-23,2.7307032575999983,8,0
2009-02-24,15.984259481599999,8,6
2009-02-25,13.8642397184,13,1
2009-02-26,34.295136768,7,3
2009-02-27,4.342374195200009,10,2
2009-02-28,20.1381823488,7,2
2009-03-01,9.083453542400008,18,0
2009-03-02,41.519953203200004,9,0
2009-03-03,11.495562444800001,12,11
2009-03-04,57.795997696,13,7
2009-03-05,12.488302899200008,9,21
2009-03-06,22.193886310400003,9,12
2009-03-07,-21.18632355839999,5,7
2009-03-08,-4.023875276799998,5,5
2009-03-09,47.81731327999999,8,1
2009-03-10,21.573375283200008,7,13
2009-03-11,29.443500544000003,15,13
2009-03-12,27.793918259200005,12,6
2009-03-13,57.5530172416,6,12
2009-03-14,-46.87511326719999,3,0
2009-03-15,-16.942362521600003,3,0
2009-03-16,-4.676642099200002,12,3
2009-03-17,29.083935436799997,22,7
2009-03-18,69.6362243072,13,8
2009-03-19,-5.631771340799993,8,4
2009-03-20,21.768429260800005,3,9
2009-03-21,-13.507958476799992,2,3
2009-03-22,0.4114098175999956,7,0
2009-03-23,32.244630630399996,9,3
2009-03-24,27.322805248,11,13
2009-03-25,7.6541587456,14,10
2009-03-26,20.714408652800003,7,4
2009-03-27,21.069171712,29,9
2009-03-28,25.7670590464,41,3
2009-03-29,7.577721344000004,23,0
2009-03-30,11.518593126400006,32,6
2009-03-31,30.755662233600006,35,20
2009-04-01,42.9309688832,27,7
2009-04-02,-4.391622860799998,23,8
2009-04-03,1.7299372032000022,14,14
2009-04-04,-23.171336703999998,19,1
2009-04-05,-13.179679846400003,11,0
2009-04-06,12.171611852799998,25,1
2009-04-07,44.7995450368,44,10
2009-04-08,22.666813337600004,46,3
2009-04-09,20.193308467200005,49,9
2009-04-10,38.52658790400001,53,7
2009-04-11,-18.393466265599997,10,2
2009-04-12,16.3421514752,6,1
2009-04-13,29.303303987200003,16,9
2009-04-14,23.3631217664,14,8
2009-04-15,65.7080645632,50,10
2009-04-16,1.4975405056,61,16
2009-04-17,10.709703475200001,68,10
2009-04-18,32.120530944,26,3
2009-04-19,9.059962572800003,17,1
2009-04-20,12.453537279999999,75,10
2009-04-21,38.08960450560001,20,9
2009-04-22,23.14540308480001,59,11
2009-04-23,8.162226688000004,18,1
2009-04-24,6.686474752000002,62,5
2009-04-25,22.413067264000006,24,5
2009-04-26,-1.5323631616000029,24,1
2009-04-27,32.31225344,22,3
2009-04-28,8.413499289600004,36,8
2009-04-29,34.9060938752,62,3
2009-04-30,-0.873698816000001,19,15
2009-05-01,16.4378165248,7,1
2009-05-02,-11.345122099199997,10,5
2009-05-03,126.5625227264,14,2
2009-05-04,-3.9363544063999854,14,3
2009-05-05,-15.079047065599994,14,8
2009-05-06,7.185093529599996,47,12
2009-05-07,1.1446124543999971,21,10
2009-05-08,32.7533508608,19,22
2009-05-09,-15.942251724800002,8,0
2009-05-10,-14.153236275200001,19,0
2009-05-11,33.4992902144,13,3
2009-05-12,24.057009356800002,21,7
2009-05-13,27.387491123200007,17,6
2009-05-14,5.646382080000009,25,11
2009-05-15,26.125587558400007,32,12
2009-05-16,-3.6877786112000024,15,7
2009-05-17,-15.089674444799996,12,1
2009-05-18,44.4278669312,22,11
2009-05-19,24.1126171648,17,10
2009-05-20,4.461856153600003,15,9
2009-05-21,-4.956450508800003,18,15
2009-05-22,20.3947249664,13,12
2009-05-23,-2.2969638912000008,10,11
2009-05-24,-5.040821043200001,10,2
2009-05-25,-3.484873523200001,10,1
2009-05-26,13.0247963648,16,9
2009-05-27,31.180721049600002,26,15
2009-05-28,0.16131758080000225,18,8
2009-05-29,7.452857446400003,19,11
2009-05-30,26.320373862400004,6,1
2009-05-31,-5.596578303999998,11,5
2009-06-01,5.5774065664000005,24,0
2009-06-02,7.274549145599998,26,8
2009-06-03,37.2910035968,29,15
2009-06-04,26.361255014400008,16,17
2009-06-05,12.541413068800004,19,8
2009-06-06,-7.120229273599996,3,10
2009-06-07,-7.357407846400001,20,12
2009-06-08,15.652883251199995,21,6
2009-06-09,-0.7058485248000039,16,11
2009-06-10,-13.7827587072,20,3
2009-06-11,17.146377215999998,13,2
2009-06-12,33.606540800000005,21,1
2009-06-13,-0.5258631167999965,12,0
2009-06-14,4.145128755200005,3,0
2009-06-15,43.2867324928,14,3
2009-06-16,41.08539392,36,16
2009-06-17,29.03134371840001,23,9
2009-06-18,10.685940224000007,22,6
2009-06-19,9.196225433600006,31,9
2009-06-20,-7.055317708800004,11,1
2009-06-21,-4.689459507199999,15,0
2009-06-22,23.512194559999998,38,10
2009-06-23,66.2903044096,37,7
2009-06-24,47.65153894400001,25,5
2009-06-25,14.121824358400005,25,17
2009-06-26,63.012146380800004,24,10
2009-06-27,-33.84622499839999,15,3
2009-06-28,-30.4978077696,10,0
2009-06-29,30.8893526016,16,9
2009-06-30,45.725694566399994,34,5
2009-07-01,35.66309888000001,22,8
2009-07-02,4.5954160640000055,17,15
2009-07-03,-10.801626214400002,8,10
2009-07-04,-29.009321881600002,17,1
2009-07-05,-5.301186355200002,4,1
2009-07-06,42.5802638336,14,12
2009-07-07,43.3776698368,25,36
2009-07-08,30.18932807680001,13,9
2009-07-09,53.27282206720001,25,11
2009-07-10,20.39864954880001,25,13
2009-07-11,1.8155099136000103,13,2
2009-07-12,-15.9729554432,11,0
2009-07-13,60.95499796479999,47,10
2009-07-14,73.1110805504,21,25
2009-07-15,54.751006310400015,30,14
2009-07-16,162.8044377088,13,7
2009-07-17,-29.799775129599993,14,23
2009-07-18,-19.767055974399995,12,1
2009-07-19,-42.9833209856,6,0
2009-07-20,28.42182420479999,28,8
2009-07-21,96.1181666304,14,13
2009-07-22,17.673387827200003,29,3
2009-07-23,10.185129984000014,44,0
2009-07-24,24.458962227200004,20,1
2009-07-25,3.6657651712000074,12,0
2009-07-26,-2.9598930944000017,6,1
2009-07-27,41.4701471744,26,14
2009-07-28,40.587935129600005,26,18
2009-07-29,64.62158438400002,21,20
2009-07-30,-2.008796774399997,22,11
2009-07-31,33.702753382400005,29,12
2009-08-01,-4.202776064000005,9,5
2009-08-02,25.606172467199997,15,0
2009-08-03,22.558667264,12,5
2009-08-04,22.2533252096,13,12
2009-08-05,52.0357436416,10,16
2009-08-06,10.268071321600004,23,8
2009-08-07,7.981949644799997,13,20
2009-08-08,18.67371991040001,4,4
2009-08-09,-36.97445038079999,9,4
2009-08-10,40.1764798464,22,5
2009-08-11,68.49017518080001,16,8
2009-08-12,30.695026380800016,31,18
2009-08-13,14.83785902080001,9,18
2009-08-14,11.657721036799998,30,12
2009-08-15,21.8066275328,5,3
2009-08-16,-5.695613030399997,15,0
2009-08-17,-0.8551776256000068,34,9
2009-08-18,34.8700982272,12,11
2009-08-19,56.75791462400001,13,13
2009-08-20,-8.043194982399996,17,14
2009-08-21,44.793641984000004,11,11
2009-08-22,9.759477657600002,8,9
2009-08-23,27.562906828799996,14,1
2009-08-24,13.562983628800012,18,13
2009-08-25,32.2879289344,24,8
2009-08-26,34.976524595200004,14,14
2009-08-27,35.1417347072,15,17
2009-08-28,11.569513369600003,22,19
2009-08-29,-20.569569894400004,8,5
2009-08-30,8.269074431999996,13,5
2009-08-31,25.9795295232,10,18
2009-09-01,33.4844386304,14,22
2009-09-02,23.34954219520001,31,13
2009-09-03,50.024663347200004,27,22
2009-09-04,-15.109148467199986,21,8
2009-09-05,-12.863115571199998,7,0
2009-09-06,-6.697876787200002,6,2
2009-09-07,-0.618830336000002,15,0
2009-09-08,59.8846761984,31,8
2009-09-09,39.32656711680001,23,9
2009-09-10,10.292053606400003,26,9
2009-09-11,34.81122344960001,16,6
2009-09-12,0.7760266240000036,9,0
2009-09-13,10.534655283199996,8,0
2009-09-14,20.618186752,15,7
2009-09-15,50.125817856,14,18
2009-09-16,27.62223360000001,26,10
2009-09-17,-0.039373926399989045,23,9
2009-09-18,23.107908812800005,17,18
2009-09-19,-28.3109767168,7,7
2009-09-20,45.883246796799995,12,0
2009-09-21,6.800576307200004,16,8
2009-09-22,36.302045491200005,70,13
2009-09-23,7.789042892800005,25,2
2009-09-24,2.4850348032000085,23,15
2009-09-25,26.469241958400005,22,13
2009-09-26,5.345445376000001,7,1
2009-09-27,16.4966240256,14,0
2009-09-28,14.586215628800005,19,9
2009-09-29,20.5339409408,22,10
2009-09-30,6.547031859200004,21,15
2009-10-01,-5.294639103999998,20,8
2009-10-02,-14.517334016000003,22,4
2009-10-03,-8.224855347200002,6,9
2009-10-04,-9.716502937600001,2,0
2009-10-05,32.1509486592,27,10
2009-10-06,29.553082470400003,18,21
2009-10-07,26.640788275200002,30,10
2009-10-08,28.601627238400006,26,6
2009-10-09,21.499397632000004,19,13
2009-10-10,-1.1455178751999995,18,2
2009-10-11,33.6881828864,15,3
2009-10-12,32.570760908800004,21,14
2009-10-13,57.724318105600005,19,11
2009-10-14,4.805023744000003,26,11
2009-10-15,6.078829568000003,25,27
2009-10-16,13.5315007488,24,17
2009-10-17,38.467108864,25,0
2009-10-18,5.547506278400007,1,0
2009-10-19,45.665613824000005,17,9
2009-10-20,24.8323001344,26,19
2009-10-21,31.282533888000003,15,4
2009-10-22,4.428668723200005,20,21
2009-10-23,-14.734409830399997,20,13
2009-10-24,-13.457330483199996,10,2
2009-10-25,24.552411955199997,6,4
2009-10-26,19.660121599999997,20,5
2009-10-27,72.4663427072,26,7
2009-10-28,9.743154380800007,33,7
2009-10-29,20.21229056,23,5
2009-10-30,19.17576478720001,31,9
2009-10-31,1.3239384064000035,8,2
2009-11-01,-3.944840499199998,8,12
2009-11-02,25.2156140544,16,29
2009-11-03,55.7363955712,27,13
2009-11-04,13.818600140800001,29,31
2009-11-05,35.410373836800005,17,55
2009-11-06,15.206362316800003,20,39
2009-11-07,43.417293824000005,10,16
2009-11-08,-10.3861484544,15,24
2009-11-09,61.9934020608,13,28
2009-11-10,43.9524529152,13,26
2009-11-11,44.31123548160001,15,41
2009-11-12,39.267423232,19,18
2009-11-13,13.274765516800002,24,16
2009-11-14,-0.643082751999998,5,13
2009-11-15,-10.896626687999998,5,19
2009-11-16,39.8044274688,15,11
2009-11-17,86.6867191808,19,26
2009-11-18,0.9298931712000069,24,37
2009-11-19,33.45382154240001,21,14
2009-11-20,14.417708441599999,20,32
2009-11-21,-21.593102950399995,16,1
2009-11-22,4.9924794367999965,8,0
2009-11-23,26.539511398399995,30,7
2009-11-24,10.843867443200004,22,23
2009-11-25,23.634962432000002,131,9
2009-11-26,12.78467829760001,25,0
2009-11-27,-5.8215563264,15,0
2009-11-28,-16.2290655232,12,0
2009-11-29,23.0644996096,6,4
2009-11-30,28.002647859200003,101,21
2009-12-01,35.8411936768,20,12
2009-12-02,10.408529817600005,25,24
2009-12-03,71.2233491456,19,16
2009-12-04,49.606173593600005,24,22
2009-12-05,-16.743397888000004,10,10
2009-12-06,-10.203186278399997,6,4
2009-12-07,34.0960214016,25,7
2009-12-08,15.954642227200004,14,2
2009-12-09,25.1456152576,9,18
2009-12-10,0.17401251840000498,20,14
2009-12-11,33.2903794688,25,16
2009-12-12,-15.560166912,3,3
2009-12-13,-16.459569152,7,6
2009-12-14,55.475190784,24,8
2009-12-15,29.865273651200006,22,14
2009-12-16,31.57040793600001,10,20
2009-12-17,1.9712518144000057,22,11
2009-12-18,29.746151424000004,11,8
2009-12-19,3.350350233600004,6,2
2009-12-20,-30.7292857344,3,0
2009-12-21,21.667981926399996,8,5
2009-12-22,51.5776428032,15,6
2009-12-23,86.0264361984,18,11
2009-12-24,-16.745425817599994,9,4
2009-12-25,-38.8205495296,1,0
2009-12-26,-23.951651020800004,7,1
2009-12-27,-11.571877888000007,3,1
2009-12-28,42.5783149568,8,5
2009-12-29,6.198796697600002,10,13
2009-12-30,10.194613350400004,13,1
2009-12-31,25.238005760000007,8,1
2010-01-01,-3.266077900799999,17,0
2010-01-02,1.1440234495999988,11,1
2010-01-03,-7.4162269184,16,1
2010-01-04,48.271667711999996,25,1
2010-01-05,193.0178832384,21,5
2010-01-06,-56.27358863359997,11,18
2010-01-07,3.6660238336000077,21,12
2010-01-08,-21.732310323199997,14,11
2010-01-09,9.150939340799994,23,2
2010-01-10,0.8224305151999971,12,1
2010-01-11,35.2033700864,16,8
2010-01-12,11.121253888000005,14,11
2010-01-13,48.260575232,18,13
2010-01-14,15.80346972160001,37,11
2010-01-15,41.29692282880001,15,11
2010-01-16,11.157869772800005,9,2
2010-01-17,-29.7217680384,15,0
2010-01-18,49.8106656768,17,3
2010-01-19,62.650618982400005,14,14
2010-01-20,23.968391577600016,24,9
2010-01-21,1.3482383360000085,14,0
2010-01-22,52.293784576,11,5
2010-01-23,1.7585380352000044,4,4
2010-01-24,-6.1476871168,4,1
2010-01-25,30.1886419968,15,10
2010-01-26,76.13766768640001,29,21
2010-01-27,-0.8916852735999896,23,16
2010-01-28,-9.944235110399994,19,15
2010-01-29,35.003306291200005,15,8
2010-01-30,-11.616866303999998,2,9
2010-01-31,-14.273887948799995,13,0
2010-02-01,24.320726220799997,8,11
2010-02-02,72.975863808,8,19
2010-02-03,23.269322035200013,19,3
2010-02-04,-13.192724787199992,9,18
2010-02-05,46.997288448,18,13
2010-02-06,-21.419302092799995,18,4
2010-02-07,-25.917678694400003,17,3
2010-02-08,50.43757977599999,10,5
2010-02-09,53.6339621888,15,8
2010-02-10,27.625168486400007,24,16
2010-02-11,30.703121817600007,23,8
2010-02-12,26.974469734400003,9,4
2010-02-13,10.752255078400005,2,0
2010-02-14,-6.7201911808000006,7,0
2010-02-15,27.1477844992,13,0
2010-02-16,44.9328674816,13,12
2010-02-17,40.779861504,21,14
2010-02-18,13.942219161600008,19,7
2010-02-19,-5.789421772799997,21,20
2010-02-20,-49.1907182592,10,6
2010-02-21,30.425690726399992,8,1
2010-02-22,10.333338931200004,21,11
2010-02-23,85.2280713216,18,9
2010-02-24,4.774361907200017,23,7
2010-02-25,38.712901120000005,11,14
2010-02-26,18.939986534400006,21,13
2010-02-27,-6.671571660799998,8,1
2010-02-28,14.320628736000003,10,1
2010-03-01,44.959788032,22,1
2010-03-02,20.4443353088,20,5
