,python/cpython,rust-lang/rust,JuliaLang/julia
2022-12-15,4.292820404229689,88,3
2022-12-16,9.335606709259377,70,3
2022-12-17,5.862465240329688,79,0
2022-12-18,0.0008346741578129091,53,1
2022-12-19,0.6504803606656258,53,2
2022-12-20,6.916836218704689,91,10
2022-12-21,8.444958641037502,59,12
2022-12-22,8.127189101834375,74,9
2022-12-23,13.913311747940625,60,3
2022-12-24,13.1967483466125,42,3
2022-12-25,-1.158004299520313,44,2
2022-12-26,1.042396561181251,22,3
2022-12-27,1.4059284738968767,67,16
2022-12-28,17.58363070330313,110,14
2022-12-29,1.0959038870562505,67,18
2022-12-30,0.997516004484376,52,2
2022-12-31,4.427257551390626,54,3
2023-01-01,7.3609141711750015,39,4
2023-01-02,4.129346357143751,87,6
2023-01-03,5.368683529631251,66,6
2023-01-04,5.283844974595313,80,7
2023-01-05,7.240481672595314,56,10
2023-01-06,7.006369636004688,62,8
2023-01-07,5.006841360809375,53,3
2023-01-08,11.119623473048438,37,5
2023-01-09,9.53451605264375,172,7
2023-01-10,4.381697237832813,52,32
2023-01-11,6.786326457425,133,6
2023-01-12,4.717498712389063,131,9
2023-01-13,2.9011481113578137,106,12
2023-01-14,6.179994973785939,131,4
2023-01-15,1.0319901848171888,49,1
2023-01-16,5.499373270545314,65,9
2023-01-17,1.3007514245953136,100,7
2023-01-18,4.693874474709377,72,9
2023-01-19,3.5862057788578134,76,11
2023-01-20,14.648179804817188,84,4
2023-01-21,6.5943261096703125,83,1
2023-01-22,5.821218806945312,54,10
2023-01-23,4.925949329415625,100,2
2023-01-24,11.067888337532814,50,8
2023-01-25,4.493300353201564,64,3
2023-01-26,6.856482133048438,81,5
2023-01-27,2.746736567206251,151,3
2023-01-28,3.113843612820314,77,8
2023-01-29,-0.7370353652156234,57,1
2023-01-30,6.832822036801565,91,5
2023-01-31,10.393615599853126,95,3
2023-02-01,7.848309726795312,72,9
2023-02-02,2.788937147173437,73,8
2023-02-03,7.2603979213578125,80,12
2023-02-04,4.021054268348438,30,3
2023-02-05,7.246248375992188,61,17
2023-02-06,9.010763704304688,65,7
2023-02-07,14.707763913339063,72,14
2023-02-08,12.920716648525,52,9
2023-02-09,9.668441045662501,84,8
2023-02-10,6.8125163183125,89,23
2023-02-11,-0.8826761198203115,53,2
2023-02-12,1.9972902953328147,56,5
2023-02-13,4.216226696393752,90,20
2023-02-14,5.16683109775469,139,11
2023-02-15,5.1098534983390635,86,6
2023-02-16,9.127404822389064,95,13
2023-02-17,7.8010273027218755,75,6
2023-02-18,1.7844583443765627,98,1
2023-02-19,8.352573238609375,73,1
2023-02-20,7.981128027865625,93,3
2023-02-21,6.791295500512501,91,7
2023-02-22,4.781373182425001,83,2
2023-02-23,9.959487057389063,66,3
2023-02-24,6.533079076576564,42,5
2023-02-25,5.649304581948439,79,5
2023-02-26,1.7984928850781259,82,3
2023-02-27,6.264059134700002,64,3
2023-02-28,8.040987490734377,79,7
2023-03-01,3.809945883750001,126,12
2023-03-02,3.1162656685671886,66,7
2023-03-03,2.3364819098109386,93,41
2023-03-04,7.540142332428126,80,5
2023-03-05,8.190550438051563,84,7
2023-03-06,2.9551532326500003,75,18
2023-03-07,6.33021529823125,60,7
2023-03-08,11.14432430955625,98,22
2023-03-09,4.5963093152968755,97,7
2023-03-10,3.9614524222062504,104,7
2023-03-11,7.156885344007813,75,1
2023-03-12,1.9364962477156258,78,0
2023-03-13,11.337807365770313,76,1
2023-03-14,9.6350219270625,87,2
2023-03-15,10.463444094445313,87,6
2023-03-16,13.213592411759375,86,10
2023-03-17,1.7787369359234377,88,6
2023-03-18,2.6833390879046886,47,1
2023-03-19,4.004997620143752,59,1
2023-03-20,6.076357123864065,70,7
2023-03-21,14.964105503153126,92,12
2023-03-22,14.006288659595313,91,4
2023-03-23,11.633957747865626,79,9
2023-03-24,3.604942865032812,75,17
2023-03-25,5.343639738096876,63,3
2023-03-26,-2.4294413552578105,61,2
2023-03-27,5.444669826726566,84,2
2023-03-28,1.146324581909377,81,10
2023-03-29,6.491007584696877,99,7
2023-03-30,4.172584654373439,105,11
2023-03-31,10.34060533790469,50,10
2023-04-01,-0.15451529914843753,33,5
2023-04-02,5.647877190623438,34,3
2023-04-03,6.4307582684625,105,4
2023-04-04,9.277794120140626,115,7
2023-04-05,12.850555448201563,91,17
2023-04-06,10.273879610767187,112,3
2023-04-07,9.14933367161875,70,7
2023-04-08,5.151744148596875,48,3
2023-04-09,13.499403419787502,85,11
2023-04-10,4.87032864631875,64,15
2023-04-11,12.339732931873439,101,9
2023-04-12,6.815345130290625,108,6
2023-04-13,7.099391725620314,99,17
2023-04-14,9.210540687757813,104,5
2023-04-15,0.1027818908453142,47,2
2023-04-16,-0.03350422455624802,111,0
2023-04-17,4.4487439139625025,90,14
2023-04-18,6.306428786550002,60,7
2023-04-19,10.164338896978126,83,8
2023-04-20,-1.3112222806953122,104,14
2023-04-21,2.623509451984376,94,5
2023-04-22,10.692586104703127,101,9
2023-04-23,8.983965363021875,70,2
2023-04-24,37.81574503886094,90,9
2023-04-25,6.743331946834372,93,7
2023-04-26,15.100857013159374,101,10
2023-04-27,15.753559177275,109,13
2023-04-28,6.486542271553127,92,8
2023-04-29,2.2413014029015645,95,3
2023-04-30,4.9520851749187536,56,0
2023-05-01,18.08930207639688,64,3
2023-05-02,10.96105500897969,150,10
2023-05-03,18.100946413625003,68,10
2023-05-04,23.615259259771875,67,31
2023-05-05,15.667706307754688,120,19
2023-05-06,6.919523978609375,118,11
2023-05-07,13.845724661510939,64,2
2023-05-08,8.571044071909377,83,13
2023-05-09,13.938723387634377,70,7
2023-05-10,8.58309998401094,67,12
2023-05-11,13.03066256811719,72,10
2023-05-12,15.799686708521877,74,17
2023-05-13,1.4769142256656265,63,6
2023-05-14,2.7947976455578147,57,2
2023-05-15,10.345069609037504,79,16
2023-05-16,16.92540514015,72,8
2023-05-17,7.148303019001563,54,16
2023-05-18,12.681423998900001,102,4
2023-05-19,15.396994595767188,39,6
2023-05-20,9.964051244076563,62,5
2023-05-21,16.2763222311875,44,5
2023-05-22,18.805354455440625,64,5
2023-05-23,10.209107253081251,75,4
2023-05-24,25.666332547970313,75,4
2023-05-25,11.329809628609375,105,3
2023-05-26,18.08439871010469,119,8
2023-05-27,3.664645664628126,46,2
2023-05-28,-0.0992610429015599,51,0
2023-05-29,3.9431996029343788,66,4
2023-05-30,15.16496368117188,72,8
2023-05-31,16.321088846439064,80,13
2023-06-01,14.858447947742189,100,6
2023-06-02,9.68965547640625,105,6
2023-06-03,-1.8250852587203115,61,2
2023-06-04,1.509351202032815,53,2
2023-06-05,10.967642476364066,116,5
2023-06-06,26.304006366246877,67,8
2023-06-07,19.431066735467187,73,8
2023-06-08,9.072022490290625,76,4
2023-06-09,15.829009729484376,66,8
2023-06-10,-2.491100272901561,72,2
2023-06-11,12.185512740965628,62,1
2023-06-12,5.582935629115627,108,4
2023-06-13,12.933526529403128,84,11
2023-06-14,26.36665695457969,102,8
2023-06-15,7.789570766582813,78,8
