,JetBrains/kotlin,rust-lang/rust,apple/swift
2010-11-04,0.0,-2.8065945600000006,0
2010-11-05,0.0,4.9082730496,0
2010-11-06,0.0,3.2007834623999996,0
2010-11-07,0.0,-6.876096,0
2010-11-08,3.0,0.1320576,0
2010-11-09,-0.5,-0.2179916799999999,0
2010-11-10,-0.875,-1.112459264,0
2010-11-11,-0.3125,0.5594827775999998,5
2010-11-12,-0.1796875,1.1390600191999996,0
2010-11-13,-0.12109375,-1.4334539776000002,0
2010-11-14,-0.0888671875,5.6541138944,0
2010-11-15,3.93115234375,-3.7139278848000012,0
2010-11-16,-0.055389404296875,-0.7057827840000002,0
2010-11-17,-1.5458221435546875,-1.2982646784000003,0
2010-11-18,0.4890899658203125,0.4624910336000001,0
2010-11-19,3.21875,3.0657497088,0
2010-11-20,-2.3125,2.2453149695999994,0
2010-11-21,-0.69921875,2.2980721663999994,0
2010-11-22,1.60546875,1.4318348287999996,0
2010-11-23,-1.2681884765625,2.1599717375999994,0
2010-11-24,-0.44970703125,-1.550989619200001,0
2010-11-25,3.755035400390625,6.0197116928,4
2010-11-26,-2.155670166015625,2.643493887999999,0
2010-11-27,-0.6179656982421875,-6.0113098752,1
2010-11-28,-0.33465576171875,-3.5181298688,0
2010-11-29,-0.1884765625,3.4732165120000005,1
2010-11-30,-0.13555908203125,2.0529666047999995,0
2010-12-01,-0.103851318359375,1.161671372799999,0
2010-12-02,-0.064453125,2.9566217215999995,0
2010-12-03,-0.0523681640625,7.6758234112,0
2010-12-04,-0.04364013671875,-5.2261150720000025,0
2010-12-05,0.0,-5.656165376000001,0
2010-12-06,0.0,-0.9720505343999997,0
2010-12-07,5.0,7.2370304,0
2010-12-08,-2.5,-1.3240186880000007,0
2010-12-09,1.375,7.298729164799999,0
2010-12-10,11.6875,1.2639326207999986,0
2010-12-11,-6.9453125,2.6773433343999997,0
2010-12-12,-1.88671875,-5.033117900800001,0
2010-12-13,2.0068359375,3.9963274240000004,0
2010-12-14,-2.14306640625,-0.31662131200000054,0
2010-12-15,4.163055419921875,6.5306651647999985,0
2010-12-16,7.9591217041015625,0.019394355199999325,0
2010-12-17,-6.47784423828125,-3.825948160000001,0
2010-12-18,-0.9615478515625,0.21653903360000015,0
2010-12-19,-0.5861663818359375,-5.7579991040000005,0
2010-12-20,3.76025390625,4.9984764928,0
2010-12-21,0.869903564453125,1.632152883199999,0
2010-12-22,0.9345550537109375,0.15967621119999897,0
2010-12-23,-3.121612548828125,-3.376057446400001,0
2010-12-24,-1.1917266845703125,-0.9262887936000004,0
2010-12-25,-0.6996002197265625,1.6145889279999999,0
2010-12-26,-0.397369384765625,-3.3353748480000003,0
2010-12-27,5.7040252685546875,-1.0550648832,0
2010-12-28,-2.2228546142578125,-0.6002877440000001,0
2010-12-29,7.5786285400390625,0.5769440255999999,0
2010-12-30,3.90399169921875,6.1276901376,0
2010-12-31,-5.96551513671875,12.5154352128,0
2011-01-01,1.109375,-10.185386598400001,0
2011-01-02,7.435546875,-3.1239655424,0
2011-01-03,7.91015625,7.6359437312,0
2011-01-04,-5.96282958984375,7.7961088,0
2011-01-05,-0.40032958984375,-6.032227840000003,0
2011-01-06,1.0035858154296875,1.0074951679999993,0
2011-01-07,-3.2853546142578125,-0.4837722111999998,0
2011-01-08,3.7733917236328125,-2.8682578944,0
2011-01-09,3.836700439453125,-2.8959442944000005,0
2011-01-10,8.432052612304688,10.8276041728,0
2011-01-11,-4.973541259765625,-2.958128128000001,0
2011-01-12,3.1292724609375,5.0050435072,0
2011-01-13,-6.0377349853515625,-6.6394149888000005,0
2011-01-14,11.736114501953125,4.3226120192,0
2011-01-15,-8.367446899414062,-3.4507410432000007,0
2011-01-16,-2.6773529052734375,-2.81049344,0
2011-01-17,-1.571563720703125,5.8500345856,0
2011-01-18,1.95404052734375,2.0736885759999986,0
2011-01-19,-2.216827392578125,-0.5668721664000014,0
2011-01-20,0.18951416015625,2.446178304,0
2011-01-21,-1.0003662109375,2.353450495999999,0
2011-01-22,-0.42547607421875,-4.421871411200001,0
2011-01-23,-0.297271728515625,-3.0774175744,0
2011-01-24,4.8994140625,3.7377913856000005,0
2011-01-25,6.42431640625,0.21262745599999944,0
2011-01-26,-0.184783935546875,2.4362054655999996,0
2011-01-27,4.0136566162109375,6.258568089599999,0
2011-01-28,-5.395904541015625,-0.9638067200000009,0
2011-01-29,-1.8116912841796875,-6.272728166400001,0
2011-01-30,-1.0439453125,1.0785347584,0
2011-01-31,0.28564453125,1.1526598656,0
2011-02-01,-0.031768798828125,1.5495372799999996,0
2011-02-02,-1.0420074462890625,4.846332415999999,0
2011-02-03,5.5199432373046875,-3.6803166208,0
2011-02-04,-1.2608489990234375,-1.6181783552000004,1
2011-02-05,-1.9036865234375,-2.5395628032000004,0
2011-02-06,-0.6728515625,-0.9899515903999998,0
2011-02-07,0.60400390625,4.415069184,0
2011-02-08,6.228607177734375,-2.4180356096000004,0
2011-02-09,4.1732635498046875,8.5019994112,0
2011-02-10,-5.0861053466796875,3.3921397759999987,0
2011-02-11,-0.58734130859375,1.442609459199999,0
2011-02-12,-1.392425537109375,-7.3540269056000005,0
2011-02-13,-0.671234130859375,-2.0996281343999996,0
2011-02-14,1.55908203125,3.8501376,0
2011-02-15,-1.329010009765625,7.236940799999999,0
2011-02-16,1.4911956787109375,-0.7552890880000014,0
2011-02-17,-1.3266143798828125,-5.191956787200001,0
2011-02-18,-0.4315185546875,0.47124684799999983,0
2011-02-19,-0.192779541015625,1.0260761600000001,0
2011-02-20,-0.1300506591796875,-3.4628226048000004,0
2011-02-21,2.9130859375,-0.09047040000000006,0
2011-02-22,-1.56719970703125,2.7411839999999996,10
2011-02-23,-0.429046630859375,9.013568511999999,0
2011-02-24,2.78631591796875,-0.056488243200000454,0
2011-02-25,10.360992431640625,5.3267480576,0
2011-02-26,-6.45703125,-3.0804728832000006,3
2011-02-27,-1.7490234375,-6.0662148096,1
2011-02-28,10.08447265625,-0.04893050879999983,0
2011-03-01,-0.090057373046875,6.614911488000001,4
2011-03-02,-4.7973785400390625,20.5452136448,6
2011-03-03,-0.73193359375,-1.9916464128000015,0
2011-03-04,-1.537322998046875,-1.8515841024000004,1
2011-03-05,2.1500091552734375,-8.2497494016,0
2011-03-06,-2.08306884765625,0.5535906816000002,1
2011-03-07,-0.71435546875,11.9858439168,2
2011-03-08,-0.455535888671875,3.9538319360000003,0
2011-03-09,1.6637420654296875,9.201886617599998,0
2011-03-10,1.836395263671875,0.11827845119999836,0
2011-03-11,1.175384521484375,1.1457396735999996,0
2011-03-12,-1.0592498779296875,-11.0298888192,0
2011-03-13,-0.179901123046875,-5.1214081024,4
2011-03-14,3.9828948974609375,22.632651366399998,7
2011-03-15,12.072265625,-6.488704819200002,2
2011-03-16,1.59765625,2.997482086399998,0
2011-03-17,-1.38995361328125,-4.010451558400002,7
2011-03-18,-5.54010009765625,14.5066768384,4
2011-03-19,-2.2062835693359375,-2.754131353600002,3
2011-03-20,-1.3402557373046875,-0.826313830400002,7
2011-03-21,4.0800018310546875,19.8061417472,9
2011-03-22,-2.1872100830078125,5.685341081599997,20
2011-03-23,3.3398895263671875,0.2813295615999962,4
2011-03-24,15.671249389648438,-4.227103846400002,0
2011-03-25,-3.570465087890625,13.141643263999999,0
2011-03-26,-6.428741455078125,-17.825922252800005,3
2011-03-27,-2.3876953125,0.31565598719999954,3
2011-03-28,4.58251953125,-3.281022464000001,0
2011-03-29,-3.977081298828125,7.9292033023999995,0
2011-03-30,-1.4792633056640625,-1.8300253184000024,0
2011-03-31,4.0989227294921875,11.588195123199998,0
2011-04-01,22.849533081054688,8.419742003199996,0
2011-04-02,-8.087997436523438,-14.502589542400003,2
2011-04-03,-6.7619171142578125,0.6070584319999988,0
2011-04-04,0.3330078125,-8.7759741952,1
2011-04-05,0.89410400390625,3.867855564800001,2
2011-04-06,-3.488311767578125,-1.059925401600001,0
2011-04-07,39.53466796875,15.909372313599999,0
2011-04-08,-5.474639892578125,7.593474457599996,0
2011-04-09,-13.854904174804688,-14.777149337600001,1
2011-04-10,-4.095611572265625,-5.605489459199999,13
2011-04-11,-2.297393798828125,3.574329036800001,6
2011-04-12,-2.474822998046875,11.937248256,0
2011-04-13,-0.5509185791015625,2.1403040767999997,0
2011-04-14,28.36602783203125,0.5460680703999969,1
2011-04-15,11.014007568359375,-7.492098867200001,0
2011-04-16,-18.017135620117188,0.9548589056000001,0
2011-04-17,-5.500244140625,1.3199555583999985,0
2011-04-18,2.084075927734375,6.9285617664,0
2011-04-19,-3.4195098876953125,11.251705548799997,0
2011-04-20,0.4944610595703125,-1.3119320064000028,0
2011-04-21,16.012298583984375,-4.395930009600001,0
2011-04-22,-5.9715423583984375,7.483872256,2
2011-04-23,-5.9190673828125,-9.5554799616,0
2011-04-24,-2.3541412353515625,-4.395023052800001,0
2011-04-25,4.76220703125,4.0310721536,0
2011-04-26,1.142059326171875,4.2106988543999995,0
2011-04-27,-3.8923492431640625,4.113988915199998,0
2011-04-28,13.541122436523438,14.530089881599999,1
2011-04-29,-7.4089202880859375,5.002156543999998,7
2011-04-30,-3.0071258544921875,-16.4179007488,0
2011-05-01,-1.3768157958984375,4.6060829696,0
2011-05-02,4.15234375,-4.607423692800001,0
2011-05-03,1.89166259765625,20.7642756096,0
2011-05-04,0.40911865234375,-1.7773751296000029,0
2011-05-05,-1.2542572021484375,27.9282510848,0
2011-05-06,2.779693603515625,-11.471159193600005,0
2011-05-07,-3.5087738037109375,-16.193977856000004,1
2011-05-08,-1.1564178466796875,-7.118280089600001,0
2011-05-09,4.31689453125,9.4950183936,0
2011-05-10,0.021942138671875,-1.0879137792000027,0
2011-05-11,-0.4871978759765625,26.46718208,0
2011-05-12,0.0708160400390625,-6.965628518400003,0
2011-05-13,22.216796875,7.941732761600001,0
2011-05-14,-9.7161865234375,6.550540902399998,0
2011-05-15,-4.9422454833984375,-19.086138572800003,0
2011-05-16,6.85009765625,12.7483172864,0
2011-05-17,-3.834503173828125,4.391027404799999,0
2011-05-18,0.9344940185546875,12.2442580992,0
2011-05-19,8.522140502929688,8.477492735999995,0
2011-05-20,0.527191162109375,2.9821288447999983,0
2011-05-21,-4.458587646484375,2.0837935103999996,0
2011-05-22,-3.446624755859375,7.157815295999995,0
2011-05-23,0.4531097412109375,-18.1085103104,0
2011-05-24,3.002288818359375,6.2457201664,0
2011-05-25,-3.4817962646484375,0.014587596799998437,0
2011-05-26,14.763702392578125,-9.9747648512,0
2011-05-27,0.23870849609375,29.90573056,0
2011-05-28,-7.01788330078125,-21.333518438400002,0
2011-05-29,1.58380126953125,-10.681791692800001,0
2011-05-30,13.655914306640625,-3.4658750464,0
2011-05-31,-9.89581298828125,22.7398033408,2
2011-06-01,0.9635009765625,12.602581094399998,0
2011-06-02,2.2843170166015625,-2.3814187008000047,0
2011-06-03,2.3720703125,-2.9008006144000014,0
2011-06-04,-0.339263916015625,4.491713228799998,0
2011-06-05,-3.4175262451171875,-13.3324259328,6
2011-06-06,-1.2325439453125,-2.7770130432,0
2011-06-07,-1.723236083984375,-0.6340177919999999,0
2011-06-08,1.0528106689453125,13.3706615808,0
2011-06-09,-1.5308837890625,15.199986892799997,0
2011-06-10,4.3460693359375,4.862956543999999,0
2011-06-11,-2.9105224609375,-11.024387584000003,0
2011-06-12,5.1184234619140625,-5.926434816,0
2011-06-13,-1.4509429931640625,-3.9925500928,0
2011-06-14,0.9896697998046875,27.3339643904,0
2011-06-15,17.695144653320312,23.636757811199995,0
2011-06-16,-6.86309814453125,14.736470015999998,0
2011-06-17,18.967926025390625,1.5954890751999926,0
2011-06-18,-10.110382080078125,-19.681386700800005,0
2011-06-19,-6.3055267333984375,5.463385292799998,0
2011-06-20,-0.87542724609375,3.320505855999997,0
2011-06-21,-2.847015380859375,-9.3607565312,0
2011-06-22,1.47210693359375,-5.279531724800002,0
2011-06-23,5.4144134521484375,2.8836296703999977,0
2011-06-24,-3.19244384765625,4.057551052799997,0
2011-06-25,-2.66448974609375,-7.562453913600001,0
2011-06-26,-1.222412109375,-6.6384601088,0
2011-06-27,1.40460205078125,32.5913690112,0
2011-06-28,2.61541748046875,24.646338867199997,0
2011-06-29,6.461090087890625,1.8643773439999975,0
2011-06-30,11.665802001953125,6.079010406399995,0
2011-07-01,-10.122817993164062,0.887830527999995,0
2011-07-02,-3.01190185546875,-23.503550464000003,0
2011-07-03,-1.586273193359375,-5.018433945600002,0
2011-07-04,1.9755859375,-1.9409883136000001,0
2011-07-05,6.75994873046875,15.6255668224,0
2011-07-06,19.557159423828125,47.9484555264,0
2011-07-07,-11.247894287109375,-14.692013056000008,0
2011-07-08,8.374557495117188,27.455733350399996,0
2011-07-09,-9.556564331054688,-29.403136409600002,0
2011-07-10,-2.2216796875,-8.227658649600002,0
2011-07-11,-0.40869140625,18.8374366208,0
2011-07-12,13.549102783203125,22.2835692544,0
2011-07-13,4.6897735595703125,-6.5176480768000005,1
2011-07-14,8.074996948242188,-5.249133363200002,2
2011-07-15,-2.3930816650390625,2.9769406463999957,0
2011-07-16,-8.041213989257812,-15.355185766400005,0
