,apache/mxnet,tensorflow/tensorflow,pytorch/pytorch
2017-08-19,1,1.6044921215203125,4
2017-08-20,1,-3.721702847615621,1
2017-08-21,4,33.680063587910944,8
2017-08-22,3,32.21472965294844,13
2017-08-23,7,31.128827177751567,19
2017-08-24,14,56.72413414645625,21
2017-08-25,3,33.897754518587504,50
2017-08-26,6,0.6653021588281263,14
2017-08-27,4,-2.715795115964058,6
2017-08-28,4,44.53401201122032,9
2017-08-29,11,39.04183153224688,13
2017-08-30,13,38.79545105547344,26
2017-08-31,7,16.161963350437503,21
2017-09-01,4,18.97757431203125,16
2017-09-02,4,-0.4025385835906192,6
2017-09-03,1,21.169697420909383,2
2017-09-04,7,15.459302541990631,3
2017-09-05,5,61.64545180403907,250
2017-09-06,9,41.04574389470312,22
2017-09-07,9,56.88612009175937,44
2017-09-08,9,47.94646492931719,25
2017-09-09,10,-4.340424190407813,6
2017-09-10,16,-5.654197448881245,9
2017-09-11,9,26.848765560790635,22
2017-09-12,5,34.076080600185946,16
2017-09-13,5,40.753106654146876,38
2017-09-14,1,37.336533393243755,19
2017-09-15,4,42.14022804931875,18
2017-09-16,0,9.421203879853126,2
2017-09-17,6,4.370899176917192,18
2017-09-18,4,33.4236713868797,14
2017-09-19,4,43.48279674537657,38
2017-09-20,6,44.47590705715781,29
2017-09-21,3,28.351684210209374,30
2017-09-22,9,46.26339243470313,21
2017-09-23,2,2.8990407046968762,9
2017-09-24,8,2.5037191910171934,6
2017-09-25,15,20.458642277542197,19
2017-09-26,10,50.76236700390782,21
2017-09-27,9,49.472767578,11
2017-09-28,4,63.99448113977188,30
2017-09-29,9,45.63738796614844,8
2017-09-30,2,0.04388722542187651,16
2017-10-01,6,-2.540185786032808,1
2017-10-02,3,51.128484245039076,16
2017-10-03,4,45.23749003818282,22
2017-10-04,7,60.886554101623446,17
2017-10-05,2,52.46265410697812,36
2017-10-06,4,54.02674485865625,28
2017-10-07,2,0.45277109133125215,11
2017-10-08,3,-1.5043406331249933,3
2017-10-09,4,20.28752054088751,5
2017-10-10,10,45.637637224842194,32
2017-10-11,8,20.926190610290632,23
2017-10-12,2,46.307890396596875,21
2017-10-13,9,56.46714880157969,26
2017-10-14,7,-3.3179379704859375,9
2017-10-15,4,3.6115020505203166,3
2017-10-16,4,47.497295372284384,22
2017-10-17,7,30.10366556523907,7
2017-10-18,4,38.08150824615001,12
2017-10-19,0,40.175894606559375,18
2017-10-20,0,45.600243719975005,41
2017-10-21,7,-1.449666639574998,2
2017-10-22,2,-1.2656481325999938,4
2017-10-23,1,38.02876012095314,10
2017-10-24,1,30.27878366672501,27
2017-10-25,6,55.73452713493438,13
2017-10-26,2,41.0578319025625,31
2017-10-27,5,53.973281040728125,9
2017-10-28,7,3.459625432526561,19
2017-10-29,0,-5.392886211470307,1
2017-10-30,3,37.650492058495324,16
2017-10-31,3,49.94960454331095,25
2017-11-01,4,26.429641362059378,26
2017-11-02,4,38.52821092883281,298
2017-11-03,4,28.72589883033594,20
2017-11-04,3,14.465886770314066,10
2017-11-05,4,13.226947826362505,1
2017-11-06,4,36.46436588232657,16
2017-11-07,7,56.671993513418755,24
2017-11-08,9,62.63118845049688,23
2017-11-09,5,61.48930643953594,21
2017-11-10,5,18.319479603368748,35
2017-11-11,6,162.60845502386405,6
2017-11-12,2,-19.20774479432813,3
2017-11-13,9,22.99960409025782,15
2017-11-14,1,62.78998658152188,29
2017-11-15,6,25.566694660637516,26
2017-11-16,8,56.81851666645626,21
2017-11-17,3,51.94514341061719,13
2017-11-18,3,5.657325895987505,7
2017-11-19,10,-9.889770403956241,2
2017-11-20,8,32.7900702168672,11
2017-11-21,9,41.83331461320626,17
2017-11-22,16,70.00909853698282,11
2017-11-23,2,11.3177552768625,6
2017-11-24,2,-8.653933650618747,7
2017-11-25,7,-1.910423407614056,0
2017-11-26,2,-3.170071513787489,4
2017-11-27,5,25.345302684428134,12
2017-11-28,4,55.36613944003751,17
2017-11-29,0,50.32931536097969,21
2017-11-30,9,40.78845628890156,19
2017-12-01,3,41.71297335118281,17
2017-12-02,8,12.602902451784376,8
2017-12-03,0,-3.958396775149996,4
2017-12-04,6,56.68231415753907,22
2017-12-05,3,33.09710149622501,19
2017-12-06,5,52.09513200750469,16
2017-12-07,2,64.07349784687031,12
2017-12-08,8,34.92334111978125,10
2017-12-09,15,5.539075055803128,2
2017-12-10,5,10.085171534470318,2
2017-12-11,2,34.586186810309385,11
2017-12-12,7,40.02225784483595,8
2017-12-13,7,40.634063691298444,12
2017-12-14,9,43.12036328218438,21
2017-12-15,11,70.45352663803281,26
2017-12-16,5,4.417706975201561,9
2017-12-17,0,-5.5723685365937445,1
2017-12-18,13,50.77391747775469,32
2017-12-19,6,62.98506727710938,11
2017-12-20,5,95.95621054767344,22
2017-12-21,6,54.97125726514062,18
2017-12-22,4,45.11497666352187,14
2017-12-23,1,-2.772587357273437,12
2017-12-24,0,-8.516850727045302,1
2017-12-25,3,-5.860609423296861,1
2017-12-26,0,16.90591168491408,2
2017-12-27,6,13.830385627259387,7
2017-12-28,6,15.196208170621883,9
2017-12-29,1,11.59472476914063,7
2017-12-30,5,0.6849124073562525,4
2017-12-31,1,13.43571304426719,2
2018-01-01,2,13.252770695450002,2
2018-01-02,11,29.06161604011094,17
2018-01-03,9,51.27702269931875,19
2018-01-04,14,50.00745127584531,33
2018-01-05,9,51.30371535290156,9
2018-01-06,0,0.9173319699281208,11
2018-01-07,2,-3.102051522490621,2
2018-01-08,2,11.174264064768758,13
2018-01-09,5,49.050768246873446,12
2018-01-10,5,50.45721475362344,11
2018-01-11,4,62.43454092067344,26
2018-01-12,10,41.99847335752968,12
2018-01-13,3,31.650781929660937,6
2018-01-14,1,-9.179510870181247,5
2018-01-15,20,3.513439828204696,2
2018-01-16,8,32.5282308723047,16
2018-01-17,5,47.3785010910297,11
2018-01-18,3,48.95021685708594,14
2018-01-19,2,67.6673383821875,22
2018-01-20,4,3.024835264715623,11
2018-01-21,2,-4.974626303965621,2
2018-01-22,29,29.225709550585947,13
2018-01-23,4,87.74182014547031,25
2018-01-24,5,81.09971567449531,22
2018-01-25,6,71.07862244722344,20
2018-01-26,7,79.05071980205,14
2018-01-27,11,4.36030421159375,8
2018-01-28,2,-0.35074676840624086,6
2018-01-29,4,65.43388232427502,20
2018-01-30,4,73.88318267875782,18
2018-01-31,15,-0.27233469329374316,17
2018-02-01,6,78.33474216580001,15
2018-02-02,5,92.68341325315939,18
2018-02-03,3,18.181361367520314,8
2018-02-04,2,-0.46773582141249825,6
2018-02-05,4,40.08114327688282,17
2018-02-06,4,50.304969834059385,26
2018-02-07,6,49.511497678878136,20
2018-02-08,2,83.99593400627032,23
2018-02-09,5,23.37344034493125,15
2018-02-10,3,-0.04958610373905614,3
2018-02-11,2,0.31603868218750897,0
2018-02-12,1,60.08487525961408,22
2018-02-13,8,41.65887833441407,26
2018-02-14,1,43.195478003182814,21
2018-02-15,4,52.770381053485934,17
2018-02-16,0,70.61051076915312,14
2018-02-17,1,-1.8222571289640612,4
2018-02-18,1,-4.746728510493744,5
2018-02-19,4,5.339882748789072,1
2018-02-20,3,42.103317039542205,16
2018-02-21,4,58.086388059712505,17
2018-02-22,3,42.41845516918438,10
2018-02-23,6,39.43594823020625,22
2018-02-24,0,16.55201135755,14
2018-02-25,2,-3.0973662507890563,7
2018-02-26,5,43.308074170117195,22
2018-02-27,8,97.28423959933126,25
2018-02-28,8,32.35690204676719,22
2018-03-01,8,39.89120974692656,32
2018-03-02,2,56.14360799419688,29
2018-03-03,4,-9.216565445039056,13
2018-03-04,2,8.524067341928134,6
2018-03-05,4,44.755939185348446,12
2018-03-06,4,52.033148770217196,34
2018-03-07,2,69.85176058928126,17
2018-03-08,9,76.99794946838907,23
2018-03-09,4,54.000522510395314,42
2018-03-10,5,-4.3332236005343745,17
2018-03-11,1,2.5365544993906344,3
2018-03-12,0,44.06390181175314,19
2018-03-13,3,58.26329241327501,11
2018-03-14,5,43.59419464436094,15
2018-03-15,1,61.73803090868907,26
2018-03-16,6,42.917442836564064,10
2018-03-17,2,5.927939200782816,16
2018-03-18,1,4.170398638209381,2
2018-03-19,1,33.61593025856407,27
2018-03-20,12,65.91787951216875,44
2018-03-21,4,47.93903082200157,17
2018-03-22,14,59.772049265078124,22
2018-03-23,5,22.389168172478126,33
2018-03-24,2,-6.777494569403121,11
2018-03-25,1,43.65937515830157,5
2018-03-26,7,35.13258770901095,15
2018-03-27,8,68.72416787530469,28
2018-03-28,6,63.96984681180312,53
2018-03-29,3,60.4652113028,18
2018-03-30,3,58.94713744711562,19
2018-03-31,9,-10.446968309753125,32
2018-04-01,5,-5.795068554459364,0
2018-04-02,12,38.04354783047189,14
2018-04-03,8,50.35998283191251,19
2018-04-04,6,48.27630027584688,17
2018-04-05,15,48.34553775764063,24
2018-04-06,9,52.949916794957815,18
2018-04-07,1,14.252347629295313,9
2018-04-08,4,-9.291746290090618,2
2018-04-09,11,46.90147692717032,15
2018-04-10,15,75.33813910485156,33
2018-04-11,15,68.77119069314375,14
2018-04-12,6,99.01662814635469,22
2018-04-13,3,67.79045007708906,11
2018-04-14,2,-0.6711265455249986,5
2018-04-15,3,-11.00583076486093,3
2018-04-16,5,82.51914697792658,21
2018-04-17,8,121.79334096458439,29
2018-04-18,7,65.39178235871563,27
2018-04-19,4,86.89935001109687,34
2018-04-20,2,75.14669261091875,23
2018-04-21,3,-7.76287271505937,12
2018-04-22,0,7.592375625239077,9
2018-04-23,8,53.43823698023439,22
2018-04-24,8,58.4988561999547,17
2018-04-25,9,55.53322179178751,30
2018-04-26,8,59.233020862900005,30
2018-04-27,25,25.07227762684844,17
2018-04-28,3,20.218806157535944,15
2018-04-29,4,-0.43892924805780353,5
2018-04-30,7,50.17133903256564,23
2018-05-01,8,43.826580047642196,42
2018-05-02,6,51.90109803072188,16
2018-05-03,5,25.74628066345,22
2018-05-04,8,43.778935786423446,34
2018-05-05,2,12.035139126310941,3
2018-05-06,1,-8.01132520709218,3
2018-05-07,7,30.404530876304698,11
2018-05-08,6,65.55363549914688,26
2018-05-09,9,57.17997091525469,20
2018-05-10,7,54.89815961197188,26
2018-05-11,9,38.16529876203906,11
2018-05-12,0,-3.700790811562497,6
2018-05-13,2,-3.2092399224031176,21
2018-05-14,6,50.27205137432033,12
2018-05-15,10,36.42473206585001,25
2018-05-16,3,62.799636943014065,28
2018-05-17,9,70.82100879749687,15
2018-05-18,5,40.588317698156246,24
2018-05-19,0,1.1996572976921893,7
2018-05-20,1,-4.2316314545609295,4
2018-05-21,4,35.714194322796885,14
2018-05-22,3,57.33513414414376,10
2018-05-23,5,42.07659535871719,17
2018-05-24,5,75.08165687390469,19
2018-05-25,4,30.5525574197625,17
2018-05-26,0,3.1793247275546896,10
2018-05-27,2,-1.8036160677984316,0
2018-05-28,1,0.8401034550812616,1
2018-05-29,6,53.037069588862515,26
2018-05-30,6,53.632612225157814,23
2018-05-31,5,54.59387505673281,22
2018-06-01,2,57.39515962889843,25
2018-06-02,4,2.2302798288531243,13
2018-06-03,2,-1.829241310454682,2
2018-06-04,4,82.91100519526407,22
2018-06-05,5,64.9680060468375,17
2018-06-06,6,51.10287556429063,35
2018-06-07,9,56.95503038112969,30
2018-06-08,3,48.25493081940313,24
2018-06-09,0,-2.313307280267182,6
2018-06-10,4,-10.095421296317177,7
2018-06-11,4,41.571756602764076,13
2018-06-12,6,69.44981891705626,21
2018-06-13,3,90.21373823228126,25
2018-06-14,12,52.28724603886406,31
2018-06-15,8,60.69985234870156,23
2018-06-16,2,1.1662489088609398,4
2018-06-17,6,-2.228316605804679,0
2018-06-18,6,53.038999385231264,18
2018-06-19,3,80.30578254719845,23
2018-06-20,6,60.69895619073907,33
2018-06-21,5,64.24428627173438,21
2018-06-22,2,78.52064121461719,22
2018-06-23,1,5.78110170097969,3
2018-06-24,0,-5.176422932599991,2
2018-06-25,9,53.04693084166095,17
2018-06-26,5,76.49258934142189,20
2018-06-27,4,52.45277494981876,15
2018-06-28,19,59.83568199393906,22
2018-06-29,23,186.28019872366562,19
2018-06-30,10,-14.758706735462507,7
2018-07-01,5,-12.863897388142181,4
2018-07-02,14,67.05884602817501,9
2018-07-03,7,91.36469331969221,11
2018-07-04,4,2.703773418829698,3
2018-07-05,1,-0.837624300578117,7
2018-07-06,5,21.930692735281262,18
2018-07-07,3,-4.960729952954672,1
2018-07-08,2,13.317764605668764,5
2018-07-09,3,59.53330044059688,15
2018-07-10,5,56.06460451408594,19
2018-07-11,7,69.92826820897344,20
2018-07-12,9,55.54701325374374,16
2018-07-13,13,54.77273035566875,17
2018-07-14,1,10.215104294981252,8
2018-07-15,4,0.9954577919703205,2
2018-07-16,9,58.864905771456264,12
2018-07-17,6,52.63972650146407,21
2018-07-18,13,77.25342158433125,29
2018-07-19,9,69.1384655910453,15
2018-07-20,8,57.169206202907816,17
2018-07-21,3,2.677693293854688,5
2018-07-22,6,-0.8400862171718657,3
2018-07-23,2,45.442799094862515,18
2018-07-24,8,79.68607327947032,23
2018-07-25,9,51.955868726025,25
2018-07-26,3,60.406024661440625,22
2018-07-27,3,29.518500656834377,31
2018-07-28,2,0.23232501893594382,12
2018-07-29,4,1.585764091440634,2
2018-07-30,6,45.97017764680783,21
2018-07-31,6,66.86453038620938,25
2018-08-01,7,57.239413559335944,40
2018-08-02,7,45.355561519865624,30
2018-08-03,12,45.092709161567186,25
2018-08-04,10,2.300248549248442,14
2018-08-05,1,-7.265450294423427,4
2018-08-06,2,59.93768238327345,12
2018-08-07,4,57.02717990922501,22
2018-08-08,11,46.87973715534063,3
2018-08-09,12,116.73906249382188,16
2018-08-10,14,67.67800178595937,17
2018-08-11,5,21.646457590620315,4
2018-08-12,7,-3.8926966496718727,3
2018-08-13,4,41.8606488065922,18
2018-08-14,3,69.77812191659532,27
2018-08-15,14,52.04690842326407,38
2018-08-16,7,56.14176525981719,23
2018-08-17,16,40.63506399901094,24
2018-08-18,5,4.803615816901569,3
2018-08-19,3,3.4660192101453227,2
2018-08-20,12,41.13359724855314,17
2018-08-21,11,78.91468977849064,12
2018-08-22,14,85.98821488154844,26
2018-08-23,12,64.74605584018906,24
2018-08-24,10,65.97227942987968,23
2018-08-25,4,12.549061301220313,6
2018-08-26,4,-7.489656589162491,2
2018-08-27,8,43.99877496401095,15
2018-08-28,3,60.3175241236797,25
2018-08-29,5,42.52111938429688,39
2018-08-30,3,53.93312029667187,26
2018-08-31,4,81.15633791677188,41
2018-09-01,3,5.19739041315313,3
2018-09-02,0,-8.914940780804681,15
2018-09-03,4,6.499388017740635,3
2018-09-04,1,60.370964328154706,15
2018-09-05,4,74.64813711791876,36
2018-09-06,0,69.13278935622031,31
2018-09-07,2,58.733271618587494,39
2018-09-08,3,15.622154802504689,11
2018-09-09,0,-6.322209680860931,9
2018-09-10,8,44.18926224332501,17
2018-09-11,5,65.42763971212189,35
2018-09-12,10,55.948213790648445,52
2018-09-13,9,71.90116741394688,37
2018-09-14,3,38.78109614554531,34
2018-09-15,3,-7.028020568492181,1
2018-09-16,0,-2.4103369084968644,4
2018-09-17,3,62.2623295614547,24
2018-09-18,10,40.43283344367032,31
2018-09-19,7,61.08957392964219,26
2018-09-20,14,49.85710739812344,21
2018-09-21,10,60.89506212582344,27
2018-09-22,2,19.653082768696876,6
2018-09-23,2,0.16934739331094484,2
2018-09-24,4,61.75201642305157,10
2018-09-25,4,64.37213369236876,27
2018-09-26,1,56.89427239765625,18
2018-09-27,3,54.44308694618906,12
2018-09-28,6,62.155035951325004,33
2018-09-29,2,20.224939318476565,4
2018-09-30,1,-7.205462000043742,5
2018-10-01,3,50.453903580753135,15
2018-10-02,5,54.21070272292344,13
2018-10-03,2,84.2551120909797,13
2018-10-04,4,84.43687723080625,22
2018-10-05,7,48.313907812017185,23
2018-10-06,2,0.4261976967140626,9
2018-10-07,0,-8.960391618682802,1
2018-10-08,4,91.12109305002501,20
2018-10-09,8,61.51355461506095,21
2018-10-10,11,76.48238540954688,11
2018-10-11,3,75.29031606529531,27
2018-10-12,3,89.08371707958281,31
2018-10-13,1,7.033926311970312,5
2018-10-14,1,-2.9787763072765543,2
2018-10-15,3,80.4032299497547,30
2018-10-16,7,67.46306955579377,26
2018-10-17,5,50.71737019618751,37
2018-10-18,6,35.74463055997813,31
2018-10-19,8,50.60338341263751,27
2018-10-20,4,-1.7183759726328063,3
2018-10-21,6,-1.436345120671863,2
2018-10-22,4,69.65580773721877,23
2018-10-23,3,74.21403306334533,21
2018-10-24,7,50.94193179786563,47
2018-10-25,4,68.70402493835155,49
2018-10-26,5,77.11384108339062,40
2018-10-27,1,-12.7310470777375,10
2018-10-28,1,-9.064645752642177,1
2018-10-29,5,37.5800171743047,36
2018-10-30,4,63.031059689421895,39
2018-10-31,5,50.39850679932188,44
2018-11-01,5,41.101095573025006,34
2018-11-02,7,67.83671093997813,18
2018-11-03,0,0.41707038671093954,8
2018-11-04,5,-0.025304845773428397,5
2018-11-05,3,65.02151539070157,23
2018-11-06,5,116.98183370867345,41
2018-11-07,7,37.17609866394062,42
2018-11-08,9,56.824240301325,31
2018-11-09,7,68.38416500128906,28
2018-11-10,2,16.966039866956255,6
2018-11-11,1,-0.8068273004624924,7
2018-11-12,12,66.2962701124672,21
2018-11-13,17,66.67793403446407,30
2018-11-14,6,56.33168926534532,40
2018-11-15,15,89.24634241792188,26
2018-11-16,16,78.19327406225938,43
2018-11-17,12,10.212654002996878,19
2018-11-18,0,-8.790645796653118,7
2018-11-19,1,53.265158290237515,16
2018-11-20,7,77.86490419479377,18
2018-11-21,14,69.80315957745157,16
2018-11-22,2,9.688800692646875,17
2018-11-23,3,-2.0820021590812434,5
2018-11-24,4,-5.238494577392174,2
2018-11-25,1,-2.225238091307798,0
2018-11-26,8,70.65887031774064,18
2018-11-27,13,68.46712309424844,53
2018-11-28,5,73.3650315077625,38
2018-11-29,9,100.15573643006874,23
2018-11-30,12,40.19355173188437,47
2018-12-01,7,29.76946197652031,10
2018-12-02,2,3.908450773240629,2
2018-12-03,4,69.42479575724221,26
2018-12-04,6,84.74448889813283,50
2018-12-05,11,99.83926218351876,30
2018-12-06,5,72.381660278,35
2018-12-07,5,58.98769754525938,16
2018-12-08,7,15.329815948092193,14
2018-12-09,0,-6.47223570767655,7
2018-12-10,1,56.275893324764084,24
2018-12-11,8,52.819450626301574,31
2018-12-12,4,67.52741058001095,31
2018-12-13,12,101.65829371699532,31
2018-12-14,8,67.3926845911875,30
2018-12-15,6,3.5720326030187515,12
2018-12-16,1,-12.850276302024993,0
2018-12-17,2,47.22086413101408,14
2018-12-18,5,75.10925079457814,15
