,gcc-mirror/gcc,golang/go,llvm/llvm-project
2009-04-01,27,7,51.03828752501718
2009-04-02,23,8,5.861679159087501
2009-04-03,14,14,8.545949160439065
2009-04-04,19,1,-17.422167163953127
2009-04-05,11,0,-10.65758973549531
2009-04-06,25,1,13.767452535342187
2009-04-07,44,10,48.078857635599995
2009-04-08,46,3,29.85734122080156
2009-04-09,49,9,27.308001241564057
2009-04-10,53,7,45.65469464473438
2009-04-11,10,2,-9.301230939324995
2009-04-12,6,1,20.836052000540633
2009-04-13,16,9,34.9481854008375
2009-04-14,14,8,30.654541093971872
2009-04-15,50,10,73.3172772509703
2009-04-16,61,16,13.67881611496562
2009-04-17,68,10,19.108286285610944
2009-04-18,26,3,39.76187646904688
2009-04-19,17,1,18.323493261639058
2009-04-20,75,10,20.235103615765624
2009-04-21,20,9,45.441877373075
2009-04-22,59,11,32.79096328833437
2009-04-23,18,1,17.532645526898435
2009-04-24,62,5,14.561229732125
2009-04-25,24,5,29.40219771289844
2009-04-26,24,1,6.381191429565625
2009-04-27,22,3,38.228027023890625
2009-04-28,36,8,16.65285033737969
2009-04-29,62,3,41.84768679147031
2009-04-30,19,15,8.113760068226561
2009-05-01,7,1,22.93192297785781
2009-05-02,10,5,-4.371947205040627
2009-05-03,14,2,130.8592421269172
2009-05-04,14,3,12.652544815934363
2009-05-05,14,8,-5.001493737082811
2009-05-06,47,12,13.43929461461407
2009-05-07,21,10,7.4472074724953075
2009-05-08,19,22,38.13836129831094
2009-05-09,8,0,-8.01782176154532
2009-05-10,19,0,-9.891889643485936
2009-05-11,13,3,36.06043819331562
2009-05-12,21,7,30.171196153045308
2009-05-13,17,6,34.36739690485312
2009-05-14,25,11,13.435680600210937
2009-05-15,32,12,32.268804050456254
2009-05-16,15,7,3.7398840536468754
2009-05-17,12,1,-10.006401535514058
2009-05-18,22,11,47.19538283123594
2009-05-19,17,10,31.362661839920307
2009-05-20,15,9,11.893849206043747
2009-05-21,18,15,0.900612905751565
2009-05-22,13,12,24.551998284385938
2009-05-23,10,11,3.3887558148421846
2009-05-24,10,2,-0.9755507520093758
2009-05-25,10,1,-0.5275322996265608
2009-05-26,16,9,15.376659351014062
2009-05-27,26,15,34.689526060918745
2009-05-28,18,8,6.048494480115622
2009-05-29,19,11,11.540020104057813
2009-05-30,6,1,30.30651759076875
2009-05-31,11,5,0.1455977181093715
2009-06-01,24,0,9.086396989690627
2009-06-02,26,8,10.78121404209844
2009-06-03,29,15,40.84412407957656
2009-06-04,16,17,32.89762909870625
2009-06-05,19,8,19.623087727678126
2009-06-06,3,10,-0.8724865129656223
2009-06-07,20,12,-3.4118568217296854
2009-06-08,21,6,18.333636975470313
2009-06-09,16,11,3.4341137572437503
2009-06-10,20,3,-10.68323477422031
2009-06-11,13,2,18.404539660828124
2009-06-12,21,1,36.866632009578126
2009-06-13,12,0,5.31160929900156
2009-06-14,3,0,8.02747750142344
2009-06-15,14,3,46.75930648968594
2009-06-16,36,16,48.16561172126562
2009-06-17,23,9,37.82636236374531
2009-06-18,22,6,19.519901373804693
2009-06-19,31,9,16.482806316903137
2009-06-20,11,1,-0.6163396280609348
2009-06-21,15,0,-0.32534979504062633
2009-06-22,38,10,26.935376827328128
2009-06-23,37,7,71.79445943596562
2009-06-24,25,5,58.41412716641406
2009-06-25,25,17,26.028917662917188
2009-06-26,24,10,72.64435940086562
2009-06-27,15,3,-20.28336306056562
2009-06-28,10,0,-24.491421157621872
2009-06-29,16,9,33.422927823145315
2009-06-30,34,5,52.04695904193281
2009-07-01,22,8,45.097047303046864
2009-07-02,17,15,14.844079633609375
2009-07-03,8,10,-2.9098581051828063
2009-07-04,17,1,-23.799530341535934
2009-07-05,4,1,-3.532618131798433
2009-07-06,14,12,44.60008318618438
2009-07-07,25,36,49.811570370568745
2009-07-08,13,9,38.93723702617031
2009-07-09,25,11,62.2822920360875
2009-07-10,25,13,32.16116237729531
2009-07-11,13,2,11.946669886223447
2009-07-12,11,0,-8.31724294572031
2009-07-13,47,10,65.49410923588907
2009-07-14,21,25,83.46946374682344
2009-07-15,30,14,69.25528083883125
2009-07-16,13,7,178.1420784924047
2009-07-17,14,23,-2.705939980785942
2009-07-18,12,1,-5.163218089010925
2009-07-19,6,0,-33.06908173426249
2009-07-20,28,8,32.98228552776406
2009-07-21,14,13,104.35500839205
2009-07-22,29,3,34.02763836386873
2009-07-23,44,0,23.200980203437496
2009-07-24,20,1,35.503224745907815
2009-07-25,12,0,15.016009407868744
2009-07-26,6,1,6.401330727395319
2009-07-27,26,14,48.81198693405
2009-07-28,26,18,51.05447300080937
2009-07-29,21,20,76.44706892614843
2009-07-30,22,11,13.17486789395781
2009-07-31,29,12,44.29432030768281
2009-08-01,9,5,7.697521693296878
2009-08-02,15,0,34.21363573222813
2009-08-03,12,5,32.37910063888282
2009-08-04,13,12,32.163419602043746
2009-08-05,10,16,61.94150258498907
2009-08-06,23,8,23.18465808042656
2009-08-07,13,20,18.365278415771876
2009-08-08,4,4,27.68373093033125
2009-08-09,9,4,-27.82169420481094
2009-08-10,22,5,43.718005160089064
2009-08-11,16,8,76.56405626013125
2009-08-12,31,18,43.622036672631246
2009-08-13,9,18,26.772761869662503
2009-08-14,30,12,21.884026536896883
2009-08-15,5,3,30.91819102330313
2009-08-16,15,0,3.7099967068015616
2009-08-17,34,9,5.848216322745316
2009-08-18,12,11,40.55964426218906
2009-08-19,13,13,65.1836164666953
2009-08-20,17,14,3.9598982657156228
2009-08-21,11,11,52.42693679017188
2009-08-22,8,9,20.55398868477031
2009-08-23,14,1,36.3615798862875
2009-08-24,18,13,23.21322894029531
2009-08-25,24,8,40.934535585675
2009-08-26,14,14,44.96189567710313
2009-08-27,15,17,46.08380861861875
2009-08-28,22,19,23.182661554700005
2009-08-29,8,5,-10.803235971487496
2009-08-30,13,5,13.858174667523443
2009-08-31,10,18,32.115275274439064
2009-09-01,14,22,41.28504435705
2009-09-02,31,13,32.68999114862656
2009-09-03,27,22,59.230696847259374
2009-09-04,21,8,-3.163160429931253
2009-09-05,7,0,-5.8779365845328115
2009-09-06,6,2,-1.972551563517186
2009-09-07,15,0,3.1692495851250015
2009-09-08,31,8,63.42635158256562
2009-09-09,23,9,48.58127554715468
2009-09-10,26,9,20.499854725940622
2009-09-11,16,6,43.0143048587
2009-09-12,9,0,10.550691099257818
2009-09-13,8,0,17.74757225082969
2009-09-14,15,7,27.457017671382815
2009-09-15,14,18,57.628772747546876
2009-09-16,26,10,38.374011238890624
2009-09-17,23,9,10.283425325871875
2009-09-18,17,18,30.765339620748435
2009-09-19,7,7,-19.72968111167812
2009-09-20,12,0,49.63603311956875
2009-09-21,16,8,15.343092650087499
2009-09-22,70,13,43.1398081684625
2009-09-23,25,2,16.846383927349997
2009-09-24,23,15,9.859655083540623
2009-09-25,22,13,32.566018609057814
2009-09-26,7,1,13.039498174640627
2009-09-27,14,0,22.78814670537969
2009-09-28,19,9,21.30298362792813
2009-09-29,22,10,27.15770081573281
2009-09-30,21,15,13.779948580212498
2009-10-01,20,8,0.8250044841875024
2009-10-02,22,4,-10.132579494234378
2009-10-03,6,9,-5.822566395454686
2009-10-04,2,0,-7.962874645395313
2009-10-05,27,10,33.16421476448593
2009-10-06,18,21,34.131004209354685
2009-10-07,30,10,32.74704015699375
2009-10-08,26,6,35.43378707128437
2009-10-09,19,13,29.120240739578122
2009-10-10,18,2,6.334762282568754
2009-10-11,15,3,38.965809687823445
2009-10-12,21,14,40.19623647436563
2009-10-13,19,11,66.42376824593438
2009-10-14,26,11,16.77313626866406
2009-10-15,25,27,14.768352214273442
2009-10-16,24,17,20.90956230699844
2009-10-17,25,0,45.78736921289844
2009-10-18,1,0,15.209661180190622
2009-10-19,17,9,53.258291991140624
2009-10-20,26,19,35.44068063847969
2009-10-21,15,4,41.409398777882814
2009-10-22,20,21,15.14779594350938
2009-10-23,20,13,-6.296375650253118
2009-10-24,10,2,-8.15841798468906
2009-10-25,6,4,28.114587343970314
2009-10-26,20,5,25.76514285750781
2009-10-27,26,7,79.20497941057968
2009-10-28,33,7,22.118231282287496
2009-10-29,23,5,29.490490920789064
2009-10-30,31,9,28.245330908767187
2009-10-31,8,2,10.145124918292183
2009-11-01,8,12,2.9187638137484413
2009-11-02,16,29,30.446668227589065
2009-11-03,27,13,62.83980828729062
2009-11-04,29,31,24.846876712982805
2009-11-05,17,55,44.45525935705312
2009-11-06,20,39,25.694258354599995
2009-11-07,10,16,52.602409788648444
2009-11-08,15,24,1.0330755674109398
2009-11-09,13,28,69.22173230178751
2009-11-10,13,26,56.27682570122031
2009-11-11,15,41,57.38535115727031
2009-11-12,19,18,53.138982561062505
2009-11-13,24,16,27.32239099311562
2009-11-14,5,13,11.044654625375003
2009-11-15,5,19,-1.757262472257807
2009-11-16,15,11,46.38702089835781
2009-11-17,19,26,96.71255918944374
2009-11-18,24,37,17.160045275907805
2009-11-19,21,14,44.69670026208125
2009-11-20,20,32,26.689141077684376
2009-11-21,16,1,-10.822374334940626
2009-11-22,8,0,11.357039962740629
2009-11-23,30,7,33.00227740469062
2009-11-24,22,23,19.09174300122031
2009-11-25,131,9,31.09743193773437
2009-11-26,25,0,21.177824896168744
2009-11-27,15,0,1.9640653268874928
2009-11-28,12,0,-10.707342969087506
2009-11-29,6,4,26.26439666929375
2009-11-30,101,21,33.61360421469687
2009-12-01,20,12,42.9313804027875
2009-12-02,25,24,19.15983238152031
2009-12-03,19,16,78.48659151119219
2009-12-04,24,22,62.30333138548906
2009-12-05,10,10,-3.2393502148046878
2009-12-06,6,4,-2.4583133033703035
2009-12-07,25,7,39.60125203184844
2009-12-08,14,2,24.359715552642186
2009-12-09,9,18,33.08469318662969
2009-12-10,20,14,8.881188973151566
2009-12-11,25,16,39.92000452246719
2009-12-12,3,3,-6.73248661857032
2009-12-13,7,6,-11.405569105132813
2009-12-14,24,8,58.436722316054684
2009-12-15,22,14,38.521776021282804
2009-12-16,10,20,40.498130740492186
2009-12-17,22,11,11.57145302222969
2009-12-18,11,8,36.890768503960935
2009-12-19,6,2,12.062804949692186
2009-12-20,3,0,-23.9428624762375
2009-12-21,8,5,24.098219298307818
2009-12-22,15,6,56.68959524357969
2009-12-23,18,11,95.19913442645625
2009-12-24,9,4,-1.8039916112078132
2009-12-25,1,0,-30.693398880215625
2009-12-26,7,1,-21.17043314345937
2009-12-27,3,1,-10.52106504405469
2009-12-28,8,5,43.420354188725
2009-12-29,10,13,11.921257371239058
2009-12-30,13,1,14.694903647979686
2009-12-31,8,1,29.772764555085935
2010-01-01,17,0,2.8156531066812462
2010-01-02,11,1,5.237283058293752
2010-01-03,16,1,-3.979385034604686
2010-01-04,25,1,50.34834378772656
2010-01-05,21,5,199.84018221172968
2010-01-06,11,18,-32.497285292614066
2010-01-07,21,12,12.206854573293768
2010-01-08,14,11,-14.070720845173433
2010-01-09,23,2,13.31389188694375
2010-01-10,12,1,5.957948168360936
2010-01-11,16,8,39.64295789747969
2010-01-12,14,11,18.520196784242188
2010-01-13,18,13,54.75389241605468
2010-01-14,37,11,25.739975860153123
2010-01-15,15,11,49.98932559742031
2010-01-16,9,2,21.718604092326565
2010-01-17,15,0,-21.092167636956248
2010-01-18,17,3,53.45948924492813
2010-01-19,14,14,71.49944403907344
2010-01-20,24,9,36.549257353059375
2010-01-21,14,0,12.381210589539066
2010-01-22,11,5,60.5930839949375
2010-01-23,4,4,13.755642571048433
2010-01-24,4,1,2.6316494414859406
2010-01-25,15,10,36.661117558092194
2010-01-26,29,21,84.79400246284688
2010-01-27,23,16,13.277164146643749
2010-01-28,19,15,-0.30552338972968585
2010-01-29,15,8,41.72720977604844
2010-01-30,2,9,-2.195150351039061
2010-01-31,13,0,-8.348144247006246
2010-02-01,8,11,28.184118331154686
2010-02-02,8,19,79.25092561292188
2010-02-03,19,3,35.42585136279062
2010-02-04,9,18,-2.7007703632046827
2010-02-05,18,13,53.44078916874219
2010-02-06,18,4,-11.182660647670318
2010-02-07,17,3,-20.722671404026556
2010-02-08,10,5,52.64922030207031
2010-02-09,15,8,61.47486193935781
2010-02-10,24,16,38.48930034746405
2010-02-11,23,8,40.92970809233282
2010-02-12,9,4,37.54926364951094
2010-02-13,2,0,21.20474153488594
2010-02-14,7,0,2.102778846001563
2010-02-15,13,0,33.43937574941563
2010-02-16,13,12,53.06895511805156
2010-02-17,21,14,51.47480420950781
2010-02-18,19,7,25.753357710090626
2010-02-19,21,20,4.175965116087504
2010-02-20,10,6,-42.053221222579694
2010-02-21,8,1,31.61360703088594
2010-02-22,21,11,15.95871888197031
2010-02-23,18,9,90.65888254321563
2010-02-24,23,7,17.625284032735934
2010-02-25,11,14,47.60388902153906
2010-02-26,21,13,29.643796735987493
2010-02-27,8,1,2.9878432810328093
2010-02-28,10,1,20.95849370219532
2010-03-01,22,1,52.00881356590625
2010-03-02,20,5,30.519698998693748
2010-03-03,22,6,22.255123586917186
2010-03-04,12,10,12.56117950273594
2010-03-05,6,11,23.572715630015622
2010-03-06,4,5,-5.623366716903121
2010-03-07,3,2,3.623425740076563
2010-03-08,22,6,39.0035813866875
2010-03-09,15,14,37.06733549535781
2010-03-10,11,7,49.11314710007812
2010-03-11,10,4,38.0347278697625
2010-03-12,14,5,29.086700560045315
2010-03-13,18,2,8.485179156995315
2010-03-14,4,0,23.035694363801568
2010-03-15,13,5,14.794583912553122
2010-03-16,20,9,36.13919278355313
2010-03-17,13,11,19.20768819200937
2010-03-18,22,4,43.566739013112496
2010-03-19,22,15,47.705663150215614
2010-03-20,9,4,10.010081573004683
2010-03-21,6,4,-27.039109392289063
2010-03-22,21,1,35.68510176720781
2010-03-23,17,10,40.15565984422031
2010-03-24,18,18,40.548637841535935
2010-03-25,7,14,39.6577856938
2010-03-26,20,13,31.196468358749996
2010-03-27,6,2,-3.3788693037781314
2010-03-28,3,2,6.092266748409379
2010-03-29,13,10,27.094519560795312
2010-03-30,18,20,50.8127519845375
2010-03-31,32,15,22.54285701464218
2010-04-01,23,8,11.28769694577187
2010-04-02,14,3,38.022597896078125
2010-04-03,3,0,-2.8252383492765603
2010-04-04,2,1,30.71877057816719
2010-04-05,3,6,48.65716956683125
2010-04-06,34,18,16.885847291298433
2010-04-07,40,5,72.16638268991875
2010-04-08,18,6,20.871540008679688
2010-04-09,27,14,11.349088922321876
2010-04-10,8,2,-8.725755406262493
2010-04-11,9,10,1.9263162611781262
2010-04-12,22,5,44.52823836268438
2010-04-13,28,8,39.60484850875312
2010-04-14,25,6,50.446874571256245
2010-04-15,21,5,25.424140862546878
2010-04-16,39,6,61.45888636300157
2010-04-17,16,0,5.52770612586562
2010-04-18,8,3,-12.754614287753121
2010-04-19,20,5,21.715723500784378
2010-04-20,23,2,47.819771077442184
2010-04-21,22,16,16.885980908784376
2010-04-22,22,5,36.91989707988594
2010-04-23,11,3,17.20906375369062
2010-04-24,11,0,16.090075580598437
2010-04-25,12,0,-13.347982516849996
2010-04-26,23,6,24.727945882545313
2010-04-27,44,28,6.443694416937497
2010-04-28,16,16,30.660753848879686
2010-04-29,16,10,28.68260130397187
2010-04-30,24,14,32.74179011934375
2010-05-01,8,5,6.013585194618749
2010-05-02,13,0,-16.747476137328125
2010-05-03,12,15,39.760968799085944
2010-05-04,23,6,13.88633463986406
2010-05-05,24,8,30.754989681046876
2010-05-06,32,4,34.73618791797813
2010-05-07,23,7,49.83971539729218
2010-05-08,12,3,-16.323207060499996
2010-05-09,11,2,-15.44273857377187
2010-05-10,23,1,26.341543587518753
2010-05-11,28,4,34.03888754255156
2010-05-12,24,0,38.17037474584218
2010-05-13,20,3,25.437833778582814
2010-05-14,21,3,47.72817253221562
2010-05-15,19,3,-9.135784415943746
2010-05-16,19,0,-2.6117181081953085
2010-05-17,33,1,41.225552698509375
2010-05-18,14,2,31.952765373003125
2010-05-19,25,9,19.000192364101565
2010-05-20,24,8,45.75672412618594
2010-05-21,25,15,22.69703333048281
2010-05-22,10,5,-13.815407769998437
2010-05-23,16,3,-9.797211155339056
2010-05-24,16,22,16.996983404395316
2010-05-25,37,6,28.768071021698436
2010-05-26,36,5,62.777313993851564
2010-05-27,32,6,43.850032867757804
