,facebook/react,angular/angular,emberjs/ember.js
2020-09-19,-0.5938212505124998,0.0,0
2020-09-20,-0.3161921706234373,0.0,0
2020-09-21,4.791122599964063,22.0,0
2020-09-22,5.3432500391875,6.0,0
2020-09-23,1.0460683055906248,6.0,0
2020-09-24,0.3078594044484373,7.0,0
2020-09-25,2.474870932682813,13.0,7
2020-09-26,-0.6520613941187495,0.0,5
2020-09-27,-0.3925321201078119,0.0,3
2020-09-28,1.7271634437500005,55.0,6
2020-09-29,0.5811679824218755,2.0,6
2020-09-30,2.6268962042265627,35.0,19
2020-10-01,3.477890525003125,20.0,7
2020-10-02,0.33552789316249987,8.0,3
2020-10-03,-0.4554997915828125,0.0,4
2020-10-04,-0.2886248326078122,0.0,1
2020-10-05,2.8051503450000004,17.0,7
2020-10-06,0.5451541402187503,12.0,1
2020-10-07,-0.3634119068374998,8.0,2
2020-10-08,2.7748594109171876,12.0,1
2020-10-09,2.534948994079688,6.0,4
2020-10-10,-0.547176473159375,0.0,0
2020-10-11,-0.2845016400359375,0.0,6
2020-10-12,0.8060693987500003,30.0,2
2020-10-13,1.7498636147031255,19.0,7
2020-10-14,6.6323988418765625,22.0,1
2020-10-15,2.1003340212140618,14.0,3
2020-10-16,6.245351472203125,19.0,9
2020-10-17,-0.14584324665468795,0.0,5
2020-10-18,-0.7157295701078121,2.0,0
2020-10-19,3.5432775287500005,11.0,2
2020-10-20,3.2546224569843756,7.0,0
2020-10-21,2.141842860182813,8.0,2
2020-10-22,2.18069217756875,25.0,3
2020-10-23,-0.8099647930484372,5.0,3
2020-10-24,-0.4708854449671869,0.0,3
2020-10-25,-0.3329628307671868,0.0,6
2020-10-26,-0.21575943753593682,6.0,4
2020-10-27,2.8295156754375004,25.0,5
2020-10-28,-0.44463578845624985,20.0,1
2020-10-29,1.7694185620593752,19.0,8
2020-10-30,2.6605985033453123,8.0,0
2020-10-31,1.5228159423921874,1.0,2
2020-11-01,-0.44035025000000017,0.0,0
2020-11-02,0.7436889625,16.0,1
2020-11-03,3.7154979112500004,5.0,1
2020-11-04,-0.5897042140468749,15.0,2
2020-11-05,-0.3276034876078123,3.0,2
2020-11-06,-0.21340423978124978,16.0,3
2020-11-07,-0.16645678661874946,0.0,0
2020-11-08,0.8780378038609379,0.0,0
2020-11-09,2.819460548678125,6.0,6
2020-11-10,4.601056901984375,1.0,3
2020-11-11,6.289827895401562,2.0,6
2020-11-12,5.935242089856249,16.0,7
2020-11-13,7.764395749999999,12.0,3
2020-11-14,-1.5793247625000006,0.0,1
2020-11-15,-0.8803009837499995,0.0,0
2020-11-16,1.377385785734376,20.0,4
2020-11-17,1.3165138896671889,12.0,14
2020-11-18,2.3221211660640635,28.0,4
2020-11-19,-0.7520864400390621,23.0,6
2020-11-20,3.541061574889063,19.0,3
2020-11-21,-0.7039652848921873,1.0,0
2020-11-22,-0.376134697823437,0.0,0
2020-11-23,-0.2108616674999998,13.0,0
2020-11-24,-0.16346005603124947,26.0,2
2020-11-25,-0.13368241985312462,16.0,1
2020-11-26,-0.09815069411874972,0.0,0
2020-11-27,-0.06957134260781231,0.0,0
2020-11-28,-0.0382732520624999,0.0,0
2020-11-29,-0.033595410143749914,0.0,0
2020-11-30,2.0,15.0,0
2020-12-01,3.8,11.0,1
2020-12-02,0.5099999999999996,26.0,0
2020-12-03,1.6629999999999998,14.0,2
2020-12-04,5.5996749999999995,7.0,6
2020-12-05,0.16661649999999972,4.0,0
2020-12-06,0.461546475,2.0,2
2020-12-07,5.5517228075,7.0,0
2020-12-08,7.093618076468751,34.0,0
2020-12-09,6.691648321615625,17.0,0
2020-12-10,3.4878975593406247,23.0,0
2020-12-11,0.6646485814328125,3.0,2
2020-12-12,-1.0134637919156244,1.0,0
2020-12-13,0.3232388005187512,2.0,0
2020-12-14,1.4209280569484388,19.0,2
2020-12-15,0.37323684937031354,11.0,3
2020-12-16,0.46776724815937565,6.0,2
2020-12-17,1.5518076693375005,6.0,2
