,twbs/bootstrap,ant-design/ant-design,mui/material-ui
2019-10-26,1,1.4795574272000005,2
2019-10-27,1,4.737701376,6
2019-10-28,3,2.3026872320000003,3
2019-10-29,0,1.5283893248,12
2019-10-30,0,0.8246117375999997,6
2019-10-31,7,-0.8564920319999998,4
2019-11-01,1,0.6870425599999999,7
2019-11-02,0,-0.20613509119999995,2
2019-11-03,0,2.04852736,6
2019-11-04,7,14.7968518144,7
2019-11-05,0,-0.8689532927999988,6
2019-11-06,0,8.70022144,2
2019-11-07,6,-0.48516085759999994,9
2019-11-08,1,2.6557139967999994,6
2019-11-09,0,2.6031661055999997,3
2019-11-10,0,2.5928246271999997,4
2019-11-11,0,2.5905575936,6
2019-11-12,2,1.5722835968000006,9
2019-11-13,0,4.7741669376,5
2019-11-14,0,0.39572295680000025,6
2019-11-15,1,7.9852164096,7
2019-11-16,0,0.8657957887999999,10
2019-11-17,0,-0.40240691200000045,2
2019-11-18,1,7.219813888,7
2019-11-19,0,7.090398208,3
2019-11-20,0,7.49456896,5
2019-11-21,1,3.9929964544,3
2019-11-22,1,2.305097011199999,8
2019-11-23,0,1.7763263487999996,2
2019-11-24,3,4.111083008,1
2019-11-25,5,15.9270226944,11
2019-11-26,2,-2.5543001087999997,4
2019-11-27,1,1.617058406399999,2
2019-11-28,4,1.9441751040000002,2
2019-11-29,0,33.182879129599996,6
2019-11-30,0,-5.8397002751999985,0
2019-12-01,1,14.382003097599998,7
2019-12-02,0,6.390365184,4
2019-12-03,0,14.8851438592,3
2019-12-04,1,10.3610456064,3
2019-12-05,0,1.4515749887999982,2
2019-12-06,2,9.025082367999998,4
2019-12-07,0,-1.6407997439999988,5
2019-12-08,1,-4.8522978304,3
2019-12-09,1,8.158125260799999,7
2019-12-10,0,2.679038566400001,6
2019-12-11,1,5.216176332800001,4
2019-12-12,0,2.0047123456000007,6
2019-12-13,2,1.6644174848,5
2019-12-14,5,-0.8407694335999993,4
2019-12-15,2,-0.05284761600000021,5
2019-12-16,0,2.377033728,3
2019-12-17,0,5.162172928,12
2019-12-18,1,19.4763298816,4
2019-12-19,0,6.309248819200001,2
2019-12-20,1,1.9944863743999992,0
2019-12-21,0,3.025190297599999,2
2019-12-22,0,-2.660642816000001,1
2019-12-23,0,27.674585395199998,1
2019-12-24,1,12.391957811200001,3
2019-12-25,14,46.3699231744,1
2019-12-26,0,20.1977106432,4
2019-12-27,2,7.977997107199998,8
2019-12-28,0,-4.619342028800002,2
2019-12-29,0,-3.9829101568000027,0
2019-12-30,2,5.011005235199997,15
2019-12-31,0,16.6252496896,4
2020-01-01,0,-5.7598776319999985,0
2020-01-02,4,14.650655744000002,2
2020-01-03,0,20.491951718400003,6
2020-01-04,2,-5.350855167999999,4
2020-01-05,0,-3.355591372800002,2
2020-01-06,1,13.386499379199998,1
2020-01-07,6,3.1377368064000004,2
2020-01-08,1,4.9671556096,6
2020-01-09,1,8.0541570048,5
2020-01-10,1,-1.3350976512,0
2020-01-11,0,-1.817319423999999,7
2020-01-12,0,0.3023403008000001,1
2020-01-13,3,11.8055737344,5
2020-01-14,1,5.771473715200001,5
2020-01-15,0,3.7903460352000007,6
2020-01-16,1,1.2182641664,3
2020-01-17,1,13.91269376,10
2020-01-18,0,-5.1922962431999995,4
2020-01-19,0,0.46040381439999845,5
2020-01-20,0,1.7023480831999995,6
2020-01-21,0,13.689586380800002,7
2020-01-22,0,1.3458822144000013,9
2020-01-23,2,-3.4445184,1
2020-01-24,0,3.081544396799999,3
2020-01-25,3,-0.2959682559999992,4
2020-01-26,0,0.24534968319999995,10
2020-01-27,0,1.6090531839999995,3
2020-01-28,1,2.4876407808,4
2020-01-29,0,1.2874788864000006,0
2020-01-30,0,0.42974812160000053,5
2020-01-31,0,-0.18417930240000024,4
2020-02-01,1,1.1383424,12
2020-02-02,0,5.034793984,9
2020-02-03,4,5.2619825152,4
2020-02-04,1,19.7422328832,6
2020-02-05,2,-2.527332659199999,4
2020-02-06,1,-0.09599477760000141,6
2020-02-07,1,4.591616204799999,4
2020-02-08,0,-1.8977046528000003,0
2020-02-09,1,7.147601305599999,3
2020-02-10,3,7.9274063872000005,3
2020-02-11,2,2.1109876736000004,5
2020-02-12,5,0.7597663232000005,2
2020-02-13,3,1.3527933952,6
2020-02-14,6,0.7730889727999997,5
2020-02-15,8,-0.9334039552000002,2
2020-02-16,4,1.6016535551999997,4
2020-02-17,9,6.488730521600001,7
2020-02-18,0,2.455291494400001,2
2020-02-19,0,10.7328807936,7
2020-02-20,1,0.2283037696000001,5
2020-02-21,0,-0.6040452096000006,21
2020-02-22,2,1.1124583423999996,6
2020-02-23,1,1.2175136767999997,9
2020-02-24,0,3.3044417536,16
2020-02-25,0,6.943938252800001,7
2020-02-26,0,8.0306720768,7
2020-02-27,0,6.304640512000001,3
2020-02-28,0,22.1285997568,1
2020-02-29,1,4.8512006144,3
2020-03-01,0,-0.7804499968000016,10
2020-03-02,1,10.826040012799998,2
2020-03-03,0,12.4086361088,13
2020-03-04,3,13.31054592,15
2020-03-05,5,4.394663014399999,5
2020-03-06,2,6.538039705599998,3
2020-03-07,1,0.6881213440000007,4
2020-03-08,3,-1.0355692544000004,2
2020-03-09,5,10.258890035199999,0
2020-03-10,10,12.809348608,7
2020-03-11,1,12.491132928,4
2020-03-12,3,0.793950412800001,1
2020-03-13,1,9.658367488,2
2020-03-14,2,-2.0511787007999995,0
2020-03-15,2,3.9014263807999985,6
2020-03-16,1,12.856487219199998,8
2020-03-17,4,9.1155784704,2
2020-03-18,18,12.8199721984,8
2020-03-19,1,12.8733954048,7
2020-03-20,4,9.2968766464,6
2020-03-21,1,-1.3968197632000008,6
2020-03-22,0,6.731265535999999,5
2020-03-23,9,16.3876506624,7
2020-03-24,8,1.283686092800001,11
2020-03-25,7,6.070309683199999,10
2020-03-26,1,1.1213532160000002,6
2020-03-27,0,11.227369062400001,9
2020-03-28,12,0.959123968000001,10
2020-03-29,2,13.400116531199998,10
2020-03-30,8,8.7266523136,7
2020-03-31,9,-1.3559999487999992,3
2020-04-01,7,10.542286643199999,4
2020-04-02,2,5.366223462400001,7
2020-04-03,0,4.732176691199999,5
2020-04-04,0,-1.9547342848000007,4
2020-04-05,0,5.528983449599999,5
2020-04-06,3,7.025050931200001,10
2020-04-07,0,8.4877744128,7
2020-04-08,3,9.994243584,10
2020-04-09,4,4.384347648,4
2020-04-10,1,7.000717311999999,7
2020-04-11,2,0.8466246656000003,4
2020-04-12,0,5.979118079999999,5
2020-04-13,9,7.6062942208,5
2020-04-14,10,11.0564716544,9
2020-04-15,6,1.0695760896,3
2020-04-16,2,-0.5375460352000001,7
2020-04-17,6,3.5568291839999997,8
2020-04-18,3,5.496773632,7
2020-04-19,0,-2.8461472768,4
2020-04-20,1,8.682173337599998,12
2020-04-21,0,16.239480832,17
2020-04-22,0,10.010810163200002,11
2020-04-23,0,3.897643929599999,8
2020-04-24,5,6.917681459199999,9
2020-04-25,0,10.755743334399998,4
2020-04-26,0,13.8532616192,13
2020-04-27,14,15.6780422144,12
2020-04-28,4,11.5373106176,7
2020-04-29,10,8.4559353856,6
2020-04-30,2,6.9214208,0
2020-05-01,3,-0.4768881664000011,2
2020-05-02,1,6.347922431999999,5
2020-05-03,0,-0.9501523968000001,9
2020-05-04,7,2.4807335936,12
2020-05-05,6,7.739631616000001,5
2020-05-06,7,5.049312460800001,9
2020-05-07,2,9.338687488000001,6
2020-05-08,2,6.669692723200001,3
2020-05-09,0,8.82502912,8
2020-05-10,0,2.4379948032000005,0
2020-05-11,4,7.393036595199999,10
2020-05-12,4,2.9568266239999996,5
2020-05-13,6,17.5639596032,1
2020-05-14,5,7.9820669952,5
2020-05-15,5,4.433266688,3
2020-05-16,0,6.2211400704,6
2020-05-17,0,-2.6751075328000002,12
2020-05-18,2,12.1899843584,3
2020-05-19,2,9.3741052928,8
2020-05-20,10,5.9483502592,5
2020-05-21,0,8.3298659328,0
2020-05-22,0,5.9843110912,5
2020-05-23,0,5.381711872,7
2020-05-24,0,-0.30569635840000053,5
2020-05-25,0,9.9971131392,7
2020-05-26,4,5.744638156800001,7
2020-05-27,0,7.859518873600001,3
2020-05-28,2,15.55729152,4
2020-05-29,0,5.8550223872,6
2020-05-30,1,5.733334630399999,2
2020-05-31,1,9.1557701632,11
2020-06-01,0,9.7076397056,7
2020-06-02,0,9.33540096,5
2020-06-03,4,6.082944102399999,5
2020-06-04,1,-2.4036706304000006,6
2020-06-05,0,4.5419235328,2
2020-06-06,0,8.351374745600001,2
2020-06-07,0,-0.27289169919999967,6
2020-06-08,1,8.0984957952,1
2020-06-09,5,5.217810432,5
2020-06-10,4,2.4019004416000005,4
2020-06-11,3,15.0859160576,6
2020-06-12,7,10.991552716800001,3
2020-06-13,0,-4.3999901696000006,3
2020-06-14,5,0.20839639039999902,7
2020-06-15,1,4.765399244799999,4
2020-06-16,27,7.380347904000001,11
2020-06-17,17,7.6665444352000005,5
2020-06-18,6,3.256223232,12
2020-06-19,4,6.8517921792,6
2020-06-20,2,-1.5869654015999988,8
2020-06-21,1,-1.019987660800001,3
2020-06-22,0,7.814147891199999,13
2020-06-23,3,1.5257933824000003,4
2020-06-24,2,7.0977333248,5
2020-06-25,6,-2.6937539583999994,5
2020-06-26,0,-2.1392862208000003,2
2020-06-27,3,-1.3330173951999997,6
2020-06-28,0,21.069852569600002,6
2020-06-29,0,10.9734453248,1
2020-06-30,1,7.556726579199999,8
2020-07-01,6,13.677671936,7
2020-07-02,0,8.429649408,6
2020-07-03,4,0.6175267839999989,6
2020-07-04,0,-2.819278950400002,3
2020-07-05,0,-3.349616640000002,3
2020-07-06,3,5.661884416,7
2020-07-07,3,5.5730363392000015,5
2020-07-08,0,10.2994584576,6
2020-07-09,0,6.212557516800001,5
2020-07-10,5,3.3671220224000002,6
2020-07-11,6,-1.9802956800000002,4
2020-07-12,8,3.452284723199999,9
2020-07-13,7,5.1846843391999995,8
2020-07-14,0,4.720858624,2
2020-07-15,0,9.5095769088,7
2020-07-16,0,2.4600515584,4
2020-07-17,0,2.2448769023999997,3
2020-07-18,0,-3.2657787904,0
2020-07-19,0,-1.8506089472000007,6
2020-07-20,0,6.7347228672,6
2020-07-21,2,14.4287420416,5
2020-07-22,0,3.2288785408000003,10
2020-07-23,0,1.1281451007999999,5
2020-07-24,0,0.9108241408,3
2020-07-25,0,-0.5330997248,6
2020-07-26,0,3.0988414975999996,5
2020-07-27,0,12.79300864,10
2020-07-28,0,9.675633664,6
2020-07-29,0,0.008752332800000318,6
2020-07-30,0,9.447498547199999,3
2020-07-31,5,3.4160621568,4
2020-08-01,0,-1.9893350400000007,11
2020-08-02,1,3.340777574399999,5
2020-08-03,5,11.0547387392,8
2020-08-04,3,9.405951488000001,8
2020-08-05,2,12.781835776000001,3
2020-08-06,1,-2.2746592256000007,4
2020-08-07,0,8.038725631999998,7
2020-08-08,0,-2.8455334911999994,3
2020-08-09,0,1.9696022527999988,2
2020-08-10,0,8.035709747199999,6
2020-08-11,1,1.9177194496000007,1
2020-08-12,0,15.5439729664,4
2020-08-13,1,-1.7734742015999982,9
2020-08-14,0,2.368742604799999,6
2020-08-15,0,-1.2730233856000002,13
2020-08-16,0,-1.3513740288000005,4
2020-08-17,1,3.3267720192,9
2020-08-18,1,5.809936896000001,2
2020-08-19,1,4.1047719936,6
2020-08-20,0,5.096865689600001,5
2020-08-21,0,5.8255775744000005,5
2020-08-22,2,5.6370340864,4
2020-08-23,0,-1.5661502464000003,5
2020-08-24,0,3.713057587199999,4
2020-08-25,0,6.3384887296,9
2020-08-26,0,4.6324101120000005,3
2020-08-27,0,-0.4247657472000004,4
2020-08-28,0,3.5367411711999996,4
2020-08-29,0,4.2979417088,0
2020-08-30,0,-2.9207638015999997,8
2020-08-31,0,2.4204929023999995,7
2020-09-01,4,1.1587561472,6
2020-09-02,1,10.2905783296,3
2020-09-03,1,4.588569190400001,4
2020-09-04,2,1.7741201407999996,8
2020-09-05,1,3.3388346367999997,1
2020-09-06,0,1.2789467136,6
2020-09-07,0,8.6884892672,1
2020-09-08,0,1.4662353920000002,1
2020-09-09,1,4.139128422399999,4
2020-09-10,15,-1.0632343551999996,3
2020-09-11,0,3.8563156992,5
2020-09-12,0,-2.4998648832,7
2020-09-13,0,2.620023296,6
2020-09-14,2,9.2453431296,2
2020-09-15,11,-2.208449433599999,7
2020-09-16,0,6.2063379456,7
2020-09-17,2,7.338113024,9
2020-09-18,2,19.6226348032,7
2020-09-19,0,-4.2914761727999995,1
2020-09-20,0,0.6184242175999981,0
2020-09-21,1,1.1315384319999993,8
2020-09-22,12,5.367340646400001,11
2020-09-23,8,-0.2577803263999998,7
2020-09-24,6,1.6158273535999994,8
2020-09-25,3,0.6656519167999999,12
2020-09-26,0,-1.0061235199999987,5
2020-09-27,0,1.5979194368000005,4
2020-09-28,12,1.6513651712000001,15
2020-09-29,11,1.6049275904,5
2020-09-30,4,7.6083175424,0
2020-10-01,0,-2.5822472191999997,2
2020-10-02,1,3.7924241407999997,3
2020-10-03,0,1.2193383424000002,9
2020-10-04,0,-0.5428703232000003,4
2020-10-05,3,-0.0775230464000003,19
2020-10-06,0,2.0927894528,8
2020-10-07,1,-1.1893916671999998,16
2020-10-08,0,2.3327505408,5
2020-10-09,0,7.9387198464,12
2020-10-10,0,13.69051648,11
2020-10-11,0,-4.283473408,8
2020-10-12,1,12.057191116799999,6
2020-10-13,5,2.9753547776,9
2020-10-14,1,6.595657113599999,4
2020-10-15,1,5.0873765888,13
2020-10-16,0,5.071235583999999,12
2020-10-17,0,-3.0304289792000008,11
2020-10-18,0,-0.4951827456000002,5
2020-10-19,10,9.9507547136,7
2020-10-20,3,3.335572992000001,12
2020-10-21,0,9.652164710400001,5
2020-10-22,5,3.6039017472,8
2020-10-23,0,3.1427758079999997,6
2020-10-24,0,10.4948701184,3
2020-10-25,2,-2.7651629056000004,1
2020-10-26,9,7.155864985599999,7
2020-10-27,2,1.1468593152,5
2020-10-28,5,2.8210240511999993,5
2020-10-29,9,1.9425549312000001,9
2020-10-30,6,14.2112345088,0
2020-10-31,5,-2.9896604671999993,10
2020-11-01,8,-1.8561348608000006,3
2020-11-02,5,44.0280264704,7
2020-11-03,3,-5.450902220799998,6
2020-11-04,1,3.370351615999997,7
2020-11-05,7,4.926731775999999,4
2020-11-06,9,9.9934974976,5
2020-11-07,0,-4.935876095999999,1
2020-11-08,6,5.492514099199998,4
2020-11-09,8,8.9140764672,7
2020-11-10,1,-0.07015690239999817,10
2020-11-11,5,5.1092028416,3
2020-11-12,2,4.18052864,7
2020-11-13,6,9.2429451264,9
2020-11-14,16,2.2867368960000007,8
2020-11-15,1,-1.8734228480000006,2
2020-11-16,1,9.4532258816,12
2020-11-17,6,4.895154790400001,4
2020-11-18,5,8.0270210048,6
2020-11-19,12,-0.5347763200000006,7
2020-11-20,4,13.7633531904,7
2020-11-21,3,1.6490283008000004,6
2020-11-22,0,-1.1268385792000002,5
2020-11-23,7,5.080127283199999,7
2020-11-24,2,2.5555786752000005,16
2020-11-25,3,7.7827305472,7
2020-11-26,0,-1.0434251775999996,10
2020-11-27,0,7.248653107199999,6
2020-11-28,0,-3.648129945599999,2
2020-11-29,6,-0.9937195008000002,2
2020-11-30,8,16.5498688512,5
2020-12-01,7,5.428605132800001,5
2020-12-02,3,3.823078604799999,12
2020-12-03,1,9.2142509056,9
2020-12-04,16,2.3000708095999993,6
2020-12-05,0,0.17863802879999913,0
2020-12-06,10,-2.017498624000001,4
2020-12-07,7,4.979555327999999,5
2020-12-08,4,2.156686233600001,4
2020-12-09,11,7.309534412800001,7
2020-12-10,8,-0.4745881599999997,14
2020-12-11,5,2.6122667008000002,2
2020-12-12,0,-1.4177032191999999,14
2020-12-13,0,-1.5124446208000002,10
2020-12-14,10,6.0389438464,3
2020-12-15,12,4.9052870656000005,4
2020-12-16,2,1.4889423872000003,0
2020-12-17,3,3.9193159680000003,4
2020-12-18,3,-1.3641190399999998,4
2020-12-19,1,-1.4122253312000004,0
2020-12-20,3,-0.9008880640000003,8
2020-12-21,4,5.3742980095999995,3
2020-12-22,1,1.3122677760000006,2
2020-12-23,0,0.5161848832000002,7
2020-12-24,0,4.8051745792,7
2020-12-25,0,3.1412696064000003,2
2020-12-26,0,6.0807801856,2
2020-12-27,0,-2.5668501504000005,1
2020-12-28,1,14.70448128,6
2020-12-29,1,4.916819968,3
2020-12-30,0,-1.7508854784000007,13
2020-12-31,0,3.637824204799999,6
2021-01-01,0,-0.6889289728000003,7
2021-01-02,0,-0.9691444224000001,3
2021-01-03,0,-0.4493332480000001,12
2021-01-04,0,12.8168864768,12
2021-01-05,10,-0.5718174719999989,2
2021-01-06,2,3.6619027456,6
2021-01-07,4,3.5454465024,6
2021-01-08,3,4.5145167872,6
2021-01-09,2,-1.7672510464000002,2
2021-01-10,3,2.331535667199999,4
2021-01-11,2,1.1040664575999997,7
2021-01-12,1,6.256333721600001,9
2021-01-13,17,11.3137808384,6
2021-01-14,3,3.8877677568000006,10
2021-01-15,5,3.3929977855999995,10
2021-01-16,0,0.6684199935999997,7
2021-01-17,0,-2.6493544448000006,2
2021-01-18,1,5.4334652415999996,4
2021-01-19,2,4.4540545024,5
2021-01-20,1,-0.8260662272000001,5
2021-01-21,0,6.022257868800001,12
2021-01-22,0,2.1789251584000007,7
2021-01-23,0,-0.4181276672000003,5
2021-01-24,0,10.2822100992,6
2021-01-25,3,3.5687619584,46
2021-01-26,0,3.9116533759999994,13
2021-01-27,3,4.8838367232,16
2021-01-28,10,-1.3038906368000003,18
2021-01-29,0,4.8168364032,1
2021-01-30,0,2.1913555968000002,3
2021-01-31,0,-1.5407964160000005,4
2021-02-01,1,8.3334321152,9
2021-02-02,0,9.8614643712,2
2021-02-03,9,6.8409772032,5
2021-02-04,2,0.7394778112000004,2
2021-02-05,0,4.785302732799999,0
2021-02-06,0,-1.4508750848000003,0
2021-02-07,0,2.6379932671999997,13
2021-02-08,3,-0.5044720640000007,5
2021-02-09,10,4.1064093696,6
2021-02-10,3,8.528440320000001,4
2021-02-11,6,-2.563502387199999,6
2021-02-12,2,-1.9482527744000004,15
2021-02-13,0,-1.174117888,2
2021-02-14,0,-0.8248374271999999,8
2021-02-15,4,-0.5677995007999997,12
2021-02-16,5,6.557064704,7
2021-02-17,1,0.2821123072000007,8
2021-02-18,3,-1.2100076543999996,8
2021-02-19,1,9.3524494336,7
2021-02-20,0,6.6563306496,4
2021-02-21,1,-1.8459520000000005,3
2021-02-22,6,5.4059263999999985,6
2021-02-23,1,4.59265536,8
2021-02-24,1,5.299672576,5
2021-02-25,0,3.9202271232,3
2021-02-26,0,0.9851988991999994,11
2021-02-27,0,-0.47459840000000053,3
2021-02-28,0,5.082336768,3
2021-03-01,3,0.42041149440000014,10
2021-03-02,7,7.0357472256,4
2021-03-03,0,-1.0117587967999997,5
2021-03-04,0,0.04713861119999985,5
2021-03-05,0,2.4194147328,2
2021-03-06,0,5.2433006592,7
2021-03-07,0,-1.3714502656,9
2021-03-08,2,1.5694359551999997,3
2021-03-09,0,10.4748813312,10
2021-03-10,3,0.7330475008000006,5
2021-03-11,9,3.6270797823999996,0
2021-03-12,0,1.5132413951999997,4
2021-03-13,0,4.826786611199999,4
2021-03-14,0,3.3223634944000002,9
2021-03-15,0,0.34665707519999955,0
2021-03-16,7,-0.044084326400000595,3
2021-03-17,8,-0.6656842751999996,3
2021-03-18,3,0.7251894272000001,12
2021-03-19,0,4.8230718464,5
2021-03-20,0,0.07476520960000022,4
2021-03-21,0,-0.3741101056,6
2021-03-22,3,-0.0059854847999998295,9
2021-03-23,6,2.1990665216000003,3
2021-03-24,0,4.9276162048,6
2021-03-25,0,2.2315753471999997,8
2021-03-26,0,0.33320130559999983,5
2021-03-27,0,-1.2998832128,7
2021-03-28,0,0.2288449535999999,7
2021-03-29,0,3.2988444672,4
2021-03-30,3,1.7504459776,3
2021-03-31,4,4.7420199936,5
2021-04-01,2,1.1021011968000003,2
2021-04-02,1,-0.5501563904,3
2021-04-03,0,0.9699743743999998,0
2021-04-04,3,-1.0257886208000002,4
2021-04-05,2,-0.6053969920000003,3
2021-04-06,4,2.5504188416,6
2021-04-07,5,-0.9486232575999997,5
2021-04-08,1,3.5139847168,9
2021-04-09,2,0.8802364416000006,3
2021-04-10,1,4.0935507968,7
2021-04-11,6,-0.46985277440000006,1
2021-04-12,0,3.0833748992,17
2021-04-13,2,2.6598758399999998,7
2021-04-14,9,4.488049664,3
2021-04-15,1,-1.0192525312000003,10
2021-04-16,0,-0.2254842880000003,13
2021-04-17,5,0.011740774399999765,4
2021-04-18,4,3.1727368192000003,4
2021-04-19,10,2.659027456,15
2021-04-20,3,2.5125641216,5
2021-04-21,2,6.3994466304,3
2021-04-22,2,0.5545048064000002,8
2021-04-23,1,5.2048966656,21
2021-04-24,0,-2.3860429824000002,14
2021-04-25,5,-0.25122314240000065,3
2021-04-26,0,0.9394697215999999,9
2021-04-27,5,-1.1303735296,11
2021-04-28,0,5.3091195904,7
2021-04-29,1,0.3116391424000007,15
2021-04-30,2,4.7658590208,12
2021-05-01,3,-1.8576228351999995,6
2021-05-02,0,1.0773302271999996,2
2021-05-03,0,-0.9566571520000002,7
2021-05-04,1,-0.5764895744000001,8
2021-05-05,6,3.5834273791999998,4
2021-05-06,7,7.890047488,7
2021-05-07,0,1.6237761536000006,12
2021-05-08,5,4.1358774272,0
2021-05-09,0,-2.1950695424,2
2021-05-10,8,7.894680575999999,19
2021-05-11,10,-0.5588779007999998,12
2021-05-12,1,-1.675310080000001,9
2021-05-13,9,1.9631774719999995,7
2021-05-14,0,-1.3680464895999993,0
2021-05-15,0,-0.8083593215999999,4
2021-05-16,0,-0.5151348735999998,8
2021-05-17,0,5.6311858176000005,8
2021-05-18,6,2.560049152000001,10
2021-05-19,3,3.5177140224,5
2021-05-20,4,0.3162811391999998,7
2021-05-21,2,-0.23676313600000043,11
2021-05-22,3,-0.9250240512000003,2
2021-05-23,0,-0.5687168000000004,2
2021-05-24,1,15.57384448,4
2021-05-25,6,4.459150848000001,6
2021-05-26,0,-1.1633941504000003,1
2021-05-27,1,3.0159017983999994,1
2021-05-28,3,4.810351104,5
2021-05-29,0,-1.6127024128,0
2021-05-30,0,0.389181849599999,0
2021-05-31,1,4.530670079999999,10
2021-06-01,1,2.8226452480000006,6
2021-06-02,0,0.7610392576000002,2
2021-06-03,11,-0.7369014272000001,8
2021-06-04,0,0.8315348991999998,3
2021-06-05,0,0.8339389440000002,2
2021-06-06,1,0.9054205952000001,0
2021-06-07,2,10.9888429056,12
2021-06-08,2,-0.005920972799999369,3
2021-06-09,0,7.007764377599999,4
2021-06-10,0,-1.8975662079999998,2
2021-06-11,0,2.355221196799999,8
2021-06-12,0,-1.8351878144000002,5
2021-06-13,1,0.9202788351999995,4
2021-06-14,8,0.8264548351999998,3
2021-06-15,4,4.8478333952,10
2021-06-16,1,6.076291379200001,4
2021-06-17,2,-1.5087393791999997,10
2021-06-18,0,2.5594092543999993,6
2021-06-19,1,-1.6275497984,4
2021-06-20,0,-0.9146044416000003,5
2021-06-21,0,-0.6150896640000002,5
2021-06-22,7,2.5213591552,9
2021-06-23,6,3.0307484672000005,2
2021-06-24,2,-1.3285597183999993,14
2021-06-25,1,4.3541506048,11
2021-06-26,0,-1.3628201983999997,2
2021-06-27,0,0.3391145983999997,5
2021-06-28,1,0.39656959999999974,12
2021-06-29,2,5.4195046399999995,5
2021-06-30,0,5.433449984,4
2021-07-01,0,-1.1587028991999997,8
2021-07-02,0,5.7583529983999995,2
2021-07-03,0,-1.1355033599999995,0
2021-07-04,0,-0.2961182720000004,2
2021-07-05,0,1.0177607679999996,7
2021-07-06,3,1.9398450175999997,7
2021-07-07,0,0.7419365376000002,8
2021-07-08,3,3.8694055936000002,9
2021-07-09,0,1.3626749952000001,12
2021-07-10,0,-1.3984108544,5
2021-07-11,0,-0.7832654848000001,1
2021-07-12,1,12.5149310976,7
2021-07-13,0,3.0386374656000004,4
2021-07-14,3,1.4792927231999995,12
2021-07-15,0,-2.1161034752000005,11
2021-07-16,3,1.8075425791999997,2
2021-07-17,0,-1.431077888,4
2021-07-18,1,-0.8305984512000004,1
2021-07-19,2,4.41123584,8
2021-07-20,1,4.5288842240000005,9
2021-07-21,2,-0.9927427071999992,7
2021-07-22,15,5.8863466496,7
2021-07-23,0,0.9633424383999998,6
2021-07-24,0,-1.5804431360000004,4
2021-07-25,1,0.09763194879999948,2
2021-07-26,5,2.1880575999999996,10
2021-07-27,4,1.8465203200000002,7
2021-07-28,5,3.7267906560000004,2
2021-07-29,14,1.3134227456,2
2021-07-30,1,0.5657005056000002,7
