,elastic/kibana,getsentry/sentry,grafana/grafana
2021-07-19,31,30.916213127428133,17
2021-07-20,38,29.148481105843754,16
2021-07-21,34,32.926890548459376,27
2021-07-22,43,32.01917188255938,23
2021-07-23,4,22.505970571253123,11
2021-07-24,0,-6.840816282709374,1
2021-07-25,2,-4.657869430790621,0
2021-07-26,41,11.762473890000006,18
2021-07-27,38,23.946209988718756,10
2021-07-28,48,22.414037958231255,5
2021-07-29,41,26.96792065311719,22
2021-07-30,33,16.2563092816875,13
2021-07-31,1,-6.046966751171874,0
2021-08-01,0,-3.472681929129684,0
2021-08-02,40,15.668027853714069,9
2021-08-03,46,20.37022520976563,13
2021-08-04,26,18.28044929002344,26
2021-08-05,29,19.93510110080625,15
2021-08-06,5,27.602997785728125,10
2021-08-07,1,-4.363734833045313,0
2021-08-08,0,-3.68962933332656,0
2021-08-09,32,1.5666774175000042,15
2021-08-10,56,-1.2829858817812445,16
2021-08-11,46,0.1817980657281295,11
2021-08-12,45,-0.5245659789718717,12
2021-08-13,47,-1.125947434967185,18
2021-08-14,9,0.26495746458593905,2
2021-08-15,4,2.4651114402828136,2
2021-08-16,61,-0.47223050257187493,11
2021-08-17,78,14.7446922766875,20
2021-08-18,44,15.315324371840624,23
2021-08-19,44,12.50826657518281,20
2021-08-20,36,6.219621719412498,11
2021-08-21,2,-2.428416086285938,0
2021-08-22,4,-1.4683631517656233,0
2021-08-23,48,14.92504377091719,21
2021-08-24,47,14.55693003614219,19
2021-08-25,47,19.905401531015624,15
2021-08-26,55,27.905492334445313,15
2021-08-27,15,14.563751545404685,23
2021-08-28,0,-4.916728105179688,1
2021-08-29,0,-2.8474041228234355,2
2021-08-30,38,23.996861397500005,9
2021-08-31,44,37.826601868000004,16
2021-09-01,47,23.334282624409376,25
2021-09-02,26,17.387909777529686,17
2021-09-03,46,-4.205458549826563,5
2021-09-04,0,-3.8819900414624957,0
2021-09-05,1,-2.5809678757187444,0
2021-09-06,19,-1.877643127499994,12
2021-09-07,41,26.462301244093755,20
2021-09-08,53,12.898827999909376,19
2021-09-09,43,19.107626068021876,23
2021-09-10,26,11.633207519046874,21
2021-09-11,0,-3.9187590868937496,0
2021-09-12,1,-2.194829205071873,1
2021-09-13,41,29.426241400000002,26
2021-09-14,41,20.6643370425,18
2021-09-15,46,24.087900111812502,25
2021-09-16,31,14.227923593978122,17
2021-09-17,6,12.801611667529688,22
2021-09-18,3,-4.888948366576561,0
2021-09-19,5,-2.9245352780749956,1
2021-09-20,25,28.933409353750005,23
2021-09-21,31,28.250081527765627,15
2021-09-22,39,27.930368804745314,14
2021-09-23,45,22.285257459148436,24
2021-09-24,3,11.354342983645312,2
2021-09-25,0,-5.595688434999998,2
2021-09-26,3,-3.43007948314687,0
2021-09-27,35,23.561567003750007,17
2021-09-28,39,30.45047114526563,18
2021-09-29,41,31.704895706870314,26
2021-09-30,32,17.72288180753281,21
2021-10-01,28,11.492546403825001,21
2021-10-02,2,-2.5660193578234356,0
2021-10-03,1,-3.6651529206468703,0
2021-10-04,58,25.473894460000004,14
2021-10-05,59,15.202444267843752,12
2021-10-06,61,39.08403910851875,22
2021-10-07,51,23.681835385398436,19
2021-10-08,12,44.97391320824375,15
2021-10-09,2,-9.12900103642969,0
2021-10-10,2,-5.003405634693746,0
2021-10-11,42,10.569265197392193,18
2021-10-12,64,28.957015510562506,27
2021-10-13,57,18.909249846181254,15
2021-10-14,56,18.998687942843752,23
2021-10-15,51,17.902185579934375,15
2021-10-16,6,-5.902913705426561,1
2021-10-17,5,-3.461923756868746,0
2021-10-18,57,31.806860590000003,21
2021-10-19,80,21.87208257903125,22
2021-10-20,69,19.34346701623125,27
2021-10-21,68,16.206399334673435,22
2021-10-22,5,24.48754715121094,18
2021-10-23,1,-5.247967825773436,0
2021-10-24,0,-3.6777956358624966,0
2021-10-25,48,17.509946240000005,15
2021-10-26,75,18.043153746218756,26
2021-10-27,33,21.28502288110625,24
2021-10-28,39,18.718984713639063,18
2021-10-29,46,22.623302900257812,21
2021-10-30,8,-5.880827842509375,0
2021-10-31,0,-3.3605676390937473,0
2021-11-01,38,16.767227447464066,16
2021-11-02,70,12.357008097187503,36
2021-11-03,53,26.110926660437503,21
2021-11-04,44,35.670164045803126,17
2021-11-05,41,13.942779326690623,20
2021-11-06,2,-4.9063034753000005,2
2021-11-07,2,-3.576489108506247,1
2021-11-08,36,15.604462571250005,16
2021-11-09,54,27.32264328770313,28
2021-11-10,43,26.54576114356719,25
2021-11-11,69,22.723208410206247,27
2021-11-12,8,12.51417895653125,20
2021-11-13,1,-2.6040202235515615,1
2021-11-14,0,-3.5651796912703086,2
2021-11-15,47,28.59244372746407,26
2021-11-16,60,11.017208131968752,23
2021-11-17,35,8.452300558368751,36
2021-11-18,39,13.909803876135939,31
2021-11-19,40,9.721951875146877,36
2021-11-20,1,-2.8693650095890604,2
2021-11-21,2,-2.365786024729685,0
2021-11-22,36,17.39486390864219,17
2021-11-23,49,27.846900494015628,25
2021-11-24,45,29.004111286885937,36
2021-11-25,25,8.004658832721873,16
2021-11-26,6,4.344024022751562,20
2021-11-27,2,-3.741985174115623,0
2021-11-28,1,-2.3833747360187454,0
2021-11-29,40,19.279054031214066,31
2021-11-30,48,22.515192043953128,16
2021-12-01,49,25.29229950083281,25
2021-12-02,38,29.372043068854687,21
2021-12-03,40,14.455726865309373,14
2021-12-04,3,-5.609375502643751,0
2021-12-05,0,-3.333402435323434,0
2021-12-06,36,34.61963005375001,14
2021-12-07,59,8.417770199171878,10
2021-12-08,47,8.377914883339065,10
2021-12-09,40,31.845398812346875,10
2021-12-10,10,14.831663347125001,4
2021-12-11,0,-4.470989162085937,0
2021-12-12,0,-3.2286173657546855,0
2021-12-13,40,6.808397313750005,18
2021-12-14,37,42.37693900842188,27
2021-12-15,37,32.67312132270156,20
2021-12-16,34,37.884635917793744,18
2021-12-17,35,8.576763514720309,17
2021-12-18,1,-6.425750210871874,2
2021-12-19,0,-3.882993578770308,1
2021-12-20,31,9.25660156871407,23
2021-12-21,49,9.624834114109381,20
2021-12-22,36,7.354906775223441,11
2021-12-23,25,10.49891688452344,9
2021-12-24,3,-3.460172170854686,2
2021-12-25,0,-1.94612318538281,0
2021-12-26,2,-1.1365298931109356,0
2021-12-27,12,-0.7707897674999975,4
2021-12-28,13,0.37054555506250186,6
2021-12-29,4,3.3685268666156265,1
2021-12-30,5,0.18525172636093812,4
2021-12-31,2,-0.5348437601140622,0
2022-01-01,2,-0.29724643550312474,0
2022-01-02,0,-0.12726674999999965,0
2022-01-03,4,17.9017084875,8
2022-01-04,25,22.12014150375,24
2022-01-05,28,22.722894889484373,19
2022-01-06,23,19.74923419915156,14
2022-01-07,4,16.330911276840624,26
2022-01-08,0,-4.715400352535937,0
2022-01-09,0,-2.7899432249999974,0
2022-01-10,36,29.970989667500003,21
2022-01-11,37,20.198594830718754,18
2022-01-12,45,21.736404989478125,15
2022-01-13,29,20.27000042823125,19
2022-01-14,27,12.130322700440626,14
2022-01-15,2,-4.174305534190624,0
2022-01-16,0,-3.2093665532546836,0
2022-01-17,24,11.785574157500005,19
2022-01-18,44,15.841636739750005,15
2022-01-19,28,24.009522769709378,19
2022-01-20,45,21.936215157679687,19
2022-01-21,3,18.520831298123436,22
2022-01-22,0,-4.432915496465625,1
2022-01-23,3,-3.179284083662497,1
2022-01-24,28,14.848054662464067,17
2022-01-25,45,35.62717478903125,17
2022-01-26,27,20.962155784700002,15
2022-01-27,41,37.001474188629686,21
2022-01-28,35,17.249314455071872,17
2022-01-29,0,-6.751824477095312,1
2022-01-30,1,-3.9718357363781216,0
2022-01-31,57,19.25355007371407,30
2022-02-01,65,21.63972743748438,22
2022-02-02,36,21.62564021302969,25
2022-02-03,33,17.111021048426565,33
2022-02-04,34,15.373876115607812,26
2022-02-05,2,-3.3966519844359357,1
2022-02-06,0,-3.276958588398434,0
2022-02-07,32,19.814836607500006,25
2022-02-08,34,21.084088923656253,39
2022-02-09,35,14.094416269553125,40
2022-02-10,49,15.30749460639375,36
2022-02-11,41,13.271793135920312,33
2022-02-12,2,-4.528926574154687,0
2022-02-13,0,-2.6605830542859343,0
2022-02-14,35,29.17762241492813,1
2022-02-15,43,33.46781646990625,27
2022-02-16,48,21.61689544006875,25
2022-02-17,43,14.755940589304686,30
2022-02-18,2,11.365831509004687,28
2022-02-19,0,-5.068000934999997,2
2022-02-20,0,-3.1136882331468705,0
2022-02-21,14,6.786257441250005,17
2022-02-22,22,21.323571239015628,13
2022-02-23,37,45.71002916929219,20
2022-02-24,34,19.61970900544687,25
2022-02-25,4,18.55534221941562,22
2022-02-26,0,-5.119987974520313,1
2022-02-27,1,-3.6756656056109334,0
2022-02-28,30,24.463043433750006,17
2022-03-01,34,35.30932109785938,18
2022-03-02,24,36.14613041480156,27
2022-03-03,40,32.80581502710625,33
2022-03-04,32,29.298321003031248,23
2022-03-05,0,-5.6092227901109375,0
2022-03-06,1,-5.286571463914058,0
2022-03-07,39,42.40740809871407,8
2022-03-08,41,22.60047941107813,11
2022-03-09,59,21.62940300965469,11
2022-03-10,46,15.688260167640626,12
2022-03-11,3,21.375027012314064,11
2022-03-12,0,-3.7639754373171845,1
2022-03-13,0,-4.251528910412494,0
2022-03-14,37,33.19400978989219,17
2022-03-15,61,38.210613101281254,18
2022-03-16,56,24.168903414128124,21
2022-03-17,38,26.592511732718748,19
2022-03-18,42,24.348402544598436,17
2022-03-19,2,-7.625720461514061,1
2022-03-20,1,-4.5170422600531195,0
2022-03-21,51,17.866040827392194,25
2022-03-22,36,18.437064196437504,19
2022-03-23,39,22.71339283101875,22
2022-03-24,64,23.09239439941875,18
2022-03-25,9,15.80150329631875,12
2022-03-26,0,-4.708436252721874,4
2022-03-27,3,-3.4109007936499967,0
2022-03-28,59,28.741824591250005,0
2022-03-29,79,48.124913312921876,23
2022-03-30,58,51.84100003988594,26
2022-03-31,50,17.64301541098593,31
2022-04-01,40,23.579090221540625,24
2022-04-02,3,-7.229895056135936,2
2022-04-03,0,-5.034303206306243,0
2022-04-04,37,38.44755490121407,28
2022-04-05,27,40.98472664526563,32
2022-04-06,32,19.971958356557813,35
2022-04-07,44,43.97583738965781,19
2022-04-08,6,18.11917079090625,22
2022-04-09,1,-8.187651083756247,0
2022-04-10,1,-4.94595261916562,0
2022-04-11,41,23.55405355496407,15
2022-04-12,39,27.567314070843757,33
2022-04-13,46,25.215558327490626,27
2022-04-14,52,22.919465445821874,23
2022-04-15,21,10.009870004645313,13
2022-04-16,5,-4.783667846306248,0
2022-04-17,2,-3.503594958506245,0
2022-04-18,28,25.601012788750005,4
2022-04-19,63,41.29111417232813,13
2022-04-20,39,35.55297074701406,41
2022-04-21,29,22.675969999814058,35
2022-04-22,5,16.31788247963125,22
2022-04-23,0,-6.8479645935937485,2
2022-04-24,1,-4.114243156126557,2
2022-04-25,16,44.05796732746407,19
2022-04-26,33,27.960291420562502,22
2022-04-27,36,34.437836404025,24
2022-04-28,29,30.427922439925,38
2022-04-29,28,29.317345427470315,28
2022-04-30,1,-8.722678690989062,0
2022-05-01,1,-5.073598298362494,0
2022-05-02,25,12.452184838750007,22
2022-05-03,36,40.595477144515634,26
2022-05-04,55,25.458672745264067,31
2022-05-05,27,36.590360385835936,36
2022-05-06,34,14.354423528381249,24
2022-05-07,0,-4.0993316434953115,0
2022-05-08,1,-3.5258648463656215,1
2022-05-09,27,36.89870754750001,6
2022-05-10,35,40.598469748,4
2022-05-11,48,33.52865099747187,8
2022-05-12,46,28.991435633867184,13
2022-05-13,2,16.13507429237656,8
2022-05-14,0,6.341128687809379,0
2022-05-15,3,-4.992764993623433,2
2022-05-16,35,37.99829419187657,28
2022-05-17,50,29.761661378089066,35
2022-05-18,53,34.937549719328125,29
2022-05-19,45,27.044477014154687,30
2022-05-20,51,24.348599967646877,27
2022-05-21,0,-8.313753981756248,5
2022-05-22,1,-4.9036331668671815,4
2022-05-23,51,18.54254779648126,62
2022-05-24,70,28.151233202057817,36
2022-05-25,61,26.520506473162502,39
2022-05-26,28,24.032085518998436,36
2022-05-27,2,2.948223096142188,9
2022-05-28,0,-4.990044020809372,1
2022-05-29,0,-3.1139416586859325,0
2022-05-30,28,22.864202020000008,24
2022-05-31,38,24.782814474906253,39
2022-06-01,32,43.53918905094375,35
2022-06-02,25,27.014058828048434,37
2022-06-03,33,28.267220700329688,32
2022-06-04,1,-6.929678808770314,5
2022-06-05,1,-4.610387087859371,3
2022-06-06,31,31.757050981250007,15
2022-06-07,52,30.95770012085938,33
2022-06-08,40,28.63242055539844,31
2022-06-09,44,12.146857369942186,38
2022-06-10,8,7.443342692692189,29
2022-06-11,0,-5.3041115535703085,3
2022-06-12,0,-3.312767191809369,0
2022-06-13,46,32.723874316214065,32
2022-06-14,45,31.669199833203127,40
2022-06-15,49,38.188764764664064,24
2022-06-16,34,41.77614108760781,25
2022-06-17,25,2.548275800893748,34
2022-06-18,1,-5.3630321829374985,1
2022-06-19,2,-4.169386623003119,0
2022-06-20,34,7.979347418750009,30
2022-06-21,36,37.480064220703134,30
2022-06-22,28,38.38563212341406,40
2022-06-23,52,32.87142265796719,29
2022-06-24,24,22.47656211760156,21
2022-06-25,2,-7.797802829234374,1
2022-06-26,5,-4.409235930946871,0
2022-06-27,28,46.87401172621407,29
2022-06-28,49,29.546292198078127,22
2022-06-29,57,48.026833694714064,34
2022-06-30,55,31.672209026573434,27
2022-07-01,6,-5.921778781507811,2
2022-07-02,1,-6.097320657457808,0
2022-07-03,1,-4.048884803614055,0
2022-07-04,22,2.0739577250000094,17
2022-07-05,53,26.114491387968755,14
2022-07-06,39,40.862511276625,39
2022-07-07,42,21.58733363479531,46
2022-07-08,50,16.183607826331247,27
2022-07-09,3,-4.9868213085718756,1
2022-07-10,2,-3.478766222643746,0
2022-07-11,45,42.52175015625001,19
2022-07-12,49,34.553865418671876,20
2022-07-13,46,37.272168519867186,20
2022-07-14,51,29.048230648989062,37
2022-07-15,5,25.14454217964375,22
2022-07-16,2,-8.43964786915156,1
2022-07-17,1,-4.998631733842181,1
2022-07-18,54,23.47331355371407,24
2022-07-19,52,26.507332305546882,37
2022-07-20,53,36.26740849599219,33
2022-07-21,47,29.846504077823436,22
2022-07-22,54,24.676382568789062,23
2022-07-23,1,-7.9763312888968745,7
2022-07-24,2,-3.6131588237218706,3
2022-07-25,78,21.760590551250008,31
2022-07-26,70,31.98139173107813,28
2022-07-27,44,41.10450680127969,32
2022-07-28,48,39.265729889178125,22
2022-07-29,31,32.36198222011093,18
2022-07-30,1,-9.54350398838125,0
2022-07-31,1,-5.463425892435932,0
2022-08-01,38,15.263690818234382,30
2022-08-02,51,54.16872096082344,30
2022-08-03,62,51.83982358502344,42
2022-08-04,43,31.84816148642031,18
2022-08-05,7,9.552553311024997,5
2022-08-06,1,-8.003819818381245,0
2022-08-07,1,-4.939630794009367,0
2022-08-08,48,42.57105178375001,30
2022-08-09,58,31.65452096145313,26
2022-08-10,40,31.740874325145313,37
2022-08-11,30,38.11453141767656,34
2022-08-12,34,27.292383610635937,26
2022-08-13,3,-7.054724919357811,2
2022-08-14,4,-5.432982875718745,0
2022-08-15,31,36.216063985000005,9
2022-08-16,38,47.02172319753126,21
2022-08-17,32,39.3404813882375,21
2022-08-18,29,18.779080544223437,27
2022-08-19,3,27.30704440057813,15
2022-08-20,3,-7.832906043267185,0
2022-08-21,2,-5.285641669860931,0
2022-08-22,31,0.36877251992813287,30
2022-08-23,46,0.7335335193750083,22
2022-08-24,31,-2.958797983031243,26
2022-08-25,24,-2.028051765956245,28
2022-08-26,24,-1.2982099292140592,34
2022-08-27,3,-0.7462366883546855,1
2022-08-28,1,-0.4290420543093738,1
2022-08-29,29,79.89457831246406,12
2022-08-30,42,35.917351962937495,19
2022-08-31,32,43.928131337793744,21
2022-09-01,44,31.506404589856242,28
2022-09-02,3,-0.34699999999999953,30
2022-09-03,1,-5.425489999999996,0
2022-09-04,2,-4.510047999999992,0
2022-09-05,14,2.5466422500000103,24
2022-09-06,41,24.586738423750006,28
2022-09-07,41,38.554858056937505,23
2022-09-08,41,32.712481802856246,20
2022-09-09,54,30.155978555740624,34
2022-09-10,2,-7.970811967364065,1
2022-09-11,3,-4.37454906083906,0
2022-09-12,42,58.93786561996407,27
2022-09-13,52,33.42299307690625,22
2022-09-14,38,40.06465448534688,34
2022-09-15,56,58.842922031306244,23
2022-09-16,12,18.24308251029375,26
2022-09-17,1,-10.168113496031248,1
2022-09-18,2,-6.186067171365618,0
2022-09-19,70,55.66045305750001,35
2022-09-20,108,38.54329748803126,42
2022-09-21,58,20.626012767365626,40
2022-09-22,66,13.034913426975,29
2022-09-23,73,64.38158804391094,29
2022-09-24,5,-11.908443528464062,0
2022-09-25,1,-6.331226678614058,0
2022-09-26,42,44.69640737500001,29
2022-09-27,58,39.743112911562505,47
2022-09-28,49,45.23791496434375,36
2022-09-29,47,32.05201115729062,23
2022-09-30,35,2.574924055042187,27
2022-10-01,2,-6.457714042915621,1
2022-10-02,1,-5.070197495087491,0
2022-10-03,35,27.63422353375001,23
2022-10-04,76,38.18461180473438,49
2022-10-05,61,35.927877119739065,32
2022-10-06,46,34.142846011165624,29
2022-10-07,2,12.794708087101561,28
2022-10-08,1,-6.2944016744984355,2
2022-10-09,2,-4.460562783482807,0
2022-10-10,34,35.79894351371407,32
2022-10-11,46,27.56003586151563,47
2022-10-12,42,52.73430962619844,24
2022-10-13,35,41.78523475198125,25
2022-10-14,32,47.286952198746874,27
2022-10-15,1,-9.763825491639064,3
2022-10-16,1,-6.787381056306245,2
2022-10-17,35,56.32698356871407,31
2022-10-18,38,61.266433369890635,32
2022-10-19,48,49.175979183567186,42
2022-10-20,51,27.634337802840623,34
2022-10-21,5,36.15484566353125,25
2022-10-22,1,-9.876049129274996,3
2022-10-23,1,-7.263017085615615,0
2022-10-24,30,48.067582936178134,26
2022-10-25,43,66.80304894729689,31
2022-10-26,34,27.780939091198437,26
2022-10-27,40,58.66109441672969,31
2022-10-28,32,22.422036364131248,25
2022-10-29,3,-10.168857121223432,0
2022-10-30,3,-6.906903710256241,0
2022-10-31,38,41.21676169367814,27
2022-11-01,39,50.60959348267188,24
2022-11-02,55,51.880621105157815,32
2022-11-03,44,41.436878436128126,41
2022-11-04,36,24.706355057432813,28
2022-11-05,3,-8.829430642328122,2
2022-11-06,1,-5.574005329309367,1
2022-11-07,50,45.32910213246407,32
2022-11-08,57,36.33930573503126,40
2022-11-09,49,29.223326026675004,25
2022-11-10,42,25.412713920395312,26
2022-11-11,5,19.93065085114219,21
2022-11-12,2,-7.165065023518746,2
2022-11-13,1,-4.932679741110931,1
2022-11-14,60,33.60341785691251,16
2022-11-15,54,65.60885192793282,17
2022-11-16,64,41.90311044625,30
2022-11-17,49,30.868292947023434,14
2022-11-18,42,25.601162091801562,26
2022-11-19,2,-6.667054362460934,0
2022-11-20,1,-6.112647999057804,0
2022-11-21,44,29.750456736214073,25
2022-11-22,41,35.24338612592188,38
2022-11-23,46,33.48736299279531,45
2022-11-24,36,8.841044085084373,29
2022-11-25,4,1.1246075664390647,2
2022-11-26,1,-4.953286663821871,0
2022-11-27,1,-3.196300555340618,0
2022-11-28,48,29.767984744892193,32
2022-11-29,60,43.000536089968755,30
2022-11-30,39,21.240784399621873,47
2022-12-01,22,25.96839641433437,32
2022-12-02,33,11.752068989209373,27
2022-12-03,2,-1.9467618497718728,0
2022-12-04,2,-4.056691720287495,1
2022-12-05,33,34.14247687,16
2022-12-06,39,33.041177951,17
2022-12-07,33,37.56202584035,26
2022-12-08,23,15.329236787071874,24
2022-12-09,4,36.87623816819219,21
2022-12-10,1,-7.667992115982813,1
2022-12-11,3,-5.007211662745307,1
2022-12-12,41,11.522465591106256,31
2022-12-13,23,23.796575702171882,32
2022-12-14,43,28.29617411731094,41
2022-12-15,45,31.29287665539531,34
2022-12-16,35,23.453189976007813,15
2022-12-17,2,-3.2329731798,0
2022-12-18,1,-4.608342012096871,0
2022-12-19,37,20.06001485371407,34
2022-12-20,32,26.43136938476563,30
2022-12-21,37,37.01149305002344,31
2022-12-22,30,29.194959641462496,23
2022-12-23,10,-6.039447014565626,11
2022-12-24,1,-4.761871634849997,0
2022-12-25,2,-3.1339707181765566,1
2022-12-26,5,-2.211305561393743,5
2022-12-27,13,1.2324129293906305,6
2022-12-28,12,2.2139517869390666,5
2022-12-29,21,-0.6435926745359348,12
2022-12-30,9,1.8971343668765641,4
2022-12-31,1,-0.8508816698609367,0
2023-01-01,1,-0.31129795507187463,0
2023-01-02,3,-0.21011553749999967,7
2023-01-03,37,33.83596661125,21
2023-01-04,54,29.46540801345312,31
2023-01-05,34,34.05595045657968,22
2023-01-06,2,43.56955518809062,21
2023-01-07,1,1.564871208417184,2
2023-01-08,1,-5.616528557607812,0
2023-01-09,43,58.339801325,25
2023-01-10,43,29.041789665000003,36
2023-01-11,35,66.19280439371875,32
2023-01-12,38,34.16976240551249,38
2023-01-13,26,46.22429372120469,44
2023-01-14,2,-7.753821362182812,1
2023-01-15,5,-5.943294531953118,0
2023-01-16,21,19.470152082140636,25
2023-01-17,44,32.30964094803126,39
2023-01-18,45,32.54494944192813,37
2023-01-19,39,28.989010928712503,38
2023-01-20,6,25.905834903070314,26
2023-01-21,0,-4.618756980345312,2
2023-01-22,2,-5.419928467162495,1
2023-01-23,36,44.52474646753907,48
2023-01-24,52,34.522073803287505,35
2023-01-25,43,22.45513020774219,44
2023-01-26,41,41.97544602245781,57
2023-01-27,49,25.26732373268281,60
2023-01-28,4,-8.973351136912498,1
2023-01-29,3,-5.281450690820307,0
2023-01-30,56,36.35085839485626,54
2023-01-31,49,37.13773834525001,43
2023-02-01,56,40.42889447286875,39
2023-02-02,59,48.315275240006244,47
2023-02-03,12,28.787440551854687,38
2023-02-04,3,-9.315153582343749,0
2023-02-05,1,-6.095039838757808,0
2023-02-06,53,35.80397785000001,26
2023-02-07,75,41.694434731875006,41
2023-02-08,59,29.570719784625002,26
2023-02-09,65,23.730571518153127,27
2023-02-10,46,54.29858420833281,25
2023-02-11,4,-8.434592163959374,3
2023-02-12,1,-6.543061164453119,2
2023-02-13,36,64.66199893496407,2
2023-02-14,44,41.74126762562501,4
2023-02-15,57,44.94585524454688,0
2023-02-16,55,32.065143004379685,4
2023-02-17,4,35.79058902033282,1
2023-02-18,1,-11.37575269242031,1
2023-02-19,1,-4.8301825113109285,0
2023-02-20,20,-4.826274248857803,15
2023-02-21,68,30.255566996921885,16
2023-02-22,55,41.50806410820782,27
2023-02-23,42,30.54937191675625,33
2023-02-24,44,18.52602126155,24
2023-02-25,2,-5.371109248315625,0
2023-02-26,4,-4.483202961689058,0
2023-02-27,47,39.09441344896876,20
2023-02-28,33,46.530799272428126,30
2023-03-01,36,32.96238419996875,31
2023-03-02,40,46.652897997778126,31
2023-03-03,3,23.029512046915624,32
2023-03-04,0,-8.497103092823437,1
2023-03-05,1,-5.746722919501556,0
2023-03-06,38,31.971676889928133,40
2023-03-07,36,30.223797427093757,34
2023-03-08,43,19.048487661162504,48
2023-03-09,38,38.67711950393907,37
2023-03-10,25,31.107724979615625,31
2023-03-11,5,-5.990967580793749,1
2023-03-12,2,-5.334168999237496,1
2023-03-13,4,39.44460636996407,18
2023-03-14,7,39.936329132687504,25
2023-03-15,6,60.096973853378124,20
2023-03-16,9,42.10525722724843,26
2023-03-17,3,22.116867195310935,21
2023-03-18,2,-8.263018576028124,0
2023-03-19,3,-6.382825327984367,1
2023-03-20,37,45.5923291661422,36
2023-03-21,32,45.529150454078135,28
2023-03-22,34,24.473630412970316,41
2023-03-23,40,46.51123881023281,25
2023-03-24,21,27.753155574676562,0
2023-03-25,3,-10.140160571971872,0
2023-03-26,2,-5.907290237253118,0
2023-03-27,40,40.885082557428134,23
2023-03-28,37,54.25347881421876,38
2023-03-29,37,40.08446315160938,25
2023-03-30,45,31.904505530012496,43
2023-03-31,31,26.445747978617188,37
2023-04-01,2,-8.938328699621872,1
2023-04-02,1,-5.963371811401554,0
2023-04-03,41,43.87479714375001,39
2023-04-04,37,41.92432135929688,26
2023-04-05,27,43.12008893266406,35
2023-04-06,41,26.093147027725,19
2023-04-07,2,17.234792287245313,12
2023-04-08,1,-6.408500936873434,0
2023-04-09,1,-5.322552456845305,1
2023-04-10,30,23.322802852464072,3
2023-04-11,55,39.377242250250006,33
2023-04-12,37,51.852001813743755,33
2023-04-13,42,36.480362184624994,47
2023-04-14,4,38.63459191026718,31
2023-04-15,1,-8.681254137751562,2
2023-04-16,1,-6.310783732001556,0
2023-04-17,54,50.66673943367813,29
2023-04-18,48,57.12576871732813,39
2023-04-19,50,50.152374783326565,30
2023-04-20,65,58.11187701869531,37
2023-04-21,49,13.569005494859374,37
2023-04-22,5,-10.897927049454683,2
2023-04-23,5,-6.782871587792179,0
2023-04-24,40,36.24008017617814,36
2023-04-25,87,53.102674806640636,37
2023-04-26,67,43.887973396492185,35
2023-04-27,47,50.28275154190938,56
2023-04-28,27,53.2286349236625,53
2023-04-29,2,-11.742930544489063,1
2023-04-30,3,-7.831369633506244,0
2023-05-01,22,40.60377944125001,13
2023-05-02,52,49.187109507609385,21
2023-05-03,52,64.67075138332345,33
2023-05-04,47,34.85167728694844,20
2023-05-05,62,44.26284472605469,27
2023-05-06,4,-12.185220408759374,3
2023-05-07,3,-6.745534968403115,1
2023-05-08,60,47.702660042428136,21
2023-05-09,40,43.57512701878126,35
2023-05-10,35,37.91781385094063,41
2023-05-11,34,41.65956968497812,25
