,nim-lang/Nim,golang/go,rust-lang/rust
2010-10-03,0,1,-0.9223212032000001
2010-10-04,0,3,0.4775398399999997
2010-10-05,0,2,1.408894464
2010-10-06,0,13,4.206910668800001
2010-10-07,0,13,1.5642383360000003
2010-10-08,0,2,4.7317098496
2010-10-09,0,1,7.119215104
2010-10-10,0,0,-0.7028272127999999
2010-10-11,0,11,0.2932663295999991
2010-10-12,0,16,9.579406848
2010-10-13,0,9,3.9012192256000002
2010-10-14,0,10,5.0567457792
2010-10-15,0,10,-1.1972014080000002
2010-10-16,0,2,-1.1136044032000005
2010-10-17,0,4,-1.5391125503999998
2010-10-18,0,14,7.9768781824
2010-10-19,0,7,2.4976023552
2010-10-20,2,17,1.7302070272000005
2010-10-21,0,17,12.9283158016
2010-10-22,0,12,7.880930611200001
2010-10-23,7,0,3.6647190527999998
2010-10-24,0,1,-3.7652656128000013
2010-10-25,1,11,-2.0890978304000014
2010-10-26,1,14,3.5339217919999997
2010-10-27,1,8,-0.13353359359999928
2010-10-28,0,14,6.376768
2010-10-29,0,7,-2.6322441215999994
2010-10-30,3,4,-1.3991065599999994
2010-10-31,1,4,-0.8436139007999994
2010-11-01,5,18,-0.5217708031999999
2010-11-02,1,6,1.6702207999999998
2010-11-03,0,6,8.330777600000001
2010-11-04,0,10,0.8134640640000006
2010-11-05,0,14,6.4439596032
2010-11-06,0,4,6.5610451968
2010-11-07,2,0,-2.9374720000000005
2010-11-08,0,6,0.5245183999999989
2010-11-09,0,5,0.6048793599999995
2010-11-10,0,9,-0.30909030400000015
2010-11-11,0,4,0.9455373312000002
2010-11-12,0,8,1.8821397504000004
2010-11-13,0,3,-0.23112222719999953
2010-11-14,0,0,6.109226188800001
2010-11-15,0,0,-0.9036711935999997
2010-11-16,0,0,-0.04292966400000031
2010-11-17,0,2,-0.8377064448000002
2010-11-18,2,8,0.4767977471999999
2010-11-19,0,5,3.4271942656
2010-11-20,0,1,3.8328338432000004
2010-11-21,0,1,4.4157523968
2010-11-22,0,4,4.0238611456
2010-11-23,0,2,4.8014641152
2010-11-24,0,1,1.5145701375999998
2010-11-25,0,0,7.911608729599999
2010-11-26,0,1,6.804945408
2010-11-27,0,1,-1.6576425984000007
2010-11-28,0,1,-2.339101081600001
2010-11-29,0,5,3.5286210559999995
2010-11-30,0,10,3.9512953856000004
2010-12-01,0,4,3.6299150336
2010-12-02,0,9,5.5105364992
2010-12-03,0,5,11.0601206784
2010-12-04,0,0,0.6402959360000011
2010-12-05,0,3,-3.1144289280000006
2010-12-06,0,13,-0.7261611008000011
2010-12-07,3,28,7.58924032
2010-12-08,0,29,2.1808322560000004
2010-12-09,0,17,9.521760665599999
2010-12-10,0,5,6.205364121600001
2010-12-11,0,1,7.086247628800001
2010-12-12,0,4,-0.24076226559999991
2010-12-13,1,18,6.045987327999999
2010-12-14,0,17,3.440695807999999
2010-12-15,0,14,9.591302041599999
2010-12-16,0,17,5.4011326464
2010-12-17,0,12,0.5904727039999997
2010-12-18,0,0,2.5495575552
2010-12-19,0,0,-3.2300764159999997
2010-12-20,0,2,5.121976217599999
2010-12-21,0,2,4.3252117504
2010-12-22,0,0,3.0734465024000004
2010-12-23,0,5,-0.7949529087999996
2010-12-24,0,1,0.03561492480000039
2010-12-25,0,0,2.439855616
2010-12-26,0,0,-1.7280266239999997
2010-12-27,0,3,-0.9727207424000004
2010-12-28,0,0,-0.6520458239999999
2010-12-29,0,0,0.4841106432000005
2010-12-30,0,1,6.4495332352000005
2010-12-31,0,0,15.300839833600001
2011-01-01,0,0,-3.1294210048
2011-01-02,0,0,-2.0120895488000015
2011-01-03,2,2,7.7933865984
2011-01-04,2,13,11.3816192
2011-01-05,6,14,-0.1476403200000007
2011-01-06,8,6,3.142299647999999
2011-01-07,1,8,2.0842336255999996
2011-01-08,0,5,-0.7210272767999992
2011-01-09,4,3,-1.9901298688000002
2011-01-10,3,5,10.845442969599999
2011-01-11,2,15,1.7346053120000007
2011-01-12,0,16,7.3411881984
2011-01-13,2,11,-2.4628980736
2011-01-14,1,11,5.095105126399999
2011-01-15,3,1,-0.6150401024000001
2011-01-16,2,3,-1.8079477760000005
2011-01-17,0,1,5.884836659199999
2011-01-18,2,14,4.781689856000001
2011-01-19,0,31,2.3827812352000004
2011-01-20,0,32,4.686775808
2011-01-21,0,9,5.330374144
2011-01-22,0,3,-0.9609887744000001
2011-01-23,0,0,-1.9818144768000006
2011-01-24,0,10,3.8066926591999994
2011-01-25,0,12,2.135102976
2011-01-26,0,12,4.112877363200001
2011-01-27,0,13,8.7477865472
2011-01-28,2,7,3.6206679040000007
2011-01-29,3,4,-3.0663205888
2011-01-30,0,4,1.3775817727999993
2011-01-31,1,16,2.3498964991999998
2011-02-01,2,24,3.1816857599999997
2011-02-02,2,18,6.91107328
2011-02-03,0,23,0.04180080640000039
2011-02-04,1,13,-0.12257597440000012
2011-02-05,0,6,-1.6413072383999998
2011-02-06,3,0,-0.9538608128000003
2011-02-07,0,6,4.360361984
2011-02-08,1,7,-0.5072596991999996
2011-02-09,0,25,9.0134851584
2011-02-10,0,11,7.396526080000001
2011-02-11,0,16,5.7947592704
2011-02-12,1,3,-3.3074634752000005
2011-02-13,5,2,-1.688618700800001
2011-02-14,1,9,3.8715775999999993
2011-02-15,0,7,9.14908672
2011-02-16,2,19,3.719886336
2011-02-17,0,14,-2.0294728704000002
2011-02-18,0,13,1.123088896
2011-02-19,0,2,2.2325370880000004
2011-02-20,7,1,-1.8184641536
2011-02-21,2,5,0.014297599999999355
2011-02-22,3,10,3.08052992
2011-02-23,0,24,10.549464576
2011-02-24,0,10,4.813766041600001
2011-02-25,2,17,8.9802314752
2011-02-26,0,1,2.1007246335999996
2011-02-27,0,0,-3.1647316992000007
2011-02-28,0,7,0.22024867839999906
2011-03-01,0,9,7.377271808
2011-03-02,0,11,24.0953967616
2011-03-03,1,14,9.027694694400001
2011-03-04,0,10,5.550372659199999
2011-03-05,0,10,-2.7034396672000005
2011-03-06,2,12,2.258159923199999
2011-03-07,0,31,14.464399257599998
2011-03-08,3,19,11.231530496
2011-03-09,0,12,16.526457651199998
2011-03-10,1,14,9.8811265024
2011-03-11,0,14,9.1547011072
2011-03-12,1,6,-3.520363110400001
2011-03-13,0,2,-2.892986060800002
2011-03-14,1,4,23.4961671168
2011-03-15,0,13,4.125740441600001
2011-03-16,0,20,8.549415628799999
2011-03-17,0,16,2.3797891072000006
2011-03-18,1,7,18.5504846848
2011-03-19,0,1,7.0897241088000005
2011-03-20,0,1,5.982607155199999
2011-03-21,0,8,25.581740134399997
2011-03-22,0,11,18.880816435200003
2011-03-23,2,18,12.952050995199999
2011-03-24,3,7,6.516080435199999
2011-03-25,2,19,20.851629055999997
2011-03-26,1,6,-5.2805564416
2011-03-27,0,3,3.6482069503999988
2011-03-28,1,11,1.187765247999999
2011-03-29,0,31,11.1862135808
2011-03-30,0,8,4.894526259200001
2011-03-31,4,10,16.7256495104
2011-04-01,1,3,17.9000740864
2011-04-02,0,6,-3.3613754367999995
2011-04-03,6,3,3.968656895999999
2011-04-04,6,13,-4.523016294400001
2011-04-05,0,20,4.465907609599999
2011-04-06,0,11,1.9571350528
2011-04-07,0,10,18.3176891392
2011-04-08,0,24,16.4038228992
2011-04-09,0,1,-4.909059891199998
2011-04-10,1,2,-3.502113382400001
2011-04-11,3,7,4.164533657599999
2011-04-12,0,9,14.644340224
2011-04-13,0,22,9.4253070336
2011-04-14,0,24,7.085460684799999
2011-04-15,0,28,-1.7666827264
2011-04-16,1,1,2.9799959551999997
2011-04-17,1,3,4.2024654848
2011-04-18,2,11,10.2901587968
2011-04-19,0,9,17.0333357056
2011-04-20,1,13,7.892916531200001
2011-04-21,2,18,2.3784214527999996
2011-04-22,2,14,11.684523008
2011-04-23,7,7,-2.438273843200001
2011-04-24,2,1,-2.229800345600001
2011-04-25,1,14,4.889765171199999
2011-04-26,1,13,7.2669733888
2011-04-27,0,13,8.5666274304
2011-04-28,0,18,19.9768845312
2011-04-29,4,7,15.426128896
2011-04-30,1,0,-6.2632677376
2011-05-01,3,4,6.375490355199998
2011-05-02,1,20,-0.07475138560000083
2011-05-03,0,14,23.020991283199997
2011-05-04,0,7,9.028685004800002
2011-05-05,0,6,35.5620944896
2011-05-06,0,5,6.3431374848000015
2011-05-07,2,2,-6.992101376000001
2011-05-08,3,6,-5.048580403200003
2011-05-09,3,4,9.949673267199998
2011-05-10,0,4,4.2261395456
2011-05-11,0,10,30.629008384000002
2011-05-12,0,14,7.520532275200001
2011-05-13,3,22,16.330519347200003
2011-05-14,5,5,17.2577384448
2011-05-15,2,4,-7.311970713600001
2011-05-16,0,14,15.022846156799996
2011-05-17,4,12,12.845750681599998
2011-05-18,0,12,21.1348716544
2011-05-19,1,5,21.063675904
2011-05-20,1,9,16.7271709696
2011-05-21,0,4,14.855695052799998
2011-05-22,5,5,19.019757056
2011-05-23,0,7,-4.757581516800002
2011-05-24,0,12,10.524572876799997
2011-05-25,0,17,7.6987344896
2011-05-26,0,12,-2.8626499583999987
2011-05-27,0,17,32.590644224
2011-05-28,0,1,-5.845265100799997
2011-05-29,0,5,-7.1026221056
2011-05-30,0,12,-3.2939644928
2011-05-31,0,21,22.8778351616
2011-06-01,0,16,22.7390476288
2011-06-02,1,21,10.3389917184
2011-06-03,0,16,6.237379891199998
2011-06-04,2,1,11.3233668096
2011-06-05,2,2,-5.2249957376000005
2011-06-06,1,16,-0.900971622400002
2011-06-07,1,14,0.9659335679999979
2011-06-08,0,13,15.2116325376
2011-06-09,1,13,22.621215129600003
2011-06-10,4,14,16.925109248000002
2011-06-11,5,5,0.4497592319999981
2011-06-12,1,1,-0.8309821440000018
2011-06-13,3,10,-1.1575156736000007
2011-06-14,1,20,29.0581163008
2011-06-15,4,11,36.7562051584
2011-06-16,4,19,34.15330304
2011-06-17,0,15,22.5498399744
2011-06-18,0,3,-2.0864756736000025
2011-06-19,6,7,12.736356249599996
2011-06-20,3,24,13.467666943999998
2011-06-21,0,7,1.2411984895999986
2011-06-22,0,14,0.49781258239999815
2011-06-23,0,7,6.913566924800001
2011-06-24,0,12,9.912790425600004
2011-06-25,0,3,-0.24211486719999797
2011-06-26,5,1,-3.0326619136
2011-06-27,2,21,33.9280216064
2011-06-28,0,16,39.7048674304
2011-06-29,1,19,23.113078784
2011-06-30,0,14,23.343314124799996
2011-07-01,0,8,17.797971456
2011-07-02,0,3,-8.757087232000003
2011-07-03,0,0,-1.3842245632000036
2011-07-04,0,6,1.281258700799997
2011-07-05,0,8,18.9860604928
2011-07-06,0,16,58.038981324800005
2011-07-07,1,11,12.978417664000006
2011-07-08,1,12,42.7035890688
2011-07-09,0,8,-4.7410445312
2011-07-10,2,6,0.05817620479999519
2011-07-11,1,14,24.730944921599995
2011-07-12,0,24,36.415550668799995
2011-07-13,0,29,14.299868774399997
2011-07-14,0,16,9.0710670336
2011-07-15,0,10,13.9355276288
2011-07-16,1,0,-3.4627417087999994
2011-07-17,0,5,-1.6660933632000017
2011-07-18,1,23,7.610892287999998
2011-07-19,0,16,14.1350709248
2011-07-20,1,16,12.756804096000003
2011-07-21,0,18,14.516791296000003
2011-07-22,1,10,19.2387638272
2011-07-23,1,12,0.05447270400000015
2011-07-24,4,3,-3.907856691200001
2011-07-25,6,10,10.616678399999998
2011-07-26,0,10,34.2273440768
2011-07-27,7,15,27.85160704
2011-07-28,1,18,36.9471721472
2011-07-29,5,14,14.657033523199999
2011-07-30,6,0,0.8294068223999993
2011-07-31,3,6,-7.513419673600003
2011-08-01,2,7,4.345837977599997
2011-08-02,2,4,40.3432356864
2011-08-03,1,2,17.384904601600002
2011-08-04,2,14,15.0372878336
2011-08-05,0,5,26.729592832
2011-08-06,0,2,-11.2241183744
2011-08-07,3,1,-8.635003084800003
2011-08-08,1,11,8.527684505599996
2011-08-09,2,5,20.2347218944
2011-08-10,1,14,21.3498273792
2011-08-11,2,7,26.498893516800003
2011-08-12,0,12,62.5785531392
2011-08-13,0,3,-18.997530521599998
2011-08-14,0,2,-7.077400064000006
2011-08-15,4,12,38.405154918399994
2011-08-16,5,17,34.520289792
2011-08-17,0,18,15.4224021504
2011-08-18,3,15,15.0824963072
2011-08-19,4,3,22.8792559616
2011-08-20,1,4,3.815147212800003
2011-08-21,0,3,-12.886329446400001
2011-08-22,0,17,15.817112780799995
2011-08-23,0,16,0.1563121664000029
2011-08-24,0,19,13.047169433600002
2011-08-25,1,15,-3.001535385599997
2011-08-26,0,23,23.9579010048
2011-08-27,0,1,42.316854681600006
2011-08-28,5,1,-11.280411955199998
2011-08-29,0,27,9.019154431999995
2011-08-30,0,10,5.693594623999999
2011-08-31,0,14,21.226013900799998
2011-09-01,0,7,40.660468224
2011-09-02,0,8,4.2163741696
2011-09-03,0,3,3.1551358975999975
2011-09-04,2,1,-9.917142016
2011-09-05,0,10,-5.893858508800001
2011-09-06,0,7,0.1817862143999993
2011-09-07,0,17,4.2391293952
2011-09-08,0,18,-0.1666932735999982
2011-09-09,1,6,5.627649126400003
2011-09-10,1,0,5.1840080896000025
2011-09-11,0,0,-2.548146687999999
2011-09-12,0,12,44.040556544
2011-09-13,0,7,6.652318720000002
2011-09-14,0,20,25.065096192
2011-09-15,0,20,16.1520308224
2011-09-16,0,9,19.079358668799998
2011-09-17,0,8,-8.841992089600001
2011-09-18,0,2,-5.037277081600003
2011-09-19,2,22,3.917581414399997
2011-09-20,11,14,31.562319257600002
2011-09-21,0,6,18.9887794176
2011-09-22,0,8,15.707533107200002
2011-09-23,3,9,30.7014832128
2011-09-24,8,2,4.6670344192
2011-09-25,1,2,-5.043788288000002
2011-09-26,2,17,15.616330444799997
2011-09-27,1,8,21.513747251199998
2011-09-28,0,10,11.2571393024
2011-09-29,0,10,-4.078812364800001
2011-09-30,0,10,25.484365824
2011-10-01,0,3,-5.278064844799998
2011-10-02,0,0,-4.1089179648
2011-10-03,0,5,-0.8323792896000013
2011-10-04,0,8,4.9841238016
2011-10-05,0,18,34.4265817088
2011-10-06,0,18,5.523879321600003
2011-10-07,8,10,5.968328396799999
2011-10-08,1,5,-7.0814706688
2011-10-09,0,0,-0.058534195200000916
2011-10-10,1,5,2.6249506815999992
2011-10-11,0,12,12.557001420799999
2011-10-12,2,17,43.6041263104
2011-10-13,1,23,-5.732575641599997
2011-10-14,0,22,-5.345226137600002
2011-10-15,0,5,-1.485468774400001
2011-10-16,0,2,-1.5158265856000002
2011-10-17,0,17,7.291564031999999
2011-10-18,2,34,13.0420056064
2011-10-19,0,14,-5.7253023744
2011-10-20,2,5,9.952339865600003
2011-10-21,4,6,41.3900760064
2011-10-22,5,1,-7.274258636799999
2011-10-23,4,2,-0.8443552768000036
2011-10-24,0,3,29.452459724799997
2011-10-25,1,5,-2.7261380608000003
2011-10-26,1,39,2.6960849919999985
2011-10-27,5,6,13.366104883199998
2011-10-28,1,17,38.826535424
2011-10-29,2,1,-3.2492111871999967
2011-10-30,4,0,-1.4835057664000022
2011-10-31,1,13,11.883449958399998
2011-11-01,2,11,5.4753408000000015
2011-11-02,6,44,42.0481844224
2011-11-03,1,23,-6.672667340799999
2011-11-04,8,20,-6.096059801600003
2011-11-05,1,2,23.5805307904
2011-11-06,2,3,-4.478040678399999
2011-11-07,1,17,11.301873151999999
2011-11-08,2,14,3.9947251712
2011-11-09,1,34,10.7906285568
2011-11-10,4,8,11.969011916800001
2011-11-11,0,16,8.275119206400001
2011-11-12,4,5,-1.0487917568000018
2011-11-13,0,4,-3.1182015488
2011-11-14,2,31,2.3334672383999995
2011-11-15,4,19,4.4887946240000005
2011-11-16,0,16,55.1676787712
2011-11-17,2,10,19.021361561600003
2011-11-18,3,22,23.164582195199998
2011-11-19,4,6,-6.7035549696000025
2011-11-20,3,4,-7.492950118400003
2011-11-21,1,8,7.527993753599997
2011-11-22,2,10,10.479734067199999
2011-11-23,0,6,3.4947593215999984
2011-11-24,3,6,-2.639000371199998
2011-11-25,10,6,4.078814310400002
2011-11-26,3,2,-0.6195300351999968
2011-11-27,3,4,-3.3478237183999995
2011-11-28,1,20,4.163693875199999
2011-11-29,11,9,34.4914753536
2011-11-30,4,16,2.0811742208000013
2011-12-01,0,25,6.828046131199999
2011-12-02,0,22,19.1136306176
2011-12-03,2,0,-2.2114896896000005
2011-12-04,3,1,-1.4307798016000017
2011-12-05,1,13,2.895000678399999
2011-12-06,4,15,7.882700287999999
2011-12-07,0,25,22.949070233600004
2011-12-08,1,12,6.465985843200002
2011-12-09,2,23,5.976712089599999
2011-12-10,1,4,-5.4310218752
2011-12-11,3,5,-0.8160005120000005
2011-12-12,9,30,0.9809924095999989
2011-12-13,1,38,18.1664415744
2011-12-14,0,30,26.9301138432
2011-12-15,0,35,2.3297006592000002
2011-12-16,0,19,34.9355583488
2011-12-17,0,4,12.795962368000001
2011-12-18,1,2,5.109959372799997
2011-12-19,1,23,36.98576783359999
2011-12-20,0,36,18.4777975808
2011-12-21,0,41,10.883741286399996
2011-12-22,6,28,8.178218905599998
2011-12-23,2,15,-0.5439593472000013
2011-12-24,2,1,-3.8674009088000005
2011-12-25,1,3,-5.6646458368
2011-12-26,0,2,-3.4667166720000004
2011-12-27,7,2,-3.356502118399998
2011-12-28,0,0,9.522546585600002
2011-12-29,3,0,1.0393607168000027
2011-12-30,9,0,6.078650368000002
2011-12-31,14,0,5.673280409600001
2012-01-01,0,0,-1.4096569344
2012-01-02,8,0,20.879906816
2012-01-03,2,9,5.1059173376
2012-01-04,1,7,8.014042009599999
2012-01-05,1,12,17.677830655999998
2012-01-06,0,5,20.4503575552
2012-01-07,3,0,19.59403776
2012-01-08,7,2,-0.6071254016000012
2012-01-09,1,19,17.476201062399998
2012-01-10,1,26,8.4722476032
2012-01-11,1,27,13.0956223488
2012-01-12,3,26,11.5979319296
2012-01-13,7,18,22.5212377088
2012-01-14,0,9,19.2359861248
2012-01-15,6,8,2.5867793407999997
2012-01-16,0,15,33.420233318399994
2012-01-17,2,24,48.862043136
2012-01-18,0,20,21.009142783999998
2012-01-19,0,45,57.8502233088
2012-01-20,0,22,50.9167444992
2012-01-21,3,7,2.9837285375999976
2012-01-22,1,8,-12.891745484800005
2012-01-23,1,29,6.054195097599994
2012-01-24,0,19,52.667987968
2012-01-25,0,31,19.1444717568
2012-01-26,0,29,12.285099212799999
2012-01-27,1,16,18.7512790016
2012-01-28,4,1,-3.1856154623999977
2012-01-29,9,11,0.7833445375999997
2012-01-30,1,30,5.241337241599997
2012-01-31,0,42,21.918994636799997
2012-02-01,2,24,10.039610880000003
2012-02-02,1,18,13.915730841600002
2012-02-03,1,37,18.0490167296
2012-02-04,2,17,31.2998346752
2012-02-05,4,5,2.1723800576000016
2012-02-06,1,35,10.117403238399996
2012-02-07,0,14,-0.5888791552000008
2012-02-08,4,48,22.802488832
2012-02-09,6,30,0.6040692736000004
2012-02-10,1,29,36.4969562112
2012-02-11,1,26,6.875628032000002
2012-02-12,6,5,16.6299981824
2012-02-13,0,46,22.0246617088
2012-02-14,0,47,11.816887091199998
2012-02-15,0,39,11.905672601599997
2012-02-16,1,36,-5.6021852160000005
2012-02-17,5,36,9.072682393599997
2012-02-18,3,16,17.5352292352
2012-02-19,3,32,-7.32459008
2012-02-20,1,21,1.9385952255999994
2012-02-21,1,30,18.4358007808
2012-02-22,0,33,9.795823206400001
2012-02-23,0,28,23.225375232
2012-02-24,4,31,10.6580982784
2012-02-25,2,3,2.624523673599999
2012-02-26,0,4,-7.585934028800001
2012-02-27,0,24,9.5376807936
2012-02-28,3,20,11.2003145728
2012-02-29,0,29,30.157510348800002
2012-03-01,0,30,2.7495916544000014
2012-03-02,0,21,16.6825259008
2012-03-03,0,6,7.283483545599999
2012-03-04,1,8,-0.4698241024000005
2012-03-05,0,43,-1.3091278848000023
2012-03-06,0,35,44.101448192
2012-03-07,0,62,6.874946150400003
2012-03-08,0,40,19.6450696192
2012-03-09,0,12,-1.7575395327999992
2012-03-10,3,6,20.880471654399997
2012-03-11,2,1,13.242853376
2012-03-12,0,33,2.4685545471999983
2012-03-13,1,31,14.576241356799997
2012-03-14,4,21,15.259496960000002
2012-03-15,2,21,49.3782139904
2012-03-16,3,12,22.403615232000003
2012-03-17,3,4,-8.603891712000003
2012-03-18,0,3,-1.3210808320000034
2012-03-19,4,7,11.5887739904
2012-03-20,3,19,11.6335007744
2012-03-21,2,9,20.335845068799998
2012-03-22,7,9,13.3740689408
2012-03-23,3,17,22.67468032
2012-03-24,0,0,-2.099262463999999
2012-03-25,1,2,4.160951807999998
2012-03-26,2,16,7.285136588799998
2012-03-27,0,29,17.2828964864
2012-03-28,3,7,10.36812544
2012-03-29,0,0,39.7510690816
2012-03-30,3,8,-2.9699665919999987
2012-03-31,4,2,-6.7557242880000015
2012-04-01,0,0,15.668897894399999
2012-04-02,0,12,6.538056089600001
2012-04-03,1,10,5.2318747648
2012-04-04,2,5,16.850489344
2012-04-05,3,15,7.950149120000001
2012-04-06,8,2,44.771416064
2012-04-07,0,2,-8.215704473599999
2012-04-08,0,0,8.534016819199996
2012-04-09,1,8,0.4385230847999999
2012-04-10,4,16,0.0886080511999987
2012-04-11,1,8,6.347780608
2012-04-12,2,6,5.9801607168
2012-04-13,4,3,8.983514726400001
2012-04-14,6,2,3.558671667200003
2012-04-15,5,1,11.4088450048
2012-04-16,4,4,2.7431493632000006
2012-04-17,1,7,4.8444669951999995
2012-04-18,3,5,7.0837556224
2012-04-19,0,7,14.771949363200001
2012-04-20,4,8,37.0430144512
2012-04-21,6,4,-3.4238286847999984
2012-04-22,0,1,-4.7410908160000025
2012-04-23,0,9,13.863654912
2012-04-24,1,9,1.7829988352000008
2012-04-25,3,18,10.242218086399998
2012-04-26,0,13,5.302628351999999
2012-04-27,0,10,14.8069706752
2012-04-28,0,0,-0.8116572159999977
2012-04-29,0,1,-5.5404921856
2012-04-30,0,7,0.9593698303999991
2012-05-01,2,7,8.061992140800001
2012-05-02,0,10,5.826163814400001
2012-05-03,3,7,28.774695014400002
2012-05-04,0,15,-0.9330248703999988
2012-05-05,4,0,-3.7620051968000006
2012-05-06,2,0,-2.685181542400001
2012-05-07,1,7,7.512130867199999
2012-05-08,2,2,1.2644792319999998
2012-05-09,5,4,-1.1710478336000003
2012-05-10,4,4,3.6322758655999996
2012-05-11,0,2,2.2627046400000017
2012-05-12,0,0,-1.5802324991999992
2012-05-13,1,1,-0.43262494720000033
2012-05-14,0,7,5.916590387199999
2012-05-15,0,14,17.8689463296
2012-05-16,1,6,24.877661696
2012-05-17,0,8,7.710037504000001
2012-05-18,0,5,12.962936627199998
2012-05-19,0,1,17.2451378176
2012-05-20,7,3,-7.123382784
2012-05-21,1,5,-0.21760010240000405
2012-05-22,3,28,37.4948422656
2012-05-23,1,10,49.5435779072
2012-05-24,0,22,5.133978112000001
2012-05-25,1,6,10.831389695999999
2012-05-26,2,1,-0.05816944640000088
2012-05-27,5,1,-5.291189248000002
2012-05-28,1,7,-1.525648384000002
2012-05-29,0,23,12.656315699199997
2012-05-30,5,28,14.622913024000002
2012-05-31,1,8,37.1981990912
2012-06-01,0,5,4.162921369600003
2012-06-02,3,9,18.0145840128
2012-06-03,6,7,7.9113841663999995
2012-06-04,1,22,5.329072947199997
2012-06-05,0,8,13.480613478399999
2012-06-06,4,13,19.454113792
2012-06-07,1,15,47.6792665088
2012-06-08,0,9,5.021968179200002
2012-06-09,1,0,14.4710957056
2012-06-10,0,1,-6.0635359232
2012-06-11,1,3,-1.792786739200002
