,golang/go,swiftlang/swift,rust-lang/rust
2012-08-19,0,-4.8107757568359375,0
2012-08-20,10,2.5348052978515625,10
2012-08-21,4,0.884124755859375,28
2012-08-22,6,6.6808624267578125,27
2012-08-23,9,9.71246337890625,41
2012-08-24,13,18.005828857421875,34
2012-08-25,1,-12.056427001953125,31
2012-08-26,2,8.464630126953125,14
2012-08-27,3,-5.232269287109375,28
2012-08-28,4,0.030731201171875,19
2012-08-29,5,0.3892669677734375,23
2012-08-30,5,-6.3328399658203125,20
2012-08-31,17,-3.6711883544921875,51
2012-09-01,10,-2.1393585205078125,12
2012-09-02,2,-1.4061737060546875,13
2012-09-03,2,7.17730712890625,14
2012-09-04,8,3.4025726318359375,35
2012-09-05,3,-5.3305206298828125,24
2012-09-06,8,0.2918701171875,21
2012-09-07,12,-1.912872314453125,27
2012-09-08,3,-0.7921600341796875,29
2012-09-09,2,-0.5078125,6
2012-09-10,11,-0.37109375,28
2012-09-11,11,1.711669921875,14
2012-09-12,10,7.7669677734375,28
2012-09-13,12,6.1304931640625,29
2012-09-14,9,-5.77618408203125,13
2012-09-15,0,-2.537445068359375,19
2012-09-16,3,-1.21875,8
2012-09-17,14,2.220703125,5
2012-09-18,22,8.943359375,25
2012-09-19,10,4.70086669921875,29
2012-09-20,9,-2.39990234375,43
2012-09-21,10,3.0619964599609375,6
2012-09-22,6,-3.9573211669921875,15
2012-09-23,7,-3.1154022216796875,11
2012-09-24,31,-0.52001953125,13
2012-09-25,8,-1.516326904296875,27
2012-09-26,19,-0.8784027099609375,49
2012-09-27,9,3.3741607666015625,44
2012-09-28,8,-1.3944549560546875,47
2012-09-29,2,-1.2188568115234375,21
2012-09-30,3,-0.50897216796875,5
2012-10-01,9,12.743316650390625,23
2012-10-02,4,2.338470458984375,35
2012-10-03,9,-1.2452850341796875,15
2012-10-04,8,1.4775390625,49
2012-10-05,8,2.2362060546875,32
2012-10-06,12,-4.326263427734375,25
2012-10-07,34,-2.4689178466796875,13
2012-10-08,13,7.67236328125,21
2012-10-09,15,0.582244873046875,11
2012-10-10,18,5.1812591552734375,18
2012-10-11,11,8.256271362304688,76
2012-10-12,9,3.2570343017578125,41
2012-10-13,1,-8.6536865234375,24
2012-10-14,1,-2.8912200927734375,1
2012-10-15,3,-1.5758514404296875,10
2012-10-16,12,7.974945068359375,4
2012-10-17,10,-6.2275238037109375,25
2012-10-18,5,0.916412353515625,22
2012-10-19,6,10.27313232421875,10
2012-10-20,4,-1.6634368896484375,3
2012-10-21,11,-5.2774810791015625,19
2012-10-22,15,-1.9248809814453125,18
2012-10-23,1,8.850021362304688,32
2012-10-24,3,-1.7931976318359375,12
2012-10-25,4,1.161895751953125,25
2012-10-26,6,-0.996795654296875,2
2012-10-27,1,-1.0652313232421875,7
2012-10-28,2,2.6624298095703125,4
2012-10-29,11,3.487274169921875,6
2012-10-30,14,3.2529296875,13
2012-10-31,15,-3.64556884765625,7
2012-11-01,32,-1.991058349609375,9
2012-11-02,11,2.141387939453125,11
2012-11-03,0,0.0175018310546875,9
2012-11-04,3,9.357589721679688,12
2012-11-05,2,-4.0828857421875,12
2012-11-06,14,-3.6872100830078125,1
2012-11-07,20,15.414596557617188,12
2012-11-08,15,-9.44989013671875,4
2012-11-09,6,-1.731201171875,6
2012-11-10,3,-2.0022430419921875,0
2012-11-11,0,5.873138427734375,1
2012-11-12,13,4.7344818115234375,1
2012-11-13,12,1.067108154296875,26
2012-11-14,11,8.603500366210938,14
2012-11-15,8,2.045989990234375,19
2012-11-16,7,12.567947387695312,33
2012-11-17,9,2.573822021484375,10
2012-11-18,2,-12.359054565429688,23
2012-11-19,7,-4.505218505859375,11
2012-11-20,5,-2.7151947021484375,8
2012-11-21,9,-1.8402252197265625,21
2012-11-22,0,-1.3050689697265625,0
2012-11-23,2,-0.9632568359375,7
2012-11-24,7,-0.6527557373046875,11
2012-11-25,7,-0.4385833740234375,6
2012-11-26,27,13.825439453125,7
2012-11-27,17,16.0,11
2012-11-28,4,-5.25,14
2012-11-29,6,2.25,34
2012-11-30,10,2.015625,18
2012-12-01,5,-7.03125,11
2012-12-02,0,-3.603515625,1
2012-12-03,6,10.943359375,3
2012-12-04,10,6.05548095703125,8
2012-12-05,7,7.274658203125,8
2012-12-06,17,-0.8117218017578125,32
2012-12-07,2,17.59234619140625,36
2012-12-08,2,-14.095977783203125,17
2012-12-09,4,-6.9981689453125,5
2012-12-10,10,4.5354766845703125,9
2012-12-11,19,2.712615966796875,21
2012-12-12,13,8.819900512695312,12
2012-12-13,16,9.18670654296875,17
2012-12-14,6,2.2989349365234375,35
2012-12-15,2,-4.5921478271484375,15
2012-12-16,2,-5.6190032958984375,13
2012-12-17,24,2.9350433349609375,23
2012-12-18,8,4.375244140625,29
2012-12-19,4,6.689422607421875,15
2012-12-20,7,1.3310089111328125,12
2012-12-21,12,6.1846923828125,37
2012-12-22,27,-1.70404052734375,11
2012-12-23,2,-8.12841796875,18
2012-12-24,5,-4.109954833984375,8
2012-12-25,1,-2.3254547119140625,21
2012-12-26,2,-1.609710693359375,0
2012-12-27,2,-1.1503753662109375,8
2012-12-28,8,1.1890106201171875,15
2012-12-29,3,-1.52203369140625,12
2012-12-30,3,14.42840576171875,12
2012-12-31,0,-5.7471923828125,2
2013-01-01,2,-2.9640350341796875,5
2013-01-02,18,10.7578125,6
2013-01-03,5,5.248046875,8
2013-01-04,7,2.9794921875,4
2013-01-05,1,-0.13848876953125,7
2013-01-06,9,-4.898284912109375,5
2013-01-07,16,0.287017822265625,20
2013-01-08,7,2.0562591552734375,25
2013-01-09,15,2.300445556640625,25
2013-01-10,6,6.6270751953125,22
2013-01-11,18,8.90972900390625,27
2013-01-12,7,-10.226104736328125,16
2013-01-13,3,-4.1515045166015625,24
2013-01-14,12,4.85137939453125,21
2013-01-15,2,-0.869110107421875,19
2013-01-16,2,7.1400146484375,11
2013-01-17,12,-1.1639404296875,3
2013-01-18,27,7.5736541748046875,35
2013-01-19,5,-2.654754638671875,1
2013-01-20,3,-0.8811798095703125,24
2013-01-21,6,0.1966094970703125,11
2013-01-22,16,9.446441650390625,23
2013-01-23,14,1.0436248779296875,51
2013-01-24,9,0.027191162109375,45
2013-01-25,2,2.0118865966796875,36
2013-01-26,3,2.75653076171875,23
2013-01-27,1,-5.8019256591796875,1
2013-01-28,14,0.10296630859375,25
2013-01-29,15,5.0040130615234375,44
2013-01-30,28,1.6752471923828125,41
2013-01-31,23,-0.323699951171875,40
2013-02-01,13,7.662628173828125,45
2013-02-02,12,-4.618194580078125,17
2013-02-03,17,-0.9019622802734375,28
2013-02-04,19,-4.149932861328125,22
2013-02-05,14,9.194854736328125,21
2013-02-06,6,10.324859619140625,23
2013-02-07,6,-5.7068328857421875,23
2013-02-08,20,5.12078857421875,39
2013-02-09,8,-6.99932861328125,22
2013-02-10,4,1.5890045166015625,22
2013-02-11,13,-3.29425048828125,13
2013-02-12,10,0.67657470703125,15
2013-02-13,14,8.202178955078125,40
2013-02-14,29,1.1911163330078125,25
2013-02-15,29,0.8130340576171875,44
2013-02-16,3,-3.6492462158203125,41
2013-02-17,2,-2.1208953857421875,22
2013-02-18,7,3.0452117919921875,17
2013-02-19,19,2.4162445068359375,51
2013-02-20,25,13.651473999023438,7
2013-02-21,24,1.3945465087890625,30
2013-02-22,23,-1.2262115478515625,21
2013-02-23,8,-4.227752685546875,9
2013-02-24,10,-0.3383941650390625,4
2013-02-25,22,8.925537109375,14
2013-02-26,22,-3.3703155517578125,56
2013-02-27,29,9.619827270507812,34
2013-02-28,31,-5.834320068359375,27
2013-03-01,35,5.651397705078125,21
2013-03-02,14,3.14569091796875,33
2013-03-03,6,-7.305267333984375,30
2013-03-04,19,1.4739837646484375,21
2013-03-05,12,-0.453582763671875,26
2013-03-06,22,14.051010131835938,34
2013-03-07,19,3.3066864013671875,50
2013-03-08,11,5.6584930419921875,34
2013-03-09,8,-9.553375244140625,9
2013-03-10,8,-5.0701751708984375,16
2013-03-11,37,2.4152374267578125,42
2013-03-12,39,2.8572235107421875,40
2013-03-13,14,-1.3246917724609375,15
2013-03-14,21,1.9248046875,29
2013-03-15,31,10.188690185546875,20
2013-03-16,2,-3.304595947265625,22
2013-03-17,2,-2.90093994140625,4
2013-03-18,11,19.222808837890625,17
2013-03-19,21,2.739715576171875,37
2013-03-20,17,-3.0407257080078125,32
2013-03-21,22,3.2482147216796875,33
2013-03-22,27,-2.5924072265625,51
2013-03-23,6,-7.2364501953125,17
2013-03-24,4,-3.1762847900390625,7
2013-03-25,19,6.044189453125,19
2013-03-26,21,-4.3777923583984375,58
2013-03-27,22,4.4570770263671875,63
2013-03-28,14,13.245697021484375,31
2013-03-29,17,-2.6180877685546875,49
2013-03-30,13,0.832122802734375,17
2013-03-31,6,-6.6662139892578125,13
2013-04-01,11,7.4560546875,17
2013-04-02,17,0.430908203125,10
2013-04-03,27,7.136444091796875,27
2013-04-04,19,-7.7754058837890625,21
2013-04-05,4,4.4418792724609375,19
2013-04-06,3,3.085601806640625,16
2013-04-07,15,-3.6588134765625,10
2013-04-08,13,3.0885009765625,23
2013-04-09,11,5.71234130859375,15
2013-04-10,5,12.43646240234375,47
2013-04-11,7,7.3974761962890625,24
2013-04-12,9,7.9886322021484375,25
2013-04-13,3,-7.6932830810546875,23
2013-04-14,1,-5.479034423828125,16
2013-04-15,6,4.8210296630859375,24
2013-04-16,5,0.3819732666015625,23
2013-04-17,4,19.008132934570312,7
2013-04-18,7,11.157211303710938,56
2013-04-19,5,-7.47515869140625,50
2013-04-20,2,-8.5570068359375,45
2013-04-21,4,11.814422607421875,16
2013-04-22,6,-5.08349609375,29
2013-04-23,8,-6.745758056640625,39
2013-04-24,2,9.081008911132812,32
2013-04-25,5,10.249496459960938,26
2013-04-26,2,-0.6435699462890625,19
2013-04-27,1,-5.08856201171875,13
2013-04-28,1,-0.13006591796875,40
2013-04-29,4,4.311126708984375,44
2013-04-30,13,4.5639495849609375,54
2013-05-01,6,5.34844970703125,40
2013-05-02,3,-5.043975830078125,55
2013-05-03,5,-3.055694580078125,46
2013-05-04,1,-2.124725341796875,20
2013-05-05,0,1.1248321533203125,16
2013-05-06,8,25.6295166015625,26
2013-05-07,3,-9.870285034179688,56
2013-05-08,6,12.555984497070312,30
2013-05-09,0,10.955734252929688,65
2013-05-10,0,0.7607269287109375,35
2013-05-11,0,-14.799957275390625,26
2013-05-12,0,-5.602935791015625,21
2013-05-13,3,7.5990753173828125,34
2013-05-14,15,-5.8774871826171875,68
2013-05-15,19,-1.13720703125,70
2013-05-16,5,17.439224243164062,28
2013-05-17,8,9.723861694335938,38
2013-05-18,5,-11.699813842773438,38
2013-05-19,2,-5.156341552734375,20
2013-05-20,14,18.62939453125,64
2013-05-21,11,1.016143798828125,36
2013-05-22,21,8.843551635742188,22
2013-05-23,8,-4.09674072265625,29
2013-05-24,13,3.0146026611328125,37
2013-05-25,2,18.265579223632812,16
2013-05-26,0,-8.66064453125,21
2013-05-27,6,-10.062423706054688,25
2013-05-28,9,-0.2784271240234375,36
2013-05-29,11,19.311065673828125,36
2013-05-30,8,3.786590576171875,47
2013-05-31,9,-1.4033203125,30
2013-06-01,8,-8.61181640625,36
2013-06-02,8,-6.1289215087890625,21
2013-06-03,10,3.8207550048828125,14
2013-06-04,14,1.5697021484375,15
2013-06-05,10,4.2834930419921875,37
2013-06-06,5,7.6508636474609375,38
2013-06-07,3,7.7465667724609375,30
2013-06-08,0,0.6093292236328125,41
2013-06-09,8,-6.5941925048828125,13
2013-06-10,17,0.1015472412109375,40
2013-06-11,9,5.164703369140625,28
2013-06-12,13,-8.136764526367188,43
2013-06-13,11,-0.0798492431640625,35
2013-06-14,6,3.60662841796875,30
2013-06-15,3,5.8404388427734375,43
2013-06-16,0,-0.4173583984375,47
2013-06-17,12,10.053848266601562,43
2013-06-18,8,5.7825927734375,12
2013-06-19,3,12.67041015625,19
2013-06-20,8,2.1138763427734375,33
2013-06-21,6,10.805938720703125,23
2013-06-22,2,-11.757675170898438,25
2013-06-23,1,-4.2863006591796875,42
2013-06-24,13,10.030532836914062,32
2013-06-25,12,-1.0045928955078125,43
2013-06-26,11,7.004638671875,56
2013-06-27,16,13.41162109375,45
2013-06-28,10,9.36334228515625,58
2013-06-29,0,-14.429931640625,43
2013-06-30,1,7.7546539306640625,35
2013-07-01,7,27.07659912109375,28
2013-07-02,12,-18.006118774414062,25
2013-07-03,6,-0.6327056884765625,22
2013-07-04,1,3.0089874267578125,18
2013-07-05,5,15.096694946289062,15
2013-07-06,0,-9.37103271484375,23
2013-07-07,1,-10.825363159179688,29
2013-07-08,1,21.274642944335938,53
2013-07-09,5,1.9524688720703125,32
2013-07-10,8,15.667755126953125,25
2013-07-11,12,20.879226684570312,63
2013-07-12,19,3.6864471435546875,21
2013-07-13,3,-12.5653076171875,23
2013-07-14,2,-15.047164916992188,29
2013-07-15,8,13.254348754882812,15
2013-07-16,20,18.67230224609375,27
