,elastic/kibana,grafana/grafana,getsentry/sentry
2022-08-23,46,22,0.7335335193750083
2022-08-24,31,26,-2.958797983031243
2022-08-25,24,28,-2.028051765956245
2022-08-26,24,34,-1.2982099292140592
2022-08-27,3,1,-0.7462366883546855
2022-08-28,1,1,-0.4290420543093738
2022-08-29,29,12,79.89457831246406
2022-08-30,42,19,35.917351962937495
2022-08-31,32,21,43.928131337793744
2022-09-01,44,28,31.506404589856242
2022-09-02,3,30,-0.34699999999999953
2022-09-03,1,0,-5.425489999999996
2022-09-04,2,0,-4.510047999999992
2022-09-05,14,24,2.5466422500000103
2022-09-06,41,28,24.586738423750006
2022-09-07,41,23,38.554858056937505
2022-09-08,41,20,32.712481802856246
2022-09-09,54,34,30.155978555740624
2022-09-10,2,1,-7.970811967364065
2022-09-11,3,0,-4.37454906083906
2022-09-12,42,27,58.93786561996407
2022-09-13,52,22,33.42299307690625
2022-09-14,38,34,40.06465448534688
2022-09-15,56,23,58.842922031306244
2022-09-16,12,26,18.24308251029375
2022-09-17,1,1,-10.168113496031248
2022-09-18,2,0,-6.186067171365618
2022-09-19,70,35,55.66045305750001
2022-09-20,108,42,38.54329748803126
2022-09-21,58,40,20.626012767365626
2022-09-22,66,29,13.034913426975
2022-09-23,73,29,64.38158804391094
2022-09-24,5,0,-11.908443528464062
2022-09-25,1,0,-6.331226678614058
2022-09-26,42,29,44.69640737500001
2022-09-27,58,47,39.743112911562505
2022-09-28,49,36,45.23791496434375
2022-09-29,47,23,32.05201115729062
2022-09-30,35,27,2.574924055042187
2022-10-01,2,1,-6.457714042915621
2022-10-02,1,0,-5.070197495087491
2022-10-03,35,23,27.63422353375001
2022-10-04,76,49,38.18461180473438
2022-10-05,61,32,35.927877119739065
2022-10-06,46,29,34.142846011165624
2022-10-07,2,28,12.794708087101561
2022-10-08,1,2,-6.2944016744984355
2022-10-09,2,0,-4.460562783482807
2022-10-10,34,32,35.79894351371407
2022-10-11,46,47,27.56003586151563
2022-10-12,42,24,52.73430962619844
2022-10-13,35,25,41.78523475198125
2022-10-14,32,27,47.286952198746874
2022-10-15,1,3,-9.763825491639064
2022-10-16,1,2,-6.787381056306245
2022-10-17,35,31,56.32698356871407
2022-10-18,38,32,61.266433369890635
2022-10-19,48,42,49.175979183567186
2022-10-20,51,34,27.634337802840623
2022-10-21,5,25,36.15484566353125
2022-10-22,1,3,-9.876049129274996
2022-10-23,1,0,-7.263017085615615
2022-10-24,30,26,48.067582936178134
2022-10-25,43,31,66.80304894729689
2022-10-26,34,26,27.780939091198437
2022-10-27,40,31,58.66109441672969
2022-10-28,32,25,22.422036364131248
2022-10-29,3,0,-10.168857121223432
2022-10-30,3,0,-6.906903710256241
2022-10-31,38,27,41.21676169367814
2022-11-01,39,24,50.60959348267188
2022-11-02,55,32,51.880621105157815
2022-11-03,44,41,41.436878436128126
2022-11-04,36,28,24.706355057432813
2022-11-05,3,2,-8.829430642328122
2022-11-06,1,1,-5.574005329309367
2022-11-07,50,32,45.32910213246407
2022-11-08,57,40,36.33930573503126
2022-11-09,49,25,29.223326026675004
2022-11-10,42,26,25.412713920395312
2022-11-11,5,21,19.93065085114219
2022-11-12,2,2,-7.165065023518746
2022-11-13,1,1,-4.932679741110931
2022-11-14,60,16,33.60341785691251
2022-11-15,54,17,65.60885192793282
2022-11-16,64,30,41.90311044625
2022-11-17,49,14,30.868292947023434
2022-11-18,42,26,25.601162091801562
2022-11-19,2,0,-6.667054362460934
2022-11-20,1,0,-6.112647999057804
2022-11-21,44,25,29.750456736214073
2022-11-22,41,38,35.24338612592188
2022-11-23,46,45,33.48736299279531
2022-11-24,36,29,8.841044085084373
2022-11-25,4,2,1.1246075664390647
2022-11-26,1,0,-4.953286663821871
2022-11-27,1,0,-3.196300555340618
2022-11-28,48,32,29.767984744892193
2022-11-29,60,30,43.000536089968755
2022-11-30,39,47,21.240784399621873
2022-12-01,22,32,25.96839641433437
2022-12-02,33,27,11.752068989209373
2022-12-03,2,0,-1.9467618497718728
2022-12-04,2,1,-4.056691720287495
2022-12-05,33,16,34.14247687
2022-12-06,39,17,33.041177951
2022-12-07,33,26,37.56202584035
2022-12-08,23,24,15.329236787071874
2022-12-09,4,21,36.87623816819219
2022-12-10,1,1,-7.667992115982813
2022-12-11,3,1,-5.007211662745307
2022-12-12,41,31,11.522465591106256
2022-12-13,23,32,23.796575702171882
2022-12-14,43,41,28.29617411731094
2022-12-15,45,34,31.29287665539531
2022-12-16,35,15,23.453189976007813
2022-12-17,2,0,-3.2329731798
2022-12-18,1,0,-4.608342012096871
2022-12-19,37,34,20.06001485371407
2022-12-20,32,30,26.43136938476563
2022-12-21,37,31,37.01149305002344
2022-12-22,30,23,29.194959641462496
2022-12-23,10,11,-6.039447014565626
2022-12-24,1,0,-4.761871634849997
2022-12-25,2,1,-3.1339707181765566
2022-12-26,5,5,-2.211305561393743
2022-12-27,13,6,1.2324129293906305
2022-12-28,12,5,2.2139517869390666
2022-12-29,21,12,-0.6435926745359348
2022-12-30,9,4,1.8971343668765641
2022-12-31,1,0,-0.8508816698609367
2023-01-01,1,0,-0.31129795507187463
2023-01-02,3,7,-0.21011553749999967
2023-01-03,37,21,33.83596661125
2023-01-04,54,31,29.46540801345312
2023-01-05,34,22,34.05595045657968
2023-01-06,2,21,43.56955518809062
2023-01-07,1,2,1.564871208417184
2023-01-08,1,0,-5.616528557607812
2023-01-09,43,25,58.339801325
2023-01-10,43,36,29.041789665000003
2023-01-11,35,32,66.19280439371875
2023-01-12,38,38,34.16976240551249
2023-01-13,26,44,46.22429372120469
2023-01-14,2,1,-7.753821362182812
2023-01-15,5,0,-5.943294531953118
2023-01-16,21,25,19.470152082140636
2023-01-17,44,39,32.30964094803126
2023-01-18,45,37,32.54494944192813
2023-01-19,39,38,28.989010928712503
2023-01-20,6,26,25.905834903070314
2023-01-21,0,2,-4.618756980345312
2023-01-22,2,1,-5.419928467162495
2023-01-23,36,48,44.52474646753907
2023-01-24,52,35,34.522073803287505
2023-01-25,43,44,22.45513020774219
2023-01-26,41,57,41.97544602245781
2023-01-27,49,60,25.26732373268281
2023-01-28,4,1,-8.973351136912498
2023-01-29,3,0,-5.281450690820307
2023-01-30,56,54,36.35085839485626
2023-01-31,49,43,37.13773834525001
2023-02-01,56,39,40.42889447286875
2023-02-02,59,47,48.315275240006244
2023-02-03,12,38,28.787440551854687
2023-02-04,3,0,-9.315153582343749
2023-02-05,1,0,-6.095039838757808
2023-02-06,53,26,35.80397785000001
2023-02-07,75,41,41.694434731875006
2023-02-08,59,26,29.570719784625002
2023-02-09,65,27,23.730571518153127
2023-02-10,46,25,54.29858420833281
2023-02-11,4,3,-8.434592163959374
2023-02-12,1,2,-6.543061164453119
2023-02-13,36,2,64.66199893496407
2023-02-14,44,4,41.74126762562501
2023-02-15,57,0,44.94585524454688
2023-02-16,55,4,32.065143004379685
2023-02-17,4,1,35.79058902033282
2023-02-18,1,1,-11.37575269242031
2023-02-19,1,0,-4.8301825113109285
2023-02-20,20,15,-4.826274248857803
2023-02-21,68,16,30.255566996921885
2023-02-22,55,27,41.50806410820782
2023-02-23,42,33,30.54937191675625
2023-02-24,44,24,18.52602126155
2023-02-25,2,0,-5.371109248315625
2023-02-26,4,0,-4.483202961689058
2023-02-27,47,20,39.09441344896876
2023-02-28,33,30,46.530799272428126
2023-03-01,36,31,32.96238419996875
2023-03-02,40,31,46.652897997778126
2023-03-03,3,32,23.029512046915624
2023-03-04,0,1,-8.497103092823437
2023-03-05,1,0,-5.746722919501556
2023-03-06,38,40,31.971676889928133
2023-03-07,36,34,30.223797427093757
2023-03-08,43,48,19.048487661162504
2023-03-09,38,37,38.67711950393907
2023-03-10,25,31,31.107724979615625
2023-03-11,5,1,-5.990967580793749
2023-03-12,2,1,-5.334168999237496
2023-03-13,4,18,39.44460636996407
2023-03-14,7,25,39.936329132687504
2023-03-15,6,20,60.096973853378124
2023-03-16,9,26,42.10525722724843
2023-03-17,3,21,22.116867195310935
2023-03-18,2,0,-8.263018576028124
2023-03-19,3,1,-6.382825327984367
2023-03-20,37,36,45.5923291661422
2023-03-21,32,28,45.529150454078135
2023-03-22,34,41,24.473630412970316
2023-03-23,40,25,46.51123881023281
2023-03-24,21,0,27.753155574676562
2023-03-25,3,0,-10.140160571971872
2023-03-26,2,0,-5.907290237253118
2023-03-27,40,23,40.885082557428134
2023-03-28,37,38,54.25347881421876
2023-03-29,37,25,40.08446315160938
2023-03-30,45,43,31.904505530012496
2023-03-31,31,37,26.445747978617188
2023-04-01,2,1,-8.938328699621872
2023-04-02,1,0,-5.963371811401554
2023-04-03,41,39,43.87479714375001
2023-04-04,37,26,41.92432135929688
2023-04-05,27,35,43.12008893266406
2023-04-06,41,19,26.093147027725
2023-04-07,2,12,17.234792287245313
2023-04-08,1,0,-6.408500936873434
2023-04-09,1,1,-5.322552456845305
2023-04-10,30,3,23.322802852464072
2023-04-11,55,33,39.377242250250006
2023-04-12,37,33,51.852001813743755
2023-04-13,42,47,36.480362184624994
2023-04-14,4,31,38.63459191026718
2023-04-15,1,2,-8.681254137751562
2023-04-16,1,0,-6.310783732001556
2023-04-17,54,29,50.66673943367813
2023-04-18,48,39,57.12576871732813
2023-04-19,50,30,50.152374783326565
2023-04-20,65,37,58.11187701869531
2023-04-21,49,37,13.569005494859374
2023-04-22,5,2,-10.897927049454683
2023-04-23,5,0,-6.782871587792179
2023-04-24,40,36,36.24008017617814
2023-04-25,87,37,53.102674806640636
2023-04-26,67,35,43.887973396492185
2023-04-27,47,56,50.28275154190938
2023-04-28,27,53,53.2286349236625
2023-04-29,2,1,-11.742930544489063
2023-04-30,3,0,-7.831369633506244
2023-05-01,22,13,40.60377944125001
2023-05-02,52,21,49.187109507609385
2023-05-03,52,33,64.67075138332345
2023-05-04,47,20,34.85167728694844
2023-05-05,62,27,44.26284472605469
2023-05-06,4,3,-12.185220408759374
2023-05-07,3,1,-6.745534968403115
2023-05-08,60,21,47.702660042428136
2023-05-09,40,35,43.57512701878126
2023-05-10,35,41,37.91781385094063
2023-05-11,34,25,41.65956968497812
