,mui/material-ui,twbs/bootstrap,ant-design/ant-design
2019-11-15,7,1,8.844732889307814
2019-11-16,10,0,2.3079495835640627
2019-11-17,2,0,0.6442811284921881
2019-11-18,7,1,7.962242890992188
2019-11-19,3,0,8.414680049742188
2019-11-20,5,0,9.096773074007812
2019-11-21,3,1,5.8222331849968745
2019-11-22,8,1,3.9507220807015626
2019-11-23,2,0,3.1832457522359383
2019-11-24,1,3,5.350637717578127
2019-11-25,11,5,17.277220322575
2019-11-26,4,2,0.03095937778750013
2019-11-27,2,1,3.0468874382703133
2019-11-28,2,4,3.2413171364687505
2019-11-29,6,0,34.38278912797969
2019-11-30,0,0,-1.6079090171312513
2019-12-01,7,1,16.35986845845625
2019-12-02,4,0,9.395865029960937
2019-12-03,3,0,17.595385183701566
2019-12-04,3,1,13.821747819020313
2019-12-05,2,0,4.841223196064064
2019-12-06,4,2,11.58797431974219
2019-12-07,5,0,1.2687568925078145
2019-12-08,3,1,-2.8548267715906217
2019-12-09,7,1,9.243821181345314
2019-12-10,6,0,4.548661636364065
2019-12-11,4,1,6.83167194870469
2019-12-12,6,0,3.7450372587140635
2019-12-13,5,2,3.098702830962501
2019-12-14,4,5,0.3769954006921885
2019-12-15,5,2,0.786613759382814
2019-12-16,3,0,3.042315241070314
2019-12-17,12,0,5.951621570578126
2019-12-18,4,1,20.602910339745314
2019-12-19,2,0,9.020162475107812
2019-12-20,0,1,4.280824442832811
2019-12-21,2,0,4.77714940220625
2019-12-22,1,0,-1.0603585812109362
2019-12-23,1,0,28.61053829639688
2019-12-24,3,1,15.995170394115625
2019-12-25,1,14,49.861466181246875
2019-12-26,4,0,27.216966953404683
2019-12-27,8,2,14.394623776771873
2019-12-28,2,0,0.5306651922093746
2019-12-29,0,0,-0.6573342301109326
2019-12-30,15,2,7.400096581732819
2019-12-31,4,0,19.273767906995317
2020-01-01,0,0,-1.9112678713906215
2020-01-02,2,4,16.793523152687502
2020-01-03,6,0,23.7931211025125
2020-01-04,4,2,-1.0727883988515616
2020-01-05,2,0,-1.1035826193999991
2020-01-06,1,1,14.83857758393594
2020-01-07,2,6,5.761627095434378
2020-01-08,6,1,7.135101083995314
2020-01-09,5,1,10.192419177626563
2020-01-10,0,1,1.0301696370796884
2020-01-11,7,0,-0.23653587515624785
2020-01-12,1,0,1.378441521931252
2020-01-13,5,3,12.706437015075002
2020-01-14,5,1,7.7049098324125005
2020-01-15,6,0,5.667769564748438
2020-01-16,3,1,2.888640095770312
2020-01-17,10,1,15.2382993454375
2020-01-18,4,0,-2.794391265029687
2020-01-19,5,0,1.4957512000750013
2020-01-20,6,0,2.650818983381251
2020-01-21,7,0,14.65776774767344
2020-01-22,9,0,3.4926885518406254
2020-01-23,1,2,-1.9357452232343748
2020-01-24,3,0,3.8393745283843757
2020-01-25,4,3,0.689791378554689
2020-01-26,10,0,0.964447368139064
2020-01-27,3,0,2.187127575953126
2020-01-28,4,1,3.1297464753296884
2020-01-29,0,0,2.0328406541062507
2020-01-30,5,0,1.1033399188312505
2020-01-31,4,0,0.3245933785343753
2020-02-01,12,1,1.4971467674218755
2020-02-02,9,0,5.448741181289063
2020-02-03,4,4,6.069961280146875
2020-02-04,6,1,20.79074053338125
2020-02-05,4,2,0.13348332657968598
2020-02-06,6,1,1.2566417458093746
2020-02-07,4,1,5.614911095110938
2020-02-08,0,0,-0.6154177355874983
2020-02-09,3,1,7.896712256432814
2020-02-10,3,3,9.303734518084376
2020-02-11,5,2,3.8725935886750005
2020-02-12,2,5,2.1729582696546874
2020-02-13,6,3,2.475525878912501
2020-02-14,5,6,1.7319423670953136
2020-02-15,2,8,-0.11698580746718634
2020-02-16,4,4,2.1586638154828135
2020-02-17,7,9,7.126866596573438
2020-02-18,2,0,3.609994156504688
2020-02-19,7,0,11.738667159010937
2020-02-20,5,1,1.9963685602218741
2020-02-21,21,0,0.5405379865437503
2020-02-22,6,2,1.9043734170593756
2020-02-23,9,1,1.9734616906265638
2020-02-24,16,0,4.024168825917188
2020-02-25,7,0,7.845390294517188
2020-02-26,7,0,9.383380513384376
2020-02-27,3,0,8.005081108117187
2020-02-28,1,0,23.88770548497031
2020-02-29,3,1,8.244454587575
2020-03-01,10,0,1.8280679546312495
2020-03-02,2,1,12.607262659595314
2020-03-03,13,0,14.916943973564063
2020-03-04,15,3,16.33375463642969
2020-03-05,5,5,7.8317960965046876
2020-03-06,3,2,9.362027989448439
2020-03-07,4,1,3.444624668734377
2020-03-08,2,3,1.083559909128128
2020-03-09,0,5,11.792265535740627
2020-03-10,7,10,15.110040759585939
2020-03-11,4,1,15.423814252679689
2020-03-12,1,3,4.048756626540625
2020-03-13,2,1,11.95910905434375
2020-03-14,0,2,0.6454622766156262
2020-03-15,6,2,5.60950476592344
2020-03-16,8,1,14.631688557685939
2020-03-17,2,4,11.769811937637503
2020-03-18,8,18,15.576708851465625
2020-03-19,7,1,16.09157594955625
2020-03-20,6,4,12.782125303942188
2020-03-21,6,1,1.9141913494781253
2020-03-22,5,0,8.95390142739844
2020-03-23,7,9,18.82986681198125
2020-03-24,11,8,4.769066677196877
2020-03-25,10,7,8.60971458290469
2020-03-26,6,1,3.669940627164064
2020-03-27,9,0,13.23701463025469
2020-03-28,10,12,3.6473243005156264
2020-03-29,10,2,15.364620248795314
2020-03-30,7,8,11.563229198596876
2020-03-31,3,9,1.4780062169750008
2020-04-01,4,7,12.413346484568752
2020-04-02,7,2,7.884100247239064
2020-04-03,5,0,7.045063350959377
2020-04-04,4,0,0.205979175248439
2020-04-05,5,0,6.947502198315627
2020-04-06,10,3,8.747724141717189
2020-04-07,7,0,10.477988040368752
2020-04-08,10,3,12.240333065632813
2020-04-09,4,4,6.928017508335937
2020-04-10,7,1,9.200504518789064
2020-04-11,4,2,3.136793540698438
2020-04-12,5,0,7.698225881843752
2020-04-13,5,9,9.535175554001563
2020-04-14,9,10,13.247393145254689
2020-04-15,3,6,3.7428229841515632
2020-04-16,7,2,1.4130836092984387
2020-04-17,8,6,4.986120151804689
2020-04-18,7,3,6.999508415953127
2020-04-19,4,0,-1.1585827210249988
2020-04-20,12,1,9.610239949628127
2020-04-21,17,0,17.920953990953127
2020-04-22,11,0,12.793537087568751
2020-04-23,8,0,6.682918045815624
2020-04-24,9,5,9.173416543935938
2020-04-25,4,0,13.089886869996876
2020-04-26,13,0,16.621282381357815
2020-04-27,12,14,19.00307810541094
2020-04-28,7,4,15.388766079292187
2020-04-29,6,10,12.278126096792189
2020-04-30,0,2,10.483430828531251
2020-05-01,2,3,2.793646174268752
2020-05-02,5,1,8.717017078453129
2020-05-03,9,0,1.6054230488187526
2020-05-04,12,7,4.3324345853625035
2020-05-05,5,6,9.512934862421877
2020-05-06,9,7,7.2111698576109395
2020-05-07,6,2,11.374608596765626
2020-05-08,3,2,9.060873537904687
2020-05-09,8,0,11.132337353351563
2020-05-10,0,0,4.939759707310937
2020-05-11,10,4,9.393329680740626
2020-05-12,5,4,5.193698566210939
2020-05-13,1,6,19.480507138560938
2020-05-14,5,5,11.1973402419125
2020-05-15,3,5,7.3697785624218755
2020-05-16,6,0,8.746287460809375
2020-05-17,12,0,-0.18744533264999852
2020-05-18,3,2,13.749443105371878
2020-05-19,8,2,11.893636828525
2020-05-20,5,10,8.650441510443752
2020-05-21,0,0,10.824730212118752
2020-05-22,5,0,8.645275490225002
2020-05-23,7,0,7.856349876289064
2020-05-24,5,0,2.0202183271671887
2020-05-25,7,0,11.675903503021878
2020-05-26,7,4,8.08527634039219
2020-05-27,3,0,10.111512634190627
2020-05-28,4,2,17.97134480827344
2020-05-29,6,0,9.11899214485
2020-05-30,2,1,8.511333587059376
2020-05-31,11,1,11.724828920146876
2020-06-01,7,0,12.505746922026564
2020-06-02,5,0,12.306848283851563
2020-06-03,5,4,9.151576557575002
2020-06-04,6,1,0.399812269151564
2020-06-05,2,0,6.37436689245469
2020-06-06,2,0,10.32971348504219
2020-06-07,6,0,2.0535170170953148
2020-06-08,1,1,9.733929984334377
2020-06-09,5,5,7.326389401210939
2020-06-10,4,4,4.419495999925001
2020-06-11,6,3,16.773567142721877
2020-06-12,3,7,13.753058486220313
2020-06-13,3,0,-1.484264341034375
2020-06-14,7,5,1.7743046267234384
2020-06-15,4,1,6.09832412195469
2020-06-16,11,27,8.945634181132815
2020-06-17,5,17,9.586486778162502
2020-06-18,12,6,5.376615342281251
2020-06-19,6,4,8.661226223701563
2020-06-20,8,2,0.44470353805156293
2020-06-21,3,1,0.24017774585781404
2020-06-22,13,0,8.704196335365626
2020-06-23,4,3,3.0781617769812515
2020-06-24,5,2,8.342865531540626
2020-06-25,5,6,-1.0404140915828122
2020-06-26,2,0,-1.2702079308062488
2020-06-27,6,3,-0.8265273772093736
2020-06-28,6,0,21.409391415557813
2020-06-29,1,0,13.397089791360937
2020-06-30,8,1,10.094313808521875
2020-07-01,7,6,16.0970709345625
2020-07-02,6,0,11.455653910914062
2020-07-03,6,4,3.4957746616250005
2020-07-04,3,0,-0.7409436275359362
2020-07-05,3,0,-1.9992587674999969
2020-07-06,7,3,6.535236061156254
2020-07-07,5,3,7.024447197209378
2020-07-08,6,0,11.918877623971877
2020-07-09,5,0,8.385243938485937
2020-07-10,6,5,5.4411172078328125
2020-07-11,4,6,-0.22404487164843712
2020-07-12,9,8,4.508949556217189
2020-07-13,8,7,6.4050726124281265
2020-07-14,2,0,6.169757804625002
2020-07-15,7,0,11.045341477571876
2020-07-16,4,0,4.518918686207813
2020-07-17,3,0,3.8870905263250006
2020-07-18,0,0,-1.8498273495203117
2020-07-19,6,0,-1.1252322238187482
2020-07-20,6,0,7.206591496834377
2020-07-21,5,2,15.576412398159377
2020-07-22,10,0,5.463210036837499
2020-07-23,5,0,2.8587931617593743
2020-07-24,3,0,2.2474745484234377
2020-07-25,6,0,0.5506016541546888
2020-07-26,5,0,3.8825260347843766
2020-07-27,10,0,13.751249717500002
2020-07-28,6,0,11.684330809625
2020-07-29,6,0,2.292296225946875
2020-07-30,3,0,10.979510471514063
2020-07-31,4,5,5.499747554634375
2020-08-01,11,0,-0.22679121974218663
2020-08-02,5,1,4.434922295075001
2020-08-03,8,5,12.317490861100001
2020-08-04,8,3,11.491541482085939
2020-08-05,3,2,15.142227185992187
2020-08-06,4,1,0.5998518481687496
2020-08-07,7,0,9.723568573117188
2020-08-08,3,0,-0.6948005545921863
2020-08-09,2,0,3.2112827011812524
2020-08-10,6,0,9.281460994334378
2020-08-11,1,1,3.7290055300656264
2020-08-12,4,0,17.023899099778127
2020-08-13,9,1,0.888821495215625
2020-08-14,6,0,3.9172277722906257
2020-08-15,13,0,0.14082812866875072
2020-08-16,4,0,-0.39346147521249786
2020-08-17,9,1,3.9844897461000017
2020-08-18,2,1,6.745671879148439
2020-08-19,6,1,5.395248965260938
2020-08-20,5,0,6.3890660774875006
2020-08-21,5,0,7.2468330972546875
2020-08-22,4,2,7.1682615567625
2020-08-23,5,0,0.046995000003125176
2020-08-24,4,0,4.673252150662501
2020-08-25,9,0,7.501479424885939
2020-08-26,3,0,6.140494009445313
2020-08-27,4,0,1.0962475561031255
2020-08-28,4,0,4.5736516493734385
2020-08-29,0,0,5.474864071321877
2020-08-30,8,0,-1.6287147074640616
2020-08-31,7,0,3.0433319111453137
2020-09-01,6,4,1.9488278005843758
2020-09-02,3,1,11.013918460143751
2020-09-03,4,1,6.173793409301562
2020-09-04,8,2,3.237257975665625
2020-09-05,1,1,4.511283190548437
2020-09-06,6,0,2.4806803936750006
2020-09-07,1,0,9.686146209748438
2020-09-08,1,0,3.0872550091875004
2020-09-09,4,1,5.385720445809376
2020-09-10,3,15,0.28757355370468796
2020-09-11,5,0,4.738972209193752
2020-09-12,7,0,-1.404339362865624
2020-09-13,6,0,3.159217686726564
2020-09-14,2,2,9.998350661471875
2020-09-15,7,11,-0.7226579220656248
2020-09-16,7,0,6.950090658276563
2020-09-17,9,2,8.548718078710937
2020-09-18,7,2,21.17525472871719
2020-09-19,1,0,-1.3028023831656266
2020-09-20,0,0,2.0590332122843753
2020-09-21,8,1,2.3454750766875003
2020-09-22,11,12,6.471358350434377
2020-09-23,7,8,1.1716643640890638
2020-09-24,8,6,2.612507893339064
2020-09-25,12,3,1.6455300108062512
2020-09-26,5,0,-0.17416216721874855
2020-09-27,4,0,2.1507454306421887
2020-09-28,15,12,2.233757907865626
2020-09-29,5,11,2.209941230293751
2020-09-30,0,4,8.21441619698125
2020-10-01,2,0,-1.3783608318343752
2020-10-02,3,1,4.289249339079688
2020-10-03,9,0,2.020282167059375
2020-10-04,4,0,0.13315525312656318
2020-10-05,19,3,0.36757833216718794
2020-10-06,8,0,2.460546802095313
2020-10-07,16,1,-0.6698160129046868
2020-10-08,5,0,2.590365812751563
2020-10-09,12,0,8.407176558426563
2020-10-10,11,0,14.792611083671876
2020-10-11,8,0,-2.233805160476564
2020-10-12,6,1,12.876167895626562
2020-10-13,9,5,4.858438995698437
2020-10-14,4,1,8.117759420917189
2020-10-15,13,1,6.851196241142187
2020-10-16,12,0,6.822084594703126
2020-10-17,11,0,-1.2490825147484363
2020-10-18,5,0,0.5061068939265643
2020-10-19,7,10,10.769542524425002
2020-10-20,12,3,5.007254369031251
2020-10-21,5,0,11.1233295483875
2020-10-22,8,5,5.612781773342187
2020-10-23,6,0,4.852207878750001
2020-10-24,3,0,12.032339288785938
2020-10-25,1,2,-0.5897192783390621
2020-10-26,7,9,8.342888328932814
2020-10-27,5,2,2.857049002490626
2020-10-28,5,5,4.173629177209377
2020-10-29,9,9,3.2589768055453137
2020-10-30,0,6,15.400985864157814
2020-10-31,10,5,-0.6762847838968753
2020-11-01,3,8,-0.6586146174703116
2020-11-02,7,5,44.81201941346563
2020-11-03,6,3,-0.38076764147812714
2020-11-04,7,1,5.821987919562499
2020-11-05,4,7,7.132477165476562
2020-11-06,5,9,12.172756708456253
2020-11-07,1,0,-2.2911879889453113
2020-11-08,4,6,6.8949903596078155
2020-11-09,7,8,10.673338141912502
2020-11-10,10,1,2.172927154995315
2020-11-11,3,5,6.730434077018751
2020-11-12,7,2,5.8659445201796885
2020-11-13,9,6,10.887996490770313
2020-11-14,8,16,4.4136047206562505
2020-11-15,2,1,-0.18604677980468676
2020-11-16,12,1,10.499607466573439
2020-11-17,4,6,6.739049164223439
2020-11-18,6,5,9.786678735704688
2020-11-19,7,12,1.5108929376796878
2020-11-20,7,4,15.134828184301563
2020-11-21,6,3,4.103077711759375
2020-11-22,5,0,0.6717044334234386
2020-11-23,7,7,6.294937938717188
2020-11-24,16,2,4.060365622490627
2020-11-25,7,3,9.163204297428127
2020-11-26,10,0,0.7686568234890632
2020-11-27,6,0,8.40056334375625
2020-11-28,2,0,-2.0148076426593744
2020-11-29,2,6,-0.2078238729703108
2020-11-30,5,8,17.120509698201563
2020-12-01,5,7,7.586937373267188
2020-12-02,12,3,5.7142151053687495
2020-12-03,9,1,10.8957917278625
2020-12-04,6,16,4.434928970557813
2020-12-05,0,0,1.856231799735938
2020-12-06,4,10,-0.7439659466093738
2020-12-07,5,7,5.782078529484377
2020-12-08,4,4,3.389983200682814
2020-12-09,7,11,8.454314541696876
2020-12-10,14,8,1.0934833317656252
2020-12-11,2,5,3.6248629367593757
2020-12-12,14,0,-0.3698298215765621
2020-12-13,10,0,-0.8980017535640612
2020-12-14,3,10,6.4027153405906265
2020-12-15,4,12,5.857371600104688
2020-12-16,0,2,2.626697217170313
2020-12-17,4,3,4.832614705914063
2020-12-18,4,3,-0.3054614581562498
2020-12-19,0,1,-0.8255865689359367
2020-12-20,8,3,-0.5551639131953117
2020-12-21,3,4,5.604869186214064
2020-12-22,2,1,2.0853548851406254
2020-12-23,7,0,1.1647662311390627
2020-12-24,7,0,5.317210590185938
2020-12-25,2,0,3.9984260155125
2020-12-26,2,0,6.9543505717687495
2020-12-27,1,0,-1.373046177535938
2020-12-28,6,1,15.235243285000001
2020-12-29,3,1,6.854972008156249
2020-12-30,13,0,-0.04614127176250005
2020-12-31,6,0,4.633360576360937
2021-01-01,7,0,0.48792783558437614
2021-01-02,3,0,-0.15781475029374836
2021-01-03,12,0,0.12349128319531377
2021-01-04,12,0,13.2786434272125
2021-01-05,2,10,1.1092142004999999
2021-01-06,6,2,4.666948074784376
2021-01-07,6,4,4.641608248645312
2021-01-08,6,3,5.629551261834376
2021-01-09,2,2,-0.5224074499968747
2021-01-10,4,3,3.019946860662501
2021-01-11,7,2,1.9220595494484383
2021-01-12,9,1,6.995553601495313
2021-01-13,6,17,12.52569712295
2021-01-14,10,3,5.814430549298437
2021-01-15,10,5,5.016924620440625
2021-01-16,7,0,2.146236697425
2021-01-17,2,0,-1.5134301032671864
2021-01-18,4,1,6.044316206651564
2021-01-19,5,2,5.577110405809377
2021-01-20,5,1,0.42718184076718835
2021-01-21,12,0,6.839002139993751
2021-01-22,7,0,3.4414281366218757
2021-01-23,5,0,0.6470014536031257
2021-01-24,6,0,11.003658442685937
2021-01-25,46,3,5.16658112860625
2021-01-26,13,0,5.299795410140625
2021-01-27,16,3,6.267837598639063
2021-01-28,18,10,0.172828273717188
2021-01-29,1,0,5.727324784553126
2021-01-30,3,0,3.429381322134376
2021-01-31,4,0,-0.43650658121093655
2021-02-01,9,1,9.003833577490626
2021-02-02,2,0,11.284912604709376
2021-02-03,5,9,8.764526496139062
2021-02-04,2,2,2.679093798123437
2021-02-05,0,0,6.18196486743125
2021-02-06,0,0,0.07931361006875082
2021-02-07,13,0,3.611347395920314
2021-02-08,5,3,0.5677975493046887
2021-02-09,6,10,4.879034078557814
2021-02-10,4,3,9.601023684187501
2021-02-11,6,6,-0.9377471073890622
2021-02-12,15,2,-1.1432112879734369
2021-02-13,2,0,-0.7212467218046866
2021-02-14,8,0,-0.5206079525687484
2021-02-15,12,4,-0.36374548764999887
2021-02-16,7,5,6.711408046289064
2021-02-17,8,1,1.090599745584375
2021-02-18,8,3,-0.6817382546374999
2021-02-19,7,1,9.608544309089062
2021-02-20,4,0,7.789963647464062
2021-02-21,3,1,-0.5041422500000006
2021-02-22,6,6,6.0856324125
2021-02-23,8,1,5.68789510125
2021-02-24,5,1,6.520204416390626
2021-02-25,3,0,5.310238031217187
2021-02-26,11,0,2.3335529699281254
2021-02-27,3,0,0.5908568410937507
2021-02-28,3,0,5.869051623750002
2021-03-01,10,3,1.5674805529109384
2021-03-02,4,7,7.8742037326046885
2021-03-03,5,0,0.3530541836390628
2021-03-04,5,0,0.8669866043734382
2021-03-05,2,0,3.073827428603126
2021-03-06,7,0,6.0073005501859384
2021-03-07,9,0,-0.29324969742499984
2021-03-08,3,2,2.1619264025687506
2021-03-09,10,0,11.126952301951563
2021-03-10,5,3,2.2675727077515626
2021-03-11,0,9,4.671458508645313
2021-03-12,4,0,2.6274525463968748
2021-03-13,4,0,5.773810906615626
2021-03-14,9,0,4.521795664996875
2021-03-15,0,0,1.522972480482813
2021-03-16,3,7,0.8282733034171883
2021-03-17,3,8,0.02153232620468859
2021-03-18,12,3,1.2294380400062512
2021-03-19,5,0,5.311797839262501
2021-03-20,4,0,0.9465304339718754
2021-03-21,6,0,0.21348218374687533
2021-03-22,9,3,0.4057512904046878
2021-03-23,3,6,2.5273440407375007
2021-03-24,6,0,5.406723595110938
2021-03-25,8,0,3.0560785144125
2021-03-26,5,0,1.0872990689328124
2021-03-27,7,0,-0.7386612381656249
2021-03-28,7,0,0.5298893000031257
2021-03-29,4,0,3.586703748162501
2021-03-30,3,3,2.318987670698438
2021-03-31,5,4,5.302952480917187
2021-04-01,2,2,1.9770322542984373
2021-04-02,3,1,0.13487949022187506
2021-04-03,0,0,1.4016514513250002
2021-04-04,4,3,-0.5833647013218745
2021-04-05,3,2,-0.3706171355156243
2021-04-06,6,4,2.715061981651563
2021-04-07,5,5,-0.5257903141906246
2021-04-08,9,1,3.703716963048438
2021-04-09,3,2,1.3979842244874998
2021-04-10,7,1,4.501060236876563
2021-04-11,1,6,0.22011427143281215
2021-04-12,17,0,3.479066257428125
2021-04-13,7,2,3.27342691125
2021-04-14,3,9,5.1746010109531255
2021-04-15,10,1,-0.09114161760781259
2021-04-16,13,0,0.29096254293750035
2021-04-17,4,5,0.4155204700750006
2021-04-18,4,4,3.509676983600001
2021-04-19,15,10,3.260551589304688
2021-04-20,5,3,3.1847017854015625
2021-04-21,3,2,7.11762789779375
2021-04-22,8,2,1.6919722530124996
2021-04-23,21,1,5.99466586301875
2021-04-24,14,0,-1.2918259118015625
2021-04-25,3,5,0.25474299944843837
2021-04-26,9,0,1.3658835604015633
2021-04-27,11,5,-0.6595272972062489
2021-04-28,7,0,5.568578480293751
2021-04-29,15,1,1.08678040948125
2021-04-30,12,2,5.299006616915626
2021-05-01,6,3,-0.9985702612171878
2021-05-02,2,0,1.4528153109984379
2021-05-03,7,0,-0.5407812055156247
2021-05-04,8,1,-0.3527160535671867
2021-05-05,4,6,3.7366155924281257
2021-05-06,7,7,8.40010565440625
2021-05-07,12,0,2.7516745812531247
2021-05-08,0,5,4.980468391834375
2021-05-09,2,0,-1.1917305077156253
2021-05-10,19,8,8.346433873968751
2021-05-11,12,10,0.6318534949281251
2021-05-12,9,1,-0.9562748974999993
2021-05-13,7,9,2.3660349316875005
2021-05-14,0,0,-0.7860195872843739
2021-05-15,4,0,-0.5018008523859365
2021-05-16,8,0,-0.32719690073749935
2021-05-17,8,0,5.761452093534376
2021-05-18,10,6,3.243347540359375
2021-05-19,5,3,4.195787663645312
2021-05-20,7,4,1.0989212061781244
2021-05-21,11,2,0.30832006095312514
2021-05-22,2,3,-0.5370470576078121
2021-05-23,2,0,-0.34875157499999926
2021-05-24,4,1,15.730381022500001
2021-05-25,6,6,6.179509274406249
2021-05-26,1,0,0.29342437647187425
2021-05-27,1,1,3.8672136197781244
2021-05-28,5,3,5.779175415039063
2021-05-29,0,0,-0.43153401808749936
2021-05-30,0,0,1.0532499474640633
2021-05-31,10,1,5.137158760000001
2021-06-01,6,1,3.788112146750001
2021-06-02,2,0,1.7405946503000005
2021-06-03,8,11,0.012628234931250315
2021-06-04,3,0,1.3108343436000007
2021-06-05,2,0,1.3230968249609383
2021-06-06,0,1,1.369409001732813
2021-06-07,12,2,11.424079531432813
2021-06-08,3,2,1.4263961480843745
2021-06-09,4,0,7.8847637184562505
2021-06-10,2,0,-0.5586754229765631
2021-06-11,8,0,3.046040211876563
2021-06-12,5,0,-1.032935396067187
2021-06-13,4,1,1.3411213763968763
2021-06-14,3,8,1.311742026396876
2021-06-15,10,4,5.327876587490626
2021-06-16,4,1,6.946036551771876
2021-06-17,10,2,-0.3433781209984379
2021-06-18,6,0,3.165908729160938
2021-06-19,4,1,-0.9022046295984373
