,tensorflow/tensorflow,pytorch/pytorch,chainer/chainer
2017-04-24,16,23,42.22745488908907
2017-04-25,28,23,22.468480816620314
2017-04-26,40,18,19.888708224556254
2017-04-27,59,11,20.394318576451564
2017-04-28,50,40,23.62720527587188
2017-04-29,21,7,8.304726580715629
2017-04-30,8,3,10.700059899532818
2017-05-01,49,68,24.34629916577969
2017-05-02,48,25,9.381091900925004
2017-05-03,32,27,15.356358279790628
2017-05-04,52,18,-4.53105357555156
2017-05-05,41,13,13.547562830806255
2017-05-06,29,4,12.909358573009378
2017-05-07,8,4,15.81780885188594
2017-05-08,10,25,22.550939700659377
2017-05-09,2,26,13.664389463920312
2017-05-10,65,24,9.038564531921876
2017-05-11,90,8,11.718101127346877
2017-05-12,79,12,11.74998623497969
2017-05-13,8,1,1.8303669899484403
2017-05-14,6,2,-3.2541833268765594
2017-05-15,43,12,25.834010710326567
2017-05-16,50,9,13.619162094109377
2017-05-17,65,17,-0.21631391326718674
2017-05-18,59,11,3.213673579598438
2017-05-19,65,15,3.6013018412468774
2017-05-20,11,6,-2.161230826324997
2017-05-21,11,3,0.6259206313312526
2017-05-22,44,6,7.842625164784377
2017-05-23,59,13,17.2690771530625
2017-05-24,55,23,4.0105551347125
2017-05-25,51,32,21.812188149790625
2017-05-26,63,16,15.367736534262498
2017-05-27,32,1,2.1487347316906247
2017-05-28,7,1,4.219105629784376
2017-05-29,9,0,52.51072462021875
2017-05-30,33,15,11.828783661537498
2017-05-31,64,15,-4.655625043870312
2017-06-01,50,16,13.493278663207814
2017-06-02,41,44,2.886061466123442
2017-06-03,12,5,0.6854245768406297
2017-06-04,2,2,-1.5449353875265595
2017-06-05,31,19,10.175517912425004
2017-06-06,84,24,49.413386325139065
2017-06-07,63,36,-3.8425499955234397
2017-06-08,46,13,3.482997065051562
2017-06-09,55,10,7.1175691524484375
2017-06-10,11,5,4.064353518279692
2017-06-11,10,70,0.4843384339359398
2017-06-12,18,8,6.046299521840628
2017-06-13,73,30,9.806480898776565
2017-06-14,99,20,5.324941316506251
2017-06-15,33,29,6.582473980334376
2017-06-16,63,13,5.889103951282813
2017-06-17,5,49,-1.0815010091578117
2017-06-18,2,0,2.635255094781251
2017-06-19,32,20,22.677912873201564
2017-06-20,55,18,10.740985733267188
2017-06-21,63,29,2.8671852410249996
2017-06-22,68,32,27.60476114919375
2017-06-23,39,18,-2.4845842199281254
2017-06-24,9,13,0.38704507680156386
2017-06-25,3,0,-2.0316317183031236
2017-06-26,47,13,20.594235510401568
2017-06-27,59,16,10.692153754981252
2017-06-28,42,17,-0.2811723955812493
2017-06-29,43,17,6.860521023903125
2017-06-30,44,10,14.712309064315626
2017-07-01,14,2,4.861273209140626
2017-07-02,7,4,10.55581108088125
2017-07-03,5,17,40.16766119989219
2017-07-04,16,17,-0.014613921343752168
2017-07-05,24,10,-3.8152550892593746
2017-07-06,71,7,6.6370671467000015
2017-07-07,54,13,-0.5742055609984336
2017-07-08,12,5,-1.9201019765890586
2017-07-09,2,3,3.6272879140140653
2017-07-10,35,18,20.509457596759376
2017-07-11,39,25,15.801439529860938
2017-07-12,47,30,2.3982478503609364
2017-07-13,45,45,14.638127093534374
2017-07-14,41,32,10.845039040359374
2017-07-15,11,4,-3.2436923613546864
2017-07-16,5,3,4.093476288678127
2017-07-17,20,11,11.011055879921877
2017-07-18,50,20,6.324490797226565
2017-07-19,41,31,21.461476406912503
2017-07-20,44,19,4.110675912473437
2017-07-21,51,19,7.129820816018751
2017-07-22,12,4,-1.7951892003296868
2017-07-23,2,6,-1.7742030255031225
2017-07-24,41,10,6.797811958156252
2017-07-25,83,60,-0.7545717506687477
2017-07-26,42,26,8.791325289892189
2017-07-27,46,24,5.185284369801563
2017-07-28,48,8,11.2539820600125
2017-07-29,10,6,3.7764358533062494
2017-07-30,8,2,0.19390531162500024
2017-07-31,41,8,23.743384564964064
2017-08-01,33,22,7.638309924624999
2017-08-02,53,16,7.104677066696875
2017-08-03,51,19,5.3016304810578125
2017-08-04,106,18,16.513547157281252
2017-08-05,11,0,10.548727510545312
2017-08-06,3,11,6.615258083939064
2017-08-07,32,11,34.01037821500313
2017-08-08,36,13,3.419822185787499
2017-08-09,52,24,6.0230509309296885
2017-08-10,69,16,8.581342184448438
2017-08-11,48,7,-0.38776343323437157
2017-08-12,9,5,-0.44320289008437186
2017-08-13,1,1,-0.9201417554015592
2017-08-14,33,18,13.573190560590628
2017-08-15,36,22,20.473132001812502
2017-08-16,48,32,17.241071276529688
2017-08-17,60,19,7.04072080452031
2017-08-18,49,17,14.715032354703125
2017-08-19,13,4,1.2246706755218755
2017-08-20,4,1,8.319045182610939
2017-08-21,39,8,42.1007630006625
2017-08-22,40,13,19.629809925979686
2017-08-23,40,19,17.94428225385156
2017-08-24,66,21,40.08657368459531
2017-08-25,46,50,13.924779308573438
2017-08-26,12,14,-1.681346380926561
2017-08-27,5,6,-1.6292776319749969
2017-08-28,50,9,5.522048637898444
2017-08-29,48,13,36.49926863390157
2017-08-30,49,26,1.5531932124765646
2017-08-31,27,21,29.753044769190627
2017-09-01,28,16,15.914101010418749
2017-09-02,8,6,35.37864462825313
2017-09-03,27,2,7.74667447788125
2017-09-04,22,3,135.49951803202345
2017-09-05,68,250,11.393600175251553
2017-09-06,52,22,-2.868811188448438
2017-09-07,68,44,0.7265251969375015
2017-09-08,61,25,9.537118957181264
2017-09-09,9,6,-4.281509856315614
2017-09-10,3,9,0.5708269543187585
2017-09-11,33,22,50.189199567042195
2017-09-12,42,16,0.9270590230078142
2017-09-13,50,38,-1.4517136637703096
2017-09-14,48,19,3.880336993067188
2017-09-15,53,18,0.301613595035942
2017-09-16,21,2,4.898052863926567
2017-09-17,13,18,11.818063827143753
2017-09-18,40,14,7.208238519850001
2017-09-19,52,38,13.284520768226564
2017-09-20,55,29,7.681850523418751
2017-09-21,40,30,11.261902913864063
2017-09-22,57,21,-0.009248277503124847
2017-09-23,15,9,-0.08468845554843574
2017-09-24,11,6,-0.5982621212171852
2017-09-25,27,19,1.7436632375296903
2017-09-26,58,21,7.774829656840627
2017-09-27,60,11,3.303444382640626
2017-09-28,76,30,12.522173131253126
2017-09-29,60,8,5.754446876135937
2017-09-30,14,16,1.0115489704500003
2017-10-01,7,1,0.5977238326109378
2017-10-02,58,16,11.889036030662501
2017-10-03,56,22,23.930808379667187
2017-10-04,73,17,11.216030469001561
2017-10-05,67,36,32.48578566459844
2017-10-06,69,28,12.37896774760156
2017-10-07,16,11,2.1520216966218753
2017-10-08,9,3,4.4458376856656265
2017-10-09,28,5,10.855635190110942
2017-10-10,54,32,17.461319935725005
2017-10-11,32,23,11.609061884876564
2017-10-12,56,21,0.779698598831251
2017-10-13,68,26,1.0010283233984394
2017-10-14,10,9,18.601912700675005
2017-10-15,12,3,-0.5827270317562485
2017-10-16,54,22,-0.28723298187656043
2017-10-17,40,7,14.25855922624375
2017-10-18,48,12,12.164292788668751
2017-10-19,51,18,18.884975307245313
2017-10-20,57,41,-2.923675503153126
2017-10-21,11,2,0.7669453265078139
2017-10-22,7,4,1.166059402778127
2017-10-23,44,10,23.40231331519844
2017-10-24,39,27,19.48500648886094
2017-10-25,65,13,4.785535317928124
2017-10-26,53,31,17.707032584190625
2017-10-27,66,9,13.887521841867187
2017-10-28,17,19,22.85323355494375
2017-10-29,4,1,2.9354170571671876
2017-10-30,44,16,24.259066559595315
2017-10-31,59,25,5.722105740751563
2017-11-01,38,26,17.757722958492188
2017-11-02,49,298,12.157375478282813
2017-11-03,40,20,8.45743088384844
2017-11-04,25,10,1.8760120637140645
2017-11-05,22,1,1.8318310329312535
2017-11-06,44,16,31.394947844904692
2017-11-07,66,24,30.914704231525
2017-11-08,75,23,63.58577240582187
2017-11-09,76,21,10.548397737010932
2017-11-10,34,35,20.37026504669375
2017-11-11,175,6,-5.4313603023140615
2017-11-12,6,3,-0.7546498673109294
2017-11-13,37,15,18.200662197206256
2017-11-14,76,29,3.957967404789068
2017-11-15,42,26,5.82042474521563
2017-11-16,71,21,29.279471926362504
2017-11-17,68,13,1.3486562291562514
2017-11-18,22,7,0.47034488980781397
2017-11-19,2,2,-0.5954193070374987
2017-11-20,41,11,14.159879612865629
2017-11-21,51,17,10.043948062262501
2017-11-22,81,11,10.911359802068752
2017-11-23,26,6,1.8237091332703126
2017-11-24,2,7,12.606619721375
2017-11-25,5,0,-3.065319634795311
2017-11-26,2,4,-1.6461375623140604
2017-11-27,29,12,7.842215661325002
2017-11-28,61,17,11.211101810428127
2017-11-29,60,21,12.573357230221877
2017-11-30,52,19,9.162459866064061
2017-12-01,53,17,19.23670655566875
2017-12-02,24,8,2.233317792085937
2017-12-03,5,4,-1.6958961505390615
2017-12-04,63,22,76.24234932125
2017-12-05,44,19,11.908260944109372
2017-12-06,63,16,20.358629164223437
2017-12-07,77,12,20.339238591798434
2017-12-08,50,10,12.29487231327344
2017-12-09,19,2,6.033467693225003
2017-12-10,20,2,-2.00075455513437
2017-12-11,43,11,39.423788251768755
2017-12-12,50,8,42.05219102349531
2017-12-13,52,12,44.01438254261875
2017-12-14,55,21,34.029783109073435
2017-12-15,83,26,25.02782440135781
2017-12-16,20,9,-9.277160108267186
2017-12-17,5,1,-5.587478830620306
2017-12-18,58,32,26.987703529271883
2017-12-19,74,11,41.78986370397032
2017-12-20,110,22,28.243821301939064
2017-12-21,74,18,55.38904256341094
2017-12-22,63,14,17.672038174157812
2017-12-23,14,12,-5.030359717128123
2017-12-24,3,1,1.2309012737421927
2017-12-25,2,1,23.39909906625001
2017-12-26,23,2,17.824205914015632
2017-12-27,21,7,23.61798523538594
2017-12-28,22,9,19.064028074196877
2017-12-29,18,7,-6.6228620680796855
2017-12-30,6,4,-2.9236855122531207
2017-12-31,17,2,-2.5757091993546823
2018-01-01,17,2,-1.7928128962531193
2018-01-02,33,17,-1.4353493171890583
2018-01-03,57,19,2.8395069041187533
2018-01-04,59,33,-1.1931747038312481
2018-01-05,62,9,0.30609627301562614
2018-01-06,13,11,0.5565361378156254
2018-01-07,5,2,-0.2372183130156248
2018-01-08,17,13,4.853634147464063
2018-01-09,55,12,31.39818945
2018-01-10,60,11,33.493845965
2018-01-11,74,26,39.64994798543749
2018-01-12,56,12,23.761836381106246
2018-01-13,45,6,-3.941945759265627
2018-01-14,3,5,-2.341525728051561
2018-01-15,11,2,55.77031601621407
2018-01-16,39,16,60.66887444242188
2018-01-17,56,11,73.4754556470703
2018-01-18,60,14,59.093795168521865
2018-01-19,80,22,10.432456749217184
2018-01-20,18,11,-8.463271931351557
2018-01-21,5,2,-3.535183747660927
2018-01-22,36,13,26.21801112511095
2018-01-23,96,25,13.33907122325626
2018-01-24,96,22,37.79227799605157
2018-01-25,89,20,32.95602647119219
2018-01-26,98,14,26.700953231289063
2018-01-27,25,8,-5.678368864815624
2018-01-28,14,6,-5.097898539981246
2018-01-29,76,20,53.5510508978297
2018-01-30,89,18,65.62870688960625
2018-01-31,18,17,29.87109078927187
2018-02-01,91,15,49.25043206854218
2018-02-02,110,18,10.604560886726562
2018-02-03,39,8,4.62482808617813
2018-02-04,15,6,2.713237157159382
2018-02-05,51,17,66.1663203311422
2018-02-06,63,26,51.589625610609374
2018-02-07,64,20,30.072593999795313
2018-02-08,99,23,24.389008203184375
2018-02-09,42,15,13.654358723803128
2018-02-10,15,3,5.281422275984383
2018-02-11,11,0,0.20442539695469542
2018-02-12,68,22,-1.2920902331593656
2018-02-13,54,26,18.772120536265632
2018-02-14,56,21,36.48604050867813
2018-02-15,66,17,52.624901465564065
2018-02-16,85,14,7.102905937392183
2018-02-17,15,4,-1.9161485386687502
2018-02-18,6,5,5.320656983168753
2018-02-19,13,1,38.842183300887505
2018-02-20,49,16,75.88420774143594
2018-02-21,68,17,36.59338014799687
2018-02-22,55,10,38.367872507517184
2018-02-23,52,22,19.198591513803123
2018-02-24,29,14,-7.0081888296718695
2018-02-25,7,7,-3.337678308189055
2018-02-26,50,22,77.15150088091407
2018-02-27,107,25,71.07198361371876
2018-02-28,49,22,73.0058808694078
2018-03-01,54,32,35.88900295175156
2018-03-02,70,29,11.358474703707813
2018-03-03,6,13,-10.318888456531244
2018-03-04,18,6,-6.3381257314109245
2018-03-05,53,12,30.544581873345326
2018-03-06,63,34,46.04625513636095
2018-03-07,83,17,52.355094179256255
2018-03-08,93,23,17.737926217892188
2018-03-09,72,42,38.318215522009375
2018-03-10,13,17,-10.359649031560936
2018-03-11,14,3,-3.8999066251999928
2018-03-12,53,19,25.668680844448446
2018-03-13,70,11,78.65357299390158
2018-03-14,58,15,77.4065851671125
2018-03-15,76,26,47.257745755574994
2018-03-16,59,10,36.22671697976718
2018-03-17,21,16,3.522616374171875
2018-03-18,15,2,2.1597585607750087
2018-03-19,42,27,59.35853642396876
2018-03-20,76,44,48.77496484820938
2018-03-21,62,17,-11.523128382406245
2018-03-22,74,22,28.67834911178907
2018-03-23,38,33,25.745478330531256
2018-03-24,6,11,-6.925883409810929
2018-03-25,52,5,-4.459928743098432
2018-03-26,46,15,50.21199333945157
2018-03-27,80,28,26.73359005127188
2018-03-28,79,53,53.78051668113906
2018-03-29,77,18,50.230500170526554
2018-03-30,76,19,21.1951795696
2018-03-31,7,32,-9.086489904376561
2018-04-01,5,0,-4.203600086039055
2018-04-02,46,14,27.46875294691251
2018-04-03,61,19,57.287103850870324
2018-04-04,61,17,39.2713638275125
2018-04-05,62,24,50.15230112052343
2018-04-06,67,18,27.64891656006875
2018-04-07,29,9,6.1263619445421895
2018-04-08,2,2,-2.033199239201558
2018-04-09,54,15,71.20384744143283
2018-04-10,86,33,54.04479734342813
2018-04-11,84,14,32.52936461085
2018-04-12,116,22,30.61840206566875
2018-04-13,89,11,17.390175216750002
2018-04-14,20,5,-8.91334218656718
2018-04-15,3,3,0.7766669372968842
2018-04-16,92,21,31.87554419254532
2018-04-17,138,29,38.53947750508126
2018-04-18,89,27,42.69295488070156
2018-04-19,109,34,12.661551782659373
2018-04-20,99,23,23.039006369925
2018-04-21,16,12,-6.905654270248435
2018-04-22,23,9,-3.784105872807805
2018-04-23,66,22,44.5668951201047
2018-04-24,74,17,20.507723023170314
2018-04-25,73,30,19.860719814951565
2018-04-26,77,30,22.088143855284375
2018-04-27,43,17,23.065205122521878
2018-04-28,35,15,-3.940701020560936
2018-04-29,12,5,-3.398459537879683
2018-04-30,59,23,4.956634314448443
2018-05-01,56,42,3.848563540214069
2018-05-02,65,16,0.013724152587504701
2018-05-03,40,22,-1.1221026386781219
2018-05-04,56,34,-1.4924637709234347
2018-05-05,25,3,-0.981130715260935
2018-05-06,2,3,1.3996349386250018
2018-05-07,37,11,64.51533872187656
2018-05-08,74,26,31.191795982089058
2018-05-09,70,20,29.03738788735312
2018-05-10,69,26,24.697584396951555
2018-05-11,53,11,36.68693912937656
2018-05-12,10,6,-8.733486627535937
2018-05-13,6,21,8.873995295000006
2018-05-14,57,12,58.86421364271875
2018-05-15,47,25,57.0109830414125
2018-05-16,74,28,51.58178422557031
2018-05-17,85,15,35.87398250507187
2018-05-18,57,24,23.66579815720625
2018-05-19,16,7,-10.918896728837495
2018-05-20,6,4,-4.78595230908124
2018-05-21,43,14,30.00425772028126
2018-05-22,67,10,13.560826832746883
2018-05-23,55,17,5.154258293153131
2018-05-24,88,19,14.62365628084219
2018-05-25,47,17,70.70033203493438
2018-05-26,17,10,-7.622325817823439
2018-05-27,8,0,-3.661618271293749
2018-05-28,8,1,34.20853074271875
2018-05-29,59,26,69.38921456813125
2018-05-30,64,23,10.45488048291406
2018-05-31,67,22,16.69394221555781
2018-06-01,71,25,13.351832056756251
2018-06-02,17,13,-3.9895604536562423
2018-06-03,8,2,7.173690400721883
2018-06-04,90,22,44.729162408860944
2018-06-05,79,17,27.124589960334376
2018-06-06,67,35,54.93310093444688
2018-06-07,73,30,31.029639402174997
2018-06-08,65,24,67.06520026006875
2018-06-09,14,6,-9.500539375476565
2018-06-10,1,7,-4.9109675598015565
2018-06-11,49,13,29.298041882454697
2018-06-12,80,21,43.19596427555314
2018-06-13,105,25,54.91771813144219
2018-06-14,71,31,33.704871736257815
2018-06-15,78,23,11.41210273232969
2018-06-16,19,4,-0.013746481212496775
2018-06-17,10,0,8.41004682642032
2018-06-18,62,18,72.31959389455938
2018-06-19,93,23,64.27049516559532
2018-06-20,78,33,40.79736561619531
2018-06-21,82,21,43.53869360965156
2018-06-22,97,22,2.445892810195316
2018-06-23,26,3,-3.463648369762492
2018-06-24,9,2,-6.778141344217177
2018-06-25,63,17,37.1250806244422
2018-06-26,90,20,62.940402444242196
2018-06-27,70,15,45.885466706759374
2018-06-28,77,22,17.703796605159372
2018-06-29,204,19,27.23487305363281
2018-06-30,16,7,-9.545330780298434
2018-07-01,5,4,11.392689706331259
2018-07-02,79,9,25.24002225478438
2018-07-03,108,11,30.934066694593756
2018-07-04,24,3,40.653783461881254
2018-07-05,14,7,19.184151465042188
2018-07-06,33,18,-3.2871718488031227
2018-07-07,6,1,-0.3160416201562448
2018-07-08,21,5,-1.0837717675796803
2018-07-09,66,15,42.936844369984385
2018-07-10,67,19,43.04590448340469
2018-07-11,83,20,31.111353948042186
2018-07-12,71,16,24.120897762118748
2018-07-13,70,17,27.665871354535938
2018-07-14,26,8,-6.3858583073703095
2018-07-15,13,2,2.878593008492193
2018-07-16,68,12,-0.48164235422655555
2018-07-17,66,21,21.360792981173446
2018-07-18,92,29,48.72761487006563
2018-07-19,87,15,18.520866926328125
2018-07-20,76,17,18.868510479046876
2018-07-21,21,5,-3.6841343947484377
2018-07-22,12,3,-0.2210866873249948
2018-07-23,55,18,33.82903869330313
2018-07-24,92,23,-5.031432403599997
2018-07-25,69,25,51.41273982946563
2018-07-26,77,22,31.90109741000781
2018-07-27,47,31,16.6277158716375
2018-07-28,15,12,-7.045956545626565
2018-07-29,12,2,5.804001397518755
2018-07-30,54,21,23.087480166579695
2018-07-31,78,25,28.56614012452813
2018-08-01,72,40,23.240121599404688
2018-08-02,61,30,43.186420769104686
2018-08-03,60,25,5.839933183648437
2018-08-04,17,14,-6.4494593018281225
2018-08-05,3,4,1.0558728866015672
2018-08-06,67,12,48.71315114609376
2018-08-07,69,22,47.344845975718755
2018-08-08,61,3,16.232745576498438
2018-08-09,131,16,28.014962123309374
2018-08-10,89,17,24.610679579390627
2018-08-11,42,4,2.7352141154687537
2018-08-12,12,3,-2.900522169289058
2018-08-13,53,18,18.75299004242188
2018-08-14,83,27,52.497522341757815
2018-08-15,69,38,15.595093649771876
2018-08-16,73,23,34.45079574461719
2018-08-17,58,24,26.424708701753126
2018-08-18,21,3,-0.4512399670593723
2018-08-19,15,2,-2.741754953107808
2018-08-20,50,17,14.93211219430782
2018-08-21,90,12,46.11915654803282
2018-08-22,102,26,22.65183105551719
2018-08-23,84,24,0.21963154752499925
2018-08-24,85,23,31.805146321195313
2018-08-25,32,6,-1.1193841195562477
2018-08-26,7,2,-1.6093574191328077
2018-08-27,54,15,9.73264212441563
2018-08-28,73,25,24.319758098845316
2018-08-29,58,39,7.712442404270315
2018-08-30,69,26,23.610108784682815
2018-08-31,97,41,13.673687481010937
2018-09-01,24,3,-0.8458343668656241
2018-09-02,4,15,-3.345436173173435
2018-09-03,15,3,16.898579794487503
2018-09-04,68,15,12.510829215689066
2018-09-05,87,36,31.266279501345316
2018-09-06,85,31,14.253775327290624
2018-09-07,76,39,11.935886373845312
2018-09-08,33,11,-3.695658853303125
2018-09-09,7,9,-2.8639851877453086
2018-09-10,53,17,47.03819591110626
2018-09-11,77,35,23.577934975203128
2018-09-12,71,52,29.536161924817186
2018-09-13,88,37,69.72248251637812
2018-09-14,57,34,34.125456552179685
2018-09-15,9,1,-3.842327818234377
2018-09-16,8,4,2.0108600813734387
2018-09-17,70,24,-1.6440658437859295
2018-09-18,53,31,38.52854457473438
2018-09-19,74,26,45.26605080777031
2018-09-20,65,21,41.29612821910938
2018-09-21,76,27,22.420236341503124
2018-09-22,36,6,0.6585774697640634
2018-09-23,13,2,3.6675505259875045
2018-09-24,71,10,-2.0537233573921805
2018-09-25,78,27,47.17270472386407
2018-09-26,73,18,27.037260841434374
2018-09-27,71,12,27.883311329876562
2018-09-28,79,33,16.717509750548437
2018-09-29,38,4,-1.2062906463484353
2018-09-30,7,5,0.18058998615781707
2018-10-01,60,15,34.32534836823438
2018-10-02,67,13,38.56809208934375
2018-10-03,99,13,47.745313909845315
2018-10-04,103,22,48.60033118762031
2018-10-05,69,23,22.437007661429686
2018-10-06,19,9,-7.867187756684373
2018-10-07,4,1,-5.116859897742181
2018-10-08,100,20,-4.392711200293739
2018-10-09,78,21,31.602707561476574
2018-10-10,94,11,44.734669290431256
2018-10-11,95,27,40.25629360325782
2018-10-12,110,31,33.35300734256562
2018-10-13,30,5,2.462108152848435
2018-10-14,13,2,2.5348349414968787
2018-10-15,92,30,38.0130467944125
2018-10-16,85,26,24.206850891214067
2018-10-17,70,37,49.121921673203126
2018-10-18,54,31,15.363635043695313
2018-10-19,67,27,54.35729984415157
2018-10-20,15,3,-7.523283951432813
2018-10-21,10,2,5.188721281017194
2018-10-22,78,23,11.283505863678132
2018-10-23,88,21,41.33296687500469
2018-10-24,68,47,64.45310506320469
2018-10-25,85,49,10.856282986959373
2018-10-26,95,40,13.051774853295312
2018-10-27,7,10,-2.584115070918747
2018-10-28,3,1,-2.335629279326554
2018-10-29,46,36,25.240617159918756
2018-10-30,74,39,33.251561562053126
2018-10-31,65,44,35.54656168140469
2018-11-01,56,34,44.33797654192031
2018-11-02,82,18,39.86287843551719
2018-11-03,17,8,-10.382354263420314
2018-11-04,11,5,-5.925136522118746
2018-11-05,73,23,18.881132369523446
2018-11-06,130,41,25.51138892368907
2018-11-07,58,42,34.26781596759844
2018-11-08,74,31,17.864440765176564
2018-11-09,86,28,17.773306438626562
2018-11-10,36,6,-5.7732775851859355
2018-11-11,14,7,-2.035450664296869
2018-11-12,77,21,58.18131084875
2018-11-13,82,30,86.74228370439063
2018-11-14,74,40,67.98757356693906
2018-11-15,107,26,15.458906572745306
2018-11-16,99,43,30.326220488870312
2018-11-17,32,19,-5.373054962574994
2018-11-18,7,7,-6.6435260314140505
2018-11-19,64,16,36.51624686268282
2018-11-20,92,18,43.482904782225006
2018-11-21,88,16,30.34159627882344
2018-11-22,29,17,9.76643523305469
2018-11-23,12,5,-6.741172678931247
2018-11-24,5,2,-4.661811265270305
2018-11-25,5,0,7.725706594146883
2018-11-26,76,18,15.587141929268757
2018-11-27,80,53,13.735219783307816
2018-11-28,88,38,29.44699737042813
2018-11-29,117,23,20.957135396990623
2018-11-30,61,47,-5.8596846605359385
2018-12-01,47,10,-2.1844707512343735
2018-12-02,19,2,0.7573657512140666
2018-12-03,81,26,43.99619510307813
2018-12-04,101,50,27.879967467307814
2018-12-05,120,30,35.35946965753594
2018-12-06,96,35,26.10486396307187
2018-12-07,82,16,25.18510729985625
2018-12-08,37,14,-5.748244252220312
2018-12-09,10,7,8.28190352323438
2018-12-10,68,24,21.295149255917195
2018-12-11,68,31,15.132838846173444
2018-12-12,84,31,5.161208723315628
