,elastic/elasticsearch,typesense/typesense,meilisearch/meilisearch
2022-12-03,0,1.8716339819125,8.0
2022-12-04,0,-0.2782238525359375,3.0
2022-12-05,20,-0.14289599999999988,11.0
2022-12-06,24,0.9005592250000001,11.0
2022-12-07,28,1.8233255950000002,18.0
2022-12-08,19,1.69253617771875,13.0
2022-12-09,3,0.6288099569124999,2.0
2022-12-10,0,0.7017512549640625,1.0
2022-12-11,3,-0.2785783760312499,4.0
2022-12-12,31,-0.17701821757187472,7.0
2022-12-13,18,1.8811862787500002,13.0
2022-12-14,25,1.7051410194843752,8.0
2022-12-15,15,4.630998366432813,3.0
2022-12-16,15,-0.7071900398531255,3.0
2022-12-17,2,-0.3607847143375,0.0
2022-12-18,1,0.7659743344484378,0.0
2022-12-19,12,1.729731122464063,14.0
2022-12-20,18,3.6259048325000003,7.0
2022-12-21,27,2.37436591896875,13.0
2022-12-22,28,0.35093468764687485,17.0
2022-12-23,12,1.5289189798500002,0.0
2022-12-24,1,-0.5005397751796872,0.0
2022-12-25,0,0.7176277787500005,1.0
2022-12-26,6,-0.31041650551562466,3.0
2022-12-27,9,-0.213838051067187,0.0
2022-12-28,7,0.8377524416156253,0.0
2022-12-29,3,0.7796194295593752,0.0
2022-12-30,7,-0.2180690131234374,0.0
2022-12-31,1,-0.11419749106718743,0.0
2023-01-01,0,0.9229460986781252,0.0
2023-01-02,0,1.853652436984375,5.0
2023-01-03,18,6.717322384964063,3.0
2023-01-04,24,0.1572442912499994,9.0
2023-01-05,17,3.486675490734375,14.0
2023-01-06,3,2.280091084448437,1.0
2023-01-07,0,0.2930681349640628,0.0
2023-01-08,0,-0.5198974712499997,0.0
2023-01-09,29,7.646843456984375,8.0
2023-01-10,24,2.9266921351828126,6.0
2023-01-11,30,3.02346960756875,13.0
2023-01-12,23,-0.9763378532671877,9.0
2023-01-13,34,0.44758479415156316,1.0
2023-01-14,3,-0.4989780454406243,0.0
2023-01-15,0,0.6678220293765634,0.0
2023-01-16,24,1.657236527464063,10.0
2023-01-17,30,4.560768160875,16.0
2023-01-18,24,2.21554439265,16.0
2023-01-19,32,4.312306825293749,18.0
2023-01-20,4,0.12036914360624973,0.0
2023-01-21,3,3.431223674484375,0.0
2023-01-22,1,0.22411217621406265,0.0
2023-01-23,39,-0.5577285180156244,12.0
2023-01-24,43,0.6172637526828131,8.0
2023-01-25,31,2.609002828600001,18.0
2023-01-26,30,3.430540804523438,4.0
2023-01-27,35,3.2836033810640624,0.0
2023-01-28,1,0.20473812680468728,0.0
2023-01-29,0,-0.5298700508484374,0.0
2023-01-30,33,4.653674014340625,5.0
2023-01-31,26,1.2654044137140628,26.0
2023-02-01,30,-0.6056269517656248,9.0
2023-02-02,40,2.617256623417188,15.0
2023-02-03,3,2.4186808928296877,0.0
2023-02-04,3,4.36012889154375,0.0
2023-02-05,0,2.1382927143406247,0.0
2023-02-06,37,2.2373211412140623,9.0
2023-02-07,47,1.242133292421875,0.0
2023-02-08,25,-0.672779676210937,9.0
2023-02-09,27,4.592363918678125,5.0
2023-02-10,26,2.2048661597031254,2.0
2023-02-11,5,-0.7635312654046872,0.0
2023-02-12,1,1.544461251064063,0.0
2023-02-13,25,0.48088318452343803,13.0
2023-02-14,28,1.591339860845313,14.0
2023-02-15,13,1.5395065038609377,2.0
2023-02-16,19,32.528422776178125,13.0
2023-02-17,6,-0.5810186538281275,1.0
2023-02-18,1,0.003535023273436577,0.0
2023-02-19,0,-1.409604462607813,0.0
2023-02-20,21,3.053849652718753,19.0
2023-02-21,26,2.874282314412502,8.0
2023-02-22,25,1.8462554664328137,16.0
2023-02-23,27,-1.0677458448531243,21.0
2023-02-24,14,0.27619285166250107,0.0
2023-02-25,1,-0.6606714652328113,0.0
2023-02-26,0,2.7315642663609383,0.0
2023-02-27,18,3.5093292099281252,2.0
2023-02-28,24,0.3222034254375,1.0
2023-03-01,27,1.51323349904375,1.0
2023-03-02,26,2.5035501383093752,0.0
2023-03-03,3,8.414209496142188,3.0
2023-03-04,2,-1.2261838505156255,0.0
2023-03-05,0,2.3577302587140627,0.0
2023-03-06,26,2.2630372634531253,9.0
2023-03-07,23,1.229799719079688,4.0
2023-03-08,35,-0.6703879031593746,10.0
2023-03-09,17,-0.4167621798171869,15.0
2023-03-10,32,53.68731633963125,0.0
2023-03-11,3,-3.640472662248442,0.0
2023-03-12,0,-2.8105902990734393,0.0
2023-03-13,3,0.2826899472031239,3.0
2023-03-14,7,1.5511361108453166,2.0
2023-03-15,5,0.6540373163609403,6.0
2023-03-16,6,6.848220119928127,1.0
2023-03-17,1,-1.6422086224999988,0.0
2023-03-18,3,2.9499027046562514,0.0
2023-03-19,0,2.783326062028126,0.0
2023-03-20,22,1.1439953649281254,75.0
2023-03-21,32,-0.7016757397812498,3.0
2023-03-22,28,2.5403638633812506,2.0
2023-03-23,20,2.362800246360938,8.0
2023-03-24,22,-0.6867842591968746,0.0
2023-03-25,1,0.5830528447125004,0.0
2023-03-26,2,-0.3564595620624996,1.0
2023-03-27,41,-0.24939380470624942,8.0
2023-03-28,36,0.8309316763250003,6.0
2023-03-29,29,0.7897726686781252,11.0
2023-03-30,34,-0.2231027777968749,25.0
2023-03-31,34,1.8594364908453127,1.0
2023-04-01,0,0.7145472461421875,0.0
2023-04-02,0,3.763652436984375,0.0
2023-04-03,12,1.460322384964062,16.0
2023-04-04,23,-0.4740807087500001,12.0
2023-04-05,34,5.722441990734375,12.0
2023-04-06,20,0.19994205944843735,25.0
2023-04-07,6,1.4804597424640626,6.0
2023-04-08,0,-0.53111187228125,0.0
2023-04-09,2,-0.3395398280874994,0.0
2023-04-10,16,3.756777502901563,0.0
2023-04-11,39,2.410854138825,1.0
2023-04-12,25,0.39124460492812496,16.0
2023-04-13,24,1.55617240065625,16.0
2023-04-14,5,-0.49529882073124976,0.0
2023-04-15,1,-0.2724899785671871,0.0
2023-04-16,0,-0.19545850507187462,0.0
2023-04-17,48,1.8586974275000006,0.0
2023-04-18,40,2.6830501466875,4.0
2023-04-19,22,1.510281929559375,0.0
2023-04-20,43,0.5510477368765623,0.0
2023-04-21,35,0.6556395214328126,0.0
2023-04-22,4,0.6869812949281252,0.0
2023-04-23,0,-0.2894992749999997,0.0
2023-04-24,33,0.8119305700000004,8.0
2023-04-25,24,0.7559790102187502,7.0
2023-04-26,22,-0.2626312991187498,9.0
2023-04-27,29,-0.15820564238906232,3.0
2023-04-28,20,0.9002157731625002,1.0
2023-04-29,3,0.8341598881984376,4.0
2023-04-30,1,-0.1922459280515625,0.0
2023-05-01,13,5.893845438714062,0.0
2023-05-02,28,1.3301754907343746,18.0
2023-05-03,39,2.4752535844484376,33.0
2023-05-04,33,7.401322384964062,14.0
2023-05-05,21,-1.1402307087500003,0.0
2023-05-06,1,3.395812490734375,1.0
2023-05-07,2,1.1808397594484377,0.0
2023-05-08,18,3.3050646949640634,3.0
2023-05-09,32,3.1479826919062504,0.0
2023-05-10,25,3.0722430700031254,6.0
2023-05-11,25,1.06595578588125,1.0
2023-05-12,17,58.23672538826719,0.0
2023-05-13,1,-3.389006630287505,0.0
2023-05-14,0,-0.27222569456250145,0.0
2023-05-15,22,0.6279531288249989,7.0
2023-05-16,31,55.07608520786563,10.0
2023-05-17,28,11.924056777793748,2.0
2023-05-18,10,-1.5314525422062513,0.0
2023-05-19,1,1.2634160975750008,0.0
2023-05-20,0,-1.101708049243745,0.0
2023-05-21,0,-2.447246614917182,0.0
2023-05-22,29,3.541214452095316,2.0
2023-05-23,24,6.338900079595316,4.0
2023-05-24,29,5.019072571751565,4.0
2023-05-25,29,5.994549110654688,11.0
2023-05-26,22,3.2740435435046873,0.0
2023-05-27,2,0.5909918822781253,0.0
2023-05-28,2,-1.0535124512109366,0.0
2023-05-29,8,1.3118204636781263,11.0
2023-05-30,24,7.282028277421876,2.0
2023-05-31,16,78.68659850944532,0.0
2023-06-01,32,-2.7379621438968815,0.0
2023-06-02,20,-2.686455978126565,0.0
2023-06-03,3,-1.0847532778656257,0.0
2023-06-04,0,-1.330388913710931,0.0
2023-06-05,24,5.19540380242813,1.0
2023-06-06,32,-0.10087269603124671,3.0
2023-06-07,33,2.323129515803128,1.0
2023-06-08,29,1.3320619359625019,3.0
2023-06-09,20,-1.4755837484687477,0.0
2023-06-10,2,-0.5080213962468744,0.0
2023-06-11,0,-0.33954561485312423,0.0
2023-06-12,27,0.7431995831625009,1.0
2023-06-13,25,2.7014372638546877,0.0
2023-06-14,39,6.493210583717188,3.0
2023-06-15,22,4.048147954115624,0.0
2023-06-16,6,14.016537150809375,0.0
2023-06-17,1,2.9721991923921864,0.0
2023-06-18,3,2.4763502374999997,0.0
2023-06-19,17,5.68079051625,1.0
2023-06-20,36,2.451995260734376,7.0
2023-06-21,16,1.6453665221671885,1.0
