,JetBrains/kotlin,rust-lang/rust,apple/swift
2011-09-24,6,19,0.1666717529296875
2011-09-25,1,6,-3.097503662109375
2011-09-26,4,23,0.907318115234375
2011-09-27,8,31,3.3518524169921875
2011-09-28,6,23,-1.1914825439453125
2011-09-29,8,7,-1.0356597900390625
2011-09-30,4,33,-1.33544921875
2011-10-01,4,6,-0.656097412109375
2011-10-02,1,3,-0.4470977783203125
2011-10-03,5,4,-0.27215576171875
2011-10-04,2,9,-0.17510986328125
2011-10-05,6,39,-0.1400146484375
2011-10-06,1,16,-0.0968475341796875
2011-10-07,2,14,-0.034912109375
2011-10-08,3,0,-0.0109100341796875
2011-10-09,3,4,0.0
2011-10-10,3,6,0.0
2011-10-11,2,16,0.0
2011-10-12,7,49,0.0
2011-10-13,20,7,0.0
2011-10-14,4,2,0.0
2011-10-15,1,3,0.0
2011-10-16,1,2,1.0
2011-10-17,20,10,-0.5
2011-10-18,7,17,9.875
2011-10-19,12,0,-1.0625
2011-10-20,8,13,5.7109375
2011-10-21,16,46,-1.65234375
2011-10-22,1,4,7.2138671875
2011-10-23,6,5,-7.00830078125
2011-10-24,16,34,-2.304107666015625
2011-10-25,4,7,-1.3439178466796875
2011-10-26,5,9,1.08099365234375
2011-10-27,18,19,0.310699462890625
2011-10-28,18,46,1.298492431640625
2011-10-29,0,10,-2.2028045654296875
2011-10-30,2,7,-0.765777587890625
2011-10-31,30,18,-0.4403228759765625
2011-11-01,24,13,25.787109375
2011-11-02,23,49,-11.1552734375
2011-11-03,40,7,-0.36993408203125
2011-11-04,32,2,-3.971343994140625
2011-11-05,3,29,-1.70172119140625
2011-11-06,1,5,-1.0717926025390625
2011-11-07,28,17,2.255859375
2011-11-08,13,11,7.9306640625
2011-11-09,39,17,9.17034912109375
2011-11-10,30,19,4.688201904296875
2011-11-11,8,16,-9.691375732421875
2011-11-12,26,6,-3.20379638671875
2011-11-13,3,2,-1.7958984375
2011-11-14,25,6,-1.21044921875
2011-11-15,17,8,-0.890838623046875
2011-11-16,24,59,0.3075408935546875
2011-11-17,17,33,10.96893310546875
2011-11-18,19,36,2.5280609130859375
2011-11-19,2,7,-6.215240478515625
2011-11-20,1,1,-1.9140625
2011-11-21,7,13,-1.05859375
2011-11-22,18,17,-0.7001953125
2011-11-23,36,11,-0.50830078125
2011-11-24,41,4,-0.391021728515625
2011-11-25,38,9,-0.3130340576171875
2011-11-26,2,4,-0.248748779296875
2011-11-27,0,0,-0.0981903076171875
2011-11-28,29,6,0.0
2011-11-29,21,37,3.0
2011-11-30,19,11,-1.5
2011-12-01,24,13,-0.375
2011-12-02,26,25,-0.1875
2011-12-03,5,6,-0.1171875
2011-12-04,1,4,-0.08203125
2011-12-05,13,7,3.9384765625
2011-12-06,22,12,10.95166015625
2011-12-07,35,28,-2.039276123046875
2011-12-08,36,15,-3.4077301025390625
2011-12-09,17,13,-2.09375
2011-12-10,1,1,0.9453125
2011-12-11,4,3,-1.6953125
2011-12-12,23,4,-0.7568359375
2011-12-13,28,21,1.4832763671875
2011-12-14,38,33,6.606964111328125
2011-12-15,20,12,4.4719085693359375
2011-12-16,46,42,-5.7336578369140625
2011-12-17,3,25,-1.7462615966796875
2011-12-18,3,16,-0.95587158203125
2011-12-19,18,46,-0.633148193359375
2011-12-20,36,33,-0.4423828125
2011-12-21,27,25,5.66033935546875
2011-12-22,12,21,21.728424072265625
2011-12-23,12,11,-4.455108642578125
2011-12-24,1,5,-8.098190307617188
2011-12-25,8,1,-2.921875
2011-12-26,11,1,-1.703125
2011-12-27,29,0,-1.158203125
2011-12-28,3,12,-0.85546875
2011-12-29,26,5,-0.66595458984375
2011-12-30,34,9,-0.53778076171875
2011-12-31,0,9,-0.3905792236328125
2012-01-01,0,2,-0.0981903076171875
2012-01-02,5,23,0.0
2012-01-03,11,11,0.0
2012-01-04,18,13,0.0
2012-01-05,3,23,3.0
2012-01-06,21,28,4.5
2012-01-07,5,29,-3.375
2012-01-08,6,10,-0.9375
2012-01-09,2,25,-0.4921875
2012-01-10,19,18,-0.31640625
2012-01-11,12,22,7.7744140625
2012-01-12,22,21,19.82861328125
2012-01-13,13,32,-7.135955810546875
2012-01-14,4,31,0.3887176513671875
2012-01-15,9,15,-6.127960205078125
2012-01-16,15,43,-0.40625
2012-01-17,21,63,8.5078125
2012-01-18,38,41,15.19140625
2012-01-19,16,76,-6.305908203125
2012-01-20,14,76,-7.6573486328125
2012-01-21,1,31,-3.18756103515625
2012-01-22,8,8,-1.7957763671875
2012-01-23,19,20,-1.2091827392578125
2012-01-24,24,66,2.15399169921875
2012-01-25,39,41,-2.16387939453125
2012-01-26,20,32,6.1041717529296875
2012-01-27,51,36,-4.0191650390625
2012-01-28,15,14,-1.0685577392578125
2012-01-29,2,13,-0.51953125
2012-01-30,39,15,-0.3349609375
2012-01-31,25,31,0.76025390625
2012-02-01,16,22,0.317169189453125
2012-02-02,20,25,1.2294769287109375
2012-02-03,30,29,-1.279144287109375
2012-02-04,7,43,-0.4279327392578125
2012-02-05,9,17,-0.19140625
2012-02-06,26,21,1.8740234375
2012-02-07,24,10,-0.09130859375
2012-02-08,62,31,0.179779052734375
2012-02-09,26,12,-0.8062286376953125
2012-02-10,18,45,0.6972808837890625
2012-02-11,4,21,0.321929931640625
2012-02-12,7,28,-0.732421875
2012-02-13,32,34,0.732421875
2012-02-14,15,25,-0.66436767578125
2012-02-15,12,24,-0.242431640625
2012-02-16,8,6,3.8656463623046875
2012-02-17,22,17,-1.0865936279296875
2012-02-18,0,26,-1.056549072265625
2012-02-19,7,3,-0.4195098876953125
2012-02-20,38,8,-0.2457733154296875
2012-02-21,50,24,-0.161529541015625
2012-02-22,30,18,0.8797149658203125
2012-02-23,27,31,-0.5849609375
2012-02-24,36,21,-0.1934814453125
2012-02-25,0,12,-0.119232177734375
2012-02-26,2,0,9.950027465820312
2012-02-27,21,14,-5.02734375
2012-02-28,18,17,-1.2705078125
2012-02-29,66,37,0.35888671875
2012-03-01,30,14,13.096282958984375
2012-03-02,43,25,-1.4093475341796875
2012-03-03,7,17,-2.017578125
2012-03-04,0,8,4.6748046875
2012-03-05,22,5,0.54486083984375
2012-03-06,45,49,-4.934295654296875
2012-03-07,54,20,0.16552734375
2012-03-08,22,30,-2.131256103515625
2012-03-09,37,10,-0.0555267333984375
2012-03-10,23,29,2.767242431640625
2012-03-11,14,24,25.440185546875
2012-03-12,40,13,-14.851333618164062
2012-03-13,37,23,-2.99591064453125
2012-03-14,40,25,-0.531280517578125
2012-03-15,10,60,-0.37481689453125
2012-03-16,25,40,6.801910400390625
2012-03-17,12,8,-2.565826416015625
2012-03-18,3,9,-1.3699188232421875
2012-03-19,35,20,9.49896240234375
2012-03-20,13,21,1.79364013671875
2012-03-21,31,30,-5.574615478515625
2012-03-22,7,25,0.2109527587890625
2012-03-23,25,34,-1.965484619140625
2012-03-24,8,11,-1.84619140625
2012-03-25,1,13,2.9865570068359375
2012-03-26,28,15,2.3561248779296875
2012-03-27,22,25,4.534454345703125
2012-03-28,61,20,1.771270751953125
2012-03-29,27,49,9.851119995117188
2012-03-30,28,12,-7.2459869384765625
2012-03-31,1,3,-3.8895721435546875
2012-04-01,2,22,-1.8575897216796875
2012-04-02,42,15,10.8006591796875
2012-04-03,27,13,-1.869842529296875
2012-04-04,39,24,1.3656158447265625
2012-04-05,20,17,6.163360595703125
2012-04-06,21,53,-1.3362274169921875
2012-04-07,31,7,-5.4632720947265625
2012-04-08,29,17,-1.076507568359375
2012-04-09,28,9,2.2353515625
2012-04-10,13,7,22.9791259765625
2012-04-11,25,12,5.754791259765625
2012-04-12,16,12,-3.9724578857421875
2012-04-13,63,15,8.38525390625
2012-04-14,7,10,-8.844070434570312
2012-04-15,3,17,-6.530792236328125
2012-04-16,14,9,0.826751708984375
2012-04-17,15,10,3.8810577392578125
2012-04-18,13,12,14.940185546875
2012-04-19,59,20,16.064849853515625
2012-04-20,37,44,0.49755859375
2012-04-21,3,9,-8.268585205078125
2012-04-22,3,3,-8.057342529296875
2012-04-23,10,19,12.45831298828125
2012-04-24,19,9,19.7904052734375
2012-04-25,21,16,1.43804931640625
2012-04-26,10,12,-6.887115478515625
2012-04-27,22,21,-3.3123931884765625
2012-04-28,20,7,-5.9367218017578125
2012-04-29,5,0,-5.4566497802734375
2012-04-30,23,4,5.1610260009765625
2012-05-01,20,11,1.0629119873046875
2012-05-02,20,10,9.029281616210938
2012-05-03,38,33,1.1046295166015625
2012-05-04,44,8,6.3245391845703125
2012-05-05,13,2,2.433135986328125
2012-05-06,6,1,-9.130462646484375
2012-05-07,15,10,-0.2075347900390625
2012-05-08,7,5,7.650634765625
2012-05-09,2,2,-0.126678466796875
2012-05-10,12,6,5.0978546142578125
2012-05-11,33,5,4.2504425048828125
2012-05-12,14,1,-3.6244964599609375
2012-05-13,1,1,-4.4476165771484375
2012-05-14,1,7,9.284530639648438
2012-05-15,21,20,8.618362426757812
2012-05-16,11,30,-1.41558837890625
2012-05-17,2,16,6.12469482421875
2012-05-18,18,20,0.048095703125
2012-05-19,2,25,-6.458343505859375
2012-05-20,0,2,-5.1871795654296875
2012-05-21,16,5,9.428375244140625
2012-05-22,28,42,10.3016357421875
2012-05-23,25,61,6.2488861083984375
2012-05-24,17,23,-2.8657073974609375
2012-05-25,21,24,7.61199951171875
2012-05-26,3,12,-5.2622528076171875
2012-05-27,1,4,-4.8506927490234375
2012-05-28,36,5,11.084457397460938
2012-05-29,19,18,-3.5662841796875
2012-05-30,32,22,13.7125244140625
2012-05-31,42,46,3.374603271484375
2012-06-01,42,18,-8.014312744140625
2012-06-02,10,28,2.8455810546875
2012-06-03,0,19,-4.3527984619140625
2012-06-04,24,15,9.682205200195312
2012-06-05,45,22,1.9291839599609375
2012-06-06,14,29,-8.605560302734375
2012-06-07,33,59,5.9050445556640625
2012-06-08,41,23,-0.3076324462890625
2012-06-09,63,28,-3.1855010986328125
2012-06-10,0,7,-2.9247283935546875
2012-06-11,0,7,-1.379730224609375
2012-06-12,6,10,-1.813262939453125
2012-06-13,37,30,-1.0380401611328125
2012-06-14,36,22,-0.632293701171875
2012-06-15,55,46,-0.3825531005859375
2012-06-16,57,15,-0.29693603515625
2012-06-17,7,2,3.8477325439453125
2012-06-18,17,10,6.9380645751953125
2012-06-19,28,17,2.9759979248046875
2012-06-20,22,16,3.6140899658203125
2012-06-21,9,55,-1.21875
2012-06-22,16,19,0.4140625
2012-06-23,3,5,-2.328125
2012-06-24,0,4,-2.7568359375
2012-06-25,20,25,16.6346435546875
2012-06-26,48,33,-6.931976318359375
2012-06-27,7,14,0.5846710205078125
2012-06-28,27,25,-1.442901611328125
2012-06-29,7,53,0.6991424560546875
2012-06-30,1,16,-3.4491119384765625
2012-07-01,0,3,-1.4147186279296875
2012-07-02,16,22,6.122711181640625
2012-07-03,46,31,5.87518310546875
2012-07-04,23,25,-4.36212158203125
2012-07-05,29,24,1.0839385986328125
2012-07-06,5,51,0.6932830810546875
2012-07-07,35,17,0.7078704833984375
2012-07-08,0,28,-3.28875732421875
2012-07-09,31,37,4.72119140625
2012-07-10,35,52,7.190582275390625
2012-07-11,25,42,-2.8371734619140625
2012-07-12,4,22,-1.141143798828125
2012-07-13,10,44,-2.142547607421875
2012-07-14,4,34,1.12078857421875
2012-07-15,1,5,-2.48858642578125
2012-07-16,5,10,-1.02996826171875
2012-07-17,0,14,4.35357666015625
2012-07-18,21,28,-0.97998046875
2012-07-19,47,19,8.051742553710938
2012-07-20,94,15,2.276947021484375
2012-07-21,3,3,-5.6644744873046875
2012-07-22,5,0,11.109970092773438
2012-07-23,53,20,8.419418334960938
2012-07-24,11,43,8.66748046875
2012-07-25,33,49,2.165985107421875
2012-07-26,23,26,-4.7887420654296875
2012-07-27,18,23,10.175384521484375
2012-07-28,4,14,-10.472625732421875
2012-07-29,3,1,-5.4178466796875
2012-07-30,13,18,4.123748779296875
2012-07-31,36,35,-3.4846038818359375
2012-08-01,17,30,-1.253875732421875
2012-08-02,15,20,4.3722076416015625
2012-08-03,10,54,34.26521301269531
2012-08-04,15,8,-16.113784790039062
2012-08-05,0,4,-3.311431884765625
2012-08-06,28,21,1.933746337890625
2012-08-07,9,43,5.182769775390625
2012-08-08,20,31,-5.8525543212890625
2012-08-09,29,27,2.207366943359375
2012-08-10,7,22,1.08135986328125
2012-08-11,0,13,-1.0200653076171875
2012-08-12,0,6,-4.9933929443359375
2012-08-13,5,24,7.0870208740234375
2012-08-14,76,48,2.3084869384765625
2012-08-15,18,34,4.052001953125
2012-08-16,37,26,10.874237060546875
2012-08-17,33,28,2.5587310791015625
2012-08-18,0,10,-8.682174682617188
