,docsifyjs/docsify,mkdocs/mkdocs,facebook/docusaurus
2023-06-14,0,0,2.832396288
2023-06-15,0,0,1.2620394496
2023-06-16,0,0,0.2542080000000002
2023-06-17,0,0,-0.5951221759999998
2023-06-18,1,7,-0.3017387008000001
2023-06-19,0,3,-0.1918080000000001
2023-06-20,0,0,-0.14595840000000007
2023-06-21,0,0,-0.11717376000000007
2023-06-22,0,1,2.902554624
2023-06-23,0,5,1.3168898048000004
2023-06-24,8,0,-0.6793264128000001
2023-06-25,1,1,-0.31646935040000024
2023-06-26,0,0,-0.19680000000000009
2023-06-27,1,0,-0.14380800000000005
2023-06-28,0,0,-0.11235840000000005
2023-06-29,0,1,1.90836224
2023-06-30,5,0,3.5229834240000004
2023-07-01,0,3,-1.0261834751999999
2023-07-02,3,5,-0.4409387008000003
2023-07-03,1,0,0.7407999999999999
2023-07-04,0,0,-0.38547200000000004
2023-07-05,0,0,-0.22300160000000013
2023-07-06,0,2,-0.1635686400000001
2023-07-07,0,3,-0.13008230399999993
2023-07-08,0,1,-0.1080255487999997
2023-07-09,0,3,-0.07030620159999987
2023-07-10,0,0,-0.01692672000000001
2023-07-11,2,0,-0.01438771199999994
2023-07-12,0,0,-0.012469350399999964
2023-07-13,1,0,1.0
2023-07-14,0,0,-0.19999999999999996
2023-07-15,0,0,-0.08000000000000007
2023-07-16,8,1,0.952
2023-07-17,0,0,-0.23359999999999997
2023-07-18,2,4,-0.10553600000000009
2023-07-19,0,2,-0.06842880000000004
2023-07-20,0,0,1.9494732799999999
2023-07-21,0,0,2.5600762880000003
2023-07-22,0,0,-0.7928981504
2023-07-23,0,0,-0.3529267200000003
2023-07-24,0,0,-0.22558771200000005
2023-07-25,0,0,-0.16434135040000003
2023-07-26,0,2,-0.11746560000000006
2023-07-27,0,3,1.90486016
2023-07-28,0,0,1.5204444160000001
2023-07-29,0,0,-0.6281018367999998
2023-07-30,0,0,-0.29340805120000013
2023-07-31,0,0,-0.1632000000000001
2023-08-01,0,1,-0.11827200000000004
2023-08-02,0,4,-0.09192960000000006
2023-08-03,1,0,2.92528896
2023-08-04,0,0,-0.6626288639999998
2023-08-05,0,0,-0.29371412480000003
2023-08-06,0,0,-0.16893870080000004
2023-08-07,1,0,1.8992
2023-08-08,0,0,-0.4766079999999999
2023-08-09,1,0,-0.22128640000000016
2023-08-10,0,0,4.8532198399999995
2023-08-11,0,0,-0.1103631359999997
2023-08-12,0,0,0.3115199487999998
2023-08-13,0,0,-0.5608576000000003
2023-08-14,1,0,-0.32985344000000016
2023-08-15,0,0,-0.23805542400000002
2023-08-16,0,0,0.8137812992
2023-08-17,0,1,0.6694016
2023-08-18,0,2,1.6107059200000002
2023-08-19,0,0,-0.6216611839999998
2023-08-20,0,0,0.7315429375999999
2023-08-21,0,0,-0.36760535040000003
2023-08-22,0,0,-0.19316480000000014
2023-08-23,0,0,-0.13642752000000008
2023-08-24,0,0,1.894227968
2023-08-25,0,0,2.5137534976
2023-08-26,0,1,-0.8216735743999999
2023-08-27,0,0,-0.37786542080000024
2023-08-28,0,0,-0.22558771200000005
2023-08-29,0,0,-0.16434135040000003
2023-08-30,0,0,-0.11746560000000006
2023-08-31,0,0,3.90486016
2023-09-01,0,0,-0.8795555839999998
2023-09-02,0,0,-0.38810183680000004
2023-09-03,0,0,-0.22940805120000002
2023-09-04,0,1,0.8655999999999999
2023-09-05,0,0,-0.302144
2023-09-06,0,0,-0.16171520000000011
2023-09-07,0,1,0.8842931199999999
2023-09-08,0,0,0.7088491520000002
2023-09-09,0,0,-0.3554134015999999
2023-09-10,0,4,-0.1484288000000001
2023-09-11,0,0,-0.09852672000000007
2023-09-12,0,0,-0.07352371199999996
2023-09-13,0,2,-0.058434150399999996
2023-09-14,0,1,4.96264448
2023-09-15,0,0,2.968685568
2023-09-16,0,0,-1.2268570624000001
2023-09-17,0,0,-0.5724693504000005
2023-09-18,0,3,-0.3600000000000002
2023-09-19,0,0,0.7379199999999999
2023-09-20,0,0,3.595712
2023-09-21,0,0,-1.0463488
2023-09-22,0,0,1.4923545599999999
2023-09-23,0,0,-0.7454975999999996
2023-09-24,0,0,-0.3698134016000001
2023-09-25,0,0,0.7814271999999999
2023-09-26,0,0,-0.36584192000000004
2023-09-27,0,0,-0.21316659200000007
2023-09-28,0,0,1.8411222016000002
2023-09-29,0,0,2.4826691584000002
2023-09-30,0,0,-0.8143114239999999
2023-10-01,0,0,-0.38136750080000026
2023-10-02,0,0,0.7718732799999999
2023-10-03,0,0,-0.36625971199999996
2023-10-04,0,0,-0.2099349504000001
2023-10-05,0,0,3.85686016
2023-10-06,0,0,1.0868444160000004
2023-10-07,0,0,-0.8136378367999999
2023-10-08,0,0,2.5901631488
2023-10-09,0,0,2.15267328
2023-10-10,0,0,-1.023731712
2023-10-11,0,0,-0.5292565504000004
2023-10-12,0,0,2.64663552
2023-10-13,0,0,0.13118771200000023
2023-10-14,0,3,0.3434527744
2023-10-15,0,0,-0.5610052608000001
2023-10-16,0,8,-0.32274329599999996
2023-10-17,0,0,-0.2387791871999998
2023-10-18,0,0,-0.15783045119999994
2023-10-19,0,0,0.9032550399999999
2023-10-20,1,2,2.719481344
2023-10-21,0,0,-0.7487224831999998
2023-10-22,2,0,-0.31485706240000016
2023-10-23,0,0,0.8099306495999999
2023-10-24,0,0,2.673664
2023-10-25,0,2,2.2229632
2023-10-26,0,0,2.03378688
2023-10-27,0,0,-1.0827678720000002
2023-10-28,0,2,-0.5659684864000001
2023-10-29,0,5,-0.37924485120000007
2023-10-30,0,2,0.7443788799999999
2023-10-31,0,1,4.596937728
2023-11-01,0,2,-1.2476990463999997
2023-11-02,0,0,-0.5793513472000001
2023-11-03,0,0,-0.3541711871999999
2023-11-04,0,0,-0.23094405119999997
2023-11-05,0,0,-0.1481088000000001
2023-11-06,0,0,-0.11907072000000006
2023-11-07,0,0,-0.09902131199999999
2023-11-08,0,1,-0.08440791039999966
2023-11-09,0,0,0.9376532480000002
2023-11-10,0,0,3.8
2023-11-11,0,10,0.1200000000000001
2023-11-12,0,0,-0.5680000000000003
2023-11-13,0,0,0.6943999999999998
2023-11-14,0,1,-0.4079360000000001
2023-11-15,0,0,3.7638271999999997
2023-11-16,1,0,0.027822080000000082
2023-11-17,1,0,-0.6561233920000002
2023-11-18,0,0,-0.38448291839999993
2023-11-19,0,0,-0.2670939135999999
2023-11-20,0,0,0.8348599295999999
2023-11-21,0,4,3.678361088
2023-11-22,0,0,-0.9806050303999999
2023-11-23,0,0,3.557522432
2023-11-24,0,0,-1.0898651135999997
2023-11-25,0,0,-0.49240535040000033
2023-11-26,0,0,1.6854272
2023-11-27,0,0,-0.63304192
2023-11-28,0,0,-0.3442385920000002
2023-11-29,1,0,-0.24773539839999986
2023-11-30,4,0,3.8152157184
2023-12-01,0,0,5.091377152000001
2023-12-02,0,0,-1.6107350016
2023-12-03,0,5,-0.7058534400000006
2023-12-04,0,0,-0.4511754240000001
2023-12-05,1,1,1.6713172992
2023-12-06,0,0,-0.6349312
2023-12-07,0,0,2.6497203199999997
2023-12-08,0,2,0.14488883200000024
2023-12-09,0,2,-0.6434036735999997
2023-12-10,0,4,-0.3498881024
2023-12-11,1,5,-0.1896576000000001
2023-12-12,0,0,-0.14406144000000007
2023-12-13,0,0,-0.11559782399999993
2023-12-14,0,2,1.9038523392
2023-12-15,0,10,0.5399101440000003
2023-12-16,1,0,0.5882042368
2023-12-17,0,2,-0.3884693504000001
2023-12-18,1,0,-0.19520000000000012
2023-12-19,0,0,-0.13267200000000007
2023-12-20,0,0,-0.09999360000000004
2023-12-21,1,0,0.92018176
2023-12-22,3,0,0.7338690560000001
2023-12-23,0,1,-0.3362531327999999
2023-12-24,0,0,-0.15485706240000002
2023-12-25,0,0,-0.0940693504
2023-12-26,0,0,-0.05913600000000002
2023-12-27,0,0,2.9540352
2023-12-28,0,0,-0.6373555199999998
2023-12-29,0,0,-0.27131443200000016
2023-12-30,0,0,-0.1708570624
2023-12-31,0,0,-0.1132693504
2024-01-01,0,0,-0.07660800000000004
2024-01-02,0,0,1.9387136
2024-01-03,0,0,0.5492198400000001
2024-01-04,0,0,4.596836864
2024-01-05,0,0,1.7865919488000002
2024-01-06,0,0,-1.1152000000000002
2024-01-07,0,0,-0.5646720000000005
2024-01-08,0,0,0.6216063999999998
2024-01-09,0,0,-0.4827622400000001
2024-01-10,0,0,-0.30445414400000004
2024-01-11,0,0,-0.23324641279999997
2024-01-12,0,0,3.8312119296000002
2024-01-13,0,0,-0.9310458879999994
2024-01-14,0,0,-0.3778368512000002
2024-01-15,0,0,-0.20892672000000015
2024-01-16,0,0,-0.148787712
2024-01-17,1,0,-0.11461335040000002
2024-01-18,0,0,3.9182848
2024-01-19,0,0,0.13229312000000015
2024-01-20,0,0,-0.577550848
2024-01-21,0,0,-0.32187740160000006
2024-01-22,0,0,-0.1824000000000001
2024-01-23,0,0,-0.13574400000000006
2024-01-24,0,0,3.8927488
2024-01-25,0,0,3.11186432
2024-01-26,0,2,0.8055224320000001
2024-01-27,0,1,-0.9762651136000001
2024-01-28,0,0,-0.4988693504000003
2024-01-29,0,3,-0.3325440000000002
2024-01-30,0,0,-0.25105920000000015
2024-01-31,0,0,-0.2004940800000001
2024-02-01,0,0,2.8338846720000004
2024-02-02,0,0,0.2587183104000005
2024-02-03,0,0,-0.5186528255999999
2024-02-04,0,0,-0.2489387008000001
2024-02-05,0,0,-0.14880000000000007
2024-02-06,0,0,-0.11020800000000006
2024-02-07,0,0,-0.08682240000000005
2024-02-08,0,1,0.9287910399999999
2024-02-09,0,0,0.7399101440000002
2024-02-10,0,0,-0.33179576319999987
2024-02-11,0,0,-0.14046935040000008
2024-02-12,0,0,-0.08160000000000005
2024-02-13,0,0,0.9408639999999999
2024-02-14,0,0,1.7540352000000001
2024-02-15,0,0,4.48264448
2024-02-16,0,0,-1.239314432
2024-02-17,0,0,0.44354293759999963
2024-02-18,0,0,-0.5452053504000002
2024-02-19,0,0,-0.31950080000000014
2024-02-20,0,0,1.7665356799999998
2024-02-21,0,0,-0.5839851519999999
2024-02-22,0,0,3.6885856256
2024-02-23,0,0,-0.01330606079999952
2024-02-24,0,2,0.33352652799999993
2024-02-25,0,0,-0.5374597120000002
2024-02-26,0,0,-0.31572695040000015
2024-02-27,0,0,-0.21759744000000014
2024-02-28,0,0,-0.16962662399999995
2024-02-29,0,0,0.8613896192
2024-03-01,0,0,-0.29490636799999975
2024-03-02,0,0,-0.1611918335999999
2024-03-03,0,0,-0.07485706239999994
2024-03-04,0,0,0.9539306496000001
2024-03-05,0,0,3.774464
2024-03-06,0,0,0.09957120000000008
2024-03-07,0,0,2.4150732799999997
2024-03-08,0,1,1.0800122879999998
2024-03-09,0,0,-0.8604053504000002
2024-03-10,0,0,-0.4601728000000003
2024-03-11,0,0,-0.3209779200000002
2024-03-12,0,0,-0.24633139200000004
2024-03-13,0,0,-0.1993053183999998
2024-03-14,0,0,3.8440971264000003
2024-03-15,0,0,0.11051407360000032
2024-03-16,0,6,-0.5861834752
2024-03-17,0,0,-0.2969387008000002
2024-03-18,0,0,-0.1824000000000001
2024-03-19,0,0,0.8642559999999999
2024-03-20,0,0,1.6927488
2024-03-21,0,0,2.43186432
2024-03-22,1,0,-0.8824775679999999
2024-03-23,0,0,-0.4338651136000001
2024-03-24,0,0,-0.2492053504000001
2024-03-25,0,0,-0.17230080000000006
2024-03-26,1,0,-0.13439232000000007
2024-03-27,0,0,-0.109527552
2024-03-28,0,0,0.9079750656000001
2024-03-29,0,0,6.7318981632
2024-03-30,0,0,-1.5174080511999997
2024-03-31,0,0,-0.6080000000000005
2024-04-01,0,0,-0.36960000000000026
2024-04-02,0,0,-0.2607360000000001
2024-04-03,0,0,-0.1991808000000001
2024-04-04,0,0,3.84007168
2024-04-05,0,0,2.067125248
2024-04-06,0,0,-1.0331833343999997
2024-04-07,0,0,-0.5192854528000002
2024-04-08,0,0,-0.27840000000000015
2024-04-09,0,6,-0.20294400000000007
2024-04-10,0,2,0.8416767999999999
2024-04-11,0,0,2.67100672
2024-04-12,0,1,-0.7883310079999997
2024-04-13,1,0,-0.3810405375999999
2024-04-14,0,0,-0.2150080512
2024-04-15,0,0,-0.12633600000000003
2024-04-16,0,0,1.9029631999999999
2024-04-17,2,2,-0.47821311999999994
2024-04-18,0,1,6.774832128
2024-04-19,0,0,2.4483675136000005
2024-04-20,0,4,-1.4646080512000004
2024-04-21,1,0,-0.7070720000000006
2024-04-22,0,1,-0.4680576000000003
2024-04-23,0,0,-0.34700544000000016
2024-04-24,0,0,-0.273921024
2024-04-25,0,4,2.7748590591999998
2024-04-26,0,0,-0.7684208639999994
2024-04-27,0,1,-0.38483630079999975
2024-04-28,1,0,0.8061225984
2024-04-29,0,0,1.6992
2024-04-30,0,0,4.443392
2024-05-01,0,0,-0.2692863999999999
2024-05-02,0,0,0.21961983999999957
2024-05-03,0,4,2.344100864
2024-05-04,0,1,-1.0049088512
2024-05-05,0,0,-0.5070643200000003
2024-05-06,0,0,-0.3535211520000001
2024-05-07,1,0,-0.27264317439999997
2024-05-08,0,0,-0.21084078079999966
2024-05-09,0,1,2.845052416
2024-05-10,0,1,5.3223627776
2024-05-11,0,0,-1.4956324863999997
2024-05-12,0,0,-0.6614080512000005
2024-05-13,1,0,0.6111999999999997
2024-05-14,0,0,-0.4782080000000001
2024-05-15,0,0,-0.29450240000000016
2024-05-16,0,0,3.77864704
2024-05-17,0,0,-0.9783234559999997
2024-05-18,0,0,-0.46927032319999984
2024-05-19,1,0,3.7127550976
2024-05-20,0,0,0.04867328000000015
2024-05-21,2,0,1.3634682879999998
2024-05-22,0,0,-0.7661845504000001
2024-05-23,0,0,1.5898931199999997
2024-05-24,1,0,0.31070515200000015
2024-05-25,1,0,-0.5843286016
2024-05-26,0,0,-0.3152076800000002
2024-05-27,0,0,0.7694648320000002
2024-05-28,1,0,-0.3827905535999998
2024-05-29,1,0,-0.18763837439999997
2024-05-30,1,0,2.8727790592
2024-05-31,0,0,3.3206978560000002
2024-06-01,0,0,-1.1048624128
2024-06-02,0,0,0.5031018495999997
2024-06-03,0,0,0.4902732799999998
2024-06-04,0,0,-0.5053957120000001
2024-06-05,0,0,-0.30389975040000017
2024-06-06,0,0,-0.21409536000000012
2024-06-07,0,0,-0.17000601599999987
2024-06-08,0,0,-0.14092369919999967
2024-06-09,0,0,-0.08723292159999987
2024-06-10,1,2,-0.03131443199999995
2024-06-11,0,0,-0.026857062399999902
2024-06-12,0,0,-0.012469350399999964
2024-06-13,0,0,0.0
2024-06-14,0,0,0.0
2024-06-15,0,0,0.0
2024-06-16,0,0,0.0
2024-06-17,0,0,2.0
2024-06-18,0,0,0.6000000000000001
2024-06-19,0,2,-0.3600000000000001
2024-06-20,0,2,3.824
2024-06-21,0,0,2.0848
2024-06-22,0,0,-1.0046720000000002
2024-06-23,0,0,-0.4983936000000004
2024-06-24,0,0,0.6673177599999998
2024-06-25,0,0,-0.4486461439999999
2024-06-26,0,0,-0.2776496128
2024-06-27,0,0,0.8105373695999999
2024-06-28,0,0,0.6580689920000002
2024-06-29,0,0,-0.3985765375999997
2024-06-30,0,0,-0.18583685120000001
2024-07-01,0,0,1.9014732799999998
2024-07-02,0,1,0.5264762880000001
2024-07-03,0,0,-0.4184341504000001
2024-07-04,0,0,-0.21335552000000016
2024-07-05,0,0,-0.146514432
2024-07-06,0,0,-0.11152906239999993
2024-07-07,0,0,-0.0788629504
2024-07-08,0,0,-0.05428224000000003
2024-07-09,0,0,0.9542978560000002
2024-07-10,0,0,1.7606735872000001
2024-07-11,0,1,-0.49246935039999995
2024-07-12,0,0,0.7919999999999998
2024-07-13,0,0,-0.3296
2024-07-14,0,0,-0.1727360000000001
2024-07-15,0,0,-0.11950080000000007
2024-07-16,0,0,-0.09138432000000005
2024-07-17,0,0,-0.07377715199999997
2024-07-18,0,0,0.9383264256000001
2024-07-19,1,0,2.7581345792
2024-07-20,1,0,-0.6943877119999999
2024-07-21,0,1,-0.3004693504000002
2024-07-22,1,0,-0.17760000000000012
2024-07-23,0,0,0.873664
2024-07-24,0,0,-0.2970368
2024-07-25,0,0,5.84178688
2024-07-26,0,1,-1.3131678719999997
2024-07-27,0,0,-0.5692324864000002
2024-07-28,2,0,-0.3509440512000001
2024-07-29,0,0,1.7779711999999999
2024-07-30,0,1,-0.57014272
2024-07-31,1,0,-0.2969605120000002
2024-08-01,1,1,2.7899703296
2024-08-02,0,0,1.2464737280000004
2024-08-03,0,0,-0.7658881023999999
2024-08-04,0,0,-0.34485760000000026
2024-08-05,0,0,-0.2306534400000001
2024-08-06,0,0,-0.17258342399999993
2024-08-07,0,1,-0.1372971008
2024-08-08,1,0,2.9083622399999998
2024-08-09,0,0,9.322983424
2024-08-10,0,0,-2.3061834751999997
2024-08-11,1,0,-0.9689387008000008
2024-08-12,0,1,3.4191999999999996
2024-08-13,0,0,2.787392
2024-08-14,0,0,-1.4366464000000003
2024-08-15,0,1,0.23293183999999945
2024-08-16,0,0,-0.738830336
2024-08-17,0,3,-0.4978291711999995
2024-08-18,1,0,-0.3565527039999998
2024-08-19,0,0,4.81697792
2024-08-20,0,0,0.8492062720000004
2024-08-21,0,0,1.0721429504000002
2024-08-22,0,0,-0.8668041216000001
2024-08-23,0,5,6.561612288
2024-08-24,0,0,-1.7033493504
2024-08-25,0,0,-0.7804160000000007
2024-08-26,0,0,0.48743679999999967
2024-08-27,0,0,0.41815040000000026
2024-08-28,0,4,-0.5837276159999999
2024-08-29,0,0,2.6752842752
2024-08-30,0,1,0.1749742592000001
2024-08-31,0,0,-0.5998499839999998
2024-09-01,0,0,-0.35725025279999995
2024-09-02,0,0,1.81384448
2024-09-03,0,0,-0.5415224319999999
2024-09-04,0,0,-0.2736794624000001
2024-09-05,0,0,-0.1796783104000001
2024-09-06,0,0,1.872710144
2024-09-07,0,0,-0.5028677631999998
2024-09-08,0,0,-0.21332695040000013
2024-09-09,0,0,0.8701465599999999
2024-09-10,0,0,1.7040245760000001
2024-09-11,0,0,-0.5560107007999999
2024-09-12,1,0,-0.2488576000000002
2024-09-13,0,0,1.83654656
2024-09-14,0,0,-0.5215114239999998
2024-09-15,0,0,-0.2564395008000001
2024-09-16,1,0,-0.15378432000000009
2024-09-17,0,0,-0.11544115199999999
2024-09-18,0,0,-0.09231677439999987
2024-09-19,0,0,4.9342036992
2024-09-20,0,0,-1.03385344
2024-09-21,2,0,0.5712245759999998
2024-09-22,0,0,0.5350612991999999
2024-09-23,0,0,-0.44800000000000006
2024-09-24,0,0,-0.2556800000000002
2024-09-25,0,0,0.8162559999999999
2024-09-26,0,0,-0.3437696
2024-09-27,0,0,2.8020966400000002
2024-09-28,0,0,-0.7477022719999997
2024-09-29,0,0,-0.3049144320000002
2024-09-30,0,0,-0.1963930624
2024-10-01,0,0,-0.1336981504
2024-10-02,0,0,0.9064652799999999
2024-10-03,0,0,4.724325888
2024-10-04,0,0,0.8567504896000002
2024-10-05,0,0,-0.8911631360000001
2024-10-06,0,0,-0.4710080512000002
2024-10-07,0,0,-0.2895360000000001
2024-10-08,0,0,-0.21530880000000013
2024-10-09,0,0,0.8298572799999999
2024-10-10,0,0,0.660121088
2024-10-11,0,0,1.6017386496000003
2024-10-12,0,0,-0.6191221759999997
2024-10-13,0,0,0.7334612991999999
2024-10-14,0,0,-0.35513600000000006
2024-10-15,0,0,-0.19316480000000014
2024-10-16,0,0,-0.13642752000000008
2024-10-17,0,0,2.894227968
2024-10-18,0,0,3.3137534976
2024-10-19,0,0,-1.1016735744
2024-10-20,0,0,-0.5058654208000003
2024-10-21,0,0,-0.3071877120000001
2024-10-22,0,0,2.7765226496
2024-10-23,0,0,2.2365696
2024-10-24,0,0,2.02750464
2024-10-25,0,0,4.905129984
2024-10-26,0,0,-1.7797588991999997
2024-10-27,0,0,-0.8512854016000004
2024-10-28,0,0,-0.5266944000000003
2024-10-29,0,0,-0.39027456000000016
2024-10-30,0,0,-0.30844569599999994
2024-10-31,0,0,3.7460758528
2024-11-01,0,0,-0.9821315071999996
2024-11-02,0,0,-0.44373432319999984
2024-11-03,0,0,-0.2668161023999999
2024-11-04,0,0,1.8656
2024-11-05,0,0,-0.5021439999999999
2024-11-06,0,1,-0.24171520000000019
2024-11-07,0,0,2.8362931199999997
2024-11-08,0,0,4.275249152000001
2024-11-09,0,0,-1.3409494015999999
2024-11-10,0,0,-0.5848576000000005
2024-11-11,0,0,0.6253465599999998
2024-11-12,0,0,-0.47338342399999994
2024-11-13,0,0,-0.2939051008000001
2024-11-14,0,0,1.79907584
2024-11-15,0,0,2.438603264
2024-11-16,0,0,0.10511738880000043
2024-11-17,0,0,-0.618775552
2024-11-18,0,0,3.69187328
2024-11-19,1,0,0.9857402880000001
2024-11-20,0,0,-0.8835349504000003
2024-11-21,0,0,-0.47267584000000035
2024-11-22,0,0,1.669615616
2024-11-23,0,0,-0.6543725567999997
2024-11-24,0,0,-0.34458296320000004
2024-11-25,0,0,0.7829661695999999
2024-11-26,0,0,-0.35860428799999977
2024-11-27,0,0,-0.20972482559999983
2024-11-28,0,0,1.8862036992
2024-11-29,0,0,3.53254656
2024-11-30,0,0,-1.0143114239999997
2024-12-01,0,0,-0.46136750080000033
2024-12-02,0,0,-0.27612672000000016
2024-12-03,0,0,-0.19985971200000002
2024-12-04,0,0,-0.15547095040000003
2024-12-05,0,0,0.88443136
2024-12-06,0,0,2.703517696
2024-12-07,0,0,-0.7624895487999996
2024-12-08,1,0,-0.3378774016000001
2024-12-09,0,0,-0.17760000000000012
2024-12-10,0,0,0.873664
2024-12-11,0,0,-0.2970368
2024-12-12,0,0,-0.1582131200000001
2024-12-13,0,0,1.886832128
2024-12-14,0,0,-0.4892324863999997
2024-12-15,0,0,-0.22294405120000005
2024-12-16,1,0,-0.11642880000000008
2024-12-17,0,0,-0.08412672000000003
2024-12-18,0,0,-0.06545971199999996
2024-12-19,0,0,-0.05332695039999999
2024-12-20,0,0,2.96614656
2024-12-21,0,0,-0.6287754239999997
2024-12-22,0,0,-0.26493870080000015
2024-12-23,0,0,0.8559999999999999
2024-12-24,0,0,1.6992
2024-12-25,0,0,-0.556608
2024-12-26,0,0,4.7307136
2024-12-27,0,0,-0.1803801599999999
2024-12-28,0,0,-0.7358991360000002
2024-12-29,0,0,-0.4289088512000002
2024-12-30,0,0,1.72621568
2024-12-31,0,0,-0.6095211519999999
2025-01-01,0,0,-0.3289247744
2025-01-02,0,0,-0.22600110080000008
2025-01-03,0,0,5.84393472
2025-01-04,0,0,-1.3278064639999996
2025-01-05,1,0,-0.5333269504000004
2025-01-06,1,0,3.6781465599999996
2025-01-07,0,0,0.9696245760000002
2025-01-08,1,0,-0.8981547008000001
2025-01-09,0,0,-0.47457280000000035
2025-01-10,0,0,-0.3319603200000002
2025-01-11,0,0,-0.2556702719999997
2025-01-12,0,0,-0.20760330239999986
2025-01-13,0,0,-0.10856448000000006
2025-01-14,0,0,-0.09140428799999978
2025-01-15,0,0,-0.07865282559999974
2025-01-16,0,0,1.9750612992
2025-01-17,0,0,0.6000000000000001
2025-01-18,0,0,-0.3600000000000001
2025-01-19,0,0,-0.17600000000000016
2025-01-20,0,0,-0.11520000000000005
2025-01-21,0,0,-0.08467200000000004
2025-01-22,0,0,-0.06639360000000004
2025-01-23,0,0,-0.05428224000000003
2025-01-24,0,0,-0.04570214399999989
2025-01-25,0,0,-0.03932641279999987
2025-01-26,0,0,-0.012469350399999964
2025-01-27,0,0,3.0
2025-01-28,0,0,-0.5999999999999999
2025-01-29,0,0,-0.2400000000000002
2025-01-30,0,0,2.856
2025-01-31,0,0,3.2992
2025-02-01,0,0,-1.116608
2025-02-02,0,0,-0.5252864000000004
2025-02-03,0,0,2.65641984
2025-02-04,0,0,0.14582886400000028
2025-02-05,0,0,-0.6408384512000002
2025-02-06,0,0,5.64350464
2025-02-07,0,0,2.5403299840000004
2025-02-08,0,0,-1.4851668992
2025-02-09,0,0,-0.7446998016000004
2025-02-10,0,0,-0.46480896000000027
2025-02-11,0,0,-0.3477058559999999
2025-02-12,0,0,-0.27651256319999995
2025-02-13,0,0,1.8042551296
2025-02-14,0,0,0.4459668480000004
2025-02-15,0,0,-0.49236695039999967
2025-02-16,0,0,0.7741225984
2025-02-17,0,0,-0.31520000000000004
2025-02-18,0,0,-0.1646720000000001
2025-02-19,0,0,-0.11439360000000007
2025-02-20,0,0,1.9121177599999999
2025-02-21,0,1,2.528761856
2025-02-22,0,0,-0.8197552127999999
2025-02-23,0,0,-0.3653960704000003
2025-02-24,1,0,0.774412288
2025-02-25,0,0,0.6356586496000001
2025-02-26,0,0,0.6025343999999999
2025-02-27,0,0,1.5768601599999998
2025-02-28,0,0,2.358844416
2025-03-01,0,0,-0.9352378367999998
2025-03-02,0,0,-0.4529728512000002
2025-03-03,0,0,-0.27409152000000014
2025-03-04,0,0,-0.203615232
2025-03-05,0,0,-0.16124938239999997
2025-03-06,0,0,0.8780030976000001
2025-03-07,0,0,0.7079750656000001
2025-03-08,0,0,-0.3481018367999998
2025-03-09,0,0,-0.1654080512
2025-03-10,0,0,-0.08160000000000005
2025-03-11,0,0,0.9408639999999999
2025-03-12,0,0,-0.24596479999999998
2025-03-13,0,0,0.88264448
2025-03-14,0,0,1.720685568
2025-03-15,0,0,-0.5404570623999999
2025-03-16,0,0,-0.24600535040000016
2025-03-17,0,0,1.8499712
2025-03-18,0,0,0.4903372800000001
2025-03-19,0,0,2.5541114879999998
2025-03-20,0,0,0.1537463296
2025-03-21,0,0,-0.6034411520000003
2025-03-22,0,0,-0.3499167744
2025-03-23,0,0,-0.24013230080000003
2025-03-24,0,0,0.8355097599999999
2025-03-25,0,0,-0.33252454399999987
2025-03-26,0,0,-0.1905353728
2025-03-27,0,0,2.8794407936
2025-03-28,0,0,0.31460423680000027
2025-03-29,0,0,-0.47800535040000014
2025-03-30,0,0,-0.24442880000000017
2025-03-31,0,0,-0.16572672000000008
2025-04-01,0,0,1.875404288
2025-04-02,0,0,-0.49929175039999996
2025-04-03,0,0,0.7687910399999998
2025-04-04,0,0,2.6439101440000004
2025-04-05,0,0,-0.7989957631999998
2025-04-06,0,0,-0.35154135040000023
2025-04-07,0,0,3.7815423999999997
2025-04-08,0,0,3.0398105600000003
2025-04-09,0,0,-1.245812224
2025-04-10,1,0,0.3848481791999996
2025-04-11,0,0,4.408432127999999
2025-04-12,0,0,-1.3721764863999997
2025-04-13,0,0,-0.6692672512000004
2025-04-14,0,0,-0.4230220800000003
2025-04-15,0,0,-0.31879372799999983
2025-04-16,0,0,-0.2555370495999997
2025-04-17,0,0,-0.16894812159999992
2025-04-18,0,0,-0.09902131199999999
2025-04-19,1,0,-0.08440791039999966
2025-04-20,0,0,-0.062346751999999825
2025-04-21,0,0,0.0
2025-04-22,0,0,0.0
2025-04-23,0,0,0.0
2025-04-24,0,0,0.0
2025-04-25,0,0,0.0
2025-04-26,0,0,0.0
2025-04-27,0,0,0.0
2025-04-28,0,0,0.0
2025-04-29,0,0,0.0
2025-04-30,0,0,1.0
2025-05-01,0,0,-0.19999999999999996
2025-05-02,0,0,1.92
2025-05-03,0,0,-0.44799999999999995
2025-05-04,0,0,-0.19360000000000016
2025-05-05,0,0,-0.12153600000000009
2025-05-06,4,0,3.9123712
2025-05-07,0,0,-0.8679987199999999
2025-05-08,1,0,0.6247546879999998
2025-05-09,1,0,4.5616772096
2025-05-10,0,0,-1.2431754239999997
2025-05-11,0,0,-0.5750827008000003
2025-05-12,1,0,-0.3553152000000003
2025-05-13,0,0,1.7387571199999998
2025-05-14,0,0,1.3943403520000004
2025-05-15,0,0,2.2710518784
2025-05-16,0,0,-0.9550213120000001
2025-05-17,0,0,-0.48760791039999996
2025-05-18,0,0,-0.324618752
