,gitlabhq/gitlabhq,gogs/gogs,gitbucket/gitbucket
2018-08-11,-48.26997375488281,0,4
2018-08-12,-11.7269287109375,0,0
2018-08-13,33.11785888671875,1,0
2018-08-14,16.39324951171875,1,0
2018-08-15,3.2282867431640625,0,0
2018-08-16,40.34004211425781,3,0
2018-08-17,-6.8346710205078125,5,0
2018-08-18,-32.534942626953125,0,0
2018-08-19,-10.200454711914062,0,0
2018-08-20,33.29139709472656,0,0
2018-08-21,35.725372314453125,0,0
2018-08-22,-8.9833984375,0,0
2018-08-23,-11.292495727539062,2,0
2018-08-24,-2.334259033203125,0,0
2018-08-25,-11.904327392578125,0,1
2018-08-26,2.6253204345703125,0,0
2018-08-27,2.3587646484375,0,3
2018-08-28,32.89764404296875,0,0
2018-08-29,38.40318298339844,0,0
2018-08-30,-12.566390991210938,0,0
2018-08-31,-2.091766357421875,0,1
2018-09-01,-17.81500244140625,0,3
2018-09-02,-11.64666748046875,0,0
2018-09-03,40.861846923828125,0,2
2018-09-04,47.38517761230469,0,0
2018-09-05,37.716949462890625,0,0
2018-09-06,41.58671569824219,0,0
2018-09-07,77.74240112304688,1,0
2018-09-08,-70.56816101074219,1,2
2018-09-09,-36.51316833496094,0,2
2018-09-10,35.83348083496094,2,0
2018-09-11,20.730712890625,1,0
2018-09-12,-18.139358520507812,0,0
2018-09-13,3.8220977783203125,2,0
2018-09-14,42.999114990234375,2,0
2018-09-15,-42.407135009765625,7,1
2018-09-16,-22.792800903320312,1,0
2018-09-17,44.372833251953125,0,2
2018-09-18,9.694183349609375,1,0
2018-09-19,-6.7605438232421875,1,0
2018-09-20,14.364501953125,0,0
2018-09-21,19.815994262695312,0,5
2018-09-22,-35.123016357421875,0,1
2018-09-23,-14.235794067382812,0,3
2018-09-24,50.4224853515625,0,0
2018-09-25,24.90380859375,0,0
2018-09-26,12.470718383789062,1,0
2018-09-27,27.06671142578125,0,6
2018-09-28,-5.5977020263671875,1,0
2018-09-29,-32.539886474609375,3,2
2018-09-30,-14.207672119140625,1,0
2018-10-01,53.20271301269531,0,0
2018-10-02,122.22837829589844,0,0
2018-10-03,-18.479019165039062,0,14
2018-10-04,35.028076171875,1,0
2018-10-05,21.931243896484375,0,4
2018-10-06,-56.464019775390625,0,0
2018-10-07,-32.28108215332031,0,11
2018-10-08,37.551605224609375,0,6
2018-10-09,10.073150634765625,0,0
2018-10-10,4.2920074462890625,0,2
2018-10-11,3.593536376953125,0,2
2018-10-12,-2.358001708984375,0,0
2018-10-13,-24.089126586914062,0,5
2018-10-14,-8.734268188476562,0,1
2018-10-15,46.74433898925781,0,0
2018-10-16,26.010421752929688,1,0
2018-10-17,21.067703247070312,0,0
2018-10-18,26.607315063476562,0,0
2018-10-19,7.470184326171875,0,0
2018-10-20,-48.20591735839844,0,0
2018-10-21,-15.897796630859375,0,0
2018-10-22,63.41972351074219,0,1
2018-10-23,17.924392700195312,2,0
2018-10-24,12.561126708984375,3,0
2018-10-25,13.123794555664062,0,0
2018-10-26,37.76783752441406,0,0
2018-10-27,-48.01171875,0,2
2018-10-28,-20.754287719726562,0,0
2018-10-29,48.61582946777344,0,0
2018-10-30,25.749618530273438,0,0
2018-10-31,11.84271240234375,0,2
2018-11-01,19.1812744140625,0,1
2018-11-02,-5.13397216796875,0,3
2018-11-03,-32.704925537109375,0,2
2018-11-04,-12.193832397460938,1,6
2018-11-05,52.5634765625,4,7
2018-11-06,39.42047119140625,0,0
2018-11-07,103.37178039550781,2,0
2018-11-08,-22.161102294921875,2,0
2018-11-09,-8.370803833007812,0,3
2018-11-10,-51.16279602050781,0,0
2018-11-11,-18.36236572265625,0,8
2018-11-12,50.81523132324219,0,4
2018-11-13,45.32014465332031,1,1
2018-11-14,33.66552734375,0,0
2018-11-15,1.47100830078125,1,5
2018-11-16,16.126754760742188,0,0
2018-11-17,-56.15521240234375,0,0
2018-11-18,-9.423675537109375,0,0
2018-11-19,69.72734069824219,1,0
2018-11-20,50.05006408691406,2,0
2018-11-21,11.006027221679688,0,0
2018-11-22,-18.710098266601562,0,1
2018-11-23,11.564117431640625,0,2
2018-11-24,-49.05964660644531,0,0
2018-11-25,-20.19647216796875,0,0
2018-11-26,68.05245971679688,2,0
2018-11-27,35.47944641113281,1,0
2018-11-28,24.588760375976562,0,0
2018-11-29,18.701644897460938,2,0
2018-11-30,-22.28216552734375,0,1
2018-12-01,-39.4815673828125,0,1
2018-12-02,-16.722381591796875,7,0
2018-12-03,75.89533996582031,4,0
2018-12-04,52.81103515625,1,0
2018-12-05,17.2799072265625,2,0
2018-12-06,43.650238037109375,0,0
2018-12-07,24.447982788085938,1,1
2018-12-08,-29.651947021484375,0,17
2018-12-09,-49.80812072753906,0,8
2018-12-10,50.642425537109375,0,0
2018-12-11,18.381256103515625,3,1
2018-12-12,21.214569091796875,2,1
2018-12-13,4.3111419677734375,0,0
2018-12-14,-1.1280670166015625,1,1
2018-12-15,-41.536376953125,3,1
2018-12-16,-5.9258880615234375,0,0
2018-12-17,43.09361267089844,2,0
2018-12-18,21.566909790039062,5,1
2018-12-19,24.640396118164062,3,4
2018-12-20,-6.0024261474609375,2,1
2018-12-21,24.634048461914062,0,3
2018-12-22,-38.188018798828125,0,1
2018-12-23,-22.327682495117188,0,0
2018-12-24,6.679656982421875,0,9
2018-12-25,-10.618988037109375,5,1
2018-12-26,5.2285919189453125,0,0
2018-12-27,17.386062622070312,0,1
2018-12-28,-3.9979400634765625,0,0
2018-12-29,-8.419158935546875,0,3
2018-12-30,-8.37530517578125,0,0
2018-12-31,88.57734680175781,0,0
2019-01-01,-33.04920959472656,0,0
2019-01-02,24.591201782226562,0,3
2019-01-03,34.01942443847656,0,0
2019-01-04,42.77742004394531,0,0
2019-01-05,-50.30157470703125,0,0
2019-01-06,-15.249359130859375,0,6
2019-01-07,77.99591064453125,0,1
2019-01-08,16.052703857421875,0,1
2019-01-09,8.92523193359375,0,1
2019-01-10,10.654769897460938,0,5
2019-01-11,19.487991333007812,0,1
2019-01-12,-49.41188049316406,0,1
2019-01-13,-18.792266845703125,0,2
2019-01-14,49.58427429199219,0,2
2019-01-15,34.92710876464844,0,2
2019-01-16,13.345718383789062,0,1
2019-01-17,20.138137817382812,0,0
2019-01-18,8.15020751953125,0,0
2019-01-19,-45.474212646484375,0,1
2019-01-20,-18.54986572265625,0,2
2019-01-21,37.72511291503906,1,0
2019-01-22,47.98956298828125,0,0
2019-01-23,2.3341064453125,0,0
2019-01-24,30.1998291015625,0,0
2019-01-25,49.04962158203125,0,0
2019-01-26,-69.32606506347656,0,0
2019-01-27,-24.01580810546875,0,0
2019-01-28,33.65275573730469,0,0
2019-01-29,17.439224243164062,0,0
2019-01-30,68.42472839355469,0,0
2019-01-31,28.046051025390625,3,0
2019-02-01,-31.78759765625,0,0
2019-02-02,-39.23565673828125,1,2
2019-02-03,-16.48553466796875,0,0
2019-02-04,47.594970703125,0,1
2019-02-05,35.98518371582031,0,0
2019-02-06,45.545440673828125,2,0
2019-02-07,10.763442993164062,0,0
2019-02-08,3.0767669677734375,0,0
2019-02-09,-51.97650146484375,0,4
2019-02-10,-15.434722900390625,0,2
2019-02-11,33.47283935546875,0,1
2019-02-12,38.979522705078125,0,1
2019-02-13,15.382369995117188,0,0
2019-02-14,35.38203430175781,0,4
2019-02-15,-2.4042510986328125,0,0
2019-02-16,-36.71214294433594,0,0
2019-02-17,-20.42364501953125,1,1
2019-02-18,55.765350341796875,0,0
2019-02-19,19.25640869140625,0,0
2019-02-20,-0.5620880126953125,3,0
2019-02-21,41.30522155761719,0,1
2019-02-22,3.1916961669921875,0,1
2019-02-23,-47.62760925292969,0,0
2019-02-24,-12.550537109375,0,0
2019-02-25,52.34788513183594,3,0
2019-02-26,21.934860229492188,0,0
2019-02-27,30.417282104492188,0,0
2019-02-28,7.119049072265625,0,0
2019-03-01,31.972274780273438,1,0
2019-03-02,-48.750457763671875,0,4
2019-03-03,-21.5504150390625,0,0
2019-03-04,99.96710205078125,0,0
2019-03-05,10.225173950195312,0,0
2019-03-06,16.434555053710938,0,0
2019-03-07,99.61691284179688,0,0
2019-03-08,-54.36662292480469,0,0
2019-03-09,-51.061004638671875,0,1
2019-03-10,-21.63873291015625,0,0
2019-03-11,38.24031066894531,0,0
2019-03-12,49.71583557128906,0,0
2019-03-13,19.1444091796875,0,0
2019-03-14,16.36749267578125,0,0
2019-03-15,-5.3469085693359375,0,0
2019-03-16,-43.79296875,0,6
2019-03-17,-21.14129638671875,1,0
2019-03-18,31.209014892578125,0,0
2019-03-19,42.34356689453125,0,0
2019-03-20,25.530899047851562,0,0
2019-03-21,15.523956298828125,0,0
2019-03-22,-10.948760986328125,0,0
2019-03-23,-35.98200988769531,0,0
2019-03-24,-15.046279907226562,0,0
2019-03-25,59.37164306640625,1,0
2019-03-26,71.06684875488281,0,0
2019-03-27,14.589630126953125,0,0
2019-03-28,3.3475494384765625,0,0
2019-03-29,-8.699951171875,0,0
2019-03-30,-39.32316589355469,0,0
2019-03-31,-18.429046630859375,0,2
2019-04-01,53.450775146484375,0,0
2019-04-02,63.69886779785156,0,0
2019-04-03,15.068832397460938,0,0
2019-04-04,102.54098510742188,0,0
2019-04-05,21.77215576171875,0,0
2019-04-06,-90.75318908691406,0,0
2019-04-07,-26.229751586914062,0,2
2019-04-08,62.88591003417969,0,0
2019-04-09,39.11541748046875,0,0
2019-04-10,22.305511474609375,0,0
2019-04-11,-15.868179321289062,0,0
2019-04-12,12.722381591796875,1,0
2019-04-13,-55.91133117675781,0,3
2019-04-14,-22.222503662109375,0,1
2019-04-15,39.33976745605469,0,0
2019-04-16,35.0999755859375,0,0
2019-04-17,27.836334228515625,0,0
2019-04-18,-4.465606689453125,0,0
2019-04-19,-10.608779907226562,0,0
2019-04-20,-31.9990234375,0,0
2019-04-21,-14.268722534179688,0,0
2019-04-22,17.682373046875,0,0
2019-04-23,44.09941101074219,0,0
2019-04-24,58.76029968261719,0,0
2019-04-25,1.4170074462890625,0,0
2019-04-26,12.446334838867188,0,0
2019-04-27,-44.48005676269531,0,0
2019-04-28,-7.584136962890625,0,0
2019-04-29,49.260498046875,0,0
2019-04-30,56.19908142089844,0,0
2019-05-01,-6.3995513916015625,0,0
2019-05-02,16.700958251953125,0,0
2019-05-03,-6.7363433837890625,0,0
2019-05-04,-38.373046875,0,0
2019-05-05,45.93902587890625,0,0
2019-05-06,48.772735595703125,0,0
2019-05-07,48.377899169921875,0,0
2019-05-08,-49.12677001953125,0,0
2019-05-09,-12.325347900390625,0,0
2019-05-10,7.7311859130859375,0,0
2019-05-11,-24.920196533203125,0,0
2019-05-12,-14.427841186523438,0,0
2019-05-13,20.197097778320312,0,0
2019-05-14,-0.3785400390625,0,0
2019-05-15,30.584884643554688,0,0
2019-05-16,39.61967468261719,0,0
2019-05-17,45.05255126953125,0,0
2019-05-18,-54.93267822265625,0,1
2019-05-19,-13.76214599609375,0,0
2019-05-20,78.801513671875,0,0
2019-05-21,34.71653747558594,0,0
2019-05-22,10.528884887695312,0,0
2019-05-23,9.375732421875,0,0
2019-05-24,14.17333984375,0,0
2019-05-25,-52.3740234375,0,0
2019-05-26,-18.368972778320312,0,0
2019-05-27,66.55052185058594,0,0
2019-05-28,38.390899658203125,0,0
2019-05-29,26.2379150390625,0,0
2019-05-30,45.137908935546875,0,0
2019-05-31,12.375564575195312,0,1
2019-06-01,-66.60859680175781,0,0
2019-06-02,-26.888900756835938,0,4
2019-06-03,86.97676086425781,0,1
2019-06-04,18.732666015625,0,0
2019-06-05,61.67057800292969,0,0
2019-06-06,81.4793701171875,0,0
2019-06-07,-37.50965881347656,0,0
2019-06-08,-70.86137390136719,0,0
2019-06-09,-18.237869262695312,0,0
2019-06-10,38.372314453125,0,0
2019-06-11,40.19563293457031,0,0
2019-06-12,69.74681091308594,0,0
2019-06-13,-6.3022918701171875,0,0
2019-06-14,38.33903503417969,0,0
2019-06-15,-73.30387878417969,0,0
2019-06-16,-19.693862915039062,1,1
2019-06-17,90.8326416015625,0,0
2019-06-18,19.775482177734375,0,0
2019-06-19,27.373687744140625,0,2
2019-06-20,-16.023025512695312,0,0
2019-06-21,11.90576171875,0,0
2019-06-22,-52.7288818359375,0,2
2019-06-23,-22.264144897460938,0,0
2019-06-24,63.355316162109375,0,0
2019-06-25,56.15483093261719,0,0
2019-06-26,18.410903930664062,0,0
2019-06-27,22.220657348632812,1,1
2019-06-28,36.84059143066406,0,0
2019-06-29,-73.98788452148438,0,0
2019-06-30,-26.92218017578125,0,0
2019-07-01,99.69970703125,0,0
2019-07-02,87.98776245117188,0,1
2019-07-03,9.79290771484375,0,0
2019-07-04,2.8922882080078125,0,1
2019-07-05,59.621307373046875,0,1
2019-07-06,-91.30610656738281,0,0
2019-07-07,-28.311782836914062,0,0
2019-07-08,32.03434753417969,0,0
2019-07-09,97.3223876953125,0,0
2019-07-10,-6.6848602294921875,1,0
2019-07-11,31.286468505859375,0,2
2019-07-12,-6.3570556640625,0,0
2019-07-13,-60.4891357421875,0,0
2019-07-14,-23.626434326171875,0,0
2019-07-15,72.56509399414062,0,0
2019-07-16,56.70179748535156,0,1
2019-07-17,-7.1066741943359375,0,0
2019-07-18,23.688278198242188,0,0
2019-07-19,109.18038940429688,0,0
2019-07-20,-106.90034484863281,0,0
2019-07-21,-34.533203125,0,0
2019-07-22,62.09344482421875,0,0
2019-07-23,25.823486328125,0,0
2019-07-24,42.1026611328125,0,0
2019-07-25,-0.7846221923828125,0,0
2019-07-26,14.773452758789062,0,0
2019-07-27,-57.5704345703125,0,0
2019-07-28,-25.401397705078125,8,0
2019-07-29,85.52255249023438,1,0
2019-07-30,10.218124389648438,1,0
2019-07-31,15.199462890625,0,0
2019-08-01,24.022125244140625,0,0
2019-08-02,25.20416259765625,3,0
2019-08-03,-58.938873291015625,0,0
2019-08-04,-21.497894287109375,0,8
2019-08-05,104.13345336914062,1,0
2019-08-06,-6.9910888671875,0,4
2019-08-07,55.16044616699219,2,3
2019-08-08,-6.6787567138671875,0,0
2019-08-09,17.555953979492188,1,0
2019-08-10,-53.50653076171875,1,0
2019-08-11,-21.188201904296875,2,0
2019-08-12,68.40374755859375,1,1
2019-08-13,30.203109741210938,0,0
2019-08-14,-2.6423797607421875,0,0
2019-08-15,13.06817626953125,0,0
2019-08-16,10.17779541015625,0,0
2019-08-17,-44.44926452636719,0,0
2019-08-18,-14.24468994140625,1,1
2019-08-19,65.92686462402344,0,0
2019-08-20,33.65815734863281,0,0
2019-08-21,42.99513244628906,0,1
2019-08-22,5.8959197998046875,0,1
2019-08-23,18.474472045898438,0,0
2019-08-24,-49.79412841796875,1,0
2019-08-25,-27.784271240234375,0,1
2019-08-26,76.67648315429688,0,0
2019-08-27,33.87432861328125,0,0
2019-08-28,41.083770751953125,0,0
2019-08-29,45.4713134765625,0,0
2019-08-30,7.40789794921875,0,0
2019-08-31,-68.78919982910156,0,0
2019-09-01,-19.738388061523438,0,1
2019-09-02,67.6527099609375,0,1
2019-09-03,33.20048522949219,0,0
2019-09-04,27.094696044921875,0,0
2019-09-05,8.325897216796875,0,0
2019-09-06,30.129440307617188,0,0
2019-09-07,-62.84674072265625,0,0
2019-09-08,-20.294906616210938,0,1
2019-09-09,62.06568908691406,0,0
2019-09-10,47.45489501953125,0,0
2019-09-11,3.5896759033203125,0,0
2019-09-12,-8.033843994140625,0,0
2019-09-13,-46.357330322265625,1,0
2019-09-14,-19.362136840820312,0,1
2019-09-15,-13.259902954101562,1,0
2019-09-16,-2.0442047119140625,0,0
2019-09-17,-3.886810302734375,0,0
2019-09-18,-3.7558135986328125,0,0
2019-09-19,4.1336212158203125,3,0
2019-09-20,2.5480194091796875,0,0
2019-09-21,-6.323638916015625,0,1
2019-09-22,-2.664459228515625,2,1
2019-09-23,8.714431762695312,0,1
2019-09-24,3.2177581787109375,0,0
2019-09-25,0.7225189208984375,0,0
2019-09-26,6.43499755859375,0,0
2019-09-27,9.001144409179688,0,0
2019-09-28,-10.133163452148438,0,0
2019-09-29,-3.0363311767578125,0,0
2019-09-30,18.481201171875,0,0
2019-10-01,-0.9137115478515625,0,0
2019-10-02,0.9082489013671875,0,0
2019-10-03,-1.300262451171875,1,0
2019-10-04,0.372406005859375,1,1
2019-10-05,-6.2085418701171875,0,0
2019-10-06,-0.463775634765625,0,0
2019-10-07,4.613128662109375,0,0
2019-10-08,3.302459716796875,0,6
2019-10-09,3.316253662109375,0,0
2019-10-10,0.662567138671875,0,0
2019-10-11,1.4188079833984375,0,0
2019-10-12,-4.4649658203125,0,0
2019-10-13,-0.449493408203125,0,1
2019-10-14,5.8003997802734375,0,0
2019-10-15,1.9811859130859375,3,0
2019-10-16,2.860321044921875,0,0
2019-10-17,2.2435455322265625,0,0
2019-10-18,1.057647705078125,0,0
2019-10-19,-3.5318603515625,0,0
2019-10-20,-2.97918701171875,4,1
2019-10-21,5.65716552734375,0,1
2019-10-22,6.6648712158203125,0,1
2019-10-23,6.0690460205078125,0,0
2019-10-24,0.364715576171875,3,1
2019-10-25,-0.2462921142578125,8,0
2019-10-26,-3.0842742919921875,3,0
2019-10-27,-1.806732177734375,0,0
2019-10-28,5.3057403564453125,0,0
2019-10-29,15.692947387695312,0,0
2019-10-30,-7.362548828125,0,0
2019-10-31,0.821533203125,1,0
2019-11-01,0.946807861328125,0,0
2019-11-02,-4.820281982421875,1,0
2019-11-03,-2.70849609375,3,0
2019-11-04,6.594329833984375,0,0
2019-11-05,1.0906524658203125,1,0
2019-11-06,2.3686676025390625,3,0
2019-11-07,1.857208251953125,2,0
2019-11-08,0.843475341796875,1,0
2019-11-09,-3.7642822265625,0,0
2019-11-10,-2.19305419921875,0,0
2019-11-11,5.957763671875,0,0
2019-11-12,1.8522186279296875,0,0
2019-11-13,2.6851654052734375,1,0
2019-11-14,2.0776824951171875,0,0
2019-11-15,1.8768310546875,0,0
2019-11-16,-1.223846435546875,0,1
2019-11-17,-0.7866363525390625,1,0
2019-11-18,5.036376953125,0,0
2019-11-19,1.7637481689453125,1,0
2019-11-20,4.739044189453125,0,0
2019-11-21,1.1704559326171875,0,0
2019-11-22,3.7406005859375,0,0
2019-11-23,-7.2257080078125,0,0
2019-11-24,-2.487701416015625,0,0
2019-11-25,13.619155883789062,1,0
2019-11-26,17.620758056640625,3,0
2019-11-27,-7.4670867919921875,0,0
2019-11-28,-3.543304443359375,0,0
2019-11-29,0.0995635986328125,0,0
2019-11-30,-5.5835113525390625,0,2
2019-12-01,-1.3171844482421875,0,0
2019-12-02,3.1215057373046875,0,0
2019-12-03,5.4099884033203125,0,0
2019-12-04,1.098419189453125,0,0
2019-12-05,0.6168975830078125,0,0
2019-12-06,2.2758941650390625,0,0
2019-12-07,-2.1439208984375,0,0
2019-12-08,-2.2681732177734375,0,0
2019-12-09,5.1689605712890625,2,0
2019-12-10,0.570526123046875,0,3
2019-12-11,5.031158447265625,0,0
2019-12-12,4.071807861328125,0,0
2019-12-13,1.117950439453125,0,0
2019-12-14,-2.2397003173828125,0,0
2019-12-15,-3.203125,0,0
2019-12-16,5.78759765625,0,0
2019-12-17,1.856842041015625,0,0
2019-12-18,0.75604248046875,0,0
2019-12-19,1.164459228515625,0,0
2019-12-20,1.21807861328125,0,0
2019-12-21,0.2694854736328125,0,0
2019-12-22,-3.1851348876953125,0,0
2019-12-23,4.9578399658203125,0,0
2019-12-24,0.498046875,0,0
2019-12-25,-2.0100555419921875,1,0
2019-12-26,-1.427459716796875,0,1
2019-12-27,4.4789581298828125,0,0
2019-12-28,-3.6963348388671875,0,1
2019-12-29,-0.1324615478515625,0,1
2019-12-30,2.933746337890625,0,0
2019-12-31,2.574615478515625,0,4
2020-01-01,-3.23565673828125,0,1
2020-01-02,3.051513671875,0,0
2020-01-03,3.5577850341796875,0,2
2020-01-04,-2.72918701171875,0,0
2020-01-05,0.3851470947265625,0,0
2020-01-06,4.3491363525390625,0,0
2020-01-07,3.3853759765625,0,0
2020-01-08,2.4162139892578125,0,0
2020-01-09,3.08795166015625,0,0
2020-01-10,1.4143524169921875,0,1
2020-01-11,-3.3688507080078125,0,1
2020-01-12,-3.8881988525390625,0,3
2020-01-13,9.21673583984375,0,0
2020-01-14,1.3365631103515625,0,2
2020-01-15,1.7944793701171875,0,3
2020-01-16,1.7293701171875,0,0
2020-01-17,1.674774169921875,0,0
2020-01-18,-3.3645477294921875,0,4
2020-01-19,-3.883392333984375,0,0
2020-01-20,6.2197113037109375,0,0
2020-01-21,4.844268798828125,1,0
2020-01-22,1.1463470458984375,2,0
2020-01-23,1.6829833984375,0,0
2020-01-24,2.6800537109375,0,1
2020-01-25,-3.8497314453125,1,0
2020-01-26,-1.001556396484375,1,0
2020-01-27,3.6645355224609375,0,1
2020-01-28,5.937255859375,1,0
2020-01-29,0.56304931640625,4,1
2020-01-30,3.460968017578125,0,0
2020-01-31,1.5584716796875,6,0
2020-02-01,-5.186065673828125,0,0
2020-02-02,-0.6926422119140625,0,0
2020-02-03,3.6677398681640625,0,0
2020-02-04,2.9093170166015625,2,1
2020-02-05,1.0589141845703125,0,0
2020-02-06,2.3201751708984375,1,0
2020-02-07,0.86529541015625,1,1
2020-02-08,-0.7620849609375,0,1
2020-02-09,-1.6834564208984375,0,0
2020-02-10,4.59564208984375,0,1
2020-02-11,2.4234771728515625,0,0
2020-02-12,1.9678192138671875,0,1
2020-02-13,3.794708251953125,0,0
2020-02-14,0.7090301513671875,0,0
2020-02-15,-1.602264404296875,0,0
2020-02-16,-2.0104827880859375,0,2
2020-02-17,4.3788299560546875,1,1
2020-02-18,2.2961273193359375,8,0
2020-02-19,1.8724365234375,11,0
2020-02-20,1.7288818359375,1,0
2020-02-21,2.65582275390625,2,1
2020-02-22,-4.887176513671875,10,1
2020-02-23,0.478607177734375,2,2
2020-02-24,5.2694549560546875,4,0
2020-02-25,1.8742523193359375,1,1
2020-02-26,-0.1842041015625,0,0
2020-02-27,2.7210693359375,3,1
2020-02-28,1.9110107421875,3,1
2020-02-29,-0.252960205078125,6,0
2020-03-01,-2.3265228271484375,5,0
2020-03-02,4.390167236328125,2,0
2020-03-03,2.305328369140625,2,0
2020-03-04,2.8957061767578125,0,0
2020-03-05,2.25994873046875,2,1
2020-03-06,4.058319091796875,1,0
2020-03-07,-5.0689697265625,2,0
2020-03-08,-3.38604736328125,5,1
2020-03-09,5.442138671875,1,1
2020-03-10,2.5607757568359375,4,1
2020-03-11,3.9979248046875,0,0
2020-03-12,0.803192138671875,0,0
2020-03-13,1.4553680419921875,1,0
2020-03-14,-4.4673004150390625,2,2
2020-03-15,-1.4488372802734375,3,0
2020-03-16,5.3252716064453125,1,1
2020-03-17,2.6441192626953125,0,0
2020-03-18,2.0609130859375,0,0
2020-03-19,1.85601806640625,0,0
2020-03-20,3.749053955078125,1,0
2020-03-21,-5.2965087890625,2,0
2020-03-22,-0.59100341796875,4,0
2020-03-23,4.752777099609375,1,0
2020-03-24,2.471099853515625,1,0
2020-03-25,0.9759521484375,1,0
2020-03-26,4.3021240234375,1,0
2020-03-27,0.8363037109375,3,0
