,gatsbyjs/gatsby,vercel/next.js,gohugoio/hugo
2017-02-15,-1.501600468209376,16,1
2017-02-16,-0.778736920335938,14,1
2017-02-17,1.5741449288999994,8,14
2017-02-18,-0.8727860887921879,5,8
2017-02-19,-0.2830239132328124,2,8
2017-02-20,-0.16556172499999994,2,4
2017-02-21,-0.1182395475,4,17
2017-02-22,8.90880606646875,1,4
2017-02-23,-2.7737285514656254,2,3
2017-02-24,-0.9829145474999994,1,3
2017-02-25,-0.5672534335312498,3,4
2017-02-26,-0.38862932646562504,7,2
2017-02-27,5.73251775,8,6
2017-02-28,-2.0095277625000003,8,5
2017-03-01,0.1993845362500004,3,9
2017-03-02,1.2001095491093747,4,3
2017-03-03,-0.06822571909531261,1,1
2017-03-04,1.2521785000000003,1,3
2017-03-05,-1.0038476749999998,3,3
2017-03-06,-0.49328889249999985,6,0
2017-03-07,0.6628558369062498,4,1
2017-03-08,-0.5570647281468752,2,3
2017-03-09,2.758487373234375,0,2
2017-03-10,0.9296441544859373,2,4
2017-03-11,0.9638794092687499,0,4
2017-03-12,-0.0635570967640624,3,1
2017-03-13,-0.7999351889656249,5,4
2017-03-14,3.58755697625,5,5
2017-03-15,2.515015195734375,10,3
2017-03-16,1.1633800405171877,1,0
2017-03-17,0.28017332720312504,0,1
2017-03-18,0.5526509167703126,2,3
2017-03-19,-1.3459085337468748,1,5
2017-03-20,3.2954645067687505,0,2
2017-03-21,15.328978291767188,1,2
2017-03-22,-5.868944049562501,1,2
2017-03-23,0.696285433756251,1,0
2017-03-24,0.741409924271875,3,3
2017-03-25,-1.1270617207296878,2,4
2017-03-26,-1.4507879599968747,4,1
2017-03-27,6.097241916034375,4,51
2017-03-28,1.2450712291874995,5,0
2017-03-29,1.5415963245531246,5,2
2017-03-30,-1.4238526837078123,5,0
2017-03-31,-1.3669203340468747,2,5
2017-04-01,-0.8190294137453125,3,2
2017-04-02,-0.5586239939640625,1,12
2017-04-03,4.601548720517187,5,1
2017-04-04,-0.8098098123593755,3,11
2017-04-05,-1.0827007171921876,6,2
2017-04-06,0.4607022062562499,12,7
2017-04-07,0.3694771303031249,7,8
2017-04-08,-0.6073471632328125,0,6
2017-04-09,-0.31062456249999987,0,1
2017-04-10,6.78227026875,2,5
2017-04-11,4.7317763924218745,7,0
2017-04-12,0.028205104570312223,2,6
2017-04-13,-1.107321549482812,3,4
2017-04-14,3.6525285094843754,1,2
2017-04-15,-1.3021393799984375,0,0
2017-04-16,-1.3895787007328122,0,3
2017-04-17,6.17250979625,3,0
2017-04-18,-0.7037132711093759,7,2
2017-04-19,7.189862656260938,2,3
2017-04-20,-1.6342958791765625,0,0
2017-04-21,0.8801683122859378,0,0
2017-04-22,1.9542089791890627,12,6
2017-04-23,-1.3016628204296872,2,1
2017-04-24,8.560846695517188,1,9
2017-04-25,-1.8815073273593752,1,4
2017-04-26,0.6966747350890627,2,5
2017-04-27,13.858142087643749,9,6
2017-04-28,0.03065532612343702,1,1
2017-04-29,7.7900655657375015,0,1
2017-04-30,0.2820489944890632,5,4
2017-05-01,3.5448944178031265,1,20
2017-05-02,11.259393284110939,2,7
2017-05-03,2.7457753128906255,5,3
2017-05-04,1.7285834682375008,6,1
2017-05-05,-1.5895132004484367,0,0
2017-05-06,4.80487062768125,5,3
2017-05-07,-5.045160623084375,4,1
2017-05-08,1.4160842506125002,4,1
2017-05-09,1.1214487814781244,11,4
2017-05-10,-0.838857911612501,5,2
2017-05-11,7.85363433061875,8,1
2017-05-12,0.8431452760468741,1,0
2017-05-13,-3.2913206366749996,2,7
2017-05-14,-1.6095535538218748,3,1
2017-05-15,4.950231235904687,19,1
2017-05-16,14.5160873129375,11,0
2017-05-17,4.73283505750625,3,3
2017-05-18,-3.8340641364624997,4,10
2017-05-19,3.7118046371281257,2,4
2017-05-20,0.9591982838437492,2,4
2017-05-21,-3.5086339911640616,3,0
2017-05-22,6.141733945,3,10
2017-05-23,6.288298558156249,1,7
2017-05-24,-4.855350650662501,0,1
2017-05-25,0.7189562556203124,5,2
2017-05-26,5.753423792157812,0,8
2017-05-27,-1.587477212575,8,1
2017-05-28,-1.2764168764578123,0,1
2017-05-29,0.4411286188359378,1,0
2017-05-30,6.448952778374999,2,6
2017-05-31,2.6751359389812492,6,5
2017-06-01,0.762444146421875,5,2
2017-06-02,15.338104684703126,5,4
2017-06-03,5.213300116176562,1,6
2017-06-04,-6.41267673814375,0,0
2017-06-05,3.0628235092687515,8,1
2017-06-06,2.3075137882359376,10,3
2017-06-07,4.1920378469093755,5,2
2017-06-08,-0.44245522645625,5,7
2017-06-09,-3.4035836239593746,6,1
2017-06-10,2.1171016602874997,0,0
2017-06-11,-1.5123287143781257,1,1
2017-06-12,-0.5348417762937501,3,10
2017-06-13,11.842868156906249,3,28
2017-06-14,0.3533075800093748,1,5
2017-06-15,11.632113191478126,2,0
2017-06-16,9.866319627075,8,9
2017-06-17,-5.37777636043125,0,1
2017-06-18,-1.8654207533124985,0,1
2017-06-19,2.0951423940531253,2,4
2017-06-20,6.690287248751562,3,4
2017-06-21,9.136170962564062,3,9
2017-06-22,2.3999136378953114,3,2
2017-06-23,5.318801077351563,8,2
2017-06-24,-2.1704811892421887,0,2
2017-06-25,-4.15338440525625,1,1
2017-06-26,1.7614387462531256,5,6
2017-06-27,7.230675027206249,2,6
2017-06-28,4.390813421179686,12,7
2017-06-29,4.108305881703124,7,0
2017-06-30,6.9646383026,4,0
2017-07-01,10.026270301482812,9,2
2017-07-02,7.4397871373765625,7,1
2017-07-03,-3.885916122931249,5,4
2017-07-04,8.060960382937502,0,3
2017-07-05,-4.8049870468375,2,4
2017-07-06,22.990328103031253,5,7
2017-07-07,-3.5550760049859385,3,8
2017-07-08,7.339705862217188,10,5
2017-07-09,4.197300766706249,16,0
2017-07-10,-0.4642936707093748,1,8
2017-07-11,1.1631514006953125,1,0
2017-07-12,3.753454444115625,2,0
2017-07-13,6.367316265692188,3,0
2017-07-14,-4.513751670387501,2,2
2017-07-15,-3.9073406071453127,4,1
2017-07-16,0.7986845001515621,3,0
2017-07-17,-2.444787590196876,5,2
2017-07-18,3.6316653450968746,4,6
2017-07-19,22.60585277626094,0,1
2017-07-20,-0.6575108535203142,6,0
2017-07-21,-5.7623466177828115,1,8
2017-07-22,-2.792909479824999,1,1
2017-07-23,-1.7127023977156246,2,1
2017-07-24,-0.22834071279687485,9,0
2017-07-25,12.744679829051563,2,0
2017-07-26,6.955437672421874,4,2
2017-07-27,11.254006824695312,2,2
2017-07-28,-3.6997615649453124,6,5
2017-07-29,-4.399662555862498,1,1
2017-07-30,-2.3528143624999993,2,0
2017-07-31,-1.6222948487499997,1,7
2017-08-01,16.773456850734377,1,2
2017-08-02,12.621999604548437,0,1
2017-08-03,-3.3860854901968764,1,2
2017-08-04,-1.0747342388093744,0,0
2017-08-05,6.127150107979688,0,0
2017-08-06,-5.06988565293125,1,3
2017-08-07,1.5274472250000009,3,8
2017-08-08,7.112181435,1,1
2017-08-09,2.2971205844687486,8,3
2017-08-10,9.5807286245125,3,8
2017-08-11,5.663243844748436,0,5
2017-08-12,-6.328002670726562,1,0
2017-08-13,-2.977564270587499,3,0
2017-08-14,18.071211397671874,1,2
2017-08-15,2.685920857937499,1,0
2017-08-16,-1.1283768118374997,6,2
2017-08-17,0.46825666781250064,1,3
2017-08-18,3.0319047876515626,2,3
2017-08-19,2.700781613553124,2,1
2017-08-20,-1.2591332087937506,0,0
2017-08-21,-2.0128678499999992,1,0
2017-08-22,4.9152498646875,0,2
2017-08-23,12.485694636437499,1,0
2017-08-24,8.604000627593749,3,0
2017-08-25,2.8312091462578124,0,1
2017-08-26,-6.219455337273437,0,0
2017-08-27,-3.079515343739062,2,0
2017-08-28,23.002401145823438,2,1
2017-08-29,7.090749577285937,0,0
2017-08-30,1.5005477519078134,6,0
2017-08-31,12.966220907870314,3,0
2017-09-01,0.34887939929062384,3,0
2017-09-02,1.5568753838515637,0,0
2017-09-03,-1.5350046948281246,0,1
2017-09-04,3.0131218562500006,1,0
2017-09-05,-0.3895729241406256,2,4
2017-09-06,-4.5449677865703135,0,0
2017-09-07,0.5426493706187498,0,1
2017-09-08,-0.519870217640626,7,2
2017-09-09,11.9289702914375,1,1
2017-09-10,1.7031408980312488,1,3
2017-09-11,0.7208156945765625,0,6
2017-09-12,2.4727970809609383,2,0
2017-09-13,-0.6211089771906249,0,6
2017-09-14,7.3039283875859375,1,0
2017-09-15,5.507668977203125,0,0
2017-09-16,4.881052206770313,0,0
2017-09-17,-5.442355089934376,1,0
2017-09-18,15.32843790363125,0,0
2017-09-19,-1.0518812064578125,1,0
2017-09-20,16.15831468699219,0,0
2017-09-21,-2.8497144921937494,0,2
2017-09-22,4.293176230145313,0,3
2017-09-23,-3.139613537484375,1,8
2017-09-24,-4.042390824984375,0,2
2017-09-25,11.608149515171876,0,13
2017-09-26,14.153130843218747,1,11
2017-09-27,-8.765239662534375,9,2
2017-09-28,11.216375451025002,4,4
2017-09-29,3.1077976965171867,0,6
2017-09-30,-2.0914729683031243,2,0
2017-10-01,-0.24630135762499883,0,0
2017-10-02,6.410793177801563,1,0
2017-10-03,-1.1068482597187508,2,3
2017-10-04,-0.8027675580718756,2,4
2017-10-05,8.01663300409375,4,5
2017-10-06,-2.894352938984376,2,0
2017-10-07,18.077176588851565,3,4
2017-10-08,-2.9118472193906255,3,0
2017-10-09,3.2445150425062517,8,0
2017-10-10,4.0594797469125,2,1
2017-10-11,-3.252655308140625,4,0
2017-10-12,21.797006710521874,0,0
2017-10-13,5.542391965879686,2,1
2017-10-14,-3.538902540342187,4,2
2017-10-15,2.4480816027062513,5,5
2017-10-16,7.393175785782812,6,6
2017-10-17,8.204948260960938,3,1
2017-10-18,10.140889883246874,0,3
2017-10-19,0.804449816123439,6,17
2017-10-20,10.63277733564375,3,0
2017-10-21,-8.368570101054688,3,9
2017-10-22,-2.691172934820311,3,0
2017-10-23,1.4968222034609378,7,3
2017-10-24,12.191893244934374,0,0
2017-10-25,12.992098323989062,0,0
2017-10-26,8.814294387226562,1,0
2017-10-27,1.519966604153126,1,0
2017-10-28,-5.658335282859375,17,1
2017-10-29,-4.519471014956249,0,1
2017-10-30,7.305552984485938,4,1
2017-10-31,15.02876395970625,3,0
2017-11-01,18.422606715585935,1,0
2017-11-02,6.013370137962498,1,0
2017-11-03,0.3608340973125017,0,0
2017-11-04,1.6459876298875002,6,2
2017-11-05,-7.3187721040921865,6,2
2017-11-06,5.087771436034377,3,2
2017-11-07,8.561752069843749,0,3
2017-11-08,-4.257818133890627,1,0
2017-11-09,22.499637467671874,1,1
2017-11-10,0.2966658046828101,0,0
2017-11-11,-6.7519753101125,1,2
2017-11-12,-4.115783475717186,0,0
2017-11-13,17.434570078921876,6,0
2017-11-14,-0.7818691208906259,0,0
2017-11-15,-0.5970651125640627,5,1
2017-11-16,0.5395459356937504,4,4
2017-11-17,3.054017533879687,1,6
2017-11-18,-2.358395815457814,0,2
2017-11-19,-0.6722657623265622,0,3
2017-11-20,4.868391324267188,1,8
2017-11-21,1.5746216859374988,0,0
2017-11-22,-3.2363627132656254,0,0
2017-11-23,-1.5134853827078123,8,0
2017-11-24,0.03535870875781222,0,1
2017-11-25,-0.9723846060234379,1,1
2017-11-26,-0.5813191611609376,0,0
2017-11-27,18.632474511253125,0,7
2017-11-28,22.026747287425,2,1
2017-11-29,-2.5991877264578136,0,0
2017-11-30,-1.56169792866406,0,1
2017-12-01,-4.7880447737499985,0,1
2017-12-02,-2.7061114667656243,7,2
2017-12-03,12.093113199267188,5,0
2017-12-04,-3.650626851250001,6,0
