,llvm/llvm-project,golang/go,gcc-mirror/gcc
2012-07-08,12,3.1797330944,8
2012-07-09,42,-1.1781813247999997,25
2012-07-10,49,1.7320377344000002,16
2012-07-11,59,2.1317164032000004,8
2012-07-12,51,4.6323547136,14
2012-07-13,57,2.3051118592000006,17
2012-07-14,12,-1.7833568255999994,6
2012-07-15,20,-1.3334995968000003,4
2012-07-16,84,2.4171089919999997,46
2012-07-17,72,-1.5205768192,20
2012-07-18,59,-0.4994019328000001,24
2012-07-19,56,1.7571055616,25
2012-07-20,50,0.10621562880000024,22
2012-07-21,18,0.3743663104000001,12
2012-07-22,6,0.4791242752000002,9
2012-07-23,33,2.5400505344,26
2012-07-24,45,-0.25581076479999965,21
2012-07-25,55,2.2952875007999998,24
2012-07-26,60,1.6319040512000003,19
2012-07-27,51,5.4247631872,14
2012-07-28,16,-2.2903814143999996,3
2012-07-29,9,3.5731943424,2
2012-07-30,69,18.3864756224,17
2012-07-31,76,-5.315421081599997,23
2012-08-01,47,1.4063449088000013,17
2012-08-02,66,-2.4609110015999995,26
2012-08-03,57,9.2403816448,15
2012-08-04,19,-4.2219026432,8
2012-08-05,10,2.8589295616,3
2012-08-06,38,0.038037094399999916,28
2012-08-07,76,7.6745341952,13
2012-08-08,80,3.0830024704000003,15
2012-08-09,77,3.3352299520000006,16
2012-08-10,68,-4.8284251136,21
2012-08-11,15,-3.7402328064000008,9
2012-08-12,9,-1.1106770944000006,8
2012-08-13,63,2.2445843455999994,16
2012-08-14,67,-0.7181643776,19
2012-08-15,80,8.936899072,17
2012-08-16,60,-2.4723670015999986,26
2012-08-17,66,3.8393681920000002,24
2012-08-18,30,-2.248264191999999,7
2012-08-19,7,-2.4853236736000004,11
2012-08-20,47,8.723163648,23
2012-08-21,80,-0.8718133247999997,13
2012-08-22,79,2.5546661888,17
2012-08-23,67,5.011932774400001,18
2012-08-24,114,7.6472328192,14
2012-08-25,14,-6.311145574399999,13
2012-08-26,4,-1.2549385216000002,23
2012-08-27,59,0.3927332863999995,23
2012-08-28,94,1.3228134399999996,9
2012-08-29,70,1.975527424,17
2012-08-30,78,1.6088644608000005,7
2012-08-31,76,13.4843251712,15
2012-09-01,35,1.6472393728000014,5
2012-09-02,17,-4.9749704704,12
2012-09-03,28,-1.6358340608000002,16
2012-09-04,48,5.203678310399999,29
2012-09-05,93,-1.7988701184,23
2012-09-06,81,4.7200816128,16
2012-09-07,73,7.103195136,17
2012-09-08,36,-3.8959738879999994,6
2012-09-09,10,-1.9682093055999998,11
2012-09-10,86,8.270604288,18
2012-09-11,81,5.157422182400001,24
2012-09-12,85,3.2821167104000013,17
2012-09-13,92,5.2325687296000005,20
2012-09-14,87,1.329519513600001,38
2012-09-15,32,-6.8523638784,12
2012-09-16,22,-0.08185333760000102,12
2012-09-17,65,10.9019027456,27
2012-09-18,97,14.682158694400002,27
2012-09-19,76,-1.7083245567999974,37
2012-09-20,53,0.6197476352000013,24
2012-09-21,87,2.644558848000001,15
2012-09-22,36,-1.4133968896000004,12
2012-09-23,7,1.2572761087999993,7
2012-09-24,48,25.358234623999998,19
2012-09-25,59,-7.193926758399996,24
2012-09-26,80,10.1799057408,21
2012-09-27,64,-2.842995609599999,17
2012-09-28,54,-0.47713177600000023,20
2012-09-29,34,-5.2950182912,16
2012-09-30,15,-1.4253849600000006,14
2012-10-01,50,5.168440115199999,48
2012-10-02,85,-1.8330474495999995,45
2012-10-03,99,4.731486003200001,18
2012-10-04,86,2.4199115776000006,35
2012-10-05,69,2.4272867328000007,25
2012-10-06,18,6.4859721728,21
2012-10-07,17,26.8393148416,11
2012-10-08,58,-3.482619289599999,28
2012-10-09,93,3.9246370816000002,26
2012-10-10,88,7.000337100800001,37
2012-10-11,77,-1.1240881151999993,36
2012-10-12,78,-0.738119987200001,26
2012-10-13,31,-7.3102024704,8
2012-10-14,24,-3.5894544384000007,9
2012-10-15,69,-0.3448733696000006,28
2012-10-16,74,8.5910704128,16
2012-10-17,69,3.4878550016000007,14
2012-10-18,85,-1.5770721279999993,20
2012-10-19,83,1.291870105600001,15
2012-10-20,28,-0.5475708927999996,9
2012-10-21,23,7.3669767168,13
2012-10-22,37,8.869856051200001,24
2012-10-23,76,-7.483704012799999,40
2012-10-24,93,-0.7688966144,26
2012-10-25,83,0.6078249983999995,25
2012-10-26,90,2.6166917119999997,28
2012-10-27,38,-3.043882496,10
2012-10-28,9,-0.21468794879999997,13
2012-10-29,73,8.9233169408,61
2012-10-30,77,8.471216435200002,26
2012-10-31,86,7.376595456000001,39
2012-11-01,73,23.2333212672,22
2012-11-02,72,-5.2457078783999975,26
2012-11-03,24,-10.3182958592,13
2012-11-04,7,-1.792608972800001,13
2012-11-05,39,-2.251150540800001,31
2012-11-06,79,10.6299910144,68
2012-11-07,46,12.275187507200002,38
2012-11-08,34,3.8202370048000027,15
2012-11-09,46,-4.348087295999997,21
2012-11-10,30,-3.7674474495999997,11
2012-11-11,17,-4.3731458048,19
2012-11-12,69,10.629266944,32
2012-11-13,79,5.1239622656,24
2012-11-14,94,3.385852518400001,21
2012-11-15,95,0.34251796480000163,21
2012-11-16,80,0.5087882240000008,29
2012-11-17,42,3.3094056960000007,11
2012-11-18,15,-4.1898016768,13
2012-11-19,36,3.4569578495999993,27
2012-11-20,43,0.18311782399999998,32
2012-11-21,49,4.7139096576,27
2012-11-22,20,-5.628765593599999,17
2012-11-23,24,-0.3483921408000006,23
2012-11-24,16,4.7865993216,9
2012-11-25,19,3.0123679744,7
2012-11-26,54,22.5735272448,22
2012-11-27,107,4.398592102400002,22
2012-11-28,68,-7.1698046976,33
2012-11-29,108,-0.11518259200000003,34
2012-11-30,76,4.3864690687999985,20
2012-12-01,44,-1.811551744,12
2012-12-02,9,-5.1398706176,11
2012-12-03,65,3.3085353983999997,30
2012-12-04,135,5.7813443584,28
2012-12-05,100,0.9580212224000011,48
2012-12-06,103,11.8481931264,25
2012-12-07,84,-6.9702484991999984,19
2012-12-08,24,-2.2039108608000006,10
2012-12-09,29,0.9397406719999992,10
2012-12-10,61,6.711289856,21
2012-12-11,89,13.364233728,27
2012-12-12,99,3.0535816192000027,24
2012-12-13,110,7.061398528000002,16
2012-12-14,75,-4.141709721599998,9
2012-12-15,20,-4.6183940096,9
2012-12-16,16,-2.0129099776000006,9
2012-12-17,76,20.8147984384,10
2012-12-18,88,-3.5471439871999983,20
2012-12-19,113,-3.4930805759999988,17
2012-12-20,133,1.8889986048000003,26
2012-12-21,122,6.5846788096,22
2012-12-22,24,19.6739796992,4
2012-12-23,15,-11.788974284799998,4
2012-12-24,37,-0.8995147775999994,1
2012-12-25,29,-4.3050146815999994,3
2012-12-26,47,-1.2732500992000015,3
2012-12-27,46,-0.6990644224000002,9
2012-12-28,23,5.6303602688,4
2012-12-29,22,-1.5727471615999988,4
2012-12-30,26,-0.11549122559999958,1
2012-12-31,48,-2.7057816576,4
2013-01-01,15,0.8896241663999995,4
2013-01-02,66,16.481769984,44
2013-01-03,37,-2.9182123007999987,38
2013-01-04,85,2.3503821824000006,31
2013-01-05,73,-3.9060432895999995,5
2013-01-06,24,6.428331929599999,14
2013-01-07,134,10.955075993600001,30
2013-01-08,93,-1.4734331903999998,25
2013-01-09,96,8.976938496,20
2013-01-10,124,-2.8193463295999983,24
2013-01-11,107,11.9591294976,12
2013-01-12,57,-3.045552127999999,3
2013-01-13,32,-3.8151530495999992,8
2013-01-14,104,7.5052490752,26
2013-01-15,81,-5.3672287232,24
2013-01-16,100,-1.9865340928000004,23
2013-01-17,86,9.0170522624,15
2013-01-18,98,20.468624896,15
2013-01-19,51,-8.357699276799998,6
2013-01-20,63,-3.8182308864000003,9
2013-01-21,101,1.5114686464,15
2013-01-22,87,11.134445465599999,18
2013-01-23,96,5.175107174400001,13
2013-01-24,84,-0.07492085759999867,15
2013-01-25,137,-5.461741977599999,14
2013-01-26,58,-1.3448365056,5
2013-01-27,43,-2.691851673600001,4
2013-01-28,83,11.73117952,14
2013-01-29,117,7.990489497600001,29
2013-01-30,128,19.288159027200003,16
2013-01-31,123,8.344332083200003,22
2013-02-01,101,-1.5535583231999972,14
2013-02-02,31,0.9811022848000004,5
2013-02-03,29,7.1430011904,13
2013-02-04,38,7.477357977599999,22
2013-02-05,128,1.2187978752,16
2013-02-06,83,-5.305615155199998,39
2013-02-07,124,-1.7000007679999998,26
2013-02-08,87,13.4631105536,22
2013-02-09,32,-3.3576909823999976,13
2013-02-10,32,-3.7497729024,2
2013-02-11,64,7.6489375744,19
2013-02-12,98,1.8957937664000006,20
2013-02-13,88,6.5488124928,24
2013-02-14,114,20.1223881728,15
2013-02-15,86,13.7005519872,22
2013-02-16,55,-14.4000964608,5
2013-02-17,25,-6.167132672000001,3
2013-02-18,63,1.7268146175999988,8
2013-02-19,101,12.939584716799999,12
2013-02-20,113,14.197538201600002,17
2013-02-21,130,9.560103424000001,20
2013-02-22,102,7.612570316800003,10
2013-02-23,38,-7.591764275199999,1
2013-02-24,25,0.28081479679999966,6
2013-02-25,54,13.1871993856,11
2013-02-26,77,8.757545062400002,20
2013-02-27,79,14.510377574400003,16
2013-02-28,75,13.105279180800004,24
2013-03-01,78,15.207360512000001,17
2013-03-02,22,-8.182477619199997,3
2013-03-03,11,-8.7538433024,11
2013-03-04,38,9.358506905599999,19
2013-03-05,69,-1.1320043519999992,29
2013-03-06,50,11.0456894464,23
2013-03-07,75,4.780797542400002,8
2013-03-08,69,-2.7835400191999984,22
2013-03-09,41,-2.4784478207999996,5
2013-03-10,14,-0.21726361600000033,3
2013-03-11,36,29.7919484928,13
2013-03-12,65,20.610927411200002,6
2013-03-13,74,-8.479758643199997,9
2013-03-14,103,6.690944614400003,12
2013-03-15,76,15.6898842624,8
2013-03-16,20,-17.2871718912,10
2013-03-17,11,-6.873156300800002,35
2013-03-18,113,4.884165529599999,18
2013-03-19,99,12.6123247616,11
2013-03-20,140,4.336268390400001,20
2013-03-21,67,10.023946956800001,30
2013-03-22,93,13.185638092800003,21
2013-03-23,55,-10.552327884799997,8
2013-03-24,14,-5.1005826048,8
2013-03-25,95,12.787404902399999,33
2013-03-26,133,9.7853906944,23
2013-03-27,98,8.729156403200001,32
2013-03-28,111,-0.4326791167999975,23
2013-03-29,64,5.321013350400001,17
2013-03-30,44,0.7764721663999996,9
2013-03-31,7,-4.6264595455999995,8
2013-04-01,54,3.741976371199999,14
2013-04-02,73,8.691348684800001,25
2013-04-03,106,16.1589439488,31
2013-04-04,89,3.5672748032000037,19
2013-04-05,115,-9.669872537599998,20
2013-04-06,27,-4.4580897792,3
2013-04-07,33,9.6942045184,8
2013-04-08,64,3.935135129600001,27
2013-04-09,61,1.8967043072000003,20
2013-04-10,89,-3.4953407487999986,16
2013-04-11,97,1.0664776704000003,78
2013-04-12,83,3.1300393984,45
2013-04-13,37,-3.3103235071999997,4
2013-04-14,33,-2.9362117632,4
2013-04-15,77,3.4658973695999995,17
2013-04-16,72,0.9980472320000002,13
2013-04-17,77,0.2359479296,16
2013-04-18,81,3.7327229952,15
2013-04-19,85,0.7161425920000006,16
2013-04-20,55,-1.7877753855999998,3
2013-04-21,26,1.5190396927999998,2
2013-04-22,81,3.1504024576,37
2013-04-23,90,4.2868979712,37
2013-04-24,63,-2.7957521407999995,45
2013-04-25,55,2.261672448,43
2013-04-26,59,-1.4164698111999998,16
2013-04-27,35,-1.3344715776000005,3
2013-04-28,2,-0.5883796480000001,10
2013-04-29,59,2.7039478783999997,35
2013-04-30,81,10.6480222208,15
2013-05-01,53,-0.1950957567999989,17
2013-05-02,74,-1.558027878399999,18
